"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","coordinatePrecision","geoFlag","class","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"148","2019-12-19 11:17:12-03","UFG","UFG","23245","S","Plantae",NA,NA,"Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Cavalcanti, T.B.; Walter, B.M.T.; Rocha, D.M.S.; Santos, H.G.P.; Cordovil, S.P. & Batista, N.P.V.","1190","1992","03","11",NA,"Brasil","Goiás","Serra da Mesa, Estrada Serra da Mesa - Colinas do Sul, cerca de 10km do portão do canteiro de obras. Ecótono entre cerrado antropizado e mata seca. Solo pedregoso. Relevo montanhoso.","-48.066667","-14.2",NA,"Erva trepadeira sobre Annonaceae, sépalas verdes com margem vinácea, látex branco, destrógena, pétalas verdes, as internas brancas, tubo estaminal amarelo, estigma alvo com mancha circular vinácea.",NA,NA,"Silva, M.L.","Minaçu","500","500","1993","-48.066667","-14.2","09",NA,NA,NA,"15",NA,NA,NA,NA
"149","2019-12-19 11:17:12-03","UFG","UFG","13504","S","Plantae",NA,NA,"Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Ferreira, H.D.; Silva, O.A. & Bucci. F.","2228","1990","04","12",NA,"Brasil","Goiás","Parque Nacional das Emas, Cerrado denso.","-52.5511016845703","-17.5694007873535",NA,NA,NA,NA,"Fontella, J.","Mineiros",NA,NA,"1992",NA,NA,"10","100343","auto",NA,"08",NA,NA,NA,NA
"150","2021-01-13 11:21:11-03","UFG","UFG","13108","S","Plantae",NA,NA,"Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Melo, E.; França, F.","467",NA,NA,NA,NA,"Brasil","Bahia","Três Braços. Beira da estrada.","-39.814998626709","-13.3585996627808",NA,"Trepadeira com frutos esverdeados.","UFG0013108",NA,NA,"Cravolândia",NA,NA,NA,NA,NA,NA,"21331","auto",NA,NA,NA,NA,NA,NA
"151","2020-09-12 05:00:02-03","US","US","3027844","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","B. Rabelo, N. Solaman & R. Cardoso","3057","1984","12","23","South America - Neotropics","Brazil","Amapá","Município de Mazagão, road under construction which will connect Macapá and Monte Dourado, vicinity of rio Preto, 73-80 km WSW of Macapá.","-51.78","-0.1",NA,NA,"US03263737","US03263737_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"152","2020-09-12 05:00:02-03","US","US","3027858","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","B. Rabelo, N. Solaman & R. Cardoso","3057","1984","12","23","South America - Neotropics","Brazil","Amapá","Município de Mazagão, road under construction which will connect Macapá and Monte Dourado, vicinity of rio Preto, 73-80 km WSW of Macapá.","-51.78","-0.1",NA,NA,"US03263738","US03263738_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"153","2020-09-12 05:00:02-03","US","US","2682935","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","G. Hatschbach","14254","1966","4","28","South America","Brazil","Paraná","Mun. Cianorte. Fda. Lagoa.",NA,NA,NA,NA,"US03263747","US03263747_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"154","2020-09-12 05:00:02-03","US","US","2509208","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","G. Hatschbach, J. Lindeman & H. Haas","14C17","1966","3","4","South America","Brazil","Paraná","Rio Cajuru (mun. Jaguariaiva) PR.",NA,NA,NA,NA,"US03263736","US03263736_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"155","2020-09-12 05:00:02-03","US","US","274995","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","A. Regnell","1603","1867","1","26","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US03263733","US03263733_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"156","2020-09-12 05:00:02-03","US","US","2744637","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","G. Hatschbach","31895","1973","5","14","South America - Neotropics","Brazil","Mato Grosso","Rod. Campo Grande-Cuiaba (mun. Camapuã).",NA,NA,NA,NA,"US03263741","US03263741_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"157","2020-09-12 05:00:02-03","US","US","2688069","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","G. Eiten & L. T. Eiten","9449","1969","11","19","South America - Neotropics","Brazil","Mato Grosso","Município de Barra do Garças: 6 km E of city of Barra do Garças at Águas Quente.","-52.2","-15.87",NA,NA,"US03263746","US03263746_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"158","2020-09-12 05:00:02-03","US","US","3101721","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","D. C. Daly, R. Callejas, M. G. Silva, E. L. Taylor & et al.","941","1981","10","28","South America - Neotropics","Brazil","Pará","Brazilian Amazonia. Approx. 18 km. east of Tucurui and Rio Tocantins, by BR 263.","-49.53","-3.5",NA,NA,"US03263740","US03263740_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"159","2020-09-12 05:00:02-03","US","US","2752781","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","H. S. Irwin, E. Onishi, S. F. Fonsêca, R. Souza & et al.","25730","1970","1","31","South America - Neotropics","Brazil","Minas Gerais","Planalto do Brasil. Cerrado, ca. 4km N. of Patrocínio.",NA,NA,NA,NA,"US03263742","US03263742_01",NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"160","2020-09-12 05:00:02-03","US","US","2483319","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","F. M. Magalhaes","13","1963","2","26","South America - Neotropics","Brazil","Minas Gerais","Mun. de Alfenas: on road between Alfenas and village of Gaspar Lopes, 2 km. from Alfenas. Estrada Alfenas-Gaspar Lopes, a 2 km do Alfenas.",NA,NA,NA,NA,"US03263735","US03263735_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"161","2020-09-12 05:00:02-03","US","US","2678811","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","G. Eiten & L. T. Eiten","9623","1969","11","29","South America - Neotropics","Brazil","Mato Grosso","Serra do Roncador. Município de Barra do Garças: 260 km along new road NNE of village of Xavantina. (1.6 km due SSW of Royal Society-Royal Geographic Society Base Camp. 1.6 km S along main road from turnoff to Base Camp.","-51.75","-12.85",NA,NA,"US03263745","US03263745_01",NA,NA,"450",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"162","2020-09-12 05:00:02-03","US","US","2822100","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","G. Eiten & L. T. Eiten","9915","1969","12","14","South America - Neotropics","Brazil","Mato Grosso","Município de Barra do Garças: crest of Serra do Roncador, along new road, 103 km NNE of village of Xavantina. 11 km by S of the stream, Córrego do Pintado. Stand 10 (On gently-sloped divide between Xingu drainage to west and Rio das Mortes-Araguála drainage to east;",NA,NA,NA,NA,"US03263743","US03263743_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"163","2020-09-12 05:00:02-03","US","US","2197237","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","A. Macedo","3825","1954","2","25","South America","Brazil",NA,"Canuto [interpreted]. Municipio Prata. Estado Mj.",NA,NA,NA,NA,"US03263734","US03263734_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"164","2020-09-12 05:00:02-03","US","US","2678810","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","G. Eiten & L. T. Eiten","9623","1969","11","29","South America - Neotropics","Brazil","Mato Grosso","Serra do Roncador. Município de Barra do Garças: 260 km along new road NNE of village of Xavantina. (1.6 km due SSW of Royal Society-Royal Geographic Society Base Camp. 1.6 km S along main road from turnoff to Base Camp.","-51.75","-12.85",NA,NA,"US03263744","US03263744_01",NA,NA,"450",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"165","2020-09-12 05:00:02-03","US","US","3094588","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","C. R. Sperling, M. G. Silva, M. A. Condon, C. S. Rosário & et al.","Sperling 5943","1982","6","7","South America - Neotropics","Brazil","Pará","Serra dos Carajás. AMZA camp 3-Alfa.","-50.55","-5.8",NA,NA,"US03263739","US03263739_01",NA,NA,"475","525",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"166","2019-11-13 11:14:51-03","USP","SPF","140670","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Batalha, MA","2451","1998","12","10",NA,"Brasil","Goiás","Parque Nacional das Emas, Municípios de Chapadão do Céu e Mineiros. Cerrado sensu stricto.","-52.65","-17.816667",NA,"Volúvel. Flores. Frutos. Latescente. Entre os potnso Z3 e Z4.","SPF00140670",NA,"Farinaccio, MA",NA,NA,NA,"2000","-52.65","-17.816667","02",NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-13 11:14:51-03","USP","SPF","157012","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Farinaccio, MA","484","2001","12","23",NA,"Brasil","São Paulo","SP 310, km 221. Rod. Washington Luis, São Carlos, sentido Rio Claro.","-47.827944","-22.09725",NA,"Planta volúvel em cerrado, latescente. Flores esverdeadas. Inflorescências pendentes. Frutos imaturos verdes.","SPF00157012",NA,"Farinaccio, MA","São Carlos","761","761","2001","-47.827944","-22.09725","12",NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-13 11:14:51-03","USP","SPF","184838","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Lorenzi, H","5128","2005","03","04",NA,"Brasil","Minas Gerais","Coletada na estrada entre Itambé do Mato Dentro, em direção ao Morro do Pilar, em mata.","-43.326833","-19.395778",NA,"Trepadeira, com látex, com interesse econômico florestal ca. 1.4 m de alt. Flores verdes, com políneas brancas. Frutos ausentes.","SPF00184838",NA,"Farinaccio, MA","Itambé do Mato Dentro","739","739","2007","-43.326833","-19.395778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-03-15 18:24:33-03","USP","SPF","195632","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Lima, CR","90","2008","01","31",NA,"Brasil","São Paulo","Trilha 5.","-48.752778","-23.530556",NA,"Flores brancas muito látex.","SPF00195632",NA,"Baitello, JB","Paranapanema",NA,NA,"2008","-48.752778","-23.530556","01",NA,NA,NA,"31",NA,NA,NA,NA
"170","2021-03-15 18:24:33-03","USP","SPF","220198","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Escaramai, M","8","2011","12","22",NA,"Brasil","Minas Gerais","Parque Nacional da Serra do Cipó, Trilha para o Capão dos Palmitos (Cachoeira dos Palmitos).","-43.613028","-19.372306",NA,"Liana, escorada em outra planta. Folhas com nervuras avermelhadas. Caule verde com partes vináceas. Corola alva enverdeada. Planta latescente e pouco comum no local.; Beira da trilha.","SPF00220198",NA,"Escaramai, M","Jaboticatubas","932","932","2013","-43.613028","-19.372306",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-15 18:24:33-03","USP","SPF","224382","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Antar, GM","855","2015","10","13",NA,"Brasil","São Paulo","Estação Ecológica de Itirapina","-47.91","-22.25",NA,"Liana. Perianto esverdeado, ginostégio alvo.; Campo sujo. Solo arenoso seco.","SPF00224382",NA,"Antar, GM","Itirapina","763","763","2016","-47.91","-22.25","01",NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-11-13 11:14:51-03","USP","SPF","140810","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Silveira, A","308","1896","02",NA,NA,"Brasil","Minas Gerais","Saramenha","-43.5080986022949","-20.2875003814697",NA,"Pétala alba.","SPF00140810",NA,"Morillo, G","Ouro Preto",NA,NA,"1978",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"173","2019-11-13 11:14:51-03","USP","SPF","139572","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Costa, FN","145","2000","01","07",NA,"Brasil","Minas Gerais","Serra do Cipó, Trilha sede do IBAMA-Canyon das Bandeirinhas.","-43.7144012451172","-19.1688995361328",NA,"Trepadeira em borda de mata. Folhas com nervuras avermelhadas. Cálice verde-vináceo. Corola creme-esverdeada com pequena mácula vinácea na base. Frutos verdes. Látex abundante.","SPF00139572","SPF00139572","Farinaccio, MA","Santana do Riacho",NA,NA,"2000",NA,NA,"01","26557","auto",NA,NA,NA,NA,NA,NA
"174","2019-11-13 11:14:51-03","USP","SPF","137250","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Fiaschi, P","21","1999","07","29",NA,"Brasil","Paraná","Alto da Cachoeira do Lageado Grande.","-49.4636001586914","-24.1128005981445",NA,"Trepadeira com folhas discolores. Frutos maduros alvos internamente, marrom-claros externamente.","SPF00137250","SPF00137250","Rapini, A","Sengés",NA,NA,"2001",NA,NA,NA,"55682","auto",NA,NA,NA,NA,NA,NA
"175","2019-11-13 11:14:51-03","USP","SPF","78385","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Schiamarelli, A","667","1990","05","19",NA,"Brasil","São Paulo","Fazenda Santa Carlota. Cerrado 2.","-47.2999992370605","-21.2700004577637",NA,"Trepadeira com flores esverdeadas com interior branco, frutos verdes. Lactescente.","SPF00078385",NA,"Anônimo","Cajuru",NA,NA,NA,NA,NA,NA,"21243","auto",NA,NA,NA,NA,NA,NA
"176","2019-11-13 11:14:51-03","USP","SPF","168847","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Tannus, JLS","491","2001","12","06",NA,"Brasil","São Paulo","Campinho. Cerrado. Campo sujo.","-47.8199996948242","-22.25",NA,"Liana volúvel, latescente, flores verde com interior branco, frutos imaturos verdes.","SPF00168847",NA,"Farinaccio, MA","Itirapina",NA,NA,"2004",NA,NA,"04","22843","auto",NA,NA,NA,NA,NA,NA
"177","2019-11-13 11:14:51-03","USP","SPF","19715","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Morretes, BL","s.n.","1978","11","24",NA,"Brasil","São Paulo","Vassununga.","-47.4700012207031","-21.7099990844727",NA,NA,"SPF00019715",NA,"Pereira, FC","Santa Rita do Passa Quatro",NA,NA,"1997",NA,NA,"06","24893","auto",NA,"04",NA,NA,NA,NA
"178","2019-10-07 09:13:14-03","UEFS","HUEFS","115659","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Pereira-Silva, G.","6304","2002","03","27",NA,"Brasil","Goiás","Ca. 1,0 Km á montante do eixo da barragem. Margem direita do rio Arrependido.","-47.277778","-16.211944",NA,"Cerrado (capoeira). Solo areno-argiloso com afloramento rochoso.","HUEFS0115659","HUEFS0115659","A.C.Oliveira","Unaí","810","810","2007","47W16'40''","16S12'43''","04",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"179","2019-10-07 09:13:14-03","UEFS","HUEFS","127765","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Barbosa, E.","2036","2006","11","22",NA,"Brasil","Mato Grosso do Sul","Estrada para a Serra da Pimenta, Fazenda Aruanã.",NA,NA,NA,"Cerrado.","HUEFS0127765","HUEFS0127765","A.Rapini","Rio Verde",NA,NA,"2007",NA,NA,"12",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"180","2019-10-07 09:13:14-03","UEFS","HUEFS","46562","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Souza, V.C.","10983","1996","02","20",NA,"Brasil","São Paulo","Rodovia SP 191, Km 207, próximo ao Condomínio Serra Verde.","-47.983889","-22.570556",NA,NA,"HUEFS0046562","HUEFS0046562",NA,"São Pedro","560","560",NA,"47W59'2''","22S34'14''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"181","2019-10-07 09:13:14-03","UEFS","HUEFS","151465","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Rapini, A.","1870","2009","01","28",NA,"Brasil","Mato Grosso","Parque Nacional da C Entre Casa de Pedra e São Jerônimo.","-55.84","-15.441389",NA,NA,"HUEFS0151465","HUEFS0151465","A.Rapini","Chapada dos Guimarães","670","670","2010","55W50'24''","15S26'29''","03",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"182","2019-10-07 09:13:14-03","UEFS","HUEFS","175685","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Rapini, A.","1945","2011","02","03",NA,"Brasil","Mato Grosso","Estrada para Cachoeira do Marimbondo","-55.749698638916","-15.460599899292",NA,NA,"HUEFS0175685","HUEFS0175685","A.Rapini","Chapada dos Guimarães",NA,NA,"2012",NA,NA,"02","107042","auto","Asteranae",NA,NA,NA,NA,NA
"183","2019-12-04 16:39:37-03","FFCLRP","SPFR","140","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Sciamarelli, A.; Nunes, J.V.C.","667","1990","05","19",NA,"Brasil","São Paulo","Fazenda Santa Carlota","-47.2999992370605","-21.2700004577637",NA,"Cerrado 2.",NA,NA,"Godoy, S.A.P.","Cajuru",NA,NA,"1997",NA,NA,"04","21243","auto",NA,"01",NA,NA,NA,NA
"184","2019-12-04 16:39:37-03","FFCLRP","SPFR","5014","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Godoy, S.A.P.; Weiser, V. de L.; Fidelis, A.T.; Rondinoni,C.","1021","1997","09","08",NA,"Brasil","São Paulo","Cerrado Pé- de- Gigantes. Área demarcada.","-47.4700012207031","-21.7099990844727",NA,"Cerrado. Área demarcada.",NA,NA,"Weiser, V de L.","Santa Rita do Passa Quatro",NA,NA,"2008",NA,NA,"08","24893","auto",NA,"27",NA,NA,NA,NA
"185","2019-09-04 19:18:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum",NA,"L. Riedel",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA
"186","2019-07-09 14:16:53-03","F","FMNH-SEEDPLANTS","V0383976F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum",NA,"C. R. Sperling et al.","5943","1982","6","7","South America","Brazil","Pará",NA,"-53","-4",NA,NA,"V0383976F","V0383976F_01 V0383976F_02","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"5943",NA,NA
"187","2019-07-09 14:15:48-03","F","FMNH-SEEDPLANTS","V0383977F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum",NA,"Mello Barreto","941","1933","4","25","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0383977F","V0383977F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"188","2019-07-09 14:15:48-03","F","FMNH-SEEDPLANTS","V0383978F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum",NA,"G. J. Shepherd","7283","1978","2","23","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0383978F","V0383978F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"189","2019-07-09 14:16:47-03","F","FMNH-SEEDPLANTS","V0383979F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum",NA,"H. S. Irwin","16890","1966","6","10","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0383979F","V0383979F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"190","2019-07-09 14:15:48-03","F","FMNH-SEEDPLANTS","V0383980F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum",NA,"L. P. de Queiroz","1532","1987","5","27","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0383980F","V0383980F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"191","2019-07-09 14:15:48-03","F","FMNH-SEEDPLANTS","V0383981F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum",NA,"R. Arruda","350","2003","4","11","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0383981F","V0383981F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"192","2019-07-09 14:15:48-03","F","FMNH-SEEDPLANTS","V0383982F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum",NA,"E. H. Amorim","474","2003","2","14","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0383982F","V0383982F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"193","2020-04-29 16:29:27-03","UFVJM","HDJF","5170","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Custodio, ST; França, L; Santos, A","262","2017","02","21","Southern America","Brasil","Minas Gerais","Voçoroca na margem da estrada para o distrito de Cuiabá","-43.811944","-18.4175",NA,NA,"HDJF005170","HDJF005170_01","Custodio, ST","Gouveia","1065","1065","2017","-43.811944","-18.4175","04",NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-07-23 11:57:18-03","CEPLAC","CEPEC","151428","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum",NA,"Marinho, L.C.","1302","2017","02","08",NA,"Brasil","Pará","Alter do Chão, trilha em direção à Serra da Piruoca","-54.708333","-2.443056",NA,"Material coletado em sílica. Fotos <ll>dwc_commonname:</ll>",NA,NA,"A. Rapini","SANTARÉM",NA,NA,NA,"54W42'30","2S26'35",NA,NA,NA,NA,NA,NA,NA,NA,"27/2/2017"
"195","2019-11-01 14:52:39-03","UnB","UB","23887","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Philcox, D","3460","1967","12","11","Southern America","Brasil","Mato Grosso","base camp","-51.766667","-12.816667",NA,NA,NA,NA,"Fontella, J","Xavantina",NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-11-01 14:52:39-03","UnB","UB","23890","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Irwin, HS","13685","1966","03","07","Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,"Fontella, J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-11-01 14:52:39-03","UnB","UB","115366","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Gottsberger, IS","776","1970","11","03","Southern America","Brasil","São Paulo",NA,"-48.416667","-22.75",NA,NA,NA,NA,"Pereira, JF","Botucatu",NA,NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA
