"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","class","relatedCatalogItem","coordinatePrecision","geoFlag","individualCount","fieldNumber","typeStatus"
"204","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","7515",NA,"Plantae","Guttiferae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Larocca, J.",NA,NA,NA,"M. Haussen","1989","10","24","Brasil","Rio Grande do Sul","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Arbusto pequeno; flores amarelas; frequente. Capoeira. Ex HERB HASU 933.","MBML007515","MBML007515",NA,NA,NA,NA,NA,NA,NA,"10287","auto",NA,NA,NA
"205","2021-01-09 21:48:32-03","UNICENTRO","HUCO","5226","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Cordeiro","2009",NA,NA,"Macedo, J.C.","2009","03","10","Brasil","Paraná","Pinhais",NA,"-49.1925010681152","-25.4447002410889",NA,NA,NA,NA,"Iraí 596; Herbácea; DESC: Herbácea",NA,NA,NA,NA,"045",NA,NA,NA,NA,"10418","auto",NA,NA,NA
"206","2020-06-25 16:06:17-03","FUVATES","HVAT","2537","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","E. Freitas","2009","01","09","A. Araújo","2008","09","20","Brasil","Rio Grande do Sul","Bom Retiro do Sul","Saibreira RS 129.","-51.943056","-29.608889","-51º56'35''W","-29º36'32''S",NA,NA,"Flor amarela","HVAT00002537",NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-06-25 16:06:17-03","FUVATES","HVAT","2314","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","E. Freitas","2007","03","14","E. Freitas","2007","03","14","Brasil","Rio Grande do Sul","Lajeado","Jardim Botânico.","-51.996944","-29.456944","-51º59'49''W","-29º27'25''S",NA,NA,"Beira da Trilha principal","HVAT00002314",NA,NA,NA,"129",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-11-07 11:44:36-03","FUVATES","HVAT","3805","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","F. Lucheta","2013","04","08","F. Lucheta","2013","04","01","Brasil","Rio Grande do Sul","Lajeado","Bairro Carneiros, Mata Ciliar do Rio Taquari.","-52.5675","-29.755278","-52º34'3''W","-29º45'19''S",NA,NA,"Herbácea.; Mata Ciliar.","HVAT00003805",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-01-26 14:12:36-03","CPACT","ECT","5040","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","C.Ely-Vogel","2013","10","18","M.Verdi; B.Grosch | G.Klemz","2008","12","15","Brasil","Santa Catarina","Campo Belo do Sul","Canoas / Fazenda Gateados. Ecótono. Floresta Ombrófila Mista e Floresta Estacional Decidual. Estágio Avançado. Entorno do fragmento.","-50.849722","-28.035","50º50'59''W","28º2'6''S","845","845",NA,"ECT0005040","ECT0005040_01 ECT0005040_02","Embryophyta",NA,"2051",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-01-26 14:12:36-03","CPACT","ECT","1357","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","G.Heiden","2003","11","16","G.Heiden","2003","11","16","Brasil","Rio Grande do Sul","Morro Redondo","Próximo ao centro. Habitat: barranco. HCT 364. Nomes comuns: hipérico, orelha-de-gato, erva-de-São-João. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","-52.626111","-31.588056","52º37'34''W","31º35'17''S","204","204",NA,"ECT0001357","ECT0001357","Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-01-26 14:12:36-03","CPACT","ECT","1359","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","G.Heiden","2009","05","20","G.Heiden; E.R.T.Stumpf","2009","05","20","Brasil","Rio Grande do Sul","Capão do Leão","Areal Lucídio Pinheiro. Entre o Clube Campestre e a Cosulati. Campos de clima temperado (pampas), em campos arenosos. Nome comum: escadinha.","-52.400556","-31.758889","52º24'2''W","31º45'32''S","3","3",NA,"ECT0001359","ECT0001359","Embryophyta",NA,"1045",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-01-26 14:12:36-03","CPACT","ECT","1358","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","G.Heiden","2003","11","16","G.Heiden","2003","11","16","Brasil","Rio Grande do Sul","Morro Redondo","Próximo ao centro. Habitat: barranco. HCT 376. Nomes comuns: hipérico, orelha-de-gato, erva-de-São-João. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","-52.626111","-31.588056","52º37'34''W","31º35'17''S","204","204",NA,"ECT0001358","ECT0001358","Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-07-31 14:32:52-03","CPATSA","HTSA","5077","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Cordeiro, J.; Lozano, E.D.","2012",NA,NA,"Macedo, J.C.; Bez-Batti, E.C.","2009","03","10","Brasil","Paraná","Pinhais","Trilha em frente ao mirante, Parque Newton Freire","-49.196667","-25.638889","-49.196667","-25.638889",NA,NA,"Herbácea, aproximadamente 50 cm, flores amarelas",NA,NA,NA,NA,"045",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-09-12 05:00:02-03","US","US","3042324","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"V. Dal Pont",NA,NA,NA,"Brazil","Rio Grande do Sul","Farroupilha","Estrada para São Roque","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,NA,"US01880775","US01880775_01 US01880775_02",NA,"Theales","1151","South America - Neotropics",NA,"Dicotyledonae",NA,"19545","auto","1",NA,NA
"215","2020-09-12 05:00:02-03","US","US","2123849","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"Palacios, --, Palacios, -- & A. Cuezzo",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,"Rio Pardo",NA,NA,NA,NA,NA,NA,NA,"US01880783","US01880783_01 US01880783_02",NA,"Theales","932","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"216","2020-09-12 05:00:02-03","US","US","3399925","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"R. Wasum",NA,NA,NA,"Brazil","Rio Grande do Sul","São Francisco de Paula","RS 235","-50.5835990905762","-29.4480991363525",NA,NA,"830",NA,NA,"US01880766","US01880766_01 US01880766_02",NA,"Theales","453","South America - Neotropics",NA,"Dicotyledonae",NA,"76715","auto","1",NA,NA
"217","2020-09-12 05:00:02-03","US","US","3125840","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"M. Rossato & et al.",NA,NA,NA,"Brazil","Rio Grande do Sul","Garibaldi","Marcorama; Vila Santana","-51.5335998535156","-29.2560997009277",NA,NA,"700",NA,NA,"US01880773","US01880773_01 US01880773_02",NA,"Theales","s.n.","South America - Neotropics",NA,"Dicotyledonae",NA,"25074","auto","1",NA,NA
"218","2020-09-12 05:00:02-03","US","US","3172422","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"R. Wasum & et al.",NA,NA,NA,"Brazil","Rio Grande do Sul","Nova Prata","Horto Florestal","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,NA,"US01880772","US01880772_01 US01880772_02",NA,"Theales","s.n.","South America - Neotropics",NA,"Dicotyledonae",NA,"18634","auto","1",NA,NA
"219","2020-09-12 05:00:02-03","US","US","2046985","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"B. Rambo",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,"Pr. São Francisco de Paula",NA,NA,NA,NA,NA,NA,NA,"US01880781","US01880781_01 US01880781_02",NA,"Theales","44790","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"220","2020-09-12 05:00:02-03","US","US","3387431","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"R. Wasum",NA,NA,NA,"Brazil","Rio Grande do Sul","Canela","P. Linha São Paulo","-50.6803","-29.3856",NA,NA,"850",NA,NA,"US01880769","US01880769_01 US01880769_02",NA,"Theales","238",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"221","2020-09-12 05:00:02-03","US","US","2123797","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"B. Rambo",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,"Dep. Esteio p. S. Leopoldo",NA,NA,NA,NA,NA,NA,NA,"US01880778","US01880778_01 US01880778_02",NA,"Theales","49184","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"222","2020-09-12 05:00:02-03","US","US","1995172","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"Teodoro Luis & Teodoro Luis",NA,NA,NA,"Brazil","Rio Grande do Sul","Nova Petrópolis","S.S. do Caí","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,NA,"US01880782","US01880782_01 US01880782_02",NA,"Theales","50","South America - Neotropics",NA,"Dicotyledonae",NA,"14669","auto","1",NA,NA
"223","2020-09-12 05:00:02-03","US","US","3370332","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"A. Kegler",NA,NA,NA,"Brazil","Rio Grande do Sul","Caxias do Sul","São Vigílio, III Légua, na orla da capoeira.","-51.1794013977051","-29.1681003570557",NA,NA,"800",NA,NA,"US01880771","US01880771_01 US01880771_02",NA,"Theales","50",NA,NA,"Dicotyledonae",NA,"49662","auto","1",NA,NA
"224","2020-09-12 05:00:02-03","US","US","3078188","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"I. Guerra",NA,NA,NA,"Brazil","Rio Grande do Sul","Caxias do Sul","Estrada para Loreto.","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"US01880774","US01880774_01 US01880774_02",NA,"Theales","s.n.","South America - Neotropics",NA,"Dicotyledonae",NA,"49662","auto","1",NA,NA
"225","2020-09-12 05:00:02-03","US","US","2269583","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"L. Smith & Klein, R.","1957","2","10","Brazil","Santa Catarina",NA,"22 km west of Campos Novos",NA,NA,NA,NA,"700",NA,NA,"US01880777","US01880777_01 US01880777_02",NA,"Theales","11174","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"226","2020-09-12 05:00:02-03","US","US","3399879","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"A. Kegler",NA,NA,NA,"Brazil","Rio Grande do Sul","Caxias do Sul","Galópolis","-51.1794013977051","-29.1681003570557",NA,NA,"780",NA,NA,"US01880767","US01880767_01 US01880767_02",NA,"Theales","574","South America - Neotropics",NA,"Dicotyledonae",NA,"49662","auto","1",NA,NA
"227","2020-09-12 05:00:02-03","US","US","3387394","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"R. Wasum",NA,NA,NA,"Brazil","Rio Grande do Sul","São Francisco de Paula","José Velho, em beira da estrada.","-50.6489","-29.4703",NA,NA,"780",NA,NA,"US01880768","US01880768_01 US01880768_02",NA,"Theales","294","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"228","2020-09-12 05:00:02-03","US","US","3463785","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"A. Brunetto",NA,NA,NA,"Brazil","Rio Grande do Sul","São Lourenço do Sul","Ana Rech","-51.9782981872559","-31.3652992248535",NA,NA,"780",NA,NA,"US01880765","US01880765_01 US01880765_02",NA,"Theales","62",NA,NA,"Dicotyledonae",NA,"48842","auto","1",NA,NA
"229","2020-09-12 05:00:02-03","US","US","2573622","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"L. Smith & R. Reitz",NA,NA,NA,"Brazil","Santa Catarina","Piratuba","Vila Rica, by Rio do Peixe.","-51.85","-27.45",NA,NA,"350","400",NA,"US01880776","US01880776_01 US01880776_02",NA,"Theales","12923","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"230","2020-09-12 05:00:02-03","US","US","3383367","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"L. Scur",NA,NA,NA,"Brazil","Rio Grande do Sul","Caxias do Sul","Faxinal","-51.1794013977051","-29.1681003570557",NA,NA,"780",NA,NA,"US01880770","US01880770_01 US01880770_02",NA,"Theales","21","South America - Neotropics",NA,"Dicotyledonae",NA,"49662","auto","1",NA,NA
"231","2020-09-12 05:00:02-03","US","US","2046873","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"B. Rambo",NA,NA,NA,"Brazil","Rio Grande do Sul","São Leopoldo","Steinkopf, pr. S. Leopoldo.","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,"US01880780","US01880780_01 US01880780_02",NA,"Theales","39011","South America - Neotropics",NA,"Dicotyledonae",NA,"10287","auto","1",NA,NA
"232","2020-09-12 05:00:02-03","US","US","2026983","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"R. Rambo",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,"Santa Rita, prope Farroupilha",NA,NA,NA,NA,NA,NA,NA,"US01880779","US01880779_01 US01880779_02",NA,"Theales","45801","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"233","2019-12-09 17:30:02-03","UFPR","EFC","16489","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"Carmo, M.R.B.","2004","11","18","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Subarbusto, 40 cm, botões e flores amarelas, frutos secos, cerrado","EFC016489",NA,NA,NA,"1048",NA,NA,NA,NA,"56988","auto",NA,NA,NA
"234","2014-04-04 18:27:29-03","PNFM","IRAI","1429","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Miranda, A.C.L.; Kuchler, R.M.","2009","01","01","Kuchler, R.M.","2009","11","10","Brasil","Paraná","Pinhais","Área 5, Centro Paranaense de Referência em Agroecologia, Jardim Boa Vista","-49.113972","-25.384861","-49.113972","-25.384861",NA,NA,"Herbácea, 70 cm, flor amarela, capoeira","IRAI00001429",NA,"Magnoliophyta",NA,"026",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2014-04-04 18:27:29-03","PNFM","IRAI","596","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Cordeiro, J.; Lozano, E.D.","2012","01","01","Macedo, J.C.","2009","03","10","Brasil","Paraná","Pinhais","Trilha em frente ao mirante, Parque Newton Freire Maia","-49.114833","-25.382028","-49.114833","-25.382028",NA,NA,"Herbácea, aproximadamente 50 cm, flores amarelas","IRAI00000596",NA,"Magnoliophyta",NA,"045",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2014-04-04 18:27:29-03","PNFM","IRAI","456","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Cordeiro, J.; Lozano, E.D.","2012","01","01","Miranda, A.C.L.","2008","09","26","Brasil","Paraná","Pinhais","Próximo ao mirante, Parque Newton Freire Maia","-49.115639","-25.38225","-49.115639","-25.38225",NA,NA,"Herbácea, flores amarelas","IRAI00000456",NA,"Magnoliophyta",NA,"041",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-03-25 13:52:21-03","UNIVILLE","JOI","10821","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Marcos Sobral","2010","08","05","E. Pasini","2009","11","03","Brasil","Rio Grande do Sul","Santa Tereza",NA,"-51.7352981567383","-29.1688995361328",NA,NA,"700","700","; HABITAT: beira de estrada","JOI010821","JOI010821",NA,NA,"312",NA,NA,NA,NA,"10273","auto",NA,NA,NA
"238","2015-03-11 13:50:35-03","F","FMNH-SEEDPLANTS","V0297565F","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0297565F","V0297565F_01","Spermatophyta",NA,NA,"South America",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"239","2019-09-04 18:44:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Clusiaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum",NA,NA,NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"1356","South America",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Type [status unknown]"
"240","2015-03-11 13:50:29-03","F","FMNH-SEEDPLANTS","V0297562F","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0297562F","V0297562F_01","Spermatophyta",NA,NA,"South America",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"241","2015-03-11 13:50:31-03","F","FMNH-SEEDPLANTS","V0297563F","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0297563F","V0297563F_01","Spermatophyta",NA,NA,"South America",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"242","2015-03-11 13:50:33-03","F","FMNH-SEEDPLANTS","V0297564F","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0297564F","V0297564F_01","Spermatophyta",NA,NA,"South America",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"243","2015-03-11 13:50:37-03","F","FMNH-SEEDPLANTS","V0297566F","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0297566F","V0297566F_01","Spermatophyta",NA,NA,"South America",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"244","2015-03-11 13:50:39-03","F","FMNH-SEEDPLANTS","V0297567F","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0297567F","V0297567F_01","Spermatophyta",NA,NA,"South America",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"245","2015-03-11 13:50:41-03","F","FMNH-SEEDPLANTS","V0297568F","PreservedSpecimen","Plantae","Clusiaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0297568F","V0297568F_01","Spermatophyta",NA,NA,"South America",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"246","2019-04-02 09:32:07-03","URICER","HPBR","1080","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum",NA,NA,NA,NA,NA,"BUTZKE,A.","1986","05","09","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR001080",NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto","1",NA,NA
"247","2019-10-16 14:13:23-03","UEL","FUEL","46236","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Lam.","Wasum, RA","2009",NA,NA,"Colombo, PS","2006","12","01","Brasil","Rio Grande do Sul","Caxias do Sul","São Luiz da 6ª Légua, no campo","-51.1794013977051","-29.1681003570557",NA,NA,"780","780",NA,NA,NA,"Tracheophyta","Malpighiales","s.n.",NA,NA,NA,NA,"49662","auto",NA,NA,NA
"248","2019-10-16 14:13:23-03","UEL","FUEL","48578","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Lam.","Sobral, M","2010","08","05","Pasini, E","2009","11","03","Brasil","Rio Grande do Sul","Santa Teresa","beira da estada","-51.7352981567383","-29.1688995361328",NA,NA,"700","700",NA,NA,NA,"Tracheophyta","Malpighiales","312",NA,NA,NA,NA,"10273","auto",NA,NA,NA
"249","2020-08-20 14:57:22-03","UFSC","FLOR","26446","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Jarenkow, J.A.","1995","04",NA,"Jarenkow, J.A.","1991","11","01","Brasil","Rio Grande do Sul","Arroio do Meio","Morro Gaúcho.","-51.9449996948242","-29.4011001586914",NA,NA,NA,NA,"subarbusto, 0,5 a 0,6m altura, flor amarela","FLOR0026446",NA,NA,"Malpighiales","1932",NA,NA,NA,NA,"12656","auto",NA,NA,NA
"250","2020-08-20 14:57:22-03","UFSC","FLOR","55811","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel-Ely, C.","2013","11","28","Vogel-Ely, C.; Bordignon, S. & Poser, G. von","2012","10","30","Brasil","Rio Grande do Sul","Arroio dos Ratos",NA,"-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,"FLOR0055811",NA,NA,"Malpighiales","247",NA,NA,NA,NA,"29956","auto",NA,NA,NA
"251","2020-08-20 20:39:43-03","UFSC","FLOR","22152","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Falkenberg, D.B.","1991",NA,NA,"Falkenberg, D.B.","1980","12","13","Brasil","Rio Grande do Sul","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,"1100","1100","subarbusto, 0,5m altura, pétalas alaranjadas, fruto com muitas sementes","FLOR0022152",NA,NA,"Malpighiales","5566",NA,NA,NA,NA,"30776","auto",NA,NA,NA
"252","2020-08-20 14:57:22-03","UFSC","FLOR","15582","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Smith, S.F.","1986","02",NA,"Dal-Pont, V.; et alii","1985","10","06","Brasil","Rio Grande do Sul","Farroupilha","Estrada para São Roque.","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,NA,"FLOR0015582",NA,NA,"Malpighiales","1151",NA,NA,NA,NA,"19545","auto",NA,NA,NA
"253","2020-08-20 20:39:43-03","UFSC","FLOR","19336","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Jarenkow, J.A.","1988",NA,NA,"Jarenkow, J.A.","1988","10","08","Brasil","Rio Grande do Sul","Marcelino Ramos","Mata do Sétimo Céu.","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"erva, flor amarela","FLOR0019336",NA,NA,"Malpighiales","926",NA,NA,NA,NA,"18635","auto",NA,NA,NA
"254","2020-08-20 20:39:43-03","UFSC","FLOR","27385","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Jarenkow, J.A.","1997",NA,NA,"Jarenkow, J.A.; Sobral, M.","1995","12","16","Brasil","Rio Grande do Sul","Morrinhos do Sul","Tajuva.","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,"erva, flor cálice verde, corola e estames amarelos","FLOR0027385",NA,NA,"Malpighiales","2897",NA,NA,NA,NA,"12766","auto",NA,NA,NA
"255","2020-08-20 20:39:43-03","UFSC","FLOR","16839","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Falkenberg, D.B.","1987",NA,NA,"Falkenberg, D.B.; Berry, P.E. & Brako, L.","1987","01","10","Brasil","Rio Grande do Sul","Osório","Beira da estrada RS 486, entre Terra de Areia e a RS 020.","-50.2696990966797","-29.8866996765137",NA,NA,"700","700","subarbusto, 0,5m altura, flor amarela","FLOR0016839",NA,NA,"Malpighiales","4080",NA,NA,NA,NA,"27350","auto",NA,NA,NA
