"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"187","2021-03-21 19:40:07-03","UFC","EAC","29352","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Matias, L.Q.","219","Southern America","Brasil",NA,NA,NA,"EAC0029352","2000","04","22","Monocotyledon",NA,"L.","Amado, R.","Ceará","Beberibe","margem da Lagoa do Uruaú","-38.1305999755859","-4.17971992492676",NA,NA,"EAC0029352",NA,NA,"2000","05","27","49277","auto",NA,NA,NA,NA,NA,NA
"188","2021-03-21 19:40:07-03","UFC","EAC","29285","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Amado, R.","262","Southern America","Brasil",NA,NA,NA,"EAC0029285","2000","05","12","Monocotyledon",NA,"L.","Amado, R.","Ceará","Cascavel","10 km após a Lagoa de Cascavel","-38.2419013977051","-4.13305997848511",NA,NA,"EAC0029285",NA,NA,"2000","05","29","42722","auto",NA,NA,NA,NA,NA,NA
"189","2021-03-21 19:40:07-03","UFC","EAC","31067","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Amado, R.","s.n.","Southern America","Brasil",NA,NA,"Herbácea, fruto marrom.; Litorâneo-paludoso","EAC0031067","2000","05","12","Monocotyledon",NA,"L.","Ribeiro, R.T.M.","Ceará","Cascavel","Lagoa de Cascavel","-38.2419013977051","-4.13305997848511",NA,NA,"EAC0031067",NA,NA,"2018","06","08","42722","auto",NA,NA,NA,NA,NA,NA
"190","2021-03-21 19:40:07-03","UFC","EAC","29393","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Amado, R.","197","Southern America","Brasil",NA,NA,"Erva.; Litorâneo","EAC0029393","2000","03","12","Monocotyledon",NA,"L.","Amado, R.","Ceará","Caucaia","CE 085, Km 10.","-38.6530990600586","-3.73610997200012",NA,NA,"EAC0029393",NA,NA,"2000","06","10","40484","auto",NA,NA,NA,NA,NA,NA
"191","2021-03-21 19:40:07-03","UFC","EAC","27527","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Amado, R.","84","Southern America","Brasil",NA,NA,NA,"EAC0027527","1999","03","13","Monocotyledon",NA,"L.","Amado, R.; Alves, M.","Ceará","Caucaia","Iparana","-38.6530990600586","-3.73610997200012",NA,NA,"EAC0027527",NA,NA,"1999","03","26","40484","auto",NA,NA,NA,NA,NA,NA
"192","2021-03-21 19:40:07-03","UFC","EAC","29395","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Amado, R.","212","Southern America","Brasil",NA,NA,NA,"EAC0029395","2000","03","12","Monocotyledon",NA,"L.","Amado, R.","Ceará","Caucaia","Lagamar do Cauípe, Próximo à entrada de caminhões para as ob(...).","-38.6530990600586","-3.73610997200012",NA,NA,"EAC0029395",NA,NA,"2000","05","30","40484","auto",NA,NA,NA,NA,NA,NA
"193","2021-03-21 19:40:07-03","UFC","EAC","31024","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Ribeiro, I.","s.n.","Southern America","Brasil",NA,NA,"Herbácea, flor verde-clara.","EAC0031024","1999","05","23","Monocotyledon",NA,"L.","Amado, R.","Ceará","Caucaia","Sítios Novos","-38.6530990600586","-3.73610997200012",NA,NA,"EAC0031024",NA,NA,"2001","04","18","40484","auto",NA,NA,NA,NA,NA,NA
"194","2021-03-21 19:40:07-03","UFC","EAC","29379","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Amado, R.","93","Southern America","Brasil",NA,NA,"Herbácea, flor verde e branca.; Litorâneo-Mata de Tabuleiro","EAC0029379","1999","04","13","Monocotyledon",NA,"L.","Amado, R.","Ceará","Fortaleza","Campus do Pici, Retorno próximo ao biotério.","-38.543098449707","-3.71722006797791",NA,NA,"EAC0029379",NA,NA,"1999","04","13","19924","auto",NA,NA,NA,NA,NA,NA
"195","2021-03-21 19:40:07-03","UFC","EAC","31125","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Amado, R.","329","Southern America","Brasil",NA,NA,"Herbácea.","EAC0031125","2000","10","28","Monocotyledon",NA,"L.","Ribeiro, R.T.M.","Ceará","Jijoca de Jericoacoara","depresssões entre dunas, Substrato arenoso.","-40.4491996765137","-2.89499998092651",NA,NA,"EAC0031125",NA,NA,"2018","06","08","16085","auto",NA,NA,NA,NA,NA,NA
"196","2021-03-21 19:40:07-03","UFC","EAC","29005","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Amado, R.; Matias, L.Q.; Bezerra, L.","s.n.","Southern America","Brasil",NA,NA,"Litorâneo","EAC0029005","1999","09","23","Monocotyledon",NA,"L.","Amado, R.","Ceará","Trairi","próximo à estrada de Flecheiras, Dunas, subsrato arenoso.","-39.2689018249512","-3.27778005599976",NA,NA,"EAC0029005",NA,NA,"2000","04","13","35322","auto",NA,NA,NA,NA,NA,NA
"197","2021-03-21 19:40:07-03","UFC","EAC","36545","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Luetzelburg, P.","s.n.","Southern America","Brasil",NA,NA,"Várzea","EAC0036545","1935","07",NA,"Monocotyledon",NA,"L.",NA,"Paraíba","Sousa","Posto Agrícola São Gonçalo","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA,NA
"198","2021-03-21 19:40:07-03","UFC","EAC","36029","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Luetzelburg, P.","s.n.","Southern America","Brasil",NA,NA,"Várzea","EAC0036029","1935","07",NA,"Monocotyledon",NA,"L.",NA,"Paraíba","Sousa","São Gonçalo","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:22:05-03","MBM","MBM","193912","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Sacco, R.; et al.; et al.","149","Southern America","Brazil",NA,NA,NA,"MBM193912","1982","05","14",NA,NA,"L.","Sacco, R.","Pará","Marabá","Serra de Carajás, km 134","-49.1178016662598","-5.36860990524292",NA,NA,NA,NA,NA,NA,NA,NA,"262883","auto",NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:22:05-03","MBM","MBM","149613","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","56692","Southern America","Brazil",NA,NA,NA,"MBM149613","1992","04","06",NA,NA,"L.","Pedersen, T.M.","Bahia","Rio de Contas","Salto do Fragra","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:22:05-03","MBM","MBM","261622","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Prata, A.P.; et al.; et al.","513B","Southern America","Brazil",NA,NA,NA,"MBM261622","1998","10","19",NA,NA,"L.","Prata, A.P.","Roraima","Amajari","Amajari","-61.3706016540527","3.65222001075745",NA,NA,NA,NA,NA,NA,NA,NA,"411632","auto",NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:22:05-03","MBM","MBM","143543","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Moore, M.O.","1136","Northern America","USA",NA,NA,NA,"MBM143543","1990","09","06",NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,"MBM143543",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:22:05-03","MBM","MBM","171278","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Nie Ming-xiang","92334","Asia-Temperate","China",NA,NA,NA,"MBM171278","1992","09","27",NA,NA,"L.","Nie Ming-xiang",NA,NA,NA,NA,NA,NA,NA,"MBM171278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:22:05-03","MBM","MBM","345747","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Guocheng-yong","200653183","Asia-Temperate","China",NA,NA,NA,"MBM345747","2006","08","25",NA,NA,"L.",NA,NA,NA,NA,NA,NA,"250","250","MBM345747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:22:05-03","MBM","MBM","82929","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Pedersen, T.M.","13375","Southern America","Argentina",NA,NA,NA,"MBM082929","1982","03","21",NA,NA,"L.","Pedersen, T.M.",NA,NA,NA,NA,NA,NA,NA,"MBM082929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:22:05-03","MBM","MBM","411004","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","GUO, C. .Y.","1504155","Asia-Temperate","China",NA,NA,"Herbs.; in grassland on slope.","MBM411004","2004","09","19",NA,NA,"L.","GUO, C. .Y.","Shandong","Qufu","Jiuxian Mt.",NA,NA,"300","300","MBM411004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:22:05-03","MBM","MBM","411014","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","GUO, C. .Y.","1505198","Asia-Temperate","China",NA,NA,"Herbs.; in grassland on slope.","MBM411014","2004","08","13",NA,NA,"L.","GUO, C. .Y.","Shandong","Shilai Xintai",NA,NA,NA,"300","300","MBM411014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:22:05-03","MBM","MBM","420673","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Mazziero, F.F.F.; Bonin Junior, P.; Bonin Junior, P.","4210","Southern America","Brazil",NA,NA,"Erva crescendo no interior da floresta.; Vegetação secundária média/avançada","MBM420673","2019","01","27",NA,NA,"L.","Mazziero, F.F.F.","Minas Gerais","Aimorés",NA,"-41.075278","-19.459444","159","159",NA,"-41.075278","-19.459444","2019","02","01",NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:22:05-03","MBM","MBM","80299","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Tsuchyia, K.","835","Asia-Temperate","Japan",NA,NA,NA,"MBM080299","1980","09","03",NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,"MBM080299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:22:05-03","MBM","MBM","149624","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","56714","Southern America","Brazil",NA,NA,NA,"MBM149624","1992","04","06",NA,NA,"L.","Pedersen, T.M.","Bahia","Rio de Contas","Campo da Aviação","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA
"211","2019-11-01 15:28:09-03","PUC-RIO","FCAB","4087","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Scardino","97",NA,"Brasil",NA,NA,"Obs:Planta Herbacea com espigas densas e ramíficadas, crescendo a margem do paraguaçu.&nf;6° pedra do cavalo.&nf; &nf;Coordenadas:l ong: +/- 39° 05' W lat:+/-12° 32' S Alt: 40m/120m&nf;&nf;Outros coletores:Noblick; Paranhos;Guedes;Queiróz,;Paganu","004087","1980","05",NA,NA,"Angiospermae","L.",NA,"Bahia","Cachoeira","Castro alves. Vale Dos Rios Paraguaçu e Jacuipé","-38.9557991027832","-12.6183004379272",NA,NA,NA,NA,NA,"1980","05",NA,"26884","auto",NA,NA,NA,NA,NA,NA
"212","2019-08-15 09:04:31-03","UESC","UESC","395","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","L.A.Mattos Silva","3161",NA,"Brasil",NA,NA,"Em locais úmidos. Frequente.","UESC0000395","1995","08","02","Angiospermae","Florideophycidae","L.","J.Jardim","Bahia","Ilhéus",NA,"-39.166667","-14.8","40","40",NA,"39W10'0''","14S48'0''","1995",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"213","2015-09-03 21:39:34-03","MNHN","RECOLNAT_MNHN_P","P01949565","PreservedSpecimen",NA,"Cyperaceae","Cyperus","compressus","Cyperus compressus","Gaudichaud",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01949565' target='other'> <mi>dwc_moreinfo</mi></a>","P01949565",NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,"P01949565_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2015-09-03 22:17:36-03","MNHN","RECOLNAT_MNHN_P","P00292901","PreservedSpecimen",NA,"Cyperaceae","Cyperus","compressus","Cyperus compressus","Raynal, A.",NA,NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00292901' target='other'> <mi>dwc_moreinfo</mi></a>","P00292901","1978","1","16",NA,NA,"L.","Raynal",NA,NA,"Route Cayenne-Kourou, 10 km avant la Montagnes des Pères, 3 km NW de la riv. Macouria",NA,NA,NA,NA,"P00292901_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19845",NA,NA,NA
"215","2015-09-03 22:15:10-03","MNHN","RECOLNAT_MNHN_P","P00292907","PreservedSpecimen",NA,"Cyperaceae","Cyperus","compressus","Cyperus compressus","Raynal, A.",NA,NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00292907' target='other'> <mi>dwc_moreinfo</mi></a>","P00292907","1978","2","12",NA,NA,"L.","Raynal",NA,NA,"Degrad de Stoupan, sur le fleuve Mahury, env. 22 km au S de Cayenne",NA,NA,NA,NA,"P00292907_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20036",NA,NA,NA
"216","2015-09-03 22:19:00-03","MNHN","RECOLNAT_MNHN_P","P01704025","PreservedSpecimen",NA,"Cyperaceae","Cyperus","compressus","Cyperus compressus","Moult, E.",NA,NA,"Guyane française","hb",NA,". . Reçu le 2 avr. 1910 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01704025' target='other'> <mi>dwc_moreinfo</mi></a>","P01704025","1908","1","1",NA,NA,"L.",NA,NA,NA,"Guyane Française: St. Laurent du Maroni. Guiana Francesa",NA,NA,NA,NA,"P01704025_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2015-09-03 22:19:00-03","MNHN","RECOLNAT_MNHN_P","P01704028","PreservedSpecimen",NA,"Cyperaceae","Cyperus","compressus","Cyperus compressus","Richard, L.C.",NA,NA,"Guiana","hb",NA,"Herbarium Guyanense-Antillanum. s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01704028' target='other'> <mi>dwc_moreinfo</mi></a>","P01704028",NA,NA,NA,NA,NA,"L.",NA,NA,NA,"Sta Cruce. Guiana, América do Sul",NA,NA,NA,NA,"P01704028_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2015-09-03 22:19:00-03","MNHN","RECOLNAT_MNHN_P","P01704029","PreservedSpecimen",NA,"Cyperaceae","Cyperus","compressus","Cyperus compressus","Salzmann",NA,NA,"Brasil","hb",NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01704029' target='other'> <mi>dwc_moreinfo</mi></a>","P01704029",NA,NA,NA,NA,NA,"L.",NA,"Bahia",NA,". Bahia, Nordeste, Brasil, América do Sul",NA,NA,NA,NA,"P01704029_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2015-09-03 22:17:42-03","MNHN","RECOLNAT_MNHN_P","P01704037","PreservedSpecimen",NA,"Cyperaceae","Cyperus","compressus","Cyperus compressus","Lindig, A.",NA,NA,"Nouvelle Grenade","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01704037' target='other'> <mi>dwc_moreinfo</mi></a>","P01704037","1859","12","1",NA,NA,"L.",NA,NA,NA,"Espinal",NA,NA,NA,NA,"P01704037_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1420",NA,NA,NA
"220","2015-09-03 22:13:33-03","MNHN","RECOLNAT_MNHN_P","P01707056","PreservedSpecimen",NA,"Cyperaceae","Cyperus","compressus","Cyperus compressus","Hoock, J.",NA,NA,"Guyane française","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01707056' target='other'> <mi>dwc_moreinfo</mi></a>","P01707056","1962","2","13",NA,NA,"L.",NA,NA,NA,"Guyane Française. Macouria. Guiana Francesa",NA,NA,NA,NA,"P01707056_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2015-09-03 22:15:33-03","MNHN","RECOLNAT_MNHN_P","P01709061","PreservedSpecimen",NA,"Cyperaceae","Cyperus","compressus","Cyperus compressus","Sagot",NA,NA,"Guyane française","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01709061' target='other'> <mi>dwc_moreinfo</mi></a>","P01709061","1854","1","1",NA,NA,"L.",NA,NA,NA,". Guiana Francesa",NA,NA,NA,NA,"P01709061_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"637",NA,NA,NA
"222","2015-09-03 21:44:11-03","MNHN","RECOLNAT_MNHN_P","P01727591","PreservedSpecimen",NA,"Cyperaceae","Cyperus","compressus","Cyperus compressus","Tostain, O.|Leotard, G.",NA,NA,"Guyane française","hb",NA,". . Echantillon prélevé pour analyse génétique. Echantillon produit par Ecobios-Guyane <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01727591' target='other'> <mi>dwc_moreinfo</mi></a>","P01727591","2009","9","5",NA,NA,"L.",NA,NA,NA,"Forêt ripicole entre l´Acarouany et le Lotiussement Rose de Porcelaine, Javouhey, Mana. Guiana Francesa","-53.81306","5.60722","33",NA,"P01727591_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3255",NA,NA,NA
"223","2015-09-03 21:44:11-03","MNHN","RECOLNAT_MNHN_P","P01727592","PreservedSpecimen",NA,"Cyperaceae","Cyperus","compressus","Cyperus compressus","Tostain, O.|Pelletier, V.",NA,NA,"Guyane française","hb",NA,". . Echantillon prélevé pour analyse génétique. Echantillon produit par Ecobios-Guyane <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01727592' target='other'> <mi>dwc_moreinfo</mi></a>","P01727592","2009","2","9",NA,NA,"L.",NA,NA,NA,"Guyane Française. Cayenne: Mangrove du Marais Leblond. Guiana Francesa","-52.33333","4.925","2",NA,"P01727592_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2553",NA,NA,NA
"224","2015-09-03 21:44:11-03","MNHN","RECOLNAT_MNHN_P","P01727593","PreservedSpecimen",NA,"Cyperaceae","Cyperus","compressus","Cyperus compressus","Tostain, O.|Leotard, G.",NA,NA,"Guyane française","hb",NA,". . Echantillon prélevé pour analyse génétique. Echantillon produit par Ecobios-Guyane <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01727593' target='other'> <mi>dwc_moreinfo</mi></a>","P01727593","2009","9","5",NA,NA,"L.",NA,NA,NA,"Guyane Française. Fôret ripicole entre l´Acarouany et le Lotisement Rose de Porcelaine, Javouhey, Mana. Guiana Francesa","-53.81306","5.60722","33",NA,"P01727593_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3255",NA,NA,NA
"225","2015-09-03 22:19:47-03","MNHN","RECOLNAT_MNHN_P","P01786379","PreservedSpecimen",NA,"Cyperaceae","Cyperus","compressus","Cyperus compressus","Raynal-Roques, A.",NA,NA,"Guiana","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01786379' target='other'> <mi>dwc_moreinfo</mi></a>","P01786379","1979","9","5",NA,NA,"L.",NA,NA,NA,"Guyane. Kaw, village isolé dans un vaste marais, à 60 km au SE de Cayenne. Guiana , América do Sul",NA,NA,NA,NA,"P01786379_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21530",NA,NA,NA
"226","2015-09-03 22:19:47-03","MNHN","RECOLNAT_MNHN_P","P01786380","PreservedSpecimen",NA,"Cyperaceae","Cyperus","compressus","Cyperus compressus","Sagot, P.",NA,NA,"Guyane française","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01786380' target='other'> <mi>dwc_moreinfo</mi></a>","P01786380","1854","1","1",NA,NA,"L.",NA,NA,NA,"Guyane Française. Iles du Salut. Guiana Francesa",NA,NA,NA,NA,"P01786380_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"637",NA,NA,NA
"227","2015-09-03 22:19:47-03","MNHN","RECOLNAT_MNHN_P","P01786382","PreservedSpecimen",NA,"Cyperaceae","Cyperus","compressus","Cyperus compressus","Sagot",NA,NA,"Guyane française","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01786382' target='other'> <mi>dwc_moreinfo</mi></a>","P01786382","1854","1","1",NA,NA,"L.",NA,NA,NA,"Guyane Française. Iles du Salut. Guiana Francesa",NA,NA,NA,NA,"P01786382_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2015-09-03 22:19:47-03","MNHN","RECOLNAT_MNHN_P","P01786383","PreservedSpecimen",NA,"Cyperaceae","Cyperus","compressus","Cyperus compressus","Sagot",NA,NA,"Guyane française","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01786383' target='other'> <mi>dwc_moreinfo</mi></a>","P01786383","1854","1","1",NA,NA,"L.",NA,NA,NA,"Iles de Salut. Guiana Francesa",NA,NA,NA,NA,"P01786383_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"637",NA,NA,NA
"229","2015-09-03 22:19:47-03","MNHN","RECOLNAT_MNHN_P","P01786384","PreservedSpecimen",NA,"Cyperaceae","Cyperus","compressus","Cyperus compressus","Sagot",NA,NA,"Guyane française","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01786384' target='other'> <mi>dwc_moreinfo</mi></a>","P01786384","1854","1","1",NA,NA,"L.",NA,NA,NA,"Iles de Salut. Guiana Francesa",NA,NA,NA,NA,"P01786384_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"637",NA,NA,NA
"230","2015-09-03 21:39:34-03","MNHN","RECOLNAT_MNHN_P","P01949554","PreservedSpecimen",NA,"Cyperaceae","Cyperus","compressus","Cyperus compressus","Salzmann",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01949554' target='other'> <mi>dwc_moreinfo</mi></a>","P01949554",NA,NA,NA,NA,NA,"L.",NA,"Bahia",NA,NA,NA,NA,NA,NA,"P01949554_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2015-09-03 21:39:34-03","MNHN","RECOLNAT_MNHN_P","P01949555","PreservedSpecimen",NA,"Cyperaceae","Cyperus","compressus","Cyperus compressus","Riedel",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01949555' target='other'> <mi>dwc_moreinfo</mi></a>","P01949555","1831","11","1",NA,NA,"L.",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P01949555_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"895",NA,NA,NA
"232","2015-09-03 21:39:34-03","MNHN","RECOLNAT_MNHN_P","P01949556","PreservedSpecimen",NA,"Cyperaceae","Cyperus","compressus","Cyperus compressus","Weddell, H.A.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01949556' target='other'> <mi>dwc_moreinfo</mi></a>","P01949556","1843","1","1",NA,NA,"L.",NA,NA,NA,"Environs de Rio-Janeiro.",NA,NA,NA,NA,"P01949556_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"490",NA,NA,NA
