"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","infraspecificEpithet","class","fieldNumber","typeStatus","sex"
"256","2019-10-04 16:07:01-03","MCN-FZBRS","HAS","66560","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wara",NA,NA,NA,NA,"Strehl, T.",NA,NA,NA,"Brasil","Rio Grande do Sul","Maquiné","Serra do Umbú,","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"bromélia; Floresceu em 13/02/1997 no Jardim Botânico.","HAS0066560",NA,"1613","Magnoliophyta",NA,"28094",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"257","2019-10-04 16:07:01-03","MCN-FZBRS","HAS","66561","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wara",NA,NA,NA,NA,"Strehl, T.","1995","10",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Campos de Cima da Serra; Serra do Pinto, Jozafás.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"bromélia; Floresceu em cultivo em março de 1997;","HAS0066561",NA,"1614","Magnoliophyta",NA,"76715",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"258","2019-10-04 16:07:01-03","MCN-FZBRS","HAS","101043","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wara",NA,NA,NA,NA,"Strehl, T.","1995","10",NA,"Brasil","Rio Grande do Sul","Terra de Areia","não especificado,","-50.07080078125","-29.5853004455566",NA,NA,NA,NA,"bromélia; Floresceu em Jan/1997 e Mar/1999","HAS0101043",NA,"1897","Magnoliophyta",NA,"32697",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"259","2019-10-04 16:07:01-03","MCN-FZBRS","HAS","66371","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wara",NA,NA,NA,NA,"Silveira, N.","1984","06",NA,"Brasil","Rio Grande do Sul","Torres","Porto Fagundes,","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"bromélia; Infl. passada.","HAS0066371",NA,"1343","Magnoliophyta",NA,"20837",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"260","2019-10-04 16:07:01-03","MCN-FZBRS","HAS","66374","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wara",NA,NA,NA,NA,"Silveira, N.","1984","06",NA,"Brasil","Rio Grande do Sul","Torres","Porto Fagundes,","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"bromélia; Inflorescência passada.","HAS0066374",NA,"1343","Magnoliophyta",NA,"20837",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"261","2019-11-21 10:02:54-03","IBt","SP","351897","S","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","L.B.Sm.","Vieira, CM","2002","10",NA,"Martinelli, G; et al.","1999","10","01","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.957167","-24.074222","-47.957167","-24.074222","700","933",NA,"SP053836","SP053836","15791",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-11-21 10:02:54-03","IBt","SP","384100","S","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","L.B.Sm.","Foster, W","2003",NA,NA,"Aguiar, AC; et al.","2003","04","15","Brasil","São Paulo","Ribeirão Grande","Parque Estadual de Intervales, Trilha para a Caçadinha, com início na estrada do Carmo.","-48.419167","-24.2775","-48.419167","-24.2775","710","710",NA,NA,NA,"107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-11-21 10:02:54-03","IBt","SP","41601","S","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","L.B.Sm.","Smith, LB","1940","12","14","Kuhlmann, M","1939","09","01","Brasil","Paraná","Matinhos",NA,"-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,NA,"SP053834","SP053834","s.n.",NA,NA,"15275",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"264","2019-11-21 10:02:54-03","IBt","SP","54678","S","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","L.B.Sm.",NA,NA,NA,NA,"Foster, MB; Foster, R","1939","05","22","Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,"732","732",NA,"SP053835","SP053835","36",NA,NA,"36524",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"265","2019-11-21 10:02:54-03","IBt","SP","84908","S","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","L.B.Sm.","Smith, LB","1956","02","25","Vidal, J","1952","06",NA,"Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos, Localidade de Soberbo.","-42.9655990600586","-22.4122009277344",NA,NA,"900","900",NA,"SP053850","SP053850","II-3256",NA,NA,"38539",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"266","2019-11-21 10:02:54-03","IBt","SP","224892","S","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","L.B.Sm.","Mollo, L","1989","01","16","Wanderley, MGL","1988","04","06","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Estrada para Captação","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"SP053837","SP053837","997",NA,NA,"37574",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"267","2019-11-21 10:02:54-03","IBt","SP","224892a","Extra","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","L.B.Sm.","Mollo, L","1989","01","16","Wanderley, MGL","1988","04","06","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Estrada para Captação","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"SP053838","SP053838","997",NA,NA,"37574",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"268","2019-11-21 10:02:54-03","IBt","SP","196610","S","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","L.B.Sm.","Wanderley, MGL","1990","08","21","Duarte, LSR","1982","04","29","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Restinga do Pereirinha","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"35",NA,NA,"37574",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"269","2019-11-21 10:02:54-03","IBt","SP","32128","S","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","L.B.Sm.","Simth, LB","1935",NA,NA,"Lamber, J","1934","10","26","Brasil","São Paulo","Mairinque","Ramal Mairinque a Santos","-47.1800003051758","-23.5400009155273",NA,NA,NA,NA,NA,"SP053833","SP053833","s.n.",NA,NA,"18121",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"270","2019-11-21 10:02:54-03","IBt","SP","309186","S","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","L.B.Sm.","Wanderley, MGL",NA,NA,NA,"Wanderley, MGL; et al.","1997","05","08","Brasil","São Paulo","Ribeirão Grande","Parque Estadual de Intervales, Trilha do Carmo.","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,NA,"SP053841","SP053841","2225",NA,NA,"25028",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"271","2019-11-21 10:02:54-03","IBt","SP","309186a","Extra","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","L.B.Sm.","Wanderley, MGL",NA,NA,NA,"Wanderley, MGL; et al.","1997","05","08","Brasil","São Paulo","Ribeirão Grande","Parque Estadual de Intervales, Trilha do Carmo.","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,NA,"SP053842","SP053842","2225",NA,NA,"25028",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"272","2019-11-21 10:02:54-03","IBt","SP","309186b","Extra","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","L.B.Sm.","Wanderley, MGL",NA,NA,NA,"Wanderley, MGL; et al.","1997","05","08","Brasil","São Paulo","Ribeirão Grande","Parque Estadual de Intervales, Trilha do Carmo.","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,NA,"SP053843","SP053843","2225",NA,NA,"25028",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"273","2019-11-21 10:02:54-03","IBt","SP","309186c","Extra","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","L.B.Sm.","Wanderley, MGL",NA,NA,NA,"Wanderley, MGL; et al.","1997","05","08","Brasil","São Paulo","Ribeirão Grande","Parque Estadual de Intervales, Trilha do Carmo.","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,NA,"SP053844","SP053844","2225",NA,NA,"25028",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"274","2019-11-21 10:02:54-03","IBt","SP","55393c","Extra","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","L.B.Sm.","Handro, O","1956","06",NA,"Handro, O","1956","05","17","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Folhas com mancha roxa na parte apical interna, brácteas vermelhas, flores amarelas","SP053849","SP053849","577",NA,NA,"27258",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"275","2019-11-21 10:02:54-03","IBt","SP","55393b","Extra","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","L.B.Sm.","Handro, O","1956","06",NA,"Handro, O","1956","05","17","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Folhas com mancha roxa na parte apical interna, brácteas vermelhas, flores amarelas","SP053848","SP053848","577",NA,NA,"27258",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"276","2019-11-21 10:02:54-03","IBt","SP","55393a","Extra","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","L.B.Sm.","Handro, O","1956","06",NA,"Handro, O","1956","05","17","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Folhas com mancha roxa na parte apical interna, brácteas vermelhas, flores amarelas","SP053847","SP053847","577",NA,NA,"27258",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"277","2019-11-21 10:02:54-03","IBt","SP","55393","S","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","L.B.Sm.","Handro, O","1956","06",NA,"Handro, O","1956","05","17","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Folhas com mancha roxa na parte apical interna, brácteas vermelhas, flores amarelas","SP053846","SP053846","577",NA,NA,"27258",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"278","2019-11-21 10:02:54-03","IBt","SP","270760","S","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","L.B.Sm.","Costa, A","1997",NA,NA,"Ferreira, S","1991","03","13","Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Calçada do Lorena, setor B.","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,"SP053845","SP053845","s.n.",NA,NA,"31119",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"279","2019-11-21 10:02:54-03","IBt","SP","268652","S","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","L.B.Sm.","Wanderley, MGL",NA,NA,NA,"Kanashiro, S; et al.","1993","05","12","Brasil","São Paulo","Sete Barras","Fazenda Intervales, Sede Saibadela. Ao lado da casa de hóspedes.","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,NA,"14",NA,NA,"34059",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"280","2019-11-21 10:02:54-03","IBt","SP","268651","S","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","L.B.Sm.","Wanderley, MGL",NA,NA,NA,"Kanashiro, S; et al.","1993","05","11","Brasil","São Paulo","Sete Barras","Fazenda Intervales, Sede Saibadela. Trilha para a Cachoeira.","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,NA,"13",NA,NA,"34059",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"281","2019-11-21 10:02:54-03","IBt","SP","277424a","Extra","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","L.B.Sm.","Costa, A","1997","04","15","Bernacci, LC; et al.","1995","01","13","Brasil","São Paulo","Tapiraí","Rodovia para Sorocaba, beira de estrada","-47.5","-23.9599990844727",NA,NA,NA,NA,NA,"SP053840","SP053840","1167",NA,NA,"41034",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"282","2019-11-21 10:02:54-03","IBt","SP","277424","S","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","L.B.Sm.","Costa, A","1997","04","15","Bernacci, LC; et al.","1995","01","13","Brasil","São Paulo","Tapiraí","Rodovia para Sorocaba, beira de estrada","-47.5","-23.9599990844727",NA,NA,NA,NA,NA,"SP053839","SP053839","1167",NA,NA,"41034",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"283","2019-04-30 12:04:29-03","GH","HU-HERB","GH 00029524","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippo-coburgii","Vriesea philippo-coburgii vagans","L. B. Smith",NA,NA,NA,NA,"M. B. Foster & R. Foster","1938","8","24","Brazil","São Paulo",NA,"On road to Curityba, at Kil. 279",NA,NA,NA,NA,NA,NA,NA,NA,NA,"399",NA,NA,NA,NA,NA,"South America","Sheet","vagans",NA,"399","Holotype","undetermined"
