"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","barcode","order","imagecode","class","relatedCatalogItem","fieldNumber","typeStatus","sex"
"626","2020-07-23 12:22:49-03","CEPLAC","CEPEC","32903","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta",NA,"Grupo Pedra do Cavalo",NA,NA,NA,"Grupo Pedra do Cavalo","1980","11","01","Brasil","Bahia","CACHOEIRA","Ipuaçu. Vale dos Rios Paraguaçu e Jacuipe.","39W5'","12S32'",NA,NA,NA,"<ll>dwc_commonname:</ll> Jericó, jericó-roxo","-39.083333","-12.533333",NA,NA,"924",NA,NA,NA,NA,NA,NA,NA,"30/12/1980",NA,NA,NA
"627","2020-07-23 12:22:49-03","CEPLAC","CEPEC","66325","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta",NA,"M. L. Guedes",NA,NA,NA,"M. L. Guedes","1996","11","05","Brasil","Bahia","RASO DA CATARINA","Caminho para casa 1.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"851",NA,NA,NA,NA,NA,NA,NA,"30/12/1983",NA,NA,NA
"628","2020-07-23 12:22:49-03","CEPLAC","CEPEC","71430","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta",NA,"R. M. Harley",NA,NA,NA,"R. M. Harley","1996","06","27","Brasil","Bahia","MORRO DO CHAPÉU","Leito pedregoso do Rio Ventura.","41W0'59","11S40'54",NA,NA,NA,NA,"-41.016389","-11.681667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996",NA,NA,NA
"629","2020-07-23 12:22:49-03","CEPLAC","CEPEC","73306","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta",NA,"G. Pellegrini",NA,NA,NA,"M. M. Arbo","1997","01","15","Brasil","Bahia","candeal","8Km ao N de Tanquinho, caminho a Iaçú.","39W6'","11S54'",NA,NA,NA,NA,"-39.1","-11.9",NA,NA,"7258",NA,NA,NA,NA,NA,NA,NA,"30/12/1997",NA,NA,NA
"630","2020-07-23 12:22:49-03","CEPLAC","CEPEC","91480","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta",NA,"L. S. Sylvestre",NA,NA,NA,"W. W. Thomas","0200","01","20","Brasil","Bahia","JEQUIÉ","Fazenda de Marcus Lodovico e João Andrade a W da BR-330 14,7Km da junção com a BR-116, ao S n aestrada de barro para Prainha Lomanto a 5.9Km na Rod. para a Faz.; à direita da Rod. para a Faz. 11.9Km para um lugar amplo seco.","40W19'","13S48'",NA,NA,NA,NA,"-40.316667","-13.8",NA,NA,"12580",NA,NA,NA,NA,NA,NA,NA,"30/12/2002",NA,NA,NA
"631","2020-07-23 12:22:49-03","CEPLAC","CEPEC","91487","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta",NA,"L. S. Sylvestre",NA,NA,NA,"W. W. Thomas","2001","10","24","Brasil","Bahia","JEQUIÉ","Faz. Marcus Ludovico e João Abdrade, a W da BR-330, 14,7Km da junção com a BR-116 para Jequié, depois ao S na estrada de barro para Prainha Lomanto e 5.9Km na Rod. Para a Faz.; à direita da faz. 3Km para a entrada da Faz.","40W15'","13S49'",NA,NA,NA,NA,"-40.25","-13.816667",NA,NA,"12573",NA,NA,NA,NA,NA,NA,NA,"30/12/2002",NA,NA,NA
"632","2020-07-23 12:22:49-03","CEPLAC","CEPEC","92727","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta",NA,"F. R. Nonato",NA,NA,NA,"F. R. Nonato","1985","09","02","Brasil","Bahia","JACOBINA","Monte Taboca, ca. 2Km da cidade, próxima a cachoeira.","40W30'23","11S9'59",NA,NA,NA,NA,"-40.506389","-11.166389",NA,NA,"861",NA,NA,NA,NA,NA,NA,NA,"30/08/2001",NA,NA,NA
"633","2020-07-23 12:22:49-03","CEPLAC","CEPEC","97135","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta",NA,"F. B. Matos",NA,NA,NA,"L. P. de Queiroz","2000","02","12","Brasil","Bahia","riacho de santana","Ca. 35,9Km a E de Bom Jesus da Lapa na esatrada para Caetité.","43W8'15","13S27'44",NA,NA,NA,NA,"-43.1375","-13.462222",NA,NA,"5923",NA,NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA,NA
"634","2020-07-23 12:22:49-03","CEPLAC","CEPEC","73881","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta",NA,"G. Pellegrini",NA,NA,NA,"M. M. Arbo","1997","01","19","Brasil","Bahia","XIQUE-XIQUE","15KM ao S da cidade, caminho a Santo Inácio.",NA,"10S58'",NA,NA,NA,NA,NA,"-10.966667",NA,NA,"7512",NA,NA,NA,NA,NA,NA,NA,"30/12/1997",NA,NA,NA
"635","2020-07-23 12:22:49-03","CEPLAC","CEPEC","77067","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta",NA,"A. R. Smith",NA,NA,NA,"G. Hatschbach","1997","01","18","Brasil","Bahia","MACAÚBAS","Subida à Serra Poções, estrada para Canatiba.",NA,NA,NA,NA,NA,NA,"-42.698600769043","-13.0193996429443","71420","auto","66147",NA,NA,NA,NA,NA,NA,NA,"30/12/1997",NA,NA,NA
"636","2020-07-23 12:22:49-03","CEPLAC","CEPEC","29513","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta",NA,"P. J. Edwards",NA,NA,NA,"G. P. Lewis","1982","01","15","Brasil","Bahia","PETROLINA","Km 45 da Rod. BR-235 Petrolina para Casa Nova.","40W53'","9S18'",NA,NA,NA,"<ll>dwc_commonname:</ll> Jericó, pé-de-papagaio","-40.883333","-9.3",NA,NA,"1073",NA,NA,NA,NA,NA,NA,NA,"30/12/1983",NA,NA,NA
"637","2020-07-23 12:22:49-03","CEPLAC","CEPEC","100051","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta",NA,"H. P. Bautista",NA,NA,NA,"N. G. Jesus","1984","05","08","Brasil","Bahia","miguel calmon","Estrada Miguel Calmon/Cabeceiras a 16Km de Miguel Calmon.","40W33'52","11S21'33",NA,NA,NA,NA,"-40.564444","-11.359167",NA,NA,"1290",NA,NA,NA,NA,NA,NA,NA,"30/04/2001",NA,NA,NA
"638","2020-07-23 12:22:49-03","CEPLAC","CEPEC","26200","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta",NA,"J. T. Mickel & L. Atehortua",NA,NA,NA,"B. M. Boom","1992","06","09","Brasil","Bahia","paulo afonso","BR-110, Rod. Paulo Afonso/Jeremoabo, 39-46Km ao S de Paulo Afonso.",NA,NA,NA,NA,NA,NA,"-38.2146987915039","-9.40610980987549","44772","auto","1058",NA,NA,NA,NA,NA,NA,NA,"30/12/1981",NA,NA,NA
"639","2020-07-23 12:22:49-03","CEPLAC","CEPEC","42805","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta",NA,"T. S. dos Santos",NA,NA,NA,"T. S. dos Santos","1966","10","03","Brasil","Bahia","MARACÁS","Faz. Tanquinho. Ramal com entrada no KM 23 Rod. Maracás/Planaltino, à esquerda. Sede da Faz. A 2Km da entrada.",NA,NA,NA,NA,NA,NA,"-40.4308013916016","-13.4411001205444","50558","auto","1988",NA,NA,NA,NA,NA,NA,NA,"30/12/1988",NA,NA,NA
"640","2020-07-23 12:22:49-03","CEPLAC","CEPEC","49823","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta",NA,"S. Xavier",NA,NA,NA,"B. M. Boom","1980","07","08","Brasil","Bahia","paulo afonso","15-20Km ao NW da cidade, Rod. para o aeroporto, indo para Petrolândia.",NA,NA,NA,NA,NA,NA,"-38.2146987915039","-9.40610980987549","44772","auto","1055",NA,NA,NA,NA,NA,NA,NA,"30/11/2004",NA,NA,NA
"641","2020-07-23 12:22:49-03","CEPLAC","CEPEC","54527","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta",NA,"A. R. Smith",NA,NA,NA,"G. Hatschbach","1979","03","12","Brasil","Bahia","RIACHÃO DAS NEVES","Sem informação.",NA,NA,NA,NA,NA,NA,"-44.9099998474121","-11.7461004257202","123228","auto","42124",NA,NA,NA,NA,NA,NA,NA,"30/12/1991",NA,NA,NA
"642","2021-03-10 11:38:57-03","UNILA","EVB","313","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta","(Arn.) Spring","Windisch, P.",NA,NA,NA,"Buttura, E.","1980","02","06","Brasil","Paraná","Guaíra","Parque Nacional Sete Quedas. Parque Nacional das Sete Quedas","54º17'44''W","24º4'8''S",NA,NA,NA,NA,"-54.295556","-24.068889",NA,NA,"433",NA,NA,NA,"EVB000313",NA,"EVB000313",NA,NA,NA,NA,NA
"643","2019-11-07 11:20:34-03","UFMG","BHCB-SL","170670","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta","(Arn.) Spring","Dittrich, VAO","2008","10",NA,"Dittrich, VAO; Martins, FRS; Aleixo, L; Leitão, CAE","2008",NA,NA,"Brasil","Bahia","Anagé",NA,"-41.164444","-14.6425","410","410",NA,"Terricola em mata ciliar em domínio de caatinga.","-41.164444","-14.6425",NA,NA,"1583","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2019-11-07 11:20:30-03","UFMG","BHCB-SL","159539","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta","(Arn.) Spring","Almeida, TE; Oliveira, LFA de","2012","04","01","Oliveira, LFA de; Mota, NFO; Viana, PL; Jorge, TB; Burkowski, PM","2011",NA,NA,"Brasil","Minas Gerais","Teófilo Otoni","Afloramento rochoso lado esquerdo da MG 418, certa de 30Km norte de Teófilo Otoni. Em afloramento granítico.","-41.260833","-17.856111","560","560",NA,"Erva rupícola.","-41.260833","-17.856111",NA,NA,"97","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2019-12-19 16:21:03-03","UFMG","BHCB-SL","190401","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta","(Arn.) Spring","Salino, A",NA,NA,NA,"Mauad, LP; Paula, LFA de; Azevedo, LO; Porembski, S","2016","03","31","Brasil","Minas Gerais","Carlos Chagas","Pedra do Kaladão, Inselberg próximo ao Posto do Kaladão na Br-418.","-40.995","-17.863333","380","380",NA,"Folhas enroladas na estação seca. Planta com capacidade de reidratação. 15 cm de altura formando tapete de vegetação em afloramento rochoso. Rupícola.","-40.995","-17.863333",NA,NA,"319","América",NA,NA,"BHCB190401",NA,NA,NA,NA,NA,NA,NA
"646","2019-11-07 11:20:31-03","UFMG","BHCB-SL","164054","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta","(Arn.) Spring",NA,"2012","12","04","Silva, JAR; Lopes, MA","2011",NA,NA,"Brasil","Piauí","Bom Jesus","Riacho das Éguas, Mata de Galeria","-44.403083",NA,"312","312",NA,NA,"-44.403083",NA,NA,NA,"753","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2019-12-19 16:19:38-03","UFMG","BHCB-SL","184716","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta","(Arn.) Spring","Salino, A",NA,NA,NA,"Mota, RC","2016","02","16","Brasil","Minas Gerais","Jequitaí","Curral de Pedras","-44.564167","-17.091944","684","684",NA,"Erva terrestre. Coletada em camada de solo sobre afloramento rochoso. Projeto desenvolvido pelo Instituto Pristino.","-44.564167","-17.091944",NA,NA,"3989","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2019-12-19 16:21:03-03","UFMG","BHCB-SL","190435","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta","(Arn.) Spring","Salino, A",NA,NA,NA,"Mauad, LP; Paula, LFA de; Azevedo, LO; Porembski, S","2016","04","01","Brasil","Minas Gerais","Carlos Chagas","Pedra da Baleia, Fazenda de Aroldo Rangel. Próximo da BR-418.","-40.995833","-17.8275","365","365",NA,"Apresenta coloração cinza na estação seca. Planta com capacidade de reidratação. 15 cm de altura formando tapete de vegetação em afloramento rochoso. Rupícola.","-40.995833","-17.8275",NA,NA,"336","América",NA,NA,"BHCB190435",NA,NA,NA,NA,NA,NA,NA
"649","2019-11-07 11:20:30-03","UFMG","BHCB-SL","103561","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta","(Arn.) Spring","Heringer, G","2010","01",NA,"Salino, A; Almeida, TE; Heringer, G; Assis, FC; Melo, LCN; Viana, PL; Teles, A;","2006",NA,NA,"Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, região próximo a Torre Repetidora. Floresta Ombrófila Densa Montana","-41.851333","-20.439","1000","1400",NA,"Terrestre em afloramento rochoso a beira de estrada","-41.851333","-20.439",NA,NA,"11483","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2019-11-07 11:20:30-03","UFMG","BHCB-SL","120366","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta","(Arn.) Spring","Salino, A","2008","05","19","Salino, A; Heringer, G; Dittrich, VAO; Viveros, RS","2008",NA,NA,"Brasil","Espírito Santo","Pancas","Pontões Capixabas, Subida para a pedra de Vôo Livre, Floresta Estacional Semideicidual.","-40.8775","-19.234722","665","665",NA,"Terrestre em ilha de vegetação no afloramento.","-40.8775","-19.234722",NA,NA,"13464","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2019-12-19 16:19:38-03","UFMG","BHCB-SL","187810","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta","(Arn.) Spring","Salino, A",NA,NA,NA,"Azevedo, LO; Paula, LFA de; Forzza, RC; Porembski, S; Stehmann, JR","2016","09","18","Brasil","Minas Gerais","Teófilo Otoni","Pedra da Boca","-41.184722","-17.929167","970","970",NA,"Rupícola, pouquíssimos individuos. Inselberg.","-41.184722","-17.929167",NA,NA,"526","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2019-12-19 16:19:38-03","UFMG","BHCB-SL","169246","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta","(Arn.) Spring","Salino, A",NA,NA,NA,"Paula, LFA de; Azevedo, L; Porembski, S","2014","02","22","Brasil","Minas Gerais","Teófilo Otoni","Afloramento rochoso ao lado esquerdo da MG418, na estrada em direção ao vilarejo Brejão. Em Floresta Estacional Semidecidual margeando afloramento granitico. Próximo a pasto.","-41.241944","-17.791389","300","300",NA,"Erva rupícola.","-41.241944","-17.791389",NA,NA,"716","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2019-11-07 11:20:30-03","UFMG","BHCB-SL","119438","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta","(Arn.) Spring","Salino, A","2008","05","18","Salino, A; Heringer, G; Dittrich, VAO; Viveros, RS","2008",NA,NA,"Brasil","Espírito Santo","Pancas","Pontões Capixabas, Próximo a propriedade da família Stur, Floresta Estacional Semideicidual.","-40.795","-19.201944","135","135",NA,"Sobre rocha úmida na borda de afloramento rochoso.","-40.795","-19.201944",NA,NA,"13429","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2021-01-12 15:24:59-03","UFMG","BHCB-SL","49042","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta","(Arn.) Spring","Heringer, G","2010","01",NA,"Pirani, JR; Cordeiro, I; Mello, R; Forzza, RC; Meguro, M","1996",NA,NA,"Brasil","Minas Gerais","Santo Hipólito","Estrada Corinto - Conselheiro Mata, A 6Km de Santo Hipólito. Mata decídua. Mata sobre frande afloramentos de calcário, dominado por Leguminoseae (angícos) e aroeiras (Astronium urundeuva), com grandes gameleiras (Ficus calyptroceras) e paineras (Chor","-44.183333","-18.283333","550","550",NA,"Ervas formando almofadas no barranco. Frondes ressecados e enrolados. Sobre e entre rochas.","-44.183333","-18.283333",NA,NA,"3737","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2019-11-07 11:20:30-03","UFMG","BHCB-SL","159535","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta","(Arn.) Spring","Almeida, TE; Oliveira, LFA de","2012","04","01","Oliveira, LFA de; Augsten, MDF","2011",NA,NA,"Brasil","Minas Gerais","Teófilo Otoni","Afloramento rochoso lado esquerdo da MG 418, certa de 30Km norte de Teófilo Otoni. Em ilha de vegetação em inselber.","-41.260833","-17.856111","560","560",NA,"Erva rupícola.","-41.260833","-17.856111",NA,NA,"235","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2021-01-12 15:24:59-03","UFMG","BHCB-SL","82493","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta","(Arn.) Spring","Mota, NFO; Salino, A","2003","09",NA,"Pott, VJ; Pott, A","2003",NA,NA,"Brasil","Mato Grosso","Aquidauana","Aldeia Indígena Terena; Limão Verde, Encosta íngrime com mata e afloramento em lage. Solo litólico, arenito. Relevo íngreme.","-55.691389","-20.329083","290","290",NA,"Erva, 20-30cm de altura. Mancha ocasional.","-55.691389","-20.329083",NA,NA,"6454","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2019-12-19 16:19:38-03","UFMG","BHCB-SL","186355","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta","(Arn.) Spring","Salino, A",NA,NA,NA,"Fraga, CN; Lima, HC de; Pennington, RT; Neves, DRM","2013","05","23","Brasil","Espírito Santo","Colatina","Rodovia do Café, entre Colatina - Pancas. Inselberg de gnaisse.","-40.681111","-19.403889","119","119",NA,"Erva ereta, ca. 20 cm formando um tapete em locais mais úmidos. Folhas verdes discolores, face adaxial escura e abaxial clara.","-40.681111","-19.403889",NA,NA,"3565","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2019-11-07 11:20:34-03","UFMG","BHCB-SL","37040","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta","(Arn.) Spring","Heringer, G","2010","01",NA,"Salino, A","1997",NA,NA,"Brasil","Minas Gerais","Januária","Vale do Rio Peruaçu","-44.254722","-15.140278",NA,NA,NA,"Crescendo em área ingreme, junto ao Abrigo, área calcárea.","-44.254722","-15.140278",NA,NA,"3037","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2021-01-12 15:24:59-03","UFMG","BHCB-SL","107901","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta","(Arn.) Spring","Mota, NFO; Viana, PL","2007","06",NA,"Viana, PL; Leite, FSF; Lopes, LE; Mendes, RM; Melo, B","2007",NA,NA,"Brasil","Minas Gerais","Januária","APA Pandeiros","-44.666667","-15.633333","470","470",NA,"Rupícola com ramos eretos em calcário, à beira do rio.","-44.666667","-15.633333",NA,NA,"2828","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2019-11-07 11:20:30-03","UFMG","BHCB-SL","132641","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta","(Arn.) Spring","Salino, A","2009","08","26","Salino, A; Megale, ME; Arruda, AJ","2009",NA,NA,"Brasil","Espírito Santo","Pancas","Lajinha, Sítio Floresta, Córrego Floresta. Floresta Estacional Semidecidual e afloramentos rochosos.","-40.787639","-20.535278","150","150",NA,"Rupícola em afloramento.","-40.787639","-20.535278",NA,NA,"14443","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2019-11-07 11:20:30-03","UFMG","BHCB-SL","122833","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta","(Arn.) Spring","Salino, A","2008","06","27","Salino, A; Heringer, G; Dittrich, VAO","2008",NA,NA,"Brasil","Espírito Santo","Castelo","Na saída da cidade em direção ao Parque Estadual M","-41.169667","-20.611472","120","120",NA,"Sobre rocha a beira de estrada","-41.169667","-20.611472",NA,NA,"13675","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2021-01-12 15:24:59-03","UFMG","BHCB-SL","98645","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta","(Arn.) Spring","Salino, A","2006","05",NA,"Salino, A; Almeida, TE; Heringer, G","2006",NA,NA,"Brasil","Minas Gerais","Santa Rita do Itueto","Fazenda Três Pedras, Floresta Estacional Semidecidual as margens do córrego Querozena (afluente do córrego Itueto) e junto a grandes afloramentos rochosos do tipo Pão de Açúcar. Floresta com as palmeiras Astrocarium aculeatissimum e Attalea sp.","-41.340167","-19.366611","250","250",NA,"Rupícola em rocha de rio, mata. Prensada em","-41.340167","-19.366611",NA,NA,"10961","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2019-12-19 16:19:38-03","UFMG","BHCB-SL","196484","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta","(Arn.) Spring",NA,NA,NA,NA,"Dittrich, VAO; Pereira, BPS","2018","03","30","Brasil","Espírito Santo","Castelo","Área urbana (distrito-sede).","-41.200556","-20.600278","135","135",NA,"Terrícola em barranco iluminado à beira de rua, em área de domínio de Floresta Atlântica.","-41.200556","-20.600278",NA,NA,"2237","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2019-11-07 11:20:30-03","UFMG","BHCB-SL","105574","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta","(Arn.) Spring","Salino, A","2007","03",NA,"Salino, A; Almeida, TE; Heringer, G; Viana, MM","2007",NA,NA,"Brasil","Minas Gerais","Serranópolis de Minas","Serra do Trabalho, Canion do córrego do Mosquito. Cadeia do Espinhaço. Área com predomínio de Mata Seca e afloramentos rochosos.","-42.807972","-15.817583","800","800",NA,"Terrestre em barranco de trilha na mata seca. Prensado em álcool.","-42.807972","-15.817583",NA,NA,"11784","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2019-11-07 11:20:30-03","UFMG","BHCB-SL","130523","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta","(Arn.) Spring","Heringer, G","2010","01","24","Almeida, TE; Souza, DT; Cota, MMT","2009",NA,NA,"Brasil","Minas Gerais","Aimorés","Margens do rio Manhuaçu, Afloramento rochoso","-41.254583","-19.495028","133","133",NA,"Erva rupícola em afloramento. Beira de estrada","-41.254583","-19.495028",NA,NA,"1944","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2019-11-07 11:20:30-03","UFMG","BHCB-SL","148263","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta","(Arn.) Spring","Góes-Neto, LAA","2014","08","19","Souza, FS; Giudicelli, GC; Giacomin, LL; Machado, TM","2011",NA,NA,"Brasil","Espírito Santo","Santa Teresa","DATUM SAD 69","-40.527611","-19.97425","658","658",NA,"Rupícola no rio. Planta ereta. PRENSADO EM ÁLCOOL","-40.527611","-19.97425",NA,NA,"1357","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2019-11-07 11:20:30-03","UFMG","BHCB-SL","121412","PreservedSpecimen","Plantae",NA,"Selaginellaceae","Selaginella","convoluta","Selaginella convoluta","(Arn.) Spring","Almeida, TE","2008","08","14","Souza, DT","2008",NA,NA,"Brasil","Alagoas","Arapiraca","Futuras instalações da Mineração Vale Verde, Caatinga arbórea em estágio médio de regeneração.","-36.671944","-9.696111",NA,NA,NA,"Rupícola em beira de córrego.","-36.671944","-9.696111",NA,NA,"412","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
