"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","909904","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","R. C. de Mendonça","148","1980","08","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982702' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909904","Magnoliophyta","Myrtales","(Aubl.) Naudin","J. J. Wurdack","Distrito Federal","Fazenda Água Limpa (FAL), campo experimental da Universidade de Brasília, córredo da Onça.","-47.9","-15.95","1070","1070","NY00909904_01","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","478082","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","J. L. Zarucchi","4529","1986","12","13","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=376964' target='other'> <mi>dwc_moreinfo</mi></a>","NY00478082","Magnoliophyta","Myrtales","(Aubl.) Naudin","J. J. Wurdack","Antioquia","Along road to Barro Blanco 5.5 km from crossing of Rio Cauca, Hacienda Las Mercedes","-75.28","7.47","100","100","NY00478082_01","Tarazá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","1289662","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","J. M. Pires","50364","1961","08","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1759109' target='other'> <mi>dwc_moreinfo</mi></a>","NY01289662","Magnoliophyta","Myrtales","(Aubl.) Naudin","J. J. Wurdack","Amapá","Rio Araguari, Porto Platón.","-51.37","0.73","67","67","NY01289662_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1289661","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","G. T. Prance","13800","1971","06","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1759108' target='other'> <mi>dwc_moreinfo</mi></a>","NY01289661","Magnoliophyta","Myrtales","(Aubl.) Naudin","J. J. Wurdack","Amazonas","Fortaleza Savanna, Rio Puciari tributary of Rio Ituxi, 20 km above mouth.","-64.7678","-7.2808",NA,NA,"NY01289661_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","1487944","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","D. Cárdenas-López","22629","2009","06","02","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2352139' target='other'> <mi>dwc_moreinfo</mi></a>","NY01487944","Magnoliophyta","Myrtales","(Aubl.) Naudin","Z. Cordero P.","Vaupés","Comunidad indígena Acaricuara, cñ. Paca.","-70.23722222","0.708222222","200",NA,"NY01487944_01","Mitú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","478081","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","R. M. Harley","24776","1988","06","29","South America","French Guiana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=376957' target='other'> <mi>dwc_moreinfo</mi></a>","NY00478081","Magnoliophyta","Myrtales","(Aubl.) Naudin","R. M. Harley",NA,"North West of Cayenne, near Tonate on the N1 Highway","-52.43","4.97",NA,NA,"NY00478081_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","02713550","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","A. R. A. Görts-van Rijn","251","1992","11","17","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3016478' target='other'> <mi>dwc_moreinfo</mi></a>","NY02713550","Magnoliophyta","Myrtales","(Aubl.) Naudin",NA,NA,"Near pond in savanna near Dadanawa Ranch, S rupununi savanna","-59.42","2.83","100","250","NY02713550_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2017-11-08 11:54:00-02","NY","NYBG","01164265","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","F. A. Michelangeli","447","1997","06","07","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1239655' target='other'> <mi>dwc_moreinfo</mi></a>","NY01164265","Magnoliophyta","Myrtales",NA,"F. A. Michelangeli","Amazonas","San Carlos de Río Negro. Carretera Solano-San Carlos. Antes de llegar al sitio de estudio del IVIC.","-67.0525","1.9189","180","180","NY01164265_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","1289653","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","B. Maguire","40007","1954","11","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1759100' target='other'> <mi>dwc_moreinfo</mi></a>","NY01289653","Magnoliophyta","Myrtales","(Aubl.) Naudin","J. J. Wurdack","Roraima","Terr. do Rio Branco, Serra Tepequem. In Headquarters Area, Rio Cabosobral.","-61.722942","3.773153","800","800","NY01289653_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","709552","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","L. Buscalioni","4197a","1899","07","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=857914' target='other'> <mi>dwc_moreinfo</mi></a>","NY00709552","Magnoliophyta","Myrtales","(Aubl.) Naudin","S. S. Renner","Goiás","S. Vicente de Araguaya - Serra da Concepção Campos Geraes.",NA,NA,NA,NA,"NY00709552_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","02713551","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","B. M. Boom","8839","1989","06","24","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3016479' target='other'> <mi>dwc_moreinfo</mi></a>","NY02713551","Magnoliophyta","Myrtales","(Aubl.) Naudin",NA,"Potaro-Siparuni","Upper Potaro River region. vicinity of village of Kopinang","-59.83","4.97","870",NA,"NY02713551_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","909898","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","J. H. Kirkbride Jr.","5195","1983","04","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982692' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909898","Magnoliophyta","Myrtales","(Aubl.) Naudin","J. J. Wurdack","Distrito Federal","Perto da Represa Saia Velha","-47.93","-16.03","1100","1100","NY00909898_01","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1289667","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","L. O. A. Teixeira","1095","1982","06","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1759114' target='other'> <mi>dwc_moreinfo</mi></a>","NY01289667","Magnoliophyta","Myrtales","(Aubl.) Naudin","S. S. Renner","Amazonas","Estrada Humaitá-Lábrea, trecho entre o km 30 e 50 da estrada.","-63.3490938","-7.5203897",NA,NA,"NY01289667_01","Humaitá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","02713552","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","T. W. Henkel","2809","1993","09","09","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3016480' target='other'> <mi>dwc_moreinfo</mi></a>","NY02713552","Magnoliophyta","Myrtales","(Aubl.) Naudin",NA,"Upper Takutu-Upper Essequibo","Rupununi. South Rupununi savanna; 5 km S of Aishalton along road to Marudi Mts.","-59.3","2.38","200",NA,"NY02713552_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","03235843","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","A. Valera","610","1994","05","01","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3505475' target='other'> <mi>dwc_moreinfo</mi></a>","NY03235843","Magnoliophyta","Myrtales","(Aubl.) Naudin",NA,"Bolivar","Cerro Altamira. Bajo Caroni.","-62.08","67.07","100","100",NA,"Piar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","02713547","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Y. Brito","107","1982","12","15","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3016475' target='other'> <mi>dwc_moreinfo</mi></a>","NY02713547","Magnoliophyta","Myrtales","(Aubl.) Naudin",NA,"Guárico","Horichal Largo, 17 kms al sureste de calabozo","-67.42","8.93",NA,NA,"NY02713547_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","1289666","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","J. M. Poole","2031","1979","07","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1759113' target='other'> <mi>dwc_moreinfo</mi></a>","NY01289666","Magnoliophyta","Myrtales","(Aubl.) Naudin","J. J. Wurdack","Amazonas","Along BR-307, N from São Gabriel, near igarapé Freitas and Equator.","-67.042","-0.042",NA,NA,"NY01289666_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","909888","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","J. M. Pires","16356","1978","08","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982649' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909888","Magnoliophyta","Myrtales","(Aubl.) Naudin","M. G. da Silva","Mato Grosso","Base de helicópteros de Sararé, RADAMBRASIL, folha SD 21-YA, ponto 33A","-58.75","-15","500","500","NY00909888_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","478080","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","S. D. Knapp","8079","1986","08","20","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=376965' target='other'> <mi>dwc_moreinfo</mi></a>","NY00478080","Magnoliophyta","Myrtales","(Aubl.) Naudin","J. J. Wurdack","San Martín","Lamass. Convento, trail to Nuevo Lamas, km 68 of Tarapoto-Yurimaguas road","-76.28","-6.27","200","200","NY00478080_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","909894","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","H. S. Irwin","21472","1968","03","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982675' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909894","Magnoliophyta","Myrtales","(Aubl.) Naudin","J. J. Wurdack","Tocantins","Ca. 2 km S. of Guará.","-48.52","-8.85","550","550","NY00909894_01","Guaraí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","478085","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","H. S. Irwin","16127","1966","05","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=376961' target='other'> <mi>dwc_moreinfo</mi></a>","NY00478085","Magnoliophyta","Myrtales","(Aubl.) Naudin","J. J. Wurdack","Mato Grosso","Serra do Roncador; ca. 160 km N of Xavantina",NA,NA,"500","500","NY00478085_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","909900","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","D. Philcox","4737","1968","04","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982697' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909900","Magnoliophyta","Myrtales","(Aubl.) Naudin","J. J. Wurdack","Mato Grosso","Xavantina, N. of Rio das Mortes.","-52.23","-14.63",NA,NA,"NY00909900_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","478086","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","A. J. Henderson","221","1985","04","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=376963' target='other'> <mi>dwc_moreinfo</mi></a>","NY00478086","Magnoliophyta","Myrtales","(Aubl.) Naudin","J. J. Wurdack","Amazonas","BR 319 Porto Velho-Manaus, 20 km. N of Humaitá","-63.2074356","-7.3951103",NA,NA,"NY00478086_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","909893","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","H. S. Irwin","17976","1966","06","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982672' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909893","Magnoliophyta","Myrtales","(Aubl.) Naudin","J. J. Wurdack","Goiás","Ca. 30 km. S. of Caiapônia, road to Jataí. Serra do Caiapó.","-51.82","-17.15","950","950","NY00909893_01","Caiapônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","909896","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","L. B. Damazio","s.n.",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982678' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909896","Magnoliophyta","Myrtales","(Aubl.) Naudin","A. C. Brade","Minas Gerais",NA,NA,NA,NA,NA,"NY00909896_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","1289659","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","P. B. Cavalcante","703","1959","03","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1759106' target='other'> <mi>dwc_moreinfo</mi></a>","NY01289659","Magnoliophyta","Myrtales","(Aubl.) Naudin","J. J. Wurdack","Amazonas","Rio Uaupés, Taracuá",NA,NA,NA,NA,"NY01289659_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01289652","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","G. T. Prance","4244","1967","02","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1761630' target='other'> <mi>dwc_moreinfo</mi></a>","NY01289652","Magnoliophyta","Myrtales","(Aubl.) Naudin","J. J. Wurdack","Roraima","Road Rio Uraricoera. Igarape Anaruparu.",NA,NA,NA,NA,"NY01289652_01 NY01289652_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2016-09-27 00:04:00-03","NY","NYBG","1289664","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","M. G. da Silva","4928","1979","06","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1759111' target='other'> <mi>dwc_moreinfo</mi></a>","NY01289664","Magnoliophyta","Myrtales",NA,"M. G. da Silva","Rondônia","Rio Piracolina","-60.1458","-12.7406",NA,NA,"NY01289664_01","Vilhena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","909889","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","B. Maguire","56166","1963","08","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982657' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909889","Magnoliophyta","Myrtales","(Aubl.) Naudin","J. J. Wurdack","Tocantins","Between Cristalândia and Gurupi, Belém-Brasília highway.",NA,NA,"300","300","NY00909889_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","1289660","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","P. B. Cavalcante","624","1959","02","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1759107' target='other'> <mi>dwc_moreinfo</mi></a>","NY01289660","Magnoliophyta","Myrtales","(Aubl.) Naudin","J. J. Wurdack","Amazonas","Rio Negro, povoado Cajupenta; beiro do rio.",NA,NA,NA,NA,"NY01289660_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","909890","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","J. R. Swallen","9607","1946","07","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982662' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909890","Magnoliophyta","Myrtales","(Aubl.) Naudin","H. A. Gleason","Mato Grosso do Sul","About 15 km east of Campo Grande.","-54.6464","-20.4431",NA,NA,"NY00909890_01","Campo Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","02332261","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","J. Meirelles","792","2011","11","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2509798' target='other'> <mi>dwc_moreinfo</mi></a>","NY02332261","Magnoliophyta","Myrtales","(Aubl.) Naudin","F. A. Michelangeli","Roraima","BR-174, floresta. Terra Indígena São Marcos, próximo a fazenda Monte Roraima.","-61.1464004516602","4.43138980865479",NA,NA,"NY02332261_01","Pacaraima",NA,NA,"127953","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","02713545","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","S. Flores","8","1995","01","18","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3016473' target='other'> <mi>dwc_moreinfo</mi></a>","NY02713545","Magnoliophyta","Myrtales","(Aubl.) Naudin",NA,"Monagas","Mapire, Estado Anzoatigui, Mori chai San Pedro","-64.75","8","10",NA,"NY02713545_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","01856161","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","M. J. R. Rocha","874","2012","10","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2190488' target='other'> <mi>dwc_moreinfo</mi></a>","NY01856161","Magnoliophyta","Myrtales","(Aubl.) Naudin","M. J. R. Rocha; P. J. F. Guimarães","Roraima","Área do 3º Pelotão Especial de Fronteira. Pista de pouso do 3º pelotão de fronteira","-61.1642","-4.4922",NA,"949","NY01856161_01","Pacaraima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2016-09-27 00:02:00-03","NY","NYBG","1289670","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","L. O. A. Teixeira","171","1982","05","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1759117' target='other'> <mi>dwc_moreinfo</mi></a>","NY01289670","Magnoliophyta","Myrtales",NA,"S. S. Renner","Amazonas","Estrada Humaita-Porto Velho, km 120","-63.7975","-8.1619",NA,NA,"NY01289670_01","Humaitá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","3910034","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","R. Romero","5605","1998","06","19","South America","Brazil","Sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4451122' target='other'> <mi>dwc_moreinfo</mi></a>","NY03910034","Magnoliophyta","Myrtales","(Aubl.) Naudin",NA,"Goiás","Estrada para a Serra dos Pirineus, próximo ao Morro do Cabeludo.","-49.5","-15.83333333",NA,NA,NA,"Pirenopolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
