"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"398","2021-02-11 17:21:54-03","UFPR","UPCB","27997","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata var. lanceolata",NA,"Sakuragui, C.M.","352",NA,"Brasil",NA,NA,"Arbusto, ca. 1,5m, flor creme. Beira de plantação de Pinus, interior de matinha..",NA,NA,NA,"(Mart.) A.DC.","Bidá, A.","1993","10","01","São Paulo","Itararé","Fazenda Santa Andréia.","-49.3400001525879","-24.1100006103516",NA,NA,NA,"var. lanceolata","27729","auto","1996","08","27",NA,NA,NA,NA,NA,NA,NA
"399","2021-02-11 17:21:54-03","UFPR","UPCB","30508","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata var. lanceolata",NA,"Miyagi, P.H.","561",NA,"Brasil",NA,NA,"Subarbusto, até 40cm, flor alva. Campo rupestre na borda de encosta íngreme..",NA,NA,NA,"(Mart.) A.DC.","Bidá, A.","1995","05","27","São Paulo","Bom Sucesso de Itararé","Fazenda São Nicolau","-49.1399993896484","-24.3099994659424",NA,NA,NA,"var. lanceolata","14955","auto","1997","04","24",NA,NA,NA,NA,NA,NA,NA
"400","2021-02-11 17:21:54-03","UFPR","UPCB","26748","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata var. lanceolata",NA,"?",NA,NA,"Brasil",NA,NA,"Camp frei, 80cm. Sehr voll bluhend, bln. weiss..",NA,NA,NA,"(Mart.) A.DC.","Bidá, A.",NA,NA,NA,"São Paulo","São Paulo","Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,"var. lanceolata","53584","auto","1996","04","10",NA,NA,NA,NA,NA,NA,NA
"401","2021-02-11 17:21:54-03","UFPR","UPCB","30283","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata var. lanceolata",NA,"Cervi, A.C.","3758",NA,"Brasil",NA,NA,"Árvore, ca. 5m, fruto verde. Cerrado..",NA,NA,NA,"(Mart.) A.DC.","Bidá, A.","1992","09","30","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,NA,"var. lanceolata","44368","auto","1992","10",NA,NA,NA,NA,NA,NA,NA,NA
"402","2021-02-11 17:21:54-03","UFPR","UPCB","26185","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata var. lanceolata",NA,"Silva, S.M.",NA,NA,"Brasil",NA,NA,"Árvore, 4m, flor creme, ramos pendentes, casca suberosa..",NA,NA,NA,"(Mart.) A.DC.","Bidá, A.","1992","07","22","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,NA,"var. lanceolata","44368","auto","1996","04",NA,NA,NA,NA,NA,NA,NA,NA
"403","2015-05-28 09:17:00-03","MO","MOBOT","100762946","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Anonymous","Anonymous s.n.","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"404","2020-08-28 15:42:00-03","MO","MOBOT","2169050","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata","Isotype","C.F.P. Martius","Martius 723","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. DC.",NA,"1817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"405","2008-07-07 10:56:00-03","MO","MOBOT","3470920","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"E.R. Salimena-Pires","Salimena-Pires 11409","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. DC.","J.L.M. Aranha","1989","3","15","Minas Gerais",NA,"Mun. Santana do Riacho. Serra do Cipó: Mata ciliar. Córrego Congonha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2016-05-11 14:02:00-03","MO","MOBOT","3385891","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Gert G. Hatschbach|Maria M. Hatschbach|V. Nicolack","Hatschbach 53093","South America","Brazil",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","1989","5","22","Minas Gerais","Gouvêia","Rod. BR-259, próx. ao trevo para Datas.","-43.7407989501953","-18.4543991088867","1100.00000000",NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"407","2016-05-11 14:05:00-03","MO","MOBOT","3392461","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Howard S. Irwin","Irwin 34280","South America","Brazil",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","1972","1","16","Goiás",NA,"Cerrado, Serra dos Pireneus, ca. 20 km E of Poirenópolis.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"408","2016-05-11 14:27:00-03","MO","MOBOT","100143963","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Ezechias P. Heringer","Heringer 6289","South America","Brazil",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","1981","2","24","Distrito Federal",NA,"Altos do córrego Cabeca do Veado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"409","2016-05-11 11:42:00-03","MO","MOBOT","100897983","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Howard S. Irwin|R.M. Harley|Gary L. Smith","Irwin 32920","South America","Brazil",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","1971","3","21","Goiás",NA,"Cerrado on sandstone outcrops, with surrounding sandy campo, ca. 21 km N of Alto do Paraíso.",NA,NA,"1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"410","2016-07-12 11:28:00-03","MO","MOBOT","100917396","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Nélida Soria","Soria Rey 6670","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","1994","8","22","San Pedro",NA,"Ruta a Cap. Bado. Rancho ZS.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"411","2016-07-12 11:30:00-03","MO","MOBOT","100917397","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Nélida Soria","Soria Rey 6710","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","1994","8","30","San Pedro",NA,"Desvio a Cap. Bado Estancia Nelly Isabel.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"412","2016-07-12 11:35:00-03","MO","MOBOT","100917399","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Nélida Soria","Soria Rey 6629","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","1994","8","23","Amambay",NA,"Parque Nacional Cerro Cora.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"413","2016-07-12 11:40:00-03","MO","MOBOT","100917401","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Nélida Soria","Soria Rey 6705","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","1994","8","30","San Pedro",NA,"Desvio a Cap. Bado estancia Nelly Isabel.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"414","2016-07-06 08:10:00-03","MO","MOBOT","1083960","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Teodoro Rojas","Rojas 3735","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha Filho (UEC)","1921","5",NA,"San Pedro",NA,"Río Verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"415","2016-03-08 15:19:00-03","MO","MOBOT","3385844","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Per Dusén","Dusén 463a","South America","Brazil",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","1914",NA,NA,"Paraná",NA,"Taguariahyva in campo cerrado.",NA,NA,"720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"416","2016-03-08 14:27:00-03","MO","MOBOT","3385868","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Per Dusén","Dusén 1020a","South America","Brazil",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","1914","10","4","Paraná",NA,"Tamandare in campo rupestri.",NA,NA,"875.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"417","2016-05-11 14:32:00-03","MO","MOBOT","3385938","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Per Dusén","Dusén 10431","South America","Brazil",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","1910","11","1","Paraná",NA,"Faguaria Hyva; in capo rupestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"418","2016-05-11 14:17:00-03","MO","MOBOT","3386209","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Howard S. Irwin","Irwin 12204","South America","Brazil",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","1966","2","2","Distrito Federal",NA,"Cerrado.",NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"419","2016-07-06 08:10:00-03","MO","MOBOT","3386230","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Émile Hassler","Hassler 10324","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha Filho (UEC)","1907",NA,NA,NA,NA,"SIn altiplanitie et declivibus Sierra de AMambay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2016-03-08 16:31:00-03","MO","MOBOT","3386252","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Auguste F.M. Glaziou","Glaziou 14528","South America","Brazil",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","1861",NA,NA,NA,NA,"Herbeir de a glaziou denne pa rmme simard.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"421","2016-05-11 14:31:00-03","MO","MOBOT","3386271","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"David R. Hunt","Hunt 6623","South America","Brazil",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","1966","7","13","Distrito Federal",NA,"Gallery forest, Côrrego Samambaia, Taguatinga, ca. 20 km. West of Brasilia.",NA,NA,"900.00000000","1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"422","2016-05-11 14:03:00-03","MO","MOBOT","3386357","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Apparicio P. Duarte","Duarte 6544","South America","Brazil",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","1962","3","15","Minas Gerais",NA,"Serra do Cipó, km. 117.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"423","2016-05-11 14:25:00-03","MO","MOBOT","3389995","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"R.M. Harley","Harley 27112","South America","Brazil",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","1988","12","11","Bahia","Rio de Contas","Pico das Almas. Vertente leste. Entre Junco-Faz. Brumadinho, 9-14 km ao NO da cidade.","-41.9","-13.5333333","1200.00000000","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"424","2016-05-11 14:04:00-03","MO","MOBOT","3392191","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"James A. Ratter","Ratter 2817","South America","Brazil",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","1976","3","22","Distrito Federal",NA,"On an island (hummock) in damp campo murundum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"425","2016-05-11 10:59:00-03","MO","MOBOT","3392319","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Ezechias P. Heringer","Heringer 7271","South America","Brazil",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","1981","7","30","Distrito Federal",NA,"Reserva Ecológica do IBGE.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"426","2016-05-11 14:32:00-03","MO","MOBOT","3392532","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Howard S. Irwin","Irwin 18197a","South America","Brazil",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","1966","7","13","Distrito Federal",NA,"Cerrado, Côrrego Samambaia, near Taguatinga, ca. 20 km W of Brasília.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"427","2016-05-11 14:24:00-03","MO","MOBOT","3395695","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Scott A. Mori","Mori 12448","South America","Brazil",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","1979","7","21","Bahia","Rio de Contas","6-10 km ao NW de Rio de Contas, na estrada para o Pico das Almas. Paralelo meridiano. Campo Rupestre.","-41.8833333","-13.5333333","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"428","2016-05-11 11:18:00-03","MO","MOBOT","3395772","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Apparicio P. Duarte","Duarte 2717","South America","Brazil",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","1955","4","26","Minas Gerais",NA,"Serra do Cipó, Palacio km. 131.",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"429","2016-05-11 14:14:00-03","MO","MOBOT","3395816","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"William R. Anderson","Anderson 8487","South America","Brazil",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","1973","4","10","Minas Gerais",NA,"Ca. 18 km by road SW of Diamantina on road to Curvelo; steep rocky quartzite hillside sloping down to gallery forest, with seeps and sedge meadows just above forest.",NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"430","2016-05-11 14:33:00-03","MO","MOBOT","3397103","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"James A. Ratter","Ratter 3331","South America","Brazil",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","1976","7","30","Distrito Federal",NA,"Fazenda agua Limpa (University of Brasilia field station), near Vargem Bonita, ca. 18 km. SSW of Brásilia TV Tower.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"431","2016-05-11 14:03:00-03","MO","MOBOT","3397269","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"James A. Ratter","Ratter 3160","South America","Brazil",NA,NA,NA,NA,NA,NA,"Casar.","J.L.M. Aranha F.","1976",NA,NA,"Distrito Federal",NA,"Fazenda Agua Limpa , near Vargem Bonita, ca. 18 km. SSW of Brasilia TV Tower.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"432","2020-06-22 14:17:57-03","UNESP-IBILCE","SJRP","17736","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"J.M. Silva",NA,"América do Sul","Brasil",NA,NA,"Arbusto 30 cm, flor alva;",NA,"Tracheophyta","Ericales","Casar.","A. Bidá",NA,NA,NA,"Paraná","Ponta Grossa","parque estadual vila velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"433","2020-08-31 08:55:04-03","INPA","INPA","186015","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Cervi, AC","4159","Southern America","Brasil",NA,NA,NA,"INPA0186015","Dicotyledon Asterids","Ericales","(Mart.) A.DC.","Bidá, A","1993","10","27","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,"INPA0186015 INPA0186015_e",NA,"44368","auto","1994","03",NA,NA,NA,NA,NA,NA,NA,NA
"434","2020-07-10 09:49:32-03","MBML","MBML-HERBARIO","52660",NA,"Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"J.R. Stehmann","6386",NA,"Brasil",NA,NA,"Árvore ca 4m, em canga nodular, campo sujo (savana gramineo-lenhosa) flores creme, estaminadas","MBML052660",NA,NA,"Casar.","J.R. Stehmann/05-07-2016","2016","07","02","Minas Gerais","Nova Lima","Serra da Calçada, trilha para o mirante, abaixo das antenas","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2017-11-24 14:12:33-02","UFLA","ESAL","13043","S","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Oliveira Filho, AT","s.n.",NA,"Brasil",NA,NA,"árvore; 9,5; ;; floresta",NA,NA,NA,"Casar.",NA,NA,NA,NA,"Minas Gerais","Tiradentes","Serra de São José","-44.1781005859375","-21.1103000640869",NA,NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2018-10-09 16:32:18-03","UFLA","ESAL","10659","S","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Gavilanes, ML","4.615",NA,"Brasil",NA,NA,"árvore; 2,5; creme;; cerrado",NA,NA,NA,"Casar.","M. L. Gavilanes",NA,NA,NA,"Minas Gerais","Lavras","Serra do Campestre","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA
"437","2018-10-09 16:32:18-03","UFLA","ESAL","13532","S","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"S. D'Angelo Neto; Ricardo","113",NA,"Brasil",NA,NA,"arvoreta; 3,0; ;; cerrado",NA,NA,NA,"Casar.",NA,NA,NA,NA,"Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA
"438","2018-10-09 16:32:18-03","UFLA","ESAL","8003","S","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Carvalho, DA","s.n.",NA,"Brasil",NA,NA,"arvoreta; 2,0; creme (início de floração);; campo rupestre",NA,NA,NA,"Casar.","J. Y. Tamashiro",NA,NA,NA,"Minas Gerais","Lavras","Serra da Bocaina, Antena","-44.999444","-21.245278","12","12",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA
"439","2018-10-09 16:32:18-03","UFLA","ESAL","8669","S","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Carvalho, DA","s.n.",NA,"Brasil",NA,NA,"arvoreta; 1,70; branca;; campo rupestre",NA,NA,NA,"Casar.","D. A. C.",NA,NA,NA,"Minas Gerais","Lavras","Serra da Bocaina/Poço Bonito, Poço Bonito","-44.999444","-21.245278","11","11",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA
"440","2018-10-09 16:32:18-03","UFLA","ESAL","8805","S","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Gavilanes, ML","3.336",NA,"Brasil",NA,NA,"arvoreta; 2,0; branca, perfumada;; campo rupestre",NA,NA,NA,"Casar.","M. L. Gavilanes",NA,NA,NA,"Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA
"441","2017-11-24 14:12:33-02","UFLA","ESAL","20150","S","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Caio Rochid","s.n.",NA,"Brasil",NA,NA,"arvoreta; 3, m; amarela;; cerrado",NA,NA,NA,"Casar.",NA,NA,NA,NA,"Minas Gerais","Jaboticatubas","Parque da Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2019-06-10 10:11:44-03","FZB-BH","BHZB","8717","S","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Andrade, I.R. et al.","368",NA,"Brasil",NA,NA,"Ponto 100 634747 7896579 1155m , com duplicata, Duplicata doada para Herbário RB.Anteriormente identificada como Lauraceae , Ocotea langsdorffi",NA,NA,NA,NA,"confirmada por J.L.M. Aranha Filho","2012","05","15","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais.Cachoeira do Bicame","-43.719722","-19.018889","1155","1155",NA,NA,NA,NA,"2013","12","10","43W 43' 11","19S 01' 08",NA,NA,NA,NA,NA
"443","2019-06-10 10:11:44-03","FZB-BH","BHZB","10924","S","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Rezende, S.G et al.","4704",NA,"Brasil",NA,NA,"Com duplicata.",NA,NA,NA,NA,"Meyer, P.B.","2014","07","02","MG","Ouro Preto","Distrito de Miguel Burnier, Mina da Gerdau.","-43.801944","-20.44","1200","1200",NA,NA,NA,NA,"2014","08","02","43W 48' 07","20S 26' 24",NA,NA,NA,NA,NA
"444","2019-06-10 10:11:44-03","FZB-BH","BHZB","2219","S","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Mendonça, M.P.",NA,NA,"Brasil",NA,NA,"Com duplicata.",NA,NA,NA,NA,"J.L.M Aranha Filho","1999","05","26","MG","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto","2013","12","10",NA,NA,NA,NA,NA,NA,NA
"445","2019-06-10 10:11:44-03","FZB-BH","BHZB","9001","S","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Ordones, J. et al.","1880",NA,"Brasil",NA,NA,"Baixo porte, flores cremes. Em fenda de rocha onde passa água. Ponto 91, 636413 7893668 1409m com duplicata, uma duplicata enviada como doação para herbário da UFSJ antes S. lanceolata",NA,NA,NA,NA,"Marcos Sobral confirmada por J.L.M. Aranha Filho","2012","04","18","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais","-43.703611","-19.045278","1409","1409",NA,NA,NA,NA,"2013","02",NA,"43W 42' 13","19S 02' 43",NA,NA,NA,NA,NA
"446","2019-06-10 10:11:44-03","FZB-BH","BHZB","10247","S","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Ordones, J.","2209",NA,"Brasil",NA,NA,"Com duplicata",NA,NA,NA,NA,"J.L.M Aranha Filho","2013","05","29","MG","Belo Horizonte","Parque das Mangabeiras","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"17082","auto","2013","12","10",NA,NA,NA,NA,NA,NA,NA
"447","2021-02-04 10:30:25-03","UFRPE","HST","11177","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"J.A.Lombardi; A.Salino, R.C.Mota & P.L.Viana","4885",NA,"Brasil",NA,NA,"Arvoreta, ca. 2,5 m, folhas coriáceas, flores brancas.","HST011177",NA,NA,"Casar.",NA,"2002","06","15","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto","-43.383333","-18",NA,NA,NA,NA,NA,NA,"2019",NA,NA,"43W23'","18S00'",NA,NA,NA,NA,NA
"448","2021-03-01 11:52:45-03","UFPE","UFP","35414","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"?","s.n.",NA,"Brasil",NA,NA,"Camp frei, 80 cm. Sehr voll bluhend, Bln Weiss.","UFP035414",NA,NA,"DC.","Sleumer, H","1915","08",NA,"São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
