"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"43","2020-06-29 11:29:03-03","UFRJ","RFA","40858","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","R.C.Albuquerque","14","2015","03","12",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","APA Grumari, área após a rua principal, à direita.","-43.531944","-23.042778",NA,"Palmeira, 7,65 m, estipe liso com anéis irregulares, bainha remanescente grossa do meio do estipe para o ápice. Folhas alternas. Frequência média.","RFA29027",NA,"C. Y. G. Manão",NA,NA,"43º31'55''W","23º2'34''S","2018","10","30",NA,NA,NA,NA,NA,NA,NA
"44","2020-06-29 11:29:03-03","UFRJ","RFA","40859","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","R.C.Albuquerque","4","2014","10","31",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","APA Grumari, entrada próxima ao quiosque do Xuxa. APA Grumari","-43.531944","-23.048611",NA,"Palmeira. Habito: Palmeir","RFA29023",NA,"R.C.Albuquerque",NA,NA,"43º31'55''W","23º2'55''S","2014","10","31",NA,NA,NA,NA,NA,NA,NA
"45","2020-06-29 11:29:03-03","UFRJ","RFA","40860","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","R.C.Albuquerque","3","2014","10","31",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","APA Grumari, entrada próxima ao quiosque do Xuxa. APA Grumari","-43.531944","-23.048611",NA,"Palmeira, indivíduo jovem.","RFA29024",NA,"R.C.Albuquerque",NA,NA,"43º31'55''W","23º2'55''S","2014","10","31",NA,NA,NA,NA,NA,NA,NA
"46","2020-06-29 11:29:03-03","UFRJ","RFA","40861","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","R.C.Albuquerque","1","2014","10","06",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","APA Grumari, entrada próxima ao quiosque do Xuxa. APA Grumari","-43.532778","-23.048333",NA,"Palmeira, folha com ca. 1,20m, alternas espiraladas. Espata coriácea verde. Inflorescência espiciforme amarela. Tricomas no eixo da raque.","RFA29025",NA,"R.C.Albuquerque",NA,NA,"43º31'58''W","23º2'54''S","2014","10","06",NA,NA,NA,NA,NA,NA,NA
"47","2020-06-29 11:29:03-03","UFRJ","RFA","40864","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","R.C.Albuquerque","2","2014","10","31",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","APA Grumari, entrada próxima ao quiosque do Xuxa. APA Grumari","-43.531944","-23.048889",NA,"Palmeira, indivíduo jovem. Habitat: Restinga Habito: Palmeira","RFA29020",NA,"R.C.Albuquerque",NA,NA,"43º31'55''W","23º2'56''S","2014","10","31",NA,NA,NA,NA,NA,NA,NA
"48","2020-06-29 11:29:03-03","UFRJ","RFA","40865","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","R.C.Albuquerque","5","2014","10","31",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","APA Grumari, entrada próxima ao quiosque do Xuxa. APA Grumari","-43.530833","-23.048611",NA,"Palmeira, ca. 1m, indivíduo jovem.","RFA29021",NA,"R.C.Albuquerque",NA,NA,"43º31'51''W","23º2'55''S","2014","10","31",NA,NA,NA,NA,NA,NA,NA
"49","2020-06-29 11:29:03-03","UFRJ","RFA","42573","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","A.C.S. Silva; G.T.M. Silva; J.M.P. Bezerra; J.V.L.C. Netto; P.N.Silva; R.E.S.M. Santos","-1","2017","10","07",NA,"Brasil","Rio de Janeiro","Maricá","Av. Maysa. Coletada numa manhã nublada, distante da estrada","-42.8775","-22.960556",NA,"Planta com caule subterrâneo. Não foram avistados muitos indivíduos no local. Inflorescência do tipo espádice. Folhas compostas, alternas 59 nós","RFA37691",NA,"C.Y G. Manão",NA,NA,"42º52'39''W","22º57'38''S","2017","04","16",NA,NA,NA,NA,NA,NA,NA
"50","2020-06-29 11:29:03-03","UFRJ","RFA","21875","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","A.A.M. de Barros; K. Tanizaki (n°25) & A.L. Carvalho","93","1987","09","05",NA,"Brasil","Rio de Janeiro","Macaé","Barra de São João","-41.7868995666504","-22.3708000183105",NA,"Palmeira com frutos verdes. Frequente","RFA31925",NA,"A.A.M. de Barros",NA,NA,NA,NA,NA,NA,NA,"47209","auto",NA,NA,NA,NA,NA
"51","2020-11-13 09:18:55-03","UFRJ","RFA","39971","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","R.C. Lopes","413","2014","10","11",NA,"Brasil","Rio de Janeiro","Macaé","Restinga de Jurubatiba, Beira da trilha após a Lagoa de Cabiúnas","-41.7868995666504","-22.3708000183105",NA,"Palmeira ca. 80cm de altura, em fruto","RFA34148",NA,"Rosana C. Lopes",NA,NA,NA,NA,"2014","10","11","47209","auto",NA,NA,NA,NA,NA
"52","2020-06-29 11:29:03-03","UFRJ","RFA","34685","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Bianca Gonçalves Sousa","1","2009","05","09",NA,"Brasil","Rio de Janeiro","Macaé","Restinga de Jurubatiba, Lagoa de Cabiúnas","-41.7868995666504","-22.3708000183105",NA,"Arbusto; folhas verdes, compostas, glabras e coriáceas; flores amareladas; frutos ovóides, amarelos e fibrosos","RFA22268",NA,"Bianca Gonçalves Sousa",NA,NA,NA,NA,"2009","05","15","47209","auto",NA,NA,NA,NA,NA
"53","2020-06-29 11:29:03-03","UFRJ","RFA","34717","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Veronica Marques","1","2009","05","09",NA,"Brasil","Rio de Janeiro","Macaé","Restinga de Jurubatiba, Lagoa de Cabiúnas","-41.7868995666504","-22.3708000183105",NA,"Palmeira, 1m de altura, folhas compostas e coriáceas, inflorescência espádice, pétalas e sépalas amareladas, caule subterrâneo","RFA22292",NA,"Veronica Marques",NA,NA,"41º68'47''W","22º29'69''S","2009","06","18","47209","auto",NA,NA,NA,NA,NA
"54","2019-11-19 15:45:17-03","UNEB","HUNEB","6741","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","Kuntze","Mattos Silva, L.A.","4167","2000","10","04",NA,"Brasil","Bahia","Mucuri","Rodovia Mucuri/Nova Viçosa 9BA 001) Km 8.","-39.509444","-18.021389",NA,NA,"HUNEB0006741",NA,NA,NA,NA,"39W30'34''","18S1'17''",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"55","2019-11-19 15:45:17-03","UNEB","HUNEB","2186","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria",NA,"Jesus, N.G.","34275","1995","11","15",NA,"Brasil","Bahia","Ilhéus","Mamoan a 4 km de Ponta da Tulha.","-39.0494003295898","-14.7889003753662",NA,"aberta, próximo a praia.","HUNEB0002186",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto","Monocotyledoneae",NA,NA,NA,NA
"56","2021-03-30 12:51:22-03","EAO","IAN","69196","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Black, GA; Adler, P","11363","1951","05","03","Southern America","Brasil","Rio de Janeiro",NA,"Praia ao Sul da Tijuca, perto do Morro dos Bandeirantes.",NA,NA,NA,"Palmeira de 40-80 cm de altura.","IAN069196",NA,"Noblick, LR",NA,NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:51:22-03","EAO","IAN","89069","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Black, GA; Adler, P","18116","1955","01",NA,"Southern America","Brasil","Rio de Janeiro",NA,"Recreio dos Bandeirantes.",NA,NA,NA,"Acaule.","IAN089069",NA,"Noblick, LR",NA,NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-10-09 11:09:23-03","UFBA","ALCB","00379","PreservedSpecimen","Plantae","Dicotyledon",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(F.S. Gomes) O. Kuntze","Costa, AL","s/n","1970","09","15","Southern America","Brasil","Bahia","Ilhéus","Litoral Sul, Olivença","-39.033333","-14.783333",NA,NA,"ALCB010013","ALCB010013 ALCB010013_1 ALCB010013_2","Noblick, LR",NA,NA,"-39.033333","-14.783333","1980","01",NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:09:23-03","UFBA","ALCB","026418","PreservedSpecimen","Plantae","Dicotyledon",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(F.S. Gomes) O. Kuntze","Accioly, M","s/n","1997","09","14","Southern America","Brasil","Bahia","Cairu","Baixo Sul, Boipeba","-39.033333","-13.483333",NA,"terrestre. Folhas discolores, coriáceas, pinatissecta. Espatala marrom. Flores amarelas.","ALCB010024","ALCB010024 ALCB010024_1","Guedes, ML",NA,NA,"-39.033333","-13.483333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-10-09 11:09:23-03","UFBA","ALCB","032346","PreservedSpecimen","Plantae","Dicotyledon",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(F.S. Gomes) O. Kuntze","Guedes, ML; Fonseca, MR","5458","1998","12","01","Southern America","Brasil","Bahia","Prado","Extremo Sul","-39.183333","-17.266667",NA,"2 m. Folhas pinatífidas, coriáceas. Flores amarelas. Fruto imaturo verde. Frequente.; com predominância de 'Clusia' sp. Substrato arenoso.","ALCB010018","ALCB010018 ALCB010018_1 ALCB010018_2 ALCB010018_3","Guedes, ML",NA,NA,"-39.183333","-17.266667","1998","01",NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:09:23-03","UFBA","ALCB","032413","PreservedSpecimen","Plantae","Dicotyledon",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(F.S. Gomes) O. Kuntze","Fonseca, MR; Guedes, ML","1106","1957","11","30","Southern America","Brasil","Bahia","Prado","Extremo Sul","-39.183333","-17.266667",NA,"acaule. Folhas pinatisectas. Frutos imaturos verdes, com cálice persistente de cor marrom. Frequente.; substrato arenoso.","ALCB009804","ALCB009804","Noblick, LR",NA,NA,"-39.183333","-17.266667","2017","09","09",NA,NA,NA,NA,NA,NA,NA
"62","2019-10-09 11:09:23-03","UFBA","ALCB","039244","PreservedSpecimen","Plantae","Dicotyledon",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(F.S. Gomes) O. Kuntze","Fonseca, MR; Guedes, ML","1134","1998","12","13","Southern America","Brasil","Bahia","Prado","Extremo Sul","-39.183333","-17.266667",NA,"acaule. Folhas de 1,20 m. de comp. Flores amarelas. Frutos imaturos, cálice persistente. Abundante.; arbórea. Substrato arenoso.","ALCB009808","ALCB009808 ALCB009808_1 ALCB009808_2 ALCB009808_3","Noblick, LR",NA,NA,"-39.183333","-17.266667","2017","09","09",NA,NA,NA,NA,NA,NA,NA
"63","2019-10-09 11:09:23-03","UFBA","ALCB","108808","PreservedSpecimen","Plantae","Dicotyledon",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(F.S. Gomes) O. Kuntze","Guedes, ML","19640","2012","04","07","Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","APA Restinga entre Itaipuaçu e Marica","-42.904444","-22.975556",NA,"folhas pinadas. Inflorescência protegidas por uma espata lenhosa, flores amarelas.","ALCB010028","ALCB010028 ALCB010028_1","Guedes, ML; Rodarte, ATA",NA,NA,"-42.904444","-22.975556","2012","04",NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-10-09 11:09:23-03","UFBA","ALCB","113004","PreservedSpecimen","Plantae","Dicotyledon",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(F.S. Gomes) O. Kuntze","Guedes, ML; et al.","21116","2013","10","03","Southern America","Brasil","Bahia","Maraú","Litoral Sul, Taipú de Fora.","-39","-14.1",NA,"Caule subterrâneo, formando densas colônias. Folhas com até 1 m, espiraladas, pinas inseridas em planos diferentes ao longo da raque. Inflorescência interfoliar, espiciforme, protegida por duas brácteas lenhosas.","ALCB010015","ALCB010015 ALCB010015_1 ALCB010015_2","Guedes, ML",NA,NA,"-39","-14.1","2014","03",NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-10-09 11:09:23-03","UFBA","ALCB","117898","PreservedSpecimen","Plantae","Dicotyledon",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(F.S. Gomes) O. Kuntze","Guedes, ML; Kelmo, F; Alunos de Kelmo da Disciplina Ecologia","22958","2014","11","06","Southern America","Brasil","Bahia","Maraú","Litoral Sul, Caminho Barra Grande para Itaipú de Fora.","-38.933333","-13.95",NA,"acaule. Folhas pinadas. Inflorescência espiga, protegida por uma bráctea navicular, lenhosa. Frutos jovens.","ALCB009998","ALCB009998 ALCB009998_1 ALCB009998_2 ALCB009998_3","Noblick, LR",NA,NA,"-38.933333","-13.95","2017","09","09",NA,NA,NA,NA,NA,NA,NA
"66","2019-10-09 11:09:23-03","UFBA","ALCB","130058","PreservedSpecimen","Plantae","Dicotyledon",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(F.S. Gomes) O. Kuntze","Noblick, LR; Sacramento, C; Santana, L de J","5709","2017","09","23","Southern America","Brasil","Bahia","Ilhéus","Praia dos Coqueiros, ca. 22#?#23 km N of the city on BA-001.","-39.045556","-14.561944",NA,"with acaulescent or subterranean trunk, rarely with an aerial stem. LEAVES 7-9 in crown, spirally arranged and spreading. INFLORESCENCE a spike with a peduncle 50-72 cm or more and 1.5 cm in diam. Fruits are white at the base when f","ALCB047666","ALCB047666 ALCB047666_1 ALCB047666_2 ALCB047666_3","Noblick, LR","11","11","-39.045556","-14.561944","2017","09",NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-10-09 11:09:23-03","UFBA","ALCB","130059","PreservedSpecimen","Plantae","Dicotyledon",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(F.S. Gomes) O. Kuntze","Noblick, LR; Sacramento, C; Santana, L de J","5710","2017","09","23","Southern America","Brasil","Bahia","Ilhéus","Praia dos Coqueiros, ca. 22#?#23 km N of the city on BA-001.","-39.045556","-14.561944",NA,"with acaulescent or subterranean trunk, rarely with an aerial stem. LEAVES 7-9 in crown, spirally arranged and spreading. INFLORESCENCE a spike with a peduncle 50-65 cm or more and 1.0 × 0.3-0.5 cm in diam. Fruits are red or reddish","ALCB047667","ALCB047667 ALCB047667_1 ALCB047667_2 ALCB047667_3","Noblick, LR","11","11","-39.045556","-14.561944","2017","09",NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-10-09 11:09:23-03","UFBA","ALCB","135650","PreservedSpecimen","Plantae","Dicotyledon",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(F.S. Gomes) O. Kuntze","Sant'Anna-Santos, BF","67","2019","04","09","Southern America","Brasil","Bahia","Salvador","Parque UNIDUNAS/Trilha vermelha.","-38.321111","-12.916111",NA,"Bráctea peduncular semilenhosa, externamente e internamente marrom. Infrutescência interfoliar. Frutos verdes e de tamanhos distintos e raque pendente.; solo arenoso. Inerme, subterrâneo, 60 cm alt. Folhas 10, ca. 45 cm compr., verdes","ALCB064407","ALCB064407 ALCB064407_1 ALCB064407_2 ALCB064407_3","Sant'Anna-Santos, BF","13","13","-38.321111","-12.916111","2019","04",NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-10-09 11:09:23-03","UFBA","ALCB","135651","PreservedSpecimen","Plantae","Dicotyledon",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(F.S. Gomes) O. Kuntze","Sant'Anna-Santos, BF","68","2019","04","09","Southern America","Brasil","Bahia","Salvador","Parque UNIDUNAS/Trilha vermelha.","-38.321111","-12.915833",NA,"Bráctea peduncular semilenhosa, bráctea foliácea menor 10cm compr., externamente e internamente marrom. Infrutescência interfoliar. Frutos verde, de tamanhos distintos e raque pendente.&nf;; solo arenoso. Inerme, subterrâneo, 90 cm alt.","ALCB064408","ALCB064408 ALCB064408_1 ALCB064408_2 ALCB064408_3","Sant'Anna-Santos, BF","13","13","-38.321111","-12.915833","2019","04",NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:09:23-03","UFBA","ALCB","135652","PreservedSpecimen","Plantae","Dicotyledon",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(F.S. Gomes) O. Kuntze","Sant'Anna-Santos, BF","69","2019","04","09","Southern America","Brasil","Bahia","Salvador","Parque UNIDUNAS/Trilha vermelha.","-38.321111","-12.916111",NA,"Bráctea peduncular semilenhosa, externamente e internamente marrom. Infrutescência interfoliar 43cm compr., frutos amarelos (maduros) e de tamanhos distintos e raque pendente.&nf;; solo arenoso. Inerme, subterrâneo, 50 cm alt. Folhas 9","ALCB064409","ALCB064409_1 ALCB064409_2 ALCB064409_3","Sant'Anna-Santos, BF","13","13","-38.321111","-12.916111","2019","04",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:09:23-03","UFBA","ALCB","135653","PreservedSpecimen","Plantae","Dicotyledon",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(F.S. Gomes) O. Kuntze","Sant'Anna-Santos, BF","70","2019","04","09","Southern America","Brasil","Bahia","Salvador","Parque UNIDUNAS/Trilha vermelha.","-38.321111","-12.915833",NA,"Bráctea peduncular semilenhosa, externamente e internamente marrom. Infrutescência interfoliar. Frutos verdes e de tamanhos distintos e raque pendente.&nf;; solo arenoso. Inerme, subterrâneo, 50 cm alt. Folhas 13, ca. 65 cm compr., verd","ALCB064410","ALCB064410 ALCB064410_1 ALCB064410_2","Sant'Anna-Santos, BF","14","14","-38.321111","-12.915833","2019","04",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-02-24 18:13:29-03","UFBA","ALCB","54297","PreservedSpecimen","Plantae","Dicotyledon",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(F.S. Gomes) O. Kuntze","Pereira, PA de; Guedes, ML; Lima, SS dos","85","1999","03","29","Southern America","Brasil","Bahia","Eunápolis","Extremo Sul, trecho de Mata Atlntica, entre Eun polis e Porto Seguro, na RPPN (Veracel)","-39.05","-16.433333",NA,"acaule. Espata marrim, espádice com flores amarelas.; vegetação de mussununga, porte herbáceo-arbustivo recobrindo solo podzol hidromórfico ou espodossolo.","ALCB010020","ALCB010020 ALCB010020_1 ALCB010020_2 ALCB010020_3 ALCB010020_4 ALCB010020_5 ALCB010020_6","Guedes, ML; Pereira, PA de",NA,NA,"-39.05","-16.433333","1999","03",NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:09:23-03","UFBA","ALCB","58676","PreservedSpecimen","Plantae","Dicotyledon",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(F.S. Gomes) O. Kuntze","Mattos Silva, LA; Rocha, EA; Menezes, L; Araujo, R; Santos, BR dos","4167","2000","10","04","Southern America","Brasil","Bahia","Mucuri","Rodovia Mucuri/Niva Viçosa (BA 001), kM 8.","-39.509444","-18.021389",NA,"Terrestre. Cerca de 1,80 m de altura. Frutos verde-pálido quando jovens, na fase adulta são verdes no ápice e amarelos a alaranjados na base. Frutos comestíveis. Espécie mais frequente nas restingas.; Solo arenoso.","ALCB010016","ALCB010016",NA,NA,NA,"-39.509444","-18.021389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:09:23-03","UFBA","ALCB","64258a","PreservedSpecimen","Plantae","Dicotyledon",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(F.S. Gomes) O. Kuntze","Guedes, ML; et al.","10678","2003","08","31","Southern America","Brasil","Bahia","Belmonte","Extremo Sul","-38.866667","-15.85",NA,"caules múltiplos, subterrâneos ou muito curtos, formando densas colônias. Folíolos ceráceos. Frutos imaturos.","ALCB010012","ALCB010012 ALCB010012_1 ALCB010012_2","Guedes, ML; Loureiro, DM",NA,NA,"-38.866667","-15.85","2003","12",NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-10-09 11:09:23-03","UFBA","ALCB","71220","PreservedSpecimen","Plantae","Dicotyledon",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(F.S. Gomes) O. Kuntze","Valadão, RM; Santana, JS; Guedes, ML","56","2006","03","17","Southern America","Brasil","Bahia","Itacaré","Litoral Sul, Fazenda das Bromélias","-38.983333","-14.266667",NA,"Folhas pinadas. Frutos imaturos verdes.; arbórea","ALCB010023","ALCB010023 ALCB010023_1","Guedes, ML",NA,NA,"-38.983333","-14.266667","2006","04",NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-10-09 11:09:23-03","UFBA","ALCB","74862","PreservedSpecimen","Plantae","Dicotyledon",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(F.S. Gomes) O. Kuntze","Guedes, ML; Carvalho, G; Santos, JS","12646","2006","09","15","Southern America","Brasil","Bahia","Ituberá","Litoral Sul","-39.133333","-13.716667",NA,"acaule. Folhas de ca 1,30m. pinatisectas. Inflorescência com espata lenhosa e flores passadas.","ALCB010026","ALCB010026","Guedes, ML",NA,NA,"-39.133333","-13.716667","2007","01",NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-10-09 11:09:23-03","UFBA","ALCB","93631","PreservedSpecimen","Plantae","Dicotyledon",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(F.S. Gomes) O. Kuntze","Gomes, FS; Guedes, ML","616","2009","08","15","Southern America","Brasil","Bahia","Belmonte","Extremo Sul, Próximo à Cidade.","-38.866667","-15.85",NA,"Plantas com folíolos verde-brilhante. Frutos brilhantes.","ALCB010019","ALCB010019 ALCB010019_1","Guedes, ML",NA,NA,"-38.866667","-15.85","2010","03",NA,NA,NA,NA,NA,NA,NA,NA
