"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem","infraspecificEpithet","sex"
"193","2020-09-02 16:25:25-03","Cenargen","CEN","74035","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Antônio Costa Allem","4533","1995","02","10",NA,"Brasil","Exsicatas",NA,"Flores bifusiformes e frutos pequenos, lisos, arredondados, glabros. Frutos quase maduros coletados de 3 indivíduos.","CEN00074035",NA,NA,"Pohl","A. C. Allem","MG","Exatos 2,3 km (último quebra-molas) da cidade, ao longo da rodovia MG - 123 rumo a Alvinópolis.","-42.9678001403809","-20.1599998474121","560","560","CEN00074035","DOM SILVERIO","1995","02",NA,"16570","auto","-4298333.0","-2015000.0",NA,NA,"4",NA,NA,NA,NA
"194","2020-09-02 16:25:25-03","Cenargen","CEN","89301","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Márcio Lacerda Lopes Martins - HURB","2132","2014","03","09",NA,"Brasil","Exsicatas",NA,"M 179. Doação Universidade Federal do Recôncavo da Bahia - Herbário do Recôncavo da Bahia - HURB.","CEN00089301",NA,NA,"Pohl","M. Martins","MG","BR 257, 30 km depois de Gouveia sentido BH.","-43.7407989501953","-18.4543991088867",NA,NA,"CEN00089301","GOUVEIA","2014","03",NA,"37970","auto",NA,NA,NA,NA,"1",NA,NA,NA,NA
"195","2020-09-02 16:25:25-03","Cenargen","CEN","13868","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Bruno Machado Teles Walter","544","1989","11","09",NA,"Brasil","Exsicatas",NA,"Estames amarelo. Látex abundante, café-com-leite, tipo Pseudolmedia. Coletada numa encosta. Ambiente quase sem solo com muitas Urticaceae, Cactus, próximo á mata. Rochas bastante desenhadas pela água da chuva, quase sem solos.","CEN00013868",NA,NA,"Pohl","M. H. Fernandes","MG","Dista 11,5 km da cidade de Januária, em direção ao rio Pandeiros.","-44.3616981506348","-15.4881000518799",NA,NA,"CEN00013868","JANUARIA","2011","12",NA,"148972","auto",NA,NA,NA,NA,"2",NA,NA,NA,NA
"196","2020-09-02 16:25:25-03","Cenargen","CEN","11085","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Antônio Costa Allem","3389","1986","02","20",NA,"Brasil","Exsicatas",NA,"Arbusto pubescente, 2 m de altura. Semelhante morfologicamente à mandioca. Fruto liso, pubescente, 1 cm longo. Ocorre à beira da estrada, no meio do capim-gordura e outras espécies ruderais. À beira da estrada (com Melinis minutiflora).","CEN00011085",NA,NA,"Pohl","A. C. Allem","MG","17 km a sudeste de Mariana, ao longo da BR - 356, rumo a Ponte Nova.","-43.4160995483398","-20.377799987793","840","840","CEN00011085","MARIANA","1986","02",NA,"33524","auto","-4325000.0","-2038333.0",NA,NA,"4",NA,NA,NA,NA
"197","2020-09-02 16:25:25-03","Cenargen","CEN","11086","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Antônio Costa Allem","3390","1986","02","20",NA,"Brasil","Exsicatas",NA,"Folhas 3-5-7 lobadas, lembrando muito a mandioca. Inflorescência racemo. Fruto liso, pubescente, cilíndrico, 1 cm longo. Mata de eucalipto na base com capim-gordura.","CEN00011086",NA,NA,"Pohl","A. C. Allem","MG","19 km da rodovia BR-356, trecho Mariana - Ponte Nova.","-43.4160995483398","-20.377799987793","840","840","CEN00011086","MARIANA","1986","02",NA,"33524","auto","-4325000.0","-2038333.0",NA,NA,"4",NA,NA,NA,NA
"198","2020-09-02 16:25:25-03","Cenargen","CEN","68754","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Ivo Roberto Sias Costa","43","1988","04","05",NA,"Brasil","Exsicatas",NA,"Frutos tomentosos. Fértil.","CEN00068754",NA,NA,"Pohl","M. Martins","MG","A 17 km a Sudoeste de Mariana ao longo da BR-356, rumo a Ponte Nova.","-43.4160995483398","-20.377799987793","840","840","CEN00068754","MARIANA","2013","04",NA,"33524","auto","-4341667.0","-2036667.0",NA,NA,"4",NA,NA,NA,NA
"199","2020-09-02 16:25:25-03","Cenargen","CEN","11090","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Antônio Costa Allem","3395","1986","02","21",NA,"Brasil","Exsicatas",NA,"Fruto cilíndrico, glabro, liso, cerca de 1 cm longo.","CEN00011090",NA,NA,"Pohl","A. C. Allem","MG","20 km a NW de Piraúba, ao longo da rodovia BR-65, rumo a Mercês.","-43.0264015197754","-21.2763996124268","500","500","CEN00011090","PIRAUBA","1986","02",NA,"11624","auto","-4325000.0","-2130000.0",NA,NA,"3",NA,NA,NA,NA
"200","2020-09-02 16:25:25-03","Cenargen","CEN","74032","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Antônio Costa Allem","4530","1995","02","10",NA,"Brasil","Exsicatas",NA,"Com frutos pequenos, glabros e lisos. Junto á curva. Teriam os ovários pêlos? Frutos imaturos coletados de 1 indivíduo.","CEN00074032",NA,NA,"Pohl","A. C. Allem","MG","Cerca de 3 km a SE da cidade, ao longo da rodovia MG - 123 que leva a Alvinópolis.","-43.1741981506348","-19.92919921875","610","610","CEN00074032","RIO PIRACICABA","1995","02",NA,"17919","auto","-4315000.0","-1995000.0",NA,NA,"2",NA,NA,NA,NA
"201","2020-09-02 16:25:25-03","Cenargen","CEN","11092","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Antônio Costa Allem","3397","1986","02","21",NA,"Brasil","Exsicatas",NA,"Inflorecência racemo. Fruto glabro, liso, cilíndrico, cerca de 1 mm longo.","CEN00011092",NA,NA,"Pohl","A. C. Allem","MG","13 km a L da cidade, ao longo da rodovia BR-265, rumo a Barbacena.","-43.559398651123","-21.2460994720459","750","750","CEN00011092","SANTA BARBARA DO TUGURIO","1986","02",NA,"11856","auto","-4370000.0","-2125000.0",NA,NA,"2",NA,NA,NA,NA
"202","2020-09-02 16:25:25-03","Cenargen","CEN","11091","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Antônio Costa Allem","3396","1986","02","21",NA,"Brasil","Exsicatas",NA,"Glabra, inflorescência geralmente racemo, mas algumas panículas presentes. Pedicelo floral acima de 1 cm longo. Fruto glabro, liso, cerca de 1 mm longo. Corola infundibuliforme. Capoeira com bananeiras junto cerca arame farpado. Pequena população.","CEN00011091",NA,NA,"Pohl","A. C. Allem","MG","9 km a SW da cidade, ao longo da rodovia BR-265, rumo a Barbacena.","-43.559398651123","-21.2460994720459","960","960","CEN00011091","SANTA BARBARA DO TUGURIO","1986","02",NA,"11856","auto","-4363333.0","-2125000.0",NA,NA,"3",NA,NA,NA,NA
"203","2020-09-02 16:25:25-03","Cenargen","CEN","74040","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Antônio Costa Allem","4538","1995","02","11",NA,"Brasil","Exsicatas",NA,"Com apenas duas flores masculinas bifusiformes e futos glabros, lisos, médios. Frutos quase maduros coletados de 3 indivíduos. Fotos do fruto. Mais flores masculinas achadas posteriormente.","CEN00074040",NA,NA,"Pohl","A. C. Allem","MG","Cerca de 21 km a SW do acesso a Mercês, ao longo da rodovia MG -448 rumo a Barbacena. Em curva, 100 m antes de Ponte.","-43.559398651123","-21.2460994720459","600","600","CEN00074040","SANTA BARBARA DO TUGURIO","1995","02",NA,"11856","auto","-4358333.0","-2121667.0",NA,NA,"3",NA,NA,NA,NA
"204","2020-09-02 16:25:25-03","Cenargen","CEN","75274","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Antônio Costa Allem","4540","1995","02","11",NA,"Brasil","Exsicatas",NA,"Com frutos glabros, lisos e de tamanho médio. Flores masculinas esverdeadas-roxas por dentro e com pontos roxos por fora, pedicelo longo. Frutos quase maduros coletados de 2 plantas.","CEN00075274",NA,NA,"Pohl","A. C. Allem","MG","Cerca de 39 km a SW do acesso a Mercês, ao longo da rodovia MG - 448 rumo a Barbacena. Em lomba, 50 m antes de curva à esquerda.","-43.559398651123","-21.2460994720459","960","960","CEN00075274","SANTA BARBARA DO TUGURIO","1995","02",NA,"11856","auto","-4368333.0","-2123333.0",NA,NA,"4",NA,NA,NA,NA
"205","2020-09-02 16:25:25-03","Cenargen","CEN","74041","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Antônio Costa Allem","4539","1995","02","11",NA,"Brasil","Exsicatas",NA,"Com frutos glabros, lisos e de tamanho médio. Flores masculinas esverdeadas-roxas por dentro e com pontos roxos por fora, pedicelo longo. Frutos quase maduros coletados de 2 plantas.","CEN00074041",NA,NA,"Pohl","A. C. Allem","MG","Cerca de 39 km a SW do acesso a Mercês, ao longo da rodovia MG - 448 rumo a Barbacena. Em lomba, 50 m antes de curva à esquerda.","-43.559398651123","-21.2460994720459","960","960","CEN00074041","SANTA BARBARA DO TUGURIO","1995","02",NA,"11856","auto","-4368333.0","-2123333.0",NA,NA,"4",NA,NA,NA,NA
"206","2020-09-02 16:25:25-03","Cenargen","CEN","74043","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Antônio Costa Allem","4547","1995","02","12",NA,"Brasil","Exsicatas",NA,"Com flores masculinas bifusiformes e longo-pediceladas. Brácteas inconspícuas cedo decíduas. Ovários pubescentes. Frutos adultos, pilosos ou glabrescentes. Poucas flores masculinas abertas.","CEN00074043",NA,NA,"Pohl","A. C. Allem","MG","54,7 km adiante do entroncamento das rodovias BR - 259 e BR - 367 (Datas) no rumo de Serro.","-43.3793983459473","-18.604700088501","890","890","CEN00074043","SERRO","1995","02",NA,"37754","auto","-4345000.0","-1860000.0",NA,NA,"5",NA,NA,NA,NA
"207","2020-09-02 16:25:25-03","Cenargen","CEN","74044","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Antônio Costa Allem","4548","1995","02","12",NA,"Brasil","Exsicatas",NA,"Com flores masculinas bifusiformes e longo-pediceladas. Brácteas inconspícuas cedo decíduas. Ovários pubescentes. Frutos adultos, pilosos ou glabrescentes. Poucas flores masculinas abertas.","CEN00074044",NA,NA,"Pohl","A. C. Allem","MG","54,7 km adiante do entroncamento das rodovias BR - 259 e BR - 367 (Datas) no rumo de Serro.","-43.3793983459473","-18.604700088501","890","890","CEN00074044","SERRO","1995","02",NA,"37754","auto","-4345000.0","-1860000.0",NA,NA,"5",NA,NA,NA,NA
"208","2020-09-02 16:25:25-03","Cenargen","CEN","74045","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Antônio Costa Allem","4549","1995","02","12",NA,"Brasil","Exsicatas",NA,"Com flores masculinas bifusiformes e longo-pediceladas. Brácteas inconspícuas cedo decíduas. Ovários pubescentes. Frutos adultos, pilosos ou glabrescentes. Poucas flores masculinas abertas.","CEN00074045",NA,NA,"Pohl","A. C. Allem","MG","54,7 km adiante do entroncamento das rodovias BR - 259 e BR - 367 (Datas) no rumo de Serro.","-43.3793983459473","-18.604700088501","890","890","CEN00074045","SERRO","1995","02",NA,"37754","auto","-4345000.0","-1860000.0",NA,NA,"5",NA,NA,NA,NA
"209","2020-09-02 16:25:25-03","Cenargen","CEN","11075","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Antônio Costa Allem","3379","1986","02","18",NA,"Brasil","Exsicatas",NA,"Estéril, folhas longo-pecioladas. Lóbulos largo-elípticos.","CEN00011075",NA,NA,"Pohl","A. C. Allem","MG","7 km a noroeste de Serro, ao longo da BR - 259, rumo a Datas.","-43.3793983459473","-18.604700088501","380","380","CEN00011075","SERRO","1986","02",NA,"37754","auto","-4333333.0","-1846667.0",NA,NA,"1",NA,NA,NA,NA
"210","2020-09-02 16:25:25-03","Cenargen","CEN","11074","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Antônio Costa Allem","3378","1986","02","18",NA,"Brasil","Exsicatas",NA,"Estéril, folhas de lóbulos estreito lanceolados.","CEN00011074",NA,NA,"Pohl","A. C. Allem","MG","7 km a noroeste de Serro, ao longo da BR-259, rumo a Datas.","-43.3793983459473","-18.604700088501","380","380","CEN00011074","SERRO","1986","02",NA,"37754","auto","-4333333.0","-1846667.0",NA,NA,"1",NA,NA,NA,NA
"211","2020-09-02 16:25:25-03","Cenargen","CEN","11073","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Antônio Costa Allem","3377","1986","02","18",NA,"Brasil","Exsicatas",NA,"Arbusto à beira de mata, próximo de água corrente. Fruto tomentoso quando jovem. Esparso pubescente quando adulto. 1 cm longo. Flores masculinas perfuradas pelas abelhas em busca de néctar. Sobre colina com muitas gramíneas umbrófilas.","CEN00011073",NA,NA,"Pohl","A. C. Allem","MG","7 km a noroeste de Serro, ao longo da BR-259, rumo a Datas.","-43.3793983459473","-18.604700088501","380","380","CEN00011073","SERRO","1986","02",NA,"37754","auto","-4333333.0","-1850000.0",NA,NA,"6",NA,NA,NA,NA
"212","2020-09-02 16:25:25-03","Cenargen","CEN","11072","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Antônio Costa Allem","3376","1986","02","18",NA,"Brasil","Exsicatas",NA,"Arbusto tomentoso a esparso-pubescente. Folhas 3-5-7 lobada. Lóbulos elípticos ou panduriformes. Abelha Cachorra polinizando. Inflorescência racemo, pedicelo masculino longo 1-1,5 cm longo. Fruto liso. Mata higrófila latifoliada com gramíneas umbrófilas.","CEN00011072",NA,NA,"Pohl","A. C. Allem","MG","7 km a noroeste de Serro, ao longo da BR-259, rumo a Datas.","-43.3793983459473","-18.604700088501","380","380","CEN00011072","SERRO","1986","02",NA,"37754","auto","-4333333.0","-1850000.0",NA,NA,"3",NA,NA,NA,NA
"213","2020-09-02 16:25:25-03","Cenargen","CEN","35013","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Gert Guenther Hatschbach","67421","1997","11","23",NA,"Brasil","Exsicatas",NA,"Museu Botânico Municipal - Herbário MBM (Curitiba)","CEN00035013",NA,NA,"Pohl","A. C. Allem","MG","Rod. MG-010 Tanque","-43.3793983459473","-18.604700088501",NA,NA,"CEN00035013","SERRO","2000","05",NA,"37754","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-09-02 16:25:25-03","Cenargen","CEN","68755","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Ivo Roberto Sias Costa","44","1988","04","06",NA,"Brasil","Exsicatas",NA,"Fruto não tomentoso. Caule não piloso. Foi coletado 1 fruto. Plantas de 7-8m de altura.","CEN00068755",NA,NA,"Pohl","M. Mendoza","MG","23 km a Sudoeste de Ponte Nova, ao longo da rodovia BR-120, rumo a Viçosa.","-42.8567008972168","-20.6511001586914","600","600","CEN00068755","TEIXEIRAS","2016","04",NA,"10355","auto","-4286667.0","-2063333.0",NA,NA,"2",NA,NA,NA,NA
"215","2020-09-02 16:25:25-03","Cenargen","CEN","11088","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Antônio Costa Allem","3393","1986","02","21",NA,"Brasil","Exsicatas",NA,"Folhas 3-5-7 lobadas. Na beira da mata de Cecropia, Croton, Mimosa espinhenta, etc.. Ovários glabros, lisos. pequena população.","CEN00011088",NA,NA,"Pohl","A. C. Allem","MG","3 km a SE de Ponte Nova, ao longo da rodovia BR-10, rumo a Viçosa.","-42.8567008972168","-20.6511001586914","615","615","CEN00011088","TEIXEIRAS","1986","02",NA,"10355","auto","-4500000.0","-2050000.0",NA,NA,"2",NA,NA,NA,NA
"216","2020-09-02 16:25:25-03","Cenargen","CEN","11087","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Antônio Costa Allem","3392","1986","02","20",NA,"Brasil","Exsicatas",NA,"Esparso pubescente, floração jovem. Oculto na capoeira à beira da estrada, onde pouco sobressai da vegetação ruderal, ali predominando o capim gordura. Placa assinala km 41 da rodovia. Muito capim gordura na beira da mata.","CEN00011087",NA,NA,"Pohl","A. C. Allem","MG","40 km a SE de Mariana, ao longo da rodovia BR-356, rumo a Ponte Nova.","-43.1446990966797","-20.3624992370605","640","640","CEN00011087","ACAIACA","1986","02",NA,"14401","auto","-4300000.0","-2041667.0",NA,NA,"2",NA,NA,NA,NA
"217","2020-09-02 16:25:25-03","Cenargen","CEN","833","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Dalmo Catauli Giacometti",NA,"1997","01","03",NA,"Brasil","Exsicatas",NA,NA,"CEN00000833",NA,NA,"Pohl","M. Mendoza","MG","Bairro Santa Efigênia","-43.3502998352051","-21.7642002105713",NA,NA,"CEN00000833","JUIZ DE FORA","2015","07",NA,"36144","auto",NA,NA,NA,NA,"1",NA,NA,NA,NA
"218","2020-09-02 16:25:25-03","Cenargen","CEN","15796","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Roberto Fontes Vieira","648","1990","12","05",NA,"Brasil","Exsicatas",NA,"Flor com manchas roxas.","CEN00015796",NA,NA,"Pohl","M. Mendoza","MG","Estrada de Maria Da Fé para Cristina-MG.","-45.375301361084","-22.3080997467041","1050","1050","CEN00015796","MARIA DA FE","2015","07",NA,"21815","auto","-4538333.0","-2230000.0",NA,NA,"5",NA,NA,NA,NA
"219","2020-09-02 16:25:25-03","Cenargen","CEN","69767","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Mariana M. Saavedra","593","2007","11","29",NA,"Brasil","Exsicatas",NA,"Folhas discolores, corola verde-clara com lobos creme, fauce internamente vinácea, anteras amarelas, látex branco. Doaçaõ: Jardim Botânico do Rio de Janeiro - RB 460217","CEN00069767",NA,NA,"Pohl","M. Martins","MG","Fzenda Lagoa, RPPN do Instituto Sul Mineiro de Estudo e Conservação da Natureza, Mato das Anhumas.","-46.3675003051758","-21.3264007568359","844","844","CEN00069767","MONTE BELO","2013","04",NA,"16667","auto","-46265277.0","-21366111.0",NA,NA,"1",NA,NA,NA,NA
"220","2020-09-02 16:25:25-03","Cenargen","CEN","74042","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Antônio Costa Allem","4541","1995","02","12",NA,"Brasil","Exsicatas",NA,"Com folhas e pecíolos inclinados para cima. Flor masculina longo-pedicelada. Brácteas subuladas. Fruto liso imaturo. Flor amarela com rajas roxas. Forma de lóbulos estreitos. Relacionado a M. fruticulosa e M. triphylla e M. pilosa. Relacionado à espécie de Caiapônia (veja abaixo). Cresce entre rochas, junto com capim e Vellozia. A maior parte das plantas é pequena devido ao pastejo por animais silvestres. Daí simular o Manihot de Caiapônia.","CEN00074042",NA,NA,"Pohl","M. Mendoza","MG","9,8 km a NE do acesso a Presidente Juscelino, ao longo da rodovia BR - 259 rumo a Gouvêia. Exatos 40 km antes do 1º acesso à Gouveia.","-44.0583000183105","-18.6371994018555","810","810","CEN00074042","PRESIDENTE JUSCELINO","2015","07",NA,"31867","auto","-4398333.0","-1861667.0",NA,NA,"4",NA,NA,NA,NA
"221","2021-03-15 18:27:14-03","USP","SPF","137951","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pedicellaris","Manihot pedicellaris","Brina, AE","s.n.","1995","11","30",NA,"Brasil",NA,NA,"Mata estacional decidual. Mata horta borda, mata cauaia.","SPF00137951",NA,NA,"Müll.Arg.","Brina, AE; Costa, LV","Minas Gerais","Área de Proteção Ambiental Carste de Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,NA,"Lagoa Santa",NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-03-15 18:27:14-03","USP","SPF","137950","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pedicellaris","Manihot pedicellaris","Tameirão Neto, E","1577","1994","11","22",NA,"Brasil",NA,NA,"Arbóreo.","SPF00137950",NA,NA,"Müll.Arg.","Werneck, MS","Minas Gerais","Floresta semidecídua. Mata do Alaor, área em Unidade de Conservação do Galheiro - CEMIG.","-47.2928009033203","-19.3528003692627",NA,NA,NA,"Perdizes","1995","01",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-03-15 18:27:14-03","USP","SPF","196509","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Freitas, HS","47","2008","04","06",NA,"Brasil",NA,NA,"Árvore, 4 m alt., com 20 cm de perímetro à alto do peito. Frutos imaturos verdes. Látex leitoso em toda a planta.","SPF00196509",NA,NA,"Pohl","Cordeiro, I","São Paulo","Fazenda São Domingos. Acesso pelo km 237 da Rodovia dos Tropeiros (SP 068). Borda da mata vizinha da sede da fazenda.","-44.736944","-22.645278","731","731",NA,"Areias","2008",NA,NA,NA,NA,"-44.736944","-22.645278",NA,NA,NA,NA,NA,NA,NA
"224","2019-11-13 11:20:07-03","USP","SPF","230225","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Araújo, AO","377","2003","01","13",NA,"Brasil",NA,NA,NA,"SPF00230225",NA,NA,"Pohl","Martins, M","Minas Gerais",NA,"-43.322167","-20.29675","673","673",NA,"Mariana","2012","05",NA,NA,NA,"-43.322167","-20.29675",NA,NA,NA,NA,NA,NA,NA
"225","2021-03-15 18:27:14-03","USP","SPF","125842","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Lima, LR","7","1997","12","08",NA,"Brasil",NA,NA,"Arvoreta 1.7 m alt., entre rochas, na margem de um riacho. Ápice do pecíolo vináceo. Cálice creme-esverdeado com estrias e base vináceos. Ovário e anteras amarelados. Estiletes brancos. Frutos imaturos verdes.","SPF00125842",NA,NA,"Pohl","Martins, M","Minas Gerais","Estrada para Biribiri. Afloramento rochoso em frente à Cachoeira da Sentinela. Entre rochas, na margem de um riacho.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Diamantina","2015","08",NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-03-15 18:27:14-03","USP","SPF","114578","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Kinoshita-Gouveia, LS","9480","1994","11","09",NA,"Brasil",NA,NA,"Arvoreta 4 m, latescente, botões verdes amarelados.","SPF00114578",NA,NA,"Pohl","Martins, M","São Paulo","Beira do córrego.","-47.1699981689453","-21.2800006866455",NA,NA,NA,"Cássia dos Coqueiros","2015","08",NA,"13265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-03-15 18:27:14-03","USP","SPF","101089","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Bernacci, LC","1352","1995","03","17",NA,"Brasil",NA,NA,"Arbusto ca. 4 m alt., látex leitoso, frutos em maturação.","SPF00101089",NA,NA,"Pohl","Orlandini, P","São Paulo","Fazenda Benati.","-46.6800003051758","-22.6800003051758",NA,NA,NA,"Monte Alegre do Sul","2012","01",NA,"11114","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2021-03-15 18:27:14-03","USP","SPF","145402","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Groppo, M","601","2001","02","26",NA,"Brasil",NA,NA,"Arvoreta ca. 3 m, na borda da mata. Látex branco, frutos imaturos verdes.","SPF00145402",NA,NA,"Pohl","Martins, M","São Paulo","Bairro dos Domingues, sítio Beija-Flor, mata ciliar degradada de córrego estreito.","-46.5200004577637","-22.5900001525879",NA,NA,NA,"Socorro","2015","08",NA,"17674","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-03-05 14:12:51-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Carniello, MA; Garcia, RS; Vanicléia, TS","3259a","2009","10","18","América","Brasil",NA,NA,"Aula campo de Sistemática, curso de Biologia.",NA,"Magnoliidae","Malpighiales","Pohl","Carniello, MA","Mato Grosso","Cavalhada 1.","-57.681889","-16.053972",NA,NA,NA,"Cáceres","2009","10","18",NA,NA,"-57.681889","-16.053972",NA,NA,NA,NA,NA,NA,NA
"230","2019-10-07 09:31:18-03","UEFS","HUEFS","183764","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pedicellaris","Manihot pedicellaris","Silveira, A.L.","5","1999","10","17",NA,"Brasil",NA,NA,NA,"HUEFS0183764","Angiospermae","Malpighiales","Müll.Arg.",NA,"Minas Gerais","APA Estadual Cachoeira das Andorinhas. Trilha na descida do véu.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto",NA,NA,NA,"44599","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"231","2019-10-07 09:31:18-03","UEFS","HUEFS","183759","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pedicellaris","Manihot pedicellaris","Badini, J.","OUPR17104","1974","11","26",NA,"Brasil",NA,NA,NA,"HUEFS0183759","Angiospermae","Malpighiales","Müll.Arg.","J.Badini","Minas Gerais","Dist.Antonio Pereira. Frazão.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","1974","12",NA,"44599","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"232","2019-10-07 09:31:18-03","UEFS","HUEFS","183765","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pedicellaris","Manihot pedicellaris","Nogueira, R.E.","127","1999","11","29",NA,"Brasil",NA,NA,NA,"HUEFS0183765","Angiospermae","Malpighiales","Müll.Arg.","M.C.T.B.Messias","Minas Gerais","Distrito S. Bartolomeu Estrada.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","2000","06",NA,"44599","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"233","2019-10-07 09:31:18-03","UEFS","HUEFS","183761","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pedicellaris","Manihot pedicellaris","Badini, J.","OUPR17107","1974","12","15",NA,"Brasil",NA,NA,NA,"HUEFS0183761","Angiospermae","Malpighiales","Müll.Arg.","J.Badini","Minas Gerais","Faz do Gualacho.","-43.4160995483398","-20.377799987793",NA,NA,NA,"Mariana","1974","12",NA,"33524","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"234","2019-10-07 09:31:18-03","UEFS","HUEFS","183763","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pedicellaris","Manihot pedicellaris","Badini, J.","OUPR17108","1974","11","26",NA,"Brasil",NA,NA,NA,"HUEFS0183763","Angiospermae","Malpighiales","Müll.Arg.","J.Badini","Minas Gerais","Fz. do Gualacho","-43.4160995483398","-20.377799987793",NA,NA,NA,"Mariana","1974","12",NA,"33524","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
