"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","infraspecificEpithet","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters"
"1389","2016-09-05 16:02:09-03","UFSM","HDCF","977","S","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G. Sancho","Figueira, M.","2016","03","31","Longhi, S. J.","248","1982","01","19","Brasil","Rio Grande do Sul","Rio Pardo","-52.378101348877","-29.9897003173828",NA,NA,NA,NA,"Inventário de nativas (am. 5/sn)",NA,NA,"Rincão del Rei",NA,"América",NA,NA,NA,NA,NA,"46320","auto",NA,NA,NA,NA,NA,NA,NA
"1390","2019-06-12 09:07:05-03","UFSM","HDCF","6302","S","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G. Sancho","Figueira, M","2009","12","26","Figueira, M","33","2009","12","26","Brasil","Rio Grande do Sul","Restinga Seca","-53.54","-29.868611","-53.54","-29.868611","49","49","Arvoreta, ocasional, aprox. 4 m de alt., casca externa fissurada, casca interna nigrescente, capítulos com aspecto pardecente; Ambiente antropizado, vegetação em regeneração, relevo sueave, solo arenoso",NA,NA,"localidade do Passo da Barca, mata ribeirinha do rio Vacacaí",NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1391","2016-09-05 16:02:09-03","UFSM","HDCF","2347","S","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G. Sancho","Figueira, M.","2016","03","31","Marchiori, J. N. C.","386","1986","06","13","Brasil","Rio Grande do Sul","Alegrete","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"Com flores. Arvoreta de casca espessa gretada",NA,NA,"Rio Ibirocaí",NA,"América",NA,NA,NA,NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA,NA
"1392","2019-03-29 10:41:16-03","UFSM","HDCF","1708","S","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G. Sancho","Figueira, M.","2014","12","11","Marchiori, J. N. C.",NA,"1985","01","21","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,NA,"Prox. Cemitério Santa Rita na Faixa Camobi",NA,"América",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA
"1393","2018-09-12 14:48:02-03","UNIOESTE","UNOP","4781","S","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G. Sancho","Schinemann, D.A.","2016","06","27","Snak, C.; Snak, A.; Snak, A.","69","2008","01","07","Brasil","Paraná","Cascavel","-53.420556","-24.937222","-53.420556","-24.937222",NA,NA,"Árvore ca. 5m alt. Lâmina fortemente discolor, cartácea. Cálice verde com muitos tricomas, deixando-o com uma coloração esbranquiçada, corola amarela-esverdeada.",NA,NA,"Parque Ecológico Paulo Gorski, Lago Municipal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1394","2016-09-15 10:17:26-03","UNIOESTE","UNOP","8069","S","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G. Sancho","Schinemann, D.A.","2016","06","27","Temponi, L.G.; Brandão, L.G.; Souza, R.P.d.e.; Brandão, L.G.; Souza, R.P.d.e.","1123","2012","08","06","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Arbórea ca. de 8m. Folhas verde acastanhada, fortemente discolores. Estéril.",NA,NA,"Parque Ecológico Paulo Gorski",NA,NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA
"1395","2015-10-22 10:02:35-02","UNIOESTE","UNOP","1823","S","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G. Sancho","Borges, J.P.; Tiscoski, T.L.","2013","06","28","Borges, J.P.; Simão, P.C.; Escher, A.R.; Simão, P.C.; Escher, A.R.","144","2013","02","25","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Arbórea. Inflorescências creme. Área 1, 241º indivíduo.",NA,NA,"Parque Ecológico Paulo Gorski.",NA,NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA
"1396","2015-10-22 10:02:35-02","UNIOESTE","UNOP","1813","S","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G. Sancho","Borges, J.P.; Tiscoski, T.L.","2013","06","28","Borges, J.P.; Tiscoski, T.L.; Tiscoski, T.L.","134","2013","02","01","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Arbórea. Inflorescência creme. Área 1, 88º indivíduo.",NA,NA,"Parque Ecológico Paulo Gorski.",NA,NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA
"1397","2015-10-22 10:02:35-02","UNIOESTE","UNOP","1812","S","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G. Sancho","Borges, J.P.; Tiscoski, T.L.","2013","06","28","Borges, J.P.; Tiscoski, T.L.; Tiscoski, T.L.","133","2013","02","01","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Arbórea. Inflorescências creme. Área 1, 42º indivíduo.",NA,NA,"Parque Ecológico Paulo Gorski.",NA,NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA
"1398","2015-10-22 10:02:35-02","UNIOESTE","UNOP","1854","S","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G. Sancho","Borges, J.P.; Tiscoski, T.L.","2013","06","28","Borges, J.P.; Tiscoski, T.L.; Borges, V.; Tiscoski, T.L.; Borges, V.","175","2013","04","27","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Arbórea. Caule com estrias. Inflorescências creme. Área 1, 331º indivíduo.",NA,NA,"Parque Ecológico Paulo Gorski.",NA,NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA
"1399","2016-09-15 10:17:26-03","UNIOESTE","UNOP","1671","S","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G. Sancho","Borges, J.P.","2015","08","05","Borges, J.P.; Tiscoski, T.L.; Tiscoski, T.L.","67","2012","10","30","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Arbórea, cerca de 7m. Inflorescência amarelada. Área 1, 98º indivíduo.",NA,NA,"Parque Ecológico Paulo Gorski.",NA,NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA
"1400","2016-09-15 10:17:26-03","UNIOESTE","UNOP","7929","S","Plantae","Asteraceae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G. Sancho","Schinemann, D.A.","2016","06","27","Barbosa, E.; Silva, J.M.; Felitto, G.; Silva, J.M.; Felitto, G.","3114","2011","08","27","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Arbusto, 120 m., capítulos creme. Campo cerrado.",NA,NA,"Parque Estadual do Guartelá.",NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"1401","2020-08-31 08:52:58-03","INPA","INPA","78040","S","Plantae","Asteraceae","Gochnatia","polymorpha","Gochnatia polymorpha","(Less.) Cabrera","Calago, K","2003","03","08","Moraes, H de","5562","1977","07","10","Brasil","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,"INPA0078040","INPA0078040 INPA0078040_e INPA0078040_e1","Estação Experimental Fazenda Campininha.",NA,"Southern America",NA,NA,NA,"Dicotyledon Asterids","Asterales","39309","auto",NA,NA,NA,NA,NA,NA,NA
"1402","2020-08-31 08:52:58-03","INPA","INPA","132325","S","Plantae","Asteraceae","Gochnatia","polymorpha","Gochnatia polymorpha","(Less.) Cabrera","Robinson, HE","1984",NA,NA,"Hatschbach, GG","47411","1984","01","20","Brasil","Bahia","Rio de Contas","-41.8114013671875","-13.5789003372192",NA,NA,"1300","1300",NA,"INPA0132325","INPA0132325 INPA0132325_e","Mato Grosso (mun. Rio de Contas) Bahia. Campo rupestre.",NA,"Southern America",NA,NA,NA,"Dicotyledon Asterids","Asterales","49773","auto",NA,NA,NA,NA,NA,NA,NA
"1403","2020-08-31 08:52:58-03","INPA","INPA","227853","S","Plantae","Asteraceae","Gochnatia","polymorpha","Gochnatia polymorpha","(Less.) Cabrera","Sá, KLVR de","2003",NA,NA,"Sá, KLVR de","91","1988","03","24","Brasil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,"INPA0227853","INPA0227853 INPA0227853_e","Reserva Indígena São Jerônimo. Estrada da reserva indígena.",NA,"Southern America",NA,NA,NA,"Dicotyledon Asterids","Asterales","30511","auto",NA,NA,NA,NA,NA,NA,NA
"1404","2020-08-31 08:52:58-03","INPA","INPA","123171","S","Plantae","Asteraceae","Gochnatia","polymorpha","Gochnatia polymorpha","(Less.) Cabrera","Robinson, HE","1983",NA,NA,"Kirkbride Junior, JH","4933","1982","11","04","Brasil","Distrito Federal",NA,"-48.166667","-15.583333","-48.166667","-15.583333",NA,NA,NA,"INPA0123171","INPA0123171 INPA0123171_e","Côrregozinho temporário que entra Côrrego Barreiro. Mata ciliar seca.",NA,"Southern America",NA,NA,NA,"Dicotyledon Asterids","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1405","2020-08-31 08:52:58-03","INPA","INPA","130295","S","Plantae","Asteraceae","Gochnatia","polymorpha","Gochnatia polymorpha","(Less.) Cabrera",NA,NA,NA,NA,"Equipe do Jardim Botânico de Brasília","481","1985","07","02","Brasil","Distrito Federal",NA,NA,NA,NA,NA,"1025","1150",NA,"INPA0130295","INPA0130295 INPA0130295_e INPA0130295_e1","Jardim Botyânico de Brasília. Ca. de 20 km. a SE de Brasília. Estrada principal.",NA,"Southern America",NA,NA,NA,"Dicotyledon Asterids","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1406","2020-08-31 08:52:58-03","INPA","INPA","212558","S","Plantae","Asteraceae","Gochnatia","polymorpha","Gochnatia polymorpha","(Less.) Cabrera","Roque, N","2010","09",NA,"Valle, MH do","10","1944","01","14","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"200","200",NA,"INPA0212558","INPA0212558 INPA0212558_e","Tijuca, Trapicheiro.",NA,"Southern America",NA,NA,NA,"Dicotyledon Asterids","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1407","2021-01-10 20:42:35-03","INPA","INPA","212571","S","Plantae","Asteraceae","Gochnatia","polymorpha","Gochnatia polymorpha","(Less.) Cabrera","Roque, N","2010","09",NA,"Vidal, AJ","13","1955",NA,NA,"Brasil","Rio de Janeiro","Magé","-43.040599822998","-22.6527996063232",NA,NA,NA,NA,NA,"INPA0212571","INPA0212571 INPA0212571_e INPA0212571_e1",NA,NA,"Southern America",NA,NA,NA,"Dicotyledon Asterids","Asterales","20531","auto",NA,NA,NA,NA,NA,NA,NA
"1408","2020-08-31 08:52:58-03","INPA","INPA","230468","S","Plantae","Asteraceae","Gochnatia","polymorpha","Gochnatia polymorpha","(Less.) Cabrera","Guimarães, EF; Saavedra, MM",NA,NA,NA,"Lima, HC de","4614","1993","02","10","Brasil","Rio de Janeiro","Silva Jardim","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,"INPA0230468",NA,"Reserva Biológica de Poço das Antas. Estrada para Juturnaiba, entroncamento com a estrada do Aristides.",NA,"Southern America",NA,NA,NA,"Dicotyledon Asterids","Asterales","29995","auto",NA,NA,NA,NA,NA,NA,NA
"1409","2020-07-10 09:45:19-03","MBML","MBML-HERBARIO","52265",NA,"Plantae","Compositae","Gochnatia","polymorpha","Gochnatia polymorpha","(Less.) Cabrera",NA,NA,NA,NA,"F. Z. Saiter; L. Kollmann, A. Z. Monico, F. Falk Oliveira","544","2016","08","03","Brasil","Espírito Santo","Santa Teresa","-40.703056","-19.806111","40W42'11","19S48'22","700","700","Árvore com 6 m de altura, trecho em estágio médio de regeneração na borda do fragmento.","MBML052265","MBML052265","São João de Petrópolis, Serra da Boa vista, topo da serra próximo à capela de São Brás, fragmento florestal em estágio médio a avançado de regeneração, com indícios de corte seletivo de madeira. Floresta estacional semidecidual.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1410","2020-07-24 17:21:05-03","MBML","MBML-HERBARIO","35301",NA,"Plantae","Compositae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G.Sancho","A.M. Teles/VIII-2015",NA,NA,NA,"H. C. de Lima; et al","4439","1992","11","24","Brasil","Rio de Janeiro","Silva Jardim","-42.25","-22.57","42W14'60","22S34'12",NA,NA,NA,"MBML035301","MBML035301","Reserva Biológica de Poço das Antas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1411","2020-07-24 17:21:05-03","MBML","MBML-HERBARIO","35323",NA,"Plantae","Compositae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G.Sancho","A.M. Teles/VIII-2015",NA,NA,NA,"C. Luchiari; et al","629","1995","03","30","Brasil","Rio de Janeiro","Silva Jardim","-42.266667","-22.505","42W15'60","22S30'18",NA,NA,NA,"MBML035323","MBML035323","Reserva Biológica de Poço das Antas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1412","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","1204",NA,"Plantae","Compositae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G.Sancho","A.M. Teles/VIII-2015",NA,NA,NA,"W. Pizziolo","319","1986","03","17","Brasil","Espírito Santo","Santa Teresa","-40.573889","-19.936111","40W34'26","19S56'10",NA,NA,"Árvore 7m, 20cm de diâmetro, capítulos amarelo claro, flores aromáticas, heliófila, capo sujo, à beira de estrada, frequente em áreas degradadas.","MBML001204","MBML001204","Vale dos Colibris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1413","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","19365",NA,"Plantae","Compositae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G.Sancho","A.M. Teles/VIII-2015",NA,NA,NA,"L. Kollmann; et al","5960","2003","01","30","Brasil","Espírito Santo","Santa Maria de Jetibá","-40.697222","-20.043333","40W41'50","20S2'36",NA,NA,"Arvoreto 5m. Flores amarelas.","MBML019365","MBML019365","Belém",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1414","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","2050",NA,"Plantae","Compositae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G.Sancho","A.M. Teles/VIII-2015",NA,NA,NA,"W. Boone; H. Q. Boudet Fernandes","327","1985","04","02","Brasil","Espírito Santo","Santa Teresa","-40.6","-19.936111","40W36'0","19S56'10",NA,NA,"Árvore de 10m, orla da mata, encosta, heliófila, capítulos amarelos, folhas e ramos com pilosidade acinzentada.","MBML002050","MBML002050","Pátio do Museu de Biologia Mello Leitão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1415","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","2053",NA,"Plantae","Compositae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G.Sancho","A.M. Teles/VIII-2015",NA,NA,NA,"W. Boone; H. Q. Boudet Fernandes","313","1985","04","02","Brasil","Espírito Santo","Santa Teresa","-40.6","-19.936111","40W36'0","19S56'10",NA,NA,"Árvore com 8m, tronco pouco ramificado, casca estriada, folhas discolor pilosas, inflorescência com flores amarelas, capítulos amarelos.","MBML002053","MBML002053","Pátio do Museu de Biologia Mello Leitão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416","2020-07-24 17:21:05-03","MBML","MBML-HERBARIO","2202",NA,"Plantae","Compositae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G.Sancho","A.M. Teles/VIII-2015",NA,NA,NA,"H. Q. Boudet Fernandes","1805","1986","01","28","Brasil","Espírito Santo","Santa Teresa","-40.65","-19.915556","40W39'0","19S54'56",NA,NA,"Arvoreta 5m, casca fissurada, 5cm de diâmetro, indumento amarelo claro sobre ramos jovens, folhas inflorescência e brácteas verde claras, flores amarelas, heliófila, capoeira, encosta suave, solo pedregoso.","MBML002202","MBML002202","Vargem Alta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1417","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","2206",NA,"Plantae","Compositae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G.Sancho","A.M. Teles/VIII-2015",NA,NA,NA,"W. Boone","1051","1986","01","24","Brasil","Espírito Santo","Santa Teresa","-40.603611","-19.948611","40W36'13","19S56'55",NA,NA,"Arbusto 6m, flores amarelas, heliófila, capoeira.","MBML002206","MBML002206","Torre receptora de TV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418","2020-08-21 15:50:48-03","MBML","MBML-HERBARIO","2225",NA,"Plantae","Compositae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G.Sancho","A.M. Teles/VIII-2015",NA,NA,NA,"W. A. Hoffmann","81","1984","05","10","Brasil","Espírito Santo","Santa Teresa","-40.585278","-19.950278","40W35'7","19S57'1",NA,NA,"Árvore de 9m, flores brancas","MBML002225","MBML002225","Caminho para o sítio do Dr. Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","26301",NA,"Plantae","Compositae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G.Sancho","A.M. Teles/VIII-2015",NA,NA,NA,"V. Demuner; L.F.S. Magnago, M. Belizário, Elias Bausen","1765","2006","02","14","Brasil","Espírito Santo","Santa Leopoldina","-40.470639","-20.058611","40W28'14,3","20S3'31","250","250","Arvoreta 6m, botões e flores amarelos claro (câmara). Borda de mata.","MBML026301","MBML026301","Serra do Ramalhete, Fazenda Caioaba, Prop.: Cláudio Virloni, trilha da divisa, lado direito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1420","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","33041",NA,"Plantae","Compositae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G.Sancho","A.M. Teles/VIII-2015",NA,NA,NA,"P. F. Souza; et al","236","2007","01","28","Brasil","Espírito Santo","Vila Velha","-40.343333","-20.462222","40W20'36","20S27'44",NA,NA,"Arbusto 4m de alt. Inflorescência marrom. Borda da Rod. do Sol.","MBML033041","MBML033041","Morada do Sol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1421","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","33730",NA,"Plantae","Compositae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G.Sancho","A.M. Teles/VIII-2015",NA,NA,NA,"A. M. Amorim; et al","7085","2008","02","14","Brasil","Espírito Santo","Cariacica","-40.476667","-20.272778","40W28'36","20S16'22",NA,NA,"Árvore na margem da represa. Folhas discolores, face inferior cinérea. Capítulos amarelo-pálido. Material prensado em álcool.","MBML033730","MBML033730","Reserva Biológica Duas Bocas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1422","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","34791",NA,"Plantae","Compositae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G.Sancho","A.M. Teles/VIII-2015",NA,NA,NA,"L. Kollmann; L. Magnago, M. Simonelli & G. Correa","10760","2008","04","05","Brasil","Espírito Santo","Cachoeiro de Itapemirim","-41.235556","-20.750556","41W14'8","20S45'2",NA,NA,"Árvore 6m. Flores esbranquiçadas.","MBML034791","MBML034791","Pacotuba, terreno do Calegario",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1423","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","38063",NA,"Plantae","Compositae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G.Sancho","A.M. Teles/VIII-2015",NA,NA,NA,"A. M. Assis; Valdir G. Demuner; Karla Fabiola O. Faria","1252","2007","12","28","Brasil","Espírito Santo","Itapemirim","-41.055","-20.932778","41W3'18","20S55'58",NA,NA,"Arbusto 6 m. Flores amarelas. Borda da Mata. Floresta Estacional Semidecidual em Estágio Avançado de Regeneração.","MBML038063","MBML038063","Fazenda do Ouvidor - Usina Paineiras. Fragmento 125 ha (altitude 20-100 m). Acesso pela Rodovia ES-490, entrada à esquerda, 2,5 km após o trevo da SAFRA, em direção à Marataízes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1424","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","42977",NA,"Plantae","Compositae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G.Sancho","A.M. Teles/VIII-2015",NA,NA,NA,"F. L. Santos; R. Raton & A.P. Junior","21","2009","02","14","Brasil","Espírito Santo","Piúma","-40.7275","-20.855278","40W43'39","20S51'19",NA,NA,"Camára. Arbustiva 2,5m. Formação arbustiva","MBML042977","MBML042977","Ilha dos Cabritos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1425","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","43600",NA,"Plantae","Compositae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G.Sancho","A.M. Teles/VIII-2015",NA,NA,NA,"H. Q. Boudet Fernandes; J.M.L. Gomes & A.L. Martins","2993","1990","05",NA,"Brasil","Espírito Santo","Ibiraçu","-40.376944","-19.889444","40W22'37","19S53'22","300","300","N.V.: camara. Arbusto de 2m alt., capítulos amarelos, aromáticos","MBML043600","MBML043600","Estação Ecol. do Morro da Vargem - Floresta Atlântica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1426","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","4430",NA,"Plantae","Compositae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G.Sancho","A.M. Teles/VIII-2015",NA,NA,NA,"H. Q. Boudet Fernandes; et al","2395","1988","03","02","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Árvore 12m, fuste 6m X 30cm, casca suculenta, botões amarelados, heliófila, capoeirão, nome vulgar: camarauçu.","MBML004430","MBML004430","Estação Biológica de Santa Lúcia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1427","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","44741",NA,"Plantae","Compositae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G.Sancho","A.M. Teles/VIII-2015",NA,NA,NA,"E. Valduga","367","2012","05","01","Brasil","Rio Grande do Sul","Caxias do Sul","-50.927194","-28.9575","50W55'37,9","28S57'27","159","159","Epífita no interior da mata","MBML044741","MBML044741","Árvore em beira do rio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1428","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","45891",NA,"Plantae","Compositae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G.Sancho","A.M. Teles/VIII-2015",NA,NA,NA,"F. L. Santos; R. Raton & A.P. Junior","120","2010","04","24","Brasil","Espírito Santo","Piúma","-40.726389","-20.849167","40W43'35","20S50'57",NA,NA,"Botão verde. Formação florestal","MBML045891","MBML045891","Ilha do Meio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1429","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","45957",NA,"Plantae","Compositae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G.Sancho","A.M. Teles/VIII-2015",NA,NA,NA,"F. L. Santos; M.D.S. Demuner","189","2010","05","15","Brasil","Espírito Santo","Piúma","-40.726389","-20.849167","40W43'35","20S50'57",NA,NA,"Inflorescência cor neutra marrom","MBML045957","MBML045957","Ilha do Meio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1430","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","50979",NA,"Plantae","Compositae","Moquiniastrum","polymorphum","Moquiniastrum polymorphum","(Less.) G.Sancho","C.N. Fraga/15-12-2015",NA,NA,NA,"C. N. de Fraga; I. S. Bergher","3707","2015","12","15","Brasil","Espírito Santo","Vitória","-40.278056","-20.250556","40W16'41","20S15'2","2","2","Área aberta de Ericaceae. Arbusto ca. 2m em área antropizada. Folhas verde discolores. Flores com papus branco, sépalas verde claras, pétalas rosadas","MBML050979","MBML050979","Camburi, área de ampliação do aeroporto de Vitória. Restinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
