"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","class","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","typeStatus","eventTime"
"268","2015-01-31 21:45:00-02","MO","MOBOT","2443895","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Lourteig, A.","A. de Llamas","Llamas 858","1904","12","2","Argentina","Misiones","Candelaria","-55.58333","-27.38333",NA,NA,NA,NA,NA,NA,"Santa Ana",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2009-07-31 05:57:00-03","MO","MOBOT","2443916","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Lourteig, A.","José E. Montes","Montes 865","1947","2","4","Argentina","Misiones","San Ignacio","-54.53333","-27.26666",NA,NA,NA,NA,NA,NA,"San Ignacio",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2009-07-09 17:05:00-03","MO","MOBOT","2476662","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Lourteig, A.","Gert G. Hatschbach","Hatschbach 41899","1978","12","5","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bocaiúva do Sul",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2015-09-16 06:16:00-03","MO","MOBOT","2515082","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Lourteig, A.","Benedict (Benjamin) Balansa","Balansa 2614","1876","9","1","Paraguay","Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguari-Villa Ana, Plaine de Pirayu-lu",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2011-03-16 22:19:00-03","MO","MOBOT","2518531","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Lourteig, A.","Bernardo Rosengurtt|et al.","Rosengurtt 2248","1942","9","27","Uruguay","Soriano",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Juan Jackson, Santa Elena",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2011-02-28 18:06:00-03","MO","MOBOT","2788359","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","NEU, 93","Nélida S. Troncoso|Nélida M. Bacigalupo","Troncoso 3206","1981",NA,NA,"Argentina","Entre Ríos","Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,"Concepción del Uruguay; Baco Pelay.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-05-08 13:22:00-03","MO","MOBOT","2788482","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","A. Lourteig","Itaipú Binacional","Itaipú Binacional 489","1979","9","14","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zona de cultivo.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"275","2016-11-15 05:15:00-02","MO","MOBOT","2788665","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth",NA,"Antonio C. Krapovickas|Carmen L. Cristóbal|Lidia I. Ferraro|J. Irigoyen|Victor Maruñak|Stella M. Pire|Sara G. Tressens","Krapovickas 20403","1971",NA,NA,"Argentina","Corrientes","Mercedes",NA,NA,NA,NA,NA,NA,NA,NA,"Ayo. Pay-ubre Grande, camino Mercedes-Boquerón.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2008-05-27 22:02:00-03","MO","MOBOT","2788712","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth",NA,"Sara G. Tressens","Tressens 521","1974","10","29","Argentina","Corrientes","Curuzú Cuatiá",NA,NA,NA,NA,NA,NA,NA,NA,"Ruta 12, 8 km E de Paso López.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2009-10-24 07:26:00-02","MO","MOBOT","2788875","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Múlgura de Romero, M.E.","Manuel J. Belgrano|R.J. Zuloaga","Belgrano 1042","1999","5","6","Argentina","Misiones","Guaraní","-54.15","-27.05",NA,NA,"500.00000000",NA,NA,NA,"Alrededores de Colonia La Flor, borde de camino.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2008-05-27 22:02:00-03","MO","MOBOT","2788938","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Múlgura de Romero, M.E","PERALTA","PERALTA s.n.","1998","7","23","Argentina","Misiones","Cainguás","-54.95","-27.08333",NA,NA,NA,NA,NA,NA,"Predio UNLP; vale del arroyo Cuña Pirú. Picada desde enfrente al balneario hasta la escuela.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2010-04-24 08:08:00-03","MO","MOBOT","2789078","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","M. Múlgura","Osvaldo Morrone|Norma B. Deginani|Ana M. Cialdella","Morrone 709","1996","2","12","Argentina","Misiones","Guaraní","-54.1","-27.16666",NA,NA,"390.00000000",NA,NA,NA,"Ruta prov. 2, Reserva Ecológica Provincial, 23 km de El Soberbio Camino al Parque Provincial Mocona.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2011-02-19 20:04:00-02","MO","MOBOT","2789166","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Múlgura de Romero, M.E.","F. Biganzoli|Paola Peralta|M.A. Romero","Biganzoli 2121","2000","9","19","Argentina","Misiones","San Ignacio","-55.56666","-27.28333",NA,NA,"180.00000000",NA,NA,NA,"Camino de acceso a finca Osonunú.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2010-06-18 17:14:00-03","MO","MOBOT","2789309","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth",NA,"Arturo E. Burkart|Nélida S. Troncoso","Burkart 27260","1968",NA,NA,"Argentina","Entre Ríos","Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,"Convenio Con Inta-Cafpta.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2008-05-27 22:02:00-03","MO","MOBOT","2789372","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","A. Lourteig","Gert G. Hatschbach","Hatschbach 44002","1981","9","18","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Porto Britanha (mun. Mal. Candido Rondon)Paraná.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-07-26 08:47:00-03","MO","MOBOT","2789500","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","A. Lourteig","Gert G. Hatschbach","Hatschbach 32808","1973","11","1","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio Palmital.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"284","2011-12-09 12:31:00-02","MO","MOBOT","2789699","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","A. Lourteig","Juan P. Gallinal H.|Aragone|Bergalli|Campal|Bernardo Rosengurtt","Gallinal H. PE-5553","1945","10","6","Uruguay","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cerro Colorado,.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2008-05-27 22:02:00-03","MO","MOBOT","2789766","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","A. Lourteig","Gert G. Hatschbach","Hatschbach 50579","1986","10","2","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Águas Sta. Clara.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2013-08-23 04:12:00-03","MO","MOBOT","2789966","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","A. Lourteig","W.G. Herter","Herter 1933b","1934","11",NA,"Uruguay","Florida",NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,"La Palma. In ripariis, aren/arg., subhum., ill.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2013-08-23 04:12:00-03","MO","MOBOT","2790110","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","A. Lourteig","W.G. Herter","Herter 1933a","1947","11","27","Uruguay","Cerro Largo",NA,NA,NA,NA,NA,"10.00000000",NA,NA,NA,"Rio Branco. In rip. Rio Yaguarón, aren., subhum., ill.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2008-05-27 22:02:00-03","MO","MOBOT","2790783","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","A. Lourteig","G.J. Schwarz","Schwarz 4669","1967",NA,NA,"Argentina","Misiones","San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,"Ñancanguazú.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2011-12-09 12:31:00-02","MO","MOBOT","2791013","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","A. Lourteigg","Juan P. Gallinal H.|Aragone|Bergalli|Campal|Bernardo Rosengurtt","Gallinal H. PE-5309","1943","10","10","Uruguay","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sta. Clara.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2016-11-15 05:15:00-02","MO","MOBOT","2791258","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth",NA,"Antonio C. Krapovickas","Krapovickas 42742","1988",NA,NA,"Argentina","Corrientes","Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2015-12-27 21:46:00-02","MO","MOBOT","2791398","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Stephen","M. Rossato|et al.","Rossato 4585","1988",NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pantano Grande. Habitat: no solo-beira de estrada.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2011-12-09 12:31:00-02","MO","MOBOT","2791580","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","A. Lourteig","Juan P. Gallinal H.|Aragone|Bergalli|Campal|Bernardo Rosengurtt","Gallinal H. B-2298","1937",NA,NA,"Uruguay","Soriano",NA,"-57.2","-33.916667",NA,NA,NA,NA,NA,NA,"Juan Jackson. Sta. Elena.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2012-04-20 08:26:00-03","MO","MOBOT","2791667","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","A. Lourteig","Gert G. Hatschbach","Hatschbach 30306","1972","9","14","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quedas do Iguacu-Paraná.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"294","2010-01-25 20:07:00-02","MO","MOBOT","2791719","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","A. Lourteig","Troels M. Pedersen","Pedersen 9168",NA,NA,NA,"Argentina","Entre Ríos","Gualeguay",NA,NA,NA,NA,NA,NA,NA,NA,"Dry banks by the Arroyo Gualeyán.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2011-12-09 12:31:00-02","MO","MOBOT","3139744","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","A. Lourteig","Juan P. Gallinal H.|Aragone|Bergalli|Campal|Bernardo Rosengurtt","Gallinal H. PE 5309","1943","10","10","Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Florisa, Timote, Santa Clara.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2013-11-26 05:40:00-02","MO","MOBOT","3249962","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","M. Serrano (HSB)","Reinaldo Lozano","Lozano 2091","2006","2","4","Bolivia","Chuquisaca","Sud Cinti","-64.35527","-21.12972",NA,NA,"1035.00000000",NA,NA,NA,"Las Abras. Laderas medianamente empinadas, bordeando el río Pilaya, con presencia de Bombacáceas, Leguminosas en el estrato arbóreo. En sotobosque con presencia de Poáceas y Briofitos terrestres, dispersos Suelo pobre con afloramientos rocosos, franco-arcilloso.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2008-05-27 22:02:00-03","MO","MOBOT","3320269","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","M. Serrano (HSB)","Jeaneth Villalobos","Villalobos 399","2005","11","28","Bolivia","Chuquisaca","Belisario Boeto","-64.28138","-19.02055",NA,NA,"2284.00000000",NA,NA,NA,"Comunidad Nuevo Mundo. Trayecto al Puente del Diabo. Piso Superior Tucumano Boliviano. Cima de serranía con Podocarpus parlatorei, Prunus tucumanensis, Clethra scabra.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2009-01-21 03:32:00-02","MO","MOBOT","3400250","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","H. Huaylla","Martha Serrano","Serrano 60687","2005",NA,NA,"Bolivia","Tarija","Arce","-64.5325","-21.91277",NA,NA,"1768.00000000",NA,NA,NA,"Municipio Padcaya. Reserva Nacional de Flora y Fauna Tariquia.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2008-05-27 22:02:00-03","MO","MOBOT","3402422","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","H. Huaylla","Martha Serrano","Serrano 342060","2004",NA,NA,"Bolivia","Tarija","Arce",NA,NA,NA,NA,"1715.00000000",NA,NA,NA,"Municipio Padcaya. Reserva Nacional de Flora y Gauna Tariquia. Comunidad Archirales. Sendero San Jose El-Nogal. Bosque alto siempreverde 20-24 m. Tucumano- Boliviano. En el dosel Tabebuia lapacho, Siphoneugena occidentalis y Citronella apogon. En el sotobosque Styrax argenteus. Bajando al valle del rio Alisos.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2008-05-27 22:02:00-03","MO","MOBOT","3403329","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","H. Huaylla","Martha Serrano","Serrano 5210","2004",NA,NA,"Bolivia","Tarija","Arce",NA,NA,NA,NA,NA,NA,NA,NA,"Municipio Padcaya. Reserva Nacional de Flora y Fauna Tariquia. SE Comunidad Achirales. Bosque denso siempreverde. Tucumano-Bolivino. Piso de Laureles y Myrtaceas, es uno de los componentes Tipuana tipu en algunas exposiciones y valles profundos. Bajando de la Serrainia Loma Laja hacia Achirales (area chaqueda).",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2013-11-26 05:40:00-02","MO","MOBOT","3370840","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","M. Serrano (HSB)","Reinaldo Lozano","Lozano 1901","2006","1","26","Bolivia","Tarija","O'Connor","-64.25972","-21.07333",NA,NA,"1372.00000000",NA,NA,NA,"Cañon chapirenda, quebrada chapirenda ladera de rio. Ca. 5 km al NW de la Comunidad de Las Abras. Camino a Candado Grande, sector La Abra. Bosque semidecíduo estacional Tucumano-Boliviano. Con presencia dominanate de Cedrela lilloi, Juglans australis, Chrysophylum gonocarpumy, Myrtaceas, Helechos y musgos epífitos. Doseles de 12 m en promedio. Suelos rícos en materia orgánica, con abundancia de afloramientos rocosos.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-01-09 11:37:24-03","UNIOESTE","UNOP","9475","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Rauber, C.R.","Rauber, C.R.; Temponi, L.G.; Lima, L.C.P.; Hentz Junior, E.J.; Conceição, L.H.S.; Temponi, L.G.; Lima, L.C.P.; Hentz Junior, E.J.; Conceição, L.H.S.M.; Mano, G.B","143","2018","08","18","Brasil","Paraná","Foz do Iguaçu","-54.479806","-25.620056","-54.479806","-25.620056",NA,NA,NA,NA,"Parque Nacional do Iguaçu, Rodovia das Cataratas","Erva, folha membranácea verde discolor, caule verde com castanho, cálice verde, corola amarela com estrias verdes","2018","08","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2015-10-22 10:03:11-02","UNIOESTE","UNOP","5548","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Cordeiro, J.; Barbosa, E.","Temponi, L.G.; Cordeiro, J.; Silva, J.M.; Cordeiro, J.; Silva, J.M.","681","2009","10","12","Brasil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,NA,"Parque Nacional do Iguaçu. BR-469, no interior do parque.","Erva ruderal, flores amarelas, beira da rodovia. Floresta estacional semidecídual.","2010",NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-11-07 11:44:53-03","FUVATES","HVAT","2524","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","E. Musskopf","C. Gonçalves","s.n.","2008","09","20","Brasil","Rio Grande do Sul","Bom Retiro do Sul","-51.943056","-29.608889","-51º56'35''W","-29º36'32''S",NA,NA,"HVAT00002524",NA,"Saibreira RS 129.",NA,"2009","01","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2019-11-07 11:44:53-03","FUVATES","HVAT","3758","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","P. Fiaschi","P. Zampol","s.n.","2013","07","19","Brasil","Rio Grande do Sul","Encantado","-51.870556","-29.286389","-51º52'14''W","-29º17'11''S",NA,NA,"HVAT00003758",NA,"Área degradada, Mata Ciliar do rio Taquari.","Herbáceo.; Mata Ciliar.","2013","08","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2019-11-07 11:20:39-03","FUVATES","HVAT","5815","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","E. Freitas","R. Gastmann",NA,"2019","09","02","Brasil","Rio Grande do Sul","Lajeado","-51.956111","-29.444444","51º57'22''W","29º26'40''S",NA,NA,"HVAT00005815",NA,"Campus Univates. Área degradada.","Herbácea","2019","09","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2019-11-07 11:44:53-03","FUVATES","HVAT","3753","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","P. Fiaschi","P. Zampol","s.n.","2013","08","18","Brasil","Rio Grande do Sul","Roca Sales","-51.902222","-29.329167","-51º54'8''W","-29º19'45''S",NA,NA,"HVAT00003753",NA,"Localidade de Fazenda Lohmann, Mata ciliar do Rio Taquari.","Herbáceo.; Área degrada, Mata Ciliar.","2013","08","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2021-03-01 11:50:17-03","UFPE","UFP","23519","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Kunth","Schlindwein, C","Schlindwein, C","725","1990","11","11","Brasil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,"100","100","UFP023519",NA,NA,"Mato ciliar, humedo.",NA,NA,NA,NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA
"309","2021-03-01 11:50:17-03","UFPE","UFP","23518","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Kunth","Schlindwein, C","Schlindwein, C","1897","1993","10","08","Brasil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,"250","350","UFP023518",NA,NA,"Solo arenoso e raso, seco.",NA,NA,NA,NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-09-12 05:00:02-03","US","US","1420959","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth",NA,"S. Venturi","257","1919","2","10","Argentina","Tucuman",NA,NA,NA,NA,NA,"700",NA,"US03295934","US03295934_01","Departamento Tafí. Yerba Buena.",NA,NA,NA,NA,NA,"Geraniales","South America",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA,NA
"311","2020-09-12 05:00:02-03","US","US","1549734","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth",NA,"S. Venturi","257","1919","2","10","Argentina","Tucuman",NA,NA,NA,NA,NA,"700",NA,"US03295925","US03295925_01","Departamento Tafi. Yerba Buena.",NA,NA,NA,NA,NA,"Geraniales","South America",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA,NA
"312","2020-09-12 05:00:02-03","US","US","2625989","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth",NA,"A. Lourteig","2648","1970","11","21","Uruguay","Paysandu",NA,NA,NA,NA,NA,NA,NA,"US03295917",NA,"Dep. Paysandú. Costa del Río Uruguay, saliendo de la ciudad. Terreno paludoso, entre pastos.",NA,NA,NA,NA,NA,"Geraniales","South America",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA,NA
"313","2020-09-12 05:00:02-03","US","US","1549742","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth",NA,"S. Venturi","2467","1923","9","16","Argentina","Tucuman",NA,NA,NA,NA,NA,"500",NA,"US03295926",NA,"Departamento Tafi. Yerba Buena.",NA,NA,NA,NA,NA,"Geraniales","South America",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA,NA
"314","2020-09-12 05:00:02-03","US","US","2893389","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth",NA,"O. Boelcke","6345","1952","9","11","Argentina","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,"US03295919","US03295919_01","Las Palmas, cerca de Zárate.",NA,NA,NA,NA,NA,"Geraniales","South America",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA,NA
"315","2020-09-12 05:00:02-03","US","US","874759","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth",NA,"P. Jörgensen","1465","1915","5","2","Argentina","Catamarca",NA,NA,NA,NA,NA,NA,NA,"US03295931","US03295931_01","Dep. de Andalgalá. Comun. El [interpreted] Saracha [interpreted].",NA,NA,NA,NA,NA,"Geraniales","South America",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA,NA
"316","2020-09-12 05:00:02-03","US","US","1549768","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth",NA,"S. Venturi","6066","1926","11","26","Argentina","Tucuman",NA,NA,NA,NA,NA,"1000",NA,"US03295928",NA,"Departamento Chicligasta. Estación de Piscicultura.",NA,NA,NA,NA,NA,"Geraniales","South America",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA,NA
"317","2020-09-12 05:00:02-03","US","US","2594238","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth",NA,"A. E. Burkart","20961","1959","11","11","Argentina","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,"US03295924",NA,"San Isidro.",NA,NA,NA,NA,NA,"Geraniales","South America",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA,NA
"318","2020-09-12 05:00:02-03","US","US","1233679","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth",NA,"P. G. Lorentz","576","1878","9",NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,"US03295929",NA,"Concepcion del Uruguay.",NA,NA,NA,NA,NA,"Geraniales","South America",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA,NA
