"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","previousCatalogNumber","individualCount","sex"
"42","2021-03-15 16:37:00-03","NY","NYBG","2199687","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense brasiliense","Cambess.",NA,"M. G. Vieira","634","1979","10","25","South America","Brazil","Rondônia","a 4 Km próximo de Vilhena","-60.166667","-12.75",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2331816' target='other'> <mi>dwc_moreinfo</mi></a>","NY02199687","NY02199687_01","brasiliense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","00972783","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense brasiliense","Cambess.","G. T. Prance","C. A. Cid Ferreira","6058","1985","09","17","South America","Brazil","Mato Grosso","BR 163, Rod. Cuiabá-Sinop a 160 km ao S de Sinop, margnens da rodovia.","-56","-13.2",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1110518' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972783","NY00972783_01","brasiliense","Diamantino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","00972834","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense brasiliense","Cambess.","G. T. Prance","C. A. Cid Ferreira","6101","1985","09","18","South America","Brazil","Mato Grosso","BR 163, a 125 km ao S de Sinop, 10 km de Primavera.","-55.88","-12.92",NA,NA,"sheet","See Fruit Collection <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1111161' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972834","NY00972834_01 NY00972834_02","brasiliense","Nobres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00972802","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense intermedium","(Wittm.) Prance & M.F.Silva","O. Kosovsky","S. Tsugaru","B-2042","1987","11","04","South America","Brazil","Mato Grosso do Sul","Near Anhanduí, 65 km SSE from Campo Grande, along the Rt. BR-163.","-54.4113","-21.3588","450","450","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1110703' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972802","NY00972802_01","intermedium","Anhanduí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","393449","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","G. T. Prance","T. C. Plowman","8997","1980","02","21","South America","Brazil","Pará","Rendençao. Area of cerrado vegetation about 4 km. west of town center along highway PA-150","-50.07","-8.03","200","200","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=651981' target='other'> <mi>dwc_moreinfo</mi></a>","NY00393449","NY00393449_01",NA,"Conceição do Araguaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","393500","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","G. T. Prance","G. Eiten","1504","1959","12","04","South America","Brazil","São Paulo","Campos das Sete Lagoas. Juat N. of property line of Fazenda Campininha, just north of Rio Moji-Guaçu. 15 km. N. of PADUA SALES 9about 27 km. NW of city of MOJI-MIRIM)","-47.142","-22.242",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=651976' target='other'> <mi>dwc_moreinfo</mi></a>","NY00393500","NY00393500_01",NA,"Moji-Guaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00972743","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"J. H. Kirkbride Jr.","5361","1983","08","29","South America","Brazil","Distrito Federal","Fazenda Agua Limpa, campo experimental da Universidade de Brasília.","-47.92","-15.97",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1109538' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972743","NY00972743_01",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","393453","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","L. P. de Queiroz","L. P. de Queiroz","2040","1987","11","01","South America","Brazil","Bahia","13km N do entroncamento da BR 242 para a Cachoeira da Acabavida (a 68km W de Barreiras)","-45.4953","-11.9547",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=651975' target='other'> <mi>dwc_moreinfo</mi></a>","NY00393453","NY00393453_01",NA,"Barreiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00972762","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"A. Amaral","89","1998","10","13","South America","Brazil","Mato Grosso do Sul","Estrada de terra para o Porto de areia Independência e N.S. Aparecida; ± 9,4 km da MS 395.","-51.7239","-20.8158",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1110317' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972762","NY00972762_01",NA,"Três Lagoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00972749","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"J. H. Kirkbride Jr.","4477","1981","09","28","South America","Brazil","Distrito Federal","Perto do Ribeiro Sobradinho.","-47.73","-15.73",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1109563' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972749","NY00972749_01",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00972827","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","G. T. Prance","G. T. Prance","11405","1971","05","10","South America","Brazil","Amazonas","Manaus-Itacoatiara road, km 18.","-59.9419212","-2.8551503",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1110742' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972827","NY00972827_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00972755","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"E. P. Heringer","206","1977","10","11","South America","Brazil","Distrito Federal","RECOR, picada R-3.","-47.9294","-15.7797",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1109584' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972755","NY00972755_01",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00972756","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"R. Kral","75320","1988","10","12","South America","Brazil","Goiás","20 km S of Cristalina.","-47.6133","-16.7686",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1109589' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972756","NY00972756_01",NA,"Cristalina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00972748","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"J. H. Kirkbride Jr.","5361","1983","08","29","South America","Brazil","Distrito Federal","Fazenda Agua Limpa, campo experimental da Universidade de Brasília.","-47.92","-15.97",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1109560' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972748","NY00972748_01",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00972746","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","G. T. Prance","E. P. Heringer","1978","1979","08","23","South America","Brazil","Distrito Federal","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1109549' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972746","NY00972746_01",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00972823","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","G. T. Prance","G. T. Prance","59704","1964","11","02","South America","Brazil","Distrito Federal","University campus.","-47.9294","-15.7797",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1110739' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972823","NY00972823_01",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","02206060","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"G. T. Prance","25007","1977","11","07","South America","Brazil","Pará","BR 163 Cuiabá-Santarém; km 823","-54.869467","-9.2187147","570","570","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2332560' target='other'> <mi>dwc_moreinfo</mi></a>","NY02206060","NY02206060_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00972826","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","G. T. Prance","G. T. Prance","18826","1973","10","12","South America","Brazil","Mato Grosso","Chapada dos Guimarães, just above Cachoeira Furada, Reserva Buriti","-55.8147419","-15.45169","720","720","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1111152' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972826",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00972747","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","G. T. Prance","S. A. Mori","16855","1984","07","18","South America","Brazil","Goiás","1 km W of Jaraguá.","-49.3342","-15.7569","800","800","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1109555' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972747","NY00972747_01",NA,"Jaraguá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00972753","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"J. A. Ratter","R.2447","1972","09","21","South America","Brazil","Goiás","Region of Fazenda Lagoa Santa, near Padre Bernardo. About 140 km N of Brasília.","-48.75","-15.5",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1109580' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972753","NY00972753_01",NA,"Padre Bernardo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","02206062","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"G. T. Prance","18826","1973","10","12","South America","Brazil","Mato Grosso","Chapada dos Guimarães, just above Cachoeira Furada, Reserva Buriti","-55.8147419","-15.45169","720","720","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2332563' target='other'> <mi>dwc_moreinfo</mi></a>","NY02206062","NY02206062_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00972754","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","G. T. Prance","D. Philcox","3754","1967","12","29","South America","Brazil","Mato Grosso","20 km S. of [Novo] Xavantina.","-52.23","-14.63",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1109582' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972754","NY00972754_01",NA,"Nova Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00972751","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"J. A. Ratter","R.3629","1976","09","21","South America","Brazil","Distrito Federal","Fazenda Agua Limpa (University of Brasília field station), near Vargem Bonita, c. 18 km SSW of Brasília TV tower.","-47.9294","-15.7797",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1109570' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972751","NY00972751_01",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00972752","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"L. Duarte","117","1962","09","07","South America","Brazil","Distrito Federal","Fercal","-47.9294","-15.7797",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1109577' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972752","NY00972752_01",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00972744","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","G. T. Prance","E. P. Heringer","741","1978","11","22","South America","Brazil","Distrito Federal","Coletado perto da chácara IV.","-47.9294","-15.7797",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1109542' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972744","NY00972744_01",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","393451","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","J. J. Wurdack","G. Eiten","1504","1959","12","04","South America","Brazil","São Paulo","Campos das Sete Lagoas. Juat N. of property line of Fazenda Campininha, just north of Rio Moji-Guaçu. 15 km. N. of PADUA SALES 9about 27 km. NW of city of MOJI-MIRIM)",NA,NA,"575","650","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=651984' target='other'> <mi>dwc_moreinfo</mi></a>","NY00393451","NY00393451_01",NA,"Moji-Guaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00972816","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","G. T. Prance","H. S. Irwin","6584","1964","10","02","South America","Brazil","Mato Grosso","Ca. 1 km. N.E. of Garapú.","-52.57","-13.18","300","400","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1110732' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972816","NY00972816_01 NY00972816_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","393443","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","G. T. Prance","G. F. J. Pabst","7111","1962","10","13","South America","Brazil","Minas Gerais","A 17km. de Pirapora, rumo BR-7",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=651977' target='other'> <mi>dwc_moreinfo</mi></a>","NY00393443","NY00393443_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","02199679","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"B. Maguire","56572","1963","09","04","South America","Brazil","Rondônia","66km west of Vilhena. Brasilia-Acre Highway","-60.569482","-12.436039",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2331808' target='other'> <mi>dwc_moreinfo</mi></a>","NY02199679","NY02199679_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00972759","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","B. A. S. Pereira","E. P. Heringer","2027","1979","09","26","South America","Brazil","Distrito Federal","BR 251 Trecho DNER - IBGE.","-47.9294","-15.7797",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1110305' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972759","NY00972759_01",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00972761","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","G. T. Prance","W. W. Thomas","4314","1985","10","08","South America","Brazil","Mato Grosso","Lake 2 km NW of Luciara.","-50.73","-11.18",NA,NA,"sheet","See fruit collection. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1110315' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972761","NY00972761_01",NA,"Luciara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00972819","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","G. T. Prance","H. S. Irwin","9841","1965","11","03","South America","Brazil","Goiás","Serra dos Cristais. 3 km W. of Cristalina","-47.62814","-16.75","1175","1175","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1110736' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972819","NY00972819_01",NA,"Cristalina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00972820","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","G. T. Prance","H. S. Irwin","8909","1965","10","03","South America","Brazil","Distrito Federal","Vicinity of Planaltina","-47.67","-15.62","950","950","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1110737' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972820","NY00972820_01",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00972745","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"E. P. Heringer","741","1978","11","22","South America","Brazil","Distrito Federal","Coletado perto da chácara IV.","-47.9294","-15.7797",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1109548' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972745","NY00972745_01",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","2199683","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"G. K. Gottsberger","139-17183","1983","01","17","South America","Brazil","Pará","Reserva Florestal de Gorotire (Kayapó-Indian Reservation). Surroundings of Gorotire village at Rio Fresco.","-51.12","-7.78","200",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2331812' target='other'> <mi>dwc_moreinfo</mi></a>","NY02199683","NY02199683_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
