"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","county","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","sex"
"247","2021-01-21 15:28:51-03","IBt","SP","488616","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Silva, CV","289","2016","04",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"21",NA,NA,NA,NA,"Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA
"248","2021-01-11 11:19:32-03","IBt","SP","476803","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Rodrigues-Lima, AA","68","2016","04",NA,"Brasil","Minas Gerais","Parque Estadual da Serra do Ouro Branco",NA,NA,NA,NA,NA,"22",NA,NA,NA,NA,"Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA
"249","2021-01-11 11:19:32-03","IBt","SP","476804","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Rodrigues-Lima, AA","69","2016","04",NA,"Brasil","Minas Gerais","Parque Estadual da Serra do Ouro Branco",NA,NA,NA,NA,NA,"22",NA,NA,NA,NA,"Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA
"250","2020-05-07 17:14:01-03","IBt","SP","258746","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Simão, R","CFSC10148","1987","05",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,"Simão Bianchini, R","08",NA,NA,NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","1991","04",NA,"26557","auto",NA,NA,NA,NA,NA,NA
"251","2020-05-07 17:14:01-03","IBt","SP","258745","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Souza, VC","CFSC10073","1987","04",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,"Simão Bianchini, R","14",NA,NA,NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","1991","04",NA,"26557","auto",NA,NA,NA,NA,NA,NA
"252","2020-05-07 17:14:01-03","IBt","SP","258744","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Zappi, DC","CFSC9965","1987","02",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,"Simão Bianchini, R","01",NA,NA,NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","2012","08",NA,"26557","auto",NA,NA,NA,NA,NA,NA
"253","2020-05-07 17:14:01-03","IBt","SP","258743","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Chukr, NS","CFSC9616","1986","02",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,"Simão Bianchini, R","22",NA,NA,NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","1991","04",NA,"26557","auto",NA,NA,NA,NA,NA,NA
"254","2021-01-21 15:28:51-03","IBt","SP","512764","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Romero, R","662","1994","02",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"22",NA,NA,NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"255","2021-01-21 15:28:51-03","IBt","SP","512766","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Romero, R","5010","1998","01",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"11",NA,NA,NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"256","2021-01-21 15:28:51-03","IBt","SP","512765","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Romero, R","5008","1994","11",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"30",NA,NA,NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"257","2020-07-02 08:39:51-03","IBt","SP","286537","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Nakajima, JN","842","1995","03",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra",NA,NA,NA,NA,"Simão Bianchini, R","18",NA,NA,NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","1997","03","14","57119","auto",NA,NA,NA,NA,NA,NA
"258","2020-07-02 08:39:51-03","IBt","SP","286547","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Romero, R","1613","1995","01",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra",NA,NA,NA,NA,"Simão Bianchini, R","09",NA,NA,NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","1997","03","14","57119","auto",NA,NA,NA,NA,NA,NA
"259","2020-07-02 08:39:51-03","IBt","SP","286557","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Nakajima, JN","307","1994","04",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra",NA,NA,NA,NA,"Simão Bianchini, R","19",NA,NA,NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","1997","03","14","57119","auto",NA,NA,NA,NA,NA,NA
"260","2020-07-02 08:39:51-03","IBt","SP","286550","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Nakajima, JN","744","1994","12",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra",NA,NA,NA,NA,"Simão Bianchini, R","09",NA,NA,NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","1997","03","14","57119","auto",NA,NA,NA,NA,NA,NA
"261","2020-07-02 08:39:51-03","IBt","SP","286552","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Romero, R","1432","1994","12",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra",NA,NA,NA,NA,"Simão Bianchini, R","06",NA,NA,NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","1997","03","14","57119","auto",NA,NA,NA,NA,NA,NA
"262","2020-12-10 11:27:09-03","IBt","SP","402593","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Silva, CV","64","2006","11",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"22",NA,NA,NA,NA,"Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"263","2020-12-10 11:27:09-03","IBt","SP","402594","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Silva, CV","62","2006","11",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"22",NA,NA,NA,NA,"Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"264","2020-12-10 11:27:09-03","IBt","SP","402595","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Silva, CV","63","2006","11",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"22",NA,NA,NA,NA,"Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"265","2020-12-10 11:27:09-03","IBt","SP","402601","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Silva, CV","61","2006","11",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"22",NA,NA,NA,NA,"Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"266","2021-01-07 09:33:35-03","IBt","SP","446968","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Pastore, M","200","2012","12",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"07",NA,NA,NA,NA,"Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"267","2021-01-21 15:28:51-03","IBt","SP","489842","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Silva, SS","9","2017","07",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"08",NA,NA,NA,NA,"Franco da Rocha","-46.7200012207031","-23.3199996948242",NA,NA,NA,"12135","auto",NA,NA,NA,NA,NA,NA
"268","2021-01-21 15:28:51-03","IBt","SP","489841","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Silva, SS","9","2017","07",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"08",NA,NA,NA,NA,"Franco da Rocha","-46.7200012207031","-23.3199996948242",NA,NA,NA,"12135","auto",NA,NA,NA,NA,NA,NA
"269","2021-01-21 15:28:51-03","IBt","SP","512320","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Petrongari, FS","30","2015","06",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,"Franco da Rocha","-46.7200012207031","-23.3199996948242",NA,NA,NA,"12135","auto",NA,NA,NA,NA,NA,NA
"270","2015-09-21 12:11:59-03","UM","RECOLNAT_UM_MPU","MPU012087","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius viscidulus","Hassl.","Hassler, E.|Rojas, T.",NA,"1907","12",NA,"Paraguay",NA,"In altaplanitie et declivibus 'Sierra de Amambay'","hb","<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu012087' target='other'> <mi>dwc_moreinfo</mi></a>","MPU012087","MPU012087_01",NA,NA,NA,NA,"viscidulus","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9815",NA,NA
"271","2010-08-16 16:42:49-03","GH","HU-HERB","GH 00054438","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Martius","W. J. Burchell","7121",NA,NA,"South America","Brazil",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7121",NA,"undetermined"
