"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","maximumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","4123600","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","J. Campos","4075","1997","07","06","South America","Peru","Cajamarca","Namballe, Alrrededores del Pueblo Namballe, margén derecha del Río Namballe","760","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4442004' target='other'> <mi>dwc_moreinfo</mi></a>","NY04123600",NA,"San Ignacio","-79.1667","-4.9667",NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2016-09-30 05:27:00-03","NY","NYBG","01397570","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"T. C. Plowman","8528","1980","02","08","South America","Brazil","Pará","Range of low hills ca. 20 km west of Redenção, near Corrego São João and Troncamento Santa Teresa.","350","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1642489' target='other'> <mi>dwc_moreinfo</mi></a>","NY01397570","R. Callejas Posada","Conceição do Araguaia","-50.17","-8.05","NY01397570_01","620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","4123645","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","G. S. Bunting","5696","1977","10","12","South America","Venezuela","Zulia","carretera El Consejo-Quiróz-El Pensado, al SE de El Consejo, entre Quiróz y El Pensado, en zona de bosque húmedo","250","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4442050' target='other'> <mi>dwc_moreinfo</mi></a>","NY04123645",NA,"Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01397565","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","R. Spruce","s.n.","1850","05",NA,"South America","Brazil","Pará","In vicinibus Santarem.",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1642453' target='other'> <mi>dwc_moreinfo</mi></a>","NY01397565","T. G. Yuncker",NA,"-54.740486","-2.449614","NY01397565_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","4123619","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","J. M. Schunke-Vigo","10978","1979","05","17","South America","Peru","San Martín","Fundo Curare Land, propiedad de José Schunke-V (Canuto River)","500","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4442023' target='other'> <mi>dwc_moreinfo</mi></a>","NY04123619",NA,"Mariscal Cáceres",NA,NA,NA,"520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2016-09-29 12:36:00-03","NY","NYBG","559606","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"J. Vasconcelos Sobrinho","s.n.","1936","03",NA,"South America","Brazil","Pernambuco","Recife. Parque do I. P. A.",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=412125' target='other'> <mi>dwc_moreinfo</mi></a>","NY00559606","B. J. Pickel","Recife","-34.8808","-8.0542","NY00559606_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","4123630","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","M. Rimachi Y.","3342","1978","02","08","South America","Peru","Loreto","Dtto. Iquitos. Río Amazonas, Quebrada de Yanayacu above Iquitos",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4442035' target='other'> <mi>dwc_moreinfo</mi></a>","NY04123630",NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","559599","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","J. E. Simonis","205","1983","03","26","South America","Paraguay","Amambay","Chirigüelo, 13 km E of PN Cerro Cora, Weaver's ranch","200","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=412134' target='other'> <mi>dwc_moreinfo</mi></a>","NY00559599","R. Callejas Posada",NA,NA,NA,"NY00559599_01","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","4123649","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","G. S. Bunting","11829","1982","10","19","South America","Venezuela","Zulia","a lo largo de una vía con rumbo al norte, entre km 13 (al este del Puente sobre el Lago) de la carretera Maracaibo-Los Puertos de Altagracia, y Los Crespos, en zona de bosque seco ahora bien alterado","50","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4442054' target='other'> <mi>dwc_moreinfo</mi></a>","NY04123649",NA,"Miranda",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01397568","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","J. M. Pires","978","1945","10","25","South America","Brazil","Amazonas",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1642456' target='other'> <mi>dwc_moreinfo</mi></a>","NY01397568","T. G. Yuncker",NA,NA,NA,"NY01397568_01 NY01397568_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","4123593","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","J. B. Watson","46","1980","01","05","South America","Ecuador","Los Ríos","Rio Palenque Science Center. Km 56 on the Quevedo-St. Domingo Rd.","150","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4441996' target='other'> <mi>dwc_moreinfo</mi></a>","NY04123593",NA,NA,"-79.3647","-0.5866","NY04123593_01","220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","4123627","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","J. M. Schunke-Vigo","2569","1968","05","06","South America","Peru","Huánuco","Dtto. Honoria. Bosque Nacional de Iparia: Región de bosque seco tropical: (sensu Tosi, 1960) a lo largo del Río Pachutea cerca del campamento Miel de Abeja (1 km arriba del pueblo de Tournavista o unos 20 km arriba de la confluencia con el Río Ucayali). Quebrada de Macuya, a 7 km arriba del campamento","300","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4442032' target='other'> <mi>dwc_moreinfo</mi></a>","NY04123627",NA,"Pachitea",NA,NA,NA,"400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","756337","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","D. C. Daly","9965","1999","03","23","South America","Brazil","Acre","Rio Purus, left bank, Seringal Santa Helena.",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=412129' target='other'> <mi>dwc_moreinfo</mi></a>","NY00756337","R. Callejas Posada","Santa Rosa do Purus","-70.1769","-9.1303","NY00756337_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","4123569","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","M. H. Nee","31810a","1985","09","06","South America","Bolivia","Pando","along Rio Madre de Dios, Santo Domingo","125","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4441972' target='other'> <mi>dwc_moreinfo</mi></a>","NY04123569",NA,"Madre de Dios","-66.6","-11.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","559610","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","A. F. M. Glaziou","5998","1872","05","06","South America","Brazil","Rio de Janeiro",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=412145' target='other'> <mi>dwc_moreinfo</mi></a>","NY00559610",NA,NA,NA,NA,"NY00559610_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-09-29 22:48:00-03","NY","NYBG","00956988","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"F. F. Allemão","1461",NA,NA,NA,"South America","Brazil","Ceará",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084130' target='other'> <mi>dwc_moreinfo</mi></a>","NY00956988",NA,NA,NA,NA,"NY00956988_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","4123628","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","D. R. Simpson","683","1968","02","17","South America","Peru","Loreto","Dtto. Iquitos. On the island in the Amazon River directly in front of Iquitos",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4442033' target='other'> <mi>dwc_moreinfo</mi></a>","NY04123628",NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","756243","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","L. C. Ming","352","1993","12","09","South America","Brazil","Acre","Reserva Extrativista Chico Mendes, Seringal Boa Vista, Colocaçao Pimenteira.",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=412121' target='other'> <mi>dwc_moreinfo</mi></a>","NY00756243","L. C. Ming","Xapuri","-68.5042","-10.6519","NY00756243_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2016-09-29 12:36:00-03","NY","NYBG","559605","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"C. F. P. von Martius","s.n.",NA,NA,NA,"South America","Brazil","Amazonas","Ad Ega [Tefé]., Prov. Rio Negro",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=412138' target='other'> <mi>dwc_moreinfo</mi></a>","NY00559605",NA,NA,NA,NA,"NY00559605_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00956990","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","T. C. Plowman","8219","1980","02","01","South America","Brazil","Tocantins","Road from highway BR-153 to Itaporã, 12 km. west of village of Presidente Kennedy. Fazenda Primavera along Ribeirão Feínho.","400","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084132' target='other'> <mi>dwc_moreinfo</mi></a>","NY00956990","R. Callejas Posada","Presidente Kennedy","-48.6008","-8.5006","NY00956990_01","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2016-09-29 22:48:00-03","NY","NYBG","00956989","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"W. A. Ducke","s.n.","1909","05","07","South America","Brazil","Ceará","Serra de Maranguapé.","400","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084131' target='other'> <mi>dwc_moreinfo</mi></a>","NY00956989",NA,NA,NA,NA,"NY00956989_01","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","4123654","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","G. Davidse","4200","1973","11","19","South America","Venezuela","Guárico","15 km SW of Tamaco along main hwy. between Altagracia de Orituco and Chaguaramas","150","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4442059' target='other'> <mi>dwc_moreinfo</mi></a>","NY04123654",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2016-09-29 12:36:00-03","NY","NYBG","559616","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"A. J. de Sampaio","7866","1939","02",NA,"South America","Brazil","Rio de Janeiro","Campos",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=412150' target='other'> <mi>dwc_moreinfo</mi></a>","NY00559616",NA,"Campos",NA,NA,"NY00559616_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2016-09-29 12:36:00-03","NY","NYBG","559617","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"J. L. Hage","1576","1981","12","16","South America","Brazil","Bahia","Area do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rodovia ilhéus/Itabuna (BR 415). Regiao de Mata Higrófila Sul Baiana. Quadra 1'","50","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=412130' target='other'> <mi>dwc_moreinfo</mi></a>","NY00559617","R. Callejas Posada","Ilhéus","-39.04","-14.78","NY00559617_01","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","559597","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","D. Philcox","7532","1973","07","18","South America","Trinidad and Tobago",NA,"Trinidad. Ca. 5 miles on Redhead to Saut Bay road","152.4","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=412141' target='other'> <mi>dwc_moreinfo</mi></a>","NY00559597",NA,NA,NA,NA,"NY00559597_01","152.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","4123618","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","J. M. Schunke-Vigo","10978","1979","05","17","South America","Peru","San Martín","Fundo Curare Land, propiedad de José Schunke-V. (Cañuto River)","500","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4442022' target='other'> <mi>dwc_moreinfo</mi></a>","NY04123618",NA,"Mariscal Cáceres",NA,NA,NA,"520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","04123565","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","H. Lugo Sanchez","2190","1972","05","09","South America","Ecuador","Napo","Guagrapunta at Río Napo, in the vicinity of Santa Rosa",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4441956' target='other'> <mi>dwc_moreinfo</mi></a>","NY04123565",NA,NA,NA,NA,"NY04123565_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","4123653","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","G. Agostini","1002","1972","02","27","South America","Venezuela","Falcón","Carretera Buena Vista Moruy","20","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4442058' target='other'> <mi>dwc_moreinfo</mi></a>","NY04123653",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2016-09-29 12:36:00-03","NY","NYBG","559614","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"A. J. de Sampaio","8833","1942","02",NA,"South America","Brazil","Rio de Janeiro","E. do Rio, Campos",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=412148' target='other'> <mi>dwc_moreinfo</mi></a>","NY00559614",NA,"Campos",NA,NA,"NY00559614_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2016-09-29 12:36:00-03","NY","NYBG","559611","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"J. A. Rente","43","1949","01","28","South America","Brazil","Rio de Janeiro","Dist. Fed.",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=412146' target='other'> <mi>dwc_moreinfo</mi></a>","NY00559611",NA,"Rio de Janeiro","-43.2075","-22.9031","NY00559611_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","4123596","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","J. E. Madsen","63037","1987","04","14","South America","Ecuador","Guayas","Isla Puná. Path from Puná Nueva to La Polvora",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4441999' target='other'> <mi>dwc_moreinfo</mi></a>","NY04123596",NA,NA,"-79.92","-2.75","NY04123596_01","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","555504","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","M. Sobral","5461","1987","03",NA,"South America","Brazil","Bahia","Reserva do CEPEC, Quadra D, Ilhéus",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=225416' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555504","G. Mathieu","Ilhéus","-39.22095","-14.7739696","NY00555504_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2016-09-30 05:27:00-03","NY","NYBG","01397567","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"L. O. A. Teixeira","471","1982","05","15","South America","Brazil","Rondônia","Mineração Mibrasa, Setor Alto Candeias, km 128, Sudoeste de Ariquemes.",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1642455' target='other'> <mi>dwc_moreinfo</mi></a>","NY01397567","R. Callejas Posada","Ariquemes","-63.58","-10.583333","NY01397567_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","01397572","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","E. de Oliveira","4301","1968","04","23","South America","Brazil","Pará","Monte Dourado, em frente ao hospital.",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1642519' target='other'> <mi>dwc_moreinfo</mi></a>","NY01397572","E. F. Guimarães",NA,"-52.539719","-0.8678545","NY01397572_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-02-18 09:30:26-03","UNESP-IBB","BOTU","12341","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Gemtchújnicov, I.D.","133","1953","07","01",NA,"Brasil","São Paulo",NA,NA,NA,NA,"BOTU012341",NA,"Santos",NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-06-29 11:31:55-03","UFRJ","RFA","37991","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Paula M.L. dos Santos",NA,"2012","01","12",NA,"Brasil","Rio de Janeiro","Feira livre do Mercado municipal, Av. Presidente Vargas, Centro","11",NA,"Erva 0,25 m de altura; Folhas alternas; Inflorescência em espiga","RFA47578","R.C. Lopes","Duque de Caxias","-43.309444","-22.7875",NA,"11",NA,NA,"43º18'34''W","22º47'15''S","2012","03","22",NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-06-29 11:31:55-03","UFRJ","RFA","13779","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Carlito Lopes","5","2013","03","01",NA,"Brasil","Rio de Janeiro","Distrito de Santo Aleixo",NA,NA,"Planta cultivada, herbácea; caule suculento; folhas cordiformes, material fértil","RFA47465","A.C.M. Vieira","Magé","-43.040599822998","-22.6527996063232",NA,NA,NA,NA,NA,NA,"2013","03","01","20531","auto",NA,NA,NA,NA,NA,NA
