"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","year","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber"
"183","2020-09-12 05:00:02-03","US","US","USw12972","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"G. Stahel","163","South America - Neotropics","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"184","2020-09-12 05:00:02-03","US","US","USw13247","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Collector unknown","s.n.","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"185","2020-09-12 05:00:02-03","US","US","USw12934","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"G. Stahel","121","South America - Neotropics","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"186","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","Sabatier, D.","D. Loubry","796","South America - Neotropics","French Guiana",NA,NA,NA,NA,NA,"1990","5","9",NA,"DZ amont Crique Jupiter","-53.16","5.06",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"187","2020-09-12 05:00:02-03","US","US","USw12892","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"G. Stahel","77","South America - Neotropics","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"188","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"C. Sastre, F. Sastre & C. Moretti","3093","South America - Neotropics","French Guiana",NA,NA,NA,NA,NA,"1975","4","23",NA,"Guyane Francaise: Haut Maroni (Itany), Antecum-Pata (Malavate).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"189","2020-09-12 05:00:02-03","US","US","3474705","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","Morillo, G. N.","S. A. Mori & C. A. Gracie","23965","South America - Neotropics","French Guiana",NA,NA,NA,"US00873004",NA,"1994","9","19",NA,"Eaux Claires, vicinity of Saül","-53.2","3.61","300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"190","2020-09-12 05:00:02-03","US","US","3280181","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"B. Rabelo, H. P. Belo, R. Cardoso & R. Souza","3220","South America - Neotropics","Brazil","Amapá",NA,NA,"US03229700","US03229700_01","1985","1","6",NA,"Amazônica. Município de Macapá, road from Cupixi to rio Vila Nova, 8 km SSW of Cupixi.","-51.87","0.53",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"191","2020-09-12 05:00:02-03","US","US","2486607","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","Morillo, G. N.","J. A. Steyermark","86819","South America - Neotropics","Venezuela","Bolívar",NA,NA,"US00746644","US00746644_01","1960","8","3",NA,"Caño Sucio vic, upstream from Raudal Cotua, 4 km E of Río Asa, S of la Paragua",NA,NA,"290",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"192","2020-09-12 05:00:02-03","US","US","3259662","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"C. A. Cid Ferreira & et al.","6163","South America - Neotropics","Brazil","Mato Grosso",NA,NA,"US03229701","US03229701_01","1985","9","19",NA,"Amazônica. Mun. de Nobres, MT. BR 163, Rod. Cuiabá-Sinop. Estr. da Faz, Sta. Maria do Amazonas a 65 km S de Sinop.","-55.75","-12.42",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"193","2020-09-12 05:00:02-03","US","US","2576653","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"J. M. Pires, W. A. Rodrigues & G. Irvine","51149","South America - Neotropics","Brazil","Amapá",NA,NA,"US03229694","US03229694_01","1961","9","21",NA,"Territorio Amapa. Rio Araguari. On forested island in river, downriver from Porto Platon.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"194","2020-09-12 05:00:02-03","US","US","3272871","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","Potgieter, K.","D. Loubry","796","South America - Neotropics","French Guiana",NA,NA,NA,"US01209328",NA,"1990","5","9",NA,"DZ Amont Crique Jupiter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"195","2020-09-12 05:00:02-03","US","US","2486613","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"J. A. Steyermark","89499","South America - Neotropics","Venezuela","Bolivar",NA,NA,"US03229702",NA,"1961","8","24",NA,"Sierra de Lema. Rachis and rainforest along Río Ayaiche, between Puerta Lema and base of Sierra. Cabeceras de Río Chicanán, 80 km. (en línea recta) al suroeste de El Dorado.","-62","6.08","300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"196","2020-09-12 05:00:02-03","US","US","3211425","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","Potgieter, K.","P. J. M. Maas, J. Koek-Noorman, H. Lall, B. Welle & L. Y. T. Westra","7552","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Separate: Woodnr Uw 32554","US01209330","US01209330_01","1988","9","19",NA,"Mt. Makarapan, trail from abandoned balata bleeder camp to top of mt.","-58.95","3.98","250",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"197","2020-09-12 05:00:02-03","US","US","3350351","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"M. Pacheco, E. Palheta & D. Souza","164","South America - Neotropics","Brazil","Amazonas",NA,NA,"US03229692","US03229692_01","1989","1","28",NA,"Distrito Agropecuário, Fazenda Porto Alegre, Reserva 3402 (Cabo Frio) of the WWF/ INPA MCS project.","-59.9106","-2.4236","50","125",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"198","2020-09-12 05:00:02-03","US","US","2503468","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","Potgieter, K.","L. Marcano-Berti","91","South America - Neotropics","Venezuela","Delta Amacuro",NA,NA,"US00785076","US00785076_01","1964","2","20",NA,"Este de Río Grande, ENE de El Palmar, cerca de los limites del Estado Bolívar","-61.6","8.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"199","2020-09-12 05:00:02-03","US","US","3280180","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"B. Rabelo, N. Solaman & R. Cardoso","3063","South America - Neotropics","Brazil","Amapá",NA,NA,"US03229699","US03229699_01","1984","12","23",NA,"Município de Mazagão, road under construction which will connect Macapá and Monte Dourado, vicinity of rio Preto, 73-80 km WSW of Macapá.","-51.78","-0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"200","2020-09-12 05:00:02-03","US","US","1441154","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","Potgieter, K.","Suriname Forest Bureau","2674","South America - Neotropics","Suriname",NA,NA,"Tree Number 155","US01209323","US01209323_01","1917","2","20",NA,"Bosch Reserve, Landry I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"201","2020-09-12 05:00:02-03","US","US","2593223A","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"H. S. Irwin, J. M. Pires & L. Y. T. Westra","47847","South America - Neotropics","Brazil","Amapá",NA,NA,"US03229693","US03229693_01","1960","8","26",NA,"Territorio Amapa. Rio Oiapoque. Forest, near second cachoeira on Rio Iaue, 3 km east of confluence with Rio Oiapoque.","-52.37","2.88",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"202","2020-09-12 05:00:02-03","US","US","2456993","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","Potgieter, K.","J. A. Steyermark","89346","South America - Neotropics","Venezuela","Bolívar",NA,NA,"US00785075",NA,"1961","2","12",NA,"Altiplanicie de Nuria, betw. Rancho Alegre and base of Altiplanicie, on trail to Quebrada Cabeza Burro, 5 km E of Las Chicharras, 47 km N of Tumeremo",NA,NA,"100","250",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"203","2020-09-12 05:00:02-03","US","US","2825821","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"M. Castillo S.","33 - MCS","South America - Neotropics","Peru","Loreto",NA,NA,"US03229703","US03229703_01","1968","8","21",NA,"Vivero Forestal Pucallpa. Dpto. Loreto, Prov. Coronel Portillo, Dtto. Callería.",NA,NA,"130",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"204","2020-09-12 05:00:02-03","US","US","2964173","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","Potgieter, K.","C. H. L. Sastre, F. Sastre & C. Moretti","3884","South America - Neotropics","Suriname",NA,NA,NA,"US00785077",NA,"1975","4","22",NA,"Lawa R., montagne Domeke, aval de Touenke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"205","2020-09-12 05:00:02-03","US","US","3332423","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"C. A. Cid Ferreira","8801","South America - Neotropics","Brazil","Rondônia",NA,NA,"US03229697","US03229697_01",NA,NA,NA,NA,"Amazônica. Mun. Guajará-Mirim. Chapada dos Pacaás Novos a 10 km da cidade de Guajará - Mirim, próximo a BR-425.","-65.25","-10.72",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"206","2020-09-12 05:00:02-03","US","US","3259664","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"C. A. Cid Ferreira","5939","South America - Neotropics","Brazil","Amazonas",NA,NA,"US03229696","US03229696_01","1985","5","1",NA,"Estado de Amazonas, Mun. de Novo Aripuaña, BR 230. Rod. Transamazônica a 400 km de Humaitá. INCRA-Projeto do Rio Juma, vicinal de nome Alimentação 01 a 15 km da Transamaz.","-60","-7.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"207","2020-09-12 05:00:02-03","US","US","2593221A","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"J. M. Pires, W. A. Rodrigues & G. Irvine","50882","South America - Neotropics","Brazil","Amapá",NA,NA,"US03229695","US03229695_01","1961","9","12",NA,"Territorio Amapa. Rio Araguari. Upland plant between Camps 6 and 7.","-51.808","1.092",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"208","2020-09-12 05:00:02-03","US","US","1441147","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","Potgieter, K.","Suriname Forest Bureau","613","South America - Neotropics","Suriname",NA,NA,NA,"US01209324",NA,"1916","8","26",NA,"Forest Reserve, S. O.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"209","2020-09-12 05:00:02-03","US","US","USw20018","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","woodsonianum","Aspidosperma woodsonianum",NA,NA,"H. Soesmann","s.n.","South America - Neotropics","Suriname","Paramaribo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"210","2020-09-12 05:00:02-03","US","US","USw20018","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","woodsonianum","Aspidosperma woodsonianum",NA,NA,"H. Soesmann","s.n.","South America - Neotropics","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paramaribo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"211","2021-03-15 18:24:30-03","USP","SPF","126580","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","Oliveira, AA","Oliveira, AA","803",NA,"Brasil","Amazonas",NA,"Árvore, 32 m alt. DAP 50,5 cm. Corte superficial do tronco mostrando madeira alaranjada, e látex não vidente. Ramos com látex cor de sangue. Folhas discolores, face abaxial alvo-prateada. Frutos castanho-oliveaceos, com látex alvo-am","SPF00126580","SPF00126580","1991","12","06","Manaus","Distrito Agropecuário, 90 km NNE de Manaus. Reserva 1501 (km 41). Projeto Dinâmica Biológica de Fragmentos &nf;Florestais. Mata de terra firme.","-59.763889","-2.425278",NA,NA,"1992",NA,NA,"-59.763889","-2.425278",NA,NA,NA,NA,NA,NA,NA
"212","2014-04-04 18:26:08-03","PNFM","IRAI","4245","S","Plantae","Magnoliophyta",NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","Leeuwenberg, A.J.M.","Ferreira, C.A.C.","7469",NA,"Brasil","Rondônia",NA,"Árvore de 40 m de altura x 80 cm de diâmetro. Frutos imaturos esverdeados, frutos separados. Madeira dura, casca pouco grossa, alburno creme, cerne castanho. Mata de terra, solo argiloso","IRAI00004245",NA,"1986","06","15","Porto Velho","Área do Reservatório da Usina Hidrelétrica de Samuel","-63.716667","-9.5",NA,NA,"1990","01","01","-63.716667","-9.5",NA,NA,NA,NA,NA,NA,NA
"213","2019-12-04 16:39:37-03","FFCLRP","SPFR","1998","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","Marcondes-Ferreira, W.","Maas & Westra","3907",NA,"Guiana","Rupunumi",NA,NA,NA,NA,"1979","10","29","NW Kamuku Mountains","Perto dde Moco-Moco","-59.583333","3.333333",NA,NA,NA,NA,NA,"59o35'W","3o20'N",NA,NA,NA,NA,NA,NA,NA
"214","2015-03-07 02:53:55-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album",NA,"W. Marcondes-Ferreira","J. Murça Pires et al.","50702","South America","Brazil","Amapá",NA,NA,NA,NA,"1961","9","3",NA,NA,"-52","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"215","2018-10-25 11:26:57-03","F","FMNH-SEEDPLANTS","V0421003F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album",NA,"RRC ID Flag","P. J. M. Maas","3907","South America","Guyana","Rupununi",NA,NA,"V0421003F","V0421003F_01 V0421003F_02","1979","10","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"3907"
"216","2018-10-25 11:26:57-03","F","FMNH-SEEDPLANTS","V0421004F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album",NA,NA,"Ll. Williams","14510","South America","Venezuela",NA,NA,NA,"V0421004F","V0421004F_01","1942",NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"217","2018-10-25 11:26:57-03","F","FMNH-SEEDPLANTS","V0421005F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album",NA,NA,"N. T. da Silva","918","South America","Brazil",NA,NA,NA,"V0421005F","V0421005F_01","1968","9","9",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"218","2018-10-25 11:26:57-03","F","FMNH-SEEDPLANTS","V0421006F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album",NA,NA,"J. Murça Pires","50882","South America","Brazil",NA,NA,NA,"V0421006F","V0421006F_01","1961","9","12",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"219","2009-11-26 13:47:48-02","INPA","INPAW","8786","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Concei&#231;&#227;o, A.D. da","333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2009-11-26 13:47:48-02","INPA","INPAW","7895","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Pierre, D.","439",NA,"Brasil","Par&#225;",NA,NA,NA,NA,"1981","11","16","Tucuru&#237;",NA,"-49.6725","-3.76611",NA,NA,NA,NA,NA,NA,NA,"59618","auto",NA,NA,NA,NA,NA
"221","2009-11-26 13:47:48-02","INPA","INPAW","9238","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,NA,NA,NA,"Brasil","Amap&#225;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2009-11-26 13:47:48-02","INPA","INPAW","7728","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Lisboa, P.","2-18-70",NA,"Brasil","Par&#225;",NA,NA,NA,NA,NA,NA,NA,"Tucuru&#237;",NA,"-49.6725","-3.76611",NA,NA,NA,NA,NA,NA,NA,"59618","auto",NA,NA,NA,NA,NA
"223","2009-11-26 13:47:48-02","INPA","INPAW","9305","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Ferreira, C.A.Cid","5939",NA,"Brasil","Amazonas",NA,NA,NA,NA,"1985","05","01","Novo Aripuan&#227;",NA,"-60.3797","-5.12056",NA,NA,NA,NA,NA,NA,NA,"427857","auto",NA,NA,NA,NA,NA
"224","2009-11-26 13:47:48-02","INPA","INPAW","9461","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Ferreira, C.A.Cid","7469",NA,"Brasil","Rond&#244;nia",NA,NA,NA,NA,"1986","06","15","Porto Velho",NA,"-63.9039","-8.76194",NA,NA,NA,NA,NA,NA,NA,"333357","auto",NA,NA,NA,NA,NA
"225","2009-11-26 13:47:48-02","INPA","INPAW","5151","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benth. ex Pichon",NA,"Silva, M.F.da",NA,NA,"Brasil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-09-22 13:46:50-03","USP","SPFW","4794","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) BenoistexPichon","Serviço Florestal","Sem coletor","s.n.",NA,"Brasil","Amazonas",NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-09-18 09:33:38-03","UFAC","UFACPZ","19133","PreservedSpecimen","Plantae",NA,"Sapindales","Anacardiace","Aspidosperma","album","Aspidosperma album","Silveira, M; Daly, D; COSTA, D; Ehringhaus, C; Oliveira, A R","Santos, EA dos","Pereira-Silva, G; Santos, AJB dos; Moreira, GA; Pereira, JB; Amaral, JP do; Simon, MF;","15754",NA,"Bolívi","Rondônia",NA,"Erva trepadeira. Flor com pétalas creme com mancha marrom. Sépalas verde clara.","UFACPZ019133",NA,"2010","10","24","Porto Velho","BR-364, sul de Mutum Paraná. Área de influência indireta. Área nova. Campinarana, relevo plano, solo franco arenoso.","-65","-9",NA,NA,"2011","08","07","-65","-9",NA,NA,NA,NA,NA,NA,NA
"228","2020-08-07 17:10:10-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album",NA,NA,"Rabelo, BV","3220",NA,"Brasil","Amapá",NA,NA,NA,NA,"1985","01","06","Macapá",NA,"-51.866667","0.533333",NA,NA,NA,NA,NA,"-51.866667","0.533333",NA,NA,NA,NA,NA,NA,NA
"229","2020-08-07 17:10:10-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album",NA,NA,"Rabelo, BV","3267",NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-08-07 17:10:10-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album",NA,NA,"Belo, HP","1609",NA,"Brasil","Amapá",NA,NA,NA,NA,"1983","09","12","Mazagão","Camaipi","-51.2893981933594","-0.115000002086163",NA,NA,NA,NA,NA,NA,NA,"195641","auto",NA,NA,NA,NA,NA
"231","2020-08-07 17:10:10-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album",NA,NA,"Belo, HP","1628",NA,"Brasil","Amapá",NA,NA,NA,NA,"1983","09","17","Mazagão","Camaipi","-51.2893981933594","-0.115000002086163",NA,NA,NA,NA,NA,NA,NA,"195641","auto",NA,NA,NA,NA,NA
"232","2020-08-07 17:10:10-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album",NA,NA,"Mori, SA","1588",NA,"Brasil","Amapá",NA,NA,NA,NA,"1983","09","06","Mazagão","Camaipi","-51.2893981933594","-0.115000002086163",NA,NA,NA,NA,NA,NA,NA,"195641","auto",NA,NA,NA,NA,NA
