"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","identifiedBy","year","month","continentOcean","preparationType","barcode","imagecode","day","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relationshipType","relatedCatalogItem","fieldNumber","infraspecificEpithet"
"299","2011-02-18 16:38:00-02","MO","MOBOT","1456365","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Gustaf Anders Lindberg","Lindberg 365","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N. Taylor, 1997 (K)",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2011-03-14 16:19:00-03","MO","MOBOT","1456367","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","H.W. Schott","Schott 5814","Brazil",NA,NA,NA,NA,NA,NA,"1",NA,NA,"N. Taylor (K)","1817",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2011-06-27 08:42:00-03","MO","MOBOT","1456369","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","F. Sellow","Sellow 343","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"N. Taylor (K)","1814",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2008-05-27 22:02:00-03","MO","MOBOT","1456371","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","W. Pizziolo","Pizziolo 200","Brazil","Espírito Santo",NA,"Santa Teresa, morro da estacao repetidora de TV.",NA,NA,NA,NA,NA,NA,NA,"1985","11","South America",NA,NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2008-05-27 22:02:00-03","MO","MOBOT","1456374","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","H.Q. Boudet Fernandes","Boudet Fernandes 2588","Brazil","Espírito Santo",NA,"Santa Teresa",NA,NA,NA,NA,NA,NA,NA,"1988","10","South America",NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2018-09-12 14:48:06-03","UNIOESTE","UNOP","657","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Grupo Vermelho; Araújo, D.; Lautert, M.; Lopes, N.; Moreira, S.N.; Lombardi, J.A; Araújo, D.; Lautert, M.; Lopes, N.; Moreira, S.N.; Lombardi, J.A.","12","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha Suspensa.","-43.002","-22.452583",NA,NA,"PRENSADO EM ÁLCOOL. Amostra em sílica. Epífita. Botões amarelos.",NA,"Araújo, D.; Lopes, N.","2012","10",NA,NA,NA,NA,"22","1146","1146","-43.002","-22.452583",NA,NA,NA,NA,NA,NA,NA,NA
"305","2015-10-22 10:02:41-02","UNIOESTE","UNOP","8246","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Lombardi, J.A.; Taxonomia de campo 2011; Taxonomia de campo 2011","8181","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, estrada da Barragem caminho sede-trilha do Cartao Postal e trilha do Cartao Postal.","-42.9655990600586","-22.4122009277344","38539",NA,"Mata atlântica. Erva epífita pendente, flores amarelas, frutos arroxeados.","auto","Lombardi, J.A.","2011","04",NA,NA,NA,NA,"11",NA,NA,NA,NA,"2011","04",NA,NA,NA,NA,NA,NA
"306","2020-08-31 09:17:48-03","INPA","INPA","203557","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Silva, JM da","1995","Brasil","Paraná","Tijuca do Sul","Serra de Papanduva.",NA,NA,NA,NA,NA,NA,"Zappi, DC","1997","09","Southern America",NA,"INPA0203557","INPA0203557 INPA0203557_e","15",NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA
"307","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","39184",NA,"Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","D.R. Couto; F.C.Guerra Jr.","944","Brasil","Espírito Santo","São José do Calçado","São Benedito-Pontão de Calçado","-41.6543998718262","-21.0252990722656","20061",NA,"Rupícola no sol; próximo ao cume do Pontão de Calçado.","auto","D.R.Couto","2008","09",NA,NA,"MBML039184","MBML039184","13","1300","1300",NA,NA,"2008","09","13",NA,NA,NA,NA,NA
"308","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","13671",NA,"Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","L. Kollmann; et al","3197","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167",NA,NA,"Folhas avermelhadas, flores laranjas.",NA,"L. Kollmann /06-11-2001","2000","10",NA,NA,"MBML013671","MBML013671","13",NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","13730",NA,"Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","A. P. Fontana; et al","43","Brasil","Espírito Santo","Santa Leopoldina","Cachoeira Véu de Noiva","-40.532222","-20.0475",NA,NA,"Epífita, caule roxo esverdeado, flores laranjas e frutos verdes esbranquiçados.",NA,"A. P. Fontana/08-11-2000","2000","10",NA,NA,"MBML013730","MBML013730","07",NA,NA,"40W31'56","20S2'51",NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","15380",NA,"Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","L. Kollmann; et al","4633","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,"Epífita na sombra. Flores amarelas.",NA,"L. Kollmann/18-09-2001","2001","09",NA,NA,"MBML015380","MBML015380","18",NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","16080",NA,"Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","L. Kollmann; et al","5298","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,"Epífita na sombra. Frutos rosas.",NA,NA,"2002","01",NA,NA,"MBML016080","MBML016080","10",NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","17542",NA,"Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","R.R. Vervloet; et al","1037","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,"Epífita, a 2m do solo, meia encosta, dossel 15m, flores laranja e vermelha.",NA,"L. Kollmann/16-07-2004","2002","09",NA,NA,"MBML017542","MBML017542","24",NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","17818",NA,"Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","R.R. Vervloet; et al","865","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,"Epífita, a 2m do solo, meia encosta, dossel 18m, botões amarelos, altitude 825m.",NA,"L. Kollmann/16-07-2004","2002","09",NA,NA,"MBML017818","MBML017818","17",NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","17866",NA,"Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","R.R. Vervloet; et al","919","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,"Epífita, flores amarelas, beira de córrego, solo arenoso, dossel 12m.",NA,"V. Demuner/11-04-2003","2002","09",NA,NA,"MBML017866","MBML017866","16",NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","17980",NA,"Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","R.R. Vervloet; et al","800","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,"Epífita, meia encosta, dossel 20m.",NA,"L. Kollmann/16-07-2004","2002","09",NA,NA,"MBML017980","MBML017980","04",NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","18944",NA,"Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","R.R. Vervloet; et al","1529","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,"Epífita a 3m do solo, frutos translúcidos, dossel 13m.",NA,"L. Kollmann/16-07-2004","2002","12",NA,NA,"MBML018944","MBML018944","11",NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","1986",NA,"Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","W. Pizziolo","200","Brasil","Espírito Santo","Santa Teresa","Torre receptora de TV","-40.603611","-19.948611",NA,NA,"Epífita com frutos alvos, semi-sombra, mata.",NA,"D. C. Zappi/Março-1990","1985","11",NA,NA,"MBML001986","MBML001986","14",NA,NA,"40W36'13","19S56'55",NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","1989",NA,"Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","A. G. Pedrini",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica de Nova Lombardia","-40.553056","-19.9075",NA,NA,"Em floresta tropical de encosta.",NA,"D. C. Zappi/14-03-1990","1976","07",NA,NA,"MBML001989","MBML001989","14",NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","1995",NA,"Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","W. Boone","765","Brasil","Espírito Santo","Santa Teresa","Valsugana Velha","-40.617778","-19.931111",NA,NA,"Epífita com flor de cálice e corola alaranjadas, pedúnculo avermelhado, semi-sombra, capoeirão.",NA,"D. C. Zappi/14-03-1990","1985","09",NA,NA,"MBML001995","MBML001995","16",NA,NA,"40W37'4","19S55'52",NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","21470",NA,"Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","J. Rossini; et al","545","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,"Pedúnculo verde escuro, cálice vináceo, corola amarela. Anteras e estigma brancos.",NA,"L. Kollmann/16-07-2004","2003","09",NA,NA,"MBML021470","MBML021470","05",NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","32311",NA,"Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","L. Kollmann; A. P. Fontana","10100","Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.775278","-19.796944",NA,NA,"Epífita na sombra. Estéril.",NA,"L. Kollmann/05-11-2007","2007","11",NA,NA,"MBML032311","MBML032311","05","800","800","40W46'31","19S47'49",NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","33690",NA,"Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","L. Kollmann; et al","10590","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.101667","-20.526944",NA,NA,"Planta epífita, flores amarelas, frutos verdes. Material prensado em álcool.",NA,NA,"2008","02",NA,NA,"MBML033690","MBML033690","13",NA,NA,"41W6'6","20S31'37",NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","36246",NA,"Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","R. C. Forzza; et al","5287","Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas","-40.525","-20.267778",NA,NA,NA,NA,"Marlon Machado/03-04-2009","2008","07",NA,NA,"MBML036246","MBML036246","22",NA,NA,"40W31'30","20S16'4",NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","36506",NA,"Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","L. Kollmann; A.P. Fontana, D. Couto & E.Leme","11170","Brasil","Espírito Santo","Mimoso do Sul","Pontões","-41.550556","-20.939444",NA,NA,"Epífita na meia sombra, flores laranjas.",NA,"Marlon Machado/03-04-2009","2008","09",NA,NA,"MBML036506","MBML036506","05",NA,NA,"41W33'2","20S56'22",NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","37654",NA,"Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","C. N. de Fraga; R.C.Forzza & P.H.Labiak.","2236","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande. Trilha para a base do Fornão.Inselbergues.","-41.100556","-20.520556",NA,NA,"Rupícola, heliófila. Herbácea, folhas suiculentas, botões florais amarelos.",NA,"D.R. Gonzaga/10-06-2015","2008","10",NA,NA,"MBML037654","MBML037654","14","1500","1500","41W6'2","20S31'14",NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","49347",NA,"Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","D.R. Couto","2081","Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões: Pontão Médio","-41.544167","-20.939167",NA,NA,"Epífita facultativa. Flores amarelas. Vegetando sobre Pseudobombax sp.",NA,"D.R. Couto/15-12-2008","2008","12",NA,NA,"MBML049347","MBML049347","15","730","730","41W32'39","20S56'21",NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","50184",NA,"Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","A.D. Ferreira; P.J. Coelho","248","Brasil","Espírito Santo","Santa Teresa","RPPN Vale do Sol, Floresta Ombrófila Densa, borda da mata, morro do eucalipto cachorro","-40.533333","-19.95",NA,NA,"Cactaceas epífita, frutos verdes",NA,NA,"2015","04",NA,NA,"MBML050184","MBML050184","11",NA,NA,"40W32'0","19S57'0",NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","50188",NA,"Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","A.D. Ferreira; P.J. Coelho","23","Brasil","Espírito Santo","Santa Teresa","RPPN Vale do Sol, Floresta Ombrófila Densa, trilha divisa virada para o leste, moro perdida","-40.533333","-19.95",NA,NA,"Epífita, frutos verdes",NA,NA,"2014","06",NA,NA,"MBML050188","MBML050188","06",NA,NA,"40W32'0","19S57'0",NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","5207",NA,"Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haworth) Britton & Rose","H. Q. Boudet Fernandes","2588","Brasil","Espírito Santo","Santa Teresa","Museu de Biologia Mello Leitão, Casa das Epífitas","-40.6","-19.936111",NA,NA,"Ramos deflexos. Flores amarelo alaranjadas. Culta.Herb.",NA,"D. C. Zappi/Março-1990","1988","10",NA,NA,"MBML005207","MBML005207","04",NA,NA,"40W36'0","19S56'10",NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","40165",NA,"Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","D.R. Couto; A.P.Fontana; E. Leme & L.J.C. Kollmann","904","Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões","-41.3664016723633","-21.0641994476318","29430",NA,"Epífita, cálice verde, corola amarelo/alaranjada. Primeira mata nebular.","auto","L.Kollmann","2008","09",NA,NA,"MBML040165","MBML040165","05","1290","1290",NA,NA,"2008","09","05",NA,NA,NA,NA,NA
"331","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","40831",NA,"Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","D.R. Couto; A.P.Fontana; E. Leme & L.J.C. Kollmann","913","Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões","-41.3664016723633","-21.0641994476318","29430",NA,"Rupícola em pleno sol; pétalas róseas, sépala vermelha. Subida para a mata nebular sob o afloramento.","auto","D.R. Couto","2008","09",NA,NA,"MBML040831","MBML040831","05","1290","1290",NA,NA,"2008","09","05",NA,NA,NA,NA,NA
"332","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","29836",NA,"Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","L. Kollmann","9674","Brasil","Espírito Santo","Atílio Vivácqua","Moitão, Pedra do coração","-41.203889","-21.3425",NA,NA,"Epífita na meia sombra, estéril.",NA,"L. Kollmann/25-04-2007","2007","04",NA,NA,"MBML029836","MBML029836","25",NA,NA,"41W12'14","21S20'33",NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-06-15 15:29:44-03","UNESP-RC","HRCB","13474","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Taylor, N. P.","751","Brasil","Minas Gerais","Caeté",NA,"-43.6697006225586","-19.8799991607666","22051",NA,"Arbusto até 80cm alt., com frutos verdes (epífita), ou apresentando nanismo, com cladódios redondos, estéril (rupícola)","auto",NA,"1990","12",NA,NA,NA,NA,"12","1500","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-06-15 15:29:44-03","UNESP-RC","HRCB","13046","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Zappi, D.C.","239","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraçá","-43.4152984619141","-19.959400177002","33136",NA,"Plantas rupícolas, arbustivas eretas, até 0,8m alt., artículos verde-arroxeados, até 2,5 cm compr., extremamente estreitados na base, flores alaranjadas, frutos cônicos 1x0,5 cm, averlhados.","auto",NA,"1990","09",NA,NA,NA,NA,"11","1500","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-06-15 15:29:44-03","UNESP-RC","HRCB","55815","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Moraes, P.L.R.","3288","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334","27904",NA,"Epífita, flores amarelas, estugma branco, fruto velho rosa escuro","auto","Saka, M.N.","2011","09",NA,NA,NA,NA,"01",NA,NA,NA,NA,"2011","08",NA,NA,NA,NA,NA,NA
"336","2020-06-15 15:29:44-03","UNESP-RC","HRCB","58896","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Grupo Vermelho (Araújo, D.; Lautert, M.; Lopes, N.; Moreira, S.N. & Lombardi, J.A.)","12","Brasil","Rio de Janeiro","Teresópolis","Trilha Suspensa","-43.0012",NA,NA,NA,"Epífita. Botões amarelos.",NA,"Sousa, L.N. & Araújo, D.","2012","10",NA,NA,NA,NA,"22","1146","1146","43º00.072'W","22 27.093S",NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-06-15 15:29:44-03","UNESP-RC","HRCB","55135","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Lombardi","8181","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Orgãos",NA,"-22.416667",NA,NA,"Erva epífita pendente, flores amarelas, frutos arroxeados.",NA,"Lombardi, J.A.","2011","04",NA,NA,NA,NA,"11",NA,NA,NA,"22º25'S","2011","04",NA,NA,NA,NA,NA,NA
"338","2020-06-15 15:29:44-03","UNESP-RC","HRCB","35088","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Disciplina Princípios e Métodos em Taxonomia Vegetal","160","Brasil","São Paulo","São Luís do Paraitinga","Núcleo Santa Virgínia (IF)","-45.121944","-23.311244",NA,NA,"Epífita, ciófita, frutos verde-claro",NA,"Tannus & Pateze","2001","11",NA,NA,NA,NA,"22","928","928","45º07'19W","23º18'40.48S","2001","11",NA,NA,NA,NA,NA,NA
"339","2020-06-15 15:29:44-03","UNESP-RC","HRCB","53908","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Lombardi","7896","Brasil","São Paulo","São Lourenço da Serra","Reserva Particular do Patrimônio Natural Paiol Maria","-46.933333","-23.816667",NA,NA,"Epífita em árvore caída, botão amarelo, fruto imaturo rosado.",NA,"Lombardi, J.A.","2010","10",NA,NA,NA,NA,"19","700","700","46º56'W","23º49'S","2010","10",NA,NA,NA,NA,NA,NA
"340","2020-06-15 15:29:44-03","UNESP-RC","HRCB","51841","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Rosa, A.E.M","168","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641","25710",NA,"epífita","auto","Lombardi, J.A.","2009","11",NA,NA,NA,NA,"13",NA,NA,"W","23K 0351936S","2013","09",NA,NA,NA,NA,NA,NA
"341","2020-06-15 15:29:44-03","UNESP-RC","HRCB","47263","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Abreu, N.L.","167","Brasil","Minas Gerais","Rio Preto","Serra Negra","-43.8278007507324","-22.0891990661621","20815",NA,"epífita, frutos hialinos","auto","Lombardi, J.A.","2007","03",NA,NA,NA,NA,"18",NA,NA,NA,NA,"2007","05",NA,NA,NA,NA,NA,NA
"342","2020-06-15 15:29:44-03","UNESP-RC","HRCB","11551","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Fernandes, H.Q.B.","2588","Brasil","Espírito Santo","Santa Tereza",NA,"-40.6002998352051","-19.9356002807617","23813",NA,"Ramos deflexos. Flores amarelo alaranjadas.","auto","Fernandes, H.Q.B.","1988","10",NA,NA,NA,NA,"04",NA,NA,NA,NA,"1988","10","04",NA,NA,NA,NA,NA
