"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","sex"
"1088","2016-08-26 09:16:28-03","UFSM","HDCF","1048","S","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor ellipticus","Müll. Arg.","Longhi, S. J.","1985","Longhi, S. J.","301","1981","10","03","Brasil","Rio Grande do Sul","Santa Maria","Cerrito","-53.785556","-29.702778","-53.785556","-29.702778","Seminário dos Irmãos Maristas",NA,NA,"05","15",NA,NA,NA,NA,"América",NA,"ellipticus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1089","2018-09-12 14:48:09-03","UNIOESTE","UNOP","6706","S","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll. Arg.","Cardozo, A.P.","2010","Cardozo, A.P.; Marcon, T.R.; Temponi, L.G.; Marcon, T.R.; Temponi, L.G.","12","2010","10","11","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Próximo a antiga Fazenda Salinet, parcela 7-I 6.","-54.651969","-25.994311","-54.651969","-25.994311","Arbusto com cerca de 2 m, folha cartácea, discolor, estéril.",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090","2018-12-03 15:35:24-02","UNIOESTE","UNOP","5560","S","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll. Arg.","Cordeiro, J.; Barbosa, E.","2010","Temponi, L.G.; Poliquesi, C.B.; Fragoso, R.D.; Poliquesi, C.B.; Fragoso, R.D.","630","2009","10","11","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Trilha Poço Preto.","-54.446083","-25.62175","-54.446083","-25.62175","Arbusto, 2.90 m. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1091","2019-03-08 14:15:14-03","UNIOESTE","UNOP","9813","S","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll. Arg.","Silva, D.R. da","2018","Silva, D.R. da; Tcatch, B.G.; Moura, A.P.; Tcatch, B.G.; Moura, A.P.","455","2018","09","13","Brasil","Paraná","Capanema","Lado Esquerdo do Rio Capanema","-53.591375","-25.585264","-53.591375","-25.585264","Árvore 10 me de altura. Folhas verde-discolores, cartáceas, glabras. Inflorescência branca.",NA,NA,"11","19","257","257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1092","2018-09-12 14:48:09-03","UNIOESTE","UNOP","8436","S","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll. Arg.","Saka, M.N.","2012","Lombardi, J.A.; Saka, M.N.; Cavalca, L.B.; Saka, M.N.; Cavalca, L.B.","7914","2010","10","20","Brasil","São Paulo","São Lourenço da Serra","Reserva Particular do Patrimônio Natural Paiol Maria, Trilha Ibirá - Mirim","-46.941667","-23.824167","-46.941667","-23.824167","Trilhas no interior de mata atlântica secundária. Arvoreta ca. 4 m, folhas cartáceas, flores masculinas creme, femininas verdes, fruto imaturo verde.",NA,NA,"01",NA,"762","762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1093","2015-10-22 10:02:45-02","UNIOESTE","UNOP","1543","S","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll. Arg.","Borgo, M.","2000","Ramos, F.M.","12","2000","09","08","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha.","-50.1618995666504","-25.0949993133545",NA,NA,"Arbusto 2,5m, inflorescência creme esverdeada. Interior de capão de floresta ombrófila mista.",NA,NA,"09","08",NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"1094","2015-10-22 10:02:45-02","UNIOESTE","UNOP","6141","S","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll. Arg.","Cordeiro, J.","2009","Almeida, K.C.; Amâncio, A.M.; Silva, V.L.; Amâncio, A.M.; Silva, V.L.","90","2008","08","06","Brasil","Paraná","Querência do Norte","Fazenda da Mata.","-53.4844017028809","-23.0835990905762",NA,NA,"Árvore; 3 m; inerme, glabra, botões florais verde creme; quadrante 3 - parcela 3.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31834","auto",NA,NA,NA,NA,NA,NA,NA
"1095","2020-08-31 09:02:07-03","INPA","INPA","78924","S","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Ramos, JF","1988","Ribeiro, BGS","1552","1976","10","24","Brasil","Amapá",NA,"Cupixi, Cupixi.","-51.765218","0.615266","-51.765218","0.615266",NA,"INPA0078924","INPA0078924 INPA0078924_e INPA0078924_e1","02",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096","2020-08-31 09:02:07-03","INPA","INPA","31427","S","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Ramos, JF","1999","Maas, PJM","P13063","1971","05","17","Brasil","Acre","Cruzeiro do Sul","Porongaba","-72.122083","-8.70455","-72.122083","-8.70455",NA,"INPA0031427","INPA0031427 INPA0031427_e INPA0031427_e1",NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1097","2020-08-31 09:02:07-03","INPA","INPA","231369","S","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Daly, DC","1999","Silveira, M","755","1994","05","31","Brasil","Acre","Porto Valter","Rio Juruá-Mirim, Bacia do Alto Juruá, Rio Juruá-mirim, margem esquerda, seringal Lucanha, colocação Vista Alegre.","-72.8","-8.1","-72.8","-8.1",NA,"INPA0231369","INPA0231369 INPA0231369_e","12","30",NA,NA,"Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098","2020-08-31 09:02:07-03","INPA","INPA","172232","S","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.",NA,NA,"Tamashiro, JY","18265","1985","09","16","Brasil","São Paulo","Campinas","Reserva Municipal de Santa Genebra.","-47.060001373291","-22.8999996185303",NA,NA,NA,"INPA0172232","INPA0172232 INPA0172232_e",NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"1099","2020-08-31 09:02:07-03","INPA","INPA","241262","S","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.",NA,NA,"Záchia, RA","6133","2010","04","09","Brasil","Rio Grande do Sul","Derrubadas",NA,"-53.8608016967773","-27.2646999359131",NA,NA,NA,"INPA0241262","INPA0241262 INPA0241262_e INPA0241262_e1",NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,"18158","auto",NA,NA,NA,NA,NA,NA,NA
"1100","2020-08-31 09:02:07-03","INPA","INPA","182578","S","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Cordeiro, I dos R.","2005","Pinto, GCP","400","1983","11","13","Brasil","Bahia","Itaberaba","Fazenda Leão dos Brejos.","-40.3069000244141","-12.5275001525879",NA,NA,NA,"INPA0182578","INPA0182578 INPA0182578_e","09",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,"39857","auto",NA,NA,NA,NA,NA,NA,NA
"1101","2020-08-31 09:02:07-03","INPA","INPA","227873","S","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Lovato, MC","2003","Lovato, MC","358","2003","11","14","Brasil","Paraná","Londrina","Fazenda Figueira - Paiquerê. Fragmento 32.","-51.1627998352051","-23.3103008270264",NA,NA,NA,"INPA0227873","INPA0227873 INPA0227873_e",NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"1102","2020-08-31 09:02:07-03","INPA","INPA","111641","S","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Eyma, PJ","2011","Carvalho, AMV de","874","1981","12","02","Brasil","Bahia","Una","Estrada Ilhéus/Una, km 27 do S de Olivença.","-39.0752983093262","-15.2932996749878",NA,NA,NA,"INPA0111641","INPA0111641 INPA0111641_e","04","27",NA,NA,"Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA
"1103","2020-08-31 09:02:07-03","INPA","INPA","123855","S","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","Sobral, MEG; Brack, P","1983","Sobral, MEG","2193","1983","09",NA,"Brasil","Rio Grande do Sul","Viamão","Itapuã, Itapuã.","-51.0233001708984","-30.0811004638672",NA,NA,NA,"INPA0123855","INPA0123855 INPA0123855_e","10",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","Southern America",NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"1104","2020-08-31 09:02:07-03","INPA","INPA","213074","S","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor concolor","(Spreng.) Müll.Arg.","Senna, LM de","1985","Carauta, JPP","3705","1981","04","24","Brasil","Rio de Janeiro",NA,"Baía de Guanabara, Ilha de Paquetá, Morro do Preventório.",NA,NA,NA,NA,NA,"INPA0213074","INPA0213074 INPA0213074_e","03",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","Southern America",NA,"concolor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","38278",NA,"Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.",NA,NA,"C. M. Vieira; et al","124","1991","09","27","Brasil","Rio de Janeiro","Guapimirim","Reserva Biológica do Paraíso","-42.85","-22.433333","42W50'60","22S26'0",NA,"MBML038278","MBML038278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1106","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","11264",NA,"Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","M. Alves/14-02-2000",NA,"V. Demuner","206","1999","11","02","Brasil","Espírito Santo","Santa Teresa","Propriedade de D. Demuner","-40.8075","-19.851667","40W48'27","19S51'6","Arvoreta 3m de altura, eixo floral e flores de cor bege, frutos imaturos esverdeados. Interior de mata.","MBML011264","MBML011264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","22905",NA,"Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","I. Cordeiro/X-2010",NA,"L. Kollmann; et al","7052","2004","10","16","Brasil","Espírito Santo","São Roque do Canaã","Distrito São Jacinto, Militon","-40.608333","-19.725","40W36'30","19S43'30","Arvoreto 3m. Flores e frutos verdes.","MBML022905","MBML022905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1108","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","43788",NA,"Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","L.J.S. Pinto/09-09-2013",NA,"T. Araújo; L.Daneu & P. Fiaschi","25","2010","12","06","Brasil","Bahia","Ipiau","Ipiau-Itajibá, entrada a esquerda ca de 1.5km de Ipiau, Fazenda Bom Sucesso, área limitrofe c/a mineradora Mirabela. Mata no alto do morro","-39.735417","-14.131944","39W44'7,5","14S7'55","Arbusto 2,5m. Inflorescência amarelada","MBML043788","MBML043788",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1109","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","47356",NA,"Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.",NA,NA,"L. Kollmann; A.P. Fontana","12817","2013","09","24","Brasil","Rio de Janeiro","Macaé","Cabiúnas, TECAB","-41.730556","-22.286389","41W43'50","22S17'11","Arbusto 2m na sombra, frutos verdes.","MBML047356","MBML047356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","48118",NA,"Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","M.N. Saka/I-2012",NA,"J. A. Lombardi; M.N. Saka & L.B. Cavalca","7914","2010","10","20","Brasil","São Paulo","São Lourenço da Serra","Reserva Particular do Patrimônio Natural Paiol Maria, trilha Ibirá-Mirim","-46.941667","-23.824167","46W56'30","23S49'27","Trilhas no interior de mata atlântica secundária. Arvoreta ca 4m, folhas cartáceas, flores masculinas creme, femininas verdes, fruto imaturo verde","MBML048118","MBML048118",NA,NA,"762","762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","7728",NA,"Plantae","Euphorbiaceae","Actinostemon","macrocarpus","Actinostemon macrocarpus","Müll.Arg.",NA,NA,"S. V. Pereira; M. S. R. Cardoso","18","1990","10","08","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17","Árvore, látex esbranquiçado, alt. 21,0 metros, CAP 73cm. Setor: 1, indivíduo 04 parcela 1 subparcela 1. Material coletado: folha e flor.","MBML007728","MBML007728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","7729",NA,"Plantae","Euphorbiaceae","Actinostemon","macrocarpus","Actinostemon macrocarpus","Müll.Arg.",NA,NA,"S. V. Pereira; M. S. R. Cardoso","19","1990","10","08","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17","Árvore com látex, altura de 9.9 metros, CAP 47 em setor : 1, indivíduo 20 parcela 1 subparcela 2. Material coletado: folha e flor.","MBML007729","MBML007729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","13517",NA,"Plantae","Euphorbiaceae","Gymnanthes","concolor","Gymnanthes concolor","Spreng.","M. Sobral/2001",NA,"V. Demuner; et al","1410","2000","09","26","Brasil","Espírito Santo","Santa Teresa","São Sebastião","-40.722222","-19.848333","40W43'20","19S50'54","Arbusto 4m, frutos jovens de cor verde, inflorescência de cor verde clara. Margem da cachoeira.","MBML013517","MBML013517",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1114","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","13927",NA,"Plantae","Euphorbiaceae","Gymnanthes","concolor","Gymnanthes concolor","Spreng.","M. Sobral/2001",NA,"L. Kollmann; et al","3363","2000","11","22","Brasil","Espírito Santo","Barra de São Francisco","Parque Municipal Sombra da Tarde","-40.890833","-18.738333","40W53'27","18S44'18","Arvoreto 3m. Frutos verdes. Flores amarelas.","MBML013927","MBML013927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","14325",NA,"Plantae","Euphorbiaceae","Gymnanthes","concolor","Gymnanthes concolor","Spreng.","M. Sobral/2001",NA,"L. Kollmann; et al","3375","2000","11","23","Brasil","Espírito Santo","Barra de São Francisco","Córrego das Palmas","-40.8908004760742","-18.7549991607666",NA,NA,"Arbusto 1m na sombra. Flores brancas.","MBML014325","MBML014325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36480","auto",NA,NA,NA,NA,NA,NA,NA
"1116","2021-01-09 21:48:28-03","UNICENTRO","HUCO","1427","S","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll. Arg.","Blum, C.T.",NA,"Costa, J.M.; Jaster, C.B.; Blum, C.T.; Jaster, C.B.; Blum, C.T.","s.n.","2002","09","28","Brasil","Paraná","Candói","Próximo a Foz do Rio Capivara, Beira do Rio Jordão","-52.0558013916016","-25.5722007751465",NA,NA,"Altitude 770 metros; Arvoreta, flor creme; Floresta ciliar; HABITAT: Floresta ciliar; DESC: Arvoreta, flor creme","HUCO001427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42664","auto",NA,NA,NA,NA,NA,NA,NA
"1117","2021-01-09 21:48:28-03","UNICENTRO","HUCO","0644","S","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll. Arg.",NA,NA,"Estevan, D.A.","291","2003","07","01","Brasil","Paraná","Londrina","Fazenda Figueira","-51.1627998352051","-23.3103008270264",NA,NA,"FUEL 36305; Arbóreo, 5 m; DESC: Arbóreo, 5 m","HUCO000644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"1118","2021-01-09 21:48:28-03","UNICENTRO","HUCO","7197","S","Plantae","Euphorbiaceae","Gymnanthes","concolor","Gymnanthes concolor","(Spreng.) Müll. Arg.",NA,"2014","Filho, E L P","s.n.","2014","07","18","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,"Projeto serrapilhiera - Parcela 5, Arvore 28; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1119","2021-01-09 21:48:28-03","UNICENTRO","HUCO","7078","S","Plantae","Euphorbiaceae","Gymnanthes","concolor","Gymnanthes concolor","(Spreng.) Müll. Arg.",NA,"2013","Filho, E L P","s.n.","2013","05","14","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,"Projeto serrapilhiera - Parcela 1, Arvore 5; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1120","2021-01-09 21:48:28-03","UNICENTRO","HUCO","7179","S","Plantae","Euphorbiaceae","Gymnanthes","concolor","Gymnanthes concolor","(Spreng.) Müll. Arg.",NA,"2013","Filho, E L P","s.n.","2013","05","15","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,"Projeto serrapilhiera - Parcela 5, Arvore 7; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1121","2021-01-09 21:48:28-03","UNICENTRO","HUCO","7190","S","Plantae","Euphorbiaceae","Gymnanthes","concolor","Gymnanthes concolor","(Spreng.) Müll. Arg.",NA,"2013","Filho, E L P","s.n.","2013","05","15","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,"Projeto serrapilhiera - Parcela 5, Arvore 21; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1122","2021-01-09 21:48:28-03","UNICENTRO","HUCO","7256","S","Plantae","Euphorbiaceae","Gymnanthes","concolor","Gymnanthes concolor","(Spreng.) Müll. Arg.",NA,"2014","Filho, E L P","s.n.","2014","08","22","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,"Projeto serrapilhiera - Parcela 8, Arvore 5; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1123","2021-01-09 21:48:28-03","UNICENTRO","HUCO","7278","S","Plantae","Euphorbiaceae","Gymnanthes","concolor","Gymnanthes concolor","(Spreng.) Müll. Arg.",NA,"2014","Filho, E L P","s.n.","2014","08","22","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,"Projeto serrapilhiera - Parcela 8, Arvore 31; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1124","2021-01-09 21:48:28-03","UNICENTRO","HUCO","7273","S","Plantae","Euphorbiaceae","Gymnanthes","concolor","Gymnanthes concolor","(Spreng.) Müll. Arg.",NA,"2014","Filho, E L P","s.n.","2014","08","22","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,"Projeto serrapilhiera - Parcela 8, Arvore 25; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1125","2021-01-09 21:48:28-03","UNICENTRO","HUCO","7186","S","Plantae","Euphorbiaceae","Gymnanthes","concolor","Gymnanthes concolor","(Spreng.) Müll. Arg.",NA,"2013","Filho, E L P","s.n.","2013","05","15","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,"Projeto serrapilhiera - Parcela 5, Arvore 16; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1126","2021-01-09 21:48:28-03","UNICENTRO","HUCO","7196","S","Plantae","Euphorbiaceae","Gymnanthes","concolor","Gymnanthes concolor","(Spreng.) Müll. Arg.",NA,"2013","Filho, E L P","s.n.","2013","05","15","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,"Projeto serrapilhiera - Parcela 5, Arvore 27; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1127","2021-01-09 21:48:28-03","UNICENTRO","HUCO","3595","S","Plantae","Euphorbiaceae","Gymnanthes","concolor","Gymnanthes concolor","(Spreng.) Müll. Arg.",NA,NA,"Veres, Q. .J.L.","s.n.","2011","09","16","Brasil","Paraná","São josé das Palmeiras",NA,"-54.0635986328125","-24.8374996185303",NA,NA,"Dissertação; FES; HABITAT: FES","HUCO003595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14468","auto",NA,NA,NA,NA,NA,NA,NA
"1128","2021-03-04 11:05:10-03","UFRB","HURB","20631","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","M.Martins","2018","Guedes, M.L.; Alunos de Boteco - maio 2016","24806","2016","05","20","Brasil","Bahia","Ituberá","Ituberá para Pratigi;","-39.416667","-13.916667","39º25'W","13º55'S",NA,"HURB000020631",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129","2021-03-04 11:05:10-03","UFRB","HURB","16021","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.",NA,NA,"Silva, T.T.; Araújo, G.P.; Santos, L.G.S.","109","2017","06","13","Brasil","Bahia","Laje","Fazenda Sete Voltas;","-39.337222","-13.150278","39º20'14W","13º9'01S",NA,"HURB000016021","HURB000016021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130","2021-03-04 11:05:10-03","UFRB","HURB","4497","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","G. Challen","2014","Aona, L.Y.S.; Fonseca, W. Lucas, E.; Simões, S. Zappi, D, Almei.","1648","2012","10","06","Brasil","Bahia","Boa Nova","PN Boa Nova, setor central, Fazenda Alvorada; Lajedo dos Beija-flores","-40.208611","-14.333056","40°12'31 W","14°19'59 S",NA,"HURB000004497",NA,NA,NA,"787","787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131","2021-03-04 11:05:10-03","UFRB","HURB","6692","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.","G. Challen","2014","Aona, L.Y.S.; Biggs, N.; Costa, I.R.; Duarte, E.; Fonseca, W.O.; Lucas, E.; Monro, A.","2108","2013","03","02","Brasil","Bahia","Boa Nova","Parque Nacional de Boa Nova; Setor central, Fazenda Alvorada, Perto do Lagedo dos Beija-flores.","-40.208333","-14.333056","40°12'30 W","14°19'59 S",NA,"HURB000006692",NA,NA,NA,"1133","1133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132","2021-03-04 11:05:10-03","UFRB","HURB","24864","PreservedSpecimen","Plantae","Euphorbiaceae","Actinostemon","concolor","Actinostemon concolor","(Spreng.) Müll.Arg.",NA,NA,"Aona, L.Y.S.; Costa, G.; E.H. Souza; Vitório, C.D.P.; Fonseca, W.O.","5100","2019","02","23","Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,"PM 55","HURB000024864","HURB000024864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA
