"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"153","2019-07-26 11:40:01-03","IPA","IPA","52765","S","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","Hatschbach, G.","1990",NA,NA,"Oliveira, P. de","1985","12","18","Brasil","Paraná","Guapirama","Bairro JP.","-50.0396995544434","-23.5160999298096",NA,NA,"Árvore 8-10m, 17cm de diâmetro.","IPA0052765",NA,"52765",NA,NA,"Plantae",NA,"Southern America",NA,"18301","auto",NA,NA,NA,NA,NA
"154","2019-08-27 13:34:01-03","IAP","PACA-AGP","97300","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","O. L. da Costa","2004","04","07","O. L. da Costa","2004","02","01","Brasil","RS","Palmeira das Missões",NA,"-53.3135986328125","-27.8994007110596",NA,NA,"HASU 16576.","PACA097300",NA,NA,NA,NA,"Magnoliophyta","Violales",NA,NA,"33527","auto","Magnoliatae",NA,NA,NA,NA
"155","2019-08-27 13:34:01-03","IAP","PACA-AGP","110596","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","Biegelmeier, J.","2017","09","12","R. Záchia","1993","11","30","Brasil","RS","São Borja","Rio Butuí","-56.0043983459473","-28.6606006622314",NA,NA,"Habitat: mata permanente, inundada Hábito: arvoreta","PACA110596",NA,"1565",NA,NA,"Magnoliophyta","Violales",NA,NA,"75549","auto","Magnoliatae",NA,NA,NA,NA
"156","2019-08-27 13:34:01-03","IAP","PACA-AGP","106674","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","L. Sevegnani","2008","01","21","M. Verdi & S. Dreveck","2008","01","21","Brasil","SC","Ibiam","Santo Alírio","-51.2997","-27.181511","-51,2997","-27,181511","fruto imaturo verde&nf;Florística IFFSC 495. FOM. Floresta em estágio inicial a médio de regeneração [Coord.Orig.UTM: 470313 S, 6993425]","PACA106674",NA,"185","788","788","Magnoliophyta","Violales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"157","2019-08-27 13:34:01-03","IAP","PACA-AGP","25007","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","Emrich-Rambo","1954","07","31","Emrich, K.","1941","01",NA,"Brasil","RS","Caracol p. Canela",NA,NA,NA,NA,NA,"sicher, 31.7.1954.; fl.; Habitat: in araucarieto","PACA025007",NA,NA,NA,NA,"Magnoliophyta","Violales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"158","2019-08-27 13:34:01-03","IAP","PACA-AGP","33320","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","Emrich-Rambo","1954","07","31","Emrich, K.","1941","01",NA,"Brasil","RS","Canela p. Caracol",NA,NA,NA,NA,NA,"sicher, 31.7.1954.; fr. maturo Habitat: in araucarieto","PACA033320",NA,NA,NA,NA,"Magnoliophyta","Violales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"159","2019-08-27 13:34:01-03","IAP","PACA-AGP","35318","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","Emrich-Rambo","1954","07","31","Henz, E.","1946","10","10","Brasil","RS","Sao Leopoldo p. Dois Irmaos",NA,NA,NA,NA,NA,"Habitat: in silva Fenofase: flor","PACA035318",NA,NA,NA,NA,"Magnoliophyta","Violales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"160","2019-08-27 13:34:01-03","IAP","PACA-AGP","38274","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","Emrich-Rambo","1954","07","31","Rambo, B.","1948","11","24","Brasil","RS","Esteio p. Porto Alegre",NA,NA,NA,NA,NA,"sicher, 31,7,1954.; fl. Habitat: in silva campestri","PACA038274",NA,NA,NA,NA,"Magnoliophyta","Violales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"161","2019-08-27 13:34:01-03","IAP","PACA-AGP","44293","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","Emrich-Rambo","1954","07","31","Rambo, B.","1949","11","08","Brasil","RS","Esteio p. Porto Alegre",NA,NA,NA,NA,NA,"sicher, 31,7,1954.; fl. Habitat: in silva campestri","PACA044293",NA,NA,NA,NA,"Magnoliophyta","Violales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"162","2019-08-27 13:34:01-03","IAP","PACA-AGP","47344","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","Emrich-Rambo","1954","07","31","Spies","1947","02",NA,"Brasil","RS","Campinas p. Sta. Rosa",NA,NA,NA,NA,NA,"SEM MATERIAL Habitat: in silva primaeva Fenofase: flor","PACA047344",NA,NA,NA,NA,"Magnoliophyta","Violales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"163","2019-08-27 13:34:01-03","IAP","PACA-AGP","66934","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","H. Sleumer","1965",NA,NA,"Reitz & Klein","1962","12","19","Brasil","SC","Marombas do Sul","Campos Novos",NA,NA,NA,NA,"Fenofase: flor Hábito: árvore","PACA066934",NA,"14247",NA,NA,"Magnoliophyta","Violales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"164","2019-08-27 13:34:01-03","IAP","PACA-AGP","85473","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","A.K. Hassuike-Dolibaina","1995",NA,NA,"F. Chagas e Silva","1992","11","19","Brasil","PR","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,"Hábito: árvore","PACA085473",NA,"1601",NA,NA,"Magnoliophyta","Violales",NA,NA,"63728","auto","Magnoliatae",NA,NA,NA,NA
"165","2019-08-27 13:34:01-03","IAP","PACA-AGP","85469","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","A.K. Haussuike-Dolibaina",NA,NA,NA,"F. Chagas e Silva","1991","12","10","Brasil","PR","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,"15 m alt. Flores creme, pouco frequente Fenofase: botão floral Hábito: árvore","PACA085469",NA,"1470",NA,NA,"Magnoliophyta","Violales",NA,NA,"63728","auto","Magnoliatae",NA,NA,NA,NA
"166","2019-08-27 13:34:01-03","IAP","PACA-AGP","48120","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","L. B. Smith","1954","07","31","Hatschbach, G.","1949","01","23","Brasil","PR","São José dos Pinhais","Quatro Pinheiros","-49.2064018249512","-25.5347003936768",NA,NA,"Habitat: in araucarieto Fenofase: flor Hábito: árvore","PACA048120",NA,"1157",NA,NA,"Magnoliophyta","Violales",NA,NA,"45291","auto","Magnoliatae",NA,NA,NA,NA
"167","2019-08-27 13:34:01-03","IAP","PACA-AGP","4991","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","Emrich-Rambo","1954","07","31","Emrich, K.","1941","01",NA,"Brasil","RS","Canela","Caracol","-50.815601348877","-29.3656005859375",NA,NA,"sicher, 31.7.1954.; fl.; Habitat: in araucarieto","PACA004991",NA,NA,NA,NA,"Magnoliophyta","Violales",NA,NA,"16452","auto","Magnoliatae",NA,NA,NA,NA
"168","2019-08-27 13:34:01-03","IAP","PACA-AGP","76313","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","J. A. Jarenkow","1994","11",NA,"J. A. Jarenkow","1988","12","01","Brasil","RS","Canguçu","Rio Camaqua","-52.6755981445312","-31.3950004577637",NA,NA,"ca. de 4m de alt. Habitat: interior de mata de galeria Fenofase: flor Hábito: arvoreta","PACA076313",NA,"1067",NA,NA,"Magnoliophyta","Violales",NA,NA,"68702","auto","Magnoliatae",NA,NA,NA,NA
"169","2019-08-27 13:34:01-03","IAP","PACA-AGP","84900","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","A. Sehnem",NA,NA,NA,"P. Pio Buck","1963","02","11","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,"SEM MATERIAL Hábito: árvore","PACA084900",NA,NA,NA,NA,"Magnoliophyta","Violales",NA,NA,"49662","auto","Magnoliatae",NA,NA,NA,NA
"170","2019-08-27 13:34:01-03","IAP","PACA-AGP","31313","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","Emrich-Rambo","1954","07","31","Rambo, B.","1946","02","24","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,"sicher, 31.7.1954.; fr. maturo Habitat: in araucarieto","PACA031313",NA,NA,NA,NA,"Magnoliophyta","Violales",NA,NA,"49662","auto","Magnoliatae",NA,NA,NA,NA
"171","2019-08-27 13:34:01-03","IAP","PACA-AGP","31147","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","Emrich-Rambo","1954","07","31","Rambo, B.","1946","01","09","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,"sicher, 31.7.1954.; fl.; Habitat: in araucarieto","PACA031147",NA,NA,NA,NA,"Magnoliophyta","Violales",NA,NA,"49662","auto","Magnoliatae",NA,NA,NA,NA
"172","2019-08-27 13:34:01-03","IAP","PACA-AGP","84901","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","A. Sehnem","1975",NA,NA,"Sehnem, A.","1975","01","18","Brasil","RS","Lavras do Sul","Rincao do Inferno","-53.8950004577637","-30.8131008148193",NA,NA,"SEM MATERIAL Habitat: in silva Hábito: árvore","PACA084901",NA,NA,NA,NA,"Magnoliophyta","Violales",NA,NA,"76406","auto","Magnoliatae",NA,NA,NA,NA
"173","2019-08-27 13:34:01-03","IAP","PACA-AGP","105338","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","Sobral, M.",NA,NA,NA,"Jagmin, N.","1998","12","02","Brasil","RS","Mariano Moro",NA,"-52.1472015380859","-27.3539009094238",NA,NA,"Xiloteca nº 948&nf;Altura: 9,30m; Circunferência: 37cm; Fuste: 5m.","PACA105338",NA,NA,NA,NA,"Magnoliophyta","Violales",NA,NA,"9642","auto","Magnoliatae",NA,NA,NA,NA
"174","2019-08-27 13:34:01-03","IAP","PACA-AGP","47871","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","Emrich-Rambo","1954","07","31","Sehnem, A.","1946","11","15","Brasil","RS","Montenegro","Campestre","-51.4611015319824","-29.6886005401611",NA,NA,"Com duplicata no HASU. Habitat: in silva Fenofase: flor Hábito: arbusto","PACA047871",NA,"2295",NA,NA,"Magnoliophyta","Violales",NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA
"175","2019-08-27 13:34:01-03","IAP","PACA-AGP","1095","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","Emrich-Rambo","1954","07","31","Rambo, B.","1935","01","02","Brasil","RS","Osório",NA,"-50.2696990966797","-29.8866996765137",NA,NA,"Habitat: in silva primaeva Fenofase: flor","PACA001095",NA,NA,NA,NA,"Magnoliophyta","Violales",NA,NA,"27350","auto","Magnoliatae",NA,NA,NA,NA
"176","2019-08-27 13:34:01-03","IAP","PACA-AGP","62592","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","Emrich-Rambo","1958","09","26","Camargo, O. R.","1957","10","20","Brasil","RS","Passo Fundo",NA,"-52.4067001342773","-28.2628002166748",NA,NA,"sicher, 31,7,1954 Habitat: in silva Fenofase: na","PACA062592",NA,"2158",NA,NA,"Magnoliophyta","Violales",NA,NA,"25060","auto","Magnoliatae",NA,NA,NA,NA
"177","2019-08-27 13:34:01-03","IAP","PACA-AGP","3240","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","Emrich-Rambo","1954","07","31","P. Buck","1935",NA,NA,"Brasil","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,"sicher, 31.7.1954.; fl.; uti videtur Habitat: culta","PACA003240",NA,NA,NA,NA,"Magnoliophyta","Violales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA
"178","2019-08-27 13:34:01-03","IAP","PACA-AGP","48274","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","Emrich-Rambo",NA,NA,NA,"Rambo, B.","1948","11","24","Brasil","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,"SEM MATERIAL Habitat: in silva campestri Fenofase: flor","PACA048274",NA,NA,NA,NA,"Magnoliophyta","Violales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA
"179","2019-08-27 13:34:01-03","IAP","PACA-AGP","97303","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","C. Mondin & V. Pozzer",NA,NA,NA,"V. Pozzer","2003","04","01","Brasil","RS","Santana da Boa Vista","Localidade de Meia Lua.","-53.1152992248535","-30.8719005584717",NA,NA,"HASU 17333. Hábito: árvore","PACA097303",NA,NA,NA,NA,"Magnoliophyta","Violales",NA,NA,"47489","auto","Magnoliatae",NA,NA,NA,NA
"180","2019-08-27 13:34:01-03","IAP","PACA-AGP","93099","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","T. C. de Marchi",NA,NA,NA,"T. C. de Marchi","2002","01","07","Brasil","RS","Santo Antônio da Patrulha","Campestre. Na margem direita do Rio dos Sinos, na fazenda do Sr. Alberto de Oliveira.","-50.5196990966797","-29.8174991607666",NA,NA,"HASU 13606. Habitat: Em mata riparia, na margem do rio.","PACA093099",NA,"066",NA,NA,"Magnoliophyta","Violales",NA,NA,"29157","auto","Magnoliatae",NA,NA,NA,NA
"181","2019-08-27 13:34:01-03","IAP","PACA-AGP","108916","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","Biegelmeier, J.","2017","08","28","Sehnem, A.","1972","01","05","Brasil","RS","Tenente Portela","Reserva do Turvo","-53.75830078125","-27.3710994720459",NA,NA,"Habitat: arbor in silva","PACA108916",NA,"12719",NA,NA,"Magnoliophyta","Violales",NA,NA,"14404","auto","Magnoliatae",NA,NA,NA,NA
"182","2019-08-27 13:34:01-03","IAP","PACA-AGP","34672","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","Emrich-Rambo","1954","07","31","Rambo, B.","1947","01","02","Brasil","RS","Vacaria","Faz. da Ronda","-50.9338989257812","-28.5121994018555",NA,NA,"sicher, 31.7.1954.; fr.submaturo Habitat: in araucarieto","PACA034672",NA,NA,NA,NA,"Magnoliophyta","Violales",NA,NA,"63451","auto","Magnoliatae",NA,NA,NA,NA
"183","2019-08-27 13:34:01-03","IAP","PACA-AGP","51436","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","Emrich-Rambo","1954","07","31","Rambo, B.","1951","12","26","Brasil","RS","Vacaria","Passo do Socorro","-50.9338989257812","-28.5121994018555",NA,NA,"Habitat: in araucarieto Fenofase: flor e fruto","PACA051436",NA,NA,NA,NA,"Magnoliophyta","Violales",NA,NA,"63451","auto","Magnoliatae",NA,NA,NA,NA
"184","2019-08-27 13:34:01-03","IAP","PACA-AGP","53684","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","Emrich-Rambo","1954","07","31","Rambo, B.","1953","01","17","Brasil","SC","Itapiranga","ad fl. Uruguai","-53.7122001647949","-27.1693992614746",NA,NA,"SEM MATERIAL Habitat: in silva prmaeva Fenofase: fi","PACA053684",NA,NA,NA,NA,"Magnoliophyta","Violales",NA,NA,"18767","auto","Magnoliatae",NA,NA,NA,NA
"185","2019-08-27 13:34:01-03","IAP","PACA-AGP","65387","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","L. B. Smith","1956",NA,NA,"Reitz & Klein","1951","02","03","Brasil","SC","Itapiranga","Chapeco","-53.7122001647949","-27.1693992614746",NA,NA,"HBR 10486","PACA065387",NA,"3776",NA,NA,"Magnoliophyta","Violales",NA,NA,"18767","auto","Magnoliatae",NA,NA,NA,NA
"186","2019-08-27 13:34:01-03","IAP","PACA-AGP","49864","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","Emrich-Rambo","1954","07","31","Rambo, B.","1951","02","06","Brasil","SC","Itapiranga","fl. Uruguai","-53.7122001647949","-27.1693992614746",NA,NA,"SEM MATERIAL Habitat: in silva primaeva Fenofase: flor","PACA049864",NA,NA,NA,NA,"Magnoliophyta","Violales",NA,NA,"18767","auto","Magnoliatae",NA,NA,NA,NA
"187","2019-08-27 13:34:01-03","IAP","PACA-AGP","49573","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","Emrich-Rambo","1954","07","31","Rambo, B.","1951","01","10","Brasil","SC","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,"SEM MATERIAL Habitat: in araucarieto Fenofase: flor","PACA049573",NA,NA,NA,NA,"Magnoliophyta","Violales",NA,NA,"70701","auto","Magnoliatae",NA,NA,NA,NA
"188","2019-08-27 13:34:01-03","IAP","PACA-AGP","96223","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","Zanotto",NA,NA,NA,"Zanoto, M","2005","01","17","Brasil","SC","Maravilha","Mata do seminário","-53.1725006103516","-26.760799407959",NA,NA,"Sem nº de HASU","PACA096223",NA,NA,NA,NA,"Magnoliophyta","Violales",NA,NA,"12440","auto","Magnoliatae",NA,NA,NA,NA
"189","2020-12-20 21:17:53-03","UFV","VIC","034351","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos.",NA,NA,NA,NA,"Venzket, T.S.; Luz, J.V.","2009","02","23","Brasil","Rio Grande do Sul","Pelotas","Distrito de Cascata","-52.3424987792969","-31.771900177002",NA,NA,"Árvore de ca 6,5 m DAP 31 cm,frutos maduros vináceos e vermelhos imaturos amarelos e alaranjados","VIC034351","VIC034351","s.n.",NA,NA,NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA
"190","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0030579","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","Stephen F. Smith",NA,NA,NA,"A. Kegler","1999","12","7","Brazil","Rio Grande do Sul",NA,"Mun. de São Marcos.","-51.069743","-28.970042",NA,NA,NA,NA,NA,"439","780",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0030582","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","A. Schinini",NA,NA,NA,"M. S. Ferrucci; A Schinini, M. Dematteis","1999","12","14","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, próximo al Monumento al Mariscal F. S. López.","-56.204398","-22.636195",NA,NA,"Arbol de ca. 5 m de alt.",NA,NA,"1357",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-11-21 14:44:53-03","UFJF","CESJ","61577","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","H.A.Keller","2009",NA,NA,"H.A.Keller","2009","11","04","Argentina","Misiones","San Ignacio","Complejo Club del Rio",NA,NA,NA,NA,"Borde de selva. Arbolito, flores amarillas.","CESJ061577",NA,"7708",NA,NA,"Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-11-21 14:44:53-03","UFJF","CESJ","50837","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","G. Hatschbach","2008",NA,NA,"J.M. Silva; J. Cordeiro; C.B. Poliquesi","2007","12","19","Brasil","Paraná","Guarapuava","Rio das Marrecas","-51.4580993652344","-25.395299911499",NA,NA,"Árvore, 6m, flor creme. Floresta semidecidual.","CESJ050837",NA,"6275",NA,NA,"Angiosperma",NA,"América do Sul",NA,"53832","auto",NA,NA,NA,NA,NA
"194","2021-04-07 11:44:55-03","UFMS","CGMS","12778","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos","M.C. Dias","2000",NA,NA,"O.C. Pavão; et al.","2000","10","20","Brasil","Paraná","São Jerônimo da Serra","Sítio Três Minas.","-50.7411003112793","-23.7275009155273",NA,NA,"Botões florais creme esverdeados. Habitat: Borda da mata. Habito: Árvore. 7,00m de altura.","CGMS1042175",NA,NA,NA,NA,NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA
"195","2019-11-27 13:52:44-03","UFS","ASE","40548","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Caxambu, MG","2015","05","15","Siqueira, EL; et al.","2015","04","10","Brasil","Paraná","Juranda","Propriedade do Sr.Ervino Polinarski","-52.5039","-24.25391","-52.5039","-24.25391","Árvore ca. 7 m, heliófita. Flores alvascentas.; Floresta Estacional semidecidual submontana.","ASE0042070",NA,"1441","517","517","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-11-27 13:52:44-03","UFS","ASE","41450","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Caxambu, MG","2009","01","21","Siqueira, EL; Santos, AS","2008","12","10","Brasil","Paraná","Luiziana","RPPN Depositozinho, Propriedade da COAMO - Agroindustrial Cooperativa","-52.1837","-24.1219","-52.1837","-24.1219","Árvore ca. 8 m, semi-ciófila. Frutos imaturos verdes.","ASE0042964",NA,"109","644","644","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-11-27 13:52:44-03","UFS","ASE","40255","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Gonzatti, F","2015","02","23","Gonzatti, F","2015","02","03","Brasil","Rio Grande do Sul","Pinhal da Serra","São Cristóvão","-51.1141","-29.5019","-51.1141","-29.5019","Árvore em interior de mata","ASE0041772",NA,"1646","947","947","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-03-01 16:40:34-03","UNICAMP","UEC","171414","S","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Torres, RB; Ramos, E","2005","09",NA,"Elias, SI; Silva, MMR; Amador, DB; Freitas, FO; Rodrigues, RR; et al.","1997","12","15","Brazil","São Paulo","Bom Sucesso de Itararé","Estrada de Bom Sucesso de Itararé a 2km antes da Mineração São Judas.","-49.076944","-24.335278","-49.076944","-24.335278","Arvoreta de 2,5m. Pecíolos avermelhados, glândulas pretas nos bordos das folhas, flores com odor, tépalas e estames creme, gineceu vermelho.; Floresta Ombrófila Mista, borda da mata.","UEC046848","UEC046848","155",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-03-01 16:40:34-03","UNICAMP","UEC","15355","S","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Hatschbach, G","1980",NA,NA,"Hatschbach, G","1979","11","21","Brazil","Paraná","Cerro Azul","Estrela.","-49.261100769043","-24.823600769043",NA,NA,"Arvoreta 5m, flor creme. Mata. Xiloteca.","UEC046843","UEC046843","42553",NA,NA,"Magnoliopsida",NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA
"200","2021-03-01 16:40:34-03","UNICAMP","UEC","45446","S","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Torres, RB","1986","02",NA,"Pizzaia, LN; et al.","1985","11","13","Brazil","Paraná","Londrina","Parque Arthur Thomas.","-51.1627998352051","-23.3103008270264",NA,NA,"Árvore 6m, flores amarelas.","UEC046845","UEC046845","33",NA,NA,"Magnoliopsida",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"201","2021-03-01 16:40:34-03","UNICAMP","UEC","69254","S","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Torres, RB; Ramos, E","2004","08",NA,"Chagas e Silva, F; Silva, AT","1991","12","10","Brazil","Paraná","Londrina","Parque estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,"Árvorecom 15cm de alt.; botões florais e flores creme, pouco frequente.Transecto 6.","UEC046849","UEC046849","1470",NA,NA,"Magnoliopsida",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
