"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"1079","2008-05-27 22:02:00-03","MO","MOBOT","168068","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Acevedo (MO)",NA,NA,NA,"Marko Lewis","1991","9","12","Bolivia","La Paz","Inquisivi","Río Churu - - Following the Río Churu from 200 m W. of Aguilani to 1 km above the main fork up river. 3 km SE of the ruins of Choquecamiri, 17 km N of Choquetanga. Riverine woodlands and mattorals, often dominated by Acalypha in the deep canyon.","-67.33333","-16.7",NA,NA,NA,NA,NA,"Lewis 40197","2400.00000000","2500.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"6","129",NA,NA
"1080","2008-05-27 22:02:00-03","MO","MOBOT","168096","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","A. Fuentes (LPB)",NA,NA,NA,"Marko Lewis","1988","12","7","Bolivia","La Paz","Inquisivi","Along the new Sita-Arcopongo Road where it crosses the Río Sara at Rancho Cuesta Sara. 2 km NE of Sita and 6 km N of Inquisivi. Semi-arid shrubland and forest in ravine along the river.","-67.11666","-16.86666",NA,NA,NA,NA,NA,"Lewis 882020","2550.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"7","88-51",NA,NA
"1081","2019-09-03 04:36:00-03","MO","MOBOT","168535","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"P.M. Jørgensen|Carmen Ulloa|Abendaño|Homero Vargas","1994","4","17","Ecuador","Loja",NA,"Cerro Villonaco. New road Loja-La Toma, km 24.7, turnoff towards Loja on old road, Km 6. Shrubby vegetation.","-79.275","-4.00083",NA,NA,NA,NA,NA,"Jørgensen 293","2430.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"5","17",NA,NA
"1082","2011-06-09 17:46:00-03","MO","MOBOT","168562","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","M. Nee",NA,NA,NA,"Israel G. Vargas C.","1991","4","14","Bolivia","Santa Cruz","Vallegrande","Huasacañada, 5 km al S de la ciudad de Vallegrande. Vegetacion natural muy disturbada, remanente en las cercas al margen de terrenos cultivados y algunas quebradas.","-64.08555","-18.51805",NA,NA,NA,NA,NA,"Vargas Caballero 971","2050.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"5","104",NA,NA
"1083","2008-05-27 22:02:00-03","MO","MOBOT","168695","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"L.B. Holm-Nielsen|Quintana, Fernando","1980","5","27","Ecuador","Carchi",NA,"Road Bolívar - El ángel, km 3. Dry slopes with low shrubs. Plant cover sparse.","-77.91666","0.51666",NA,NA,NA,NA,NA,"Holm-Nielsen 23864","3300.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1084","2008-05-27 22:02:00-03","MO","MOBOT","168702","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"L.B. Holm-Nielsen|Jaime L. Jaramillo","1980","12","5","Ecuador","Imbabura",NA,"Between Salinas and Carchi. Dry Cactus-thorn scrub on sandy soil.","-78.13333","0.55",NA,NA,NA,NA,NA,"Holm-Nielsen 28854","1400.00000000","1600.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1085","2008-05-27 22:02:00-03","MO","MOBOT","168711","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","P. Acevedo (US)",NA,NA,NA,"Jens E. Madsen","1981","10","28","Ecuador","Imbabura",NA,"Chota valley, west of Chota. Along the river. Scrub dominated by thorny shrubs and cacti.","-78.06666","0.48333",NA,NA,NA,NA,NA,"Madsen 36388","1300.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1086","2008-05-27 22:02:00-03","MO","MOBOT","168719","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"Jens E. Madsen","1981","11","26","Ecuador","Loja",NA,"W of Vilcabamba. Slope with Acacia trees, 3-4 m tall.","-79.21666","-4.28333",NA,NA,NA,NA,NA,"Madsen 36750","2000.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1087","2008-05-27 22:02:00-03","MO","MOBOT","168725","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","P. Acevedo (US)",NA,NA,NA,"Filskov, Per|Søndergaard, Martin|Gregersen, I.","1981","11","22","Ecuador","Imbabura",NA,"Ibarra, 0-2 km along the road towards Apacocha. Roadbanks.","-78.11666","0.35",NA,NA,NA,NA,NA,"Filskov 37320","2200.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1088","2008-05-27 22:02:00-03","MO","MOBOT","168732","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","P. Acevedo (US)",NA,NA,NA,"Filskov, Per|Søndergaard, Martin|Gregersen, I.","1981","11","24","Ecuador","Imbabura",NA,"Pimampiro, along path towards Carpuela. Fields and roadbanks.","-77.93333","0.4",NA,NA,NA,NA,NA,"Filskov 37404","1800.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1089","2008-05-27 22:02:00-03","MO","MOBOT","168739","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","P. Acevedo Rdgz.",NA,NA,NA,"Jens E. Madsen","1984","1","12","Ecuador","Chimborazo",NA,"Road Guano - Riobamba, km 1 from Guano. Rocky slope with xerophytic vegetation.","-78.63333","-1.63333",NA,NA,NA,NA,NA,"Madsen 50022","2800.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090","2008-05-27 22:02:00-03","MO","MOBOT","168754","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"Jens E. Madsen","1984","1","31","Ecuador","Pichincha",NA,"Road Quito - Guayllabamba, at bridge before Guayllabamba. Xerophytic Dodonea viscosa, Croton and cacti scrub.","-78.35","-0.06666",NA,NA,NA,NA,NA,"Madsen 50122","2100.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1091","2008-05-27 22:02:00-03","MO","MOBOT","168761","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"Jens E. Madsen","1984","2","19","Ecuador","Loja",NA,"Vicinity of Loja, at road toward La Toma (Catamayo). Disturbed xerophytic vegetation, locally more humid.","-79.21666","-4",NA,NA,NA,NA,NA,"Madsen 50235","2200.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1092","2008-05-27 22:02:00-03","MO","MOBOT","168766","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","R.E. Gereau",NA,NA,NA,"Kenneth Young|M. Eisenberg","1981","4","20","Peru","Cusco","La Convención","Just east of Quillabamba. Finca Chichima; cocoa, coffee, yuca, mangoes, bananas, corn crops grown.","-72.78333","-12.81666",NA,NA,NA,NA,NA,"Young 260","1300.00000000","1400.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"3","81-29",NA,NA
"1093","2008-05-27 22:02:00-03","MO","MOBOT","168767","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"Jens E. Madsen","1984","2","23","Ecuador","Azuay",NA,"Road Cuenca - Azogues, about km 5 from Cuenca. Steep cliff with xerophytic vegetation.","-78.95","-2.88333",NA,NA,NA,NA,NA,"Madsen 50317","2600.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094","2008-05-27 22:02:00-03","MO","MOBOT","168774","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","P. Acevedo Rodriguez",NA,NA,NA,"Kenneth Young|M. Eisenberg","1981","4","20","Peru","Cusco","La Convención","Just east of Quillabamba. Finca Chichima; cocoa, coffee, yuca, mangoes, bananas, corn crops grown.","-72.78333","-12.81666",NA,NA,NA,NA,NA,"Young 267","1300.00000000","1400.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"5","81-29",NA,NA
"1095","2008-05-27 22:02:00-03","MO","MOBOT","168775","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","P. Acevedo Rdgz.",NA,NA,NA,"Jens E. Madsen","1984","3","2","Ecuador","Cotopaxi",NA,"Road Salcedo - Ambato, km 2 from Salcedo. Seminatural xerophytic vegetation.","-78.6","-1.05",NA,NA,NA,NA,NA,"Madsen 50350","2600.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096","2008-05-27 22:02:00-03","MO","MOBOT","168782","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","H. v. d. Werff",NA,NA,NA,"P.M. Jørgensen|S. Vire","1984","10","6","Ecuador","Imbabura",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jørgensen 56107","2230.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1097","2008-05-27 22:02:00-03","MO","MOBOT","168790","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"P.M. Jørgensen|et al.","1986","5","17","Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jørgensen 61308","2000.00000000","2150.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098","2011-06-08 17:17:00-03","MO","MOBOT","168796","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"L.B. Holm-Nielsen|et al.","1973","5","4","Ecuador","Azuay",NA,"Km 89 S of Cuenca on Pan American Highway. Open vegetation with scattered trees and shrubs, very dry.","-79.16666","-3.41666",NA,NA,NA,NA,NA,"Holm-Nielsen 4902","1950.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1099","2008-05-27 22:02:00-03","MO","MOBOT","168804","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"L. Ellemann","1988","11","4","Ecuador","Loja",NA,"Loja Collected East of Loja close to the city. Information of vernacular name and use: Daniel Chalán Cartuche, Saraguro-indian.","-79.2","-4",NA,NA,NA,NA,NA,"Ellemann 66663","2200.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100","2008-05-27 22:02:00-03","MO","MOBOT","168811","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"L. Ellemann","1989","1","13","Ecuador","Loja",NA,"Jera, 9 km north of Saraguro. Information of vernacular name and use: Maríe Christine Bermeo, Saraguro-indian.","-79.23333","-3.56666",NA,NA,NA,NA,NA,"Ellemann 66727","2400.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101","2008-05-27 22:02:00-03","MO","MOBOT","168818","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"Jens E. Madsen","1988","8","13","Ecuador","Loja",NA,"Road La Toma - Loja, c. km 10. Xerophytic thicket.","-79.31666","-3.98333",NA,NA,NA,NA,NA,"Madsen 75035","1900.00000000","2100.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102","2011-06-08 17:17:00-03","MO","MOBOT","168825","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"L.B. Holm-Nielsen|et al.","1973","5","27","Ecuador","Imbabura",NA,"Hacienda Pimán, between Ibarra and Chota on the abandoned Pan American Highway. Steep rock, very dry slope.","-78.05","0.45",NA,NA,NA,NA,NA,"Holm-Nielsen 6532","2300.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103","2008-05-27 22:02:00-03","MO","MOBOT","168832","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"L.B. Holm-Nielsen|S. Jeppesen","1968","6","10","Ecuador","Tungurahua",NA,"Puento Velasco Ibarra","-78.48333","-1.38333",NA,NA,NA,NA,NA,"Holm-Nielsen 607","2150.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104","2008-05-27 22:02:00-03","MO","MOBOT","168839","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"L.B. Holm-Nielsen","1979","3","29","Ecuador","Tungurahua",NA,"Road Ambato - Baños, 5 km W of Baños. Xerophytic scrub dominated of Puya.","-78.45","-1.4",NA,NA,NA,NA,NA,"Holm-Nielsen 16321","1400.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105","2011-06-09 17:29:00-03","MO","MOBOT","168844","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"Vlastimil Zak|Jaime L. Jaramillo","1987","4","17","Ecuador","Pichincha",NA,"Carretera Quito-Mitad del Mundo-Perucho-Guayllabamba. Vegetación de Valle Seco-Arenoso, con especies de: Acacia, Tillandsia recur- vata, T. usneoides, Bromeliaceae, etc.","-78.4166667","0.05",NA,NA,NA,NA,NA,"Zak 1965","1500.00000000","2500.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"22","87-6",NA,NA
"1106","2008-05-27 22:02:00-03","MO","MOBOT","169079","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"Desmond, ?","1988","5","30","Ecuador","Azuay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Desmond 8","2820.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107","2008-05-27 22:02:00-03","MO","MOBOT","169087","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"Alina Freire|et al.","1987","3","22","Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Freire Fierro 580A",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1108","2008-05-27 22:02:00-03","MO","MOBOT","169094","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Croat",NA,NA,NA,"Alwyn H. Gentry","1974","11","10","Ecuador","Pichincha",NA,"Dry desert with cactus, road to Malchinguin, ca. 7 km S of Malchinguin.","-78.32444","0.0175",NA,NA,NA,NA,NA,"Gentry 12642","3700.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3728",NA,NA
"1109","2015-08-13 05:50:00-03","MO","MOBOT","169101","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"A.S. Hitchcock","1923","9","21","Ecuador","Tungurahua",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hitchcock 21720",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110","2012-08-31 05:37:00-03","MO","MOBOT","169108","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","P.M. Jørgensen",NA,NA,NA,"Charles Huttel","1988","3","23","Ecuador","Cotopaxi",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Huttel 877","2700.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111","2011-06-09 22:31:00-03","MO","MOBOT","169115","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"Jaime L. Jaramillo","1979","5","26","Ecuador","Cañar",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jaramillo Asanza 1010","2850.00000000","3030.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112","2011-06-09 22:31:00-03","MO","MOBOT","169122","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"Jaime L. Jaramillo","1980","1","19","Ecuador","Imbabura",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jaramillo Asanza 1914","3170.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113","2011-06-09 22:31:00-03","MO","MOBOT","169129","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"Jaime L. Jaramillo","1986","11","3","Ecuador","Imbabura",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jaramillo Asanza 9242","2250.00000000","2400.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1114","2008-05-27 22:02:00-03","MO","MOBOT","169143","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"J.R. Tinajero","1972","8","12","Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tinajero s.n.","2700.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115","2013-02-01 11:24:00-02","MO","MOBOT","169150","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"Carmen Ulloa","1987","11","1","Ecuador","Imbabura",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ulloa Ulloa 520","2800.00000000","3000.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116","2008-05-27 22:02:00-03","MO","MOBOT","169163","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"Jens E. Madsen","1984","1","13","Ecuador","Chimborazo",NA,"Near Quimíag. Rocky slope with xerophytic vegetation.","-78.55","-1.66666",NA,NA,NA,NA,NA,"Madsen 50049","2800.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117","2008-05-27 22:02:00-03","MO","MOBOT","169360","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"David N. Smith","1982","8","27","Peru","La Libertad","Otuzco","Outzco-Trujillo road, within 10 km of Otuzco. Extremely dry slopes (semi- desert), low vegetative cover.","-78.58333","-7.93333",NA,NA,NA,NA,NA,"Smith 2350","2680.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"6","82-155",NA,NA
"1118","2008-05-27 22:02:00-03","MO","MOBOT","169493","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"David N. Smith|Valentín García|Marianne Buddensiek","1989","7","2","Bolivia","Cochabamba","Carrasco","Carretera Cochabamba-Comarapa, 161 km de Cochabamba. Zona árida; arbustos con arboles dispersos. Especimenes preserø vados en alcohol.","-65","-17.66666",NA,NA,NA,NA,NA,"Smith 13590","2740.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"10","52",NA,NA
"1119","2011-06-10 05:37:00-03","MO","MOBOT","1695180","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"Carlos E. Cerón","1991","5","13","Ecuador","Cañar","Biblian","Panavaura Sn: Francisco de Sogeo. Informantes: P. Cajamarca, P. Betancourt, K. Lema & B. Traquizu.","-78.83333","-2.71666",NA,NA,NA,NA,NA,"Cerón Martínez 14742",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"2","8",NA,NA
"1120","2008-05-27 22:02:00-03","MO","MOBOT","169563","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"David N. Smith|Sergio Vásquez S.","1983","9","2","Peru","Amazonas","Bongará","along trail to Shillac, N of Pedro Ruíz. Anthropogenic grasslands, and dry brush- fields.","-78.01666","-5.86666",NA,NA,NA,NA,NA,"Smith 4958","1800.00000000","1920.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"5","83-144",NA,NA
"1121","2008-05-27 22:02:00-03","MO","MOBOT","169584","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"David N. Smith","1984","2","20","Peru","Amazonas","Chachapoyas","Chachapoyas- Leymebamba road. Arid brushland invaded by Pteridium, at 2200m; river bottom vegetation at 1750m.","-77.86666","-6.25",NA,NA,NA,NA,NA,"Smith 6059","1750.00000000","2200.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"5","84-173",NA,NA
"1122","2008-05-27 22:02:00-03","MO","MOBOT","169620","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"David N. Smith|Bruce A. Stein|Carol A. Todzia","1985","1","28","Peru","Ancash","Yungay","Huascarán National Park. Llanganuco Sector, between bound- ary and guard post. Arid slopes, grassland with open stand of shrubs.","-77.68333","-9.1",NA,NA,NA,NA,NA,"Smith 9393","3500.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"7","85-40",NA,NA
"1123","2014-04-04 05:42:00-03","MO","MOBOT","169890","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"David N. Smith|Rodolfo Vásquez","1983","2","13","Peru","La Libertad","Otuzco","Trujillo-Otuzco road, South-facing, dry, steep slopes. This is an unusually wet year.","-78.58333","-7.91666",NA,NA,NA,NA,NA,"Smith 3251","2550.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","83-39",NA,NA
"1124","2008-05-27 22:02:00-03","MO","MOBOT","169908","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Acevedeo (US)",NA,NA,NA,"Marko Lewis","1990","7","13","Bolivia","La Paz","Inquisivi","Río Sara - - Along the slopes between the Sita-Frutallani Road and the Río Sara. 5 km NNW of Inquisivi. East facing slope, mostly semi-arid mattoral with some mimosoid dominated woodlands.","-67.11666","-16.86666",NA,NA,NA,NA,NA,"Lewis 37446","2400.00000000","2550.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"10","63",NA,NA
"1125","2008-05-27 22:02:00-03","MO","MOBOT","169927","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"David N. Smith|J. Huapalla|M. Huapalla","1982","7","25","Peru","Huánuco","Huánuco","Aprox. 25 km from Huanuco on Huanuco-La Union road. Arid slopes with open brush.","-76.43333","-9.9",NA,NA,NA,NA,NA,"Smith 2209","2600.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"5","82-135",NA,NA
"1126","2008-05-27 22:02:00-03","MO","MOBOT","170006","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","J. C. Solomon",NA,NA,NA,"James C. Solomon|Michael H. Nee","1988","3","12","Bolivia","La Paz","Inquisivi","10 km al N de Inquisivi por el camino a Suri. Alrededores del puente sobre el Río Kato. Bosque seco con Prosopis, Acacia, Schinopsis y Pereskia.","-67.18333","-16.8",NA,NA,NA,NA,NA,"Solomon 18130","2100.00000000","2200.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"5","88-70",NA,NA
"1127","2014-12-18 12:12:00-02","MO","MOBOT","170040","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","J.C. Solomon",NA,NA,NA,"James C. Solomon","1985","6","4","Bolivia","La Paz","Murillo","Hacienda Huajchilla, 18 km SE of La Florida (La Paz), along the Río La Paz.","-68.0333333","-16.6333333",NA,NA,NA,NA,NA,"Solomon 13838","3100.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","85-70",NA,NA
