"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","previousCatalogNumber","fieldNumber","individualCount","relatedCatalogItem","sex"
"42","2021-03-15 16:37:00-03","NY","NYBG","00749014","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","invisiformis","Mimosa gracilis invisiformis","Barneby","R. C. Barneby","W. R. Anderson","7710","1973","03","22","South America","Brazil","Goiás","São João d'Aliança","3 km NE of São João da Aliança. Serra Geral do Paraná.","-47.5142","-14.681","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=887396' target='other'> <mi>dwc_moreinfo</mi></a>","NY00749014","NY00749014_01","1070","1070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","01345685","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","leiocarpa","Mimosa gracilis leiocarpa","(Burkart) Barneby","L. S. B. Jordão","R. O. Vanni","640","1986","11","25","South America","Argentina","Misiones","Cainguás","Alrededores de Campo Grande",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1616804' target='other'> <mi>dwc_moreinfo</mi></a>","NY01345685","NY01345685_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","00934059","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","R. C. Barneby","D. Philcox","4788","1968","04","11","South America","Brazil","Distrito Federal","Brasília","Between University of Brasília and lake. Lago do Paranoá","-47.9294","-15.7797","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010867' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934059","NY00934059_01","1050","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","419492","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","gracilis","Mimosa gracilis gracilis","Benth.","R. C. Barneby","S. M. de Campos","195","1960","03","16","South America","Brazil","São Paulo","Itapetininga","Fazenda Santa Luzia do Campo Largo, SSE da cidade de Itapetininga","-48.0497","-23.5903","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=214409' target='other'> <mi>dwc_moreinfo</mi></a>","NY00419492","NY00419492_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00934044","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","R. C. Barneby","H. S. Irwin","11040","1965","12","04","South America","Brazil","Distrito Federal",NA,"Near Rio Descoberto, on the Goiás - D. F. boundary between Anápolis and Brasília","-48.25","-15.97","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010822' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934044","NY00934044_01","1010","1010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00933532","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","stipitata","Mimosa gracilis stipitata","Barneby","R. C. Barneby","W. R. Anderson","8609","1973","04","11","South America","Brazil","Minas Gerais",NA,"Serra do Espinhaço, 30 km by road SW of Gouvêia, at km 60 on road to Curvelo","-43.93412","-18.64165","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1009799' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933532","NY00933532_01","1150","1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00933345","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","R. C. Barneby","H. S. Irwin","7584","1964","10","30","South America","Brazil","Goiás","Jataí","Ca. 60 km. S. of Caiapônia on rd. to Jataí. Serra do Caiapó.","-51.75","-17.4","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1009202' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933345","NY00933345_01","800","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00933374","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","invisiformis","Mimosa gracilis invisiformis","Barneby","R. C. Barneby","H. S. Irwin","12883","1966","02","15","South America","Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 7 km W. of Veadeiros","-47.58153","-14.1167","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1009362' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933374","NY00933374_01","950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00933381","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","R. C. Barneby","T. de S. Filgueiras","3092","1994","11","09","South America","Brazil","Goiás","Niquelândia","ca 210 km s.","-48.4594","-14.4742","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1009284' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933381","NY00933381_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00933368","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","leiocarpa","Mimosa gracilis leiocarpa","(Burkart) Barneby","R. C. Barneby","C. B. Poliquesi","509","1996","02","12","South America","Brazil","Santa Catarina","Herval d'Oeste","Canhada Funda","-51.4944","-27.1936","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1009346' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933368","NY00933368_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00933320","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","R. C. Barneby","H. S. Irwin","25018","1970","01","21","South America","Brazil","Goiás","Catalão","Contraforte Central, ca. 25 km N.E. of Catalão","-47.78292","-18.00698","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1009211' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933320","NY00933320_01","875","875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2016-09-27 19:50:00-03","NY","NYBG","01345689","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","leiocarpa","Mimosa gracilis leiocarpa","(Burkart) Barneby","R. C. Barneby","E. Hassler","6953",NA,NA,NA,"South America","Paraguay",NA,NA,"prope Valenzuela",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1616815' target='other'> <mi>dwc_moreinfo</mi></a>","NY01345689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2016-09-27 19:50:00-03","NY","NYBG","01345694","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","leiocarpa","Mimosa gracilis leiocarpa","(Burkart) Barneby","R. C. Barneby","T. S. Ibarrola","1618","1944","12","09","South America","Argentina","Corrientes","Santo Tome","Guay Chico",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1616826' target='other'> <mi>dwc_moreinfo</mi></a>","NY01345694","NY01345694_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00933375","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","invisiformis","Mimosa gracilis invisiformis","Barneby","R. C. Barneby","H. S. Irwin","9483","1965","10","22","South America","Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, Ca. 2 km N.W. of Veadeiros, road to Cavalcante.","-47.5298","-14.10392","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1009363' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933375","NY00933375_01","1050","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00933322","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","R. C. Barneby","H. S. Irwin","31814","1971","03","15","South America","Brazil","Goiás","São João d'Aliança","Serra Geral do Paraná, ca. 3 km S.of São João de Aliança, near Riacho","-47.5333","-14.72711","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1009214' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933322","NY00933322_01","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00933529","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","stipitata","Mimosa gracilis stipitata","Barneby","R. C. Barneby","H. S. Irwin","22961","1969","02","10","South America","Brazil","Minas Gerais",NA,"Serra do Espinhaço, ca. 30 km N.E. of Francisco Sá, on road to Salinas","-43.2679","-16.4288","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1009793' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933529","NY00933529_01","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00934017","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","gracilis","Mimosa gracilis gracilis","Benth.","R. C. Barneby","A. Macedo","1572","1949","01","31","South America","Brazil","Minas Gerais","Ituiutaba",NA,"-49.465","-18.9692","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010795' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934017","NY00934017_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00933376","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","R. C. Barneby","M. L. Fonseca","181","1995","03","23","South America","Brazil","Goiás","Niquelandia","KM 23 ao 31 estrada de terra a direita da mina de Niquel.","-48.4158","-14.3842","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1009267' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933376","NY00933376_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00934086","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","R. C. Barneby","J. H. Kirkbride Jr.","4973","1979","12","11","South America","Brazil","Distrito Federal","Brasília","Fazenda Agua Limpa, campo experimental da Universidade de Brasília","-47.93","-15.98","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010874' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934086","NY00934086_01","1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","02144692","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","invisiformis","Mimosa gracilis invisiformis","Barneby",NA,"M. F. Simon","1414","2012","03","17","South America","Brazil","Goiás","Colinas do Sul","Beira do reservatorio de Serra da Mesa, acesso 02 km ao sul de Colinas.","-48.1208","-14.1511","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2327010' target='other'> <mi>dwc_moreinfo</mi></a>","NY02144692","NY02144692_01","457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00934024","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","R. C. Barneby","H. S. Irwin","26412","1970","02","20","South America","Brazil","Distrito Federal","Brasília","Ca. 10 km S. of Planaltina, DF-13","-47.65675","-15.7126","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010831' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934024","NY00934024_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00934062","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","R. C. Barneby","L. Riedel","993","1824","11",NA,"South America","Brazil",NA,NA,"Sa Lapa",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010871' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934062","NY00934062_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00933325","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","R. C. Barneby","H. S. Irwin","7018","1964","10","18","South America","Brazil","Goiás","Caiapônia","Ca. 38 km. E. of Caiapônia on road to Jataí. Serra do Caiapó.","-51.8","-17.18","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1009200' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933325","NY00933325_01","800","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00933401","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","filiformis","Mimosa gracilis filiformis","(Benth.) Barneby","R. C. Barneby","M. L. Fonseca","1793","1998","05","07","South America","Brazil","Goiás","Niquelândia","Estrada para Colinas do Sul; ca. 36 km de Niquelândia. Folha SD-22-Z-B (Uruaçú)","-48.1544","-14.4322","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1009414' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933401","NY00933401_01","490","490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2016-09-27 15:40:00-03","NY","NYBG","01345691","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","leiocarpa","Mimosa gracilis leiocarpa","(Burkart) Barneby",NA,"M. M. Arbo","6136","1993","11","26","South America","Paraguay","Misiones",NA,"16-17 km S de Santa Rosa, camino a General Delgado",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1616817' target='other'> <mi>dwc_moreinfo</mi></a>","NY01345691",NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00933350","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","R. C. Barneby","H. S. Irwin","18841","1968","01","19","South America","Brazil","Goiás","Cocalzinho de Goiás","75 km N. of Corumbá de Goiás on road to Niquelândia, valley of Rio Maranhão. Serra dos Pirineus.","-48.63","-15.35","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1009209' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933350","NY00933350_01","700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00933386","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","R. C. Barneby","E. Y. Dawson","14441","1956","04","19","South America","Brazil","Goiás","São João d'Aliança","Region of the Chapada dos Veadeiros at 16 km north of Sao Joao da Aliança","-47.5","-14.5","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1009302' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933386","NY00933386_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00933362","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","R. C. Barneby","G. G. Hatschbach","44648","1982","03","12","South America","Brazil","Minas Gerais","Gouveia","Rod. BR-259. Subida da Serra do Espinhaço","-43.7406","-18.4544","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1009236' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933362","NY00933362_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00934045","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","R. C. Barneby","H. S. Irwin","11133","1965","12","09","South America","Brazil","Distrito Federal","Brasília","Immediately E. of Lago Paranoá","-47.9294","-15.7797","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010824' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934045","NY00934045_01","975","975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00934410","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","L. S. B. Jordão","J. R. Pirani","1644","1987","02","05","South America","Brazil","Distrito Federal","Brasília","Chapada da Contagem, a 6 km da BR 010, na rodovia prar Brasilândia BR 080","-47.95","-15.58","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=938653' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934410","NY00934410_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00933399","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","invisiformis","Mimosa gracilis invisiformis","Barneby","R. C. Barneby","E. P. Heringer","2346","1979","10","10","South America","Brazil","Goiás",NA,"Estrada Alto Paraíso- Teresina",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1009384' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933399","NY00933399_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00933353","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","R. C. Barneby","G. G. Hatschbach","56290","1992","01","21","South America","Brazil","Goiás","Niquelândia","Rod. GO-327, 25 km a leste de Niquelândia","-48.4594","-14.4742","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1009220' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933353","NY00933353_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00933355","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","R. C. Barneby","A. M. V. de Carvalho","2196","1986","02","02","South America","Brazil","Mato Grosso","Rosário Oeste","Estrada Cuiabá a Rosário do Oeste, 31 km após Jangada","-56.4275","-14.8361","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1009225' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933355","NY00933355_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00934048","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","R. C. Barneby","M. Aparecida da Silva","2849","1996","01","04","South America","Brazil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.8853","-15.9447","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010834' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934048","NY00934048_01","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00933385","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","R. C. Barneby","B. A. S. Pereira","1465","1991","02","20","South America","Brazil","Goiás","Alto Paraíso de Goiás","A oeste do centro da cidade","-47.5097","-14.1325","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1009297' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933385","NY00933385_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00934023","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","R. C. Barneby","H. S. Irwin","26620","1970","02","25","South America","Brazil","Distrito Federal","Brasília","Ca. 15 km E. of Lago Paranoá, DF-6","-47.6874","-15.73555","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010829' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934023","NY00934023_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
