"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","infraspecificEpithet","coordinatePrecision","geoFlag","monthIdentified","class","verbatimLongitude","verbatimLatitude","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"235","2019-10-07 09:22:49-03","UEFS","HUEFS","59359","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Harley, R.M.","H52028",NA,"Brasil",NA,NA,NA,"HUEFS0059359","1992","02","14","Angiospermae","Poales","Mart.",NA,"Bahia","Abaíra","Campo do Cigano.","-41.916667","-13.25","HUEFS0059359","1780","1780",NA,NA,NA,NA,NA,"Lilianae","41W55'","13S15'",NA,NA,NA,NA
"236","2019-10-07 09:22:49-03","UEFS","HUEFS","59360","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Stannard, B.","H50848",NA,"Brasil",NA,NA,NA,"HUEFS0059360","1992","01","28","Angiospermae","Poales","Mart.",NA,"Bahia","Abaíra","Riacho da Taquara.","-41.916667","-13.25","HUEFS0059360","1800","1800",NA,NA,NA,NA,NA,"Lilianae","41W55'","13S15'",NA,NA,NA,NA
"237","2019-09-04 19:48:49-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla","Isotype","J. B. E. Pohl",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"238","2018-11-12 13:28:46-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"R. C. Forzza","3920","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,"3920",NA,NA
"239","2020-07-23 12:24:45-03","CEPLAC","CEPEC","113130","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"M. L. Guedes","11802",NA,"Brasil",NA,NA,NA,NA,"2006","03","25",NA,NA,NA,"M. das G. L. Wanderley","Bahia","ABAÍRA","Chapada Diamantina. Trilha para a Serra do Barbado.","-41.888611","-13.285278",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W53'19","13S17'7",NA,NA,NA,"04/12/2005"
"240","2020-07-23 12:24:45-03","CEPLAC","CEPEC","20717","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"S. A. Mori","13599",NA,"Brasil",NA,NA,NA,NA,"1980","03","25",NA,NA,NA,"M. das G. L. Wanderley","Bahia","ÁGUA QUENTE","17Km NW cidade. Pico das Almas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0*0'99","99*99'99",NA,NA,NA,"01/03/1983"
"241","2020-07-23 12:24:45-03","CEPLAC","CEPEC","21357","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"R. M. Harley","19754",NA,"Brasil",NA,NA,NA,NA,"1977","03","20",NA,NA,NA,"R. Kral","Bahia","RIO DE CONTAS","25Km WNW Vila Rio de Contas, a NE rampa baixa Pico das Almas","-41.95","-13.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W57'0","13S33'0",NA,NA,NA,"30/12/1981"
"242","2020-07-23 12:24:45-03","CEPLAC","CEPEC","21368","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"R. M. Harley","19776",NA,"Brasil",NA,NA,NA,NA,"1977","03","20",NA,NA,NA,"R. Kral","Bahia","RIO DE CONTAS","25Km WNW Vila Rio de Contas, a NE rampa baixa Pico das Almas","-41.95","-13.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W57'0","13S33'0",NA,NA,NA,"30/12/1981"
"243","2020-07-23 12:24:45-03","CEPLAC","CEPEC","83608","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"S. C. de Sant'Ana","766",NA,"Brasil",NA,NA,NA,NA,"1999","04","14",NA,NA,NA,"M. das G. L. Wanderley","Bahia","ABAÍRA","Povoado de Catolés de Cima, trilha para o pico do Barbado.","-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,NA,"26531","auto",NA,NA,NA,NA,NA,NA,NA,"06/12/2007"
"244","2020-07-23 12:24:45-03","CEPLAC","CEPEC","35751","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"G. Hatschbach","47433",NA,"Brasil",NA,NA,NA,NA,"1984","01","21",NA,NA,NA,"R. Kral","Bahia","RIO DE CONTAS","10Km N cidade. Marg. de Corrego.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,"49773","auto",NA,NA,"0*0'0","0*0'0",NA,NA,NA,"30/12/1984"
"245","2019-07-16 10:36:17-03","UFSJ","HUFSJ","10144","S","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Costa, MTR; Lombello, J","s.n.",NA,"Brasil",NA,NA,"Erva, 0,3 m de altura, flores amarelas.","HUFSJ010144","2017","03","11",NA,NA,"Mart.","Mota, NF","Minas Gerais","São João del-Rei","Serra do Lenheiro, campo rupestre perto das antenas de transmissão.","-44.521611","-21.271225",NA,"113","113","2018",NA,NA,NA,"10",NA,"-44.521611","-21.271225",NA,NA,NA,NA
"246","2019-07-16 10:36:17-03","UFSJ","HUFSJ","10147","S","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Costa, MTR; Souza, F; Mantovani, R","s.n.",NA,"Brasil",NA,NA,"Erva 0,4 m de altura, flores amarelas.","HUFSJ010147","2018","01","25",NA,NA,"Mart.","Costa, MTR","Minas Gerais","São João del-Rei","Serra do Lenheiro, acesso pelo Senhor dos Montes, campo rupestre.","-44.466742","-21.211383",NA,"96","96","2018",NA,NA,NA,"10",NA,"-44.466742","-21.211383",NA,NA,NA,NA
"247","2016-08-23 11:00:33-03","NHMLondon","NHM-LONDON-BOT","BM001124366","S","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla","Not a type; Type; Type","Auguste François Marie Glaziou; b.1828; d.1906; Glaz.","15507",NA,"Brasil",NA,"NHMUK:ecatalogue:2706204","<a href=http://www.nhm.ac.uk/services/media-store/asset/e345375b91097cbdf4c7506ee2b110f123973105/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"1884","02","14",NA,NA,"Mart.","Maria das Graças Lapa Wanderley; Instituto de Botânica; b.1947; Wand.",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,"2013",NA,NA,NA,"02",NA,"-53.08982","-10.773109","14",NA,NA,NA
"248","2019-11-01 15:17:41-03","UnB","UB","4662","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Splett, S","1031","Southern America","Brasil",NA,NA,"Planta perene ca. 0,1m. Flor amarela; Campo rupestre. Topologia: Plano. Solo: Solo pedregoso, quartizito.","UB0028967","1995","03","22","Monocotyledonae",NA,"Mart.","Wanderley, MGL","Minas Gerais","Diamantina","Estrada Diamantina-Medanha, km 578","-43","-18","UB0028967",NA,NA,"1995",NA,NA,NA,NA,NA,"-43","-18",NA,NA,NA,NA
"249","2019-11-01 15:17:41-03","UnB","UB","163174","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Munhoz, CBR; Emmert, P; Mello, TRB","7162","Southern America","Brasil",NA,NA,"Erva, 0,5m. Brácteas castanhas com manchas verdes; Afloramento de rocha em campo limpo úmido","UB0028963","2010","04","02","Monocotyledonae",NA,"Mart.",NA,"Minas Gerais","Diamantina","Grade a caminho de Campos Tristes","-43.758611","-17.915278","UB0028963","1285","1285",NA,NA,NA,NA,NA,NA,"-43.758611","-17.915278",NA,NA,NA,NA
"250","2019-11-01 15:17:41-03","UnB","UB","174937","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Mello, TRB; Munhoz, CBR; Eugênio, CUO; Emmert, P","16","Southern America","Brasil",NA,NA,"Vereda","UB0028964","2010","05","30","Monocotyledonae",NA,"Mart.","Mota, NFO","Minas Gerais","Diamantina","Entrada por Inhaí - MG","-43.6225","-17.7975","UB0028964",NA,NA,"2012",NA,NA,NA,"03",NA,"-43.6225","-17.7975",NA,NA,NA,NA
"251","2019-11-01 15:17:41-03","UnB","UB","201856","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Irwin, HS; Harley, RM; Onishi, E","29207","Southern America","Brasil",NA,NA,"In damp sand. Perianth yellow; Sandstone with soil-filled cracks and depressions, with precipitous slopes and valleys","UB0028965","1971","01","26","Monocotyledonae",NA,"Mart.","Wanderley, MG","Minas Gerais",NA,"Summit of Serra da Caraça",NA,NA,"UB0028965","1750","1950","1988",NA,NA,NA,"07",NA,NA,NA,"07",NA,NA,NA
"252","2019-11-01 15:17:41-03","UnB","UB","205648","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Mello, TRB; Munhoz, CBR; Eugênio, CUO; Emmert, P","122","Southern America","Brasil",NA,NA,"Cerrado úmido","UB0028962","2010","04","02","Monocotyledonae",NA,"Mart.",NA,"Minas Gerais",NA,"Acesso por São João da Chapada, Vila Macacos. Parque Nacional das Sempre Vivas","-43.4531","-17.5455","UB0028962",NA,NA,NA,NA,NA,NA,NA,NA,"-43.4531","-17.5455",NA,NA,NA,NA
"253","2019-11-01 15:17:41-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Irwin, HS; et al.","27116","Southern America","Brasil",NA,NA,"Perianth yellow; Wet campo, summit gray sandy soil","UB0028970","1970","03","07","Monocotyledonae",NA,"Mart.","Smith, LB","Minas Gerais",NA,"Ca. 8km W of Joaquim Felício",NA,NA,"UB0028970","1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-11-01 15:17:41-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Anderson, WR; et al.","35876","Southern America","Brasil",NA,NA,"Herb in sandy loam on sadstone; flowers bright yellow; Sandstone outcrops with shrubby vegetation, adjacent grassy slopes, and valley of small stream; mostly sandy soil, but with overlying black humus in many places","UB0028968","1972","02","12","Monocotyledonae",NA,"Mart.","Smith, LB","Minas Gerais",NA,"Eastern slopes of Pico do Itambé",NA,NA,"UB0028968","1550","1550","1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-11-01 15:17:41-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Irwin, HS; et al.","22219","Southern America","Brasil",NA,NA,"Inflorescences 0,75m. Perianth yellow; Wet places. Cerrado","UB0028966","1969","01","18","Monocotyledonae",NA,"Mart.","Smith, LB","Minas Gerais",NA,"Ca. 23km SW of Diamantina, road to Gouveia",NA,NA,"UB0028966","1250","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-11-01 15:17:41-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Heringer, EP; Castellanos","6091","Southern America","Brasil",NA,NA,NA,"UB0028969","1958","03","04","Monocotyledonae",NA,"Mart.","Smith, LB","Minas Gerais",NA,"Serra do Cipó",NA,NA,"UB0028969",NA,NA,"1964",NA,NA,NA,"02",NA,NA,NA,"12",NA,NA,NA
"257","2019-05-06 12:03:01-03","UFU","HUFU","9376","S","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Romero, R.; Nakajima, J.N.; Oliveira, R.; Oliveira, P.E. & Schiavini, I.","2453",NA,"Brasil",NA,NA,"Herbécea, ca. 0,5 m. Escapo floral avermelhado e brácteas marrons.; Campo rupestre.","HUFU00033362","1995","07","16",NA,NA,"Mart.","Kral, R.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Chapadão do Diamante.","-46.3657989501953","-20.2453002929688","HUFU00033362",NA,NA,"1996",NA,"57119","auto","04",NA,NA,NA,NA,NA,NA,NA
"258","2017-09-11 17:14:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Xyridaceae","Xyris","asperata","Xyris asperata",NA,"Sellow, F","s.n.","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,"in Serra da Cachoeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2017-09-11 17:14:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Xyridaceae","Xyris","asperata","Xyris asperata",NA,"Martius, CFP","s.n.","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kunth",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2017-09-11 17:14:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Xyridaceae","Xyris","asperata","Xyris asperata",NA,"Sellow, F","s.n.","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,"Brasilia meridionali.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2017-09-11 17:14:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Xyridaceae","Xyris","asperata","Xyris asperata",NA,"Pohl, JBE","s.n.","Southern America","Brazil",NA,NA,"in campis prope urbem de Ouro Preto.; HABITAT: in campis prope urbem de Ouro Preto.",NA,NA,NA,NA,NA,NA,"Kunth",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2017-09-11 17:14:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Xyridaceae","Xyris","montivaga","Xyris montivaga",NA,"Sellow, F","s.n.","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kunth",NA,"Minas Gerais",NA,"in Serra do Caraça et in monte Itacolumi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2021-01-07 09:34:39-03","IBt","SP","453326","S","Plantae","Xyridaceae","Xyris","montivaga","Xyris montivaga",NA,"Pirani, JR","5736",NA,"Brasil",NA,NA,NA,NA,"2009","02","03",NA,NA,"Kunth",NA,"Minas Gerais","Congonhas do Norte",NA,"-43.6814002990723","-18.8071994781494",NA,NA,NA,NA,NA,"30386","auto",NA,NA,NA,NA,NA,NA,NA,NA
"264","2021-01-07 09:34:39-03","IBt","SP","454742","S","Plantae","Xyridaceae","Xyris","montivaga","Xyris montivaga",NA,"Mello-Silva, R","2387",NA,"Brasil",NA,NA,NA,NA,"2004","01","19",NA,NA,"Kunth",NA,"Minas Gerais","Congonhas do Norte",NA,"-43.6814002990723","-18.8071994781494",NA,NA,NA,NA,NA,"30386","auto",NA,NA,NA,NA,NA,NA,NA,NA
"265","2021-01-07 09:34:39-03","IBt","SP","454743","S","Plantae","Xyridaceae","Xyris","montivaga","Xyris montivaga",NA,"Mello-Silva, R","2381",NA,"Brasil",NA,NA,NA,NA,"2004","01","19",NA,NA,"Kunth",NA,"Minas Gerais","Congonhas do Norte",NA,"-43.6814002990723","-18.8071994781494",NA,NA,NA,NA,NA,"30386","auto",NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-11-21 10:19:58-03","IBt","SP","234513","S","Plantae","Xyridaceae","Xyris","montivaga","Xyris montivaga",NA,"Kral, R; Wanderley, MGL","75423",NA,"Brasil",NA,NA,NA,NA,"1988","10","31",NA,NA,"Kunth","Wanderley, MGL","Minas Gerais","Joaquim Felício","Serra do Cabral, Ca. 12 km de Joaquim Felício, próximo ao povoado","-44.1721992492676","-17.7574996948242",NA,"1000","1000","2018",NA,"37503","auto","05",NA,NA,NA,"02",NA,NA,NA
"267","2020-07-02 08:40:54-03","IBt","SP","278552","S","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Splett, S","1031",NA,"Brasil",NA,NA,NA,NA,"1995","03","22",NA,NA,"Mart.",NA,"Minas Gerais","Diamantina",NA,"-44.583333","-18.116667",NA,"1000","1000",NA,NA,NA,NA,NA,NA,"-44.583333","-18.116667",NA,NA,NA,NA
"268","2019-11-21 10:20:01-03","IBt","SP","199712","S","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Brade, AC","20771",NA,"Brasil",NA,NA,NA,NA,"1951","04","28",NA,NA,"Mart.",NA,"São Paulo",NA,"Serra da Bocaina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-11-21 10:20:01-03","IBt","SP","221631","S","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Wanderley, MGL; Sajo, MG","CFCR7731",NA,"Brasil",NA,NA,NA,NA,"1985","04","01",NA,NA,"Mart.",NA,"Minas Gerais",NA,"Margem da estrada Diamantina - Biribiri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2021-01-11 11:20:43-03","IBt","SP","472150","S","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Giulietti, AM","CFCR13837",NA,"Brasil",NA,NA,NA,NA,"1994","01","16",NA,NA,"Mart.",NA,"Minas Gerais","Santa Bárbara","Parque Natural e Santuário do Caraça","-43.366667","-19.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.366667","-19.3",NA,NA,NA,NA
"271","2020-11-05 09:52:42-03","IBt","SP","357659","S","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Salimena, FRG","s.n.",NA,"Brasil",NA,NA,NA,NA,"2000","12",NA,NA,NA,"Mart.",NA,"Minas Gerais","Conceição do Ibitipoca","Parque Estadual do Ibitipoca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-10-22 10:13:56-03","IBt","SP","351969","S","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Ganev, W","155",NA,"Brasil",NA,NA,NA,NA,"1992","04","02",NA,NA,"Mart.",NA,"Bahia","Abaíra",NA,"-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,NA,"26531","auto",NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-10-22 10:13:56-03","IBt","SP","351982","S","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Harley, RM","51283",NA,"Brasil",NA,NA,NA,NA,"1992","01","10",NA,NA,"Mart.",NA,"Bahia","Abaíra",NA,"-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,NA,"26531","auto",NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-10-22 10:13:56-03","IBt","SP","351981","S","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Harley, RM","52028",NA,"Brasil",NA,NA,NA,NA,"1992","02","14",NA,NA,"Mart.",NA,"Bahia","Abaíra",NA,"-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,NA,"26531","auto",NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-10-22 10:13:56-03","IBt","SP","351966","S","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Harley, RM","50371",NA,"Brasil",NA,NA,NA,NA,"1992","12","25",NA,NA,"Mart.",NA,"Bahia","Abaíra",NA,"-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,NA,"26531","auto",NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-10-22 10:13:56-03","IBt","SP","351964","S","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Stannard, B","H50848",NA,"Brasil",NA,NA,NA,NA,"1992","01","28",NA,NA,"Mart.",NA,"Bahia","Abaíra",NA,"-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,NA,"26531","auto",NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-12-10 11:28:24-03","IBt","SP","396683","S","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Louzada, RB","61",NA,"Brasil",NA,NA,NA,NA,"2006","12","21",NA,NA,"Mart.",NA,"Bahia","Rio de Contas",NA,"-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-01-07 09:34:40-03","IBt","SP","447280","S","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Wanderley, MGL","2743",NA,"Brasil",NA,NA,NA,NA,"2009","02","10",NA,NA,"Mart.",NA,"Bahia","Rio de Contas",NA,"-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-12-30 07:49:03-03","IBt","SP","444782","S","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Wanderley, MGL","2956",NA,"Brasil",NA,NA,NA,NA,"2010","09","04",NA,NA,"Mart.",NA,"Minas Gerais","Conceição do Mato Dentro",NA,"-43.4249992370605","-19.0372009277344",NA,NA,NA,NA,NA,"60318","auto",NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-11-21 10:20:01-03","IBt","SP","204620","S","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Kral, R; Lopes, EA; Lima, E","72952",NA,"Brasil",NA,NA,NA,NA,"1985","07","31",NA,NA,"Mart.",NA,"Minas Gerais","Conceição do Mato Dentro","Serra do Cipó","-43.4249992370605","-19.0372009277344",NA,NA,NA,NA,NA,"60318","auto",NA,NA,NA,NA,NA,NA,NA,NA
"281","2019-11-21 10:20:01-03","IBt","SP","204639","S","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Kral, R; Lopes, EA; Lima, E","72956",NA,"Brasil",NA,NA,NA,NA,"1985","07","31",NA,NA,"Mart.",NA,"Minas Gerais","Conceição do Mato Dentro","Serra do Cipó","-43.4249992370605","-19.0372009277344",NA,NA,NA,NA,NA,"60318","auto",NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-11-21 10:20:01-03","IBt","SP","204643","S","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Kral, R; Lopes, EA; Lima, E","72951",NA,"Brasil",NA,NA,NA,NA,"1985","07","31",NA,NA,"Mart.",NA,"Minas Gerais","Conceição do Mato Dentro","Serra do Cipó","-43.4249992370605","-19.0372009277344",NA,NA,NA,NA,NA,"60318","auto",NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-11-21 10:20:01-03","IBt","SP","204619","S","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Kral, R; Lopes, EA; Lima, E","72954",NA,"Brasil",NA,NA,NA,NA,"1985","07","31",NA,NA,"Mart.",NA,"Minas Gerais","Conceição do Mato Dentro","Serra do Cipó","-43.4249992370605","-19.0372009277344",NA,NA,NA,NA,NA,"60318","auto",NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-12-23 08:49:04-03","IBt","SP","423643","S","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Guedes, JS","s.n.",NA,"Brasil",NA,NA,NA,NA,"2010","06","19",NA,NA,"Mart.",NA,"Minas Gerais","Curvelo",NA,"-44.4308013916016","-18.7563991546631",NA,NA,NA,NA,NA,"57661","auto",NA,NA,NA,NA,NA,NA,NA,NA
"285","2021-01-21 15:30:08-03","IBt","SP","497807","S","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Munhoz, CBR","7162",NA,"Brasil",NA,NA,NA,NA,"2010","04","02",NA,NA,"Mart.",NA,"Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-07-02 08:40:54-03","IBt","SP","276393","S","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Kirizawa, M","3038",NA,"Brasil",NA,NA,NA,NA,"1995","04","15",NA,NA,"Mart.",NA,"Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"287","2021-01-11 11:20:43-03","IBt","SP","472112","S","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Mello-Silva, R","3168",NA,"Brasil",NA,NA,NA,NA,"2009","02","07",NA,NA,"Mart.",NA,"Minas Gerais","Gouveia",NA,"-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-01-07 09:34:40-03","IBt","SP","464921","S","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Pirani, JR","CFCR18829",NA,"Brasil",NA,NA,NA,NA,"1987","05","23",NA,NA,"Mart.",NA,"Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-12-23 08:49:04-03","IBt","SP","412377","S","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Viana, PL","2728",NA,"Brasil",NA,NA,NA,NA,"2007","03","22",NA,NA,"Mart.",NA,"Minas Gerais","Itamarandiba",NA,"-42.8588981628418","-17.8572006225586",NA,NA,NA,NA,NA,"39586","auto",NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-01-07 09:34:40-03","IBt","SP","453942","S","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Ferreira, FM","1064",NA,"Brasil",NA,NA,NA,NA,"2006","03","28",NA,NA,"Mart.",NA,"Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-10-22 10:13:56-03","IBt","SP","349638","S","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Heluey, MA","24",NA,"Brasil",NA,NA,NA,NA,"2001","02","08",NA,NA,"Mart.",NA,"Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA
