"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","imagecode","locality","decimalLongitude","decimalLatitude","county","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","infraspecificEpithet","individualCount","sex"
"671","2011-03-02 10:18:00-03","MO","MOBOT","3042650","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","A.-C. Vauthier","1833",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Vauthier 566",NA,NA,"Serra dos Orgaos",NA,NA,NA,NA,NA,NA,NA,"S.S. Renner","Syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2015-09-11 11:01:00-03","MO","MOBOT","100860948","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","A. Silva Manso",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Silva Manso s.n.","Mato Grosso",NA,"Cujaba (Cuiabá).",NA,NA,NA,NA,NA,NA,NA,"S.S. Renner & G. Hausner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"673","2015-09-11 11:06:00-03","MO","MOBOT","2734442","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Hipólito Ruiz L.|José A. Pavón","1778",NA,NA,"South America","Peru",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Ruiz López 24/40",NA,NA,"Without locality information.",NA,NA,NA,NA,NA,NA,NA,"S.S. Renner & G. Hausner","Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"674","2019-02-19 04:30:00-03","MO","MOBOT","3042651","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","C.F.P. Martius","1817",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Martius 605","São Paulo",NA,"Habitat in [..-Capoes] ad Itú",NA,NA,NA,NA,NA,NA,NA,"S.S. Renner","Lectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2011-03-25 12:45:00-03","MO","MOBOT","3042654","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Hugh A. Weddell","1841",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Weddell 896","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S.S. Renner","Syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"676","2009-07-27 09:32:00-03","MO","MOBOT","3042655","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Auguste F.M. Glaziou","1861",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Glaziou 4068","Rio de Janeiro",NA,"Macaé de Cima",NA,NA,NA,NA,NA,NA,NA,"S.S. Renner","Holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2009-07-27 09:32:00-03","MO","MOBOT","3042656","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Auguste F.M. Glaziou","1861",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Glaziou 18491","Rio de Janeiro",NA,"Nova Friburgo, dans le bois humides du Corrego",NA,NA,NA,NA,NA,NA,NA,"S.S. Renner","Holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2009-07-27 09:32:00-03","MO","MOBOT","3042657","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Auguste F.M. Glaziou","1861",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Glaziou 11553","Rio de Janeiro",NA,"Near Maninha",NA,NA,NA,NA,NA,NA,NA,"S.S. Renner","Isolectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2020-03-28 15:39:00-03","MO","MOBOT","3119702","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Ariane L. Peixoto","1981","10","19","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Peixoto 13059","São Paulo",NA,"Ubatuba, reserva do Inst. Agronõmico,",NA,NA,NA,NA,NA,NA,NA,"Susanne S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"680","2011-02-18 16:40:00-02","MO","MOBOT","3119813","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","A. Loefgren",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Loefgren 29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2009-08-25 00:00:00-03","MO","MOBOT","3119820","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Howard S. Irwin|Thomas R. Soderstrom","1964","8","21","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Irwin 5379","Distrito Federal",NA,"Partial shade of gallery forest, ca. 35 km E. of Brasília. Frequent.",NA,NA,NA,NA,NA,NA,NA,"S.S.Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2010-02-09 03:37:00-02","MO","MOBOT","3119862","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","M. Pignal","1995","9",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Pignal 309","Rio de Janeiro",NA,"Cachoeiras de Macacu, route de Fribourg. Forêt altantique.",NA,NA,NA,NA,NA,NA,NA,"Susanne S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2009-06-25 13:32:00-03","MO","MOBOT","3119914","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","William R. Anderson","1973","5","2","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Anderson 9601","Goiás",NA,"Ca. 12 km (straight line) S of Caiaponia; gallery forest, adjacent brejo, and cerrado on higher sloeps.",NA,NA,NA,NA,NA,"840.00000000",NA,"S.S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2011-02-18 15:11:00-02","MO","MOBOT","3119993","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Apparicio P. Duarte","1965","10","19","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Duarte 9381","Goiás",NA,"Formosa.",NA,NA,NA,NA,NA,NA,NA,"S.S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2008-05-27 22:02:00-03","MO","MOBOT","3120110","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Campos","1978","6","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Campos 1120678","São Paulo",NA,"Botucatu, Municipio de Botucatu, Rubiao Junior, Fazenda Butignolli. Mata secundaria.","-48.38333","-22.9",NA,NA,NA,"900.00000000",NA,"Susanne S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2008-05-27 22:02:00-03","MO","MOBOT","3120188","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","* SPIROMELO","1989","11","29","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","SPIROMELO 22318","São Paulo",NA,"Guarujá, mata de encosta, proximo ao pier.",NA,NA,NA,NA,NA,NA,NA,"Susanne S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2008-05-27 22:02:00-03","MO","MOBOT","3120204","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","William R. Anderson","1973","4","4","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Anderson 8158","Goiás",NA,"2 km by road E of Cristalina; gallery forest and grassy seeping hillside above.",NA,NA,NA,NA,NA,"1200.00000000",NA,"S.S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2013-05-07 06:03:00-03","MO","MOBOT","3120230","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Ynés Mexia","1931","1","3","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Mexia 5479","Minas Gerais",NA,"Districto Rio Branco. Fazenda da Reserva; Matta; cut-over woods.",NA,NA,NA,NA,NA,"740.00000000",NA,"Susanne S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2011-02-23 16:00:00-03","MO","MOBOT","3120275","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","John Miers",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Miers 2031","Rio de Janeiro",NA,".Mts.",NA,NA,NA,NA,NA,NA,NA,"Susanne S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2008-05-27 22:02:00-03","MO","MOBOT","3120318","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","PIFANO","2002","1","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","PIFANO 293","Minas Gerais",NA,"Lima Duarte. Conceicão do Ibitipoca. Estrada para Moreiras.",NA,NA,NA,NA,NA,NA,NA,"L. Romner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2020-03-23 18:31:00-03","MO","MOBOT","3120332","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","W. Benson","1979","12","17","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Benson 10843","São Paulo",NA,"Mun. Ubatuba, baixada do Rio Escuro, Praia Dura.",NA,NA,NA,NA,NA,NA,NA,"Susanne S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"692","2008-05-27 22:02:00-03","MO","MOBOT","3120340","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","W. Duarte de Barros","1942","10","1","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Barros 1026","Rio de Janeiro",NA,"Parque Nacional da Serra dos Orgãos-Terezópolis.",NA,NA,NA,NA,NA,NA,NA,"Susanne S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2014-02-23 21:21:00-03","MO","MOBOT","3120448","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Edmundo Pereira","1956","12","6","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Pereira 2121","Espírito Santo",NA,"Castello-Forno Grande-",NA,NA,NA,NA,NA,"1000.00000000","1700.00000000","Susanne S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2008-05-27 22:02:00-03","MO","MOBOT","3120480","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Ezechias P. Heringer","1980","10","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Heringer 5575","Distrito Federal",NA,"Bacia do Rio São Bartolomeu.","-47.5913889","-15.5905555",NA,NA,NA,NA,NA,"S.S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2008-05-27 22:02:00-03","MO","MOBOT","3120520","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","LEITAO","1981","12","1","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","LEITAO 1456","Minas Gerais",NA,"Morro do Ferro.","-46.56472","-21.83888",NA,NA,NA,NA,NA,"Susanne S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2008-05-27 22:02:00-03","MO","MOBOT","3120670","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Braga","1969","3","1","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Braga 1534","Rio de Janeiro",NA,"Estada Terezópolis-Friburgo, Canoas, Sítio Sumaré II, propriedade Dr. Elmano Fernandes.",NA,NA,NA,NA,NA,NA,NA,"Susanne S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2008-05-27 22:02:00-03","MO","MOBOT","3120686","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Fernandes","2002","7","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Fernandes 683","Rio de Janeiro",NA,"Mun. do Rio de Janeiro, Floresta da Tijuca, estrada da Vista Chinesa, próximo ao alto da Boa Vista.",NA,NA,NA,NA,NA,NA,NA,"L. R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","2010-04-15 17:18:00-03","MO","MOBOT","3120797","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Alexander C. Brade","1945","2","24","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Brade 17498",NA,NA,"Itatiaia, Lote Almirante.",NA,NA,NA,NA,NA,NA,NA,"Susanne S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","2009-12-02 12:12:00-02","MO","MOBOT","3120832","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","G.L. Esteves|Wilfried Morawetz|Bruno Wallnöfer","1990",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Esteves 15448","Minas Gerais",NA,"Serra do Espinhaço, Serra do Cipó: gallery forest in the upper part of the valley of Ribeirâo Soberbo, 1,5 km SSE Pensâo Chapeu-de Sol (NNE Cardeal Mota), 38 km E-ESE Baldim,","-43.58333","-19.31666",NA,NA,NA,"1050.00000000","1150.00000000","Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","2008-05-27 22:02:00-03","MO","MOBOT","3120940","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","BRADE","1949","10","5","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","BRADE 20109","São Paulo",NA,"Serra da Bocaina, Bananal. Sertão do Rio Vermelho,",NA,NA,NA,NA,NA,"1200.00000000",NA,"Susanne S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2008-05-27 22:02:00-03","MO","MOBOT","3121003","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Lopes","2001","10","5","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Lopes 34594","Minas Gerais",NA,"MG. Descoberto. Reserva Biológica da Represa do Grama.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","2009-10-22 06:32:00-02","MO","MOBOT","3121082","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Ezechias P. Heringer|José E. de Paula|Roberta C. de Mendonça|Anajúlia E. Heringer Salles","1977","9","28","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Heringer 149","Distrito Federal",NA,"Reserva Ecológica do IBGE, Inicio d amata, lado oposto da picadaM-5.",NA,NA,NA,NA,NA,NA,NA,"Susanne S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2009-10-22 06:32:00-02","MO","MOBOT","3121147","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Ezechias P. Heringer|José E. de Paula|Roberta C. de Mendonça|Anajúlia E. Heringer Salles","1977","10","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Heringer 171","Distrito Federal",NA,"Reserva Ecológica de IBGE.","-47.88333","-15.93333",NA,NA,NA,NA,NA,"Susanne S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2011-06-27 08:43:00-03","MO","MOBOT","3121351","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","F. Sellow","1814",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Sellow s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","2013-12-05 08:44:00-02","MO","MOBOT","3121450","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","E.F. Guimarães|C.L.F. Ichaso|Dimitri Sucre","1966","5","11","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Guimarães 131800","Rio de Janeiro",NA,"Acude da Solidão, Guanabara.",NA,NA,NA,NA,NA,NA,NA,"S.S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"706","2015-12-22 05:36:00-02","MO","MOBOT","3121467","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","A. Frazão","1916","8",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Frazão 7992","Distrito Federal",NA,"Gávea.",NA,NA,NA,NA,NA,NA,NA,"S.S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2013-12-03 09:11:00-02","MO","MOBOT","3121471","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","NUNES","1992","4","9","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","NUNES 26139","São Paulo",NA,"Campinas, Mata de Santa Genebra.",NA,NA,NA,NA,NA,NA,NA,"Susanne S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"708","2009-10-26 23:37:00-02","MO","MOBOT","3121474","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Ludwig Riedel|B. Luschnath","1932","2","1","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Riedel 310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S.S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2020-03-26 17:26:00-03","MO","MOBOT","3121482","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Ezechias P. Heringer|José E. de Paula|Roberta C. de Mendonça|Anajúlia E. Heringer Salles","1977","10","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Heringer 101077","Distrito Federal",NA,"Material coletada na transição entre o cerrado e o brejo. Picada R-2.",NA,NA,NA,NA,NA,NA,NA,"Susanne S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"710","2010-02-13 22:10:00-02","MO","MOBOT","3121499","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Alwyn H. Gentry|Ariane L. Peixoto","1978","1","31","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Gentry 926","Rio de Janeiro",NA,"Teresópolis, Represa dos Guinle.",NA,NA,NA,NA,NA,"1100.00000000",NA,"S.S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2010-02-13 22:10:00-02","MO","MOBOT","3121502","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Alwyn H. Gentry|Ariane L. Peixoto","1978","1","31","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Gentry 942","Rio de Janeiro",NA,"Teresópolis, Parquo Nacional da Serra dos Orgãos.",NA,NA,NA,NA,NA,NA,NA,"S.S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2015-08-08 05:51:00-03","MO","MOBOT","3121535","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Apparicio Altamiro|Edmund Walter","1945","10","17","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Altamiro 65","Rio de Janeiro",NA,"Itatiaia, Caminho Ro Bonito.",NA,NA,NA,NA,NA,NA,NA,"S.S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2008-05-27 22:02:00-03","MO","MOBOT","3121563","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","João Geraldo Kuhlmann","1922","4","29","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Kuhlmann 19710","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S.S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2019-02-19 04:30:00-03","MO","MOBOT","3121583","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","C.F.P. Martius","1817",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Martius s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Susanne S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2009-10-26 23:37:00-02","MO","MOBOT","3121584","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Ludwig Riedel|B. Luschnath","1932","2","1","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Riedel 310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","2013-12-05 08:43:00-02","MO","MOBOT","3121651","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Gert G. Hatschbach|Maria M. Hatschbach|D.D. Guimarães","1991",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Hatschbach 55921","Goiás",NA,"Córrego Piçarrão (mun. Alto Paraíso)",NA,NA,NA,NA,NA,NA,NA,"Susanne S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"717","2011-02-10 10:42:00-02","MO","MOBOT","3121730","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","George Gardner","1836",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Gardner 5179","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Susanne S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2013-05-07 06:03:00-03","MO","MOBOT","3122008","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Ynés Mexia","1930","9","26","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Mexia 5106","Minas Gerais",NA,"Fazenda de Aguada; .5 km. beyond first house; wooded border of ravine.",NA,NA,NA,NA,NA,"700.00000000",NA,"S.S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2013-05-07 06:03:00-03","MO","MOBOT","3122175","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Ynés Mexia","1930","2","3","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Mexia 4418","Minas Gerais",NA,"Vicosa. Agricultural College lands; west of stables at edge of cut-over woods.",NA,NA,NA,NA,NA,"670.00000000",NA,"S.S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","2008-05-27 22:02:00-03","MO","MOBOT","3122195","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","PIFANO","2001","8","29","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","PIFANO 34129","Minas Gerais",NA,"Proc: MG. Juiz de Fora. Morro do Imperador.",NA,NA,NA,NA,NA,NA,NA,"I. R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","2011-02-18 15:24:00-02","MO","MOBOT","3122306","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","C. Gaudichaud-Beaupré",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Gaudichaud-Beaupré 77","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Susanne S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2015-01-24 11:48:00-02","MO","MOBOT","3122321","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","L. Labouriau","1949","9","18","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Labouriau 821","Rio de Janeiro",NA,"Prata, Trinagulo Mineiro. Cerrado, mouinhos, encosta. E.",NA,NA,NA,NA,NA,NA,NA,"S.S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2011-02-10 10:42:00-02","MO","MOBOT","3122329","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","George Gardner","1836",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Gardner 373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Susanne S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2008-05-27 22:02:00-03","MO","MOBOT","3122419","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Ezechias P. Heringer","1980","4","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","Heringer 4289","Distrito Federal",NA,"Bacia do Rio São Bartolomeu.","-47.5913889","-15.5905555",NA,NA,NA,NA,NA,"S.S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
