"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","individualCount","coordinatePrecision","geoFlag","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","infraspecificEpithet","fieldNumber","typeStatus","sex"
"47","2019-12-04 15:24:59-03","PUCPR","HUCP","23150","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Cardoso","2019","08","21","Bochorny, T; Lozano, E; Perret, L","046","2012","03","21","Brasil","Paraná","Telêmaco Borba",NA,"-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-02-08 08:54:48-03","NBC","NL-BOTANY","L.2476492","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1958","11","25","Brazil",NA,NA,"Plantas de Santa Catarina - Brasil. Matador, Rio do Sul.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2476492 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2476492","NL-L2476492",NA,NA,NA,"Caryophyllales",NA,NA,NA,"Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"49","2020-02-08 08:54:48-03","NBC","NL-BOTANY","L.2476493","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1962","10","26","Brazil",NA,NA,"Plantas de Santa Catarina - Brasil. Rio dos Pocos, Canoinhas.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2476493 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2476493","NL-L2476493",NA,NA,NA,"Caryophyllales",NA,NA,NA,"Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"50","2020-02-08 08:54:48-03","NBC","NL-BOTANY","U.1180157","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","10","20","Brazil",NA,NA,"Brasiliae Australis, Est. Sao paulo. Along road Br 34 Londrina. S.PAulo between represa Chavantes and Jurumirim.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1180157 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1180157","NL-U1180157",NA,NA,NA,"Caryophyllales",NA,NA,NA,"Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"51","2020-02-08 08:54:48-03","NBC","NL-BOTANY","U.1180158","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1967","05","13","Brazil",NA,NA,"Brasiliae Australis, Est. Parana. In Aracuaria forest near Roncador.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1180158 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1180158","NL-U1180158",NA,NA,NA,"Caryophyllales",NA,NA,NA,"Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"52","2020-02-08 08:54:54-03","NBC","NL-BOTANY","L.2476868","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A.Cast.",NA,NA,NA,NA,"Pedersen TM",NA,"1983","12","20","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,"Woodland on the bank of a large reed-swamp. mostly in the outskirts.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2476868 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2476868","NL-L2476868",NA,NA,NA,"Caryophyllales",NA,NA,NA,"Southern America",NA,"Magnoliopsidae","L 0831590",NA,NA,NA,NA,NA
"53","2020-02-08 08:54:54-03","NBC","NL-BOTANY","L.2476869","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A.Cast.",NA,NA,NA,NA,"Pedersen TM",NA,"1983","12","20","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,"Woodland on the bank of a large reed-swamp. mostly in the outskirts.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2476869 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2476869","NL-L2476869",NA,NA,NA,"Caryophyllales",NA,NA,NA,"Southern America",NA,"Magnoliopsidae","L 0831589",NA,NA,NA,NA,NA
"54","2020-02-08 08:54:54-03","NBC","NL-BOTANY","U.1180161","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A.Cast.",NA,NA,NA,NA,"Renvoize SA",NA,"1978","11","24","Argentina",NA,NA,"ruta provincial 5 E. of Corrientes.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1180161 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1180161","NL-U1180161",NA,NA,NA,"Caryophyllales",NA,NA,NA,"Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"55","2020-02-08 08:54:54-03","NBC","NL-BOTANY","WAG.1496964","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","(Vell.) A.Cast.",NA,NA,NA,NA,"Pedersen TM",NA,"1983","12","20","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,"Woodland on the bank of a large reed-swamp. mostly in the outskirts.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1496964 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1496964","NL-WAG1496964",NA,NA,NA,"Caryophyllales",NA,NA,NA,"Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:04:12-03","ESALQ","ESA","10410","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miquel","Rodrigues, R.R. & Capellari Jr., L.",NA,NA,NA,"Barreto, K.D. et al.","285.0","1993","04","15","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA010410","ESA010410",NA,NA,"Magnoliophyta",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:04:12-03","ESALQ","ESA","26136","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Joaquim Jr., G.O.",NA,NA,NA,"Souza, V.C.; Souza, J.P.; Ivanauskas, N.M.; Duarte, A.R.; Eterovic, A.; Marques, O.A.V.","11060.0","1996","04","11","Brasil","São Paulo","Itanhaém","Ilha da Queimada Grande","-46.7799987792969","-24.1800003051758",NA,NA,"Epífita. Vegetativo. Mata.","ESA026136","ESA026136",NA,NA,"Magnoliophyta",NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:04:12-03","ESALQ","ESA","2966","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Taylor, N.P.",NA,NA,NA,"Medeiros Jr., M.",NA,"1987","10","26","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA002966","ESA002966",NA,NA,"Magnoliophyta",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 10:55:10-03","ESALQ","ESA","133491","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Gissi, D. S.","2015","06","30","Toledo, C.A.P.; Rodrigues, M. C.; Vidal, C. Y.; Bochorny, T.; Pereira, L. C. S. M.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","38.0","2015","06","30","Brasil","São Paulo","Nova Odessa","Instituto de Zootecnia. Fragmento de Floresta Estacional Semidecidual degradado","-47.28439","-22.75849","-47.28439","-22.75849","Epífita.","ESA133491","ESA133491","556","556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:04:12-03","ESALQ","ESA","50304","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme",NA,"Breier, T.B.",NA,NA,NA,"Braidotti, J.C. et al.","83.0","2005","03","25","Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,"ESA050304","ESA050304",NA,NA,"Magnoliophyta",NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:04:12-03","ESALQ","ESA","5816","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Taylor, N.P.",NA,NA,NA,"Gimenez, M.B. ; Catharino, E.L.M.","5.0","1987","04","27","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA005816","ESA005816",NA,NA,"Magnoliophyta",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:04:12-03","ESALQ","ESA","22106","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miquel","Aona, L.Y.S.",NA,NA,NA,"Souza, J.P.; Miyagi, P.H.; Zandoval, J.A.","70.0","1995","02","14","Brasil","São Paulo","Barra do Turvo","10km de Barra do Turvo em direção a Pariquera-açú.","-48.5046997070312","-24.7563991546631",NA,NA,"Frutos róseo-vináceos.","ESA022106","ESA022106",NA,NA,"Magnoliophyta",NA,NA,"38172","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:04:12-03","ESALQ","ESA","22248","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miguel","Aona, L.Y.S.",NA,NA,NA,"Miyagi, P.H.; Zandoval, J.A.; Souza, J.P.","518.0","1995","02","15","Brasil","São Paulo","Mamparra","Reserva Floresta Carlos Botelho, a 2 Km da sedinha, beira de estrada.",NA,NA,NA,NA,"Epífita. Frutos róseos","ESA022248","ESA022248",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:04:12-03","ESALQ","ESA","84631","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"Urbanetz, C.; Déstro, G.F.G.; Moreira-Coneglian, I.R.; Harder, I.C.F.; Muniz, M.R.A.; Paula-Souza, J.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.","118.0","2003","04","21","Brasil","São Paulo","Iporanga","Núcleo Bulha D'água, Trilha da caverna do Sr. Bento. Vegetação Secundária de Floresta Ombrófila Densa Montana/Submontana, com trechos remanescentes de floresta com extrativismo seletivo (madeira e palmito) e trechos regenerados de antigas áreas de cultivo","-482.958","-242.018","-482,958","-242,018","Epífita, frutos maduros roxos vivos","ESA084631","ESA084631","550","550","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:04:12-03","ESALQ","ESA","134700","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Leme, F.M.","2015","07","01","Barroso, R.M.; Kochanovski, F.J.; Montebeller,C.; Leme, F.M.; Bacci, L.F.; Marcelo-Peña, J.L.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","72.0","2015","07","01","Brasil","São Paulo","Nova Odessa","Instituto de Zootecnia. Fragmento de Floresta Estacional Semidecidual degradada","-47.27914","-22.76538","-47.27914","-22.76538","Epífita.","ESA134700","ESA134700","599","599","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:04:12-03","ESALQ","ESA","12336","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme",NA,"Taylor, N.P.",NA,NA,NA,"Souza, V.C. et al.","4965.0","1993","12","11","Brasil","Santa Catarina","Itajaí",NA,"-48.6618995666504","-26.9078006744385",NA,NA,NA,"ESA012336","ESA012336",NA,NA,"Magnoliophyta",NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:04:12-03","ESALQ","ESA","14463","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Taylor, N.P.",NA,NA,NA,"Barreto, K.D. et al.","1279.0","1993","09","27","Brasil","São Paulo","Iracemápolis",NA,"-47.5099983215332","-22.5799999237061",NA,NA,NA,"ESA014463","ESA014463",NA,NA,"Magnoliophyta",NA,NA,"15394","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:04:12-03","ESALQ","ESA","62951","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miquel","Aona, L.Y.S.",NA,NA,NA,"Souza, V.C. et al.","21757.0","1998","12","18","Brasil","São Paulo","São Sebastião",NA,"-45.4099998474121","-23.7600002288818",NA,NA,NA,"ESA062951","ESA062951",NA,NA,"Magnoliophyta",NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:04:12-03","ESALQ","ESA","64841","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miguel","Aona, L.Y.S.",NA,NA,NA,"Souza, V.C.; Souza, J.P.; Forster, W.; Mazine, F.F.","23693.0","2000","02","22","Brasil","Espírito Santo","Alegre","Parque Nacional do Caparaó. Núcleo Pedra Roxa. Mata ciliar do Rio Pedra Roxa. 20o23'48, 3S; 41o44'07, 9W. 970msm","-41.5331001281738","-20.763599395752",NA,NA,"Erva subereta, ca. 30cm alt.; flores creme-amareladas. Entre rochas","ESA064841","ESA064841","970","970","Magnoliophyta",NA,NA,"26101","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-01-14 15:26:43-03","MN","R","91031","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Almeida, M.C.","2014",NA,NA,NA,"204",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"R010023422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-31 13:37:06-03","MN","R","219899","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"Almeida, M.C. ; Suizani, C.V. & Figueira, M.","61","2014","04","11","Brasil","Rio de Janeiro","Maricá",NA,"-42.895","-22.963333","-42.895000","-22.963333",NA,"R010023402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-31 13:37:06-03","MN","R","105778","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"Smith, L.B.; Magnanini, A.; Silva, Z.L.; Silva, S.L.O.; Dau, L. & Ormond, W.T.","6656","1952","04","17","Brasil","Rio de Janeiro","Cabo Frio",NA,"-42.025","-22.946667","42°1'30''W","22°56'48''S",NA,"R010023419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-01-14 15:26:43-03","MN","R","101976","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Hutchison, P.C.","1982",NA,NA,"Vidal, J.","549","1951","01","12","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,"R010023424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-31 13:37:06-03","MN","R","105781","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"Smith, L.B.; Segadas-Vianna, F.; Vattimo, I.; Silva, L.S.O.; Dau, L.; Machline, G.C. & Costa, J.A.F.","6474","1952","04","10","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"R010023418",NA,"500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-01-14 15:26:43-03","MN","R","128000","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Almeida, M.C.","2014",NA,NA,"Krapovickas, A.; Cristóbal, C.L.","22734","1972","11","18","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,"Plantas de Argentina","R010023417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-01-14 15:26:43-03","MN","R","161109","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Taylor, N.P. & Zappi, D.C.","1992",NA,NA,"Souza, A.","1865","1987","09","23","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"R010023416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-31 13:37:06-03","MN","R","204541","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"Calvente, A.M.; Versieux, L.M.","108","2004","10","10","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"R010023415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-01-14 15:26:43-03","MN","R","213950","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Almeida, M.C.","2014",NA,NA,"Guedes, M.L.","19629",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"42°53'64''W","22°57'78''S",NA,"R010023414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-01-14 15:26:43-03","MN","R","218490","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Taylor, N.P. & Zappi, D.C.","1992",NA,NA,"Mello Filho, L.E.; Rente, J.A.","1969","1961","10","28","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"R010023408,R010023409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-01-14 15:26:43-03","MN","R","218493","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Hutchison, P.C.","1982",NA,NA,"Magalhaes, H.",NA,"1895","07",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Comissão Geográfica e Geológica de Minas.","R010023391,R010023392,R010023393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-31 13:37:06-03","MN","R","218932","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"Almeida, M.C.; Moura, R.; Paixão, R. & Mota, T.","53","2013","11","30","Brasil","Rio de Janeiro",NA,"Parque Nacional da Serra dos Órgãos",NA,NA,NA,NA,NA,"R010023397,R010023396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-01-14 15:26:43-03","MN","R","219245","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Almeida, M.C.","2014",NA,NA,"Alunis, D.J.","79",NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Paquetá",NA,NA,NA,NA,NA,"R010023400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-01-14 15:26:43-03","MN","R","222556","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"Souza, L.C.","244","1998","01","12","Brasil","São Paulo","Itapetininga",NA,"-48","-23.566667","48°00'W","23°34'S",NA,"R010023470,R010023471",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-15 19:59:40-03","MN","R","240028","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Cardoso, W.C.","2019","06","08","Cardoso, W.C.; Soares, P.","463","2019","06","08","Brasil","Espírito Santo","João Neiva",NA,"-40.419444","-19.734444","40°25'10''W","19°44'4''S","Cactaceae da Região Serrana Central do Espírito Santo","R010072077","R010072077","181","181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-01-14 15:26:43-03","MN","R","30780","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Hutchison, P.C.","1982",NA,NA,"Armond, A.F.N.","340","1888","06",NA,"Brasil","Rio de Janeiro",NA,"Carmo",NA,NA,NA,NA,NA,"R010023468,R010023469,R010023467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-01-14 15:26:43-03","MN","R","30781","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Taylor, N.P. & Zappi, D.C.","1992","04","29","Armond, A.F.N.","336",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"R010023465,R010023466,R010023464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-01-14 15:26:43-03","MN","R","91025","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Hutchison, P.C.","1982",NA,NA,"Netto, L.S.M.",NA,"1863",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"R010023463",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-01-14 15:26:43-03","MN","R","91029","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Almeida, M.C.","2014",NA,NA,"Netto, L.S.M.",NA,"1863",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"R010023423,R010023462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-01-14 15:26:43-03","MN","R","91038","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Hutchison, P.C.","1982",NA,NA,"Parker, A.",NA,"1929","03","15","Brasil","Rio de Janeiro","Campo Grande",NA,NA,NA,NA,NA,NA,"R010023421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-01-14 15:26:43-03","MN","R","91044","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Taylor, N.P. & Zappi, D.C.","1992",NA,NA,"Armond, A.F.N.","197",NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Carmo",NA,NA,NA,NA,NA,"R010023398,R010023399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-03-15 19:59:40-03","MN","R","240021","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Cardoso, W.C.","2015","08","07","Cardoso, W.C.; Dal col, A.C.S.; Pope, A.B.; Majevsky, A.J.","343","2015","08","07","Brasil","Espírito Santo","Domingos Martins",NA,"-40.6591987609863","-20.3633003234863","-40.65804W","-20.37113S","Cactaceae da Região Serrana Central do Espírito Santo","R010072083","R010072083",NA,NA,NA,NA,NA,"48150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-03-15 19:59:40-03","MN","R","240026","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Cardoso, W.C.","2016","02","20","Cardoso, W.C.; Valadares, R.T.; Wandekoken, D.T.","424 B","2016","02","20","Brasil","Espírito Santo","Vargem Alta",NA,"-41.0069007873535","-20.6714000701904","-40.97014W","-20.67370S","Cactaceae da Região Serrana Central do Espírito Santo","R010072080,R010072085","R010072080 R010072085",NA,NA,NA,NA,NA,"27188","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-01-14 15:26:43-03","MN","R","218489","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Scheinvar, L.","1989",NA,NA,"Andrade, A.G.","27","1957","09","07","Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,NA,"R010023410",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-01-14 15:26:43-03","MN","R","218501","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Taylor, N.P. & Zappi, D.C.","1992",NA,NA,"Rente, E.C.","440","1957","09","07","Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,NA,"R010023394",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
