"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"44","2021-02-18 09:29:15-03","UNESP-IBB","BOTU","23272","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Amaral Jr., A.","851","2001","07","08",NA,"Brasil",NA,NA,"Arbusto de 2-3 m de altura, esttéril","BOTU023272",NA,NA,NA,"Mart.",NA,"São Paulo","Rosana",NA,"-53.091389","-22.639167",NA,NA,NA,"53°5'29w","22°38'21s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-02-18 09:29:15-03","UNESP-IBB","BOTU","26951","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Nave, A.G","2131","1997","09","14",NA,"Brasil",NA,NA,"Arbóreo, altura de 3,0 m e com botão floral verde, flor branca","BOTU026951",NA,NA,NA,"Mart.","Amaral Jr., A.","Mato Grosso","Ponte e Lacerda",NA,NA,NA,NA,NA,NA,"9999","9999","1999","10","04",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-02-18 09:29:15-03","UNESP-IBB","BOTU","17972","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Carmello, S.M.",NA,"1987","09","06",NA,"Brasil",NA,NA,"Arbusto de 3-4 m de altura","BOTU017972",NA,NA,NA,"Mart.",NA,"Goiás","Aruanã",NA,"-51.15","-15.083333",NA,NA,NA,"51°09'w","15°05's",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-02-18 09:29:15-03","UNESP-IBB","BOTU","22249","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Bicudo, L.R.H.","264","1998","10","17",NA,"Brasil",NA,NA,"Mata de galeria, 2,5 m de altura, frutos verdes, cálice verde, corola esbranquiçada, sem odor","BOTU022249",NA,NA,NA,"Mart.",NA,"São Paulo","Rosana",NA,"-52.895","-22.461944",NA,NA,NA,"52°53'42w","22°27'43s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-02-18 09:29:15-03","UNESP-IBB","BOTU","20489","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Curti, M","46","1994","04","17",NA,"Brasil",NA,NA,"Arvoreta","BOTU020489",NA,NA,NA,"Mart.",NA,"Mato Grosso do Sul","Taquaruçu",NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-02-18 09:29:15-03","UNESP-IBB","BOTU","23076","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Amaral Jr., A.","724","2000","11","02",NA,"Brasil",NA,NA,"Arbusto 3m, com frutos.","BOTU023076",NA,NA,NA,"Mart.",NA,"Mato Grosso do Sul","Três Lagoas",NA,"-51.735556","-20.843028",NA,NA,NA,"51°44'08w","20°50'34.9s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-02-18 09:29:15-03","UNESP-IBB","BOTU","27430","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Barbosa, S.B.","24","2010","10","25",NA,"Brasil",NA,NA,"Arbusto","BOTU027430",NA,NA,NA,"Mart.",NA,"Mato Grosso do Sul","Miranda",NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-02-18 09:29:15-03","UNESP-IBB","BOTU","31800","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Pastore, J.A.","749","1997","03","18",NA,"Brasil",NA,NA,NA,"BOTU031800",NA,NA,NA,"Mart.","Taguchi, L.E.","São Paulo","Barretos","Ribeirão Anhumas, orla da represa.","-48.836667","-20.433333",NA,NA,NA,"48º50'12w","20º26's","2016","02","02",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-02-18 09:29:15-03","UNESP-IBB","BOTU","22251","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Amaral Jr., A.","158","1998","10","14",NA,"Brasil",NA,NA,"Arbusto 1,5m, com furos vermelhos.","BOTU022251",NA,NA,NA,"Mart.",NA,"Mato Grosso do Sul","Brasilândia",NA,"-52.223111","-21.535361",NA,NA,NA,"52°13'23.2w","21°32'07.3s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-18 09:29:15-03","UNESP-IBB","BOTU","4559","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Bernacci, L.C.","2073","1995","09","06",NA,"Brasil",NA,NA,"Arbusto ca., 2 m de altura, flores esverdeadas","BOTU004559",NA,NA,NA,"Mart.","Amaral Jr., A.","São Paulo","Presidente Venceslau",NA,NA,NA,NA,NA,NA,"9999","9999","1998","10","07",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-02-18 09:29:15-03","UNESP-IBB","BOTU","22250","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Amaral Jr., A.","154","1998","10","14",NA,"Brasil",NA,NA,"Arbusto 3m, com flores e frutos.","BOTU022250",NA,NA,NA,"Mart.",NA,"Mato Grosso do Sul","Santa Rita do Pardo",NA,"-52.357222","-21.616667",NA,NA,NA,"52°21'26w","21°37's",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-02-18 09:29:15-03","UNESP-IBB","BOTU","9898","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Moraes, M.","1342","1993","10","28",NA,"Bolívia",NA,NA,"Arbol 3 m de altura, frutos roxos","BOTU009898",NA,NA,NA,"Mart.","Amaral Jr., A.","Santa Cruz",NA,NA,"-63.666667","-15.083333",NA,NA,NA,"63°40'w","15°05's","1998","01","12",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-02-18 09:29:15-03","UNESP-IBB","BOTU","21223","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Sajovic, M.A.G.",NA,"1988","07","06",NA,"Brasil",NA,NA,"Arbusto ca., 3,0 m de altura, flores alvas","BOTU021223",NA,NA,NA,"Mart.","Amaral Jr., A.","Mato Grosso do Sul","Porto ESão Pauloerança",NA,NA,NA,NA,NA,NA,"9999","9999","1997","04","10",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-02-18 09:29:15-03","UNESP-IBB","BOTU","22273","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Amaral Jr., A.","159","1998","10","15",NA,"Brasil",NA,NA,"1m, cálice verde, corola verde amarelado, anteras brancas, estigma verde-claro, frutos verdes.","BOTU022273",NA,NA,NA,"Mart.",NA,"Mato Grosso do Sul","Bataguassu",NA,"-52.400106","-21.673361",NA,NA,NA,"52°24'0.38w","21°40'24.1s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-02-18 09:29:15-03","UNESP-IBB","BOTU","17973","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Carmello, S.M.",NA,"1987","07","26",NA,"Brasil",NA,NA,"Arbusto de 3 m de altura","BOTU017973",NA,NA,NA,"Mart.",NA,"Goiás","Britânia",NA,"-51.15","-15.083333",NA,NA,NA,"51°09'w","15°05's",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-02-18 09:29:15-03","UNESP-IBB","BOTU","23259","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Amaral Jr., A.","838","2001","07","06",NA,"Brasil",NA,NA,"Arbusto 2,5m, estéril.","BOTU023259",NA,NA,NA,"Mart.",NA,"Mato Grosso do Sul","Brasilândia",NA,"-52.223111","-21.535361",NA,NA,NA,"52°13'23.2w","21°32'07.3s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-02-18 09:29:15-03","UNESP-IBB","BOTU","30141","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Lopes, R.F et al",NA,"1997",NA,NA,NA,"Brasil",NA,NA,NA,"BOTU030141",NA,NA,NA,"Mart.",NA,"Mato Grosso do Sul","Barão de Melgaço",NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-02-18 09:29:15-03","UNESP-IBB","BOTU","26713","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Mendonça, R.C.","6172","2008","10","09",NA,"Brasil",NA,NA,"Arbusto semi-ciófilo, caule com casca lisa, folhas novas, cartáceas, flor com cálice verde e corola creme","BOTU026713",NA,NA,NA,"Mart.","Amaral Jr., A.","Tocantins","Formoso do Araguaia",NA,NA,NA,NA,NA,NA,"9999","9999","2010","07","30",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-02-18 09:29:15-03","UNESP-IBB","BOTU","25175","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Rodrigues, E.A.","373","1997","11","23",NA,"Brasil",NA,NA,"Árvore ca., 7 m de altura, perímetro a 1,30 m do solo 30,5 cm 19,5 cm, com flores e frutos.","BOTU025175",NA,NA,NA,"Mart.","Catharino, E.L.M.","São Paulo","Jaboticabal",NA,NA,NA,NA,NA,NA,"9999","9999","1998","02","18",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-02-18 09:29:15-03","UNESP-IBB","BOTU","26714","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Aparecida da Silva, M.","6456","2007","10","16",NA,"Brasil",NA,NA,"Arvoreta ca., 3 m de altura, corola creme, cálice verde, frutos maduros vermelho-amarelados e imaturos verdes","BOTU026714",NA,NA,NA,"Mart.","Amaral Jr., A.","Goiás","Montes Claros de Goiás",NA,"-51.846111","-15.894444",NA,NA,NA,"51°50'46w","15°53'40s","2011","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-02-18 09:29:15-03","UNESP-IBB","BOTU","26606","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Nave, A.G","1891","1997","08","15",NA,"Brasil",NA,NA,"Arbóreo, altura de 6,0 m e com flor verde","BOTU026606",NA,NA,NA,"Mart.","Amaral Jr., A.","Mato Grosso do Sul","Porto dos Gaúchos",NA,NA,NA,NA,NA,NA,"9999","9999","1999","04","28",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-02-18 09:29:15-03","UNESP-IBB","BOTU","26163","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Cervi, A.C.","220","1993","12","06",NA,"Brasil",NA,NA,"Arvoreta de 3m de altura, frutos vermelhos","BOTU026163",NA,NA,NA,"Mart.","Bueno, N.C.","Mato Grosso do Sul","Corumbá",NA,NA,NA,NA,NA,NA,"9999","9999","1993","12","10",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-02-18 09:29:15-03","UNESP-IBB","BOTU","17977","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Carmello, S.M.","20","1987","09","06",NA,"Brasil",NA,NA,"Arbusto, 2,5 m de altura, subbosque, flores creme","BOTU017977",NA,NA,NA,"Mart.","Amaral Jr., A.","Goiás","Aruanã",NA,"-51.15","-15.083333",NA,NA,NA,"51°09'w","15°05's","1997","02","26",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-02-18 09:29:15-03","UNESP-IBB","BOTU","27384","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Barbosa, S.B.","47","2010","10","25",NA,"Brasil",NA,NA,"Árvore, 2 m de altura, com frutos vermelhos","BOTU027384",NA,NA,NA,"Mart.","Barbosa, S.B.","Mato Grosso do Sul","Miranda",NA,"-57.018611","-19.576111",NA,NA,NA,"57°01'07w","19°34'34s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-09-10 21:42:49-03","UNEMAT","TANG","4840","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Sardelli, LF","s.n.","2015","02","06",NA,"Brasil",NA,NA,NA,"TANG000004840",NA,NA,NA,"Mart.","Ferneda Rocha, LC","Mato Grosso","Colider","Resgate de flora da UHE Colider, Lote B de supressão","-55.628667","-10.910917",NA,"418","418","-55.628667","-10.910917","2015","08","04",NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-09-10 21:42:49-03","UNEMAT","TANG","5241","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Antoniazzi, S; Silva, M; Amorim, DP; Plácido, JJ","211","2015","01","16",NA,"Brasil",NA,NA,NA,"TANG000005241",NA,NA,NA,"Mart.","Antoniazzi, S","Mato Grosso","Nova Canaã do Norte","Resgate de flora da UHE Colíder., Floresta do Planalto dos Parecis, região de ecótono entre a Floresta Amazônica e Cerrado. Lote A de supressão.","-55.9530982971191","-10.5580997467041",NA,NA,NA,NA,NA,"2015","08","03","88792","auto",NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:37:57-03","EAO","IAN","196182","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Silva, VCS","5230","2014","10","03","Southern America","Brasil",NA,NA,NA,"IAN196182",NA,"Dicotiledônea",NA,"Mart.","Equipe IFN-PA","Pará","Marabá","Conglomerado PA_1985.Subunidade 3. Subparcela 4. Árvore nº12.","-49.533333","-5.366667",NA,NA,NA,"-49.533333","-5.366667","2017","07","03",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:37:57-03","EAO","IAN","115687","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Oliveira, E","2904","1963","11","08","Southern America","Brasil",NA,NA,NA,"IAN115687",NA,"Dicotiledônea",NA,"Mart.","Plowman, T","Amazonas",NA,"Km 21 da Rod. Itacoatiara-Manaus.",NA,NA,NA,NA,NA,NA,NA,"1980","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:37:57-03","EAO","IAN","137916","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Harley, RM; Souza, R","10454","1968","10","03","Southern America","Brasil",NA,NA,NA,"IAN137916",NA,"Dicotiledônea",NA,"Mart.","Plowman, T","Mato Grosso",NA,"Correga do Gato c. 51km along the road S of Base Camp.",NA,NA,NA,NA,NA,NA,NA,"1980","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:37:57-03","EAO","IAN","155156","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Irwin, HS; Soderstrom, TR","6784","1964","10","12","Southern America","Brasil",NA,NA,NA,"IAN155156",NA,"Dicotiledônea",NA,"Mart.","Plowman, T","Mato Grosso",NA,"Margin of cerrado creek, ca. 90km N of Xavantina. Frequent.","-52.333333","-14.666667",NA,NA,NA,"-52.333333","-14.666667","1980","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:37:57-03","EAO","IAN","36182","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Fróes, RL","23050","1948","03","09","Southern America","Brasil",NA,NA,NA,"IAN036182",NA,"Dicotiledônea",NA,"Mart.","Plowman, T","Amazonas",NA,"Rio Branco, Caracarahy.",NA,NA,"IAN036182 IAN036182_e",NA,NA,NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:37:57-03","EAO","IAN","70657","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Black, GA; Magalhães, D","12856","1951","08","23","Southern America","Brasil",NA,NA,NA,"IAN070657",NA,"Dicotiledônea",NA,"Mart.","Plowman, T","Acre",NA,"Rio Mucajaí, Colônia Fernando Costa.",NA,NA,NA,NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:37:57-03","EAO","IAN","103722","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Fróes, RL","34926","1959","11","28","Southern America","Brasil",NA,NA,NA,"IAN103722",NA,"Dicotiledônea",NA,"Mart.","Plowman, T","Maranhão","Viana","Boiciquara.","-45.0036010742188","-3.22027993202209",NA,NA,NA,NA,NA,"1980","01",NA,"49454","auto",NA,NA,NA,NA,NA,NA
"77","2019-12-04 15:25:06-03","PUCPR","HUCP","11007","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Cervi, AC; Pott, VL","4220","1993","12","08",NA,"Brasil",NA,NA,NA,"HUCP00010703",NA,"Eudicotiledonea",NA,"Mart.","Pott, VL","Mato Grosso do Sul","Corumbá","Fazenda Nhumirim","-57.6533012390137","-19.0091991424561","HUCP00010703",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"78","2020-11-26 18:07:49-03","CPAN-UFMS","COR","4997","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Damasceno Jr., G.A.","403","1994","09","28",NA,"Brasil",NA,NA,"Habito: Arbusto",NA,NA,NA,NA,"Mart.",NA,"Mato Grosso do Sul","Corumbá","Rio Paraguai, fazenda Rabicho.","-57.450278","-19.021111",NA,"80","80","57º27'1''W","19º1'16''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-26 18:07:49-03","CPAN-UFMS","COR","6304","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Damasceno - Júnior; G.A.; Nakagima, J.; Foster, R.; Pott, V.J. Pott; Resende, U.M. e equipe do projeto Aquarap","1222","1998","08","27",NA,"Brasil",NA,NA,"Com Flor: creme esverdeada Habito: Arbusto",NA,NA,NA,NA,"Mart.","Damasceno - Junior, G. A.","Mato Grosso do Sul","Rio Negro","Margem do rio do Peixe.","-54.891944","-19.579167",NA,"231","231","54º53'31''W","19º34'45''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-26 18:07:49-03","CPAN-UFMS","COR","16533","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Quinet, A.; Martinelli, G.; Borges, R.; Bevacqua, A.; Serrano, T.; Pougy, N.; Moraes, M.","2192","2010","11","30",NA,"Brasil",NA,NA,"2 m de altura; semi-heliófilo; folhas discolores verdes, cartáceas; Com Fruto: Frutos imaturos verdes, maduros vermelhos Habito: Arbusto",NA,NA,NA,NA,"Mart.","Costa- Lima, J.L.","Mato Grosso do Sul","Corumbá","Rio Paraguai, Serra do Amolar, Porto da Penha, Reserva Particular da Penha. Floresta estacional semidecidual.","-57.490278","-19.991667",NA,"57","57","57º29'25''W","19º59'30''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-26 18:07:49-03","CPAN-UFMS","COR","4905","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Damasceno Jr., G.A.; Ishii, I.H.","901","1995","09","04",NA,"Brasil",NA,NA,"Habito: Arbusto",NA,NA,NA,NA,"Mart.",NA,"Mato Grosso do Sul","Corumbá","Mata ciliar do rio Paraguai, Fazenda Rabicho.","-57.450278","-19.021111",NA,"80","80","57º27'1''W","19º1'16''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-26 18:07:49-03","CPAN-UFMS","COR","6261","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Resende,U.M.; Nakajima,J.;Damasceno Júnior,G.A. e equipe do aquarap cabeceiras","1538","1998","08","31",NA,"Brasil",NA,NA,"Com Flor: alva Habitat: cerrado Habito: árvore de 6-7m",NA,NA,NA,NA,"Mart.","G.A. Damasceno Júnior & A. Pott","Mato Grosso do Sul","Costa Rica","Fazenda Morro Alto. Cerrado a margem do rio; ;.","-53.369722","-18.295833",NA,NA,NA,"53º22'11''W","18º17'45''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-02 16:28:49-03","CPAN-UFMS","COR","17480","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Völtz, R.R.; Treml, L.D.; Sachet, J.V.; Coutinho, V.M.","1743","2018","08","28",NA,"Brasil",NA,NA,"Botões florais verdes, Flores Alvas. Habito: Arvore",NA,NA,NA,NA,"Mart.","Völtz, R.R.","Mato Grosso","Cáceres","Fazenda Atoledal - Paratudal","-57.778333","-16.648333",NA,"120","120","57º46'42''W","16º38'54''S","2018","08","28",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-02-12 16:06:06-03","CPAN-UFMS","COR","17765","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","P. Acevedo Rodriguez; J. M. Antunes, M. V. S. Urquiza","16745","2017","09","06",NA,"Brasil",NA,NA,"Calyx light green; petals greenish white; appendages and stamens white. Habito: Erect shrub",NA,NA,NA,NA,"Mart.","M.T. Strong","Mato Grosso do Sul","Corumbá","Paraguay River north of Corumbá.","-57.621667","-18.853056",NA,NA,NA,"57º37'18''W","18º51'11''S","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-11-26 18:07:49-03","CPAN-UFMS","COR","156","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Paula, J.E.; Conceição, C.A.","1676","1982","11","10",NA,"Brasil",NA,NA,"à margem do rio",NA,NA,NA,NA,"Mart.",NA,"Mato Grosso do Sul","Corumbá",NA,"-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"86","2020-11-26 18:07:49-03","CPAN-UFMS","COR","14096","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Damasceno Jr,G.A.;Melo,W.F.","324","1992","05","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Mart.",NA,"Mato Grosso do Sul","Corumbá","Base de Pesquisa da UFMS - Passo do Lontra. Mata ciliar do Rio MIranda; ; Plano.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"87","2020-11-26 18:07:49-03","CPAN-UFMS","COR","14117","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Damasceno Jr,G.A.;Melo,W.F.","346","1992","11","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Mart.",NA,"Mato Grosso do Sul","Corumbá","Base de Pesquisa da UFMS - Passo do Lontra. Mata ciliar do Rio MIranda; ; Plano.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"88","2020-11-26 18:07:49-03","CPAN-UFMS","COR","3939","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Damasceno Jr,G.A.;Bezerra,M.A.O.;Bortolotto,I.M.","591","1993","08","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Mart.",NA,"Mato Grosso do Sul","Corumbá","Fazenda Santa Helena. Capão de mata; arenoso com concreção calcárea no horizonte subsuperficial; Plano.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"89","2020-11-26 18:07:49-03","CPAN-UFMS","COR","3936","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Damasceno Jr,G.A.;Bezerra,M.A.O.","602","1992","07","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Mart.",NA,"Mato Grosso do Sul","Corumbá","Fazenda Santa Helena. Capão de mata; arenoso com concreção calcárea no horizonte subsuperficial; Plano.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"90","2020-11-26 18:07:49-03","CPAN-UFMS","COR","3938","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Damasceno Jr,G.A.;Bezerra,M.A.O.;Bortolotto,I.M.","582","1993","08","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Mart.",NA,"Mato Grosso do Sul","Corumbá","Fazenda Santa Helena. Capão de mata; arenoso com concreção calcárea no horizonte subsuperficial; Plano.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
