"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"249","2021-02-11 17:18:03-03","UFPR","UPCB","80536","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera",NA,NA,NA,NA,"Saavedra, M.M.","825","2008","07","20","Brasil","Espírito Santo","Castelo","Distrito de Forno Grande, localidade Rio Manso. Floresta Ombrófila Densa Altomontana. Elev.: 1480m","-41.121","-20.524","-41.121","-20.524",NA,NA,"Árvore ca. 8m alt, ramos castanhos com espinhos retos, brácteas involucrais castanho escuro, corolas, anteras e ramos do estilete amarelo claro, papus creme..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-02-11 17:18:03-03","UFPR","UPCB","5587","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Hatschbach, G.","1967","01",NA,"Hatschbach, G.","13853","1966","02","12","Brasil","Paraná","Bituruna","Faxinal","-51.5525016784668","-26.1613998413086",NA,NA,NA,NA,"Árvore 8m, receptáculo 10 YR 5/6, capítulos 5 Y 9/6, mata de Araucaria..",NA,NA,NA,NA,NA,NA,"30743","auto",NA,NA,NA,NA,NA
"251","2010-11-11 12:00:00-02","MO","MOBOT","2455905","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Hatschbach, G., 09/",NA,NA,NA,"J.M. Silva","Silva 121","1986","7","14","Brazil","Paraná","Campina Grande do Sul","Serra do Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"55154","auto",NA,NA,"1",NA,NA
"252","2010-11-11 11:58:00-02","MO","MOBOT","100322611","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","H. Robinson",NA,NA,NA,"M. Rossato","Rossato 5470","1989","3","4","Brazil","Rio Grande do Sul","Caxias do Sul","Conceição.","-51.1794013977051","-29.1681003570557",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,"49662","auto",NA,NA,"1",NA,NA
"253","2012-05-21 13:52:00-03","MO","MOBOT","100322604","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera",NA,NA,NA,NA,"Y. Yahara","Yahara 38","2002","6","10","Brazil","Minas Gerais",NA,"Pico de São Domingo, 13 km S of Corrego do Bom Jesus.",NA,NA,NA,NA,"1860.00000000","1880.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA
"254","2010-11-11 11:55:00-02","MO","MOBOT","100322607","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","H. Robinson",NA,NA,NA,"M. Rossato","Rossato 5571","1989","3","2","Brazil","Rio Grande do Sul",NA,"Horto Florestal - Nova Prata.",NA,NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA
"255","2010-11-11 12:03:00-02","MO","MOBOT","100322614","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","H. Robinson",NA,NA,NA,"Ronaldo Wasum","Wasum 9903","1994","6","3","Brazil","Rio Grande do Sul",NA,"São Francisco de Paula-Floresta Nacional-I.",NA,NA,NA,NA,"830.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA
"256","2009-08-23 08:48:00-03","MO","MOBOT","2455889","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera",NA,NA,NA,NA,"Lyman B. Smith|Roberto M. Klein","Smith 11007",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"257","2010-11-11 12:11:00-02","MO","MOBOT","100322618","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera",NA,NA,NA,NA,"T. Fontoura","Fontoura 189","1990","7","20","Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Sítio Fazenda Velha, rio Macaé.","-42.05","-22",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA
"258","2010-11-11 12:07:00-02","MO","MOBOT","100322615","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","H. Robinson",NA,NA,NA,"R. Kummrow","Kummrow 2486","1984","8","2","Brazil","Paraná","Campina Grande do Sul","Serra Capivari Grande.","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"55154","auto",NA,NA,"1",NA,NA
"259","2010-11-09 11:11:00-02","MO","MOBOT","100321785","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","H. Robinson",NA,NA,NA,"Ronaldo Wasum","Wasum 1434","2002","3","24","Brazil","Rio Grande do Sul","São Francisco de Paula","Est. p/ Taquara.","-50.5835990905762","-29.4480991363525",NA,NA,"830.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,"76715","auto",NA,NA,"1",NA,NA
"260","2019-03-29 10:41:14-03","UFSM","HDCF","4938","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Marchiori, J. N. C.","1993",NA,NA,"Machado, P. F. S.",NA,"1993",NA,NA,"Brasil","Rio Grande do Sul","Itaara",NA,"-53.7647018432617","-29.6096992492676",NA,NA,NA,NA,"Projeto financiado pela fundação Boticário",NA,NA,NA,NA,"América",NA,"17818","auto",NA,NA,NA,NA,NA
"261","2016-09-06 17:07:02-03","UFSM","HDCF","3172","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Figueira, M.","2016","03","23","Marchiori, J. N. C.","792","1987","05","15","Brasil","Rio Grande do Sul","Jaguari",NA,"-54.689998626709","-29.4974994659424",NA,NA,NA,NA,"Com flores. Madeira coletada",NA,NA,NA,NA,"América",NA,"27649","auto",NA,NA,NA,NA,NA
"262","2019-03-29 10:41:14-03","UFSM","HDCF","377","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Figueira, M.","2016","03","23","Marchiori, J. N. C.",NA,"1981","07","01","Brasil","Rio Grande do Sul","Jaguari","Jaguari","-54.689998626709","-29.4974994659424",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"27649","auto",NA,NA,NA,NA,NA
"263","2019-06-12 09:07:05-03","UFSM","HDCF","6855","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Figueira, M","2013","05","02","Figueira, M; Schindler, B; Fávero, A A; Diefenthäeler, J R","208","2013","05","02","Brasil","Rio Grande do Sul","Itaara","próximo da chácara dos Diefenthäeler","-53.751667","-29.584722","-53.751667","-29.584722",NA,NA,"Arvoreta, com hábito apoiante, habitando campo antrópico, até 2,5 m de alt., espinhos fasciculados nos ramos mais velhos, capítulos abundantes; Floresta Estacional Subtropical do Domínio Atlântico com elementos da Mata de Araucária na região, relevo",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"264","2016-09-06 17:07:02-03","UFSM","HDCF","1696","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Figueira, M.","2016","03","23","Longhi, S. J.","506","1984","09","04","Brasil","Rio Grande do Sul","Santa Maria","Cerrito","-53.785556","-29.702778","-53.785556","-29.702778",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-03-29 10:41:14-03","UFSM","HDCF","6119","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Figueira, M.","2014","05","14","Scipioni, M. C.; Longhi, S. J.",NA,"2008","02","22","Brasil","Rio Grande do Sul","Pantano Grande","Fazenda Boa Vista","-52.380575","-30.112822","-52.380575","-30.112822","55","55","Árvore com 8m, em Floresta Decidual, EFC 10459",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-03-29 10:41:14-03","UFSM","HDCF","5809","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Schindler, B.","2016","03","28","Scipioni, M. C.",NA,"2006","01","21","Brasil","Rio Grande do Sul","Gramado",NA,"-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"13851","auto",NA,NA,NA,NA,NA
"267","2019-03-29 10:41:14-03","UFSM","HDCF","160","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Longhi, S. J.","1987","10","07","Luchese, F.",NA,"1977",NA,NA,"Brasil","Rio Grande do Sul","Sobradinho",NA,"-53.0285987854004","-29.4214000701904",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"15790","auto",NA,NA,NA,NA,NA
"268","2019-03-29 10:41:14-03","UFSM","HDCF","7025","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Figueira, M.","2015","04","23","Tust, M. A.",NA,"2015","03","13","Brasil","Rio Grande do Sul","Paraíso do Sul",NA,"-53.1","-29.7","-53.1","-29.7",NA,NA,"Altura de 15 m, RS-401-2-7-42",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-03-29 10:41:14-03","UFSM","HDCF","7004","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Figueira, M.","2015","02","27","Silveira, D.",NA,"2015","02","16","Brasil","Rio Grande do Sul","Ivorá",NA,"-53.64","-29.52","-53.64","-29.52",NA,NA,"RS-358-2-4-10",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-03-29 10:41:14-03","UFSM","HDCF","796","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Marchiori, J. N. C.","1983","01","21","Marchiori, J. N. C.",NA,"1983","01","19","Brasil","Rio Grande do Sul","Gramado",NA,"-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,"Com flores",NA,NA,NA,NA,"América",NA,"13851","auto",NA,NA,NA,NA,NA
"271","2019-03-29 10:41:14-03","UFSM","HDCF","6608","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Figueira, M.","2014","10","13","Bamberg, R.",NA,"2013","04","01","Brasil","Rio Grande do Sul","Tunas",NA,"-52.9561004638672","-29.103099822998",NA,NA,NA,NA,"UTM E(313267m), N(6772762m), Fuso 22J, Datum SIRGAS 2000, IFN-RS, conglomerado 495-3-8-34",NA,NA,NA,NA,"América",NA,"15567","auto",NA,NA,NA,NA,NA
"272","2019-03-29 10:41:14-03","UFSM","HDCF","6252","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Schröder, T.","2010","07",NA,"Schröder, T.",NA,"2010","07",NA,"Brasil","Rio Grande do Sul","Santa Maria","Distrito de Arroio Grande","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"37819","auto",NA,NA,NA,NA,NA
"273","2020-07-10 09:45:15-03","MBML","MBML-HERBARIO","22350",NA,"Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","M. M. Saavedra/04-09-2007",NA,NA,NA,"L. Kollmann; et al","6654","2004","04","10","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9",NA,NA,"Árvore 6m no sol, caule com muitas espinhas agrupadas em feixes, flores amarelas.","MBML022350","MBML022350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-07-10 09:45:15-03","MBML","MBML-HERBARIO","37597",NA,"Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","M. Monge/VIII-2011",NA,NA,NA,"A. P. Fontana; L.Kollmann & E.G.Amorim, Tedesco","5388","2008","07","16","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande. Mata próximo ao Mirante. Floresta Ombrófila Densa Altomontana com Inselbergues.","-41.083611","-20.516111","41W5'1","20S30'58","1100","1100","Árvore 7m. Flores amarelas.","MBML037597","MBML037597",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-07-10 09:45:15-03","MBML","MBML-HERBARIO","48246",NA,"Plantae","Compositae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera",NA,NA,NA,NA,"M.M. Saavedra; P. Labiak, R. Goldenberg & C. N. de Fraga","825","2008","07","20","Brasil","Espírito Santo","Castelo","Distrito de Forno Grande, Rio Manso. Floresta Ombrófila Densa Altomontana","-41.120556","-20.524444","41W7'14","20S31'28","1480","1480","Árvore ca 8m alt., ramos castanhos com espinhos retos, brácteas involucrais castanho escuro, corolas, anteras e ramos do estilete amarelo claro, papus creme","MBML048246","MBML048246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-01-09 21:48:20-03","UNICENTRO","HUCO","3935","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Monge, M.","2011","01","27","Robim, M.J.; et al.; et al.","s.n.","1984","10","16","Brasil","São Paulo","campos do Jordão","Parque Estadual, Região do Alto da Boa Vista","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"SPSF 8754; Arbóreo, com flor; DESC: Arbóreo, com flor","HUCO003935",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"277","2020-06-15 15:28:47-03","UNESP-RC","HRCB","19499","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Semir, J.","1998","06",NA,"Tamashiro, J.Y.","910","1995","04","14","Brasil","São Paulo","São José dos Campos","Distrito de São Francisco Xavier","-45.964722","-22.898333","45º57'53W","22º53'54S","1000","1000","Arvoreta de 3m. Botões.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-06-15 15:28:47-03","UNESP-RC","HRCB","74457","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Gabriel Pavan Sabino",NA,NA,NA,"Ribeiro",NA,NA,NA,NA,"Brasil","Minas Gerais","Camanducaia","District of Monte Verde","-46.03265","-22.887133","46º01.959'W","22º53.228'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-06-15 15:28:47-03","UNESP-RC","HRCB","19542","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Semir, J.","1998","06",NA,"Catharino, E.L.M.","1941","1994","07","17","Brasil","São Paulo","São José do Barreiro","Parque Nacional da Bocaina","-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,"Árvore ca. 8-10m altura. Local aberto (pasto). Tufos de espinhos nos galhos mais novos, casca rugosa.",NA,NA,NA,NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA
"280","2019-05-23 11:07:48-03","UFLA","ESAL","20925","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","o mesmo",NA,NA,NA,"Loures, L","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Sta. Rita de Caldas","Antonia",NA,NA,NA,NA,"1","1","; 5, m; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2019-05-23 11:07:48-03","UFLA","ESAL","12120","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera",NA,NA,NA,NA,"Costa, MP; Pifano, DS; Melo, PHA","57",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","Parque Mun. Serra de São Domingos, floresta de encosta do Cristo","-46.5614013671875","-21.7877998352051",NA,NA,"14","14","árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA
"282","2020-09-08 14:21:42-03","FUVATES","HVAT","2043","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","E. Freitas","2007","02","21","E. Freitas","242","2007","02","21","Brasil","Rio Grande do Sul","Sério","São Francisco.","-52.268611","-29.383333","-52º16'7''W","-29º22'60''S",NA,NA,"Arboreta; Coletada em potreiro","HVAT00002043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-09-08 14:21:42-03","FUVATES","HVAT","3490","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","E. Freitas","2011","07","06","G. Bruisma","242","2011","07","06","Brasil","Rio Grande do Sul","Arroio do Meio","Morro Gaúcho.","-51.945","-29.401111","-51º56'42''W","-29º24'4''S",NA,NA,NA,"HVAT00003490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-09-08 14:21:42-03","FUVATES","HVAT","2594","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","E. Freitas","2009","04","25","C. I. Mallmann","s.n.","2009","04","25","Brasil","Rio Grande do Sul","Cruzeiro do Sul","São Rafael.","-51.985278","-29.512778","-51º59'7''W","-29º30'46''S",NA,NA,"Planta com einhos.","HVAT00002594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2021-01-26 14:12:22-03","CPACT","ECT","781","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","V.Klein","2009","01","17","V.Klein","44","2008","01","03","Brasil","Rio Grande do Sul","Pelotas","Arroio Padre João, Monte Bonito. Nome comum: sucará. Altitude obtida a partir dos dados de coordenadas geográficas.","-52.435278","-31.61","52º26'7''W","31º36'36''S","66","66",NA,"ECT0000781","ECT0000781","Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2021-03-03 13:56:08-03","UFF","NIT","NIT611","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera",NA,NA,NA,NA,"J. Garcia","129","2012","06","17","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"NIT00000610",NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"287","2014-07-30 10:40:45-03","CITSF","HXBH","010031","S","Plantae","Asteraceae","Dasyphyllum","spinescens (less.) cabrera","Dasyphyllum spinescens (less.) cabrera",NA,"Hatschbach, G.","1986","09","01","Silva, J.M. 121 & Cordeiro, J.",NA,"1986","07","14","Brasil","PR","Campina Grande do Sul","Serra do Capivari Grande","-49.0553","-25.3056",NA,NA,NA,NA,"Arbusto de 1m. Flor creme, campo recém queimado.",NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"288","2021-02-25 10:11:40-03","CVRD","CVRD","11323","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Marcelo Monge","2011","08","17","Folli, D.A.","6099","2008","06","12","BRASIL","ES","Castelo",NA,"-41.090157","-20.512322","-41,090157","-20,512322","1442","1442","<ll>dwc_commonname:</ll> Pau agulheiro","CVRD011323",NA,"Magnoliophyta","Asterales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"289","2020-09-12 05:00:02-03","US","US","USw25573","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens",NA,NA,NA,NA,NA,"Collector unknown","22964",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asterales","South America","Wood Sample",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"290","2020-09-12 05:00:02-03","US","US","3180123","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens",NA,NA,NA,NA,NA,"M. Rossato & et al.","5571","1989","3","2","Brazil","Rio Grande do Sul",NA,"RS, Horto Florestal, Nova Prata",NA,NA,NA,NA,"750",NA,NA,"US01615493","US01615493_01",NA,"Asterales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"291","2020-09-12 05:00:02-03","US","US","2403082","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens",NA,NA,NA,NA,NA,"-- Reitz & Klein, --","4110","1959","2","21","Brazil","Santa Catarina",NA,"Pinhal da Companhia, Lauro Muller-Urucanga",NA,NA,NA,NA,"300",NA,NA,"US01615482","US01615482_01",NA,"Asterales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"292","2020-09-12 05:00:02-03","US","US","2966637","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens",NA,NA,NA,NA,NA,"F. Martins & A. Di","12382",NA,NA,NA,"Brazil","São Paulo",NA,"SP, Cunha, Reserva, EstadualCunha",NA,NA,NA,NA,NA,NA,NA,"US01615499","US01615499_01",NA,"Asterales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"293","2020-09-12 05:00:02-03","US","US","2966636","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens",NA,NA,NA,NA,NA,"F. Martins & A. Dias","12365",NA,NA,NA,"Brazil","São Paulo",NA,"Brasil, East SP, Cunha, Reserva Estadual de Cunha",NA,NA,NA,NA,NA,NA,NA,"US01615500","US01615500_01",NA,"Asterales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"294","2020-09-12 05:00:02-03","US","US","2892679","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens",NA,NA,NA,NA,NA,"M. Kuhlmann & A. Gehrt","s.n.","1939","4","20","Brazil","Minas Gerais",NA,"Brasil, Minas Gerais, Barreiro, estrada para Itajuba",NA,NA,NA,NA,NA,NA,NA,"US01615494","US01615494_01",NA,"Asterales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"295","2020-09-12 05:00:02-03","US","US","2966652","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens",NA,NA,NA,NA,NA,"F. Martins & A. Dias","12377",NA,NA,NA,"Brazil","São Paulo",NA,"SP, Cunha, Reserva Est. Cunha",NA,NA,NA,NA,NA,NA,NA,"US01615501","US01615501_01",NA,"Asterales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"296","2020-09-12 05:00:02-03","US","US","2280960","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens",NA,NA,NA,NA,NA,"L. Smith & R. M. Klein","11176","1957","2","9","Brazil","Santa Catarina",NA,"Mun. Campos Novos, wooded gorge, 22 km west of Campos Novos",NA,NA,NA,NA,"700",NA,NA,"US01615490","US01615490_01",NA,"Asterales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"297","2020-09-12 05:00:02-03","US","US","2841718","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens",NA,NA,NA,NA,NA,"R. Reitz","6706","1963","2","4","Brazil","Santa Catarina",NA,"Passo da Cadeia, Sao Joaquim",NA,NA,NA,NA,NA,NA,NA,"US01615498","US01615498_01",NA,"Asterales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
