"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","typeStatus","class","individualCount","fieldNumber","relatedCatalogItem","previousCatalogNumber","infraspecificEpithet","sex"
"657","2019-11-21 10:13:44-03","IBt","SP","406566","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Rodrigues, VT; Vinhos, F","2","2001","10",NA,NA,"Brasil","São Paulo","Serra do Itapeti, Parque Natural Municipal Afonso de Mello-Chiquinho Veríssimo",NA,NA,NA,NA,"Rodrigues, VT","Mogi das Cruzes","-46.195","-23.487519","844","844",NA,NA,NA,"-46.195","-23.487519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2019-11-21 10:13:44-03","IBt","SP","45829","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Rojas, T","3915","1921","08",NA,"Southern America","Paraguay","Assunción","Cerro Torim. Sierra de Amambay",NA,"Pequena herbácea que habita las barrancas de arroyo. Flores blanco-lilacinas",NA,NA,"Azevedo, C",NA,NA,NA,NA,NA,"2009","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2019-11-21 10:13:44-03","IBt","SP","54466","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Heringer, EP","2532","1947","07","13",NA,"Brasil","Minas Gerais","Estrada entre Pomba e Piraúba",NA,NA,NA,NA,"Azevedo, C",NA,NA,NA,NA,NA,"2009","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2019-11-21 10:13:44-03","IBt","SP","48276","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Mello Barreto","8316","1937","08","10",NA,"Brasil","Minas Gerais","Morro da Queimada. Campo humido",NA,"Herbácea 0,10",NA,NA,"Azevedo, C","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"2009","07",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
"661","2019-11-21 10:13:44-03","IBt","SP","69677","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hatschbach, G","1542","1949","10","16",NA,"Brasil","Paraná","Capivari",NA,"Flor alvacenta do campo",NA,NA,"Azevedo, C","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,"2009","07",NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA
"662","2019-11-21 10:13:44-03","IBt","SP","69751","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hatschbach, G","1074","1948","11","07",NA,"Brasil","Paraná",NA,NA,"Flor branca em campo",NA,NA,"Azevedo, C","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"2009","07",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"663","2019-11-21 10:13:44-03","IBt","SP","23075","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hoehne, FC","s.n.","1928","10","19",NA,"Brasil","Paraná",NA,NA,NA,NA,NA,"Azevedo, C","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"2009","01",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"664","2019-11-21 10:13:44-03","IBt","SP","69746","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hatschbach, G","1018","1948","09","26",NA,"Brasil","Paraná","Eng. Bley",NA,NA,NA,NA,"Azevedo, C","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"2009","07",NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA
"665","2019-11-21 10:13:44-03","IBt","SP","69704","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hertel, R","s.n.","1949","07",NA,NA,"Brasil","Paraná","Ilha do Mel, Baía de Paranaguá",NA,NA,NA,NA,"Azevedo, C","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"2009","02",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"666","2019-11-21 10:13:44-03","IBt","SP","24951","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hoehne, FC","234","1915","03",NA,NA,"Brasil","Rio de Janeiro","Gávea",NA,"Nos barrancos úmidos",NA,NA,"Azevedo, C","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"2009","01",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"667","2019-11-21 10:13:44-03","IBt","SP","50553","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Orth, C","s.n.","1932","10","05",NA,"Brasil","Rio Grande do Sul","Morro da Gloria",NA,"Ex Herbario B. Rambo nº 103",NA,NA,"Azevedo, C","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"2009","07",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"668","2019-11-21 10:13:44-03","IBt","SP","379016","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Romanini, RP; et al.","228","2005","09","28",NA,"Brasil","São Paulo","Ilha do Cardoso, Beira da estrada da captação",NA,NA,NA,NA,"Romanini, RP","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"2006",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"669","2019-11-21 10:13:44-03","IBt","SP","377202","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Romanini, RP; et al.","226","2005","08","24",NA,"Brasil","São Paulo","Ilha do Cardoso, Borda da estrada da captação",NA,NA,NA,NA,"Romanini, RP","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"2006",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"670","2019-11-21 10:13:44-03","IBt","SP","375668","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Barros, F; et al.","3103","2004","08","18",NA,"Brasil","São Paulo","Ilha do Cardoso, Proximidades da antiga casa dos geradores",NA,NA,NA,NA,"Romanini, RP","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"2006",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"671","2019-11-21 10:13:44-03","IBt","SP","330583","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Cordeiro, I; et al.","1764","1998","08","11",NA,"Brasil","São Paulo","Ca. de 2 km da estrada que sai à esquerda (sentido São Paulo-Ibiuna) da rodovia SP-250, km 63 fragmento de cerrado alterado entre a estrada e plantação, com cobertura de gramineas entremeadas para pequenos subarbustos e arbustos",NA,"Erva terrestre carnosa, flores alvas, frutos verdes",NA,NA,"Azevedo, C","Ibiúna","-47.2200012207031","-23.6499996185303",NA,NA,"2007","12","10",NA,NA,"43112","auto",NA,NA,NA,NA,NA,NA,NA,NA
"672","2019-11-21 10:13:44-03","IBt","SP","27055","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Usteri, A","s.n.","1907","07","25",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Azevedo, C","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"2009","01",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"673","2019-11-21 10:13:44-03","IBt","SP","24283","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hoehne, FC","s.n.","1929","09","21",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Azevedo, C","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"2009","01",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"674","2019-11-21 10:13:44-03","IBt","SP","235134","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Yano, O; Marcelli, MP","s.n.","1989","07","16",NA,"Brasil","São Paulo","Barra do Ribeira",NA,NA,NA,NA,"Azevedo, C","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"2009","02",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"675","2019-11-21 10:13:44-03","IBt","SP","27052","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Loefgren, A; Edwall, G","CGG2629","1894","09","21",NA,"Brasil","São Paulo","Beira rio",NA,"Herb. terr. fl. alba","SP009662","SP009662","Azevedo, C","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"2009","01",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"676","2019-11-21 10:13:44-03","IBt","SP","244813","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Cordeiro, I; Rossi, L; Mamede, MCH","648","1990","06","19",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Caminho do Imperador",NA,NA,NA,NA,"Azevedo, C","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"2009","07",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"677","2019-11-21 10:13:44-03","IBt","SP","251294","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Carvalhaes, MA; Rossi, L","12","1991","09","13",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para o alto do morro",NA,NA,NA,NA,"Azevedo, C","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"2009","07",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"678","2019-11-21 10:13:44-03","IBt","SP","17799","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hoehne, FC","s.n.","1924","11","04",NA,"Brasil","São Paulo","Estação Biológica. Alto da Serra",NA,NA,NA,NA,"Azevedo, C","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,"2009","01",NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"679","2019-11-21 10:13:44-03","IBt","SP","39684","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hoehne, FC; Gehrt, A","s.n.","1938","09","01",NA,"Brasil","São Paulo","Samaritá (Estrada de Ferro Mayrink a Santos), entrocamento da E.F. Santos-Juquiá",NA,"Terreno arenoso e húmido, flor alva",NA,NA,"Azevedo, C","Santos","-46.3300018310547","-23.9599990844727",NA,NA,"2009","02",NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA,NA
"680","2019-11-21 10:13:44-03","IBt","SP","45970","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hoehne, FC","s.n.","1941","09","02",NA,"Brasil","São Paulo","Bairro Água Funda. Nativa no Jardim Botânico",NA,NA,NA,NA,"Barros, F","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"1980","09","20",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"681","2019-11-21 10:13:44-03","IBt","SP","27054","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Brade, AC","6213","1912","08","18",NA,"Brasil","São Paulo","Bairro Ipiranga",NA,NA,NA,NA,"Barros, F","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"1990","11","09",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"682","2019-11-21 10:13:44-03","IBt","SP","27053","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Usteri, A","s.n.","1906","08","20",NA,"Brasil","São Paulo","Bairro Vila Mariana",NA,NA,NA,NA,"Azevedo, C","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"2009","01",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"683","2019-11-21 10:13:44-03","IBt","SP","434","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hoehne, FC","s.n.","1917","09","07",NA,"Brasil","São Paulo","Butantan",NA,"Campo secco, fl. alvas",NA,NA,"Azevedo, C","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"2009","01",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"684","2019-11-21 10:13:44-03","IBt","SP","31957","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Kuhlmann, M","s.n.","1934","08","15",NA,"Brasil","São Paulo","Cidade Jardim",NA,NA,NA,NA,"Azevedo, C","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"2009","01",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"685","2019-11-21 10:13:44-03","IBt","SP","42865","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hashimoto, G","237","1939","10","29",NA,"Brasil","São Paulo","Jabaquara, Arrabalde de São Paulo",NA,"Flor branca",NA,NA,"Azevedo, C","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"2009","01",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"686","2019-11-21 10:13:44-03","IBt","SP","303221","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Handro, O","s.n.","1940","10","20",NA,"Brasil","São Paulo","Jardim Botânico. Nativa no campo",NA,NA,NA,NA,"Azevedo, C","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"2009","02",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"687","2019-11-21 10:13:44-03","IBt","SP","333349","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Rossi, L; Simão Bianchini, R; Garcia, RJF","2042","1998","12","02",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu, Trilha para o avião, depois do quarto córrego, solo arenoso e úmido",NA,NA,NA,NA,"Mamede, MCH","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"2011","04","05",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"688","2019-11-21 10:13:44-03","IBt","SP","245247","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Barros, F","1866","1990","09","07",NA,"Brasil","São Paulo","Parque Estadual das Fontes do Ipiranga",NA,NA,NA,NA,"Azevedo, C","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"2009","07",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"689","2019-11-21 10:13:44-03","IBt","SP","29235","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Barbosa, J","2","1907","10","18",NA,"Brasil","São Paulo","Sant'Anna (Bairro Santana)",NA,NA,NA,NA,"Azevedo, C","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"2009","01",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"690","2019-11-21 10:13:44-03","IBt","SP","49086","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Roth, L","391","1943","08","19",NA,"Brasil","São Paulo","Santo Amaro",NA,"Orquídea terrestre dos campos mais sêcos, fl. brancas",NA,NA,"Azevedo, C","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"2009","07",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"691","2019-11-21 10:13:44-03","IBt","SP","29232","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Edwall, G","CGG2236","1893","11","19",NA,"Brasil","São Paulo","Santo Amaro, sítio do Senhor Pedro Roschal, capoeira",NA,"Herb. terr. Fl. alba, fol. basalia caduca","SP009661","SP009661","Azevedo, C","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"2009","01",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"692","2019-11-21 10:13:44-03","IBt","SP","25138","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hoehne, FC","s.n.","1917","10","12",NA,"Brasil","São Paulo","Villa Cerqueira Cesar",NA,NA,NA,NA,"Azevedo, C","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"2009","01",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"693","2019-11-21 10:13:44-03","IBt","SP","27056","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Usteri, A","s.n.","1895","08","13",NA,"Brasil","São Paulo","Ypiranga",NA,NA,NA,NA,"Azevedo, C","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"2009","01",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"694","2010-08-16 16:42:58-03","AMES","HU-HERB","AMES 00098387","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cranichis","bradei","Cranichis bradei","Schlechter","A. C. Brade","7776","1917","9",NA,"South America","Brazil","São Paulo","Morro das Pedras, Munic. Iguape, urwald, bodenstaendig","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,"7776",NA,NA,NA,"undetermined"
"695","2020-02-10 20:02:13-03","AMES","HU-HERB","AMES 01943067","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","Lindley","E. W. D. Holway","1864","1922","5","18","South America","Brazil","Rio de Janeiro","Itatiaya.","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1864",NA,NA,NA,"undetermined"
"696","2020-02-10 20:06:56-03","A","HU-HERB","A 01943063","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","Lindley","G. Pabst","5134a","1967","4","15","South America","Brazil","Rio de Janeiro","Parque Nacional do Itatiaia; road from Sede do Parque to planalto.","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5134a",NA,NA,NA,"undetermined"
"697","2010-08-16 16:34:46-03","AMES","HU-HERB","AMES 00098389","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","Lindley","F. Sellow","5977","1836",NA,NA,"South America","Brazil",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5977",NA,NA,NA,"undetermined"
"698","2020-02-10 20:05:06-03","AMES","HU-HERB","AMES 01943064","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","Lindley","P. K. H. Dusén",NA,"1910","4","7","South America","Brazil",NA,"Parana: Porto de Cima, Bergstram in Walden","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"699","2020-02-10 20:04:16-03","AMES","HU-HERB","AMES 01943065","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","Lindley","P. K. H. Dusén",NA,"1902","5","17","South America","Brazil",NA,"Serra do Itatiaia.","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"700","2020-02-10 20:03:21-03","AMES","HU-HERB","AMES 01943066","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","Lindley","P. K. H. Dusén",NA,"1910","4","10","South America","Brazil",NA,"Parana: Porta de Cima","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"701","2020-02-10 20:00:44-03","AMES","HU-HERB","AMES 01943068","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","Lindley","G. Pabst","322","1946","3","15","South America","Brazil",NA,"S. Paulo, Campo do Jordão nas proximidades da Fonte Renato.","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"322",NA,NA,NA,"undetermined"
"702","2020-02-10 19:57:41-03","AMES","HU-HERB","AMES 01943069","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","Lindley","F. C. Hoehne",NA,"1935","5","29","South America","Brazil",NA,"Jardim Botanico, S. Paulo.","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"703","2020-02-10 19:56:47-03","AMES","HU-HERB","AMES 01943070","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","Lindley","[no data available]",NA,"1932","5",NA,"South America","Brazil",NA,"Porto Alegre","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"704","2020-02-10 20:09:02-03","GH","HU-HERB","GH 01943062","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","Lindley","O. Handro","2276","1975","6","4","South America","Brazil",NA,"Estado de São Paulo: São Paulo, Agua Funda, nativa no Jardim Botânico","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2276",NA,NA,NA,"undetermined"
"705","2020-02-12 19:58:13-03","A","HU-HERB","A 01943210","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cranichis","parviflora","Cranichis parviflora","L. O. Williams","U. Molau",NA,"1983","5","10","South America","Peru",NA,"Dept. Cajamarca, prov. Celendín: Above Quillimbas, 15-17 km SSW of Celendín on road to Cajamarca (Km 92-94 from Cajamarca)","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"706","2020-02-12 19:43:43-03","AMES","HU-HERB","AMES 01943182","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cranichis","parviflora","Cranichis parviflora","L. O. Williams","R. Schreiter",NA,"1935","3","30","South America","Argentina","Salta","Rosario de la Frontera-El Morenillo","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"707","2020-02-12 19:43:32-03","AMES","HU-HERB","AMES 01943183","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cranichis","parviflora","Cranichis parviflora","L. O. Williams","R. Schreiter",NA,"1935","3","30","South America","Argentina","Salta","El Morenillo, Departmento Rosario de la Frontera","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"708","2020-02-12 19:43:21-03","AMES","HU-HERB","AMES 01943184","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cranichis","parviflora","Cranichis parviflora","L. O. Williams","[data not captured]",NA,"1934","3","12","South America","Argentina",NA,"Salta: Tartagal.","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"709","2020-02-12 20:51:52-03","AMES","HU-HERB","AMES 01943193","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cranichis","parviflora","Cranichis parviflora","L. O. Williams","M. Schneider","250","1943","10","7","South America","Colombia",NA,"Quebrada del Chicó, near Bogotá.","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"250",NA,NA,NA,"undetermined"
"710","2020-02-12 20:48:29-03","AMES","HU-HERB","AMES 01943194","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cranichis","parviflora","Cranichis parviflora","L. O. Williams","M. Schneider",NA,"1947","12","15","South America","Colombia","Cundinamarca","Mun. de Quetame, Corrigimienta de Juayabetal","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"711","2020-02-12 20:46:34-03","AMES","HU-HERB","AMES 01943195","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cranichis","parviflora","Cranichis parviflora","L. O. Williams","M. Schneider","250","1943","10","7","South America","Colombia",NA,"Quebrada del Chicó, near Bogotà.","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"250",NA,NA,NA,"undetermined"
"712","2020-02-12 20:38:23-03","AMES","HU-HERB","AMES 01943196","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cranichis","parviflora","Cranichis parviflora","L. O. Williams","M. Schneider","172","1944","5","20","South America","Colombia",NA,"Usaquén, near Bogotá","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"172",NA,NA,NA,"undetermined"
"713","2020-02-12 20:38:28-03","AMES","HU-HERB","AMES 01943197","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cranichis","parviflora","Cranichis parviflora","L. O. Williams","M. Schneider","172","1944","5","20","South America","Colombia",NA,"[Usaquén], near Bogotá","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"172",NA,NA,NA,"undetermined"
