"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","county","minimumElevationInMeters","maximumElevationInMeters","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","class","infraspecificEpithet","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","individualCount","fieldNumber","typeStatus"
"242","2020-09-12 05:00:02-03","US","US","2906069","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","I. Skottsberg & C. Skottsberg","142","1955","1","21","South America","Chile","Valparaíso (V)","Iter ad Insulas Juan Fernandez. Masafuera: Quebrada Vacas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"243","2020-09-12 05:00:02-03","US","US","1127302","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","E. W. D. Holway & M. M. Holway","2020","1921","8","11","South America","Argentina","Cordoba","In Park.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"244","2020-09-12 05:00:02-03","US","US","1440927","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","S. Venturi","7449","1928","11","6","South America","Argentina","Tucuman","Departamento Burroyaco. El Puestito. Barrancas arroyo de Falda.",NA,NA,NA,NA,NA,"650",NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"245","2020-09-12 05:00:02-03","US","US","2461729","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","Arrillaga, Izaguirre & A. Laguardia","141",NA,NA,NA,"South America","Argentina","Tucuman","Tafí del Valle.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"246","2020-09-12 05:00:02-03","US","US","1386015","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","A. Lombardo","1069","1924","11",NA,"South America","Uruguay","Montevideo","Loc. Dict. Campos. Departamento de Montevideo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"247","2020-09-12 05:00:02-03","US","US","3565198","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","P. M. Peterson & C. R. Annable","10235","1991","2","12","South America","Argentina","Salta","37 km N of Salta on Hwy 9 towards San Salvador de Juyuy, ca. 2 km N of Dique Embalse Campo Alegre.",NA,NA,NA,NA,NA,"1540",NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth","Matthei, O. R.",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"248","2020-09-12 05:00:02-03","US","US","2014665","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","H. Gunckel","18269","1950","11","10","South America","Chile",NA,"Prov. Santiago: Cerro San Cristóbal.",NA,NA,NA,NA,NA,"800",NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"249","2020-09-12 05:00:02-03","US","US","993519","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","H. Marcenaro","19229","1908","11",NA,"South America","Argentina",NA,"Colonia Margarita Belen- Chasomatral [interpreted].",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"250","2020-09-12 05:00:02-03","US","US","2432211","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","D. S. Correll, K. Dodds, E. Brucher & G. Paxman","A673","1960","2","25","South America","Argentina","Jujuy","On open rocky mountain slope, Alfarcito, east of Tilcara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"251","2020-09-12 05:00:02-03","US","US","1295980","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","E. Marsh","28","1925","12","13","South America","Uruguay","Montevideo","Parque Prado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"252","2020-09-12 05:00:02-03","US","US","3421913","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","P. M. Peterson & C. R. Annable","11537","1992","3","3","South America","Argentina","San Juan","25 km W of Las Flores on Hwy 150 towards Puerto del Agua Negra.",NA,NA,NA,NA,"Iglesia","2670",NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth","Matthei, O. R.",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"253","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","R. J. Soreng & N. L. Soreng","7091","2001","11","29","South America","Chile","Valparaíso (V)","Reserva Nacional Lago Peñuelas, S side of Ruta 68 across from the park entrance, SE of Valparaiso ca. 20 km",NA,NA,NA,NA,"V","365",NA,"-71.5153","-33.1756",NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth","Romaschenko, Konstantin, Research Associate (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"254","2020-09-12 05:00:02-03","US","US","3565246","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","P. M. Peterson & C. R. Annable","10258","1991","2","13","South America","Argentina","Juyuy","58 km N of San Salvador de Juyuy on Hwy 9 and ll km on road to Tiraxi.",NA,NA,NA,"US01009348",NA,"1850",NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth","Matthei, O. R.",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"255","2020-09-12 05:00:02-03","US","US","3421916","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","P. M. Peterson & C. R. Annable","11557","1992","3","5","South America","Argentina","La Rioja","Sierra de Sanogasta, W side of Cuesta de Miranda approximately 20 km W of Miranda on Hwy 40.",NA,NA,NA,"US00786629","General Lavalle","1940",NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth","Matthei, O. R.",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"256","2020-09-12 05:00:02-03","US","US","3565211","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","P. M. Peterson, C. R. Annable & O. N. Morrone","10140","1991","2","8","South America","Argentina","Tucuman","17 km N of Tafi on Hwy 307 to Amaicha del Valle.",NA,NA,NA,"US01009333","Tafi del Valle","2520",NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth","Matthei, O. R.",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"257","2020-09-12 05:00:02-03","US","US","1722633","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","Rosengurtt","78","1936","11","23","South America","Uruguay","Soriano","Mercedes. Estancia Mouriño. Parcela del 11.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"258","2020-09-12 05:00:02-03","US","US","2461257","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","T. Pederson","6394","1961","11","12","South America","Argentina","Corrientes","Banks and gullies by the R. Paraná. Estancia Las Tres Marias. Dep. Empedrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"259","2020-09-12 05:00:02-03","US","US","1722743","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","-. Gallinal, -- Aragone, -- Bergalli, -- Campal & Rosengurtt","1811","1937","12",NA,"South America","Uruguay","Cerro Largo","Depto: Cerro Largo. Río Negro. Estancia: Palleros. Parcela: 18 sínyle [interpreted].",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"260","2020-09-12 05:00:02-03","US","US","3173509","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","R. Wasum & et al.","6318","1989","11","11","South America","Brazil","Rio Grande do Sul","Porto Alegre- Morro da Policia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"261","2020-09-12 05:00:02-03","US","US","2544920","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","T. Pederson","7183","1964","11","18","South America","Argentina","Entre Rios","Estancia La Selmira. Dep. Uruguay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"262","2020-09-12 05:00:02-03","US","US","1108291","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","E. W. D. Holway & M. M. Holway","134","1919","10","20","South America","Chile",NA,"Constitucion.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"263","2020-09-12 05:00:02-03","US","US","1256621","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","C. L. Spegazzini","s.n.","1907","12","11","South America","Argentina",NA,"In pratis editioribus circa La Plata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"264","2020-09-12 05:00:02-03","US","US","3375714","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","F. L. S. P.","0539b",NA,NA,NA,"South America - Neotropics","Peru","Arequipa","Departamento Arequipa. Provincia: Caravelí. Somas de Atiquipa.",NA,NA,NA,NA,NA,"800","970",NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"265","2020-09-12 05:00:02-03","US","US","3141289","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","J. C. Solomon","13325","1985","3","30","South America - Neotropics","Bolivia","La Paz","Dpto. La Paz; Prov. Bautista Saavedra. Chajaya, a few kilometers from Charazani.",NA,NA,NA,NA,NA,"3500",NA,"-69.02","-15.22",NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"266","2020-09-12 05:00:02-03","US","US","1963855","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","Domingolozzo","s.n.","1946","10",NA,"South America","Argentina","Cordoba","Dep. Capital. Barrio Jardín.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"267","2020-09-12 05:00:02-03","US","US","2075053","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","A. E. Burkart","8485","1937","11","19","South America","Argentina","Buenos Aires","Baradero, barranca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"268","2020-09-12 05:00:02-03","US","US","1724089","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","-. Gallinal, -- Aragone, -- Bergalli, -- Campal & Rosengurtt","1149","1937","11",NA,"South America","Uruguay","Flores","Depto: Flores. Arroyo Grande. Estancia: Sta. Adelaide. Parcela: 25.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"269","2020-09-12 05:00:02-03","US","US","530170","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","G. Hastings","242","1901","1","10","South America","Chile","Valparaíso (V)","Juan Fernández.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"270","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","P. M. Peterson, R. J. Soreng, K. Romashchenko & D. Susanibar Cruz","20457","2007","3","14","South America - Neotropics","Peru","Huancavelica","Canyon of Rio Ichu, SW of Huancavelica ca. 5 km on Hwy 3 to Santa Ines and Ayacucho",NA,NA,"US, USM",NA,"Huancavelica","4894",NA,"-75.0568","-12.8134",NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"271","2020-09-12 05:00:02-03","US","US","3729984","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","P. M. Peterson, R. J. Soreng, D. Salariato & A. Panizza","19456","2006","3","21","South America","Argentina","Tucuman","Rio Tafi de Valle, W of Mirador de La Bolsa, N of Tafi del Valle 10 rd km, ca 5 air km, on Hwy 307",NA,NA,NA,NA,"Tafi","2530",NA,"-65.7221","-26.8046",NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth","Cialdella, A. M.",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"272","2020-09-12 05:00:02-03","US","US","2579280","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","Rosengurtt","B-9352","1962","12","9","South America","Uruguay","Salto","Salto Grande. Depto. Salto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"273","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","ex. herb. R.A. Philippi","548",NA,NA,NA,"South America","Chile","Maule (VII)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"274","2020-09-12 05:00:02-03","US","US","2240614","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","H. Humbert","21255","1948","10","31","South America","Argentina","Buenos Aires","De Buenos Aires a La Plata.",NA,NA,NA,NA,NA,"5","20",NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"275","2020-09-12 05:00:02-03","US","US","1722640","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","Rosengurtt","157","1936","11","21","South America","Uruguay","Soriano","Mercedes. Estancia Mouriño. Parcela del 13.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"276","2020-09-12 05:00:02-03","US","US","993523","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","H. H. Rusby","237","1886","2",NA,"South America - Neotropics","Bolivia",NA,"Sorata.",NA,NA,NA,NA,NA,"3048",NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"277","2020-09-12 05:00:02-03","US","US","3001824","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","A. E. Burkart, N. Troncoso & N. M. Bacigalupo","23609","1962","10","31","South America","Argentina","Entre Rios","Paraná, Paracao, bosque de la barranca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"278","2020-09-12 05:00:02-03","US","US","1502446","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","S. Venturi","2719","1924","1","12","South America","Argentina","Tucuman","Sierra de Medina, Burroyaco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"279","2020-09-12 05:00:02-03","US","US","1912190","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","A. L. Cabrera","9831","1943","12","1","South America","Argentina","Buenos Aires","Partido de: Carlos Casares: Belloco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"280","2020-09-12 05:00:02-03","US","US","1961858","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","J. R. Swallen","7516","1945","11","29","South America","Brazil","Rio Grande do Sul","Fazenda Experimental de Criacão Bagé.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"281","2020-09-12 05:00:02-03","US","US","1122339","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","Bro. Claude-Joseph","1943","1923","1",NA,"South America","Chile",NA,"San Rosendo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"282","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","A. S. Hitchcock","2211",NA,NA,NA,"South America - Neotropics","Ecuador",NA,"[Quito et -- mt Javirac].",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"283","2020-09-12 05:00:02-03","US","US","2624151","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","A. F. C. P. de Saint-Hilaire","M212","1816",NA,NA,"South America","Uruguay",NA,"Banda Oriental.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"284","2020-09-12 05:00:02-03","US","US","1256513","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","L. R. Parodi","5970","1924","12","1","South America","Argentina","Buenos Aires","Escobar. À villa del F.C.C.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"285","2020-09-12 05:00:02-03","US","US","3113742","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","E. Anderson","1272","1950","6","9","South America - Neotropics","Peru","La Libertad","Dept. Libertad- Utuzco. Near Usqui.",NA,NA,NA,NA,NA,"3200",NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"286","2020-09-12 05:00:02-03","US","US","2435320","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","W. J. Eyerdam & A. A. Beetle","23146a","1938","12","3","South America","Argentina","Buenos Aires","G. E. Hudson R.R. Station about ½-distance between Buenos Aires and La Plata.",NA,NA,NA,"US00037463",NA,"10",NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,"US00037463_01","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"287","2020-09-12 05:00:02-03","US","US","2435295","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","W. J. Eyerdam & A. A. Beetle","23188","1938","12","4","South America","Argentina","Buenos Aires","The Andes. San Vicente, 39km southeast of Buenos Aires.",NA,NA,NA,"US01933282",NA,"10",NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,"US01933282_01","Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"288","2020-09-12 05:00:02-03","US","US","2435314","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","W. J. Eyerdam, A. A. Beetle & E. Grondona","23726","1938","12","12","South America","Argentina","Buenos Aires","The Andes. Depto. Necochea. Punta Negra, 15km north of Necochea.",NA,NA,NA,"US02494039",NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"289","2020-09-12 05:00:02-03","US","US","2014721","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","H. Gunckel","18764","1933","1","3","South America","Chile",NA,"Prov. Valdivia: Isla Teja. En el Parque Natural.",NA,NA,NA,NA,NA,"50",NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"290","2020-09-12 05:00:02-03","US","US","993527","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","J. Arechavaleta","s.n.",NA,NA,NA,"South America","Uruguay","Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"291","2020-09-12 05:00:02-03","US","US","1961842","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","J. R. Swallen","7494","1945","11","29","South America","Brazil","Rio Grande do Sul","Fazenda Experimental de Criacão Bagé.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"292","2020-09-12 05:00:02-03","US","US","1819979","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","Rosengurtt","B4171⅓","1942","11","15","South America","Uruguay","Paysandu","Chapicuy. Orillas del río Uruguay, Sta. Sofía.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"293","2020-09-12 05:00:02-03","US","US","1065055","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","Bro. Claude-Joseph","A104","1920","1",NA,"South America","Chile",NA,"Nahuelbuta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"294","2020-09-12 05:00:02-03","US","US","73521","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","Mandon","1276*",NA,NA,NA,"South America - Neotropics","Bolivia",NA,"Sorata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"295","2020-09-12 05:00:02-03","US","US","1057623","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","Bro. Claude-Joseph","550","1918","10","2","South America","Chile",NA,"Santiago.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"296","2020-09-12 05:00:02-03","US","US","993521","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","Arechavaleta","45",NA,NA,NA,"South America","Uruguay","Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"297","2020-09-12 05:00:02-03","US","US","3318634","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","P. Hollermayer","331","1924","11",NA,"South America","Chile",NA,"Prov. Valdivia. Panguipulli.",NA,NA,NA,NA,NA,"200",NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"298","2020-09-12 05:00:02-03","US","US","1763485","PreservedSpecimen","Plantae","Poaceae","Nassella","neesiana","Nassella neesiana","L. R. Parodi","13355","1939","12","21","South America","Argentina","Buenos Aires","General Villegas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","(Trin. & Rupr.) Barkworth",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
