"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","eventTime","fieldNumber","individualCount","relatedCatalogItem","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","522188","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhaei","Miconia saldanhaei","Cogn.","R. Romero","F. C. P. Garcia","1988","12","02","Brazil","São Paulo","Ubatuba","Picinguaba","-44.833923","-23.380728",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=328946' target='other'> <mi>dwc_moreinfo</mi></a>","NY00522188","NY00522188_01",NA,NA,NA,"223",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","1015531","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhaei","Miconia saldanhaei","Cogn.",NA,"J. F. A. Baumgratz","2006","01","25","Brazil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas. Margem da estrada Juturnaiba, km 5. 50 m depois do bambuzal, à direita em direção à barragem.","-42.3917","-22.6508",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1107362' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015531","NY01015531_01",NA,NA,NA,"872",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","880269","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhaei","Miconia saldanhaei","Cogn.",NA,"R. Goldenberg","2008","05","02","Brazil","Espírito Santo","Castelo","Parque Estadual do Forno Grande. Trilha para as piscinas.","-41.0836","-20.5161",NA,NA,"1100","1400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2538337' target='other'> <mi>dwc_moreinfo</mi></a>","NY00880269","NY00880269_01",NA,NA,NA,"1054",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","522189","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhaei","Miconia saldanhaei","Cogn.","A. C. Brade","E. Pereira","1946","01","15","Brazil","Rio de Janeiro",NA,"Serra dos Orgaos","-43.073169","-22.496706",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=328947' target='other'> <mi>dwc_moreinfo</mi></a>","NY00522189","NY00522189_01",NA,NA,NA,"451",NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-02-19 11:35:14-03","UFPI-MRV","HDELTA","4922","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhae","Miconia saldanhae","Cogn.","De Oliveira, F.C.B.","De Oliveira, F.C.B.","2018","04","13","Brasil","São Paulo","Iporanga",NA,"-48.590278","-24.580556","48°35'25,00''W","24°34'50,00''S",NA,NA,"<ll>dwc_commonname:</ll> Pixirica 2","HDELTA004922",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-06-29 11:31:24-03","UFRJ","RFA","7646","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","J. J. Wurdack","P. Occhioni","1945","10","28","Brasil","Rio de Janeiro","Rio de Janeiro","Estrada da Vista Chinesa","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Árvore pequena, flor creme","RFA45435",NA,"1975",NA,NA,"468",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"49","2020-06-29 11:31:24-03","UFRJ","RFA","4721","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","J. J. Wurdack","P. Occhioni","1946","11","30","Brasil","Rio de Janeiro","Rio de Janeiro","Serra da Carioca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Árvore pequena","RFA45437",NA,"1975",NA,NA,"796",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"50","2020-06-29 11:31:25-03","UFRJ","RFA","7212","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhae","Miconia saldanhae","Cogn.","J.J. Wurdack","H. Mattos","1962","11","07","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"RFA45474",NA,"1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:44:33-03","EAO","IAN","137371","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Wurdack, JJ","Castellanos, A","1963","10","09","Brasil","Rio de Janeiro","Guanabara","Floresta da Tijuca, estrada do Excelsior.",NA,NA,NA,NA,NA,NA,NA,"IAN137371",NA,"1970","04",NA,"24430",NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-01-20 14:40:39-03","UPM","MACK","1305","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","A. A. de Oliveira","A. Stival-Santos","2010","04","06","Brasil","SC","Angelina","Linha do Chaves, floresta ombrófila densa, interior do fragmento.","-48.9852981567383","-27.5685997009277","S","W",NA,NA,NA,NA,NA,"2010","04","28","2362",NA,NA,NA,NA,NA,NA,NA,"25961","auto",NA,NA,NA,NA,NA,NA
"53","2019-10-09 11:20:31-03","UFBA","ALCB","11734","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhaei","Miconia saldanhaei","Cogn.",NA,"s.col.",NA,NA,NA,"Brasil",NA,NA,"Do Rio, Minas, S. Paulo",NA,NA,NA,NA,NA,NA,NA,"ALCB015476","ALCB015476",NA,NA,NA,"s/n",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-02-08 10:03:48-03","NBC","NL-BOTANY","L.2550315","PreservedSpecimen","Plantae","Melastomataceae","Miconia","divaricata","Miconia divaricata","Gardner",NA,"Glaziou AFM","1888","01","01","Brazil",NA,NA,"Prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2550315 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2550315","NL-L2550315",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"55","2020-02-08 10:03:48-03","NBC","NL-BOTANY","L.2550316","PreservedSpecimen","Plantae","Melastomataceae","Miconia","divaricata","Miconia divaricata","Gardner",NA,"Burchell WJ",NA,NA,NA,"Brazil",NA,NA,"Catalogus Geographicus Plantarum Brasilae Tropicae.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2550316 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2550316","NL-L2550316",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"56","2020-11-04 11:13:37-03","ESALQ","ESA","80906","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Godoy, J.R.L. et al.","1999","01","11","Brasil","São Paulo","Pariquera-açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA080906","ESA080906",NA,NA,NA,"84.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:13:37-03","ESALQ","ESA","80907","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Godoy, J.R.L. et al.","1999","01","10","Brasil","São Paulo","Pariquera-açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA080907","ESA080907",NA,NA,NA,"78.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:13:37-03","ESALQ","ESA","100753","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata",NA,"Goldenberg, R.","Grande, D.A.","1979","11","12","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"ESA100753","ESA100753","1978",NA,NA,"343.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:13:37-03","ESALQ","ESA","62159","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Sampaio, D. et al.","1999","01","08","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"ESA062159","ESA062159","1999","01","06","130.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:13:37-03","ESALQ","ESA","80903","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Sztutman, M. et al.","1999","01","11","Brasil","São Paulo","Pariquera-açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA080903","ESA080903",NA,NA,NA,"239.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:13:37-03","ESALQ","ESA","80904","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Godoy, J.R.L. et al.","1999","01","10","Brasil","São Paulo","Pariquera-açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA080904","ESA080904",NA,NA,NA,"77.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:13:37-03","ESALQ","ESA","121513","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Bacci, L.F.","Souza, V.C.","2009","05","01","Brasil","Rio de Janeiro","Santa Maria Madalena","Subida para a Pedra Dubois. Floresta com transição para campo de altitude.","-42.0080986022949","-21.9552993774414",NA,NA,NA,NA,"Arbusto, ca. 2 m alt.; frutos imaturos verde-claros. Floresta.","ESA121513","ESA121513",NA,NA,NA,"33527.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"30526","auto",NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:13:37-03","ESALQ","ESA","100754","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata",NA,"Goldenberg, R.","Wanderley, M.G.L.","1985","05","08","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"ESA100754","ESA100754","1998",NA,NA,"757.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:13:37-03","ESALQ","ESA","1574","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Maymone, P.","1932","11","20","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"ESA001574",NA,"1999","01","01","273.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:13:37-03","ESALQ","ESA","80905","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Sztutman, M. ; Valmir","1998","10","27","Brasil","São Paulo","Pariquera-açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA080905","ESA080905",NA,NA,NA,"57.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:13:43-03","ESALQ","ESA","68790","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhaei","Miconia saldanhaei","Cogn.","Fonseca, M.G.","Ivanauskas, N.M.; Pereira, V.C.; Souza, P.C.A.; Stella, A.; Muniz, M.; Silva, P.P.V.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","2000","04","18","Brasil","São Paulo","Caraguatatuba","P.E.Serra do Mar, Estrada Intermediária, km 30. Floresta Ombrófila Densa de encosta, com perturbação. Borda","-45.376","-234.132","-45,376","-234,132",NA,NA,"arbusto com frutos imaturos verdes e maduros pretos, 3,5 m de altura","ESA068790","ESA068790",NA,NA,NA,"4514.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:13:43-03","ESALQ","ESA","34022","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhaei","Miconia saldanhaei",NA,"Ivanauskas, N.M.","Ferretti, A. et al.","1996","01","01","Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"ESA034022","ESA034022",NA,NA,NA,"34.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:13:43-03","ESALQ","ESA","11325","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhaei","Miconia saldanhaei","Cogn.","Goldenberg, R.","Souza, V.C.","1988","12","11","Brasil","São Paulo","Peruíbe",NA,"-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,"ESA011325",NA,NA,NA,NA,"455.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:13:43-03","ESALQ","ESA","29487","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhaei","Miconia saldanhaei","Cogn.","Ivanauskas, N.M.","Ivanauskas, N.M. ; Gomes, A.","1995","12","07","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA029487","ESA029487",NA,NA,NA,"1042.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:13:43-03","ESALQ","ESA","75101","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhaei","Miconia saldanhaei","Cogn.","Souza, V.C. & Rodrigues, R.R.","Souza, F.M.; Duarte, A.R.; Sampaio, D.; Bernhardt, R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Oliveira, A.A.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2001","04","17","Brasil","São Paulo","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta Ombrófila Densa Baixomontana e Montana no entorno do Vale dos Rios Mambu e dos Macacos. 24o02'28,4S; 46o49'27,9W. 30-180msm.","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"Arvoreta, ca. 2,5m alt. Frutos imaturos verdes. Beira de rio.","ESA075101","ESA075101",NA,NA,NA,"196.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:13:43-03","ESALQ","ESA","79639","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhaei","Miconia saldanhaei","Cogn.",NA,"Gomes, S.M.; Antunes, R.M.; Gomes, P.B.; Nakakura, H.C.C.; Melo, M.S.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","2002","04","22","Brasil","São Paulo","Sete Barras","Parque Estadual de Carlos Botelho, Núcleo Sete Barras. Estrada Estadual São Miguel Arcanjo - Sete Barras (SP139). Floresta Ombrófila Densa Submontana, 3,5 km acima do núcleo Sete-Barras","-475.535","-241.101","-475,535","-241,101","300","300","Arbusto de 2m de altura. Fruto imaturo verde-claro.","ESA079639","ESA079639",NA,NA,NA,"440.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:13:43-03","ESALQ","ESA","28892","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhaei","Miconia saldanhaei","Cogn.","Ivanauskas, N.M.","Ivanauskas, N.M.","1995","10","19","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA028892","ESA028892",NA,NA,NA,"489.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:13:43-03","ESALQ","ESA","109277","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhaei","Miconia saldanhaei",NA,NA,"Sampaio, D.",NA,NA,NA,"Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"ESA109277","ESA109277",NA,NA,NA,"94.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:13:43-03","ESALQ","ESA","28537","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhaei","Miconia saldanhaei","Cogn.","Ivanauskas, N.M","Ivanauskas, N.M.","1995","11","08","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA028537","ESA028537",NA,NA,NA,"528.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:13:43-03","ESALQ","ESA","28538","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhaei","Miconia saldanhaei","Cogn.",NA,"Ivanauskas, N.M.","1996","01","18","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA028538","ESA028538",NA,NA,NA,"679.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:13:43-03","ESALQ","ESA","52133","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhaei","Miconia saldanhaei","Cogn.","V.C. Souza (Jul/2006)","Lima, R.A.F.",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Beira de estrada (Km 48 - SP 139) - Parque Estadual de Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,"350","350",NA,"ESA052133","ESA052133",NA,NA,NA,"301.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:13:43-03","ESALQ","ESA","28891","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhaei","Miconia saldanhaei","Cogn.","Ivanauskas, N.M.","Ivanauskas, N.M.","1995","03","23","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA028891","ESA028891",NA,NA,NA,"56.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:13:43-03","ESALQ","ESA","31196","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhaei","Miconia saldanhaei","Cogn.",NA,"Leitão Filho, H.F. et al.","1996","01","30","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"ESA031196","ESA031196",NA,NA,NA,"34498.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"79","2021-01-14 15:31:40-03","MN","R","9648","PreservedSpecimen","Plantae","Melastomataceae","Miconia","divaricata","Miconia divaricata","Gardner",NA,"Glaziou, A.F.M.","1878","05","18","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000009648","R000009648_001 R000009648_002",NA,NA,NA,"16882",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-01-14 15:31:40-03","MN","R","10557","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Glaziou, A.F.M.; Brusse, F.A.","1880","08",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000010557","R000010557_001",NA,NA,NA,"159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-01-14 15:31:40-03","MN","R","9629","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Glaziou, A.F.M.; Netto, L.S.M. & Schwacke, C.A.W.","1881","09",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000009629","R000009629_001",NA,NA,NA,"563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-01-14 15:31:40-03","MN","R","9630","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rabenii","Miconia rabenii","Cogn.",NA,"Glaziou, A.F.M.","1884","02","09","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"Plantas do Brasil Central","R000009630","R000009630_001",NA,NA,NA,"18227",NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA
"83","2020-12-20 21:18:22-03","UFV","VIC","39382","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Romero, R.; et al.","2003","03","13","Brasil","Minas Gerais","Delfinopolis","Fazenda Águas da Serra, trilha das Cachoeiras. &nf;20º26'33S 46º46'02 W 996m","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"Campo hidromórfico. Subarbusto 0,5m. Hipanto esverdeado, corola rósea com base alva, estames amarelos.","VIC039382",NA,NA,NA,NA,"6751",NA,NA,NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA
"84","2020-12-20 21:18:22-03","UFV","VIC","52454","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Baumgratz, J.F.A.","Baumgratz, J.F.A.; et al.","2007","04","19","Brasil","Rio de Janeiro","Nova Iguaçu","Caminho do Ouro","-43","-22","-43","-22","800","800","Árvore com cerca de 6,5m de altura, ramos e pecíolo verde. Folhas verdes discolores. Frutos jovens globulosos verde musgo. Sementes castanhas.","VIC052454",NA,"2007",NA,NA,"992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-20 21:18:22-03","UFV","VIC","30282","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Silva, A.F.; et al.","2006","04","21","Brasil","Minas Gerais","Ervália","P.E. Serra do Brigadeiro, trilha para o cruzeiro, em Floresta Ombrófila, 1400m de atl.","-42.6571998596191","-20.8400001525879",NA,NA,NA,NA,"Árvore de 6 m, folhas brilhantes na face superior, frutos imaturos de cor verde e negros quando maduros.","VIC030282",NA,"2006",NA,NA,"2565",NA,NA,NA,NA,NA,NA,NA,"19783","auto",NA,NA,NA,NA,NA,NA
"86","2020-12-20 21:18:22-03","UFV","VIC","30270","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Silva, A.F.; et al.","2006","04","21","Brasil","Minas Gerais","Ervália","P.E. Serra do Brigadeiro, trilha para o cruzeiro, em Floresta Ombrófila, 1400m de alt.","-42.6571998596191","-20.8400001525879",NA,NA,NA,NA,"#?#Árvore de 8m, folhas brilhantes na face superior, frutos imaturos de cor verde e negros quando maduros.","VIC030270",NA,"2006",NA,NA,"2553",NA,NA,NA,NA,NA,NA,NA,"19783","auto",NA,NA,NA,NA,NA,NA
