"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","sex"
"47","2021-02-18 09:30:14-03","UNESP-IBB","BOTU","4716","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Rocha, S.P.","1974","10","19","Brasil","São Paulo","Botucatu",NA,NA,"9999","9999","BOTU004716",NA,"Faria Jr., J.E.R.",NA,NA,NA,NA,NA,"2010","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-02-18 09:30:14-03","UNESP-IBB","BOTU","2554","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Assis Camargo, P.F.","1998","01","27","Brasil","São Paulo","Agudos",NA,NA,"9999","9999","BOTU002554",NA,"Kawasaki, M.L.","517",NA,NA,NA,NA,"1998","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-02-18 09:30:14-03","UNESP-IBB","BOTU","4713","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Filho, F.M.C.","1974","11","09","Brasil","São Paulo","Botucatu",NA,NA,"9999","9999","BOTU004713",NA,"Proença, C.","2-H",NA,NA,NA,NA,"2010","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-02-18 09:30:14-03","UNESP-IBB","BOTU","27156","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Medri, C.","1998","08","29","Brasil","Paraná","Sapopema",NA,NA,"9999","9999","BOTU027156",NA,"Dias, M.C.",NA,NA,NA,NA,NA,"1998","08","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-02-18 09:30:14-03","UNESP-IBB","BOTU","9561","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"9999","9999","BOTU009561",NA,"Biral, L.",NA,NA,NA,NA,NA,"2010","12","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-06-29 11:31:34-03","UFRJ","RFA","39646","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Finotti R.; Caruzo J.",NA,NA,NA,"Brasil","Rio de Janeiro","Guapimirim","-42.845833","-22.577222","42º50'45''W","22º34'38''S","RFA24653",NA,"Marcelo Sousa","119","Interior de fragmento florestal cujo o entorno é ocupado por várias pequenas propriedades, antigo assentamento do INCRA","50","50","Arvore de 10 metros de altura e PAP de 26 cm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-13 09:20:20-03","UFRJ","RFA","24939","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Flávio Brito Pereira","2001","01","11","Brasil","Rio de Janeiro","São José do Vale do Rio Preto","-42.871667","-22.149722","42º52'18''W","22º8'59''S","RFA41952",NA,NA,"fev-63",NA,NA,NA,"Arvore, 7m de altura 13cm DAP, flores Brancas e frutos verdes com odor suave.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-13 09:20:20-03","UFRJ","RFA","26031","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","F. M. de B. Pereira","2000","12","20","Brasil","Minas Gerais","Itamonte","-44.6875","-22.281389","44º41'15''W","22º16'53''S","RFA41955",NA,NA,"53/51","Fazenda Bugre",NA,NA,"Arvora, 11m de altura, 15cm de DAP, folha verde, flor Branca e comum no local.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-13 09:20:20-03","UFRJ","RFA","26997","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Flavio Britto Pereira","2001","03","03","Brasil","Minas Gerais","Itamonte","-44.678333","-22.265","44º40'42''W","22º15'54''S","RFA41918",NA,NA,"27/77",NA,NA,NA,"árvore, 6m de altura, 15cm de DAP,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-24 17:10:51-03","UTFPR","DVPR","740","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Pinheiro, R","2013","04","04","Brasil","Paraná","Cruzerio do Iguaçu",NA,NA,NA,NA,"DVPR000740","DVPR000740","Pinheiro, R","s.n.","Sítio Santa Ana",NA,NA,"Árvore 9 m, tronco tortuoso, flores brancas.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-24 17:10:51-03","UTFPR","DVPR","5528","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Rocha Filho, JA; Piva, J; Machado, C","2018","02","22","Brasil","Paraná","Capitão Leonidas Marques","-53.3904","-25.2748","-53.3904","-25.2748","DVPR005528",NA,"Rocha Filho, JA","543","Região do Corrego Beviláqua.","348","348","Árvore 7,5 m. Folha discolores, cartáceas, face abaixial pilosa. Frutos carnosos, verdes-oliváceos, pubérulos. Ponto 476.; Borda de um fragmento de Floresta Estacional Semidecidual sobre associação entre Latossolo e Nitossolo Vermelho","2018","01",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-24 17:10:51-03","UTFPR","DVPR","2478","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Moreira, VC","2014","11",NA,"Brasil","Paraná","Boa Esperança do Iguaçu","-53.149","-25.344","-53.149","-25.344","DVPR002478",NA,"Estevan, DA","s.n.","Balsa, rio Iguaçu",NA,NA,"Árvore, botoões florais.","2014","12",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-24 17:10:51-03","UTFPR","DVPR","3742","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Caxambu, MG; Siqueira, EL; Chagas, MP","2015","10","02","Brasil","Paraná","Céu Azul","-53.41235","-25.04297","-53.41235","-25.04297","DVPR003742",NA,"Caxambu, MG","6963","Parque Nacional do Iguaçu, cercanias da BR 277.","714","714","arvoreta ca. 3m, heliófita. Flores com cálice verde ec orola alva. Botões florais verdes.; Relevo: suave-ondulado.","2015","10","25","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-24 17:10:51-03","UTFPR","DVPR","5529","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Rocha Filho, JA; Piva, J; Machado, C","2018","02","22","Brasil","Paraná","Capitão Leonidas Marques","-53.3905","-25.2747","-53.3905","-25.2747","DVPR005529",NA,"Rocha Filho, JA","544","Região do Corrego Beviláqua.","348","348","Árvore 7 m. Folhas discolores, cartáceas, face abaxial pilosa. Frutos carnosos, verde-oliváceos, pubérulos. Ponto 477.; Árvores remanescente em região com cobertura vegetal de atividades agrárias. Associação entre Latossolo e Nitossol","2018","01",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-24 17:10:51-03","UTFPR","DVPR","592","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Stolarski, OC; Klein, AW","2011","05","26","Brasil","Paraná","Cruzeiro do Iguaçu","-53.127799987793","-25.6156005859375",NA,NA,"DVPR000592","DVPR000592","Stolarski, OC; Klein, AW","s.n.","Linha Canoas",NA,NA,"Árvore 6 - 10 m, tronco tortuoso de 20 - 30 cm. de diâmetro revestido por casca grossa, flor branca e grande, fruto amarelo.","2011","03","07","Magnoliophyta",NA,NA,NA,NA,"12520","auto",NA,NA,NA,NA,NA,NA
"62","2020-11-24 17:10:51-03","UTFPR","DVPR","2419","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Devens, G","2014","10","10","Brasil","Paraná","Dois Vizinhos","-53.057201385498","-25.7336006164551",NA,NA,"DVPR002419",NA,"Devens, G","s.n.","Jd. Marcante",NA,NA,"Àrvore 5,5 m, flor branca.","2014",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"19637","auto",NA,NA,NA,NA,NA,NA
"63","2020-11-24 17:10:51-03","UTFPR","DVPR","915","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Ferreira, JA; et al.","1988","10","02","Brasil","Paraná","Leópolis","-50.7510986328125","-23.0799999237061",NA,NA,"DVPR000915","DVPR000915","Soares-Silva, LH","s.n.","Beira do rio Congonhas",NA,NA,"Árvore 2m, flores brancas e botões verdes.; Mata ciliar.","2001","02",NA,"Magnoliophyta",NA,NA,NA,NA,"22638","auto",NA,NA,NA,NA,NA,NA
"64","2020-11-24 17:10:51-03","UTFPR","DVPR","368","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Estevan, DA; et al.","2006","11","07","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"DVPR000368","DVPR000368","Estevan, DA","1231","Estrada para a Reserva do Apucaraninha",NA,NA,"Árvore 7 m, pétalas brancas.","2006",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"65","2020-11-24 17:10:51-03","UTFPR","DVPR","2767","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Chagas-Silva, F","1991","10","24","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"DVPR002767",NA,"Soares-Silva, LH","1436","Parque Estadual Mata dos Godoy",NA,NA,"Árvore 8m, botões florais cinza, flores brancas, odoríferas, pouco frequente.; Final do transecto 1.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"66","2020-11-24 17:10:51-03","UTFPR","DVPR","5313","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Risso, VB","2017","08","14","Brasil","Paraná","Marmeleiro","-53.0261001586914","-26.1494007110596",NA,NA,"DVPR005313",NA,NA,"21",NA,NA,NA,"Árvore, 3 mts, V114 =V109.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"27396","auto",NA,NA,NA,NA,NA,NA
"67","2020-11-24 17:10:51-03","UTFPR","DVPR","2709","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Paiva, MRC; Alves, J; Francisco, EM","1997","08","26","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,"DVPR002709",NA,"Soares-Silva, LH","s.n.","Próximo ao trevo Ortigueira-Ponta Grossa",NA,NA,"Árvore 3-3,5m, botão floral esverdeado, folhas pilosas.","1998","09","22","Magnoliophyta",NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA
"68","2020-11-24 17:10:51-03","UTFPR","DVPR","1199","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Pontes, C; Ricardi, AC","2013","10","13","Brasil","Paraná","Palmas","-51.9906005859375","-26.4841995239258",NA,NA,"DVPR001199",NA,"Maciel. D.de.P.","s.n.",NA,NA,NA,"Chega a atingir 10 m de altura, folhas simples com nervuras bem definidas, flores grandes de coloração branca, se dispõem solitárias ou em pequenos grupos. Fruto é apreciado por pássaros, e usado na preparação de doces.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA
"69","2020-11-24 17:10:51-03","UTFPR","DVPR","5423","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Barisson, M","2017","10","14","Brasil","Santa Catarina","Itá","-52.3231010437012","-27.290599822998",NA,NA,"DVPR005423",NA,"Barisson, M","s.n.","Bairro São Roque.",NA,NA,"Árvore em crescimento, com aproximadamente de 3,5 m de altura, Flores brancas.","2017","10",NA,"Magnoliophyta",NA,NA,NA,NA,"15861","auto",NA,NA,NA,NA,NA,NA
"70","2020-12-15 11:14:50-03","FUNED","FUNED-POL","4104","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumaefolia","Campomanesia guazumaefolia",NA,"Claudia Simeao","1999","12","01","Brasil","MG",NA,NA,NA,NA,NA,"POL004104","POL004104_p01 POL004104_p02 POL004104_p03 POL004104_p04 POL004104_p05",NA,NA,"Estaçao Ecologica UFMG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2016-10-18 16:26:36-02","UNEMAT","TANG","2062","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Gouvea, MF","1988","10","21","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"TANG000002062",NA,"Silva, SM","s.n.","Lago Igapo- proximo ao corpo de bombeiros.&nf;Material vindo do Herbário FUEL.",NA,NA,"Árvore de 7m, flores brancas.","1991",NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:45:46-03","EAO","IAN","53389","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Montes, JE","1945","10","04","Argentina",NA,NA,NA,NA,NA,NA,"IAN053389",NA,"Sobral, M","1185","Localidad Santa Ana Gob. Misiones, dep. Candelaria.","216","216",NA,"2015",NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:45:46-03","EAO","IAN","53417","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Ruiz","1947","02","12","Argentina",NA,NA,NA,NA,NA,NA,"IAN053417",NA,"Sobral, M","5031","Gob. Misiones, Dept. Concepcion. Localidad Santa Maria.",NA,NA,"Flor branca.","2015",NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:45:46-03","EAO","IAN","14213","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Magalhães, MG","1941","10","31","Brasil","Minas Gerais","Betim","-44.198299407959","-19.9678001403809",NA,NA,"IAN014213","IAN014213 IAN014213_e IAN014213_e1","Sobral, M","725","Ibireté.",NA,NA,"Arbusto de 2 metros de altura.","2015",NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,"15199","auto",NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:45:46-03","EAO","IAN","55239","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Mendes, OT","1938","10","23","Brasil","São Paulo","Pindorama","-48.9000015258789","-21.1800003051758",NA,NA,"IAN055239",NA,"Sobral, M","3436","Prop. A. Rinaldi.",NA,NA,"Árvore.","2015",NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,"14884","auto",NA,NA,NA,NA,NA,NA
"76","2020-01-20 14:40:42-03","UPM","MACK","3106","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","L. O. Andrade","2016","10","09","Brasil","SP","Franco da Rocha","-46.7200012207031","-23.3199996948242",NA,NA,NA,NA,"L. O. Andrade","72","Parque Estadual do Juquery",NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,"12135","auto",NA,NA,NA,NA,NA,NA
"77","2020-01-20 14:40:42-03","UPM","MACK","3014","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","J. Azevedo","2016","10","06","Brasil","SP","Franco da Rocha","-46.7200012207031","-23.3199996948242",NA,NA,NA,NA,"M. G. Silva","28","Parque Estadual do Juquery",NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,"12135","auto",NA,NA,NA,NA,NA,NA
"78","2020-01-20 14:40:42-03","UPM","MACK","3013","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","J. Azevedo","2016","10","06","Brasil","SP","Franco da Rocha","-46.7200012207031","-23.3199996948242",NA,NA,NA,NA,"M. G. Silva","37","Parque Estadual do Juquery",NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,"12135","auto",NA,NA,NA,NA,NA,NA
"79","2020-01-20 14:40:42-03","UPM","MACK","2853","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg.","J. Azevedo","2016","10","06","Brasil","SP","Franco da Rocha","-46.7200012207031","-23.3199996948242",NA,NA,NA,NA,"M. G. Silva","40","Parque Estadual do Juquery",NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,"12135","auto",NA,NA,NA,NA,NA,NA
"80","2019-12-04 15:25:29-03","PUCPR","HUCP","13093","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(DC.) Kierski","Chagas, F","1996","10","31","Brasil","Paraná","Arapongas","-51.4244003295898","-23.4193992614746",NA,NA,"HUCP00015166","HUCP00015166","Chagas, F","2043",NA,NA,NA,"Nº 18833.",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,"18630","auto",NA,NA,NA,NA,NA,NA
"81","2019-12-04 15:25:29-03","PUCPR","HUCP","18218","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(DC.) Kierski","Selusniaki, M; Beltrami, L","2006","05","20","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00015403","HUCP00015403","Selusniaki, M","1087","Bosque Boa Vista",NA,NA,NA,"2007",NA,NA,"Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"82","2019-12-04 15:25:29-03","PUCPR","HUCP","18096","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(DC.) Kierski","Selusniaki, M; Beltrami, L","2005","06","05","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00015138","HUCP00015138","Selusniaki, M","418","Fazendinha",NA,NA,NA,"2005","09","21","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"83","2019-12-04 15:25:29-03","PUCPR","HUCP","17454","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(DC.) Kierski","Selusniaki, M; Bonaldi, R","2006","04","19","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00015351","HUCP00015351","Selusniaki, M","860/077","Jardim Botânico",NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"84","2019-12-04 15:25:29-03","PUCPR","HUCP","22533","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(DC.) Kierski","Ariati, V",NA,NA,NA,"Brasil","Paraná","Itapejara D'Oeste","-52.8163986206055","-25.9652996063232",NA,NA,"HUCP00015190","HUCP00015190","Selusniaki, M","475",NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,"17425","auto",NA,NA,NA,NA,NA,NA
"85","2019-12-04 15:25:29-03","PUCPR","HUCP","13138","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(DC.) Kierski","Chagas, F","1996","03","11","Brasil","Paraná","Jataizinho","-50.9799995422363","-23.2541999816895",NA,NA,"HUCP00015247","HUCP00015247","Soares, LH","1900",NA,NA,NA,"Nº 17040.",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,"16845","auto",NA,NA,NA,NA,NA,NA
"86","2019-12-04 15:25:29-03","PUCPR","HUCP","13822","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(DC.) Kierski","Carneiro, J","1997","08","01","Brasil","Paraná","Jundiaí do Sul","-50.247501373291","-23.4367008209229",NA,NA,"HUCP00015299","HUCP00015299","Hatschbach, GG","339","Fazenda Monte Verde",NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,"17300","auto",NA,NA,NA,NA,NA,NA
"87","2019-12-04 15:25:29-03","PUCPR","HUCP","13734","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(DC.) Kierski","Carneiro, J","1997","08","01","Brasil","Paraná","Jundiaí do Sul","-50.247501373291","-23.4367008209229",NA,NA,NA,NA,"Hatschbach, GG","339","Fazenda Monte Verde",NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,"17300","auto",NA,NA,NA,NA,NA,NA
"88","2019-12-04 15:25:29-03","PUCPR","HUCP","12801","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(DC.) Kierski","Libsch, D","2000","12","27","Brasil","Santa Catarina","Mirim Doce","-50.0766983032227","-27.1963996887207",NA,NA,"HUCP00015114","HUCP00015114","Libsch, D","160","Mirinzinho",NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,"28064","auto",NA,NA,NA,NA,NA,NA
"89","2020-11-26 18:08:57-03","CPAN-UFMS","COR","6221","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Damasceno-Júnior, G. A.; Nakagima, J.; Resende, U. M. & equipe do projeto Aquarap","1998","09","03","Brasil","Mato Grosso do Sul","Jardim","-56.429167","-21.435833","56º25'45''W","21º26'9''S",NA,NA,NA,"1578","Rio da Prata","271","271","Arbusto, 5 m de altura Habito: Arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-10-09 11:21:07-03","UFBA","ALCB","99485","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Queiroz, EP; Gomes, FS; Mattos Andrade, PE de; et al.","2011","03","29","Brasil","Bahia","Salvador","-39.516667","-12.933333","-39.516667","-12.933333",NA,NA,"Guedes, ML; Uehbe, MI","5202","Região Metropolitana Salvador, Canabrava, fora da parcela",NA,NA,"de ca 3 m de altura. Folhas cartáceas, discolores. Inflorescência com botões pubescentes.; estádio avançado.","2011","05",NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-10-09 11:21:07-03","UFBA","ALCB","06768","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Legrand, D","1938","11","22","Brasil","São Paulo","Pindorama","-48.9000015258789","-21.1800003051758",NA,NA,"ALCB057655",NA,"Landim, LR","s/n",NA,NA,NA,"Arbusto, mato 2, Est. Experimental.","1995",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,"14884","auto",NA,NA,NA,NA,NA,NA
"92","2020-02-08 10:05:44-03","NBC","NL-BOTANY","L 0708878","PreservedSpecimen","Plantae","Myrtaceae","Britoa","guazumifolia","Britoa guazumifolia","(Cambess.) D.Legrand","Unknown",NA,NA,NA,"Brazil","Santa Catarina",NA,"-53.733333","-26.533333","-53.733333","-26.533333","NL-L0708878",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200708878 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Myrtales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
