"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus"
"178","2020-04-27 16:08:53-03","UFES","VIES","34806","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","J.P.F. Zorzanelli","2016","04","16","Zorzanelli, J.P.F.","2016","02",NA,"Brasil","Espírito Santo","Iúna","Serra do Valentim: Floresta do Senhor Aristides.","-41.476667","-20.368333","41º28'36''W","20º22'6''S",NA,NA,"VIES034806","VIES034806","1459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-06-29 09:29:32-03","UFRRJ","RBR","45566","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","T.A. Amorim","2018","09","18","G.V. Somner; Alunos Curso Lianas Neotropicais","2018","09","18","Brasil","Rio de Janeiro","Teresópolis","estrada próximo à sede do Parque. Parque Nacional da Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"RBR00045566","RBR00045566","1898",NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"180","2020-06-29 09:29:32-03","UFRRJ","RBR","24112","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"F.C. Nettesheim","2006","07","17","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Praça Sebastion Paul.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00024112","RBR00024112","211",NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"181","2020-06-29 09:29:32-03","UFRRJ","RBR","14217","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","H. Monteiro",NA,NA,NA,"H. Monteiro","1939","10","02","Brasil","Rio de Janeiro","Rio de Janeiro","Municipio de Bangu,","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00014217","RBR00014217","2035",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"182","2020-06-29 09:29:32-03","UFRRJ","RBR","33071","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","T.A. Amorim","2009","02","18","G.V. Somner","2002","09","30","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, Rio das Galinhas, beira da estrada. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"RBR00033071","RBR00033071","1027",NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA
"183","2020-06-29 09:29:32-03","UFRRJ","RBR","7327","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"L.F.T. Menezes","2004","06","11","Brasil","Rio de Janeiro","Mangaratiba","Restinga da Maramabaia, Próximo ao Bravo VI.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00007327","RBR00007327","1176",NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"184","2020-06-29 09:29:32-03","UFRRJ","RBR","14212","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"M. Perón","1989","07","17","Brasil","Rio de Janeiro","Nova Friburgo","Reserva ecológica Municipal de Macaé de Cima, Sítio Sophronites.","-42.5","-22.383333","42º30'0''W","22º22'60''S",NA,NA,"RBR00014212","RBR00014212","#?#782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-06-29 09:29:32-03","UFRRJ","RBR","17419","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"L. Xavier","1935","08","26","Brasil","Rio de Janeiro","Friburgo",NA,NA,NA,NA,NA,NA,NA,"RBR00017419","RBR00017419","410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-06-29 09:29:32-03","UFRRJ","RBR","42700","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","T.A. Amorim","2016","10","25","A.C.R. Cruz; R.G. Diniz","2016","10","15","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande. Parcelas do Módulo Oeste do RAPELD Ilha Grande em Mata de restinga. Reserva Biológica Estadual da Praia do Sul","-44.298056","-23.176667","44º17'53''W","23º10'36''S",NA,NA,"RBR00042700","RBR00042700 RBR00042700_1","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-06-29 09:29:32-03","UFRRJ","RBR","45895","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","M. Gomes","2019","03","28","A.S.C. Junqueira","2013","09","23","Brasil","Rio de Janeiro","São Pedro da Aldeia","Solo arenoso, bem drenado em plantação de Eucalipto.","-42.119722","-22.7475","42º7'11''W","22º44'51''S","22","22","RBR00045895",NA,"s/n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-06-29 09:29:32-03","UFRRJ","RBR","5800","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"L.F.T. Menezes","1999","05","29","Brasil","Rio de Janeiro","Mangaratiba","Restinga da Maramabaia, Próximo ao Bravo VI.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00005800","RBR00005800","s.n.",NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"189","2019-11-25 12:11:36-03","UFSM","SMDB","3378","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, M R",NA,NA,NA,"Ritter, MR","1989","09","02","Brasil","Santa Catarina","Santa Catarina","Blumenau",NA,NA,NA,NA,NA,NA,"SMDB003378","SMDB003378","425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-11-25 12:11:36-03","UFSM","SMDB","3377","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, MR",NA,NA,NA,"Fernandes, I","1987","07","24","Brasil","Rio Grande do Sul","Montenegro","Morro do Cabrito","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"SMDB003377","SMDB003377","591",NA,NA,NA,NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA
"191","2019-11-25 12:11:36-03","UFSM","SMDB","3376","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, MR",NA,NA,NA,"Ritter, MR","1988","10","03","Brasil","Rio Grande do Sul","Três Cachoeiras","Estrada Praia Grande , Torres","-49.9244003295898","-29.4556007385254",NA,NA,NA,NA,"SMDB003376","SMDB003376","147",NA,NA,NA,NA,NA,NA,"17224","auto",NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:16:44-03","MBM","MBM","419468","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Völtz, R.R.","2018","11","28","Völtz, R.R.; Bizarro, O.M.R.; Brotto, M.L.; Bizarro, O.M.R.; Brotto, M.L.","2015","09","13","Brazil","Paraná","Guaraqueçaba","Bico Torto do Rio dos Patos","-48.184444","-25.219167","-48.184444","-25.219167","450","450","MBM419468",NA,"2007","Liana; frutos com papus alvos.; Floresta Ombrófila Densa Submontana; borda de floresta em topo de morro.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:16:44-03","MBM","MBM","84232","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Robinson, H.",NA,NA,NA,"Hatschbach, G.","1983","08","07","Brazil","Espírito Santo","São Mateus","Rod. BR-101, 10-20km S de São Mateus","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,"MBM084232","MBM084232","46801",NA,"Southern America",NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:16:44-03","MBM","MBM","297648","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","2004","08","12","Brazil","Paraná","Antonina","Pinherinho","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM297648","MBM297648","78031",NA,"Southern America",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:16:44-03","MBM","MBM","173071","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Holmes, W.C.","1990","06","01","Brazil","Paraná","Antonina","Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM173071","MBM173071","5057",NA,"Southern America",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:16:44-03","MBM","MBM","28476","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, M.R.",NA,NA,NA,"Hatschbach, G.","1973","10","03","Brazil","Paraná","Cerro Azul","Morro Grande","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"MBM028476","MBM028476","32622",NA,"Southern America",NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:16:44-03","MBM","MBM","138651","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, M.R.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.","1990","10","04","Brazil","Paraná","Guaraqueçaba","Caminho do Paruquara","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM138651","MBM138651","53446",NA,"Southern America",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:16:44-03","MBM","MBM","268119","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Pellin, A.","2001","10","05","Brazil","Paraná","Guaraqueçaba","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM268119","MBM268119","13",NA,"Southern America",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:16:44-03","MBM","MBM","77102","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Robinson, H.",NA,NA,NA,"Kummrow, R.","1982","09","14","Brazil","Paraná","Guaratuba","Itararé","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM077102","MBM077102","2013",NA,"Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:16:44-03","MBM","MBM","138439","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Holmes, W.C.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","1990","07","06","Brazil","Paraná","Guaratuba","Piçarras","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM138439","MBM138439","54378",NA,"Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:16:44-03","MBM","MBM","53303","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Holmes, W.C.",NA,NA,NA,"Hatschbach, G.","1958","06","18","Brazil","Paraná","Guaratuba","Rio Boguaçu","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM053303","MBM053303","4925",NA,"Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:16:44-03","MBM","MBM","7155","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1967","07","24","Brazil","Paraná","Guaratuba","Rio Boguaçu","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM007155","MBM007155","16749",NA,"Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:16:44-03","MBM","MBM","23410","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1972","07","09","Brazil","Paraná","Guaratuba","Rio Pirizal","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM023410","MBM023410","29788",NA,"Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:16:44-03","MBM","MBM","138437","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Holmes, W.C.",NA,NA,NA,"Nicolack, V.; Hatschbach, G.; Hatschbach, G.","1990","08","02","Brazil","Paraná","Morretes","América de Baixo","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM138437","MBM138437","131",NA,"Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:16:44-03","MBM","MBM","3375","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Holmes, W.C.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.","1966","09","14","Brazil","Paraná","Morretes","Cadeado","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM003375","MBM003375","14713",NA,"Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:16:44-03","MBM","MBM","23412","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1972","07","06","Brazil","Paraná","Morretes","Rio do Pinto","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM023412","MBM023412","29781",NA,"Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:16:44-03","MBM","MBM","264240","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Cabrera, A.L.",NA,NA,NA,"Tessmann, G.","1977","10","14","Brazil","Paraná","Palmeira","Serra São Luís do Purunã","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM264240","MBM264240","s.n.",NA,"Southern America",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:16:44-03","MBM","MBM","38206","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1962","07","14","Brazil","Paraná","Paranaguá","Sertão do Indaial","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM038206","MBM038206","9201",NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:16:44-03","MBM","MBM","38205","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Barroso, G.M.",NA,NA,NA,"Hatschbach, G.","1961","08","30","Brazil","Paraná","São José dos Pinhais","Rodovia Governador Lupion, Rio Pequeno","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM038205","MBM038205","8195",NA,"Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:16:44-03","MBM","MBM","324435","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, M.R.",NA,NA,NA,"Ritter, M.R.","2001","08","10","Brazil","Rio Grande do Sul","Dom Pedro de Alcântara",NA,"-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"MBM324435","MBM324435","1381","Em beira de mata","Southern America",NA,NA,NA,NA,"7549","auto",NA,NA,NA,NA,NA,NA
"211","2020-12-21 16:16:44-03","MBM","MBM","131560","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, M.R.",NA,NA,NA,"Falkenberg, D.B.","1986","10","31","Brazil","Santa Catarina","Ilhota","Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,NA,NA,"MBM131560","MBM131560","3597",NA,"Southern America",NA,NA,NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA
"212","2020-12-21 16:16:44-03","MBM","MBM","131579","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Cabrera, A.L.",NA,NA,NA,"Bresolin, A.","1971","08","20","Brazil","Santa Catarina","Palhoça","Morro do Cambirela","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"MBM131579","MBM131579","322",NA,"Southern America",NA,NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA
"213","2020-12-21 16:16:44-03","MBM","MBM","52047","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Davis, P.H.; et al.; et al.","1976","08","20","Brazil","São Paulo","Ubatuba","Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"MBM052047","MBM052047","59764",NA,"Southern America",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"214","2020-12-21 16:16:44-03","MBM","MBM","52050","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Davis, P.H.; et al.; et al.","1976","08","22","Brazil","São Paulo","Ubatuba","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"MBM052050","MBM052050","59881",NA,"Southern America",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"215","2020-12-21 16:16:44-03","MBM","MBM","116316","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Robinson, H.",NA,NA,NA,"Hatschbach, G.; Cervi, A.C.; Cervi, A.C.","1987","08","20","Brazil","Espírito Santo","Conceição do Castelo","Alto Bananal","-41.2439002990723","-20.3682994842529",NA,NA,NA,NA,"MBM116316","MBM116316","51334",NA,"Southern America",NA,NA,NA,NA,"17824","auto",NA,NA,NA,NA,NA,NA
"216","2020-12-21 16:16:44-03","MBM","MBM","38204","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Holmes, W.C.",NA,NA,NA,"Hatschbach, G.","1960","08","28","Brazil","Paraná","Campo Largo","Serra São Luís","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"MBM038204","MBM038204","7166",NA,"Southern America",NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA
"217","2020-12-21 16:16:44-03","MBM","MBM","353409","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Meyer, A.","2008",NA,NA,"Meyer, A.","2007","07","04","Brazil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM353409","MBM353409","s.n","Liana","Southern America",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"218","2020-12-21 16:16:44-03","MBM","MBM","190536","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Barroso, G.M.",NA,NA,NA,"Hertel, R.","1944","07","04","Brazil","Paraná","Guaraqueçaba","Estrada para Antonina","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM190536",NA,"958",NA,"Southern America",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"219","2020-12-21 16:16:44-03","MBM","MBM","229012","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Biasi, L.A.; et al.; et al.","1998","06","15","Brazil","Paraná","Guaraqueçaba","Reserva Biológica do Salto Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM229012","MBM229012","s.n.",NA,"Southern America",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"220","2020-12-21 16:16:44-03","MBM","MBM","38201","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Barroso, G.M.",NA,NA,NA,"Hatschbach, G.","1959","07","19","Brazil","Paraná","Guaratuba","Garuva","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM038201","MBM038201","6135",NA,"Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"221","2020-12-21 16:16:44-03","MBM","MBM","38211","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Barroso, G.M.",NA,NA,NA,"Hatschbach, G.","1959","07","17","Brazil","Paraná","Guaratuba","Garuva","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM038211","MBM038211","6140",NA,"Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"222","2020-12-21 16:16:44-03","MBM","MBM","123640","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Holmes, W.C.",NA,NA,NA,"Silva, F.C.","1983","08","09","Brazil","Paraná","Morretes","Marumbi, trilha para o pico, Km 60 da ferrovia Curitiba - Paranaguá","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM123640","MBM123640","s.n.",NA,"Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"223","2020-12-21 16:16:44-03","MBM","MBM","5313","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Holmes, W.C.",NA,NA,NA,"Frenzel, A.","1951","07",NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM005313","MBM005313","623",NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"224","2020-12-21 16:16:44-03","MBM","MBM","232767","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Silva, S.M.",NA,NA,NA,"Britez, R.M.","1987","08","14","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM232767","MBM232767","1748",NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"225","2020-12-21 16:16:44-03","MBM","MBM","172915","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Ziller, S.R.; Rachwal, M.; Rachwal, M.","1994","08","11","Brazil","Paraná","Paranaguá","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM172915","MBM172915","543",NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"226","2020-12-21 16:16:44-03","MBM","MBM","109492","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; et al.; et al.","1986","09","02","Brazil","Paraná","Tijucas do Sul","Lagoinha","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"MBM109492","MBM109492","175",NA,"Southern America",NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"227","2020-12-21 16:16:44-03","MBM","MBM","274447","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Barboza, E.; Vaz, J.; Barboza, E.; Vaz, J.","2002","09","29","Brazil","São Paulo","Barra do Turvo","Bela Vista, Chácara Moxotó","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"MBM274447","MBM274447","3667",NA,"Southern America",NA,NA,NA,NA,"38172","auto",NA,NA,NA,NA,NA,NA
