"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","typeStatus","fieldNumber","individualCount","sex"
"238","2021-03-26 10:43:28-03","UDESC","LUSC","9953","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Reis, A.; Daltrini, C; Amaral, R. & Camargo, V","2452","2018","09","24",NA,"Brasil",NA,NA,NA,"LUSC009378",NA,NA,"Mart.","Reis, A.","Santa Catarina","Parcela 37.","-50.198889","-26.340278","LUSC009378",NA,NA,"Papanduva","2018",NA,NA,NA,"50º11'56''W","26º20'25''S",NA,NA,NA,NA,NA,NA,NA
"239","2020-12-04 13:19:03-03","UDESC","LUSC","8952","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Walter, F.",NA,"2016","12","07",NA,"Brasil",NA,NA,"Gestão e Implantação de Programas Ambientais para Atendimento da LO n°1223/2014 - LT 525 KV Salto Santiago - Ita - Nova Santa Rita C2.","LUSC007850",NA,NA,"Mart.","Walter, F.","Santa Catarina",NA,"-52.3283004760742","-26.5646991729736","LUSC007850",NA,NA,"Abelardo Luz","2016","35836","auto","12",NA,NA,NA,NA,"07",NA,NA,NA,NA
"240","2020-12-04 13:19:03-03","UDESC","LUSC","7541","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Souza,K.","9","2015","02","23",NA,"Brasil",NA,NA,NA,"LUSC001015",NA,NA,"Mart.","Higuchi, P.","Santa Catarina","Próximo a Divisa do Estado de SC e RS (Rio Pelotas).","-50.5119018554688","-27.9368991851807","LUSC001015",NA,NA,"Capão Alto","2013","41668","auto","10",NA,NA,NA,NA,"25",NA,NA,NA,NA
"241","2020-10-14 10:00:33-03","FURB","FURB","20073","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Verdi, M.; Dreveck, S.","3630","2008","02","21",NA,"Brasil",NA,NA,"Fito IFFSC 450 /L/26 Habitat: Floresta Ombrófila Mista; Habito: arbórea;","FURB21999",NA,NA,"(Mart.) Biral","Sobral, M","Santa Catarina","Estrada do Lucro / Fazenda Bela Vista.","-50.6713889","-27.2691667","FURB21999","908","908","Curitibanos","2010",NA,NA,"01","-50.6713889","-27.2691667",NA,NA,"25",NA,NA,NA,NA
"242","2020-10-14 10:00:33-03","FURB","FURB","34802","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Dreveck, S.; Carneiro, F.E.","2530","2009","10","17",NA,"Brasil",NA,NA,"Voucher estéril IFFSC 1049 (Fitossociologia) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea;","FURB21996",NA,NA,"(Mart.) Biral","Sobral, M","Santa Catarina","Piraberaba - Rio da Prata.","-48.96","-26.19","FURB21996","15","15","Joinville","2010",NA,NA,NA,"-48.9600000","-26.1900000",NA,NA,NA,NA,NA,NA,NA
"243","2020-10-14 10:00:33-03","FURB","FURB","39413","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Pintarelli, G.M.; Tribess, B.","5","2012","03","28",NA,"Brasil",NA,NA,NA,"FURB21997",NA,NA,"(Mart.) Biral","Pintarelli, GM","Santa Catarina","Vargem Grande.","-49.3236111","-27.0727778","FURB21997",NA,NA,"Apiúna","2012",NA,NA,"03","-49.3236111","-27.0727778",NA,NA,"28",NA,NA,NA,NA
"244","2020-10-14 10:00:33-03","FURB","FURB","40384","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Tribess, B.; Pintarelli, G.M.","53","2013","01","17",NA,"Brasil",NA,NA,NA,"FURB21998",NA,NA,"(Mart.) Biral","Tribess, B","Santa Catarina","Neisse Central.","-49.3266667","-27.1105556","FURB21998","217","217","Apiúna","2013",NA,NA,"02","-49.3266667","-27.1105556",NA,NA,NA,NA,NA,NA,NA
"245","2020-10-14 10:00:33-03","FURB","FURB","46704","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Oliveira, A.A. de","1346","2015","03","20",NA,"Brasil",NA,NA,"Regeneração IFFSC 796 /O/33 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva;","FURB21995",NA,NA,"(Mart.) Biral","Oliveira, AA de","Santa Catarina","Morro do Taió.","-50.04","-26.73","FURB21995","765","765","Santa Terezinha","2015",NA,NA,"03","-50.0400000","-26.7300000",NA,NA,"20",NA,NA,NA,NA
"246","2020-10-14 10:00:33-03","FURB","FURB","54377","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","668","2017","07","06",NA,"Brasil",NA,NA,"Habitat: interior da U.A. Habito: árvore","FURB54377",NA,NA,"(Mart.) Biral","Kassner-Filho, A.","Santa Catarina",NA,"-48.96","-26.19","FURB54377","240","240","Joinville","2017",NA,NA,"07","-48.9600000","-26.1900000",NA,NA,"06",NA,NA,NA,NA
"247","2020-10-14 10:00:33-03","FURB","FURB","60772","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Funez, L.A.; Bones, F., Bittencourt, R.","8026","2018","07","23",NA,"Brasil",NA,NA,"Flores verdes Habitat: Vegetação ripária Habito: Arbusto","FURB60772",NA,NA,"(Mart.) Biral","Gasper, A.L. de","Santa Catarina","Ponte do Salto.","-49.1025","-26.88","FURB60772","40","40","Blumenau","2018",NA,NA,"11","-49.1025000","-26.8800000",NA,NA,"23",NA,NA,NA,NA
"248","2020-10-14 10:00:33-03","FURB","FURB","9205","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Godoy, M.B.; Verdi, M. & Dreveck, S.","150","2008","01","20",NA,"Brasil",NA,NA,"IFFSC 615/L/11 e 615/S/09. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: Fruto vermelho;","FURB22032",NA,NA,"(Mart.) Biral","Biral, L.","Santa Catarina",NA,"-51.0291667","-26.9969444","FURB22032","954","954","Videira","2019",NA,NA,"09","-51.0291667","-26.9969444",NA,NA,NA,NA,NA,NA,NA
"249","2020-10-14 10:00:33-03","FURB","FURB","8598","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Medri, C.; et al.","823","1999","08","21",NA,"Brasil",NA,NA,"Habitat: sobre rocha, beira de rio Habito: árvore;","FURB01257",NA,NA,"(Mart.) Biral","Dias, MC; Medri, C","Paraná","Salto João Nogueira.","-50.7411003112793","-23.7275009155273","FURB01257",NA,NA,"São Jerônimo da Serra","2000","30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-03-16 17:51:37-03","UCS","HUCS","40659","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Zatti, A.","s.n.","2013","08","19",NA,"Brasil",NA,NA,NA,NA,"Angiospermae","Celastrales","(Mart.) Biral","Grizzon, M.","Rio Grande do Sul",NA,"-51.2827987670898","-28.8582992553711",NA,NA,NA,"Antônio Prado","2013","18693","auto","08",NA,NA,NA,NA,"29",NA,NA,NA,NA
"251","2021-03-16 17:51:37-03","UCS","HUCS","23606","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Ribas, O.S.","5537","2003","10","15",NA,"Brasil",NA,NA,"árvore - 8m &nf;flor creme - alvacenta; Floresta Estacional Semidecídual",NA,"Angiospermae","Celastrales","(Mart.) Biral","Ribas, O.S.","Paraná","Fazenda Barbacena","-51.8563995361328","-23.8652992248535",NA,NA,NA,"São Pedro do Ivaí","2003","16604","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-03-16 17:51:37-03","UCS","HUCS","14103","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Kegler, A.","272","1999","10","05",NA,"Brasil",NA,NA,"em orla da mata",NA,"Angiospermae","Celastrales","(Mart.) Biral","Smith, S.F.","Rio Grande do Sul","N. Srª Caravagio - 6ª Légua","-51.1794013977051","-29.1681003570557",NA,NA,NA,"Caxias do Sul","2000","49662","auto","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2014-10-14 15:56:28-03","BS","M","M-0146999","S","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0146999","Magnoliophyta","Celastrales","Mart.",NA,NA,"Habitat in udiusculis sylvaticis ad Portum felicem; Provinciae S. Pauli.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"HOLOTYPE",NA,NA,NA
"254","2019-08-16 08:38:57-03","UTFPR","HCF","8091","S","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","E.L. Siqueira","244","2009","08","07",NA,"Brasil",NA,NA,"árvore ca. 6 m. Flores de cor verde clara. Interior da floresta.",NA,NA,NA,"(Mart.) Biral","L. Biral","PR","RPPN Depositozinho - Propriedade da","-52.325","-24.197167",NA,"597","597","Luiziana","2019",NA,NA,"04","52°19'30 W","24°11'49,8 S",NA,NA,NA,NA,NA,NA,NA
"255","2020-12-18 17:06:20-03","UTFPR","HCF","23736","S","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","J.M. Silva","9080","2015","10","31",NA,"Brasil",NA,NA,"arbusto com 3 m de altura; fruto imaturo. Floresta Estacional Semidecidual.",NA,NA,NA,"(Mart.) Biral","E. Barboza","PR","PCH Ouro Branco, Rio da Várzea","-52.256944","-24.006111",NA,"450","450","Campo Mourão","2017",NA,NA,"03","52°15'25 W","24°00'22 S",NA,NA,"31",NA,NA,NA,NA
"256","2020-12-18 17:06:20-03","UTFPR","HCF","28869","S","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","M.A. Milaneze-Gutierre","1349","2018","09","13",NA,"Brasil",NA,NA,"árvore, aproximadamente 3 m de altura. Flores verdes.",NA,NA,NA,"(Mart.) Biral","M.G. Caxambu","PR","Parque das Palmeiras. Borda do fragmento","-51.940278","-23.384722",NA,NA,NA,"Maringá","2019",NA,NA,"06","51°56'25 W","23°23'05 S",NA,NA,"14",NA,NA,NA,NA
"257","2020-12-18 17:06:20-03","UTFPR","HCF","31081","S","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","E.L. Siqueira","3474","2020","11","27",NA,"Brasil",NA,NA,"arvoreta ca. 5 m, semi-ciófila. Fruto seco, deiscente, de cor avermelhada. Arilo alvo.",NA,NA,NA,"(Mart.) Biral","M.G. Caxambu","PR","Estação Ecológica Municipal Corredor das","-51.837167","-25.950833",NA,"790","790","Reserva do Iguaçu","2020",NA,NA,"12","51°50'13,8 W","25°57'03 S",NA,NA,"18",NA,NA,NA,NA
"258","2019-08-16 08:38:57-03","UTFPR","HCF","28383","S","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","A. Botelho","564","1980","09","05",NA,"Brasil",NA,NA,"porte ereto, 4,5 m. Capoeira alta.",NA,NA,NA,"(Mart.) Biral","G. Hatschbach","PR","Futuro Parque Fenológico","-54.5881004333496","-25.5478000640869",NA,NA,NA,"Foz do Iguaçu","1980","39570","auto","12",NA,NA,NA,NA,"15",NA,NA,NA,NA
"259","2020-12-18 17:06:20-03","UTFPR","HCF","23791","S","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","R. Bonaldi","470","2011","12","19",NA,"Brasil",NA,NA,"árvore 5 m de altura. Floresta Ombrófila Mista.",NA,NA,NA,"(Mart.) Biral","M. Selusniaki","PR",NA,"-50.9494018554688","-24.2082996368408",NA,NA,NA,"Ortigueira",NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-12-18 17:06:20-03","UTFPR","HCF","21707","S","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","V. Ariati","629","2011","12","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Mart.) Biral","L. Biral","PR",NA,"-50.9494018554688","-24.2082996368408",NA,NA,NA,"Ortigueira","2019","46016","auto","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-12-18 17:06:20-03","UTFPR","HCF","25630","S","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","F.C. Colombo",NA,"2015","01","17",NA,"Brasil",NA,NA,"árvore. Botões florais.",NA,NA,NA,"(Mart.) Biral","D.A. Estevan","PR",NA,"-52.9183006286621","-25.7056007385254",NA,NA,NA,"São Jorge d'Oeste","2016","23663","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-06-29 09:30:01-03","UFRRJ","RBR","55028","S","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","C. Silva; T.A. Amorim","382","2011","07","15",NA,"Brasil",NA,NA,NA,"RBR00055028",NA,NA,"(Mart.) Biral","T.A. Amorim","Rio de Janeiro","Parque municipal do curió, trilha dos escravos na encosta da margem da trilha.","-43.7092018127441","-22.6107997894287","RBR00055028",NA,NA,"Paracambi","2014","13366","auto","06",NA,NA,NA,NA,"18",NA,NA,NA,NA
"263","2020-06-29 09:30:01-03","UFRRJ","RBR","37165","S","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","J.C.M. Moraes; O.M. Samor, J. Mendonça, D. Novaes",NA,"2014","10",NA,NA,"Brasil",NA,NA,NA,"RBR00037165",NA,NA,"(Mart.) Biral","J.C.M. Moraes","Minas Gerais",NA,NA,NA,"RBR00037165",NA,NA,"Minas Gerais","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-06-29 09:30:01-03","UFRRJ","RBR","43679","S","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","L.H. Soares",NA,"2014","02","06",NA,"Brasil",NA,NA,NA,"RBR00043679",NA,NA,"(Mart.) Biral","L.H. Soares","Rio de Janeiro","PEPB. F83-10.","-43.450278","-22.901111","RBR00043679",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"43º27'1''W","22º54'4''S",NA,NA,NA,NA,NA,NA,NA
"265","2021-02-11 16:53:01-03","UFSM","SMDB","7570","S","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Záchia, R.A; Soares, E; Vendruscolo, GS; Schwab, AJ; Eisinger, SM; Porto, CB","4856","2000","06","03",NA,"Brasil",NA,NA,"Material testemunho da Pesquisa Etnobotânica em São João do Polêsine.","SMDB007570",NA,NA,"Mart.","Záchia, R.A","Rio Grande do Sul",NA,"-53.4455986022949","-29.613899230957","SMDB007570",NA,NA,"São João do Polêsine",NA,"12492","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2021-02-11 16:53:01-03","UFSM","SMDB","7572","S","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Záchia, R.A; Soares, E; Vendruscolo, GS; Schwab, AJ; Eisinger, SM; Porto, CB","3524","1999","10","22",NA,"Brasil",NA,NA,"Material testemunho da Pesquisa Etnobotânica em São João do Polêsine.","SMDB007572",NA,NA,"Mart.","Záchia, R.A","Rio Grande do Sul",NA,"-53.4455986022949","-29.613899230957","SMDB007572",NA,NA,"São João do Polêsine",NA,"12492","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2021-02-11 16:53:01-03","UFSM","SMDB","7575","S","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Záchia, R.A; Soares, E; Vendruscolo, GS; Schwab, AJ; Eisinger, SM; Porto, CB","4714","2000","05","30",NA,"Brasil",NA,NA,"Material testemunho da Pesquisa Etnobotânica em São João do Polêsine.","SMDB007575",NA,NA,"Mart.","Záchia, R.A","Rio Grande do Sul",NA,"-53.4455986022949","-29.613899230957","SMDB007575",NA,NA,"São João do Polêsine",NA,"12492","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-11-25 12:11:44-03","UFSM","SMDB","2953","S","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Felitto, G; Ariati, V; Dutra, M; Bianchin. J.E.; Santos, LM","821","2014","03","14",NA,"Brasil",NA,NA,NA,"SMDB002953",NA,NA,"Mart.","Felitto, G","Santa Catarina","Entre Vila Boava e Vila Luizinho.","-49.9317016601562","-28.2938995361328",NA,NA,NA,"São Joaquim","2014","48290","auto","05",NA,NA,NA,NA,"22",NA,NA,NA,NA
"269","2020-03-03 15:59:03-03","UFSM","SMDB","5608","S","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Alvarez, AF; et al.","s.n.","1993","07","01",NA,"Brasil",NA,NA,"5345-3","SMDB005608",NA,NA,"Mart.","Alvarez, AF","RS","Água Boa. Propriedade de Maria Xavier","-53.8069000244141","-29.6842002868652","SMDB005608",NA,NA,"Santa Maria",NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-12-21 16:20:23-03","MBM","MBM","95223","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","F.A. Silva F.","59","1983","09","03","Southern America","Brazil",NA,NA,"Árvore, 4m, Chácara. Flor esverdiada. Fruto imaturo verde.","MBM095223",NA,NA,"Mart.","Groppo Jr, M.","Santa Catarina","Ilha do Campeche","-48.5491981506348","-27.596700668335","MBM095223",NA,NA,"Florianópolis","2009","27000","auto","05",NA,NA,NA,NA,"25",NA,NA,NA,NA
"271","2020-12-21 16:20:23-03","MBM","MBM","389328","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Felitto, G.; Ariati, V.; Dutra, M.; Bianchin, J.E.; Santos, L.M.; Ariati, V.; Dutra, M.; Bianchin, J.E.; Santos, L.M.","821","2014","03","14","Southern America","Brazil",NA,NA,"Árvore, 5m; frutos maduros negros.; Floresta Ombrófila Mista Montana.","MBM389328",NA,NA,"Mart.","Felitto, G.","Santa Catarina","Entre Vila Boava e Vila Luizinho","-49.9317016601562","-28.2938995361328","MBM389328","1034","1034","São Joaquim","2014","48290","auto","05",NA,NA,NA,NA,"22",NA,NA,NA,NA
"272","2020-12-21 16:20:23-03","MBM","MBM","385290","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Engels, M.E.","1538","2013","09","07",NA,"Brasil",NA,NA,"Arbórea. Caule verde. Folhas verdes discolores, frutos verdes a alaranjados.; Floresta Ombrófila Densa.","MBM385290",NA,NA,"Mart.","Barboza, E.","Paraná","Serra do Mar, Linha de transmissão elétrica Curitiba a Joinville","-48.943056","-25.881944","MBM385290","800","800","Guaratuba","2013",NA,NA,"10","-48.943056","-25.881944",NA,NA,"02",NA,NA,NA,NA
"273","2020-12-21 16:20:23-03","MBM","MBM","388163","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Bonaldi, R.A.","470","2011","12","19","Southern America","Brazil",NA,NA,"Árvore, 5m de altura.; Floresta Ombrófila Mista.","MBM388163",NA,NA,"Mart.","Selusniaki, M.","Paraná","UHE Mauá","-50.723333","-24.111389","MBM388163",NA,NA,"Ortigueira","2011",NA,NA,NA,"-50.723333","-24.111389",NA,NA,NA,NA,NA,NA,NA
"274","2020-12-21 16:20:23-03","MBM","MBM","388163","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Bonaldi, R.A.","470","2011","12","19","Southern America","Brazil",NA,NA,"Árvore, 5m de altura.; Floresta Ombrófila Mista.","MBM388163",NA,NA,"Mart.","Selusniaki, M.","Paraná","UHE Mauá","-50.723333","-24.111389","MBM388163",NA,NA,"Ortigueira","2011",NA,NA,NA,"-50.723333","-24.111389",NA,NA,NA,NA,NA,NA,NA
"275","2020-12-21 16:20:23-03","MBM","MBM","390736","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Brotto, M.L.; Marinero, F.; Völtz, R.R.; Bolson, M.; Marinero, F.; Völtz, R.R.; Bolson, M.","499","2010","12","14","Southern America","Brazil",NA,NA,"Arbusto; frutos amarelos.","MBM390736",NA,NA,"Mart.","Brotto, M.L.","Paraná","Margem do Rio Chopim","-52.481111","-26.164722","MBM390736","600","600","Honório Serpa","2010",NA,NA,"12","-52.481111","-26.164722",NA,NA,"14",NA,NA,NA,NA
"276","2020-12-21 16:20:23-03","MBM","MBM","397106","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Lombardi, J.A.; Saka, M.N.; Saka, M.N.","8589","2011","07","13","Southern America","Brazil",NA,NA,"Árvore ca. 4 m, folhas coráceas, flores creme-esverdeadas.; Mata atlântica, entre rochas próximo ao rio.","MBM397106",NA,NA,"Mart.","Lombardi, J.A.","Rio de Janeiro","Parque Nacional da Serra dos Órgãos, trilhas a partir da portaria","-43.002639","-22.494833","MBM397106","348","348","Guapimirim","2011",NA,NA,"07","-43.002639","-22.494833",NA,NA,NA,NA,NA,NA,NA
"277","2020-12-21 16:20:23-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Dalmaso, C.A.","157","2013","04","18","Southern America","Brazil",NA,NA,"Árvore.","IFN000605",NA,NA,"Mart.","Barboza, E.","Paraná",NA,"-50.58","-25.38",NA,NA,NA,"Irati","2013",NA,NA,"07","-50.58","-25.38",NA,NA,"11",NA,NA,NA,NA
"278","2020-12-21 16:20:23-03","MBM","MBM","408730","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Silva, J.M.; Bayeri, I.; Noguchi, G.; Bayeri, I.; Noguchi, G.","9080","2015","10","31","Southern America","Brazil",NA,NA,"Arbusto com 3 m de altura; fruto imaturo.; Floresta Estacional Semidecidual.","MBM408730",NA,NA,"Mart.","Barboza, E.","Paraná","PCH Ouro Branco, Rio da Várzea","-52.256944","-24.006111","MBM408730","450","450","Campo Mourão","2017",NA,NA,"03","-52.256944","-24.006111",NA,NA,"31",NA,NA,NA,NA
"279","2020-12-21 16:20:23-03","MBM","MBM","415127","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Ali, S.","26","2018","10","21","Southern America","Brazil",NA,NA,"PLANT'S HEIGHT: About 6-6.5 meters tall; STEM: Woody and skinny tree and little branches at the top; FLOWERS: Yellow with 5 sepal and 5 petals; LEAVES: Soft and Flattened, medium sized, greenish and spines on margins and apex; FIELD","MBM415127",NA,NA,"Mart.","Brotto, M.L.","Paraná","Jardim Botânico, Av. Prefeito Lothário Meissner, 632","-49.236667","-25.449167",NA,"920","920","UFPR Botanical Campus","2018",NA,NA,"10","-49.236667","-25.449167",NA,NA,"24",NA,NA,NA,NA
"280","2020-12-21 16:20:23-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Dalmaso, C.A.","178","2013","04","22","Southern America","Brazil",NA,NA,"Árvore.; Floresta Ombrófila Mista.","IFN000175",NA,NA,"Mart.","Barboza, E.","Paraná",NA,"-52.380003","-25.379997",NA,NA,NA,"Laranjeiras do Sul","2013",NA,NA,"06","-52.380003","-25.379997",NA,NA,"13",NA,NA,NA,NA
"281","2020-12-21 16:20:23-03","MBM","MBM","346085","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Vieira, A.O.S.; et al.; et al.","496","2000","08","18","Southern America","Brazil",NA,NA,"Árvore 3m. Corola creme esverdeada","MBM346085",NA,NA,"Mart.","Vieira, A.O.S.; Vieira, A.O.S.","Paraná","Fazenda Solana. Borda da mata","-51.4244003295898","-23.4193992614746","MBM346085",NA,NA,"Arapongas","2000","18630","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-12-21 16:20:23-03","MBM","MBM","10653","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Lindeman, J.; Haas, H.; Haas, H.","2053","1966","08","06","Southern America","Brazil",NA,NA,"Forest on hill ridge E of Cerro Azul on dry sandy soil over soft bedrock. Tree 17 cm diam, 11 m tall, forked at 2m, flower yellowish white","MBM010653",NA,NA,"Mart.","Groppo Jr, M.","Paraná","Cerro Azul","-49.261100769043","-24.823600769043","MBM010653","500","500","Cerro Azul","2009","32006","auto","05",NA,NA,NA,NA,"25",NA,NA,NA,NA
