"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","imagecode","locality","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"647","2021-01-26 13:58:29-03","IMA","MAC","34482","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","J.M.Duarte","09","2008","08","14",NA,"Brasil",NA,NA,"Trepadeira. Flores amarelas. Frutos dourados.; Caatinga.","MAC0034482",NA,NA,NA,"L.","E.C.O.Chagas","Alagoas","MAC0034482",NA,"Mata Grande","-37.7322006225586","-9.11750030517578",NA,NA,"30053","auto",NA,NA,"2009","03","16",NA,NA,NA,NA,NA
"648","2021-01-26 13:58:29-03","IMA","MAC","39114","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","R.C.Oliveira; O.F. de Oliveira; J.E. de Araújo; M.L.Silva","1787","2006","07","18",NA,"Brasil",NA,NA,"Liana. Flores amareladas.; Caatinga.","MAC0039114",NA,NA,NA,"L.","O.F. de Oliveira","Rio Grande do Norte","MAC0039114","Perto de Queimados.","João Câmara","-35.8196983337402","-5.53749990463257",NA,NA,"28560","auto",NA,NA,"2006","07","18",NA,NA,NA,NA,NA
"649","2021-01-26 13:58:29-03","IMA","MAC","38919","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","R.C.Oliveira; M.L.Silva; O.F. de Oliveira; J.E. de Araújo","1787","2006","07","18",NA,"Brasil",NA,NA,"Liana. Flor alva. Fruto castanho.; Caatinga.","MAC0038919",NA,NA,NA,"L.","O.F.Oliveira","Rio Grande do Norte","MAC0038919","Queimados.","João Câmara","-35.8196983337402","-5.53749990463257",NA,NA,"28560","auto",NA,NA,"2006","07","18",NA,NA,NA,NA,NA
"650","2021-01-26 13:58:29-03","IMA","MAC","26177","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","E.Carneiro","06","1981","08","18",NA,"Brasil",NA,NA,"Trepadeira. Flores alvas.; Caatinga hipoxerófila.","MAC0026177",NA,NA,NA,"L.","E.C.O.Chagas","Sergipe","MAC0026177","Fazenda Serras Pretas.","Frei Paulo","-37.5344009399414","-10.5494003295898",NA,NA,"20467","auto",NA,NA,"2009","03","16",NA,NA,NA,NA,NA
"651","2021-01-26 13:58:29-03","IMA","MAC","1145","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","O.Viegas","230","1980","07","18",NA,"Brasil",NA,NA,"Trepadeira com caule vinoso. Flores brancas. Fruto verde-vinoso.; Ruderal de beira de estrada.","MAC0001145",NA,NA,NA,"L.","E.C.O.Chagas","Alagoas","MAC0001145 MAC0001145_1","AL-220, Próximo ao entroncamento com AL-120.","Batalha","-37.213056","-10.138333",NA,NA,NA,NA,"-37.213056","-10.138333","2009","03","16",NA,NA,NA,NA,NA
"652","2021-01-26 13:58:29-03","IMA","MAC","12853","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","R.P.Lyra-Lemos","4654","2000","06","27",NA,"Brasil",NA,NA,"Trepadeira. Flores brancas.; Caatinga arbórea.","MAC0012853",NA,NA,NA,"L.","E.C.O.Chagas","Alagoas","MAC0012853","Fazenda Baixa da Légua.","Piranhas","-37.686944","-9.553611",NA,NA,NA,NA,"-37.686944","-9.553611","2009","03","16",NA,NA,NA,NA,NA
"653","2021-01-26 13:58:29-03","IMA","MAC","12938","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","R.P.Lyra-Lemos","4716","2000","07","14",NA,"Brasil",NA,NA,"Trepadeira. Flores brancas. Frutos verdes.; Caatinga.","MAC0012938",NA,NA,NA,"L.","E.C.O.Chagas","Alagoas","MAC0012938 MAC0012938_1","Ponta da Serra, área que antecede à Serra Grande.","São José da Tapera","-37.378333","-9.626111",NA,NA,NA,NA,"-37.378333","-9.626111","2009","03","16",NA,NA,NA,NA,NA
"654","2021-01-26 13:58:29-03","IMA","MAC","13028","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","R.P.Lyra-Lemos","4808","2000","07","15",NA,"Brasil",NA,NA,"Erva. Flores brancas.; Caatinga.","MAC0013028",NA,NA,NA,"L.","E.C.O.Chagas","Alagoas","MAC0013028","1 km da zona urba, em direção à Ilha do Ferro.","Pão de Açúcar","-37.450278","-9.742778",NA,NA,NA,NA,"-37.450278","-9.742778","2009","03","16",NA,NA,NA,NA,NA
"655","2021-01-26 13:58:29-03","IMA","MAC","13062","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","R.P.Lyra-Lemos","4842","2000","07","15",NA,"Brasil",NA,NA,"Trepadeira. Flores brancas. Frutos verdes.; Caatinga","MAC0013062",NA,NA,NA,"L.","E.C.O.Chagas","Alagoas","MAC0013062 MAC0013062_1","3 km depois da zona urbana, em direção à Ilha do Ferro, solo avermelhado, em encosta de serra.","Pão de Açúcar","-37.476667","-9.716389",NA,NA,NA,NA,"-37.476667","-9.716389","2009","03","16",NA,NA,NA,NA,NA
"656","2021-01-26 13:58:29-03","IMA","MAC","13416","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","R.P.Lyra-Lemos","5152","2000","10","28",NA,"Brasil",NA,NA,"Trepadeira. Flores brancas. Frutos marrons.; Caatinga.","MAC0013416",NA,NA,NA,"L.","E.C.O.Chagas","Alagoas","MAC0013416","Próximo a estrada.","Batalha","-37.030833","-9.760278",NA,NA,NA,NA,"-37.030833","-9.760278","2009","03","16",NA,NA,NA,NA,NA
"657","2021-01-26 13:58:29-03","IMA","MAC","15506","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","F.França; E.Melo; C.Correia; B.M.da Silva","2310","1997","06","21",NA,"Brasil",NA,NA,"Trepadeira. Pétalas branco-amareladas, sépalas vinosas, anteras verdes.; Encosta arbustiva arbórea.","MAC0015506",NA,NA,NA,"L.","E.C.O.Chagas","Bahia","MAC0015506","Morro da Garrafa.","Iaçu","-39.858611","-12.755278","302","302",NA,NA,"-39.858611","-12.755278","2009","03","16",NA,NA,NA,NA,NA
"658","2021-01-26 13:58:29-03","IMA","MAC","16185","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","R.P.Lyra-Lemos; J.S.Souza; et al.","6803","2002","06","21",NA,"Brasil",NA,NA,"Trepadeira. Flores brancas. Frutos jovens verdes.; Caatinga arbórea.","MAC0016185",NA,NA,NA,"L.","E.C.O.Chagas","Alagoas","MAC0016185 MAC0016185_1","Caminho para Ilha do Ferro, 2 km depois do Riacho Grande.","Pão de Açúcar","-37.503611","-9.723333",NA,NA,NA,NA,"-37.503611","-9.723333","2009","03","16",NA,NA,NA,NA,NA
"659","2021-01-26 13:58:29-03","IMA","MAC","16265","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","R.P.Lyra-Lemos; et al.","6885","2002","06","22",NA,"Brasil",NA,NA,"Trepadeira. Frutos avermelhados.; Caatinga arbórea.","MAC0016265",NA,NA,NA,"L.","E.C.O.Chagas","Alagoas","MAC0016265","Caminho para Ilha do Ferro, 2 km do Riacho Grande.","Pão de Açúcar","-37.510833","-9.718056",NA,NA,NA,NA,"-37.510833","-9.718056","2009","03","16",NA,NA,NA,NA,NA
"660","2021-01-26 13:58:29-03","IMA","MAC","17117","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","R.Lemos; N.Rodrigues; N.Maria; N.Robson","6038","2002","02","10",NA,"Brasil",NA,NA,"Trepadeira. Frutos verdes.; Caatinga arbórea úmida (hipoxerófita).","MAC0017117",NA,NA,NA,"L.","E.C.O.Chagas","Alagoas","MAC0017117","À 6 km da zona urbana, área da MIBASA (Boqueirão).","Belo Monte","-37.255","-9.790556",NA,NA,NA,NA,"-37.255","-9.790556","2009","03","16",NA,NA,NA,NA,NA
"661","2021-01-26 13:58:29-03","IMA","MAC","30560","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","S.A.Nascimento","8","2000","08","02",NA,"Brasil",NA,NA,"Vista geralmente em leguminosas.; Caatinga.","MAC0030560",NA,NA,NA,"L.","E.C.O.Chagas","Pernambuco","MAC0030560",NA,"Bom Conselho.","-37.143611","-9.293611",NA,NA,NA,NA,"-37.143611","-9.293611","2009","03","16",NA,NA,NA,NA,NA
"662","2021-01-26 13:58:29-03","IMA","MAC","30528","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","J.R.Lemos","152","2000","08","02",NA,"Brasil",NA,NA,"Trapadeira. Frutos globosos deiscentes, semente aladas.; Caatinga.","MAC0030528",NA,NA,NA,"L.","E.C.O.Chagas","Pernambuco","MAC0030528",NA,"Bom Conselho.","-37.143611","-9.293611",NA,NA,NA,NA,"-37.143611","-9.293611","2009","03","16",NA,NA,NA,NA,NA
"663","2021-01-26 13:58:29-03","IMA","MAC","8153","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","S.G. Tressens; S.Ferrucci; V.Maruñak; G.Pellegrini","4048","1992","04","09",NA,"Argentina",NA,NA,"Trepadeira.","MAC0008153",NA,NA,NA,"L.","S.Ferrucci","Corrientes","MAC0008153","Ea. San Benito, 22 km de Santo Tomé. Monte Mberity.","Santo Tomé",NA,NA,NA,NA,NA,NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA
"664","2021-01-26 13:58:29-03","IMA","MAC","29116","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","D.Coelho","762","2005","07","22",NA,"Brasil",NA,NA,"Trepadeira. Inflorescência branca. Néctar amarelo.; Mata Ciliar, rio temporário.","MAC0029116",NA,NA,NA,"L.","E.C.O.Chagas","Sergipe","MAC0029116","Fazenda Poço Verde.","Canindé do São Francisco.","-37.94","-9.557111",NA,NA,NA,NA,"-37.94","-9.557111","2009","03","16",NA,NA,NA,NA,NA
"665","2021-01-26 13:58:29-03","IMA","MAC","12801","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","S.Rocha","72","2000","06","27",NA,"Brasil",NA,NA,"Trepadeira. Flores cremes. Frutos imaturos e maduros.; Caatinga","MAC0012801",NA,NA,NA,"L.","E.C.O.Chagas","Alagoas","MAC0012801 MAC0012801_1","Fazenda Capelinha, Serra da Múmia.","Olho D#?#Água do Casado","-37.841944","-9.533056",NA,NA,NA,NA,"-37.841944","-9.533056","2009","03","16",NA,NA,NA,NA,NA
"666","2021-01-26 13:58:29-03","IMA","MAC","13273","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","R.P.Lyra-Lemos","5050","2000","09","16",NA,"Brasil",NA,NA,"Trepadeira, flores brancas com centro amarelo, frutos inflados verdes.; Caatinga","MAC0013273",NA,NA,NA,"L.","E.C.O.Chagas","Alagoas","MAC0013273","Serra da Caiçara, 2 km depois da zona urbana.","Maravilha","-37.268056","-9.505556",NA,NA,NA,NA,"-37.268056","-9.505556","2009","03","16",NA,NA,NA,NA,NA
"667","2021-01-26 13:58:29-03","IMA","MAC","37499","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","L.M.Barbosa; G.B.Siqueira","35","2008","08","30",NA,"Brasil",NA,NA,"Erva. Inflorescência terminal amarelada.; Agreste.","MAC0037499",NA,NA,NA,"L.","E.C.O.Chagas","Alagoas","MAC0037499","Serra da Mangabeira.","Arapiraca","-37.183333","-9.333333",NA,NA,NA,NA,"-37.183333","-9.333333",NA,NA,NA,NA,NA,NA,NA,NA
"668","2021-01-26 13:58:29-03","IMA","MAC","31141","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","R.P.Lyra-Lemos; et al.","10719","2007","08","25",NA,"Brasil",NA,NA,"Trepadeira. Frutos verdes.; Caatinga degradada.","MAC0031141",NA,NA,NA,"L.","E.C.O.Chagas","Alagoas","MAC0031141","5km da zona urbana. Maria Bode.","Delmiro Gouveia","-38.017222","-9.239444",NA,NA,NA,NA,"-38.017222","-9.239444","2009","03","16",NA,NA,NA,NA,NA
"669","2021-01-26 13:58:29-03","IMA","MAC","38424","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Chagas-Mota; L.M.Leão","3136","2009","04","24",NA,"Brasil",NA,NA,"Trepadeira. Flores brancas. Frutos verdes.; Caatinga.","MAC0038424",NA,NA,NA,"L.","E.C.O.Chagas","Alagoas","MAC0038424 MAC0038424_1","Morro do Craunã.","Água Branca","-37.9361000061035","-9.26082992553711",NA,NA,"18309","auto",NA,NA,"2009","04","24",NA,NA,NA,NA,NA
"670","2021-01-26 13:58:29-03","IMA","MAC","43206","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Chagas-Mota","4710","2009","08","08",NA,"Brasil",NA,NA,"Trepadeira. Flores cremes.; Caatinga.","MAC0043206",NA,NA,NA,"L.","E.C.O.Chagas","Alagoas","MAC0043206","Serra do Grude.","Inhapi","-37.7486000061035","-9.22138977050781",NA,NA,"22926","auto",NA,NA,"2009","08","08",NA,NA,NA,NA,NA
"671","2021-01-26 13:58:29-03","IMA","MAC","42872","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Chagas-Mota","4392","2009","07","11",NA,"Brasil",NA,NA,"Trepadeira. Flores brancas.; Brejo de Altitude.","MAC0042872",NA,NA,NA,"L.","E.C.O.Chagas","Alagoas","MAC0042872","Serra da Caiçara.","Maravilha","-37.3499984741211","-9.23556041717529",NA,NA,"23051","auto",NA,NA,"2009","07","11",NA,NA,NA,NA,NA
"672","2021-01-26 13:58:29-03","IMA","MAC","33794","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Chagas-Mota","1163","2008","09","04",NA,"Brasil",NA,NA,"Trepadeira. Flores brancas. Frutos verdes.; Caatinga.","MAC0033794",NA,NA,NA,"L.","E.C.O.Chagas","Alagoas","MAC0033794","Fazenda Santa Maria.","Santana do Ipanema","-37.2453002929688","-9.37833023071289",NA,NA,"22938","auto",NA,NA,"2008","09","04",NA,NA,NA,NA,NA
"673","2021-01-26 13:58:29-03","IMA","MAC","32833","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Chagas-Mota","679","2008","07","23",NA,"Brasil",NA,NA,"Erva volúvel. Flores brancas. Frutos verdes.; Caatinga.","MAC0032833",NA,NA,NA,"L.","E.C.O.Chagas","Alagoas","MAC0032833","Serra do Macaco.","Santana do Ipanema","-37.2453002929688","-9.37833023071289",NA,NA,"22938","auto",NA,NA,"2008","07","28",NA,NA,NA,NA,NA
"674","2021-01-26 13:58:29-03","IMA","MAC","29504","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","R.C.Oliveira; R.C.Paulino; M.L.Silva","1807","2006","09","13",NA,"Brasil",NA,NA,"Liana. Flor alva. Fruto castanho.; Caatinga antropizada.","MAC0029504",NA,NA,NA,"L.",NA,"Rio Grande do Norte","MAC0029504","Distrito de Alagoinha.","Mossoró","-37.3442001342773","-5.1875",NA,NA,"38979","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2021-01-26 13:58:29-03","IMA","MAC","26196","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","G.Viana","s.n.","1975","08","28",NA,"Brasil",NA,NA,"Trepadeira. Frutos inflados.; Capoeira.","MAC0026196",NA,NA,NA,"L.","M.A.Silva","Sergipe","MAC0026196",NA,"Gararu","-37.0833015441895","-9.96749973297119",NA,NA,"37473","auto",NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA
"676","2021-01-26 13:58:29-03","IMA","MAC","26337","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","E.Carneiro","422","1982","08","06",NA,"Brasil",NA,NA,"Trepadeira. Flores alvas.; Caatinga hipoxerófila.","MAC0026337",NA,NA,NA,"L.","E.C.O.Chagas","Sergipe","MAC0026337","2 km antes da Glória.","Gararu","-37.0833015441895","-9.96749973297119",NA,NA,"37473","auto",NA,NA,"2009","03","16",NA,NA,NA,NA,NA
"677","2021-01-26 13:58:29-03","IMA","MAC","26349","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","G.Viana","1562","1986","08","01",NA,"Brasil",NA,NA,"Trepadeira. Flores alvas.; Caatinga arbustiva-arbórea.","MAC0026349",NA,NA,NA,"L.","E.C.O.Chagas","Sergipe","MAC0026349","Fazenda Barra da Onça.","Poço Redondo","-37.684398651123","-9.80500030517578",NA,NA,"32343","auto",NA,NA,"2009","03","16",NA,NA,NA,NA,NA
"678","2021-03-01 11:52:00-03","UFPE","UFP","56833","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Rodrigues, LMO; Santos, E; Ribeiro, LV","28","2006","02","23",NA,"Brasil",NA,NA,"Trepadeira, folhas alternas compostas com gavinhas, fruto seco.; Mata Atlântica (Borda da Mata).","UFP056833",NA,NA,NA,"L.","Rodrigues, LMO","Sergipe",NA,NA,"Neópolis","-36.5793991088867","-10.3199996948242",NA,NA,"24340","auto",NA,NA,"2006","03","08",NA,NA,NA,NA,NA
"679","2021-03-01 11:52:00-03","UFPE","UFP","24787","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Albuquerque, UP; Melo, FP; Almeida, CFC; Silva, ACO; Chisaki, KCL; SIlva, MG; et al.","308","1999","07","21",NA,"Brasil",NA,NA,NA,"UFP024787",NA,NA,NA,"L.","Lemos, JR","Pernambuco",NA,NA,"Alagoinha","-36.7757987976074","-8.46638965606689",NA,NA,"16004","auto",NA,NA,"1999","10",NA,NA,NA,NA,NA,NA
"680","2021-03-01 11:52:00-03","UFPE","UFP","14654","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Correia, M","237","1995","06","27",NA,"Brasil",NA,NA,"Trepadeira na borda da mata com gavinhas, flores brancas, pilosas, caule vinoso, borda do tubo da corola amarela.; Vegetação de mata serrana (sub-perenifólia). Brejo de Altitude.","UFP014654",NA,NA,NA,"L.","Bocage, A","Pernambuco",NA,NA,"Pesqueira","-36.6963996887207","-8.35778045654297","1","1","36615","auto",NA,NA,"1996","04",NA,NA,NA,NA,NA,NA
"681","2021-03-01 11:52:00-03","UFPE","UFP","03765","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Burgos, S","57","1972","10","22",NA,"Brasil",NA,NA,"Flor branca.","UFP003765",NA,NA,NA,"L.","Fennuci, MS","Pernambuco",NA,NA,"Recife","-34.8810997009277","-8.05389022827148",NA,NA,"18865","auto",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA
"682","2021-03-01 11:52:00-03","UFPE","UFP","23507","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Schlindwein, C","259","1990","01","25",NA,"Brasil",NA,NA,"Trepadeira, cosmopolita.; Nas regiões tropicais e subtropicais.","UFP023507",NA,NA,NA,"L.","Schlindwein, C","Rio Grande do Sul",NA,NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2019-07-31 14:33:23-03","CPATSA","HTSA","2631","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Souza, S.A.O. de","2631","2004","04","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"L.","Oliveira, O.F. de","Pernambuco",NA,"Baixa do Juazeiro","Petrolina","-40.5008010864258","-9.39861011505127",NA,NA,"90462","auto",NA,NA,"2005","02","03",NA,NA,NA,NA,NA
"684","2019-07-31 14:33:23-03","CPATSA","HTSA","2563","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Souza, S.A.O. de; Santos, R.F.; Silva, K.B.D.","2563","2003","04","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"L.",NA,"Pernambuco",NA,"CPATSA","Petrolina","-40.5008010864258","-9.39861011505127",NA,NA,"90462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2019-07-31 14:33:23-03","CPATSA","HTSA","3668","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Silva, T.A. da","3668","2010","05","13",NA,"Brasil",NA,NA,"Flor creme. Fruto imaturo verde.",NA,NA,NA,NA,"L.",NA,"Bahia",NA,"Fazenda Verde e Rosa, Mata ciliar, 10 m da margem do rio.","Casa Nova","-40.9707984924316","-9.16193962097168",NA,NA,"116505","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2019-08-02 10:21:49-03","CPATSA","HTSA","3416","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Silva, T.A. da","3416","2010","05","12",NA,"Brasil",NA,NA,"Cipó. Flores creme. Fruto verde. Frequencia baixa.; Solo arenoso. Mata ciliar, 50 m do rio.",NA,NA,NA,NA,"L.",NA,"Bahia",NA,"Assentamento Jatobá","Curaça","-39.9094009399414","-8.99028015136719",NA,NA,"105662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2019-07-31 14:33:23-03","CPATSA","HTSA","3612","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Silva, T.A. da","3612","2010","05","26",NA,"Brasil",NA,NA,"Flor branca, fruto verde, solo arenoso.",NA,NA,NA,NA,"L.",NA,"Pernambuco",NA,"Sereníssima","Lagoa Grande","-40.271900177002","-8.99693965911865",NA,NA,"55699","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2019-07-31 14:33:23-03","CPATSA","HTSA","3652","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Silva, T.A. da","3652","2010","05","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"L.",NA,"Pernambuco",NA,"Ceres-Tapera","Petrolina","-40.5008010864258","-9.39861011505127",NA,NA,"90462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2019-07-31 14:33:23-03","CPATSA","HTSA","2630","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Souza, S.A.O. de","2630","2004","04","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"L.","Oliveira, O.F. de","Pernambuco",NA,"CPATSA","Petrolina","-40.5008010864258","-9.39861011505127",NA,NA,"90462","auto",NA,NA,"2005","02","03",NA,NA,NA,NA,NA
"690","2019-07-31 14:33:23-03","CPATSA","HTSA","2437","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Kiill, L.H.P.","2437",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"L.",NA,"Pernambuco",NA,"CPATSA","Petrolina","-40.5008010864258","-9.39861011505127",NA,NA,"90462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2019-07-31 14:33:23-03","CPATSA","HTSA","2482","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Souza, S.A.O. de","2482","2004","04","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"L.",NA,"Pernambuco",NA,"CPATSA","Petrolina","-40.5008010864258","-9.39861011505127",NA,NA,"90462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2019-07-31 14:33:23-03","CPATSA","HTSA","2487","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Mangabeira, M.O.","2487","2004","01","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"L.",NA,"Pernambuco",NA,"CPATSA","Petrolina","-40.5008010864258","-9.39861011505127",NA,NA,"90462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2020-09-12 05:00:02-03","US","US","3174267","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum","B. M. Boom, M. Blackman & R. Mohabir","8057","1987","6","5","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,"Sapindales","microcarpum","(Kunth) Blume","Ferrucci, M. S.","Demerara-Mahaica",NA,"Georgetown, coastline 10 km E of, on property of Nat. Agr. Research Inst.",NA,"-58.05","6.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
