"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","class","order","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","continentOcean","preparationType","previousCatalogNumber","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","sex"
"285","2020-06-17 15:25:21-03","UNESP-RC","HRCB","10027","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","J. E. L. S. Ribeiro","Furlan, A.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-06-17 15:25:21-03","UNESP-RC","HRCB","10066","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","J. E. L. S. Ribeiro","Furlan, A.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-06-17 15:25:21-03","UNESP-RC","HRCB","10382","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","J. E. L. S. Ribeiro","Garcia, F. C. P.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-06-17 15:25:21-03","UNESP-RC","HRCB","11414","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","J. E. L. S. Ribeiro","Garcia, F. C. P.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-06-17 15:25:21-03","UNESP-RC","HRCB","11538","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","J. E. L. S. Ribeiro","Ribeiro, J. E. L. S.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-01-26 13:57:00-03","IMA","MAC","50818","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","E.C.O.Chagas","Chagas-Mota","9850","2011","01","15","Brasil","Alagoas","São José da Laje","BR 104.","-36.218636","-8.97405","-36.218636","-8.97405",NA,NA,"MAC0050818",NA,NA,NA,NA,NA,NA,"Epífita. Fruto passado.; Mata Atlântica.",NA,NA,NA,NA,"2011","01","15",NA,NA,NA
"291","2021-01-26 13:57:00-03","IMA","MAC","49279","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","E.C.O.Chagas","Chagas-Mota","8318","2010","09","07","Brasil","Alagoas","Colônia Leopoldina","Serra do Livramento.","-35.720561","-8.913781","-35.720561","-8.913781",NA,NA,"MAC0049279",NA,NA,NA,NA,NA,NA,"Epífita. Frutos verdes.; Mata Atlântica.",NA,NA,NA,NA,"2010","09","07",NA,NA,NA
"292","2021-01-26 13:57:00-03","IMA","MAC","39924","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","V.Brito","A.I.L.Pinheiro; E.C.O. Chagas; J.W.A.Silva; M.C.S.Mota","700","2009","05","01","Brasil","Alagoas","Murici","Serra do Ouro.","-35.942003","-9.309531","-35.942003","-9.309531",NA,NA,"MAC0039924",NA,NA,NA,NA,NA,NA,"Epifita; Mata Atlãntica",NA,NA,NA,NA,"2019","05","28",NA,NA,NA
"293","2021-01-26 13:57:00-03","IMA","MAC","40947","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","V.Brito","Chagas-Mota","3206","2009","04","29","Brasil","Alagoas","Chã Preta","Serra Lisa.","-36.284775","-9.241017","-36.284775","-9.241017",NA,NA,"MAC0040947",NA,NA,NA,NA,NA,NA,"Epífita. Infrutescência seca.; Mata Pluvial Atlântica.",NA,NA,NA,NA,"2019","05","28",NA,NA,NA
"294","2021-01-26 13:57:00-03","IMA","MAC","40948","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","V.Brito","Chagas-Mota","3207","2009","04","29","Brasil","Alagoas","Chã Preta","Serra Lisa.","-36.284775","-9.241017","-36.284775","-9.241017",NA,NA,"MAC0040948",NA,NA,NA,NA,NA,NA,"Epífita. Infrutescência seca.; Mata Pluvial Atlântica.",NA,NA,NA,NA,"2019","05","28",NA,NA,NA
"295","2021-01-26 13:57:00-03","IMA","MAC","49234","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","E.C.O.Chagas","Chagas-Mota","8273","2010","09","07","Brasil","Alagoas","Colônia Leopoldina","Serra do Livramento.","-35.720561","-8.913781","-35.720561","-8.913781",NA,NA,"MAC0049234",NA,NA,NA,NA,NA,NA,"Epífita. Flores verdes.; Mata Atlântica.",NA,NA,NA,NA,"2010","09","07",NA,NA,NA
"296","2014-11-06 16:18:21-02","UFPB","EAN","11169","S","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,NA,NA,"2003","11","04","Brasil","Pernambuco","Jaqueiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2021-02-04 10:29:36-03","UFRPE","HST","13800","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","L.P.Félix","A.M.Miranda","1630","1994","04","20","Brasil","Pernambuco","Maraial/Lagoa dos Gatos","Serra do Urubu",NA,NA,NA,NA,NA,NA,"HST013800",NA,NA,NA,NA,NA,NA,"Epífita pendulosa; ramossíssima; flores incospícuas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2021-02-04 10:29:36-03","UFRPE","HST","5539","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","L.P.Félix","L.P.Félix; A.M.Miranda et M.F.O.Pires","6955","1994","09","04","Brasil","Pernambuco","Bonito","Reserva Ecológica Municipal","-35.7285995483398","-8.47027969360352",NA,NA,NA,NA,"HST005539",NA,NA,NA,NA,"20932",NA,"Epífita pendulosa; flores verdes.","auto",NA,NA,NA,"1995","01","09",NA,NA,NA
"299","2021-02-04 10:29:36-03","UFRPE","HST","8441","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","L.P.Félix","L.P.Félix; et al.","8457","1998","06","19","Brasil","Pernambuco","Bonito","Reserva Biológica","-35.7285995483398","-8.47027969360352",NA,NA,NA,NA,"HST008441",NA,NA,NA,NA,"20932",NA,"Epifíta; segmentos vegetativos verdes.","auto",NA,NA,NA,"1998",NA,NA,NA,NA,NA
"300","2021-03-01 11:50:04-03","UFPE","UFP","78667","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Pessoa, E; Maciel, JR; Amorim, BS; Lourenço, AR","887","2012","01","09","Brasil","Pernambuco","Bonito",NA,"-35.7285995483398","-8.47027969360352","-35455.8333","-83037",NA,NA,"UFP078667",NA,NA,NA,NA,"20932",NA,"Rupícola com frutos verdes.","auto",NA,NA,NA,"2012","02",NA,NA,NA,NA
"301","2021-03-01 11:50:04-03","UFPE","UFP","68354","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Pessoa, E; Melo, A","414","2010","12","16","Brasil","Pernambuco","Lagoa dos Gatos",NA,"-35.855833","-8.693611","-35.855833","-8.693611","552","552","UFP068354",NA,NA,NA,NA,NA,NA,"Epífita com frutos verdes.",NA,NA,NA,NA,"2010","12",NA,NA,NA,NA
"302","2021-03-01 11:50:04-03","UFPE","UFP","24928","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Lima-Verde, LW","Siqueira-Filho, JA; Vicente, JA","980","1999","07","09","Brasil","Pernambuco","Jaqueira",NA,"-35.833611","-8.710278","-35.833611","-8.710278","700","700","UFP024928",NA,NA,NA,NA,NA,NA,"Epífita. Em estado vegetativo.; Epífita. Em estado vegetativo.",NA,NA,NA,NA,"2003","08","13",NA,NA,NA
"303","2021-03-01 11:50:04-03","UFPE","UFP","30084","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Lima-Verde, LW","Siqueira-Filho, JA","1119","2000","11","03","Brasil","Pernambuco","Jaqueira",NA,"-35.838611","-8.723056","-35.838611","-8.723056","700","700","UFP030084",NA,NA,NA,NA,NA,NA,"Epífita associada com Briophytas em área sombreada exposta a intensa ventilação.; Epífita associada com Briophytas em área sombreada exposta a intensa ventilação.",NA,NA,NA,NA,"2003","08","13",NA,NA,NA
"304","2021-03-01 11:50:04-03","UFPE","UFP","39192","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Siqueira-Filho, JA","Siqueira-Filho, JA","1348","2003","07","14","Brasil","Pernambuco","Saloá",NA,"-36.792667","-9.022389","-36.792667","-9.022389","1090","1090","UFP039192",NA,NA,NA,NA,NA,NA,"Epífita a cerca de 3m alt., em intensa floração. Inflorescência racemosa, flores verde-amareladas, ressupinadas, brácteas florais esverdeadas.; Epífita a cerca de 3m alt., em intensa floração. Inflorescência racemosa, flores verde-amar",NA,NA,NA,NA,"2003","07","14",NA,NA,NA
"305","2021-03-01 11:50:04-03","UFPE","UFP","51480","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Lima-Verde, LW","Lima-Verde, LW; Gomes, V; Monteiro, FJS","2497","2003","05","25","Brasil","Ceará","Maranguape",NA,"-38.725222","-3.9135","-38.725222","-3.9135","780","780","UFP051480",NA,NA,NA,NA,NA,NA,"Ocasional. Adaptações ecológicas: ciófila, higrófito, epífito. Folhas novas, coriácea, senesc. Flores em botão, antese. Cor do cálice e da corola: verde-amarelada. Cor das brácteas (florais): verde-pardas.; Ocasional. Adaptações ecológ",NA,NA,NA,NA,"2003","05","25",NA,NA,NA
"306","2021-03-01 11:50:04-03","UFPE","UFP","51481","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Lima-Verde, LW","Lima-Verde, LW; Almeida, NHO; Monteiro, FJS","2525","2003","06","28","Brasil","Ceará","Maranguape",NA,"-38.715389","-3.894444","-38.715389","-3.894444","746","746","UFP051481",NA,NA,NA,NA,NA,NA,"Ocasional. Adaptações ecológicas: ciófilo, higrófito, epífito. Folhas novas, coriácea, senesc. Raízes branco-esverdeadas, cilíndricas a achatadas, finas.; Ocasional. Adaptações ecológicas: ciófilo, higrófito, epífito. Folhas novas, cor",NA,NA,NA,NA,"2003","06","28",NA,NA,NA
"307","2021-03-01 11:50:04-03","UFPE","UFP","78439","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Pessoa, E","Pessoa, E; Melo, A","1023","2012","09","02","Brasil","Roraima","Amajari",NA,"-61.689444","3.759167","-61.689444","3.759167","1131","1131","UFP078439",NA,NA,NA,NA,NA,NA,"Epifita com flores cremes.",NA,NA,NA,NA,"2012","08",NA,NA,NA,NA
"308","2021-03-01 11:50:04-03","UFPE","UFP","78535","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Pessoa, E","Pessoa, E; Amorim, BS; Maciel, JR; Costa-Lima, JL","1122","2013","04","23","Brasil","Ceará","Maranguape",NA,"-38.961944","-4.237222","-38.961944","-4.237222","900","900","UFP078535",NA,NA,NA,NA,NA,NA,"Epífita com flores amarelas.",NA,NA,NA,NA,"2013","04",NA,NA,NA,NA
"309","2021-03-01 11:50:04-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Lima-Verde, LW","Lima-Verde, LW; Almeida, NHO; Monteiro, FJS","2525","2003","06","28","Brasil","Ceará","Maranguape",NA,"-38.715389","-3.894444","-38.715389","-3.894444","746","746",NA,NA,NA,NA,NA,NA,NA,"Ocasional. Adaptações ecológicas: ciófilo, higrófito, epífito. Folhas novas, coriácea, senesc. Raízes branco-esverdeadas, cilíndricas a achatadas, finas.; Ocasional. Adaptações ecológicas: ciófilo, higrófito, epífito. Folhas novas, coriácea, senesc.",NA,NA,NA,NA,"2003","06","28",NA,NA,NA
"310","2021-03-01 11:50:04-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Lima-Verde, LW","Lima-Verde, LW; Gomes, V; Monteiro, FJS","2497","2003","05","25","Brasil","Ceará","Maranguape",NA,"-38.725222","-3.9135","-38.725222","-3.9135","780","780",NA,NA,NA,NA,NA,NA,NA,"Ocasional. Adaptações ecológicas: ciófila, higrófito, epífito. Folhas novas, coriácea, senesc. Flores em botão, antese. Cor do cálice e da corola: verde-amarelada. Cor das brácteas (florais): verde-pardas.; Ocasional. Adaptações ecológicas: ciófila,",NA,NA,NA,NA,"2003","05","25",NA,NA,NA
"311","2020-09-25 10:38:40-03","UFPE","UFP","21276","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Lima-Verde, LW","Félix, LP; Guerra, M; Vanzela, A","s.n.","1997","09","07","Brasil","Pernambuco","Bonito",NA,"-35.7285995483398","-8.47027969360352",NA,NA,NA,NA,"UFP021276",NA,NA,NA,NA,"20932",NA,"Epífita, pendunculos com flores alvas. No interior da mata.; Epífita, pendunculos com flores alvas. No interior da mata.","auto",NA,NA,NA,"2003","08","14",NA,NA,NA
"312","2020-09-12 05:00:02-03","US","US","3440891","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Christenson, E. A.","H. D. Clarke, R. Williams & C. Perry","8542","1999","9","13","Guyana","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,NA,"1135",NA,NA,NA,NA,"Monocotyledonae","Orchidales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-09-12 05:00:02-03","US","US","1359753","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"E. P. Killip & A. C. Smith","25607","1929","6","28","Peru","Junín",NA,NA,NA,NA,NA,NA,"1350","1600",NA,NA,NA,"Monocotyledonae","Orchidales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-09-12 05:00:02-03","US","US","1399564","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"O. Buchtien","557","1927","3","2","Bolivia",NA,NA,NA,NA,NA,NA,NA,"850","850",NA,NA,NA,"Monocotyledonae","Orchidales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-09-12 05:00:02-03","US","US","1460068","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"E. P. Killip & A. C. Smith","26058","1929","7","4","Peru","Junín",NA,NA,NA,NA,NA,NA,"1100","1100",NA,NA,NA,"Monocotyledonae","Orchidales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-09-12 05:00:02-03","US","US","3286371","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Werkhoven, M. C. M.","T. McDowell & D. Gopaul","2804","1990","5","24","Guyana","Cuyuni-Mazaruni",NA,NA,NA,NA,NA,NA,"900","975",NA,NA,NA,"Monocotyledonae","Orchidales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-09-12 05:00:02-03","US","US","2622362","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"J. A. Steyermark & J. G. Wessels Boer","100430","1967","11","14","Venezuela","Yaracuy",NA,NA,NA,NA,NA,NA,"1150","1350",NA,NA,NA,"Monocotyledonae","Orchidales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-09-12 05:00:02-03","US","US","2625342","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"P. Duchartre","s.n.","1971","10","15","Brazil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","Orchidales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-09-12 05:00:02-03","US","US","2373316","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"J. J. Wurdack & L. S. Adderley","43570","1959","7","21","Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,"900","900",NA,NA,NA,"Monocotyledonae","Orchidales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-09-12 05:00:02-03","US","US","2435779","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"J. M. Pires","51328","1961","9","29","Brazil","Amapá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","Orchidales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-09-12 05:00:02-03","US","US","3482880","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Christenson, E. A.","H. D. Clarke, R. Williams & C. Perry","7250","1998","9","1","Guyana","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,NA,"610",NA,NA,NA,NA,"Monocotyledonae","Orchidales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-09-12 05:00:02-03","US","US","3378706","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Christenson, E. A.","H. D. Clarke, S. A. Mori & S. Heald","4100","1997","3","19","Guyana","Potaro-Siparuni",NA,NA,NA,NA,NA,NA,"700",NA,NA,NA,NA,"Monocotyledonae","Orchidales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-09-12 05:00:02-03","US","US","1663079","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Y. Mexia","7302","1935","4","21","Ecuador","Napo",NA,NA,NA,NA,NA,NA,"650","650",NA,NA,NA,"Monocotyledonae","Orchidales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-09-12 05:00:02-03","US","US","3417871","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Christenson, E. A.","H. D. Clarke, C. Watson, R. Williams, C. Perry, J. Clarke & K. Hurtubise","6830","1997","9","29","Guyana","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,NA,"870",NA,NA,NA,NA,"Monocotyledonae","Orchidales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Carnevali, Germán, (CICY)","T. Henkel, J. Husher & R. James","6485","1998","5","15","Guyana","Potaro-Siparuni",NA,NA,NA,NA,NA,NA,"700",NA,NA,NA,NA,"Monocotyledonae","Orchidales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-09-12 05:00:02-03","US","US","3434896","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Christenson, E. A.","C. L. Kelloff, K. David, D. Jafferally, M. Phang & R. Williams","1305","1998","6","6","Guyana","Potaro-Siparuni",NA,NA,NA,NA,NA,NA,"300","350",NA,NA,NA,"Monocotyledonae","Orchidales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-09-12 05:00:02-03","US","US","2343956","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"C. H. Dodson","158","1960","7","26","Ecuador","Zamora-Chinchipe",NA,NA,NA,NA,NA,NA,"1100","1100",NA,NA,NA,"Monocotyledonae","Orchidales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-09-12 05:00:02-03","US","US","2683009","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"H. Haas","13548","1966","1","19","Brazil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","Orchidales","38300","1",NA,"auto","South America",NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-09-12 05:00:02-03","US","US","3268865","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Carnevali, Germán; Ramírez, I. M.","W. Hahn, E. J. Judziewicz, S. Tiwari & D. Gopaul","4466","1988","4","13","Guyana","Potaro-Siparuni",NA,NA,NA,NA,NA,NA,"500",NA,NA,NA,NA,"Monocotyledonae","Orchidales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-09-12 05:00:02-03","US","US","3374460","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Christenson, E. A.","H. D. Clarke","651","1995","11","25","Guyana","Potaro-Siparuni",NA,NA,NA,NA,NA,NA,"800","1000",NA,NA,NA,"Monocotyledonae","Orchidales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-09-12 05:00:02-03","US","US","1134042","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"O. Buchtien","5053","1920","2",NA,"Bolivia","La Paz",NA,NA,NA,NA,NA,NA,"1400","1400",NA,NA,NA,"Monocotyledonae","Orchidales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Christenson, E. A.","H. D. Clarke, R. Williams & C. Perry","8844","1999","9","21","Guyana","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,NA,"240",NA,NA,NA,NA,"Monocotyledonae","Orchidales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-09-12 05:00:02-03","US","US","2107286","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"M. L. Grant","10385","1944","10","5","Colombia","Cundinamarca",NA,NA,NA,NA,NA,NA,"1430","1430",NA,NA,NA,"Monocotyledonae","Orchidales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-09-12 05:00:02-03","US","US","3451279","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Christenson, E. A.","E. A. Christenson & C. L. Kelloff","1968","1994","6","15","Guyana","Potaro-Siparuni",NA,NA,NA,NA,NA,NA,"300",NA,NA,NA,NA,"Monocotyledonae","Orchidales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-09-12 05:00:02-03","US","US","2107001","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"M. L. Grant","10114","1944","9","2","Colombia","Meta",NA,NA,NA,NA,NA,NA,"1200","1200",NA,NA,NA,"Monocotyledonae","Orchidales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-09-12 05:00:02-03","US","US","2954773","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"C. H. Dodson","10768","1981","5","14","Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,"2210","2210",NA,NA,NA,"Monocotyledonae","Orchidales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-09-12 05:00:02-03","US","US","3451275","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Christenson, E. A.","E. A. Christenson, C. L. Kelloff, P. DePriest & M. Tamessar","1959","1994","6","14","Guyana","Potaro-Siparuni",NA,NA,NA,NA,NA,NA,"300",NA,NA,NA,NA,"Monocotyledonae","Orchidales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA
