"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","typeStatus","fieldNumber","class","individualCount","previousCatalogNumber","sex"
"258","2019-06-10 10:10:16-03","FZB-BH","BHZB","7602","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus",NA,"Telles, AM.","Mendes, M.","16","2007","06","01",NA,"Brasil","MG","Mariana","Mina de Conta História","-43.527778","-20.265278",NA,"Doada pela SETE Soluções Consultoria. Coord: Lat. 20° 15' 55'' S; Long. 43° 31' 40'' O; 990 1120m. Outro coletor: Brina, A.E. & Neves, G.S. Com duplicata.",NA,NA,"990","990",NA,NA,"43W 31' 40''","20S 15' 55''",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-06-10 10:10:16-03","FZB-BH","BHZB","1090","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus",NA,"J, Nakajima","Rezende, S.G. & Werneck, M.",NA,"2003","12","01",NA,"Brasil","MG","Nova Lima","Vale Cristais","-43.8466987609863","-19.9855995178223",NA,"unicata",NA,NA,NA,NA,"2017","07",NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA
"260","2019-06-10 10:10:16-03","FZB-BH","BHZB","10696","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus",NA,"Meyer, P.B.","Rezende, S.G.","4572","2014","07","02",NA,"Brasil","MG","Ouro Preto","Distrito de Miguel Burnier, Mina da Gerdau","-43.794444","-20.437778",NA,"625.761 /7.739.617 (20.2616 43.4740)",NA,NA,"1400","1400","2014","07","43W 47' 40","20S 26' 16","02",NA,NA,NA,NA,NA,NA,NA,NA
"261","2021-01-26 14:12:24-03","CPACT","ECT","803","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","R.S.C.Magalhães","R.Wasum; L.Scur | S.Maboni","3450","2006","01","18",NA,"Brasil","Paraná","Lapa","Pedra da Gruta do Monge. Habitat: entre rochedos, no caminho. 22 J 0630195 UTM 7148822.","-49.701667","-25.773056",NA,NA,"ECT0000803","ECT0000803","996","996","2016","07","49º42'6''W","25º46'23''S","13",NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-09-12 05:00:02-03","US","US","2561124","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Heterocondylus","jaraguensis","Heterocondylus jaraguensis","(B.L. Rob.) R.M. King & H. Rob.",NA,"J. R. Coleman","336","1966","3","4","South America - Neotropics","Brazil","São Paulo",NA,"Ca. 2 km SE of Campos do Jordão",NA,NA,NA,NA,"US01649906","US01649906_01","1550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"263","2020-09-12 05:00:02-03","US","US","1197264","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M. King & H. Rob.",NA,"E. W. D. Holway & M. M. Holway","1764","1922","4","24","South America - Neotropics","Brazil","São Paulo",NA,"Campos do Jordao",NA,NA,NA,NA,"US01649893","US01649893_01","1800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"264","2020-09-12 05:00:02-03","US","US","3724828","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M. King & H. Rob.",NA,"N. Roque & A. Quaresma","3711","2012","9","22","South America - Neotropics","Brazil","Minas Gerais","Gouveia","Planalto Diamantina, Estrada para Barao do Guaicui.","-43.7028","-18.3769",NA,NA,NA,NA,"1434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"265","2020-09-12 05:00:02-03","US","US","3397286","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M. King & H. Rob.",NA,"S. Diesel","1306","1998","3","5","South America","Brazil","Rio Grande do Sul",NA,"São Francisco de Paula",NA,NA,NA,NA,"US01649894","US01649894_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"266","2020-09-12 05:00:02-03","US","US","2985507","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M. King & H. Rob.",NA,"G. Hatschbach","42185","1979","4","5","South America","Brazil","Paraná",NA,"Nova Tirol (mun. Piraquara)",NA,NA,NA,NA,"US01649891","US01649891_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"267","2020-09-12 05:00:02-03","US","US","1902549","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M. King & H. Rob.",NA,"J. Rombouts","2548","1938","6","15","South America - Neotropics","Brazil","São Paulo",NA,"Campos do Jordão, S. Solos 34",NA,NA,NA,NA,"US01649892","US01649892_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"268","2020-09-12 05:00:02-03","US","US","1803981","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M. King & H. Rob.",NA,"B. J. Pickel","5530","1941","12","1","South America - Neotropics","Brazil","São Paulo",NA,"(Capital)",NA,NA,NA,NA,"US01649890","US01649890_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"269","2020-09-12 05:00:02-03","US","US","3410511","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.",NA,"J. M. Silva, O. S. Ribas & J. Cordeiro","3316","2001","2","22","South America","Brazil","Paraná",NA,"Gruta do Monge (Mun. Lapa)",NA,NA,NA,NA,"US01649935","US01649935_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"270","2020-09-12 05:00:02-03","US","US","3410508","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.",NA,"J. M. Silva, O. S. Ribas & J. Cordeiro","3289","2001","2","22","South America","Brazil","Paraná",NA,"Colônia São Carlos (Mun. Lapa)",NA,NA,NA,NA,"US01649936","US01649936_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"271","2020-09-12 05:00:02-03","US","US","3399409","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.",NA,"E. L. Barbosa & O. S. Ribas","441","2000","4","8","South America","Brazil","Paraná",NA,"Serra do Aracatuba (Mun. Guaratuba)",NA,NA,NA,NA,"US01649943","US01649943_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"272","2020-09-12 05:00:02-03","US","US","3407305","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.",NA,"O. S. Ribas, E. L. Barbosa & P. Silva","3503","2001","4","28","South America","Brazil","Santa Catarina",NA,"Serra Quiriri, Rio dos Alemães (Mun. Campo Alegre)",NA,NA,NA,NA,"US01649937","US01649937_01","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"273","2020-09-12 05:00:02-03","US","US","3684771","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.",NA,"J. M. Silva, E. L. Barbosa & J. Cordeiro","5527","2007","2","14","South America","Brazil","Paraná",NA,"Rio Tibagi (Mun. Palmeira)",NA,NA,NA,NA,"US01649932","US01649932_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"274","2020-09-12 05:00:02-03","US","US","2841638","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.",NA,"Reitz & Klein, --","10857","1961","3","3","South America","Brazil","Santa Catarina",NA,"Serra da Boa Vista, São José, Capoeira",NA,NA,NA,NA,"US01649950","US01649950_01","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"275","2020-09-12 05:00:02-03","US","US","2252191","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.",NA,"R. Reitz & R. M. Klein","4785","1957","9","5","South America","Brazil","Santa Catarina",NA,"Morro do Iquererim, Campo Alegre.",NA,NA,NA,NA,"US00146123","US00146123_01","1500","1500",NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,"Dicotyledonae","1",NA,NA
"276","2020-09-12 05:00:02-03","US","US","3434181","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.",NA,"J. M. Silva, O. S. Ribas & L. Valente","3523","2002","2","22","South America","Brazil","Paraná",NA,"Várzea (Mun. Campo Magro)",NA,NA,NA,NA,"US01649944","US01649944_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"277","2020-09-12 05:00:02-03","US","US","3450334","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.",NA,"O. S. Ribas, J. Cordeiro & E. F. Costa","5096","2003","2","25","South America","Brazil","Paraná",NA,"Morro da Palha (Mun. Campo Magro)",NA,NA,NA,NA,"US01649942","US01649942_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"278","2020-09-12 05:00:02-03","US","US","3380142","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.",NA,"E. L. Barbosa, L. Ferreira & L. M. Abe","253","1999","4","10","South America","Brazil","Paraná",NA,"Serra do Cortador (Mun. Tunas do Paraná)",NA,NA,NA,NA,"US01649946","US01649946_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"279","2020-09-12 05:00:02-03","US","US","3357715","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.",NA,"O. S. Ribas & L. B. Pereira","1666","1997","2","9","South America","Brazil","Paraná",NA,"Fazenda Barros (Mun. Jaguariaíva)",NA,NA,NA,NA,"US01649939","US01649939_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"280","2020-09-12 05:00:02-03","US","US","3410470","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.",NA,"O. S. Ribas, C. Poliquesi, E. L. Barbosa & E. F. Costa","3335","2001","3","3","South America","Brazil","Santa Catarina",NA,"Serra Quiriri (Mun. Campo Alegre)",NA,NA,NA,NA,"US01649934","US01649934_01","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"281","2020-09-12 05:00:02-03","US","US","3355806","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.",NA,"O. S. Ribas & L. B. Pereira","1810","1997","2","13","South America","Brazil","Paraná",NA,"Parque Estadual de Vila Velha (Mun. Ponta Grossa)",NA,NA,NA,NA,"US01649949","US01649949_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"282","2020-09-12 05:00:02-03","US","US","2962251","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.",NA,"R. Kummrow & J. G. Stutts","1740","1982","2","15","South America","Brazil","Paraná",NA,"J Murtinho (mun. Pirai do Sul)",NA,NA,NA,NA,"US01649948","US01649948_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"283","2020-09-12 05:00:02-03","US","US","3450312","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.",NA,"O. S. Ribas, E. L. Barbosa & E. F. Costa","5008","2003","2","20","South America","Brazil","Paraná",NA,"Buraco do Padre (Mun. Ponta Grossa)",NA,NA,NA,NA,"US01649941","US01649941_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"284","2020-09-12 05:00:02-03","US","US","3353687","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.",NA,"J. Cordeiro & A. Manosso","272","1986","4","9","South America","Brazil","Paraná",NA,"Morro Mãe Catira (mun. Quatro Barras)",NA,NA,NA,NA,"US01649947","US01649947_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"285","2020-09-12 05:00:02-03","US","US","3463281","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.",NA,"O. S. Ribas, J. M. Silva & E. F. Costa","5735","2004","1","9","South America","Brazil","Paraná",NA,"Morro do Canal (Mun. Piraquara)",NA,NA,NA,NA,"US01649938","US01649938_01","1350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"286","2020-09-12 05:00:02-03","US","US","2977583","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.",NA,"G. Hatschbach","44571","1982","2","10","South America","Brazil","Paraná",NA,"Rod. BR-116 (mun. Mandirituba)",NA,NA,NA,NA,"US01649933","US01649933_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"287","2020-09-12 05:00:02-03","US","US","3411369","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.",NA,"G. Hatschbach","26544","1971","3","12","South America","Brazil","Paraná",NA,"Rio Iraí (Mun. Piraquara)",NA,NA,NA,NA,"US01649940","US01649940_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"288","2020-09-12 05:00:02-03","US","US","3380167","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M. King & H. Rob.",NA,"J. M. Silva & L. M. Abe","2905","1999","3","19","South America","Brazil","Paraná",NA,"Rio Passa Vinte (Mun. Bocaiúva do Sul)",NA,NA,NA,NA,"US01649945","US01649945_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"289","2020-09-02 16:21:15-03","Cenargen","CEN","94625","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","J. B. Bringel","João Aguiar Nogueira Batista","2084","2007","04","26",NA,"Brasil","MG","MOEDA","Serra da Moeda. Entrada para Moeda, cerca de 33 km S de Belo Horizonte a partir do entrocamento do anel rodoviário com a BR-040. Morros a esquerda da pista em direção a Moeda, cerca de 2 km após o entrocamento com a BR-040.","-43.956388","-20.277777","Exsicatas","Solo com algum cascalho sob a superfície. Área queimada durante a seca. Doação Herbário do Departamento de Botânica ICB - UFMG - Plantas do Brasil - BHCB 119765","CEN00094625","CEN00094625","1331","1331","2017","01","-43.956388","-20.277777",NA,NA,NA,NA,NA,NA,"1",NA,NA
"290","2019-11-13 11:16:22-03","USP","SPF","216855","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Nakajima, JN","Marques, D","208","2011","05","18",NA,"Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri","-43.629167","-18.210278",NA,NA,"SPF00216855",NA,"1145","1145",NA,NA,"-43.629167","-18.210278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-03-15 18:25:29-03","USP","SPF","192854","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Hattori, EKO","Saavedra, MM","865","2009","05","23",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Rod. MG 010, a 33 km da ponte do Rio Cipó, antigo km 140. Campo rupestre com afloramentos e grande população de Vellozia, próximo à estátua do Juquinha.","-43.519444","-19.223056",NA,"Arbusto, ca. 40 cm alt, ramos com indumento acastanhado, brácteas involucrais verde a vináceas, corola e ramos do estilete lilases.","SPF00192854",NA,NA,NA,"2009","12","-43.519444","-19.223056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-11-13 11:16:22-03","USP","SPF","213224","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Castro, MS","Oliveira, CT","183","2008","10","02",NA,"Brasil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça","-43.461111","-20.136111",NA,NA,"SPF00213224",NA,"1879","1879","2017","02","-43.461111","-20.136111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-11-13 11:16:22-03","USP","SPF","222181","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Siniscalchi, CM","Devecchi, MF","12","2009","07","23",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Ao longo da rodovia MG-010, caminho da cachoeira da Capivara.","-43.544917","-19.249306",NA,NA,"SPF00222181",NA,"1365","1365","2016","06","-43.544917","-19.249306",NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2021-03-15 18:25:29-03","USP","SPF","225731","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Heiden, G; França, VG","França, VG","31","2014","01","03",NA,"Brasil","São Paulo","São Paulo","Parque Estadual do Jaraguá","-46.781667","-23.459833",NA,"Subarbusto de 0,8 m alt. Heliófita. Indivíduo solitário. Brácteas dos capítulos de verdes a vináceas. Pétalas e gineceu das flores vão de verdes na base a roxas no ápice. Pápus amarelado.; Solo areno-pedregoso.","SPF00225731",NA,"102","102","2014","07","-46.781667","-23.459833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2021-03-25 13:51:37-03","UNIVILLE","JOI","10256","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","J. Cordeiro & E. Lozano","J. M. Silva","7177","2009","04","29",NA,"Brasil","Paraná","São Mateus do Sul","Colônia Iguaçu.","-50.3828010559082","-25.8742008209229",NA,"; HABITAT: margens do Rio Iguaçu; HABITO: arbustivo","JOI010256","JOI010256",NA,NA,"2010","01",NA,NA,"01","31353","auto",NA,NA,NA,NA,NA,NA
"296","2021-03-25 13:51:37-03","UNIVILLE","JOI","8012","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.",NA,"Meirelles, J.","21","2008","05","08",NA,"Brasil","Santa Catarina","Joinville","Jardim Botânico da Univille.","-48.8456001281738","-26.3043994903564",NA,"; HABITO: subarbusto; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas","JOI008012","JOI008012",NA,NA,"2020","10",NA,NA,"09","37150","auto",NA,NA,NA,NA,NA,NA
"297","2021-03-25 13:51:37-03","UNIVILLE","JOI","2309","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.",NA,"Jotham Ziffer Berger","391","2006","06","20",NA,"Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória","-48.6380996704102","-26.2432994842529",NA,"Flor de corola rosa","JOI002309","JOI002309",NA,NA,"2020","10",NA,NA,"09","23627","auto",NA,NA,NA,NA,NA,NA
"298","2019-10-07 09:11:32-03","UEFS","HUEFS","192854","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.",NA,"Quaresma, A.S.","187","2011","06","26",NA,"Brasil","Minas Gerais","Diamantina","Estrada para Conselheiro Mata.","-43.720556","-18.282778",NA,"Campo rupestre.","HUEFS0192854",NA,"1371","1371",NA,NA,"43W43'14''","18S16'58''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"299","2019-10-07 09:11:32-03","UEFS","HUEFS","193093","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.",NA,"Quaresma, A.S.","426","2012","09","22",NA,"Brasil","Minas Gerais","Gouveia","Estrada para Barão de Guaycuí.","-43.703056","-18.376944",NA,"Campo rupestre.","HUEFS0193093",NA,"1434","1434",NA,NA,"43W42'11''","18S22'37''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"300","2019-10-07 09:11:32-03","UEFS","HUEFS","201854","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M.King & H.Rob.",NA,"Brotto, M.L.","937","2013","02","15",NA,"Brasil","Paraná","Piraí do Sul","Fazenda Nova Era.","-49.855833","-24.398889",NA,"Campo Limpo.","HUEFS0201854","HUEFS0201854","1190","1190",NA,NA,"49W51'21''","24S23'56''",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"301","2020-04-29 16:29:33-03","UFVJM","HDJF","5826","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M. King & H. Rob.","Fernandes, AC","Chaves, DA; Gonçalves, MF; Moreira, PH","602","2014","10","11","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Parque Estadual do Rio Preto, área do Módulo PERP 2","-43.331683","-18.216233",NA,NA,"HDJF005826","HDJF005826_01","1495","1495","2015","10","-43.331683","-18.216233",NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-04-29 16:29:33-03","UFVJM","HDJF","5819","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M. King & H. Rob.","Fernandes, AC","Chaves, DA; Gonçalves, MF; Moreira, PH","589","2014","10","09","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Parque Estadual do Rio Preto, área do Módulo PERP 2","-43.331683","-18.216233",NA,NA,"HDJF005819","HDJF005819_01","1495","1495","2015","10","-43.331683","-18.216233",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-04-29 16:29:33-03","UFVJM","HDJF","6751","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M. King & H. Rob.","Chaves, DA","Faria, JEQ; Chaves, DA","7813","2017","06","06","Southern America","Brasil","Minas Gerais","Diamantina","Chapada do Couto","-43.344722","-18.257778",NA,NA,"HDJF006751",NA,"1603","1603","2017","06","-43.344722","-18.257778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-06-24 08:12:32-03","IAC","IAC","2548","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","inesiae","Heterocondylus inesiae","R.L.Esteves","R.L. Esteves","J.E. Rombouts","34","1938","06","15",NA,"Brasil","São Paulo","Campos do Jordão",NA,"-45.5914","-22.7394",NA,NA,NA,NA,NA,NA,"2005","06","-45.5914","-22.7394","06",NA,NA,NA,NA,NA,NA,NA,NA
