"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"538","2012-03-19 13:33:00-03","MO","MOBOT","2918089","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa pubescens","Alex A. Lasseigne","Lasseigne 4355","1974","7","16","South America","Brazil",NA,NA,NA,NA,NA,NA,"pubescens","Benth.","L.M. Borges","Distrito Federal",NA,"Ca. 16 kn NE of Brasilia loop along highway to Formosa; ca. 37 km. from Formosa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"539","2012-03-19 13:31:00-03","MO","MOBOT","2922056","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa pubescens","Ezechias P. Heringer","Heringer 12020","1972","1","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"pubescens","Benth.","L.M. Borges","Distrito Federal",NA,"Margem de Rodovia Brasília-Luziania.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"540","2012-03-19 13:32:00-03","MO","MOBOT","2922203","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa pubescens","Ezechias P. Heringer","Heringer 13021","1973","12","9","South America","Brazil",NA,NA,NA,NA,NA,NA,"pubescens","Benth.","L.M. Borges","Distrito Federal",NA,"Brasília, Catetinho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"541","2012-03-19 13:30:00-03","MO","MOBOT","2923537","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa pubescens","Ezechias P. Heringer","Heringer 16800","1975","12","17","South America","Brazil",NA,NA,NA,NA,NA,NA,"pubescens","Benth.","L.M. Borges","Distrito Federal",NA,"(Sobradinho)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"542","2012-03-19 13:26:00-03","MO","MOBOT","3319503","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa pubescens","Ezechias P. Heringer|F. Chagas E. Silva","Heringer 17044","1978","3","26","South America","Brazil",NA,NA,NA,NA,NA,NA,"pubescens","Benth.","L.M. Borges",NA,NA,"Corumbá de Goiás, GO, cerrado seco sujeito a incêndios periódicos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"543","2012-03-19 13:50:00-03","MO","MOBOT","2915811","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa pubescens","Gert G. Hatschbach|Maria M. Hatschbach|E.L. Barbosa","Hatschbach 59591","1993","6","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"pubescens","Benth.","L.M. Borges","Goiás","Colinas do Sul","Vila Borba, 3-5 km S.","-48.0783004760742","-14.1513996124268",NA,NA,NA,NA,"58154","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"544","2020-04-15 09:24:00-03","MO","MOBOT","101190625","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa rigens","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 24681","1969","3","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"rigens","Barneby",NA,"Goiás",NA,"Chapada dos Veadeiros. Ca. 20 km south of Alto Paraíso (formerly Veadeiros).",NA,NA,"1000.00000000",NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"545","2020-08-12 17:15:00-03","MO","MOBOT","101190620","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa vernicosa","Ludwig Riedel","Riedel 12",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"vernicosa","(Benth.) Barneby",NA,"Minas Gerais",NA,"Minas Gerais Serra da Lapa [Borba].",NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"546","2020-06-22 14:18:04-03","UNESP-IBILCE","SJRP","17031","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","G. Hatschbach",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arbusto ramoso, 1,50 m, flor rosada.;",NA,"Tracheophyta","Fabales",NA,"Benth.","R. Barneby","Minas Gerais","Corinto","Beltrão","-44.4564018249512","-18.3808002471924",NA,NA,NA,NA,"49021","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"547","2020-08-31 09:14:59-03","INPA","INPA","234115","S","Plantae","Leguminosae-Mim","Mimosa","foliolosa","Mimosa foliolosa pubescens","Carvalho, PS","525","2009","03","16","Southern America","Brasil",NA,NA,NA,"INPA0234115","Dicotyledon Rosids","Fabales","pubescens","Benth.","Fagg, CW","Minas Gerais","Paracatu","Beira da estrada.","-46.874698638916","-17.2222003936768",NA,NA,"INPA0234115 INPA0234115_e",NA,"72344","auto","2009",NA,NA,"10",NA,NA,NA,NA,NA,NA
"548","2020-08-31 09:14:59-03","INPA","INPA","121929","S","Plantae","Leguminosae-Mim","Mimosa","foliolosa","Mimosa foliolosa","Kirkbride, MCG","1542","1981","06","03","Southern America","Brasil",NA,NA,NA,"INPA0121929","Dicotyledon Rosids","Fabales",NA,"Benth.","Simon, MF","Distrito Federal","Brasília","Campos de Murundus. Fazenda Água Limpa. Campo experimental da UNB.","-47.9","-15.95","1100","1100","INPA0121929_e INPA0121929_nd INPA0121929_num",NA,NA,NA,"2012","-47.9","-15.95","05",NA,NA,NA,NA,NA,NA
"549","2020-10-02 14:08:36-03","FVD","FVD","21","MachineObservation","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa var. grandibractea",NA,NA,"2015","02","17",NA,"Brasil",NA,NA,"Subarbusto de 1,2m de altura. Altitude aproximada.; Domínio fitogeográfico: Cerrado; Vegetação: Campo rupestre","FVD00021",NA,NA,"var. grandibractea","V.F. Dutra & F.C.P. Garcia","L. Borges","Minas Gerais","São João Batista do Glória","Região da Serra da Canastra","-46.408056","-20.550833","1250","1250","FVD00021_v1 FVD00021_v2",NA,NA,NA,"2015","46°24'29W","20°33'03S","02",NA,NA,NA,NA,NA,NA
"550","2020-12-28 10:31:27-03","ICAUFMG","MCCA","4218","S","Plantae","Leguminosae","Mimosa","foliolosa","Mimosa foliolosa","ARRUDA, D.M.; DE CASTRO, O.G., CORRÊA, G.R.; XAVIER, M.V.B.",NA,"2019","03","28",NA,"Brasil",NA,NA,"Solo de coloração clara e arenoso","MCCA04626",NA,NA,NA,"Benth.","XAVIER, M.V.B.","Bahia","Rio de Contas",NA,"-41.8114013671875","-13.5789003372192",NA,NA,"MCCA04626 MCCA04626_01",NA,"49773","auto","2020","-418113889.0","-135788889.0","03","14",NA,NA,NA,NA,NA
"551","2017-11-24 14:10:54-02","UFLA","ESAL","22176","S","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Souza, VC; et al.","20878",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 80cm; róseas;",NA,NA,NA,NA,"Benth.","Borges, LM","Minas Gerais","Gouveia","Rod. Curvelo Diamantina","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2017-11-24 14:10:54-02","UFLA","ESAL","22180","S","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Souza, VC; et al.","25640",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; ; ; castanhos",NA,NA,NA,NA,"Benth.","Borges, LM","Minas Gerais","Joaquim Felicio","Serra do cabral","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2020-09-12 05:00:02-03","US","US","1315976","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa pachycarpa","Clausen","108",NA,NA,NA,"South America","Brazil",NA,NA,NA,"US02206019",NA,"Rosales","pachycarpa","(Benth.) Barneby",NA,NA,NA,NA,NA,NA,NA,NA,"US02206019_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"554","2020-09-12 05:00:02-03","US","US","3253115","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa paranani","W. R. Anderson, M. T. Kalin Arroyo, S. R. Hill, R. Reis dos Santos & R. Souza","7657","1973","3","22","South America - Neotropics","Brazil",NA,NA,NA,"US02206014",NA,"Rosales","paranani","Barneby",NA,"Goiás",NA,"Planalto do Brasil. Serra Geral do Parana. 7 km by road S of Sao Joao da Alianca",NA,NA,"1100",NA,"US02206014_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"555","2020-09-12 05:00:02-03","US","US","3031972","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa multipinna","W. R. Anderson, S. R. Hill, R. Reis dos Santos & R. Souza","10009","1973","5","10","South America - Neotropics","Brazil",NA,NA,NA,"US02206031",NA,"Rosales","multipinna","(Benth.) Barneby",NA,"Goiás",NA,"Serra Dourada. Ca. 15 klm ( [interpreted]straight line) S of Goias Velho",NA,NA,"1000",NA,"US02206031_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"556","2020-09-12 05:00:02-03","US","US","3095140","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa franciscana","H. S. Irwin, S. F. Fonsêca, R. Souza & R. G. P. Santos","22287","1969","1","10","South America - Neotropics","Brazil",NA,NA,NA,"US00008061",NA,"Rosales","franciscana",NA,NA,"Minas Gerais",NA,"Serra do Espinhaco, ca. 33 km SW of Diamantina.",NA,NA,NA,NA,"US00008061_01","Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"557","2020-09-12 05:00:02-03","US","US","3255336","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa pubescens","H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","13708","1966","3","7","South America - Neotropics","Brazil",NA,NA,NA,"US02206039",NA,"Rosales","pubescens","Benth.",NA,"Goiás",NA,"Planalto do Brasil. Serra dos Cristais. Cerrado =, ca. 20km. N of Cristalina",NA,NA,"1100",NA,"US02206039_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"558","2020-09-12 05:00:02-03","US","US","2775343","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","E. P. Heringer","12251","1972","10","10","South America - Neotropics","Brazil",NA,NA,NA,"US02205987",NA,"Rosales","foederalis","Barneby",NA,"Distrito Federal",NA,"Brasil. Brasilia, Chapada da Contagem.",NA,NA,NA,NA,"US02205987_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"559","2020-09-12 05:00:02-03","US","US","3076748","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa pubescens","G. Hatschbach & Ramamoorthy","38147","1976","1","28","South America - Neotropics","Brazil",NA,NA,NA,"US02206044",NA,"Rosales","pubescens","Benth.",NA,"Goiás",NA,"Serra da Arnica (mun. Caldas Novas)",NA,NA,NA,NA,"US02206044_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"560","2020-09-12 05:00:02-03","US","US","3493610","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa peregrina","G. Hatschbach, M. M. Hatschbach & E. L. Barbosa","56735","1992","4","6","South America - Neotropics","Brazil",NA,NA,NA,"US02206046",NA,"Rosales","peregrina","Barneby",NA,"Bahia",NA,"Rio de Contas [interpreted], subida para o Campo de Aviacao",NA,NA,"1100",NA,"US02206046_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"561","2020-09-12 05:00:02-03","US","US","2857101","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa peregrina","S. A. Mori","12353","1979","7","20","South America - Neotropics","Brazil",NA,NA,NA,"US00108012",NA,"Rosales","peregrina","Barneby",NA,"Bahia","Rio de Contas","9-11 km ao N de Rio de Contas.","-41.8114013671875","-13.5789003372192","1000","1000","US00108012_01","Isotype","49773","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"562","2020-09-12 05:00:02-03","US","US","3024091","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa brevibractea","H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","27239","1970","3","9","South America - Neotropics","Brazil",NA,NA,NA,"US02206009",NA,"Rosales","brevibractea","Barneby",NA,"Minas Gerais",NA,"Planalto do Brasil. Serra do Cabral. Cerrado. Steep campo and cerrado slopes, upper slopes, ca. 3 km W. of Cantoni",NA,NA,"1000",NA,"US02206009_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"563","2020-09-12 05:00:02-03","US","US","3255330","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa pubescens","H. S. Irwin, R. Souza & R. Reis dos Santos","11673","1966","1","14","South America - Neotropics","Brazil",NA,NA,NA,"US02206040",NA,"Rosales","pubescens","Benth.",NA,"Distrito Federal",NA,"Planalto do Brasil. Cerrado, summit of Chapada da Contagem",NA,NA,"1100",NA,"US02206040_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"564","2020-09-12 05:00:02-03","US","US","3282800","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","H. S. Irwin, H. Maxwell & D. C. Wasshausen","19401","1968","1","31","South America - Neotropics","Brazil",NA,NA,NA,"US02205994",NA,"Rosales","foederalis","Barneby",NA,"Distrito Federal",NA,"Planalto do Brasil. Chapada da Contagem, ca. 20km N.E. of Brasilia. Cerrado slopes",NA,NA,"1200",NA,"US02205994_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"565","2020-09-12 05:00:02-03","US","US","3255259","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa gravida","W. R. Anderson, S. R. Hill, R. Reis dos Santos & R. Souza","9732","1973","5","5","South America - Neotropics","Brazil",NA,NA,NA,"US02206026",NA,"Rosales","gravida","Barneby",NA,"Mato Grosso",NA,"Planalto do Brasil. Eastern base of mountain ca. 9 km. NE of Barra do Garcas",NA,NA,"450","500","US02206026_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"566","2020-09-12 05:00:02-03","US","US","3282795","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","H. S. Irwin, R. Souza & R. Reis dos Santos","10595","1965","11","22","South America - Neotropics","Brazil",NA,NA,NA,"US02205999",NA,"Rosales","foederalis","Barneby",NA,"Distrito Federal",NA,"Planalto do Brasil. Campo, 12 km. E. of Braslandia, D. F., on road (BR 41) to Brasilia.",NA,NA,"1225",NA,"US02205999_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"567","2020-09-12 05:00:02-03","US","US","3282793","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","26702","1970","2","27","South America - Neotropics","Brazil",NA,NA,NA,"US02205992",NA,"Rosales","foederalis","Barneby",NA,"Distrito Federal",NA,"Planalto do Brasil. Cerrado ca. 1 km N. of Barragem Paranoa, DF-9",NA,NA,"1000",NA,"US02205992_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"568","2020-09-12 05:00:02-03","US","US","3231900","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa paranani","G. Hatschbach, M. M. Hatschbach & V. Nicolack","53985","1990","2","14","South America - Neotropics","Brazil",NA,NA,NA,"US02206012",NA,"Rosales","paranani","Barneby",NA,"Goiás",NA,"Rod. GO-118, prox. rio Sucuri (mun. Monte Alegre de Goias)",NA,NA,NA,NA,"US02206012_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"569","2020-09-12 05:00:02-03","US","US","3095145","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa franciscana","H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","27042","1970","3","6","South America - Neotropics","Brazil",NA,NA,NA,"US02206021",NA,"Rosales","franciscana","Barneby",NA,"Minas Gerais",NA,"Planalto do Brasil. Serra do Cabral. Cerrado and interspersed campo, middle slsopes immediately E. of Joaqium Felicio.",NA,NA,"850",NA,"US02206021_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"570","2020-09-12 05:00:02-03","US","US","3282797","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","H. S. Irwin, R. Souza & R. Reis dos Santos","10774","1965","11","30","South America - Neotropics","Brazil",NA,NA,NA,"US02205998",NA,"Rosales","foederalis","Barneby",NA,"Goiás",NA,"Planalto do Brasil. Serra dos Pirineus, Estado de Goias. Rocky cerrado, Cangasoil, ca. 14 km. S. of Corumba de Goias",NA,NA,"975",NA,"US02205998_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"571","2020-09-12 05:00:02-03","US","US","3024098","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa brevibractea","H. S. Irwin, S. F. Fonsêca, R. Souza, R. G. P. Santos & J. F. Ramos","26700","1970","2","27","South America - Neotropics","Brazil",NA,NA,NA,"US00170478",NA,"Rosales","brevibractea","Barneby",NA,"Distrito Federal",NA,"Cerrado ca. 1 km N of Barragem Paranoa, DF-9.",NA,NA,NA,NA,"US00170478_01","Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"572","2020-09-12 05:00:02-03","US","US","3076694","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa pubescens","G. Hatschbach","43790","1981","4","11","South America - Neotropics","Brazil",NA,NA,NA,"US02206043",NA,"Rosales","pubescens","Benth.",NA,"Goiás",NA,"Domiciano Ribeiro (mun. Ipameri)",NA,NA,NA,NA,"US02206043_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"573","2020-09-12 05:00:02-03","US","US","3031967","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa viscidula","W. Anderson, M. Stieber & J. H. Kirkbride","35136","1972","2","2","South America - Neotropics","Brazil",NA,NA,NA,"US02206035",NA,"Rosales","viscidula","Barneby",NA,"Minas Gerais",NA,"Planalto do Brasil. Serra Espinhaco, ca. 35 km SW of Gouveia, KM 243 on M.G. 259.",NA,NA,"1080",NA,"US02206035_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"574","2020-09-12 05:00:02-03","US","US","3063641","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa viscidula","W. R. Anderson, G. Hatschbach, R. C. Barneby & B. Gates","11528","1975","2","23","South America - Neotropics","Brazil",NA,NA,NA,"US00170481",NA,"Rosales","viscidula","Barneby",NA,"Minas Gerais","Inimutaba","Rocky camp above BR-259, near Corrego Garrote.","-44.3605995178223","-18.7292003631592","650","650","US00170481_01","Isotype","23962","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"575","2020-09-12 05:00:02-03","US","US","3076595","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa gravida","G. Hatschbach","34034","1974","2","11","South America - Neotropics","Brazil",NA,NA,NA,"US02206025",NA,"Rosales","gravida","Barneby",NA,"Mato Grosso",NA,"Serra do Roncador ( mun. Pedro Gomes)",NA,NA,NA,NA,"US02206025_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"576","2020-09-12 05:00:02-03","US","US","3031970","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa viscidula","W. R. Anderson, P. A. Fryxell, S. R. Hill, R. Reis dos Santos & R. Souza","8642","1973","4","11","South America - Neotropics","Brazil",NA,NA,NA,"US02206036",NA,"Rosales","viscidula","Barneby",NA,"Minas Gerais",NA,"Planalto do Brasil. Serra do espinhaco. 30 km by road SW of Gouveia, at Km. 60 on road to Curvelo",NA,NA,"1150",NA,"US02206036_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"577","2020-09-12 05:00:02-03","US","US","2970387","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","E. P. Heringer & F. Chagas e Silva","17044","1978","3","16","South America - Neotropics","Brazil",NA,NA,NA,"US02205989",NA,"Rosales","foederalis","Barneby",NA,"Goiás",NA,"Corumba de Goias, GO, cerrado seco sujeito a incendios periodicos",NA,NA,NA,NA,"US02205989_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"578","2020-09-12 05:00:02-03","US","US","3076527","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa pachycarpa","G. Hatschbach & Z. Ahumada","31571","1973","2","14","South America - Neotropics","Brazil",NA,NA,NA,"US02206015",NA,"Rosales","pachycarpa","(Benth.) Barneby",NA,"Minas Gerais",NA,"Serra do Cipo, Fda. Palacio ( mun. Jaboticatuba)",NA,NA,"1300",NA,"US02206015_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"579","2020-09-12 05:00:02-03","US","US","3031969","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa antana","H. S. Irwin, S. F. Fonsêca, R. Souza, R. G. P. Santos, J. F. Ramos & E. Onishi","26034","1970","2","4","South America - Neotropics","Brazil",NA,NA,NA,"US00170479",NA,"Rosales","antana","Barneby",NA,"Minas Gerais",NA,"Serra da Anta, ca. 7 km W of Paracatu.",NA,NA,NA,NA,"US00170479_01","Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"580","2020-09-12 05:00:02-03","US","US","3031968","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa viscidula","H. S. Irwin, R. Reis dos Santos, R. Souza & S. F. Fonsêca","22925","1969","1","31","South America - Neotropics","Brazil",NA,NA,NA,"US02206034",NA,"Rosales","viscidula","Barneby",NA,"Minas Gerais",NA,"Planalto do Brasil. Serrqa do Espinhaco. Cerradoan gallery forst, ca. 5km N.E. of Diamantina on road to Mendanha.",NA,NA,"1300",NA,"US02206034_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"581","2020-09-12 05:00:02-03","US","US","3282796","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","26524","1970","2","22","South America - Neotropics","Brazil",NA,NA,NA,"US02205993",NA,"Rosales","foederalis","Barneby",NA,"Distrito Federal",NA,"Planalto do Brasil. Campo slopes at Rajadinha, ca. 15 km S, of Planaltina, BR-13",NA,NA,"1000",NA,"US02205993_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"582","2020-09-12 05:00:02-03","US","US","3282802","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","H. S. Irwin & T. R. Soderstrom","5384","1964","8","21","South America - Neotropics","Brazil",NA,NA,NA,"US02206002",NA,"Rosales","foederalis","Barneby",NA,"Distrito Federal",NA,"Planalto do Brasil. Cerrado, ca. 35 km E. of Brasilia.",NA,NA,"700","1000","US02206002_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"583","2020-09-12 05:00:02-03","US","US","3128281","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foliolosa","G. Hatschbach & J. Cordeiro","51783","1988","1","23","South America - Neotropics","Brazil",NA,NA,NA,"US02205985",NA,"Rosales","foliolosa",NA,NA,"Goiás",NA,"Rod. BR-050 (mun. Campo Alegre de Goias)",NA,NA,NA,NA,"US02205985_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"584","2020-09-12 05:00:02-03","US","US","3255338","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa pubescens","H. S. Irwin, H. Maxwell & D. C. Wasshausen","18842","1968","1","19","South America - Neotropics","Brazil",NA,NA,NA,"US02206041",NA,"Rosales","pubescens","Benth.",NA,"Goiás",NA,"Planalto do Brasil. Serra dos Pirineus. 75 km N. of Corumba de Goias on road to Niquelandia, Goias in valley of Rio Maranhao.",NA,NA,"700",NA,"US02206041_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"585","2020-09-12 05:00:02-03","US","US","3024097","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa brevibractea","H. S. Irwin & T. R. Soderstrom","5405","1964","8","21","South America - Neotropics","Brazil",NA,NA,NA,"US02206008",NA,"Rosales","brevibractea","Barneby",NA,"Distrito Federal",NA,"Planalto do Brasil. Cerrado, ca. 35km E. of Brasilia.",NA,NA,"700","1000","US02206008_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"586","2020-09-12 05:00:02-03","US","US","3282801","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","H. S. Irwin, R. Souza & R. Reis dos Santos","7971","1965","9","4","South America - Neotropics","Brazil",NA,NA,NA,"US02206001",NA,"Rosales","foederalis","Barneby",NA,"Distrito Federal",NA,"Planalto do Brasil. Chapada da Contagem, cerrado ( not burned)",NA,NA,"1000",NA,"US02206001_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
