"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","individualCount","eventTime","fieldNumber"
"258","2020-06-29 09:29:11-03","UFRRJ","RBR","5850","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"L.F.T. Menezes","715","2000","07","24",NA,"Brasil","Rio de Janeiro","Restinga da Marambaia, Barra de Guaratiba, restinga da Marambaia, duna de linha 4.",NA,NA,"RBR00005850","RBR00005850",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"259","2020-06-29 09:29:11-03","UFRRJ","RBR","5851","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"M.C. Souza","47","1999","01","09",NA,"Brasil","Rio de Janeiro","Restinga da Marambaia, Floresta da Marambaia, floresta sobre duna, duna da linha 4",NA,NA,"RBR00005851","RBR00005851",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"260","2020-06-29 09:29:11-03","UFRRJ","RBR","5849","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"M.C. Souza","127","1999","07","02",NA,"Brasil","Rio de Janeiro","Restinga da Marambaia, Floresta sobre duna, duna da linha 4.",NA,NA,"RBR00005849","RBR00005849",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"261","2020-06-29 09:29:11-03","UFRRJ","RBR","7142","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"H.F. Baylão-Junior","87","2004","06","10",NA,"Brasil","Rio de Janeiro","Restinga da Marambaia, Ilha da Marambaia, Bravo 06, área de acampamento.",NA,NA,"RBR00007142","RBR00007142",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"262","2020-06-29 09:29:11-03","UFRRJ","RBR","8310","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"L.F.T. Menezes","860","2002","01","03",NA,"Brasil","Rio de Janeiro","Restinga da marambaia, Restinga da Marambaia, área da Aeronáutica.",NA,NA,"RBR00008310","RBR00008310",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"263","2020-06-29 09:29:11-03","UFRRJ","RBR","5833","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"A.N. Silva","9","1999","11","27",NA,"Brasil","Rio de Janeiro","Restinga da Marambaia, Restinga da marambaia, campo de provas do exército,linha IV, floresta sobre duna",NA,NA,"RBR00005833","RBR00005833",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"264","2013-04-01 09:15:06-03","IPT","BCTW","2200","S","Plantae","Magnoliophyta",NA,NA,"Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll. Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"265","2013-04-01 09:15:06-03","IPT","BCTW","19159","S","Plantae","Magnoliophyta",NA,NA,"Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll. Arg.",NA,NA,NA,"1995","06","19",NA,"Brasil","Minas Gerais","Serra do Salitre",NA,"Coleta: em mata ciliar, a 500 m estrada acima da ponte do Rio Salitre, com 12m altura, DAP=20cm",NA,NA,"Alexandre A. Oliveira","Patrocínio","-46.9925","-18.9439",NA,NA,NA,NA,NA,NA,"44638","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"266","2013-04-01 09:15:06-03","IPT","BCTW","18185","S","Plantae","Magnoliophyta",NA,NA,"Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll. Arg.",NA,"Mattos Filho, A.","1665","1987","05","07",NA,"Brasil","Rio de Janeiro","Barra do Maricá, Ponta Negra",NA,"árvore pequena da restinga com 3 x 0,2m de diâmetro; madeira muito dura, amarelo esbranquiçada; casca com 6mm de espessura; presença de frutos.",NA,NA,"Armando de Mattos Filho","Maricá","-42.8186","-22.9194",NA,NA,NA,NA,NA,NA,"20726","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"267","2020-12-21 16:12:21-03","MBM","MBM","128549","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Zardini, E.M.; et al.; et al.","3655","1987","10","28","Southern America","Paraguay",NA,"Cordillera",NA,NA,"MBM128549","MBM128549","Schinini, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-12-21 16:12:21-03","MBM","MBM","32362","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Pabst, G.","9545","1974","01","08","Southern America","Brazil","Rio Grande do Norte","Subida para Pico Cobagi",NA,NA,"MBM032362","MBM032362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-12-21 16:12:21-03","MBM","MBM","393260","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Silva, J.M.","8625","2014","09","17","Southern America","Brazil","Paraná","Jardim Botânico Municipal",NA,"Árvore de 6m de altura; flor creme. Cultivada.","MBM393260","MBM393260","Barboza, E.","Curitiba","-49.238889","-25.441667","920","920",NA,"2014","11","19",NA,NA,"-49.238889","-25.441667",NA,NA,NA,NA,NA
"270","2020-12-21 16:12:21-03","MBM","MBM","422711","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","3421","2019","04","03","Southern America","Brazil","Espírito Santo","arredores",NA,"Árvore com 5 m de altura; fruto castanho.; Floresta Ombrófila Densa das Terras Baixas.","MBM422711",NA,"Barboza, E.","Regência","-39.870833","-19.635556","10","10",NA,"2019","06","26",NA,NA,"-39.870833","-19.635556",NA,NA,NA,NA,NA
"271","2020-12-21 16:12:21-03","MBM","MBM","63789","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Souza, F.R.","s.n.","1976","09","22","Southern America","Brazil","Rio de Janeiro","Restinga Guimari",NA,NA,"MBM063789","MBM063789","Ferreira, V.F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-12-21 16:12:21-03","MBM","MBM","99566","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Bernardi, L.","20350","1980","03","27","Southern America","Paraguay","Alto Paraguay","In collinis Tres Marias",NA,"Arbor 5-6 metralis; folia quidem Pyri. Fructifera.","MBM099566","MBM099566",NA,"Fuerte Olimpo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-12-21 16:12:21-03","MBM","MBM","97451","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Staviski; Lyra; Lyra","429","1982","11","26","Southern America","Brazil","Alagoas","15km de Arapiraca",NA,NA,"MBM097451","MBM097451",NA,"Limoeiro de Anadia","-36.502799987793","-9.74055957794189",NA,NA,NA,NA,NA,NA,"17442","auto",NA,NA,NA,NA,NA,NA,NA
"274","2020-12-21 16:12:21-03","MBM","MBM","163155","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Carvalho, A.M. de; et al.; et al.","3963","1992","11","10","Southern America","Brazil","Bahia","16km na estrada de Bom Jesus da Lapa para Ibotirama",NA,NA,"MBM163155","MBM163155","Leeuwenberg, A.J.M.","Bom Jesus da Lapa","-43.418098449707","-13.2550001144409",NA,NA,NA,NA,NA,NA,"66899","auto",NA,NA,NA,NA,NA,NA,NA
"275","2020-12-21 16:12:21-03","MBM","MBM","163156","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Carvalho, A.M. de; et al.; et al.","2665","1989","12","28","Southern America","Brazil","Bahia","23km na rodovia de Brumado para Livramento do Brumado",NA,NA,"MBM163156","MBM163156","Leeuwenberg, A.J.M.","Brumado","-41.6652984619141","-14.2035999298096",NA,NA,NA,NA,NA,NA,"38387","auto",NA,NA,NA,NA,NA,NA,NA
"276","2020-12-21 16:12:21-03","MBM","MBM","164287","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Carvalho, A.M. de; et al.; et al.","1796","1983","04","16","Southern America","Brazil","Bahia","Km 22 da Estrada de Riacho de Santana",NA,NA,"MBM164287","MBM164287","Leeuwenberg, A.J.M.","Riacho de Santana","-42.9388999938965","-13.6091995239258",NA,NA,NA,NA,NA,NA,"61982","auto",NA,NA,NA,NA,NA,NA,NA
"277","2020-12-21 16:12:21-03","MBM","MBM",NA,"PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Carvalho, A.M. de; Guedes, M.L.; Pennington, R.T.; Guedes, M.L.; Pennington, R.T.","3321","1991","06","15","Southern America","Brazil","Bahia","Dunas de Itapuã, Arredores da Lagoa de Abaeté",NA,"Arvorezinha com 5m de altura. Frutos imaturos verdes.; Dunas.","MBM163157","MBM163157","Leewenberg, A.J.M.","Salvador","-38.510799407959","-12.9710998535156",NA,NA,NA,"1992",NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA
"278","2020-12-21 16:12:21-03","MBM","MBM","164288","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Carvalho, A.M. de; et al.; et al.","3829","1992","02","28","Southern America","Brazil","Bahia","7km na Estrada Tucano p/ Araci",NA,NA,"MBM164288","MBM164288","Leeuwenberg, A.J.M.","Tucano","-38.7867012023926","-10.9631004333496",NA,NA,NA,NA,NA,NA,"55392","auto",NA,NA,NA,NA,NA,NA,NA
"279","2020-12-21 16:12:21-03","MBM","MBM","167636","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Harley, R.M.; et al.; et al.","24828","1988","10","11","Southern America","Brazil","Minas Gerais","Estrada par Curvelo, 7 Km ao Sul da cidade",NA,NA,"MBM167636","MBM167636","Leeuwenberg, L.J.M.","Buenópolis","-44.1800003051758","-17.8733005523682",NA,NA,NA,NA,NA,NA,"42854","auto",NA,NA,NA,NA,NA,NA,NA
"280","2020-12-21 16:12:21-03","MBM","MBM","2913","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Hatschbach, G.","15287","1966","11","24","Southern America","Brazil","Paraná","Sítio do Belizário",NA,NA,"MBM002913","MBM002913","Markgraf, F.","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"281","2020-12-21 16:12:21-03","MBM","MBM","2540","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Hatschbach, G.","15287","1966","11","24","Southern America","Brazil","Paraná","Sítio do Belizário",NA,NA,"MBM002540","MBM002540 MBM002540_1 MBM002540_2","Markgraf, F.","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"282","2020-12-21 16:12:21-03","MBM","MBM","262789","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Hatschbach, G.; Goldenberg, R.; Silva, J.M.; Goldenberg, R.; Silva, J.M.","72424","2001","09","19","Southern America","Brazil","Paraná","Colônia São Judas Tadeu",NA,NA,"MBM262789","MBM262789","Hatschbach, G.","Candói","-52.0558013916016","-25.5722007751465",NA,NA,NA,NA,NA,NA,"42664","auto",NA,NA,NA,NA,NA,NA,NA
"283","2020-12-21 16:12:21-03","MBM","MBM","31934","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Hatschbach, G.","33766","1974","01","25","Southern America","Brazil","Paraná","Morro Grande",NA,NA,"MBM031934","MBM031934","Markgraf, F.","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA
"284","2020-12-21 16:12:21-03","MBM","MBM","210431","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Hatschbach, G.; Silva, J.M.; Barboza, E.; Silva, J.M.; Barboza, E.","66532","1997","05","16","Southern America","Brazil","Paraná","Rodovia Cerro Azul - Dr. Ulysses, Serra de Paranapiacaba",NA,NA,"MBM210431","MBM210431","Hatschbach, G.","Doutor Ulysses","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,NA,NA,"32237","auto",NA,NA,NA,NA,NA,NA,NA
"285","2020-12-21 16:12:21-03","MBM","MBM","10333","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Hatschbach, G.","20631","1968","12","19","Southern America","Brazil","Paraná","Serra de Araraquara",NA,NA,"MBM010333","MBM010333","Hatschbach, G.","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"286","2020-12-21 16:12:21-03","MBM","MBM","26833","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Hatschbach, G.","30980","1972","12","12","Southern America","Brazil","Paraná","Johanisdorf",NA,NA,"MBM026833","MBM026833","Hatschbach, G.","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"287","2020-12-21 16:12:21-03","MBM","MBM","10334","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Hatschbach, G.","19467","1968","07","10","Southern America","Brazil","Paraná","Rio Sagrado de Cima",NA,NA,"MBM010334","MBM010334","Hatschbach, G.","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"288","2020-12-21 16:12:21-03","MBM","MBM","118344","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Britez, R.M.","1274","1986","12","28","Southern America","Brazil","Paraná","Ilha do Mel, Morro Bento Alves",NA,NA,"MBM118344","MBM118344","Britez, R.M.","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"289","2020-12-21 16:12:21-03","MBM","MBM","197142","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Roderjan, C.V.; Kuniyoshi, Y.S.; Kuniyoshi, Y.S.","1246","1996","02","14","Southern America","Brazil","Paraná","Rio Jordão",NA,NA,"MBM197142","MBM197142","Hatschbach, G.","Pinhão","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,NA,NA,"37408","auto",NA,NA,NA,NA,NA,NA,NA
"290","2020-12-21 16:12:21-03","MBM","MBM","198607","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Kochler, A.; et al.; et al.","10","1996","05","03","Southern America","Brazil","Paraná","Rio Jordão",NA,NA,"MBM198607","MBM198607","Ribas, O.S.","Pinhão","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,NA,NA,"37408","auto",NA,NA,NA,NA,NA,NA,NA
"291","2020-12-21 16:12:21-03","MBM","MBM","36358","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Hatschbach, G.","1669","1949","12","18","Southern America","Brazil","Paraná","Campininha",NA,NA,"MBM036358","MBM036358","Asplund, E.","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"292","2020-12-21 16:12:21-03","MBM","MBM","113485","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Kuniyoshi, Y.S.; Araujo, P.S.; Araujo, P.S.","4781","1983","11","14","Southern America","Brazil","Paraná","Mananciais da Serra",NA,NA,"MBM113485","MBM113485","Hatschbach, G.","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"293","2020-12-21 16:12:21-03","MBM","MBM","283287","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Lacerda, A.","173","1998","12","17","Southern America","Brazil","Paraná","Morro do Canal",NA,NA,"MBM283287","MBM283287","Hatschbach, G.","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"294","2020-12-21 16:12:21-03","MBM","MBM","283288","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Lacerda, A.","122","1998","11","20","Southern America","Brazil","Paraná","Morro do Canal",NA,NA,"MBM283288","MBM283288","Lacerda, A.","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"295","2020-12-21 16:12:21-03","MBM","MBM","244201","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Silva, J.M.; Abe, L.M.; Abe, L.M.","3107","1999","12","14","Southern America","Brazil","Paraná","Parque Estadual das Lauráceas",NA,NA,"MBM244201","MBM244201","Hatschbach, G.","Tunas do Paraná","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA,NA
"296","2020-12-21 16:12:21-03","MBM","MBM","99015","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Andrade-Lima, D.; Brito, Z.; Lima Correia; Brito, Z.; Lima Correia","7","1980","07","15","Southern America","Brazil","Pernambuco","Ibimirim, Fazenda Barro Branco",NA,NA,"MBM099015","MBM099015","Andrade-Lima, D.; et al.","Ibimirim","-37.690299987793","-8.54055976867676",NA,NA,NA,NA,NA,NA,"45154","auto",NA,NA,NA,NA,NA,NA,NA
"297","2020-12-21 16:12:21-03","MBM","MBM","60499","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Leitão Filho, F.","8910","1978","11","26","Southern America","Brazil","Pernambuco","Petrolina",NA,NA,"MBM060499","MBM060499",NA,"Petrolina","-40.5008010864258","-9.39861011505127",NA,NA,NA,NA,NA,NA,"90462","auto",NA,NA,NA,NA,NA,NA,NA
"298","2020-12-21 16:12:21-03","MBM","MBM","99030","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Andrade-Lima, D.","71-667","1971","11","05","Southern America","Brazil","Pernambuco","Sertânia, 40 Km N de Cruzeiro do Oeste",NA,NA,"MBM099030","MBM099030","Andrade-Lima, D.","Sertânia","-37.2644004821777","-8.07361030578613",NA,NA,NA,NA,NA,NA,"53124","auto",NA,NA,NA,NA,NA,NA,NA
"299","2020-12-21 16:12:21-03","MBM","MBM","65537","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Hoehne, W.","5879","1964","10","26","Southern America","Brazil","Rio de Janeiro","Barra da Tijuca",NA,NA,"MBM065537","MBM065537","Hoehne, W.","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"300","2020-12-21 16:12:21-03","MBM","MBM","84862","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Souza, D.; et al.; et al.","9","1979","12","05","Southern America","Brazil","Rio de Janeiro","Recreio dos Bandeirantes, Pedra de Itaúna",NA,NA,"MBM084862","MBM084862","Ferreira, V.F.","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"301","2020-12-21 16:12:21-03","MBM","MBM","63790","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Duarte, A.P.","8666","1964","10",NA,"Southern America","Brazil","Rio de Janeiro","Restinga de Jacarepaguá",NA,NA,"MBM063790","MBM063790","Duarte, A.P.","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"302","2020-12-21 16:12:21-03","MBM","MBM","12311","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Duarte, A.P.","8666","1964","10",NA,"Southern America","Brazil","Rio de Janeiro","Restinga de Jacarepaguá",NA,NA,"MBM012311",NA,"Duarte, A.P.","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"303","2020-12-21 16:12:21-03","MBM","MBM","36355","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Klein, R.M.","30",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Mata do Azambuja",NA,NA,"MBM036355","MBM036355","Smith, L.B.","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,NA,NA,"19684","auto",NA,NA,NA,NA,NA,NA,NA
"304","2020-12-21 16:12:21-03","MBM","MBM","36356","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Klein, R.M.","36","1952","04","04","Southern America","Brazil","Santa Catarina","Mata do Malucke",NA,NA,"MBM036356","MBM036356","Smith, L.B.","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,NA,NA,"19684","auto",NA,NA,NA,NA,NA,NA,NA
"305","2020-12-21 16:12:21-03","MBM","MBM","95996","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Klein, R.M.","6973","1966","12","20","Southern America","Brazil","Santa Catarina","Morro do Ribeirão",NA,NA,"MBM095996","MBM095996","Markgraf, F.","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"306","2020-12-21 16:12:21-03","MBM","MBM","202646","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Andrade, A.B.","3","1993","11","27","Southern America","Brazil","Santa Catarina","Ratones",NA,NA,"MBM202646","MBM202646","Falkenberg, D.B.","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"307","2020-12-21 16:12:21-03","MBM","MBM","96002","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Klein, R.M.; Souza Sob.; Souza Sob.","7051","1966","12","22","Southern America","Brazil","Santa Catarina","Saco Grande",NA,NA,"MBM096002","MBM096002","Markgraf, F.","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
