"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"143","2021-03-16 17:53:28-03","UCS","HUCS","14844","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Smith, S.F.","Wasum, R.A.","1999","12","17","Brasil","Rio Grande do Sul","Jaquirana","Barra do Arroio dos Novilhos","-50.66","-28.758333","-50.66","-28.758333","830","830",NA,NA,"2000","05",NA,"354","na orla da mata","Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-03-16 17:53:28-03","UCS","HUCS","20479","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Smith, S.F.","Wasum, R.A.","2003","02","23","Brasil","Rio Grande do Sul","São Francisco de Paula","Recosta","-50.485278","-29.475556","-50.485278","-29.475556","563","563",NA,NA,"2003","06",NA,"1786","em orla da mata, árvore de grande porte","Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-03-16 17:53:28-03","UCS","HUCS","24578","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Sobral, M.","Wasum, R.A.","2004","12","04","Brasil","Rio Grande do Sul","São Francisco de Paula","Linha Feixe","-50.654583","-29.486278","-50.654583","-29.486278","515","515",NA,NA,"2005","01",NA,"2253","em orla da mata","Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-16 17:53:28-03","UCS","HUCS","48611","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Sobral, M.","Verdi, M.","2009","11","07","Brasil","Santa Catarina","Nova Veneza","São Bonifácio.","-49.588611","-28.708056","-49.588611","-28.708056","124","124",NA,NA,"2010","01","25","3075","Florística IFFSC 39 (Arbórea); entorno do fragmento","Angiospermae","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-03-16 17:53:28-03","UCS","HUCS","14677","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Sobral, M.","Kegler, A.","1999","12","29","Brasil","Rio Grande do Sul","Caxias do Sul","3ª Légua","-51.1794013977051","-29.1681003570557",NA,NA,"780","780",NA,NA,"2004","03",NA,"502","em orla de capoeirão","Angiospermae","Malpighiales",NA,NA,"49662","auto",NA,NA,NA,NA,NA
"148","2021-03-16 17:53:28-03","UCS","HUCS","34444","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Grings, M.","Grings, M.","2008","11","02","Brasil","Rio Grande do Sul","Nova Petrópolis","Bairro Alpina - Mato da Creche","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,NA,NA,"2008","11","02","272","Árvore com incício de botoes florais, Herbário ICN 158362; Em floresta com araucária","Angiospermae","Malpighiales",NA,NA,"14669","auto",NA,NA,NA,NA,NA
"149","2021-03-16 17:53:28-03","UCS","HUCS","13177","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Jarenkow, J.A.","Jarenkow, J.A.","1989","01","06","Brasil","Rio Grande do Sul","Pelotas","Capão do Leão, Horto Botânico Irmão Teodoro Luis","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,"1989","09",NA,"1214","Árvore com ca. de 7 m de altitude. Flores amarelo-ouro.; em borda de mata arenosa","Angiospermae","Malpighiales",NA,NA,"51462","auto",NA,NA,NA,NA,NA
"150","2021-03-16 17:53:28-03","UCS","HUCS","14968","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Smith, S.F.","Kegler, A.","2000","01","30","Brasil","Rio Grande do Sul","Caxias do Sul","Galópolis","-51.1794013977051","-29.1681003570557",NA,NA,"780","780",NA,NA,"2000","05",NA,"573","em capoeirão","Angiospermae","Malpighiales",NA,NA,"49662","auto",NA,NA,NA,NA,NA
"151","2021-03-16 17:53:28-03","UCS","HUCS","11885","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Butzke, A.","Butzke, A.","1994","10","05","Brasil","Rio Grande do Sul","Erechim","IBDF","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,NA,"1994",NA,NA,"s.n.",NA,"Angiospermae","Malpighiales",NA,NA,"46790","auto",NA,NA,NA,NA,NA
"152","2021-03-16 17:53:28-03","UCS","HUCS","15076","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Smith, S.F.","Wasum, R.A.","2000","01","09","Brasil","Rio Grande do Sul","São Francisco de Paula","José Velho","-50.5835990905762","-29.4480991363525",NA,NA,"750","750",NA,NA,"2000","09",NA,"403","flores marelas.; árvore em beira da mata","Angiospermae","Malpighiales",NA,NA,"76715","auto",NA,NA,NA,NA,NA
"153","2021-03-16 17:53:28-03","UCS","HUCS","21721","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Sobral, M.","Wasum, R.A.","2003","03","04","Brasil","Rio Grande do Sul","São Francisco de Paula","Linha Feixe","-50.5835990905762","-29.4480991363525",NA,NA,"550","550",NA,NA,"2004","03",NA,"1806","interior da mata","Angiospermae","Malpighiales",NA,NA,"76715","auto",NA,NA,NA,NA,NA
"154","2021-03-16 17:53:28-03","UCS","HUCS","12992","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Smith, S.F.","Kegler, A.","1999","01","25","Brasil","Rio Grande do Sul","Flores da Cunha","Nova Brasília","-51.1817016601562","-29.0289001464844",NA,NA,"750","750",NA,NA,"1999","04",NA,"135","em orla de capoeirão","Angiospermae","Malpighiales",NA,NA,"18321","auto",NA,NA,NA,NA,NA
"155","2021-03-16 17:53:28-03","UCS","HUCS","21759","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Smith, S.F.","Kegler, A.","2003","05","10","Brasil","Rio Grande do Sul","Caxias do Sul","Nova Palmira","-51.1794013977051","-29.1681003570557",NA,NA,"780","780",NA,NA,"2003","10",NA,"1487","na mata secundária","Angiospermae","Malpighiales",NA,NA,"49662","auto",NA,NA,NA,NA,NA
"156","2021-03-16 17:53:28-03","UCS","HUCS","1410","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Rambo, B.","Sehnem, A.","1945","10","24","Brasil","Rio Grande do Sul","Montenegro","Pereci Novo","-51.4611015319824","-29.6886005401611",NA,NA,"50","50",NA,NA,NA,NA,NA,"s.n.","arbor in silva","Angiospermae","Malpighiales",NA,NA,"21601","auto",NA,NA,NA,NA,NA
"157","2020-04-27 16:11:33-03","UFES","VIES","44588","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Nepomuceno, A.","Firmino, A.D.; Pereira, O.J.; Penha, J.","2019","07","24","Brasil","Espírito Santo","Linhares","Reserva de Comboios, próximo à reserva indígena. Ponto de amostragem 8.","-39.931944","-19.696944","39º55'55''W","19º41'49''S","6","6","VIES044588","VIES044588","2020","03","04","1243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-06-27 10:26:43-03","UFES","VIES","17263","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Pereira, O.J.","1993","11","23","Brasil","Espírito Santo","Conceição da Barra","Área 157 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"VIES017263","VIES017263",NA,NA,NA,"5197",NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"159","2019-06-27 10:26:43-03","UFES","VIES","923","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.",NA,"Pereira, O.J.","1986","05","31","Brasil","Espírito Santo","Vila Velha",NA,"-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,"VIES000923","VIES000923",NA,NA,NA,"1421",NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"160","2020-04-27 16:11:33-03","UFES","VIES","10919","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Zambom, O.","Zambom, O.","1996","04","25","Brasil","Espírito Santo","Vila Velha","Interlagos.","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,"VIES010919","VIES010919","1996","04","25","272",NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"161","2020-04-27 16:11:33-03","UFES","VIES","10920","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Zambom, O.","Zambom, O.; Fernandes, M.","1996","04","11","Brasil","Espírito Santo","Vila Velha","Interlagos.","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,"VIES010920","VIES010920","1996","04","11","261",NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"162","2020-04-27 16:11:33-03","UFES","VIES","10921","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Zambom, O.","Pereira, O.J.; Zambom, O.","1995","06","01","Brasil","Espírito Santo","Vila Velha","Interlagos.","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,"VIES010921","VIES010921","1995","06","01","5445",NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"163","2019-08-16 08:41:00-03","UTFPR","HCF","17975","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","M.G. Caxambu","M.G. Caxambu","2015","10","24","Brasil","PR","Céu Azul","Parque Nacional do Iguaçu - Estrada de","-53.872472","-25.184139","53°52'20,9 W","25°11'02,9 S","653","653",NA,NA,"2015","10","24","6894","arvoreta ca. 5 m, semi-ciófila. Botões florais amarelos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-02-15 17:43:15-03","UTFPR","HCF","31125","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","M.G. Caxambu","E.V. Guimarães","2020","09","26","Brasil","PR","Umuarama","Nascente Piava (Deva)","-53.320167","-23.695056","53°19'12,6 W","23°41'42,2 S","390","390",NA,NA,"2021","02","11","23","árvore ca. 4,8 m e DAP de 7,5 cm. Folhas verdes, discolores, de margem serreada. Frutos carnosos vermelhos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-08-16 08:41:00-03","UTFPR","HCF","26994","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","M.G. Caxambu","M.G. Caxambu","2018","12","13","Brasil","PR","Foz do Iguaçu","Parque Nacional do Iguaçu - Próximo às","-54.437083","-25.691028","54°26'13,5 W","25°41'27,7 S","181","181",NA,NA,"2019","01","21","8806","árvore ca. 10 m, semi-ciófila, rupícola. Flores e botões florais verdes. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-08-16 08:41:00-03","UTFPR","HCF","1779","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","J. Cordeiro & E. Barboza","M.G. Caxambu","2004","12","03","Brasil","PR","Campo Mourão","CTG","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,NA,"2005","05",NA,"742","árvore com cerca de 8 m de altura. Flores amarelas em inflorescências terminais. Folhas glabras, obovado-lanceoladas, com margens serreadas.",NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA
"167","2019-08-16 08:41:00-03","UTFPR","HCF","3300","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","J. Cordeiro & E. Barboza","H.C.L. Geraldino","2006","01","26","Brasil","PR","Tuneiras do Oeste","Fazenda Água do Índio","-52.8760986328125","-23.8705997467041",NA,NA,NA,NA,NA,NA,"2007","02",NA,"179","árvore ca. 6 m, com frutos imaturos verdes e maduros avermelhados. Na beira de aceiro.",NA,NA,NA,NA,"24014","auto",NA,NA,NA,NA,NA
"168","2019-08-16 08:41:00-03","UTFPR","HCF","1920","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","J. Cordeiro & E. Barboza","M.G. Caxambu","2005","02","01","Brasil","PR","Tuneiras do Oeste","Fazenda Água do Índio","-52.8760986328125","-23.8705997467041",NA,NA,NA,NA,NA,NA,"2005","05",NA,"746","arvoreta com frutos drupáceos vermelhos. Folhas simples, alternas, glabras. Em beira de trilha.",NA,NA,NA,NA,"24014","auto",NA,NA,NA,NA,NA
"169","2020-11-20 16:47:45-03","UFSM","SMDB","16844","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Wolf, SM; Wolf, KM; Portalet, AA","Wolf, SM; Wolf, KM; Portalet, AA","2013","01","26","Brasil","Rio Grande do Sul","Santa Maria","Três Barras","-53.683333","-29.566667","-53.683333","-29.566667",NA,NA,"SMDB016844",NA,"2013","06","04","340","Encontrada em beira de mato com frutificação.Trabalho de conclusão de curso de Engenharia Florestal/UFSM de Sabrina Marques Wolf. Orientador: Luciano Denardi. Coordenadas: 29°34#?# S, 53°41#?# O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-11-25 12:12:41-03","UFSM","SMDB","18550","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Figueira, M","Figueira, M; Lerner, L","2014","12","19","Brasil","Rio Grande do Sul","Santa Maria","distrito de Arroio Grande, estrada Colônia Nova","-53.690083","-29.592497","-53.690083","-29.592497",NA,NA,"SMDB018550",NA,"2014","12","19","CFSM278","Árvore, rara, beira de estrada, não latescente, inflorescências jovens, esverdeadas; Floresta Estacional Subtropical do Domínio Atlântico, relevo suave",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-11-25 12:12:41-03","UFSM","SMDB",NA,"S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Alvarez, A.F.","Alvarez, A.F.","1993","11","09","Brasil","Rio Grande do Sul","Santa Maria","Picada dos Bastos","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA
"172","2020-12-21 16:28:37-03","MBM","MBM","169603","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Hatschbach, G.","Imaguire, N.","1979","03","23","Brazil","Paraná","Curitiba","Jardim Schaffer","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM169603","MBM169603",NA,NA,NA,"5404",NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA
"173","2020-12-21 16:28:37-03","MBM","MBM","169608","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Hatschbach, G.","Imaguire, N.","1978","11","20","Brazil","Paraná","Curitiba","Lar das Meninas","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM169608","MBM169608",NA,NA,NA,"5481",NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA
"174","2020-12-21 16:28:37-03","MBM","MBM","203041","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Falkenberg, D.B.","Klein, R.; et al.; et al.","1969","03","14","Brazil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"MBM203041","MBM203041",NA,NA,NA,"8272",NA,NA,NA,"Southern America",NA,"27000","auto",NA,NA,NA,NA,NA
"175","2020-12-21 16:28:37-03","MBM","MBM","108107","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Rambo, B.","Sehnem, A.","1946","11","15","Brazil","Rio Grande do Sul",NA,"Estação São Salvador",NA,NA,NA,NA,NA,NA,"MBM108107","MBM108107",NA,NA,NA,"2302",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:44:17-03","MBM","MBM","384042","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Barboza, E.","Dalmaso, C.A.","2013","05","07","Brazil","Paraná","Reserva do Iguaçu",NA,"-51.84","-25.2","-51.84","-25.2",NA,NA,"MBM384042",NA,"2013","06","13","253","Árvore.; Floresta Ombrófila Mista.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:44:17-03","MBM","MBM","427390","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Sobral, M.","Verdi, M.; Tomazi, A.L.; Klemz, G.; Tomazi, A.L.; Klemz, G.","2009","11","07","Brazil","Santa Catarina","Nova Veneza","São Bonifácio","-49.588611","-28.708056","-49.588611","-28.708056","124","124","MBM427390",NA,"2010","01","25","3075","Arbóra. Flor amarela.; Floresta Ombrófila Densa. Estágio médio de regeneração. Entorno do fragmento.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:28:37-03","MBM","MBM","104032","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Hatschbach, G.","Oliveira, P.I.; Cordeiro, J.; Cordeiro, J.","1985","02","04","Brazil","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM104032","MBM104032",NA,NA,NA,"852",NA,NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA
"179","2020-12-21 16:28:37-03","MBM","MBM","3962","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Sleumer, H.","Hatschbach, G.","1967","04","09","Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM003962","MBM003962",NA,NA,NA,"16285",NA,NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA
"180","2020-12-21 16:28:37-03","MBM","MBM","3961","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Sleumer, H.","Hatschbach, G.","1967","11","16","Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM003961","MBM003961",NA,NA,NA,"17862",NA,NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA
"181","2020-12-21 16:28:37-03","MBM","MBM","37996","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Sleumer, H.","Hatschbach, G.","1967","11","16","Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM037996","MBM037996",NA,NA,NA,"17862",NA,NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA
"182","2020-12-21 16:28:37-03","MBM","MBM","303457","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Cordeiro, J.; Barboza, E.","Caxambú, M.G.","2004","12","03","Brazil","Paraná","Campo Mourão","CTG","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"MBM303457","MBM303457",NA,NA,NA,"742",NA,NA,NA,"Southern America",NA,"28572","auto",NA,NA,NA,NA,NA
"183","2020-12-21 16:28:37-03","MBM","MBM","72401","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Hatschbach, G.","Hatschbach, G.","1982","01","12","Brazil","Paraná","Cerro Azul","Mato Preto","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"MBM072401","MBM072401",NA,NA,NA,"44514",NA,NA,NA,"Southern America",NA,"32006","auto",NA,NA,NA,NA,NA
"184","2020-12-21 16:28:37-03","MBM","MBM","3739","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Lindeman, J.C.","Lindeman, J.C.; Haas, H.; Haas, H.","1966","05","03","Brazil","Paraná","Clevelândia","20km N of Clevelândia","-52.4707984924316","-26.3957996368408",NA,NA,NA,NA,"MBM003739","MBM003739",NA,NA,NA,"1213",NA,NA,NA,"Southern America",NA,"30860","auto",NA,NA,NA,NA,NA
"185","2020-12-21 16:28:37-03","MBM","MBM","3738","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Sleumer, H.","Lindeman, J.; Haas, H.; Haas, H.","1966","04","30","Brazil","Paraná","Clevelândia","Fazenda Brandalize","-52.4707984924316","-26.3957996368408",NA,NA,NA,NA,"MBM003738","MBM003738",NA,NA,NA,"1101",NA,NA,NA,"Southern America",NA,"30860","auto",NA,NA,NA,NA,NA
"186","2020-12-21 16:28:37-03","MBM","MBM","65712","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Hatschbach, G.","Rotta, E.","1979","01","04","Brazil","Paraná","Colombo","Estrada da Ribeira, Embrapa","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"MBM065712","MBM065712",NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,"13536","auto",NA,NA,NA,NA,NA
"187","2020-12-21 16:28:37-03","MBM","MBM","65722","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Hatschbach, G.","Rotta, E.","1979","01","04","Brazil","Paraná","Colombo","Estrada da Ribeira, Embrapa","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"MBM065722","MBM065722",NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,"13536","auto",NA,NA,NA,NA,NA
"188","2020-12-21 16:28:37-03","MBM","MBM","56992","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Sleumer, H.","Hatschbach, G.","1977","12","19","Brazil","Paraná","Curitiba","Centro Cívico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM056992","MBM056992",NA,NA,NA,"40312",NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA
"189","2020-12-21 16:28:37-03","MBM","MBM","169605","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Hatschbach, G.","Imaguire, N.","1980","04","01","Brazil","Paraná","Curitiba","Mata do Pedro","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM169605","MBM169605",NA,NA,NA,"5490",NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA
