"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"239","2020-12-21 16:26:35-03","MBM","MBM","239632","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Cavalheiro, A.L.; et al.; et al.","16",NA,NA,NA,"Brazil","Paraná","Congonhinhas","Fazenda Planalto","-50.5536003112793","-23.5510997772217",NA,NA,NA,NA,"MBM239632","MBM239632",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"24253","auto",NA,NA,NA,NA,NA
"240","2020-12-21 16:26:35-03","MBM","MBM","133273","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Hatschbach, G.","Silva, J.M.","797",NA,NA,NA,"Brazil","Paraná","Curitiba","Raquel Prado","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM133273","MBM133273",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"241","2020-12-21 16:26:35-03","MBM","MBM","332196","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Mansanares, M.E.","Ferreira, J.A.; et al.; et al.","s.n.","2002","12","10","Brazil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"MBM332196","MBM332196","Árvore 4m, fruto verde. Borda da mata","Southern America",NA,NA,NA,NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"242","2020-12-21 16:26:35-03","MBM","MBM","224140","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Dias, M.C.","Dias, M.C.; et al.; et al.","21",NA,NA,NA,"Brazil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"MBM224140","MBM224140",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"243","2020-12-21 16:26:35-03","MBM","MBM","215613","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Hatschbach, G.","Hatschbach, G.","17059",NA,NA,NA,"Brazil","Paraná","Icaraíma","Porto Camargo","-53.613899230957","-23.3955993652344",NA,NA,NA,NA,"MBM215613",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"21289","auto",NA,NA,NA,NA,NA
"244","2020-12-21 16:26:35-03","MBM","MBM","224152","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Chagas, F.","Chagas, F.","1934",NA,NA,NA,"Brazil","Paraná","Jaguapitã","Jaguapitã, arredores","-51.5318984985352","-23.1128005981445",NA,NA,NA,NA,"MBM224152","MBM224152",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"25330","auto",NA,NA,NA,NA,NA
"245","2020-12-21 16:26:35-03","MBM","MBM","85311","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Hatschbach, G.","Kuniyoshi, Y.S.; Roderjan, C.V.; Roderjan, C.V.","4694",NA,NA,NA,"Brazil","Paraná","Maringá","Horto Florestal","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"MBM085311","MBM085311",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA
"246","2020-12-21 16:26:35-03","MBM","MBM","17537","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Hatschbach, G.","Hatschbach, G.","26475",NA,NA,NA,"Brazil","Paraná","Planalto","Planalto","-53.7661018371582","-25.716100692749",NA,NA,NA,NA,"MBM017537","MBM017537",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"20975","auto",NA,NA,NA,NA,NA
"247","2020-12-21 16:26:35-03","MBM","MBM","215610","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"?","s.n.",NA,NA,NA,"Brazil","Paraná","Tibagi","Monte Alege","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"MBM215610",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"248","2020-12-21 16:26:35-03","MBM","MBM","5049","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Lindeman, J.","Lindeman, J.; et al.; et al.","1642",NA,NA,NA,"Brazil","Paraná","Xambrê","Norte de Xambrê","-53.4900016784668","-23.7360992431641",NA,NA,NA,NA,"MBM005049","MBM005049",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"25930","auto",NA,NA,NA,NA,NA
"249","2020-12-21 16:26:35-03","MBM","MBM","125461","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Smith, S.F.","?","s.n.",NA,NA,NA,"Brazil","Rio Grande do Sul","Caxias do Sul","Chácara Eberle","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"MBM125461","MBM125461",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA
"250","2020-12-21 16:26:35-03","MBM","MBM","91453","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Hoehne, W.","Hoehne, W.","s.n.",NA,NA,NA,"Brazil","São Paulo","São Paulo","Horto da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"MBM091453","MBM091453",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"251","2020-12-21 16:26:35-03","MBM","MBM","223195","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Hoehne, W.","s.n.",NA,NA,NA,"Brazil","São Paulo","São Paulo","Horto da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"MBM223195","MBM223195",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"252","2020-12-21 16:26:35-03","MBM","MBM","110318","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Klein, R.","Pastore, U.; et al.; et al.","61",NA,NA,NA,"Brazil","São Paulo","Teodoro Sampaio","Reserva Florestal Angelim","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"MBM110318","MBM110318",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA
"253","2020-12-21 16:26:35-03","MBM","MBM","15530","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Hatschbach, G.","Hatschbach, G.","24446",NA,NA,NA,"Brazil","Paraná","Cândido de Abreu","Três Bicos","-51.3333015441895","-24.5669002532959",NA,NA,NA,NA,"MBM015530","MBM015530",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"55411","auto",NA,NA,NA,NA,NA
"254","2020-12-21 16:26:35-03","MBM","MBM","320326","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Hatschbach, G.","Silva, J.M.; Barboza, E.; Barboza, E.","5040","2006","09","13","Brazil","Paraná","Cerro Azul","Mato Preto","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"MBM320326","MBM320326","Árvore, 8m, flor alva, anteras amarelas.; Floresta atlântica.","Southern America",NA,NA,NA,NA,"2006",NA,NA,"32006","auto",NA,NA,NA,NA,NA
"255","2020-12-21 16:26:35-03","MBM","MBM","215612","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Dombrowski, L.T.","Dombrowski, L.T.","12591",NA,NA,NA,"Brazil","Paraná","Curitiba","Praça Osório","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM215612",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"256","2020-12-21 16:26:35-03","MBM","MBM","24771","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Hatschbach, G.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","30317",NA,NA,NA,"Brazil","Paraná","Dois Vizinhos","Colônia Erveiras","-53.057201385498","-25.7336006164551",NA,NA,NA,NA,"MBM024771","MBM024771",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"19637","auto",NA,NA,NA,NA,NA
"257","2020-12-21 16:26:35-03","MBM","MBM","194381","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Silva, S.M.","Mildich, S.B.","s.n.",NA,NA,NA,"Brazil","Paraná","Fênix","Parque Estadual Vila rica","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"MBM194381","MBM194381",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA
"258","2020-12-21 16:26:35-03","MBM","MBM","320490","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Hatschbach, G.","Ribas, O.S.; Silva, J.M.; Andrade, C.C.A.; Silva, J.M.; Andrade, C.C.A.","7421","2006","10","03","Brazil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Trilha do poço Preto","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"MBM320490","MBM320490","Árvore, 10m, fruto imaturo.; Floresta Estacional Semidecídua.","Southern America",NA,NA,NA,NA,"2006",NA,NA,"39570","auto",NA,NA,NA,NA,NA
"259","2020-12-21 16:26:35-03","MBM","MBM","4139","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Hatschbach, G.","Hatschbach, G.","17059",NA,NA,NA,"Brazil","Paraná","Icaraíma","Porto Camargo","-53.613899230957","-23.3955993652344",NA,NA,NA,NA,"MBM004139","MBM004139",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"21289","auto",NA,NA,NA,NA,NA
"260","2020-12-21 16:26:35-03","MBM","MBM","7208","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Hatschbach, G.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","19294",NA,NA,NA,"Brazil","Paraná","Laranjeiras do Sul","Campo Novo","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,"MBM007208","MBM007208",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"28404","auto",NA,NA,NA,NA,NA
"261","2020-12-21 16:26:35-03","MBM","MBM","8211","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Hatschbach, G.","Hatschbach, G.","19797",NA,NA,NA,"Brazil","Paraná","Laranjeiras do Sul","Foz do Chopim","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,"MBM008211","MBM008211",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"28404","auto",NA,NA,NA,NA,NA
"262","2020-12-21 16:26:35-03","MBM","MBM","215611","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Dombrowski, L.T.","Kuniyoshi, Y.S.","s.n.",NA,NA,NA,"Brazil","Paraná","Palotina","CEP","-53.8400001525879","-24.283899307251",NA,NA,NA,NA,"MBM215611",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"20826","auto",NA,NA,NA,NA,NA
"263","2020-12-21 16:26:35-03","MBM","MBM","4531","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Hatschbach, G.","Hatschbach, G.","16997",NA,NA,NA,"Brazil","Paraná","Tapejara","Tapejara","-52.8732986450195","-23.7331008911133",NA,NA,NA,NA,"MBM004531","MBM004531",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"32078","auto",NA,NA,NA,NA,NA
"264","2016-03-17 12:22:24-03","MNHN","RECOLNAT_MNHN_P","P01636392","PreservedSpecimen",NA,"Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Cardoso & Queiroz","Mósen",NA,"1875","12","10","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"P01636392","P01636392_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01636392' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4393",NA
"265","2015-11-03 12:32:23-02","MNHN","RECOLNAT_MNHN_P","P01817990","PreservedSpecimen",NA,"Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Glaziou, A.",NA,"1864","7","8","Brésil",NA,NA,"Minas. Cattas Altas",NA,NA,NA,NA,NA,NA,"P01817990","P01817990_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01817990' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14640",NA
"266","2013-10-21 11:41:34-02","MNHN","RECOLNAT_MNHN_P","P00396600","PreservedSpecimen",NA,"Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,NA,NA,"1889",NA,NA,"Argentine",NA,NA,"Republique Argentine",NA,NA,NA,NA,NA,NA,"P00396600",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00396600' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"xy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"272",NA
"267","2015-11-03 12:32:32-02","MNHN","RECOLNAT_MNHN_P","P01817991","PreservedSpecimen",NA,"Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Glaziou, A.",NA,"1864","7","8","Brésil",NA,NA,"Minas. Cattas Altas",NA,NA,NA,NA,NA,NA,"P01817991","P01817991_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01817991' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14640",NA
"268","2014-03-26 10:39:33-03","MNHN","RECOLNAT_MNHN_P","P01817992","PreservedSpecimen",NA,"Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Glaziou, A.",NA,"1864","7","8","Brésil",NA,NA,"Minas. Cattas Altas",NA,NA,NA,NA,NA,NA,"P01817992","P01817992_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01817992' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14640",NA
"269","2015-09-04 02:45:20-03","MNHN","RECOLNAT_MNHN_P","P02771886","PreservedSpecimen",NA,"Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Balansa, B.",NA,"1875","10","28","Paraguay",NA,NA,"L'Assomption, sur les berges escarpées du Rio Paraquay",NA,NA,NA,NA,NA,NA,"P02771886","P02771886_01 P02771886_02","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02771886' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1492","syntype"
"270","2015-09-04 02:45:20-03","MNHN","RECOLNAT_MNHN_P","P02771890","PreservedSpecimen",NA,"Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Balansa, B.",NA,"1875","10","28","Paraguay",NA,NA,"L'Assomption, sur les berges escarpées du Rio Paraquay",NA,NA,NA,NA,NA,NA,"P02771890","P02771890_01 P02771890_02","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02771890' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1492","syntype"
"271","2017-03-13 09:59:38-03","MNHN","RECOLNAT_MNHN_P","P02771893","PreservedSpecimen",NA,"Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Balansa, B.",NA,"1877","1","31","Paraguay",NA,NA,"En Guarani : Uirapépè. Yaguaron, dans les forêts",NA,NA,NA,NA,NA,NA,"P02771893","P02771893_01 P02771893_02","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02771893' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1492 a","syntype"
"272","2017-03-16 13:37:00-03","MNHN","RECOLNAT_MNHN_P","P02771894","PreservedSpecimen",NA,"Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Smith","Hatschbach, G.",NA,"1967","8","24","Brésil","Paraná","Cianorte","Fda. Lagoa, (Mun. Cianorte) Paraná",NA,NA,NA,NA,NA,NA,"P02771894","P02771894_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02771894' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16980",NA
"273","2015-09-04 02:45:20-03","MNHN","RECOLNAT_MNHN_P","P02771896","PreservedSpecimen",NA,"Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Hatschbach","Hatschbach, G.|Guimarães, O.",NA,"1972","9","15","Brasil","Paraná",NA,"Col. Erveiras (mun.2 Vizinhos) Paraná",NA,NA,NA,NA,NA,NA,"P02771896","P02771896_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02771896' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30317",NA
"274","2015-09-04 02:45:20-03","MNHN","RECOLNAT_MNHN_P","P02771898","PreservedSpecimen",NA,"Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Lima","Loefgren, A.",NA,NA,NA,NA,"Brésil",NA,NA,"Pão alecrim",NA,NA,NA,NA,NA,NA,"P02771898","P02771898_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02771898' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1426",NA
"275","2015-09-04 02:45:20-03","MNHN","RECOLNAT_MNHN_P","P02771899","PreservedSpecimen",NA,"Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Hunger Filho, M.",NA,"1928","7","1","Brasil",NA,NA,"Colecção Navarro de Andrade",NA,NA,NA,NA,NA,NA,"P02771899","P02771899_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02771899' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2017-03-13 10:52:36-03","MNHN","RECOLNAT_MNHN_P","P02771900","PreservedSpecimen",NA,"Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Smith","Smith, L.B.|Reitz, P.R.",NA,"1964","10","27","Brasil","Santa Catarina","Rio do Sul","Santa Catarina, Mun. Rio do Sul, forest above city","-49.65","-27.21667",NA,NA,"350","400","P02771900","P02771900_01","Prélèvement Pollen pour Melle M.P. Ledru (I.P.H. Paris) 1992 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02771900' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12974",NA
"277","2017-03-13 10:05:22-03","MNHN","RECOLNAT_MNHN_P","P02771895","PreservedSpecimen",NA,"Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Hatschbach, G.",NA,"1967","8","28","Brasil","Paraná","Icaraíma","Pto. Camargo (Mun. Icaraima) Paraná","-53.613899230957","-23.3955993652344",NA,NA,NA,NA,"P02771895","P02771895_01 P02771895_02","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02771895' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,"21289","auto",NA,NA,NA,"17059",NA
"278","2015-09-04 02:45:46-03","MNHN","RECOLNAT_MNHN_P","P02771901","PreservedSpecimen",NA,"Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Smith","Smith, L.B.|Reitz, P.R.",NA,"1964","10","15","Brazil","Santa Catarina","Águas de Chapecó","Santa Catarina, Mun. Águas de Chapecó, Forest near Aguas de Chapecó","-52.91667","-27.11667",NA,NA,"280","350","P02771901","P02771901_01","Seed-fruit studied for USDA tech. bulls. C.R. Gunn. 1980's <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02771901' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12563",NA
"279","2020-10-01 14:20:12-03","JBB","HEPH","6338","S","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Cowan, RS","Heringer, EP","16801","1977","08","20","Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon","Fabales","1983",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"280","2020-10-01 14:20:12-03","JBB","HEPH","20358","S","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Oliveira, MS","Jesus, FPR de","248","2004","01","07","Brasil","Distrito Federal","Brasília","714 Sul-DF, Centro-Oeste","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"cultivada","Southern America",NA,NA,"Dicotyledon","Fabales","2004","02","18","70570","auto",NA,NA,NA,NA,NA
"281","2020-10-01 14:20:12-03","JBB","HEPH","17834","S","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli","Hatschbach, G","Silva, JM da; Soares, A; Maschio, W","3027","1999","09","01","Brasil","Paraná ","São Jorge d'Oeste","Perobal","-52.9183006286621","-25.7056007385254",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon","Fabales","1999",NA,NA,"23663","auto",NA,NA,NA,NA,NA
"282","2020-12-11 11:36:02-03","UFMG","BHCB","130163","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Felix, DF","217","2007","07","03","Brasil","Minas Gerais","Belo Horizonte","Museu de História Natural e Jardim Botânico UFMG, Coletada na área administrativa próximo aos flambuaians. Área 7.","-43.915972","-19.891611","-43.915972","-19.891611","815","815","BHCB007196",NA,"Arbórea de 15 a 17 metros. Frutos imaturos verdes arredondados, provavelmente drupa.; Arbórea de 15 a 17 metros. Frutos imaturos verdes arredondados, provavelmente drupa.","Southern America",NA,NA,"Dicotyledon",NA,"2008","03","25",NA,NA,NA,NA,NA,NA,NA
"283","2020-12-11 11:36:02-03","UFMG","BHCB","153994","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Paixão, LC; Almeida, TE; Magalhães, RA","1","2011","12","22","Brasil","Minas Gerais","Belo Horizonte","Parque Municipal Professor Guilherme Lage, Praça próxima ao Anel Rodoviário.","-43.923333","-19.863333","-43.923333","-19.863333",NA,NA,NA,NA,"Fragmento de Floresta Estacional Semidecidual. Arbusto ca. 3 m com drupa arredondada de cor verde.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-12-11 11:36:02-03","UFMG","BHCB","61697","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Silva, JA; Soares, A; Maschio, W","3027","1999","09","01","Brasil","Paraná","São Jorge do Oeste",NA,NA,NA,NA,NA,NA,NA,"BHCB045720",NA,"Árvore, 10m, esverdeada; Floresta","Southern America",NA,NA,"Dicotyledon",NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-12-11 11:36:02-03","UFMG","BHCB","15979","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Heringer, EP","s.n.","1977","08","20","Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"BHCB045719",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"2009",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"286","2020-12-11 11:36:02-03","UFMG","BHCB","21576","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Toledo, FRN","s.n.","1992",NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"287","2020-12-11 11:36:02-03","UFMG","BHCB","52879","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Hatschbach, G; et al.","s.n.",NA,NA,NA,"Brasil","Paraná","Paranavaí",NA,"-52.4653015136719","-23.0730991363525",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"51763","auto",NA,NA,NA,NA,NA
"288","2020-12-11 11:36:02-03","UFMG","BHCB","36630","PreservedSpecimen","Plantae","Fabaceae","Holocalyx","balansae","Holocalyx balansae","Micheli",NA,"Brina, AE; Costa, LVC","s.n.","1995","10","18","Brasil","Minas Gerais","Matozinhos","APA Carste de Lagoa Santa","-44.0814018249512","-19.5578002929688",NA,NA,NA,NA,"BHCB045718",NA,"Mata semidecidua, sobre solo","Southern America",NA,NA,"Dicotyledon",NA,"2009","06",NA,"20503","auto",NA,NA,NA,NA,NA
