"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","previousCatalogNumber","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"217","2020-09-12 05:00:02-03","US","US","2440405","PreservedSpecimen","Plantae",NA,"Violales","Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"R. Braga","1033","1959","10",NA,"South America","Brazil","Paraná",NA,NA,NA,NA,NA,"US01194014","US01194014_01","Curitiba",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"218","2020-09-12 05:00:02-03","US","US","3389194","PreservedSpecimen","Plantae",NA,"Violales","Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"L. Scur","263","1999","12","1","South America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"US01194011","US01194011_01","Mun. Caxias do Sul-Fazenda Souza","780",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"219","2020-09-12 05:00:02-03","US","US","2440404","PreservedSpecimen","Plantae",NA,"Violales","Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"R. Braga","1510","1959","10","1","South America","Brazil","Paraná",NA,NA,NA,NA,NA,"US01194013","US01194013_01","Curitiba",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"220","2020-09-12 05:00:02-03","US","US","2220702","PreservedSpecimen","Plantae",NA,"Violales","Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"R. Reitz & R. M. Klein","2721","1956","2","16","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US01194015","US01194015_01","Braco Joaquim, Luis Alves, Itajai","400",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"221","2020-09-12 05:00:02-03","US","US","1442789","PreservedSpecimen","Plantae",NA,"Violales","Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"P. K. Dusén","8809","1909","11","9","South America","Brazil","Paraná",NA,NA,NA,NA,NA,"US01194018","US01194018_01","Curityba.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"222","2020-09-12 05:00:02-03","US","US","2173550","PreservedSpecimen","Plantae",NA,"Violales","Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"R. Reitz & R. M. Klein","1181","1953","2","11","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US01194017","US01194017_01","Horto Florestal I.N.P. Ibirama","350",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"223","2020-09-12 05:00:02-03","US","US","1422631","PreservedSpecimen","Plantae",NA,"Violales","Passifloraceae","Passiflora","paulensis","Passiflora paulensis","Killip",NA,"Puiggari, --","---","1883",NA,NA,"South America - Neotropics","Brazil","São Paulo",NA,NA,NA,NA,NA,"US00115080","US00115080_01","Apiahy.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1","Isotype",NA
"224","2019-10-29 10:08:19-03","UFPR","EFC","12788","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Caxambu, M.G.","Caxambu, M.G.","2798","2009","10","17",NA,"Brasil","Paraná","Ponta Grossa","-50.0759",NA,NA,"trepadeira com gavinhas, heliófita. Flores com pétalas alvas e filetes alvos e roxos. Frequente.","EFC012788",NA,"estrada nova aos fundos do Campus da","932","932",NA,NA,"2010","05","05",NA,"-50.0759",NA,NA,NA,NA,NA,NA
"225","2019-10-29 10:08:19-03","UFPR","EFC","6834","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Cervi, A.C.","Koehler, A.","29","1995","07","22",NA,"Brasil","Paraná","Curitiba","-49.2765","-25.3843",NA,"Trepadeira comum em capoeira de floresta com araucária. __COMMOM_NAME__: Maracujá","EFC006834",NA,"Pedreira do Gava",NA,NA,NA,NA,"1998","08","12",NA,"-49.2765","-25.3843",NA,NA,NA,NA,NA
"226","2019-10-29 10:08:19-03","UFPR","EFC","5898","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Cervi, A.C.","Luz, N.B.",NA,"1995","08","22",NA,"Brasil","Paraná","Curitiba","-49.2765","-25.3843",NA,"Trepadeira, constante em floração. __COMMOM_NAME__: Maracujá","EFC005898",NA,"Pedreira do Gava",NA,NA,NA,NA,"1995","12","01",NA,"-49.2765","-25.3843",NA,NA,NA,NA,NA
"227","2019-12-09 17:30:38-03","UFPR","EFC","14951","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Völtz, R.R.","Blum, C.T.","2377","2015","10","08",NA,"Brasil","Paraná","Curitiba","-49.2384","-25.4491",NA,"Liana crescendo na borda de fragmento de Floresta Ombrófila Mista em estágio médio; frutos verdes. __COMMOM_NAME__: Maracujá-do-mato","EFC014951",NA,"Capão do Cifloma","910","910",NA,NA,"2016","05","25",NA,"-49.2384","-25.4491",NA,NA,NA,NA,NA
"228","2019-10-29 10:08:19-03","UFPR","EFC","5897","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Cervi, A.C.","Marques, R.",NA,"1995","08","22",NA,"Brasil","Paraná","Curitiba","-49.2765","-25.3843",NA,"Liana comum em beira de capoeira. __COMMOM_NAME__: Maracujá","EFC005897",NA,"Pedreira do Gava",NA,NA,NA,NA,"1995","12","01",NA,"-49.2765","-25.3843",NA,NA,NA,NA,NA
"229","2019-10-29 10:08:19-03","UFPR","EFC","11753","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Völtz, R.R.; Blum, C.T.","Blum, C.T.",NA,"2013","09","16",NA,"Brasil","Paraná","Curitiba","-49.2404","-25.4481",NA,"Liana; borda de mata; flores branco-lilás. __COMMOM_NAME__: Maracujá-do-mato","EFC011753","EFC011753","Capão do Cifloma","920","920",NA,NA,"2013","09","16",NA,"-49.2404","-25.4481",NA,NA,NA,NA,NA
"230","2019-10-29 10:08:19-03","UFPR","EFC","3185","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Hatschbach, G.","Ziller, S.R.; Vicentini, A.","417","1993","01","07",NA,"Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,"Presente em capão, pouco comum. Frutos muito amarelos. __COMMOM_NAME__: Maracujá-do-mato","EFC003185",NA,"Rio Iraí",NA,NA,"12577","auto","1993","04","02",NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-10-29 10:08:19-03","UFPR","EFC","11382","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"Bardelli-da-Silva, M.Y.","233","2012","08","22",NA,"Brasil","Paraná","Araucária","-49.3478","-25.5889",NA,"Herbácea trepadeira, flores com pétalas creme, 890m s.n.m.","EFC011382",NA,"REPAR","890","890",NA,NA,"2012","10","03",NA,"-49.3478","-25.5889",NA,NA,NA,NA,NA
"232","2019-11-13 11:27:57-03","USP","SPF","146165","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Bernacci, LC","Fiaschi, P","750","2001","04","12",NA,"Brasil","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,"SPF00146165",NA,"Parque Nacional da Serra dos Órgãos",NA,NA,"38539","auto","2001","12","14",NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-11-13 11:27:57-03","USP","SPF","86350","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","et al.; Vitta, FA","Benko-Iseppon, AM","102","1993","02","02",NA,"Brasil","São Paulo","Cubatão","-46.4199981689453","-23.8899993896484",NA,NA,"SPF00086350",NA,"Parque Estadual da Serra do Mar",NA,NA,"15123","auto","1999","01","21",NA,NA,NA,NA,NA,NA,NA,NA
"234","2014-04-04 18:28:06-03","PNFM","IRAI","453","S","Plantae","Magnoliophyta",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Cordeiro, J.; Lozano, E.D.","Rauth, V.M.","048","2008","09","26",NA,"Brasil","Paraná","Pinhais","-49.118639","-25.37975",NA,"Trepadeira, pétalas brancas","IRAI00000453",NA,"Margem do Rio Canguiri, próximo ao Espaço Indígena, Parque Newton Freire Maia",NA,NA,NA,NA,"2009","01","01",NA,"-49.118639","-25.37975",NA,NA,NA,NA,NA
"235","2014-04-04 18:28:06-03","PNFM","IRAI","2722","S","Plantae","Magnoliophyta",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Ristow, R.","Ristow, R.","852","2010","09","25",NA,"Brasil","Paraná","Curitiba","-49.378222","-25.475944",NA,"Liana, flor azul","IRAI00002722",NA,"Mirante do Parque Passaúna",NA,NA,NA,NA,"2011","02",NA,NA,"-49.378222","-25.475944",NA,NA,NA,NA,NA
"236","2014-04-04 18:28:06-03","PNFM","IRAI","475","S","Plantae","Magnoliophyta",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Ribas, O.S.","Perola, R.M.","001","2008","10","23",NA,"Brasil","Paraná","Pinhais","-49.120722","-25.384028",NA,"Trepadeira, pétalas albas","IRAI00000475",NA,"Parque Newton Freire Maia",NA,NA,NA,NA,"2008","01","01",NA,"-49.120722","-25.384028",NA,NA,NA,NA,NA
"237","2014-04-04 18:28:06-03","PNFM","IRAI","1252","S","Plantae","Magnoliophyta",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Dunaiski Jr, A.","Ristow, R.","249","2009","10","05",NA,"Brasil","Paraná","Pinhais","-49.116278","-25.380667",NA,"Liana, floresta ciliar","IRAI00001252",NA,"Área 3, Centro Paranaense de Referência em Agroecologia, Jardim Boa Vista",NA,NA,NA,NA,"2009","01","01",NA,"-49.116278","-25.380667",NA,NA,NA,NA,NA
"238","2021-03-25 13:53:10-03","UNIVILLE","JOI","3522","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","F.C.S. Vieira","F.C.S. Vieira","653","2004","11","25",NA,"Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,"; HABITAT: terrestre; HABITO: liana; TIPO VEGETACIONAL: floresta altomontana","JOI003522","JOI003522","Castelo dos Bugres.","900","900","37150","auto","2005","03","30",NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-10-07 09:32:21-03","UEFS","HUEFS","173587","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","S.M.Silva","Anjos, R.A.M.","2","1996","09","19",NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUEFS0173587","HUEFS0173587","Centro Politécnico da UFPR.",NA,NA,"25180","auto","1996","09",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"240","2019-10-07 09:32:21-03","UEFS","HUEFS","172400","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","T.S.Nunes","Izar, P.","1624","1996","11",NA,NA,"Brasil","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,"HUEFS0172400","HUEFS0172400","Parque Intervales- base Saibadela, Sete Barras, SP. Cachoeira do Mono.",NA,NA,"21773","auto","2013","11",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"241","2019-10-07 09:32:21-03","UEFS","HUEFS","172401","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","T.S.Nunes","Izar, P.","1645","1997","01","12",NA,"Brasil","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,"HUEFS0172401","HUEFS0172401","Parque Intervales- base Saibadela, Sete Barras, SP. Trilha do Morro, encosta com cachoeira.",NA,NA,"21773","auto","2013","11",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"242","2019-10-07 09:32:21-03","UEFS","HUEFS","48732","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"Lobb",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"HUEFS0048732",NA,"Montanha dos órgãos.",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,"Isótipo",NA
"243","2019-10-07 09:32:21-03","UEFS","HUEFS","9841","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.",NA,"Ribas, O.S.","157","1989","10","02",NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUEFS0009841","HUEFS0009841",NA,NA,NA,"25180","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"244","2020-04-07 16:32:22-03","IAC","IAC","31091","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","actinia","Passiflora actinia","Hook.","L.C. Bernacci","L.C. Bernacci & M.D. Soares-Scott","71","1995","10","05",NA,"Brasil","São Paulo","Jundiaí","-46.8842","-23.1864",NA,"71a - Glandulas do peciolo avermelhadas, brácteas avermelha-das, petalas brancas, corona estriada de branco, Arroseado",NA,NA,"IAC, Estação Experimental",NA,NA,NA,NA,"1999","03","03",NA,"-46.8842","-23.1864",NA,NA,NA,NA,NA
"245","2019-01-25 15:35:37-02","IAC","IAC","32469","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","actinia","Passiflora actinia","Hook.","L.C. Bernacci","L.C. Bernacci","2204","1994","10","01",NA,"Brasil","São Paulo","Jundiaí","-46.8842","-23.1864",NA,"Procedente de Itararé - SP",NA,NA,"IAC, Estação Experimental, área antropizada, coleção",NA,NA,NA,NA,"1994","10","01",NA,"-46.8842","-23.1864",NA,NA,NA,NA,NA
"246","2020-04-07 16:32:22-03","IAC","IAC","33733","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","actinia","Passiflora actinia","Hook.","H.A.T. Harms","A. Gehrt","s/nº","1921","11","04",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Alto da Serra",NA,NA,NA,NA,"1921","11","04",NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-04-07 16:32:22-03","IAC","IAC","33734","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","actinia","Passiflora actinia","Hook.","L.C. Bernacci; F.A. Vitta & Y.V. Bakker","M. Kuhlmann","3777","1956","04","12",NA,"Brasil","São Paulo","Salesópolis","-45.8464","-23.5322",NA,NA,NA,NA,"Boracea",NA,NA,NA,NA,"1999","01","21",NA,"-45.8464","-23.5322",NA,NA,NA,NA,NA
"248","2020-04-07 16:32:22-03","IAC","IAC","33736","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","actinia","Passiflora actinia","Hook.","A. Gehrt","F.C. Hoehne","s/nº","1923","10","23",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Piassaguera",NA,NA,NA,NA,"1923","10","23",NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-01-25 15:35:37-02","IAC","IAC","33737","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","actinia","Passiflora actinia","Hook.","A.C. Cervi","J.R. Mattos (1) & O. Handro","9079","1961","08","30",NA,"Brasil","São Paulo","Cubatão","-46.4253","-23.895",NA,NA,NA,NA,"Via Anchieta (metade da Serra do Mar)",NA,NA,NA,NA,"1991","02","24",NA,"-46.4253","-23.8950",NA,NA,NA,NA,NA
"250","2020-04-07 16:32:22-03","IAC","IAC","33738","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","actinia","Passiflora actinia","Hook.","L.C. Bernacci; F.A. Vitta & Y.V. Bakker","A.M. Benko-Iseppon","102","1993","02","02",NA,"Brasil","São Paulo","Cubatão","-46.4253","-23.895",NA,NA,NA,NA,"Serra do Mar entre os Kms 48 e 49 da via Anchieta sentido litoral, lado direito, a 30 m da pista",NA,NA,NA,NA,"1999","01","21",NA,"-46.4253","-23.8950",NA,NA,NA,NA,NA
"251","2019-01-25 15:35:37-02","IAC","IAC","38255","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","actinia","Passiflora actinia","Hook.","L.C. Bernacci","L.C. Bernacci","2784","1999","07","26",NA,"Brasil","São Paulo","Monte Alegre do Sul","-46.6808","-22.6819",NA,"Procedente de Itararé - SP",NA,NA,"IAC, Estação Experimental, área antropizada, coleção",NA,NA,NA,NA,"1999","07","26",NA,"-46.6808","-22.6819",NA,NA,NA,NA,NA
"252","2019-01-25 15:35:37-02","IAC","IAC","40109","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","actinia","Passiflora actinia","Hook.","L.C. Bernacci","L.C. Bernacci","2865","2000","07","18",NA,"Brasil","São Paulo","Monte Alegre do Sul","-46.6808","-22.6819",NA,"Procedente de Itararé - SP",NA,NA,"IAC, Estação Experimental, área antropizada, coleção",NA,NA,NA,NA,"2000","07","18",NA,"-46.6808","-22.6819",NA,NA,NA,NA,NA
"253","2019-01-25 15:35:37-02","IAC","IAC","42589","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","actinia","Passiflora actinia","Hook.","L.C. Bernacci & N. Junqueira","L.C. Bernacci & N. Junqueira","3320","2002","08","31",NA,"Brasil","Distrito Federal","Brasília","-47.9297","-15.7797",NA,NA,NA,NA,"Planaltina. Procedente de cultivos de Padre Bernardo (GO), Santa Terezinha (MT) e Curitiba (PR).",NA,NA,NA,NA,"2002","08","31",NA,"-47.9297","-15.7797",NA,NA,NA,NA,NA
"254","2020-04-07 16:32:22-03","IAC","IAC","43032","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","actinia","Passiflora actinia","Hook.","L.C. Bernacci & H. Lorenzi","V.C. Souza; H. Lorenzi; L.C. Bernacci & M. Peixoto","28980","2003","02","11",NA,"Brasil","Rio de Janeiro","Nova Friburgo","-42.5000001","-22.3666667",NA,"Coordenadas do material: 22°22#?#S 42°30#?#W",NA,NA,"Reserva da Macaé de Cima",NA,NA,NA,NA,"2003","06","11",NA,"-42.5000001","-22.3666667",NA,NA,NA,NA,NA
"255","2019-01-25 15:35:37-02","IAC","IAC","44169","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","actinia","Passiflora actinia","Hook.","L.C. Bernacci & A.V. Costa","L.C. Bernacci & A.V. Costa","3704","2004","03","30",NA,"Brasil","São Paulo","Santo André","-46.30716","-23.771191",NA,NA,NA,NA,"Paranapiacaba, Reserva Biológica do alto da Serra, trilha 1",NA,NA,NA,NA,"2004","03","30",NA,"-46.307160","-23.771191",NA,NA,NA,NA,NA
"256","2020-04-07 16:32:22-03","IAC","IAC","45102","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","actinia","Passiflora actinia","Hook.","L.C. Bernacci","L.C. Bernacci","3830","2004","10","27",NA,"Brasil","São Paulo","Monte Alegre do Sul","-46.6808","-22.6819",NA,"Parcela 8.2, procedente de Nova Friburgo - RJ",NA,NA,"IAC, Estação Experimental, área antropizada, coleção",NA,NA,NA,NA,"2004","10","27",NA,"-46.6808","-22.6819",NA,NA,NA,NA,NA
"257","2020-04-07 16:32:22-03","IAC","IAC","46726","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","actinia","Passiflora actinia","Hook.","L.C. Bernacci","L.C. Bernacci","4034","2005","10","06",NA,"Brasil","São Paulo","Monte Alegre do Sul","-46.6808","-22.6819",NA,"Parcela 8.3",NA,NA,"IAC, Estação Experimental, área antropizada, coleção",NA,NA,NA,NA,"2005","10","06",NA,"-46.6808","-22.6819",NA,NA,NA,NA,NA
"258","2020-04-07 16:32:22-03","IAC","IAC","54343","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","actinia","Passiflora actinia","Hook.","L.C. Bernacci & R. Giovanni","L.C. Bernacci & R. Giovanni","4770","2012","03","18",NA,"Brasil","São Paulo","Salesópolis","-45.8464","-23.5322",NA,"indivíduo 145",NA,NA,"Fazenda próximo ao Parque Estadual da Serra do Mar",NA,NA,NA,NA,"2012","03","18",NA,"-45.8464","-23.5322",NA,NA,NA,NA,NA
"259","2020-07-23 12:17:39-03","CEPLAC","CEPEC","101937","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia",NA,"S. de V. A. Pessoa","G. Martinelli","3019","1977","09","26",NA,"Brasil","Rio de Janeiro","PETRÓPOLIS","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"Araras. Estrada do Capoeirão.",NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24/04/1987"
"260","2020-07-23 12:17:39-03","CEPLAC","CEPEC","138654","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia",NA,"H. C. de Lima","H. C. de Lima","3515",NA,NA,NA,NA,"Brasil","Rio de Janeiro","nova friburgo","-42.5311012268066","-22.2819004058838",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-11-12 17:01:14-03","UEL","FUEL","10245","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Cervi, AC","Alquini, I","s.n.","1982","09","10",NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"FUEL020765",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-11-12 17:01:14-03","UEL","FUEL","28012","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Cordeiro, J","Fendrich, R; Pacheco, FRV; Ribas, OS","10","1999","01","18",NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"FUEL020766",NA,"Jardim Botânico Municipal de Curitiba",NA,NA,"25180","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-07-24 17:27:03-03","UEL","FUEL","32760","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Mondin, CA","Scur, L","926","2002","02","17",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"FUEL020767",NA,"Fazenda Souza, na orla da mata","780","780","49662","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-11-01 15:07:39-03","UnB","UB","156312","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Hatschbach, G","Hatschbach, G","47152","1983","10","05","Southern America","Brasil","Paraná ","Curitiba","-49.2731018066406","-25.4277992248535",NA,"Escandente; pétalas alvas, estrias alternadamente branco e lilás.; Orla de capão",NA,NA,"Bacacheri",NA,NA,"25180","auto","1983","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-11-01 15:07:39-03","UnB","UB","156313","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Hatschbach, G","Oliveira, PI","756","1983","10","17","Southern America","Brasil","Paraná ","Curitiba","-49.2731018066406","-25.4277992248535",NA,"Trepadeira; pétalas alvas.; Capoeira",NA,NA,"Guabirotuba",NA,NA,"25180","auto","1983","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-11-01 15:07:39-03","UnB","UB","156311","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Cervi, AC","Hoehne, FC","s.n.","1929","10","04","Southern America","Brasil","Paraná ","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"25180","auto","1991","02","24",NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-05-06 12:01:25-03","UFU","HUFU","26040","S","Plantae",NA,NA,"Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Bennaci, L.C.","Mattos, J.; Handro, O.","9079","1991","02","24",NA,"Brasil","São Paulo",NA,NA,NA,NA,"Trepadeira viçosa, de flores grandes, amarelo-esverdeadas.; Capoeira.","HUFU00019467",NA,"Serra do mar, Via Anchieta (metade da serra).",NA,NA,NA,NA,"2005","05","19",NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-08-20 14:57:26-03","UFSC","FLOR","61108","PreservedSpecimen","Plantae",NA,"Malpighiales","Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Cervi, A.C.","Cervi, A.C.; Barboza, E. & Cordeiro, J.","10116","2013","11","06",NA,"Brasil","Santa Catarina","Urupema","-49.851667","-27.933611",NA,"Trepadeira, flores de pétalas alvas, filamentos da corona bandeados branco e azul","FLOR0061108","FLOR0061108","Estrada Rio Rufino.","1535","1535",NA,NA,"2013","12","03",NA,"49º51'6''W","27º56'1''S",NA,NA,NA,NA,NA
"269","2020-08-20 20:39:44-03","UFSC","FLOR","22132","PreservedSpecimen","Plantae",NA,"Malpighiales","Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Cervi, A.C.","Ribas, O.S.","157","1989","10","02",NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,"escandente, flor filetes alternados em roxo e branco; pétalas alvas","FLOR0022132",NA,"Pilarzinho.",NA,NA,"25180","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-08-20 20:39:44-03","UFSC","FLOR","26938","PreservedSpecimen","Plantae",NA,"Malpighiales","Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Jarenkow, J.A.","Jarenkow, J.A.; Waechter, J.L.","1744","1990","10","18",NA,"Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,"trepadeira, flor cálice verde; corola rósea-clara; corona branca com anéis vinosos; androginóforo branco-rosado; estames com filetes verdes e anteras amarelas; pistilo verde","FLOR0026938",NA,"Morro Azul.",NA,NA,"20837","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-08-20 20:39:44-03","UFSC","FLOR","17573","PreservedSpecimen","Plantae",NA,"Malpighiales","Passifloraceae","Passiflora","actinia","Passiflora actinia","Hook.","Falkenberg, D.B.","Falkenberg, D.B.","4533","1987","10","31",NA,"Brasil","Santa Catarina","Ilhota","-48.8272018432617","-26.8997001647949",NA,"trepadeira, flor grande e vistosa, 1,5m altura","FLOR0017573",NA,"Parque Botânico Morro do Baú.","400","400","18275","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
