"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","typeStatus","relationshipType","previousCatalogNumber","fieldNumber","individualCount","sex"
"1190","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","23560",NA,"Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vand. ex Vell.) Munz","André M. Amorim/2006",NA,NA,NA,"A. P. Fontana; et al","2004","04","10","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML023560","MBML023560","851",NA,NA,"Trepadeira, flores lilás. Fundo de vale, beira da água.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1191","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","24810",NA,"Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vand. ex Vell.) Munz","André M. Amorim/2006",NA,NA,NA,"L. Kollmann; et al","2005","07","13","Brasil","Espírito Santo","Domingos Martins","Parque Estadual da Pedra Azul","-41.019167","-20.403889","41W1'9","20S24'14","MBML024810","MBML024810","8021",NA,NA,"Erva escandente no sol, pétalas lilás e sépalas rosas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","24940",NA,"Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vand. ex Vell.) Munz","André M. Amorim/2006",NA,NA,NA,"L. Kollmann; et al","2005","07","11","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9","MBML024940","MBML024940","7948",NA,NA,"Erva escandente, sépalas rosas, pétalas lilás.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1193","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","26179",NA,"Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vand. ex Vell.) Munz","André M. Amorim/2006",NA,NA,NA,"L. Kollmann; et al","2006","04","28","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9","MBML026179","MBML026179","8887",NA,NA,"Erva escandente no sol. Sépalas rosa e pétalas lilás.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","33772",NA,"Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz",NA,NA,NA,NA,"C. N. de Fraga; et al","2008","02","12","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.083611","-20.516111","41W5'1","20S30'58","MBML033772","MBML033772","1821",NA,NA,"Arbusto, ca. 3m alt. Folhas verdes com face abaxial avermelhada. Flores de pétalas vermelho-rosadas, base roxa, estames vermelhos, anteras roxas. Material pensado em álcool.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1195","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","35003",NA,"Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz",NA,NA,NA,NA,"C. N. de Fraga; et al","2008","05","01","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.083611","-20.516111","41W5'1","20S30'58","MBML035003","MBML035003","1942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","41640",NA,"Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vand. ex Vell.) Munz","L.Kollmann",NA,NA,NA,"L. Kollmann; A.P.Fontana","2011","04","20","Brasil","Espírito Santo","Vargem Alta",NA,"-40.991797","-20.455222","40W59'30,47","20S27'18,8","MBML041640","MBML041640","12269","1057","1057","Morro de sal, erva ao sol, flores rosas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197","2020-09-04 11:40:37-03","MBML","MBML-HERBARIO","46202",NA,"Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vand. ex Vell.) Munz",NA,NA,NA,NA,"L. Kollmann; A. P. Fontana","2013","05","30","Brasil","Espírito Santo","Iúna","Serra do Valentin, Morro das antenas","-41.466944","-20.386111","41W28'1","20S23'10","MBML046202","MBML046202","12741",NA,NA,"Arbusto 2m ao sol, sépalas rosas, pétalas roxas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","46754",NA,"Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vand. ex Vell.) Munz",NA,NA,NA,NA,"A. D. Mattedi; F. Flávio","2010","01","26","Brasil","Espírito Santo","Venda Nova do Imigrante","Alto Caxixe","-41.085114","-20.401847","41W5'6,41","20S24'6,65","MBML046754","MBML046754","218",NA,NA,"Trepadeira, 8 estames, 5 pétalas, 4 sépalas, ovário súpero com 4 lóculos (2 óvulos cada), 4 estames maiores e 4 menores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1199","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","48101",NA,"Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vand. ex Vell.) Munz","M.N. Saka/I-2012",NA,NA,NA,"M.N. Saka; B. Franco","2010","07","13","Brasil","São Paulo","São Lourenço da Serra","Reserva Particular do Patrimônio Natural Paiol Maria, Trilha das águas- Trilha da Capela - Base","-46.95","-23.829722","46W56'60","23S49'47","MBML048101","MBML048101","121","723","723","Interior de mata atlântica secundária. Arbusto, ca 3m alt., cálice rosa, com pétalas roxo escuro e estames e pistilo róseos. Prensado em álcool",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1200","2020-07-10 09:48:04-03","MBML","MBML-HERBARIO","52928",NA,"Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","F.R.M. Fraga/27-01-2018",NA,NA,NA,"F.R.M. Fraga; P. Feliz & C.D.M. Ferreira","2016","09","20","Brasil","Espírito Santo","Dores do Rio Preto","Parque Nacional do Caparaó. Sede de Pedra Menina. Trilha para Acampamento Macieira. Floresta Altomontana Densa","-41.845278","-20.688889","41W50'43","20S41'20","MBML052928","MBML052928","12","1750","1750","Folhas verde-claro com nervuras rosas. Flores e estames rosas. Estigma roxo. Hábito/Forma de vida. Escandente",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1201","2021-03-04 11:05:57-03","UFRB","HURB","19769","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","regia","Fuchsia regia regia","(Vell.) Munz.","P.Berry","1991",NA,NA,"Pirani, J.R.; Mello-Silva, R. & Zappi, D.C.","1987","07","24","Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco;","-43.716667","-20.483333","43º43'W","20º29'S","HURB000019769",NA,NA,"1450","1450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1202","2021-03-04 11:05:57-03","UFRB","HURB","24249","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Muniz.","N.X.M.Sousa","2020","12",NA,"Souza, V.C.; Capellari Jr., L.; Miyagi, P.; Ivanauskas, N.; Pereira, V.F.; Moncaio, E. & Berg, C.","1994","04","23","Brasil","São Paulo","Iporanga","Caminho entre a estrada Apiaí-Iporanga e a Caverna da Lage Branca;","-48.833333","-24.533333","48º50'W","24º32'S","HURB000024249",NA,"5941","500","700","escandente, cálice vermelho-rosado; corola violeta-escura, filetes e estiletes vermelho-rosaos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1203","2021-03-04 11:05:57-03","UFRB","HURB","21760","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","reitzii","Fuchsia regia reitzii","(Vell.) Muniz","N.X.M.Souza","2020","12",NA,"Monge, M.; Meireles, L.D.","2014","03","20","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó; Subida para Tronqueira","-41.666667","-20.5","41º40'W","20º30'S","HURB000021760",NA,"2734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1204","2021-03-04 11:05:57-03","UFRB","HURB","14849","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","(Vell.) Munz","N.X.M.Sousa","2018","10","08","Caxambu, M.G.; et al.","2011","10","14","Brasil","Paraná","Tijucas do Sul","Associação dos Professores da UFPR;","-49.050778","-25.837333","49º03'2,8W","25º50'14,4S","HURB000014849",NA,"3586","861","861","<ll>dwc_commonname:</ll> brinco de princesa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1205","2021-03-04 11:05:57-03","UFRB","HURB","14869","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","(Vell.) Munz","N.X.M.Sousa","2018","10","09","Leião Filho, H.F.; Rodrigues, R.R.; et al.","1995","02","09","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga; núcleo Caverna do Diabo","-48.391944","-24.646389","48º23'31W","24º38'47S","HURB000014869",NA,"33142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1206","2021-03-04 11:05:57-03","UFRB","HURB","19438","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","(Vell.) Munz.","O.Handro","1944","07","22","Kiehl, J.","1938","11","29","Brasil","São Paulo","Cascata",NA,NA,NA,NA,NA,"HURB000019438",NA,NA,NA,NA,"IAC 4094.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1207","2021-03-04 11:05:57-03","UFRB","HURB","19765","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","(Vell.) Munz.","N.X.M.Sousa","2018","10","08","Lopes, J.C.; Mello-Silva, R. & Cabral, A.","2016","12","20","Brasil","Minas Gerais","Araponga","Parque Estadual da Serra do Brigadeiro (ou Serra dos Arrepiados); Pedra do Índio","-42.480111","-20.70625","42º28'48,4W","20º42'22,5S","HURB000019765",NA,"458","1540","1540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1208","2021-03-04 11:05:57-03","UFRB","HURB","19781","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","(Vell.) Munz.","N.X.M. Sousa","2018","10","09","Hoehne, W.","1949","04","18","Brasil","São Paulo","Interlagos",NA,NA,NA,NA,NA,"HURB000019781",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> brinco-de-princesa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1209","2021-03-04 11:05:57-03","UFRB","HURB","14867","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","(Vell.) Munz","N.X.M.Sousa","2017","01","16","Simões, A.O.; Quast, M.P. & Quast, G.R.","1998","12","20","Brasil","Minas Gerais","Brasópolis","Subida para o Pico dos Dias;","-45.6074981689453","-22.4736003875732",NA,NA,"HURB000014867",NA,"1323",NA,NA,NA,"20433","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1210","2021-03-04 11:05:57-03","UFRB","HURB","21759","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","(Vell.) Munz.","N.X.M.Sousa","2018","12",NA,"Marcondes-Ferreira, W.; Tsuji, R.","2001","04","26","Brasil","Minas Gerais","Camanducaia","Monte Verde; Caminho para São Francisco","-46.1446990966797","-22.7553005218506",NA,NA,"HURB000021759",NA,"1708",NA,NA,"<ll>dwc_commonname:</ll> Brinco-de-princesa","22140","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1211","2021-03-04 11:05:57-03","UFRB","HURB","19770","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","(Vell.) Munz.","N.X.M.Sousa","2018","10","09","Lima, L.R.; Mello-Silva, R & Pontes, A.F.","2002","11","08","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra; Trilha na escarpa da Cachoeira Casca d'Anta, pela portaria Casca d'Anta","-46.3657989501953","-20.2453002929688",NA,NA,"HURB000019770",NA,"202",NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1212","2021-03-04 11:05:57-03","UFRB","HURB","2453","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","reitzii","Fuchsia regia reitzii","(Vell.) Munz","N.X.M.Sousa","2020","12",NA,"Vieira, A.O.S.; et al.","1992","05","03","Brasil","Rio de Janeiro","Nova Friburgo","Pico da Caledônia,prox.estações retransmissoras TV; beira de picada em mata úmida e nebulosa","-42.5311012268066","-22.2819004058838",NA,NA,"HURB000002453",NA,NA,"1700","1700",NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213","2021-03-04 11:05:57-03","UFRB","HURB","24245","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","regia","Fuchsia regia regia","(Vell.) Muniz.","N.X.M.Souza","2020","12",NA,"Kinoshita, L.S.; Tozzi, A.M.G.A.","1995","11","14","Brasil","São Paulo","Atibaia","Pedra Grande;","-46.5499992370605","-23.1100006103516",NA,NA,"HURB000024245",NA,"95-61",NA,NA,"trepadeira em borda de mata rala pertubada, flores avermelhadas.","21675","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1214","2021-03-04 11:05:57-03","UFRB","HURB","24244","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","regia","Fuchsia regia regia","(Vell.) Muniz","N.X.M.Souza","2020","12",NA,"Souza, J.P.; Miyagi, P.H. & Zandoval, J.A.","1995","02","14","Brasil","São Paulo","Barra do Turvo","10km de Barra do Turvo em direção a Pariquera-açú;","-48.5046997070312","-24.7563991546631",NA,NA,"HURB000024244",NA,"68",NA,NA,"arbusto escandente, cálice e estames rosa, corola arroxeada.","38172","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1215","2021-03-04 11:05:57-03","UFRB","HURB","14863","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","(Vell.) Munz","N.X.M.Sousa","2017","01","16","Tamashiro, J.Y.; et al.","1992","06","07","Brasil","São Paulo","Campos do Jordão","Horto Florestal; Trilha do Rio Sapucaí","-45.5900001525879","-22.7299995422363",NA,NA,"HURB000014863",NA,"26622",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1216","2021-03-04 11:05:57-03","UFRB","HURB","19692","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","reitzii","Fuchsia regia reitzii","(Vell.) Munz.",NA,NA,NA,NA,"Miyagi, P.H.; Zandoval, J.A. & Souza, J.P.","1995","02","12","Brasil","São Paulo","Itararé","ca. 28km de Itararé em direção a Pedreira São Judas; Cerca de 1km da estrada Itararé-Bonsucesso de Itararé, 2ª parada","-49.3400001525879","-24.1100006103516",NA,NA,"HURB000019692",NA,"385",NA,NA,"ESA 20406.","27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1217","2021-03-04 11:05:57-03","UFRB","HURB","19439","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","(Vell.) Munz.","R.B.Torres & L.J.V.Hofstatter","2007","10","10","Ming, L.C.; Silva, S.M.P.; Barros, L.C.P.; Macedo, G.A. & Cruz, G.C.","2006","01","24","Brasil","São Paulo","Piquete","Estrada São Francisco de Campos do Jordão, divisa de Piquete/SP com Delfin Moreira/MG; Serra da Mantiqueira","-45.1699981689453","-22.6100006103516",NA,NA,"HURB000019439",NA,"707","1505","1505","IAC 48698.","13434","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1218","2021-03-04 11:05:57-03","UFRB","HURB","24247","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","regia","Fuchsia regia regia","(Vell.) Muniz.","N.X.M.Souza","2020","12",NA,"Goldenberg, R.; Koch, I.; Arbocz, G.F.; Macias, L. & Belinello, R.","1996","05","25","Brasil","São Paulo","Piquete","Margem da Estrada São Francisco dos Campos...;","-45.1699981689453","-22.6100006103516",NA,NA,"HURB000024247",NA,"281",NA,NA,"arbusto escandente, flores com sépalas e filetes vermelhos, pétalas roxas.","13434","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219","2021-03-04 11:05:57-03","UFRB","HURB","19423","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia","serrae","Fuchsia regia serrae","(Vell.) Munz.",NA,NA,NA,NA,"Benacci, L.C.","2004","03","30","Brasil","São Paulo","Santo André","Parapiacaba; Reserva Biológica do Alto da Serra, próximo a Casa do Naturalista","-46.5299987792969","-23.6599998474121",NA,NA,"HURB000019423",NA,"3700",NA,NA,"IAC 44165.","27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1220","2020-06-15 15:31:06-03","UNESP-RC","HRCB","64740","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","Kleber R. Silva, Letícia C. Seidinger, Ricardo A. Gonçalves",NA,NA,NA,"Grupo Vermelho",NA,NA,NA,"Brasil","Rio de Janeiro","Itamonte","Parque Nacional do Itatiaia - Estrada para a entrada alta (ponto 3)","-44.73705","-22.3598","44º44'13.38W","22º21'35.28S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221","2020-06-15 15:31:06-03","UNESP-RC","HRCB","72888","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","G.M.Marcusso",NA,NA,NA,"Marcusso",NA,NA,NA,"Brasil","Espírito Santo","Domingos Martins","Parque Estadual da Pedra Azul","-41","-20.433333","41º0'W","20°26'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222","2020-06-15 15:31:06-03","UNESP-RC","HRCB","74455","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vand. ex Vell.) Munz","Gabriel Pavan Sabino",NA,NA,NA,"Ribeiro",NA,NA,NA,"Brasil","Minas Gerais","Camanducaia","District of Monte Verde","-46.03265","-22.887133","46º01.959'W","22º53.228'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223","2020-06-15 15:31:06-03","UNESP-RC","HRCB","74488","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vand. ex Vell.) Munz","Henrique Lauand Ribeiro",NA,NA,NA,"Ribeiro",NA,NA,NA,"Brasil","Minas Gerais","Camanducaia","Distrito de Monte Verde, montanha da Pedra Partida","-46.013783","-22.886467","46º00.827'W","22º53.188'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224","2020-06-15 15:31:06-03","UNESP-RC","HRCB","70388","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vand.) Munz",NA,NA,NA,NA,"Grupo vermelho_2017",NA,NA,NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar- Núcleo Cunha","-44.9599990844727","-23.0699996948242","45.0214° W","23.2357° S",NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225","2020-06-15 15:31:06-03","UNESP-RC","HRCB","48453","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vand. ex Vell.) Munz",NA,NA,NA,NA,"Lombardi","2007","09","18","Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758","46º56'08.8W","23º13'49,6S",NA,NA,"6903","850","850","borda da trilha, base de afloramento rochoso e ao longo de córregos. Escandente, folhas herbáceas, ovário verde, cálice vermelho, corola roxa","17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1226","2018-10-05 13:28:15-03","UFLA","ESAL","20205","S","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz",NA,NA,NA,NA,"Belami Cássia",NA,NA,NA,"Brasil","Minas Gerais","São Lorenço",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"árvore; + - 7, m; lilás,vistosa;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227","2018-10-09 16:31:58-03","UFLA","ESAL","22981","S","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz",NA,NA,NA,NA,"Argenta, JA",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Proximo ao UNILAVRAS","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"297",NA,NA,"arbusto; ; terminais de cor vermelha;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1228","2017-11-24 14:11:52-02","UFLA","ESAL","25205","S","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","Eduardo Van den Berg",NA,NA,NA,"Luana, Taiana, Vi",NA,NA,NA,"Brasil","Minas Gerais","Monte Verde",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"arbusto; ; avermelhada;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1229","2017-11-24 14:11:52-02","UFLA","ESAL","28467","S","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","Domingos, DQ",NA,NA,NA,"Domingos, DQ; Farsura, S",NA,NA,NA,"Brasil","Minas Gerais","Monte Verde","Camanducaia, trilha do chapéu do bispo sentido pico do selado",NA,NA,NA,NA,NA,NA,"274",NA,NA,"arbusto; 5m; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1230","2017-11-24 14:11:52-02","UFLA","ESAL","28476","S","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","Domingos, DQ",NA,NA,NA,"Domingos, DQ; Farsura, S",NA,NA,NA,"Brasil","Minas Gerais","Monte Verde","Camanducaia, trilha do chapéu do bispo sentido pico do selado",NA,NA,NA,NA,NA,NA,"274",NA,NA,"arbusto; 5m; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231","2017-11-24 14:11:52-02","UFLA","ESAL","27179","S","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","Meirelles, L",NA,NA,NA,"Batista, TA; Moraes, C; Boechat, C",NA,NA,NA,"Brasil","Minas Gerais","Itamonte","Hotel casa alpina","-44.8699989318848","-22.283899307251",NA,NA,NA,NA,"203",NA,NA,"; ; flores vistosas com sépalas vermelhas;","26914","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1232","2017-11-24 14:11:52-02","UFLA","ESAL","23138","S","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","Laércio Loures",NA,NA,NA,"Loures, L",NA,NA,NA,"Brasil","Minas Gerais","Santa Rita de Caldas",NA,"-46.3367004394531","-22.028600692749",NA,NA,NA,NA,"s.n.","1","1","liana; 5 m.; vermelha- rósea; roxo","29392","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1233","2020-10-20 15:00:15-03","FUVATES","HVAT","2100","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","A. Jasper","2002","11","12","A. Jasper","2002","11","12","Brasil","Rio Grande do Sul","São José dos Ausentes",NA,"-50.065833","-28.748333","50º3'57''W","28º44'54''S","HVAT00002100",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234","2019-11-07 11:44:40-03","FUVATES","HVAT","1685","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","E. Freitas","2004","12","01","E. Freitas","2004","12","01","Brasil","Rio Grande do Sul","São Francisco de Paula","pró-mata.","-50.583611","-29.448056","-50º35'1''W","-29º26'53''S","HVAT00001685",NA,"s.n.",NA,NA,"Arbusto apoiante.; Planta endemica da região dos Aparados da Serra, borda da Floresta Ombrófila Mista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1235","2020-06-25 16:06:22-03","FUVATES","HVAT","4086","PreservedSpecimen","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","E. Freitas","2012","09","08","E. Freitas","2012","09","08","Brasil","Santa Catarina","Praia Grande","Cambará do Sul - Praia Grande - descida da serra.","-49.991111","-29.183611","-49º59'28''W","-29º11'1''S","HVAT00004086",NA,"862",NA,NA,"Arbusto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1236","2019-12-19 11:19:57-03","UFG","UFG","45814","S","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia","(Vell.) Munz","Falkenberg, D.B.","2011","02","10","Kinupp, V.F.; Salviani, E.R.","2000","02","02","Brasil","São Paulo","Cunha","Parque Estadual do Mar","-44.9599990844727","-23.0699996948242",NA,NA,"UFG0045814",NA,"27701",NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1237","2019-06-10 10:11:19-03","FZB-BH","BHZB","3664","S","Plantae","Onagraceae","Fuchsia","cf. regia",NA,"Fuchsia cf. regia",NA,NA,NA,NA,NA,"Del Carmen, V.","2001","11","07","Brasil","MG","Ouro Preto","Estação Ecológica do Tripuí","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"87",NA,NA,"Escandente. Outros coletores: Campos, J.R.H.","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1238","2019-06-10 10:11:19-03","FZB-BH","BHZB","3539","S","Plantae","Onagraceae","Fuchsia","regia",NA,"Fuchsia regia",NA,NA,NA,NA,NA,"Fernandes, M.G.C.","2001","12","03","Brasil","MG","Ouro Preto","Estação Ecológica do Tripuí","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"1349",NA,NA,"Com duplicata.","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
