"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"256","2021-02-08 12:50:44-03","UFRGS","ICN","187571","S","Plantae","Monocotyledon",NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Coelho, GP; Castro, JB; Rabuske, C","GPC117","2016","10","16","América do Sul","Brasil","RS","Canela","Passo do Inferno","-50.749722","-29.271667",NA,NA,NA,"Erva, até 40cm alt., flores alaranjadas; Campo rochoso de encosta, na beira do Rio Caí","ICN00030025",NA,"Büneker, HM",NA,"2019","04","16","-50.749722","-29.271667",NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-10-04 16:06:58-03","MCN-FZBRS","HAS","66360","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","Mattos, N.; Mattos, J.","s.n.","1960","11",NA,NA,"Brasil","São Paulo",NA,"Campinarinha, 3km da Tomé",NA,NA,NA,NA,NA,"cerrado degradado; 90 cm. Fl. Rósea","HAS0066360",NA,"Büneker, H. M.",NA,"2017","06","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-10-04 16:06:58-03","MCN-FZBRS","HAS","66362","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","Mattos, N.; Mattos, J.","26284","1960","11",NA,NA,"Brasil","São Paulo","Mogi Guaçu, Pádua Sales","na Reserva Florestal ( Fazenda Campininha)",NA,NA,NA,NA,NA,NA,"HAS0066362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-10-04 16:06:56-03","MCN-FZBRS","HAS","66126","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Dyckia","aff. tuberosa","Dyckia aff. tuberosa","(Vell.) Beer","Camargo, O.R.","5498","1977","11",NA,NA,"Brasil","Rio Grande do Sul","Bom Jesus","Fazenda Potreirinho, 4º Distrito.","-50.4166984558105","-28.6678009033203",NA,NA,NA,"No campo seco; com flores.","HAS0066126",NA,"Büneker, H. M.",NA,"2017","06","19",NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"260","2019-10-04 16:06:59-03","MCN-FZBRS","HAS","66129","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","Beer","Waechter, J.L.","2415","1988","11",NA,NA,"Brasil","Rio Grande do Sul","Esmeralda","Estação Ecológica Aracuri","-51.190299987793","-28.0536003112793",NA,NA,NA,"Material em cultivo. Foi herborizada em 05/01/1994","HAS0066129",NA,"Büneker, H. M.",NA,"2017","06","19",NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA
"261","2019-10-04 16:06:59-03","MCN-FZBRS","HAS","93449","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","Vell.","De Nardin, J. L.","s.n.",NA,NA,NA,NA,"Brasil","Santa Catarina","Anita Garibaldi",NA,"-51.1300010681152","-27.6891994476318",NA,NA,NA,NA,"HAS0093449",NA,"Strehl, T.",NA,NA,NA,NA,NA,NA,"23768","auto",NA,NA,NA,NA,NA,NA
"262","2018-12-04 20:30:55-02","UNIR","RON","16242","S","Plantae","Angiosperma","Poales","Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Beer","Laurentino, JS","39","2018","04","02","Southern America","Brasil","Amazonas","Manicoré","Parque Nacional dos Campos Amazônicos., Campo cerrado. Solo arenoso encharcado.","-61.649444","-8.476944",NA,NA,NA,"Erva 1,30m alt. Flor laranja. Raque da enflorescência avermelhada. Folha com parte adaxial roxeada.","RON00016242",NA,"Bonadeu, F",NA,"2018","04",NA,"-61.649444","-8.476944",NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-11-21 10:02:37-03","IBt","SP","313267","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","Batalha, M; Aragaki, S","198","1994","10","27",NA,"Brasil","São Paulo","Pirassununga","Cerrado de Emas","-47.5","-22.033333",NA,NA,NA,NA,"SP051593","SP051593","Forzza, RC",NA,"1998","03",NA,"-47.5","-22.033333",NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-11-21 10:02:37-03","IBt","SP","313268","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","Aragaki, S; Batalha, M","123","1994","09","08",NA,"Brasil","São Paulo","Pirassununga","Cerrado de Emas","-47.5","-22.033333",NA,NA,NA,NA,"SP051591","SP051591","Forzza, RC",NA,"1998","03",NA,"-47.5","-22.033333",NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-11-21 10:02:37-03","IBt","SP","313269","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","Aragaki, S; et al.","149","1994","10","01",NA,"Brasil","São Paulo","Pirassununga","Cerrado de Emas","-47.5","-22.033333",NA,NA,NA,NA,"SP051590","SP051590","Forzza, RC",NA,"1998","03",NA,"-47.5","-22.033333",NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-11-21 10:02:37-03","IBt","SP","74334","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","Eiten, G; Eiten, LT","2398","1960","09","23",NA,"Brasil","São Paulo","Mogi Guaçu","Fazenda Campininha, Campos das Sete Lagoas. Just N of Rio Mogi Guaçú. 5.3 km NNW of Padua Sales. About 27 km NW of city of Mogi-Mirim.","-47.116667","-22.183333","575","650",NA,NA,"SP051580","SP051580","Forzza, RC",NA,"1998","03",NA,"-47.116667","-22.183333",NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-11-21 10:02:37-03","IBt","SP","263743","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","Cordeiro, I; et al.","1119","1992","11","22",NA,"Brasil","Mato Grosso do Sul","Bataguassu","Estrada entre Bataguassu e Brasilândia, Fazenda Santa Encarnação.","-52.4221992492676","-21.7141990661621",NA,NA,NA,NA,"SP051592","SP051592","Forzza, RC",NA,"2001",NA,NA,NA,NA,"65610","auto",NA,NA,NA,NA,NA,NA
"268","2019-11-21 10:02:37-03","IBt","SP","43224","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","Toledo, JF; Gehrt, A","s.n.","1940","09","25",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,"SP051581","SP051581","Forzza, RC",NA,"1998","03",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"269","2019-11-21 10:02:37-03","IBt","SP","351896","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","Moura, R; Prata, AP; Silva, GJ","264","2000","09",NA,NA,"Brasil","São Paulo","Itirapina","Próximo à Represa do Lobo e à APA Itirapina.","-47.8199996948242","-22.25",NA,NA,NA,NA,"SP051582","SP051582","Forzza, RC",NA,"2006",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"270","2019-11-21 10:02:37-03","IBt","SP","64859","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","Kuhlmann, M","3736","1955","09","13",NA,"Brasil","São Paulo","Mogi Guaçu","Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"SP051588","SP051588","Forzza, RC",NA,"1998","03",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"271","2019-11-21 10:02:37-03","IBt","SP","146746","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","Jung, SL; et al.","105","1977","10","03",NA,"Brasil","São Paulo","Mogi Guaçu","Fazenda Campininha","-46.9421997070312","-22.372200012207","650","650",NA,NA,"SP051586","SP051586","Forzza, RC",NA,"1998","03",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"272","2019-11-21 10:02:37-03","IBt","SP","127567","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","Mattos, JR; Mattos, NF","8359","1960","09","23",NA,"Brasil","São Paulo","Mogi Guaçu","Fazenda Campininha, 5,1km NW de Pádua Sales.","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"SP051583","SP051583","Forzza, RC",NA,"1998","03",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"273","2019-11-21 10:02:37-03","IBt","SP","268057","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","Dedecca, DM","617","1955","09",NA,NA,"Brasil","São Paulo","Mogi Guaçu","Fazenda Campininha, Estação Padua Sales.","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"SP051587","SP051587","Forzza, RC",NA,"1998","03",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"274","2019-11-21 10:02:37-03","IBt","SP","166474","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","Mantovani, W","986","1980","09","15",NA,"Brasil","São Paulo","Mogi Guaçu","Fazenda Campininha, Martinho Prado.","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"SP051594","SP051594","Forzza, RC",NA,"1998","03",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"275","2019-11-21 10:02:37-03","IBt","SP","198210","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","Forero, E; Chiea, SC; Muniz, C; Silva, J","8199","1980","09","22",NA,"Brasil","São Paulo","Mogi Guaçu","Fazenda Campininha, Pádua Sales","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"SP051585","SP051585","Wanderley, MGL",NA,"2007",NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"276","2019-11-21 10:02:37-03","IBt","SP","232392","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","Barros, F","398","1980","09","23",NA,"Brasil","São Paulo","Pirassununga","Próx. Salto de Emas, área da Academia da FAB","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"SP051579","SP051579","Forzza, RC",NA,"1998","03",NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA
"277","2019-11-21 10:02:37-03","IBt","SP","198315","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","Forero, E; Mantovani, W; Custodio Filho, A; Abreu, LC; Fonnegra, R","8311","1980","09","23",NA,"Brasil","São Paulo","Pirassununga","Salto de Emas. Academia da Força Aérea Brasileira","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"SP051589","SP051589","Wanderley, MGL",NA,"2007",NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA
"278","2019-11-21 10:02:37-03","IBt","SP","351888","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","linearifolia","Dyckia linearifolia","Baker","Prata, AP; Moura, R; Silva, GJ","989","2000","09","27",NA,"Brasil","São Paulo","São Carlos","Fazenda Canchim - Embrapa","-47.8899993896484","-22.0100002288818",NA,NA,NA,NA,"SP051584","SP051584","Forzza, RC",NA,"2006",NA,NA,NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA
"279","2019-11-21 10:02:37-03","IBt","SP","263511","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Mez","Cavalcanti, TB; et al.","864","1991","10","09",NA,"Brasil","Goiás","Minaçu","GO-060, Minaçú - Santa Tereza (em frente ao motel).","-48.233333","-13.55","550","550",NA,NA,"SP051679","SP051679","Wanderley, MGL",NA,"1993","10",NA,"-48.233333","-13.55",NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-11-21 10:02:37-03","IBt","SP","320508","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Mez","Barreto, KD; Fernandes, GD; Fernandes, RD","3268","1994","11","24",NA,"Brasil","São Paulo","Itararé","Pedreira Cobastalco.","-49.213222","-24.300889",NA,NA,NA,NA,NA,NA,"Forzza, RC",NA,"2006",NA,NA,"-49.213222","-24.300889",NA,NA,NA,NA,NA,NA,NA,NA
"281","2019-11-21 10:02:37-03","IBt","SP","320510","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Mez","Souza, VC; et al.","4139","1993","09",NA,NA,"Brasil","São Paulo","Itararé","Fazenda Espinho.","-49.268889","-24.27","1200","1200",NA,NA,"SP051678","SP051678","Forzza, RC",NA,"2006",NA,NA,"-49.268889","-24.27",NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-11-21 10:02:37-03","IBt","SP","361222","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Mez","Walter, BMT; et al.","4934","2001","12","11",NA,"Brasil","Bahia","Cocos","Fazenda Trijunção, estrada para a Fazenda Olhos d'Água.","-45.9425","-14.867222","900","900",NA,NA,"SP051701","SP051701","Wanderley, MGL",NA,"2003","02","21","-45.9425","-14.867222",NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-11-21 10:02:37-03","IBt","SP","375732","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Mez","Mendonça, RC; et al.","5530","2004","04","13",NA,"Brasil","Goiás","Cavalcante","Estrada de chão entre Cavalcante e Araí.","-47.525056","-13.599833","1190","1190",NA,NA,NA,NA,"Wanderley, MGL",NA,"2005","04","29","-47.525056","-13.599833",NA,NA,NA,NA,NA,NA,NA,NA
"284","2019-11-21 10:02:37-03","IBt","SP","404824","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Mez","Meireles, LD; Nunes, JA","2670","2006","11","23",NA,"Brasil","Minas Gerais","Passa Quatro","Serra Fina, Campo do Muro.","-44.848889","-22.402778",NA,NA,NA,NA,"SP051680","SP051680","Wanderley, MGL",NA,"2008","05","14","-44.848889","-22.402778",NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-11-21 10:02:37-03","IBt","SP","210429","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Mez","Romaniuc Neto, S; Toledo, CB; Sajo, MG","467","1986","05","16",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"SP051677","SP051677",NA,NA,NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA
"286","2019-11-21 10:02:37-03","IBt","SP","210570","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Mez","Toledo, CB; Romaniuc Neto, S; Sajo, MG","106","1986","05","14",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"SP051682","SP051682",NA,NA,NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA
"287","2019-11-21 10:02:37-03","IBt","SP","278080","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Mez","Vieira, RC; Castro, NM","233","1983","11","18",NA,"Brasil","Minas Gerais","Sacramento","Estrada Sacramento-Franca, km38 perto da CEMIG.","-47.439998626709","-19.8652992248535",NA,NA,NA,NA,"SP051702","SP051702","Wanderley, MGL",NA,"1995","06","19",NA,NA,"69737","auto",NA,NA,NA,NA,NA,NA
"288","2019-11-21 10:02:37-03","IBt","SP","56629","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Mez","Hatschbach, G","6366","1959","10","11",NA,"Brasil","Paraná","Tibagi",NA,"-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"SP051683","SP051683","Forzza, RC",NA,"1998","03",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"289","2019-11-21 10:02:37-03","IBt","SP","332860","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Mez","Costa, FN","40","1998","06","12",NA,"Brasil","São Paulo","Atibaia","Pedra Grande.","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"SP051703","SP051703","Forzza, RC",NA,"2006",NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA
"290","2019-11-21 10:02:37-03","IBt","SP","268458","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Mez","Viégas, AP","s.n.","1939","10","30",NA,"Brasil","São Paulo","Campinas","Fazenda Campo Grande.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"SP051698","SP051698","Forzza, RC",NA,"1998","03",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"291","2019-11-21 10:02:37-03","IBt","SP","40013","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Mez","Kuhlmann, M; Gehrt, A","s.n.","1939","03","14",NA,"Brasil","São Paulo","Cunha","Serra de Cunha.","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"SP051688","SP051688","Forzza, RC",NA,"1998","03",NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA
"292","2019-11-21 10:02:37-03","IBt","SP","384426","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Mez","Cordeiro, I; Gallina, P","1763","1998","08","11",NA,"Brasil","São Paulo","Ibiúna","Ca. 2km da estrada que sai à esquerda (sentido São Paulo - Ibiúna) da rodovia SP-250, km 63.","-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,"SP051704","SP051704","Forzza, RC",NA,"2006",NA,NA,NA,NA,"43112","auto",NA,NA,NA,NA,NA,NA
"293","2019-11-21 10:02:37-03","IBt","SP","286586","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Mez","Souza, VC; et al.","8862","1995","08","18",NA,"Brasil","São Paulo","Itararé","Fazenda Ibiti (RIPASA).","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,"Souza, VC",NA,"1995","09",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"294","2019-11-21 10:02:37-03","IBt","SP","342984","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Mez","Barros, F","3040","2000","02","09",NA,"Brasil","São Paulo","Itararé","Fazenda Santa Isabel (RIPASA S.A.)","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"SP051676","SP051676","Forzza, RC",NA,"2008",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"295","2019-11-21 10:02:37-03","IBt","SP","335729","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Mez","Campacci, MA","201","1999","05","30",NA,"Brasil","São Paulo","Piquete","Serra da Mantiqueira","-45.1699981689453","-22.6100006103516","1800","1800",NA,NA,NA,NA,"Forzza, RC",NA,"2006",NA,NA,NA,NA,"13434","auto",NA,NA,NA,NA,NA,NA
"296","2019-11-21 10:02:37-03","IBt","SP","102964","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Mez","Mattos, JR; Mattos, NF","s.n.","1967","10","18",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Campo Grande, via férrea São Paulo-Santos","-46.5299987792969","-23.6599998474121",NA,NA,NA,"No campo, flores rosadas","SP051681","SP051681",NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"297","2019-11-21 10:02:37-03","IBt","SP","12355","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Mez","Edwall, G","CGG1902","1892","10","29",NA,"Brasil","São Paulo","Santo André","Estação Campo Grande (linha férrea inglesa)","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"SP029767","SP029767","Smith, LB",NA,"1955",NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"298","2019-11-21 10:02:37-03","IBt","SP","335719","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Mez","Freitas, L; Gajardo, ISM","495","1998","12","29",NA,"Brasil","São Paulo","São José do Barreiro","Parque Nacional da Serra da Bocaina","-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,NA,NA,"Forzza, RC",NA,"2006",NA,NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA,NA
"299","2019-11-21 10:02:37-03","IBt","SP","78361","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Mez","Mimura, I","265","1962","02","06",NA,"Brasil","São Paulo","São José dos Campos","7,4-7,7km ao SSE em linha reta da praça principal de São José dos Campos. 400 a 800m a oeste da estrada para Paraibuna.","-45.8800010681152","-23.1700000762939","600","640",NA,NA,"SP051699","SP051699","Forzza, RC",NA,"1998","03",NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA
"300","2019-11-21 10:02:37-03","IBt","SP","93681","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Mez","Mimura, I","518","1962","08","28",NA,"Brasil","São Paulo","São José dos Campos","9,8km ao SSE em linha reta da praça principal de São José dos Campos.","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"SP051700","SP051700","Forzza, RC",NA,"1998","03",NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA
"301","2019-11-21 10:02:37-03","IBt","SP","93633","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Mez","Mimura, I","556","1962","09","12",NA,"Brasil","São Paulo","São José dos Campos","Área disjuntiva de cerrado, de várias centenas de km2, rodeada antigamente por mata. 6,8-7,2km ao SSE em linha reta da praça principal de São José dos Campos. Dentro de 100 m a oeste da estrada para Paraibuna.","-45.8800010681152","-23.1700000762939","635","635",NA,NA,"SP051684","SP051684","Forzza, RC",NA,"1998","03",NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA
"302","2019-11-21 10:02:37-03","IBt","SP","117155","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Mez","Eiten, G; Mimura, I","3347B","1961","10","04",NA,"Brasil","São Paulo","São José dos Campos","Ca. 6 1/2 km S & 2,0km due E of main plaza at São José dos Campos (Ca. 7km S of city along road to Paraibuna).","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"SP051696","SP051696","Forzza, RC",NA,"1998","03",NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA
"303","2019-11-21 10:02:37-03","IBt","SP","74213","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Mez","Bordo, AA","s.n.","1963","10","16",NA,"Brasil","São Paulo","São Paulo","Água Funda, Campo Experimental da Produção Animal.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP051694","SP051694","Forzza, RC",NA,"1998","03",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"304","2019-11-21 10:02:37-03","IBt","SP","25167","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Mez","Hoehne, FC","s.n.","1918","10","24",NA,"Brasil","São Paulo","São Paulo","Horto Botânico do Museu Paulista.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP051686","SP051686","Forzza, RC",NA,"1998","03",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"305","2019-11-21 10:02:37-03","IBt","SP","2515","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Mez","Hoehne, FC","s.n.","1918","10","19",NA,"Brasil","São Paulo","São Paulo","Ipiranga.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP051690","SP051690","Forzza, RC",NA,"1998","03",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"306","2019-11-21 10:02:37-03","IBt","SP","12357","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Mez","Luederwaldt, H","s.n.","1908","02",NA,NA,"Brasil","São Paulo","São Paulo","Ipiranga.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP051693","SP051693","Forzza, RC",NA,"1998","03",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"307","2019-11-21 10:02:37-03","IBt","SP","7513","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Mez","Hoehne, FC","s.n.","1922","01","25",NA,"Brasil","São Paulo","São Paulo","Jabaquara.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP051691","SP051691","Forzza, RC",NA,"1998","03",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"308","2019-11-21 10:02:37-03","IBt","SP","185025","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Mez","Wanderley, MGL","517","1982","04","07",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP051695","SP051695","Forzza, RC",NA,"1998","03",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"309","2019-11-21 10:02:37-03","IBt","SP","10589","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Mez","Sendulsky, T","909","1969","11","12",NA,"Brasil","São Paulo","São Paulo","Parque do Estado, Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP051697","SP051697","Forzza, RC",NA,"1998","03",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"310","2019-11-21 10:02:37-03","IBt","SP","48110","S","Plantae",NA,NA,"Bromeliaceae","Dyckia","tuberosa","Dyckia tuberosa","(Vell.) Mez","Krieger, L","182",NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Santo Amaro.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP051685","SP051685","Forzza, RC",NA,"1998","03",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
