"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relationshipType","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","sex"
"269","2020-01-31 10:38:32-03","IFAM","EAFM","12190","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","Marques, M.S.","Marques, M.S.","1311","2010","03","13",NA,"Brasil","Santa Catarina","Florianópolis","Costa da Lagoa, quintal","-48.5491981506348","-27.596700668335",NA,NA,NA,"; DESC: herbáceo; medicinal; folha",NA,NA,"27000","auto",NA,NA,"2010","03","13",NA,NA,NA,NA,NA,NA,NA
"270","2021-03-04 15:43:45-03","IF","SPSF","35473","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Lamiaceae","Mentha","viridis","Mentha viridis",NA,NA,"E.D.Colleta",NA,"2004","03","19","América do Sul","Brasil","SP","São Paulo","Escola de Ecologia","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFNovo;",NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"271","2020-10-26 09:32:24-03","UNEMAT","NX-FANEROGAMAS","1429","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","Schrader B.",NA,"21","2002","01","18",NA,"Brasil","Mato Grosso","Nova Xavantina","Setor Nova Brasília, Bairro Santa Mônica, Rua Três Lagoas, s/n.","-52.353099822998","-14.6732997894287",NA,NA,NA,"Odor perfumado.[HABITAT=Zona Urbana]",NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-02-08 12:42:50-03","UFRGS","ICN","135435","S","Plantae","Dicotyledon",NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","Mentz, LA; Pagnussat","Pagnussat, SM","s.n.","2004","03","10","América do Sul","Brasil","SC","São Miguel do Oeste","Residência Lidia Marangon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","07","15",NA,NA,NA,NA,NA,NA,NA
"273","2021-02-08 12:42:50-03","UFRGS","ICN","165868","S","Plantae","Dicotyledon",NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","Silva Filho, PJS","Silva Filho, PJS","914","2009","02","16","América do Sul","Brasil","RS","Viamão","Bairro Tarumã região de entorno do Lago Tarumã. -30.071304 -51.021452","-51.021389","-30.071111",NA,NA,NA,"Flores liláses rosadas; Campo úmido",NA,NA,NA,NA,"-51.021389","-30.071111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2021-02-08 12:42:50-03","UFRGS","ICN","069834","S","Plantae","Dicotyledon",NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","João, KHL","Peron, M","3","1985","03","13","América do Sul","Brasil","MG","Ouro Preto","Estação Ecológica do Vale de Tripuí","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2021-02-08 12:42:50-03","UFRGS","ICN","153701","S","Plantae","Dicotyledon",NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","Harley, R","Garlet, TMB","s.n.","2005","02","02","América do Sul","Brasil","RS","Cruz Alta","Horto da Universidade de Cruz Alta","-53.6063995361328","-28.638599395752",NA,NA,NA,"Doação UNICRUZ (1080); Planta rizomatosa, fortemente pilosa, inflorescências lilases, folhas alongadas.",NA,NA,"44498","auto",NA,NA,"2005","03","14",NA,NA,NA,NA,NA,NA,NA
"276","2021-02-08 12:42:50-03","UFRGS","ICN","095320","S","Plantae","Dicotyledon",NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","João, KHL","João, KHL","14","1984","01","20","América do Sul","Brasil","RS","Porto Alegre","Avenida Oscar Pereira, 13","-51.2299995422363","-30.0331001281738",NA,NA,NA,"Inflorescências lilás",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2021-02-08 12:42:50-03","UFRGS","ICN","132057","S","Plantae","Dicotyledon",NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","Bordignon, SAL","Vendruscolo, GS","147","2003","01","09","América do Sul","Brasil","RS","Porto Alegre","Bairro Ponta Grossa","-51.2299995422363","-30.0331001281738",NA,NA,NA,"Material testemunho do levantamento etnobotânico de Giovana S. Vendruscolo.",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-02-08 12:42:50-03","UFRGS","ICN","095327","S","Plantae","Dicotyledon",NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","João, KHL","Fleig, M","31","1984","01","08","América do Sul","Brasil","RS","Restinga Seca",NA,"-53.375","-29.8132991790771",NA,NA,NA,"Corola rosácea",NA,NA,"31252","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2021-02-08 12:42:50-03","UFRGS","ICN","111824","S","Plantae","Dicotyledon",NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","Bordignon, S","Bordignon, S","s.n.",NA,NA,NA,"América do Sul","Brasil","RS","Cachoeira do Sul",NA,"-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,NA,NA,"71201","auto",NA,NA,"1996","07",NA,NA,NA,NA,NA,NA,NA,NA
"280","2021-02-08 12:42:50-03","UFRGS","ICN","095325","S","Plantae","Dicotyledon",NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","João, KHL","Fleig, M","s.n.","1984","01","08","América do Sul","Brasil","RS","Restinga Seca",NA,"-53.375","-29.8132991790771",NA,NA,NA,NA,NA,NA,"31252","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-09-17 10:41:02-03","UEPA","MFS","006904","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","Santo, KRA do E","Santos, JM dos","90",NA,NA,NA,NA,"Brasil","Pará","Salvaterra","Comunidade Quilombola do Bairro Alto","-48.478994","-0.762086",NA,NA,NA,"Erva perene com aproximadamente 5cm de altura. Exsudato incolor.","MFS006904","MFS006904 MFS006904_e",NA,NA,"-48.478994","-0.762086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-09-17 10:41:02-03","UEPA","MFS","007891","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","Cardoso, A","Pereira, J.M.L.","19","2018","01","26",NA,"Brasil","Pará","Santa Maria do Pará","Areal","-47.488275","-1.379308",NA,NA,NA,"Erva.&nf;&nf;INFORMAÇÃO BIOCULTURAL DA COMUNIDADE: O chá das folhas/ talos é utilizado para o tratamento da cólica mentrual, dor de barriga e gases.","MFS007891","MFS007891 MFS007891_e",NA,NA,"-47.488275","-1.379308","2018","02",NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-09-17 10:41:02-03","UEPA","MFS","006836","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.",NA,"Silva, GC","72","2017","01","04",NA,"Brasil","Pará","Altamira","Casa de Glauci","-52.1725","-3.182222",NA,NA,NA,"Erva com aproximadamente 10cm de altura.","MFS006836","MFS006836 MFS006836_e",NA,NA,"-52.1725","-3.182222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2021-03-22 16:23:12-03","FEPAGRO","BLA","17594","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","R. M. Valverde","G. Paulleti","1","2006","02","14",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Fazenda Souza","-51.1794013977051","-29.1681003570557","780","780",NA,"Ex HUCS 27665Habitat: Paullze seao","BLA017594",NA,"49662","auto",NA,NA,"2006","03","31",NA,NA,NA,NA,NA,NA,NA
"285","2021-03-22 16:23:12-03","FEPAGRO","BLA","17604","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","A. F. Martins","A. Battisti",NA,"2008","04","28",NA,"Brasil","Rio Grande do Sul","Viamão",NA,"-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"BLA017604",NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2021-02-18 10:22:16-03","MCN-FZBRS","HAS","97540","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lamiaceae","Mentha","spicata","Mentha spicata","L.","Senna, R.M.","Senna, R.M.","s.n.","2021","02",NA,NA,"Brasil","Rio Grande do Sul","Balneário Pinhal","Magistério, rua Inhaúma","-50.259736","-30.302527",NA,NA,NA,"erva naturalizada, beira de estrada, solo arenoso; com flores brancas","HAS0097540","HAS0097540",NA,NA,"-50,259736","-30,302527","2021","02",NA,NA,NA,NA,NA,NA,NA,NA
"287","2021-04-05 12:35:07-03","UNIVASF","HVASF","5221","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Mentha","cf. spicata","Mentha cf. spicata","L.","U.S. Pesqueira","M.C.G. Vasconcelos","11","2008","01","23","América do Sul","Brasil","Pernambuco","Petrolina","Distrito de Irrigação Senador Nilo Coelho - C1","-40.565277","-9.322138","394","394",NA,"Erva com ca. de 0,40 m alt. Folhas opostas. Flores brancas. Planta com odor agradável, refrescante. Conhecida popularmente como hortelã. Freqüente","HVASF005221",NA,NA,NA,"-40.565277","-9.322138","2008","06","25",NA,NA,NA,NA,NA,NA,"U"
