"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","county","identifiedBy","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"679","2015-08-13 05:50:00-03","MO","MOBOT","3090901","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","R.M. Harley","1968","10","14","South America","Brazil",NA,NA,NA,NA,"Harley 10649",NA,NA,"Gaudich.",NA,"State of Mato Grosso. Expedition Base Camp. Inhare'. R14 c. 4.5 km. N. of base camp. In gallery forest.",NA,NA,NA,"Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2013-03-10 19:46:00-03","MO","MOBOT","3090954","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Maria L. Kawasaki|James W. Grimes|Dionizio F. Coêlho|Pereira, Rita de Cássia Araújo","1989",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Kawasaki 387",NA,NA,"Gaudich.","Amazonas","Manaus. Reserva Florestal Ducke.",NA,NA,NA,"C.C. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2011-03-24 10:03:00-03","MO","MOBOT","3091202","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","A. Ducke","1941","10","23","South America","Brazil",NA,NA,NA,NA,"Ducke 810",NA,NA,"Gaudich.","Amazonas","Manáos, Rio Tarumá ultra cataractam maiorem, silva non inundabili.",NA,NA,NA,"William C. Burger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2012-03-31 05:13:00-03","MO","MOBOT","3091409","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Gary S. Hartshorn","1979","11","2","South America","Peru",NA,NA,NA,NA,"Hartshorn 2401",NA,NA,"Gaudich.","Madre de Dios","Area Reservada Tambopata: 26 km South of Puerto Maldonado on East side of Rio Tambopata; Tambopata Provincer, subtropical moist forest life zone.","-69.28333","-12.81666",NA,"C.C.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2008-05-27 22:02:00-03","MO","MOBOT","3091410","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Boris A. Krukoff","1931","12",NA,"South America","Brazil",NA,NA,NA,NA,"Krukoff 1304",NA,NA,"Gaudich.","Amazonas","Near Calama, Madeira River region.",NA,NA,NA,"William C. Burger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2008-05-27 22:02:00-03","MO","MOBOT","3091495","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Boris A. Krukoff","1931","12",NA,"South America","Brazil",NA,NA,NA,NA,"Krukoff 1349",NA,NA,"Gaudich.","Mato Grosso do Sul","Near Tabajara, upper Machado River region.",NA,NA,NA,"William C. Burger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2013-03-02 14:38:00-03","MO","MOBOT","3091581","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","D. Philcox|J. Ramos|R. Souza","1967","11","15","South America","Brazil",NA,NA,NA,NA,"Philcox 3059",NA,NA,"Gaudich.","Mato Grosso do Sul","Expedition Base Camp. c. 1km. E. of km. 264 Xavantina - Cachimbo road. Dry forest.",NA,NA,NA,"C.C. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2014-10-28 15:36:00-02","MO","MOBOT","3091605","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","João Geraldo Kuhlmann","1923","10","26","South America","Brazil",NA,NA,NA,NA,"Kuhlmann 735",NA,NA,"Gaudich.","Rio de Janeiro","Territorio de Acre, São Luiz, Varadouro - Brasil.",NA,NA,NA,"William C. Burger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2013-01-03 05:09:00-02","MO","MOBOT","3091606","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Ghillean T. Prance|Eduardo Lleras|Dionizio F. Coêlho","1973","10","22","South America","Brazil",NA,NA,NA,NA,"Prance 19247",NA,NA,"Gaudich.","Mato Grosso do Sul","Vicinity of Buriti; Chapada dos Guimarães. Disturbed forest.",NA,NA,NA,"C.C. Berg",NA,"720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2011-03-24 10:03:00-03","MO","MOBOT","3091670","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","A. Ducke","1932","12","16","South America","Brazil",NA,NA,NA,NA,"Ducke 25257",NA,NA,"Gaudich.","Rio de Janeiro","Aurazoua; Moauans, Flores.",NA,NA,NA,"William C. Burger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2008-05-27 22:02:00-03","MO","MOBOT","3091703","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Boris A. Krukoff","1936","10","26","South America","Brazil",NA,NA,NA,NA,"Krukoff 8849",NA,NA,"Gaudich.","Amazonas","Municipality São Paulo de Olivenca; basin of creek Belem.",NA,NA,NA,"William C. Burger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2008-05-27 22:02:00-03","MO","MOBOT","3091730","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","MACEDO",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"MACEDO 3817",NA,NA,"Gaudich.",NA,NA,NA,NA,NA,"William C. Burger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2008-05-27 22:02:00-03","MO","MOBOT","3090558","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Cornelis C. Berg","1973","10","8","South America","Brazil",NA,NA,NA,NA,"Berg 19937",NA,NA,"Gaudich.","Amazonas","State of Mato Grosso. Rio Aripuaná, road from Nucleo Pionero Humboldt to airport.","-59.35","-10.2",NA,"Beg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2009-07-31 17:16:00-03","MO","MOBOT","3091744","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","1968","1","23","South America","Brazil",NA,NA,NA,NA,"Irwin 19091",NA,NA,"Gaudich.","Maranhão","Serra dos Pirineus. 60 km N. of Corumbá de Goias on road to Niquelandia, Goiás in valley of Rio Maranhao. Gallery and adjacent cerrado.",NA,NA,NA,"Berg",NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2011-03-24 10:03:00-03","MO","MOBOT","3091839","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","A. Ducke","1926","3","21","South America","Brazil",NA,NA,NA,NA,"Ducke 19474",NA,NA,"Gaudich.","Rio de Janeiro","Serra de Santareu (Pará), Meata de ladira de Piguiatuba.",NA,NA,NA,"William C. Burger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2013-01-03 05:09:00-02","MO","MOBOT","3091853","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Ghillean T. Prance|Eduardo Lleras|Dionizio F. Coêlho","1973","10","15","South America","Brazil",NA,NA,NA,NA,"Prance 19011",NA,NA,"Gaudich.","Amazonas","State of Mato Grosso. Vicinity of Colegio Buriti, Chapada dos Guimaraes. Dry forest.",NA,NA,NA,NA,NA,"720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2012-03-31 05:13:00-03","MO","MOBOT","3091887","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Gary S. Hartshorn","1979","11","2","South America","Peru",NA,NA,NA,NA,"Hartshorn 2401",NA,NA,"Gaudich.","Madre de Dios","Area Reservada tambopata: 26 km South of Puerto Maldonado on East side of Rio Tambopata: Tambopata Province, subtropical moist forest life zone.","-69.28333","-12.81666",NA,"C.C. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2008-05-27 22:02:00-03","MO","MOBOT","3091980","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","* PERERA","1955","9","17","South America","Brazil",NA,NA,NA,NA,"PERERA 1824",NA,NA,"Gaudich.","Rio de Janeiro","Serra do Cachimbo, Para.",NA,NA,NA,"William C. Burger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2014-04-27 20:32:00-03","MO","MOBOT","3092001","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","J. Coêlho de Moraes","1953","4","28","South America","Brazil",NA,NA,NA,NA,"Coêlho de Moraes 693",NA,NA,"Gaudich.","Paraíba","Nome vulgar: guarda orvalho de leite. Habitat: logares altos e frescos de matas. Porte: arcore. Procedencia: escola de Agronomia do Nordeste, Areia, Paraiba.",NA,NA,NA,"C.C. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","2011-02-23 09:09:00-03","MO","MOBOT","3092035","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Ricardo de Lemos Fróes","1957","11","5","South America","Brazil",NA,NA,NA,NA,"Fróes 33782",NA,NA,"Gaudich.","Amazonas","Região do Rio Madeira, Rio Canumã.",NA,NA,NA,"C.C. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","2011-02-23 09:09:00-03","MO","MOBOT","3092125","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Ricardo de Lemos Fróes","1957","6","12","South America","Brazil",NA,NA,NA,NA,"Fróes 33789",NA,NA,"Gaudich.","Amazonas","Regiao do rio Madeira, Rio Canuma, municipio de Borba.",NA,NA,NA,"Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","2011-02-10 08:54:00-02","MO","MOBOT","3092186","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Nilo T. Silva","1949","11","27","South America","Brazil",NA,NA,NA,NA,"Silva 386",NA,NA,"Gaudich.","Amazonas","Margem do rio das Garcas.",NA,NA,NA,"C.C. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2013-01-28 05:13:00-02","MO","MOBOT","3092290","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","René Guillén V.|Ramos|M. Marmañas|Marmañas","1996","8","21","South America","Bolivia",NA,NA,NA,NA,"Guillén Villarroel 4534",NA,NA,"Gaudich.","Santa Cruz","Hacienda San Roque, parcela Monte Verde, a 15 km. al NO de la Hacienda. Bosque siempreverde, húmedo estacinalmente. Suelos arenosos con presencia de limo, arcilla y material orgánico.","-61.12833","-15.01027","Velasco","M. Menacho",NA,"288.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","2014-01-06 18:24:00-02","MO","MOBOT","3092326","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","C.A. Cid Ferreira|Aryton Rosas","1980","10","15","South America","Brazil",NA,NA,NA,NA,"Cid Ferreira 2907",NA,NA,"Gaudich.","Acre","Município de Rio Branco, Reserva Florestal da Universidade Federal do Acre. Mata perturbada de terra firme, solo argiloso.",NA,NA,NA,"C.C. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2019-02-19 04:30:00-03","MO","MOBOT","3092464","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","C.F.P. Martius","1817",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Martius s.n.",NA,NA,"Gaudich.",NA,"In silvis provinciae Bahiem sis.",NA,NA,NA,"William C. Burger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2013-05-07 06:03:00-03","MO","MOBOT","3092554","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Ynés Mexia","1930","12","6","South America","Brazil",NA,NA,NA,NA,"Mexia 5379",NA,NA,"Gaudich.","Minas Gerais","Road to São Miguel; about km 4.5; dense cut-over forest on slope.",NA,NA,NA,"William C. Burger",NA,"710.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","2011-02-18 15:24:00-02","MO","MOBOT","3092673","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","C. Gaudichaud-Beaupré",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Gaudichaud-Beaupré s.n.",NA,NA,"Gaudich.",NA,NA,NA,NA,NA,"William C. Burger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2012-08-18 05:19:00-03","MO","MOBOT","3092865","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","João Murça Pires","1947","4","8","South America","Venezuela",NA,NA,NA,NA,"Pires 254",NA,NA,"Gaudich.","Amazonas","Rio Negro, localidade Tupuruquara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2011-01-27 11:26:00-02","MO","MOBOT","3093246","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Ghillean T. Prance|Nilo T. Silva","1964","10","21","South America","Brazil",NA,NA,NA,NA,"Prance 59532",NA,NA,"Gaudich.","Goiás","Serra do Caiapó. 13 km. North of Jatai, road Jatai to Caiaponia. Riverine forest.",NA,NA,NA,"C.C. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2017-11-09 13:49:00-02","MO","MOBOT","3093272","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Howard S. Irwin|Thomas R. Soderstrom","1964","10","15","South America","Brazil",NA,NA,NA,NA,"Irwin 6910",NA,NA,"Gaudich.",NA,"Vicinity of Barro do Garças, Mato Grosso. Cerrado, ca. 45km N. of Barra do Garças on road to Xavantina. Occasional.","-52.25","-15.8833333",NA,"C.C. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"709","2008-05-27 22:02:00-03","MO","MOBOT","3093432","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Alan Perry","1991","10","11","South America","Bolivia",NA,NA,NA,NA,"Perry 507",NA,NA,"Gaudich.","Pando","Reserva Manuripi Heath 20 min. al O de Miraflores y San Silvestre. Bosque riberño, inundado desde Diciembre hasta Mayo, especies dominantes.",NA,NA,"Manuripi","R. de Michel",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2008-05-27 22:02:00-03","MO","MOBOT","3093508","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Boris A. Krukoff","1934","9","14","South America","Brazil",NA,NA,NA,NA,"Krukoff 6143",NA,NA,"Gaudich.","Amazonas","Municipality Humayta, near Tres Casas. On Varzea land.",NA,NA,NA,"Burger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2008-05-27 22:02:00-03","MO","MOBOT","3093518","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Boris A. Krukoff","1934","9","4","South America","Brazil",NA,NA,NA,NA,"Krukoff 5969",NA,NA,"Gaudich.","Amazonas","Basin of Rio Madeira. Municipality Borba, near Urucurituba,",NA,NA,NA,"C.C. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2009-12-04 16:24:00-02","MO","MOBOT","3093524","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Gert G. Hatschbach|J.M. Silva","1984","12","12","South America","Brazil",NA,NA,NA,NA,"Hatschbach 48790",NA,NA,"Gaudich.","Minas Gerais","Rod. BR-116 (mun. Muriaé)",NA,NA,NA,"C.C. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2008-05-27 22:02:00-03","MO","MOBOT","3093603","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","G. Vieira","1979","10","27","South America","Brazil",NA,NA,NA,NA,"Vieira 322",NA,NA,"Gaudich.","Rondônia","Município de Porto Velho, Vila Caneco-Mineração Jacundá 106 km de Porto Velho BR-164; mata de terra firme; solo argilo-arenoso.","-62.9","-9.12388",NA,"C.C. Berg",NA,"112.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2008-05-27 22:02:00-03","MO","MOBOT","3093610","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","G. Vieira","1979","10","22","South America","Brazil",NA,NA,NA,NA,"Vieira 557",NA,NA,"Gaudich.","Rondônia","Estrada do Aeroporto Novo de Ji-Paraná a 12km de Ji-Paraná; mata solo pedregoso.",NA,NA,NA,"C.C. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2011-04-13 19:00:00-03","MO","MOBOT","3093655","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Stephan G. Beck|A. Zonta|Luis Medina|G. Pardo|M. Puri","1991","10","5","South America","Bolivia",NA,NA,NA,NA,"Beck 20135A",NA,NA,"Gaudich.","Pando","12 Km al W de Conquista-Trampolín. Bosque alto, empobrecido, área de transecto.",NA,NA,"Manuripi","S. Beck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","2008-05-27 22:02:00-03","MO","MOBOT","3093662","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","S.R. Lowrie","1980","10","16","South America","Brazil",NA,NA,NA,NA,"Lowrie 554",NA,NA,"Gaudich.","Acre","Km 42 from Rio Branco on Rio Branco-Brasiléia road.",NA,NA,NA,"C.C. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2013-02-21 10:53:00-03","MO","MOBOT","3093752","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","L.F. Coêlho","1971","11","28","South America","Brazil",NA,NA,NA,NA,"Coêlho 67",NA,NA,"Gaudich.","Pará","Marabá, estrada Transamazônica; capoeira de terra firme, pissarrento na superficie do solo; flores esverdeadas, sendo no terminal vermelho; látex branco.",NA,NA,NA,"C.C. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2008-05-27 22:02:00-03","MO","MOBOT","3093839","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","CID","1980","11","2","South America","Brazil",NA,NA,NA,NA,"CID 3093",NA,NA,"Gaudich.","Acre","Município de Brasileia, estrada para Assis Brasil km 16, a 5km da margem da estrada. Mata de terra firme, solo argiloso.",NA,NA,NA,"L. Coelho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2014-09-01 14:47:00-03","MO","MOBOT","3093249","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","W. Wayt Thomas|José R. Pirani|José Guedes","1985","10","17","South America","Brazil",NA,NA,NA,NA,"Thomas 4479",NA,NA,"Gaudich.","Mato Grosso","Mun. Luciara: 1-5 km W of BR158, 43 km S of Porto Alegre do Norte. Savanna.","-51.75","-11.28333",NA,"C.C. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","2014-04-08 05:36:00-03","MO","MOBOT","3093969","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Ieda L. do Amaral|C.A. Cid Ferreira|José Guedes|J. Lima","1982","11","6","South America","Brazil",NA,NA,NA,NA,"Amaral 357",NA,NA,"Gaudich.","Amazonas","Município de Maraã, rio Japurá, margem direita, Ati Paraná. Mata de várzes, solo argilo-arenoso.",NA,NA,NA,"C.C. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","2017-06-02 09:01:00-03","MO","MOBOT","3094004","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Stephan G. Beck","1991","10","10","South America","Bolivia",NA,NA,NA,NA,"Beck 20300",NA,NA,"Gaudich.","Pando","Conquista unos 33 km hacia el Puerto sobre el rio Madre de Dios.","-67.157364","-11.335817","Manuripi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2008-05-27 22:02:00-03","MO","MOBOT","3094186","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Boris A. Krukoff","1934","9","14","South America","Brazil",NA,NA,NA,NA,"Krukoff 6223",NA,NA,"Gaudich.","Amazonas","Municipality Humayta near Tres Casas, on restinga alta.",NA,NA,NA,"Burger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2009-11-04 15:52:00-02","MO","MOBOT","3094193","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","J.B.E. Pohl",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Pohl s.n.",NA,NA,"Gaudich.",NA,NA,NA,NA,NA,"William C. Burger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2008-05-27 22:02:00-03","MO","MOBOT","3094320","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Boris A. Krukoff","1934","10","12","South America","Brazil",NA,NA,NA,NA,"Krukoff 7039",NA,NA,"Gaudich.","Amazonas","Municipality Humayta, near Livramento, on Rio Livramento. On terra firma.","-58.6286","-7.4188",NA,"Burger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2019-02-19 04:30:00-03","MO","MOBOT","3094391","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","C.F.P. Martius","1817",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Martius 2065",NA,NA,"Gaudich.","Bahia","Habiat in sylvis prope aleuadam.",NA,NA,NA,"William C. Burger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2011-06-08 11:53:00-03","MO","MOBOT","3094633","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","José Schunke V.","1886",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Schunke Vigo 1661",NA,NA,"Gaudich.","Rio de Janeiro","Finchte schwarz. Fruchtsticle lebhatz ros Strauch in der Restinga vegetation bes der Lagoa de Rodrigo de Frcitas.",NA,NA,NA,"William C. Burger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2013-05-07 06:03:00-03","MO","MOBOT","3094653","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Ynés Mexia","1930","11","14","South America","Brazil",NA,NA,NA,NA,"Mexia 5303",NA,NA,"Gaudich.","Minas Gerais","Districtio Rio Branco. Retiro de Antonio Avelino; dense virgin forest.",NA,NA,NA,"Burger",NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","2008-05-27 22:02:00-03","MO","MOBOT","3094992","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","A.S. Silva","1977","10","17","South America","Brazil",NA,NA,NA,NA,"Silva 54",NA,NA,"Gaudich.","Pará","Serra dos Carajás. 13km from Amza headquarters, road to sawmill. Forest on terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","2008-05-27 22:02:00-03","MO","MOBOT","3094993","PreservedSpecimen","Plantae","Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","A.S. Silva","1977","10","21","South America","Brazil",NA,NA,NA,NA,"Silva 123",NA,NA,"Gaudich.","Pará","Jatobal, area to be flooded by Tucurui dam; Municipio de Jacunda, margin of Rio Tocantins., Pará. Disturbed terra firma.",NA,NA,NA,"C.C. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
