"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","typeStatus","fieldNumber","previousCatalogNumber","sex"
"246","2021-01-26 11:46:38-03","IMA","MAC","5436","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Pereira, R","M.N.Rodrigues; et al.","1098","1987","04","08",NA,"Brasil","Alagoas","Quebrangulo","Parque Estadual de Pedra Talhada.","-36.4710998535156","-9.31888961791992",NA,"Arbusto. Pétalas brancas.; Mata Subcaducifólia","MAC0005436",NA,NA,NA,"2007","05",NA,NA,NA,"16583","auto",NA,NA,NA,NA,NA,NA,NA
"247","2021-02-04 10:26:28-03","UFRPE","HST","4121","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","C.T.Rizzini","F.B.Ramalho","205","1973","05","15",NA,"Brasil","Bahia","Morro do Chapéu","Fazenda Cachoeira","-41.1561012268066","-11.5500001907349",NA,"Árvore ca. 5 m alt., sem látex; flores lilases, perfume leve agradável.","HST004121",NA,NA,NA,"1974","01",NA,NA,"16","98143","auto",NA,NA,NA,NA,NA,NA,NA
"248","2021-02-04 10:26:28-03","UFRPE","HST","22465","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","R.Pereira","K.M. Rosa","135","2018","05","23",NA,"Brasil","Bahia","Simões Filho","Fazenda Santo Antônio","-38.4039001464844","-12.7843999862671",NA,"Liana; inflorescência creme. Pouco frequente em trilhas. (material banhado no álcool).","HST022465",NA,NA,NA,"2020","01",NA,NA,NA,"14004","auto",NA,NA,NA,NA,NA,NA,NA
"249","2021-02-04 10:26:28-03","UFRPE","HST","5110","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","J.Semir","L.P.Félix","s.n.","1996","01","09",NA,"Brasil","Bahia","Utinga",NA,"-41.0943984985352","-12.0817003250122",NA,"Arvoreta ca. 4 m alt.; flores alvo-lilacineas.","HST005110",NA,NA,NA,"1998",NA,NA,NA,NA,"24937","auto",NA,NA,NA,NA,NA,NA,NA
"250","2014-07-30 10:40:46-03","CITSF","HXBH","004306","S","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","brasiliensis (garolu) shult bip.","Vanillosmopsis brasiliensis (garolu) shult bip.",NA,"M.L. Guedes","Luciano, Leuise, Norma",NA,"1983","06","28",NA,"Brasil",NA,"Lençóis","BR- BA","-41.39","-12.5631",NA,"Folhas membranáceae, discolores, com face abaxial acinzentada. Botões esbranquiçados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47385","auto",NA,NA,NA,NA,NA,NA,NA
"251","2021-02-25 10:11:39-03","CVRD","CVRD","2656","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Harold Robinson","Menandro, M.S.","190","1990","06","06","América do Sul","BRASIL","ES","Santa Teresa","Touceira em beira de rio, crescendo próximo às pedras.","-40.6002998352051","-19.9356002807617",NA,"<ll>dwc_commonname:</ll> Ninho de sabiá","CVRD002656",NA,NA,NA,"1994","07",NA,NA,"25","23813","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"252","2021-03-01 11:53:13-03","UFPE","UFP","62296","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Amorim, BS","35","2006","07","21",NA,"Brasil","Sergipe","Itabaiana",NA,"-37.343056","-10.753889",NA,"Subarbusto com 60cm, inflorescência amarela.; Complexo florístico vegetacional","UFP062296",NA,"220","220",NA,NA,"-37.343056","-10.753889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2021-03-01 11:53:13-03","UFPE","UFP","62297","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Gomes, P","Mendes, K; Gomes, P; Alves-Araújo, A; Amorim, BS","221","2008","04","20",NA,"Brasil","Sergipe","Areia Branca",NA,"-37.315299987793","-10.7578001022339",NA,"Fisionomia: arbustivo-arbóreo","UFP062297",NA,NA,NA,"2009","08",NA,NA,"28","11840","auto",NA,NA,NA,NA,NA,NA,NA
"254","2020-09-12 05:00:02-03","US","US","3276719","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"B. L. Stannard, W. Ganev & R. Queiroz","H51633","1992","2","27","South America - Neotropics","Brazil","Bahia",NA,"Bahia. Mun. Abaira: Estrada Catoles-Barra. 3-5 km de Catoles.","-41.85","13.28",NA,NA,"US01623608","US01623608_01","1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"255","2020-09-12 05:00:02-03","US","US","3674607","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"L. M. Moura, A. Stadnik & T. Vieira","178","2012","1","10","South America - Neotropics","Brazil","Bahia",NA,"Brasil, Bahia, Jacobina, Trilha para Cachoeira do Anibal.",NA,NA,NA,NA,"US01623585","US01623585_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"256","2020-09-12 05:00:02-03","US","US","3320253","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"W. Ganev","2804",NA,NA,NA,"South America - Neotropics","Brazil","Bahia",NA,"Brasil, Bahia, Municipio de Abaira: Mendonca de Daniel Abreu. Carrasco, com solo arenoso.","-41.83","-13.27",NA,NA,"US01623589","US01623589_01","900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"257","2020-09-12 05:00:02-03","US","US","3070809","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"G. Hatschbach & J. M. Silva","50024","1985","11","20","South America - Neotropics","Brazil","Minas Gerais",NA,"Rod. BR-116 (mun. Aguas Vermelhas) Minas Gerais.",NA,NA,NA,NA,"US01623592","US01623592_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"258","2020-09-12 05:00:02-03","US","US","3516587","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"R. M. Harley, E. Nic Lughadha & R. Queiroz","H50513","1992","12","28","South America - Neotropics","Brazil","Bahia",NA,"Bahia. Mun. Abaira: Estrada nova Abaira-Catoles, perto de Sao Jose.","-41.7","13.25",NA,NA,"US01623596","US01623596_01","750","900",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"259","2020-09-12 05:00:02-03","US","US","3478086","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"P. Fiaschi, A. M. Amorim, J. L. Paixão, A. Martini & L. G. Temponi","2074","2004","3","19","South America - Neotropics","Brazil","Bahia",NA,"Brasil, Bahia, Itacare: Estrada de Itacare para Barra Grande, depois de sede de Marau.","-38.9494","-13.9842",NA,NA,"US01623588","US01623588_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"260","2020-09-12 05:00:02-03","US","US","3255395","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"R. M. Harley, D. J. N. Hind & T. B. Cavalcanti","26493","1988","11","17","South America - Neotropics","Brazil","Bahia",NA,"Bahia. Mun.:Barra da Estiva. 13 km ao leste da cidade na estrada para Triunfo do Sincora.","-41.22","-13.58",NA,NA,"US01623593","US01623593_01","720",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"261","2020-09-12 05:00:02-03","US","US","1666997","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"L. Riedel & B. Luschnath","225","1832","1",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Brazilia, In dumetis Amticetisque, siccis Rio de Janeiro.",NA,NA,NA,NA,"US01623587","US01623587_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"262","2020-09-12 05:00:02-03","US","US","2818415","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"H. S. Irwin, R. M. Harley & G. L. Smith","31252","1971","2","28","South America - Neotropics","Brazil","Bahia",NA,"Estado de Bahia. on slopes, ca. 1km N, of Agua de Rega, road to Cafarnaum.",NA,NA,NA,NA,"US01623605","US01623605_01","1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"263","2020-09-12 05:00:02-03","US","US","2847092","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"R. Belém & R. S. Pinheiro","3033","1967","1","9","South America - Neotropics","Brazil","Bahia",NA,"Itacare, Bahia. Mata costeira.",NA,NA,NA,NA,"US01623607","US01623607_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"264","2020-09-12 05:00:02-03","US","US","3690719","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"W. W. Thomas, A. M. Amorim, J. L. Paixão, S. C. Sant' Ana & B. Clifton","13575","2003","7","25","South America - Neotropics","Brazil","Bahia",NA,"Brazill. Bahia. Mun. Jequie: Serra do Castanha, 14.5 km S of Jequie on BR116, then 7.5 km W (at Pousada Corujao) to Embratel tower.","40.1908","-13.9394",NA,NA,"US01623586","US01623586_01","835",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"265","2020-09-12 05:00:02-03","US","US","3256656","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"W. Ganev","1602","1992","12","2","South America - Neotropics","Brazil","Bahia",NA,"Catoles, Brasil, estado da Bahia, municpio de Abaira: Estrada Engenho de Baixo - Marques.","-41.78","-13.33",NA,NA,"US01623590","US01623590_01","1050",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"266","2020-09-12 05:00:02-03","US","US","1343876","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Miers, --","8089",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Prov. Rio de Janeiro: Iguattis.",NA,NA,NA,NA,"US01623598","US01623598_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"267","2020-09-12 05:00:02-03","US","US","1421168","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Miers, --","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,"Brasil Hage. [interpreted]",NA,NA,NA,NA,"US01623591","US01623591_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"268","2020-09-12 05:00:02-03","US","US","2847125","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"T. S. Santos","737","1970","4","17","South America - Neotropics","Brazil","Bahia",NA,"Ba. Itacare/Ubaitaba. Margemda estrada.",NA,NA,NA,NA,"US01623606","US01623606_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"269","2020-09-12 05:00:02-03","US","US","3290068","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"M. L. Guedes & D. J. N. Hind","16","1991","12","13","South America - Neotropics","Brazil","Bahia",NA,"BA. Bahia - UFES, campos de Oudies. Tucosta de [illegible text],[interpreted]",NA,NA,NA,NA,"US01623603","US01623603_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"270","2020-09-12 05:00:02-03","US","US","2925726","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"C. Carauta","98/19704","1981","5","8","South America - Neotropics","Brazil","Rio de Janeiro",NA,"RJ, Rio de Janeiro, Estrada da Vista Chinesa, cm frente no C.B,R.J. [interpreted]",NA,NA,NA,NA,"US01623599","US01623599_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"271","2020-09-12 05:00:02-03","US","US","3516588","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"R. M. Harley, E. Nic Lughadha & R. Queiroz","H50551","1991","12","28","South America - Neotropics","Brazil","Bahia",NA,"Bahia. Mun. Abaira: Salao, 3-7 km de Catoles na estrada para Inubia.","-41.87","13.27",NA,NA,"US01623597","US01623597_01","1100","1200",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"272","2020-09-12 05:00:02-03","US","US","3450302","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"G. Hatschbach, M. M. Hatschbach, O. S. Ribas & J. A. Carneiro","75631","2003","6","23","South America - Neotropics","Brazil","Bahia",NA,"Fazenda Morro da Graca (Mun. Conde) Bahia.",NA,NA,NA,NA,"US01623602","US01623602_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"273","2020-09-12 05:00:02-03","US","US","3290618","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"M. Menandro","190",NA,NA,NA,"South America - Neotropics","Brazil","Espírito Santo",NA,"Santa Tereza - Esatcao Biologica de Santa Lucia - ES Mata Ciliar.",NA,NA,NA,NA,"US01623604","US01623604_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"274","2020-09-12 05:00:02-03","US","US","2850977","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"J. P. P. Carauta","1248","1970","11","1","South America - Neotropics","Brazil","Rio de Janeiro",NA,"GB, Rio de Janeiro, Morro de Sao Joao, encosta de Botafoga.",NA,NA,NA,NA,"US01623600","US01623600_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"275","2020-09-12 05:00:02-03","US","US","2855889","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"R. M. King, S. A. Mori & A. M. Carvalho","7987","1979","7","5","South America - Neotropics","Brazil","Bahia",NA,"Bahia, Brazil. Municipio de Santa Cruz de Cabralia. Old road to Santa Cruz de Cabralia between the Reserva Ecologica Paubrasil, 5-7 kms NE of Reserva, ca. 20 kms NW of Porto Seguro. Region of tropical wet forest.",NA,NA,NA,NA,"US01623601","US01623601_01","100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"276","2020-09-12 05:00:02-03","US","US","2852404","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"M. C. Vianna, R. De Oliveira & d. Araujo","1185","1977","10","16","South America - Neotropics","Brazil","Rio de Janeiro",NA,"RJ, Mun. de Nova Iguacu, Jaceruba, Murmurio de Sao Pedro, Serra da Bandeira, Jaceruba.",NA,NA,NA,NA,"US01623609","US01623609_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"277","2020-09-12 05:00:02-03","US","US","2910987","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Collector unknown","151",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Rio Morro Babylonia auf dem Hange nach Copacabana zu (Meeresseite). [interpreted]",NA,NA,NA,NA,"US01623594","US01623594_01","150",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"278","2020-09-12 05:00:02-03","US","US","1199393","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Armond, N.","14865","1886","6","16","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Rio de Janeiro.Brasil.",NA,NA,NA,NA,"US01623595","US01623595_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"279","2020-09-12 05:00:02-03","US","US","3411848","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","brasiliensis","Eremanthus brasiliensis","(Gardner) MacLeish",NA,"S. Velten & C. Fonseca","s.n.","2001","5","15","South America","Brazil",NA,NA,"MG, Santana do Riacho, Serra do Cipo, proximo ao Chapeu de Sol",NA,NA,NA,NA,"US01635659","US01635659_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"280","2020-09-12 05:00:02-03","US","US","3429084","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","brasiliensis","Eremanthus brasiliensis","(Gardner) MacLeish",NA,"M. Fonseca, F. R. Mendonca, D. Alvarenga & E. Cardoso","2870","2001","7","6","South America - Neotropics","Brazil","Bahia",NA,"Municipio de Cocos, Fazenda Trijuncao, area da Sede Santa Luzia","-45.8667","-14.8906",NA,NA,"US01635660","US01635660_01","830",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"281","2020-09-02 16:20:45-03","Cenargen","CEN","103134","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","J. B. Bringel","Anderson Cássio Sevilha","6101","2016","12","03",NA,"Brasil","MG","SANTA CRUZ DE SALINAS","Sítio 6. Ponto 1.","-41.7625","-16.021944","Exsicatas","Botão floral. Projeto Bem Diverso.","CEN00103134","CEN00103134","965","965","2018","01","-41.7625","-16.021944",NA,NA,NA,NA,NA,"6",NA,NA,NA,NA
"282","2020-09-02 16:20:45-03","Cenargen","CEN","47087","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Efigênia de Melo","3185","1999","11","18",NA,"Brasil","BA","MORRO DO CHAPEU","Entre 25 e 26 km de Morro do Chapéu. Estrada vicinal próximo à estrada do feijão, próximo ao Ventura. Alt.: 765-800 m.","-41.1561012268066","-11.5500001907349","Exsicatas","Folhas discolores. Capítulos com flores imaturas lilases no centro. Flores da periferia esbranquiçadas, estigmas esbranquiçados. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (41339). Feira de Santana - Bahia.","CEN00047087","CEN00047087",NA,NA,NA,NA,"-4096167.0","-1165194.0",NA,"98143","auto",NA,NA,"1",NA,NA,NA,NA
"283","2020-09-02 16:20:45-03","Cenargen","CEN","81069","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","J. B. Bringel","Paula Laclette","161","1974","10","26",NA,"Brasil","RJ","RIO BONITO","Braçanâ, Fazenda das Cachoeiras.","-42.6096992492676","-22.7085990905762","Exsicatas","Museu Nacional Rio de Janeiro - Cat. geral Nº 136.976","CEN00081069","CEN00081069",NA,NA,"2012","08",NA,NA,NA,"20195","auto",NA,NA,"1",NA,NA,NA,NA
"284","2020-09-02 16:20:45-03","Cenargen","CEN","78246","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","A. M. Teles","Gilvane Viana- ASE","2060","1988","05","15",NA,"Brasil","SE","SALGADO","Brasil - Sergipe - Salgado, Faz. Cipó Branco. mata devastada.","-37.4749984741211","-11.0319004058838","Exsicatas","Arbusto, flores em capítulos alvos. Doação do Herbário Federal de Sergipe. Herbário ASE. ASE 4997","CEN00078246","CEN00078246",NA,NA,"2012","04",NA,NA,NA,"16739","auto",NA,NA,"1",NA,NA,NA,NA
"285","2021-03-15 18:25:15-03","USP","SPF","222754","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Siniscalchi, CM","Siniscalchi, CM","466","2014","05","02",NA,"Brasil","Bahia","Caetité","Brejinho das Ametistas. Na bifucarção da estrada que sai de Brejinho das Ametistas e vai em direção à Licínio de Almeida.","-42.5475","-14.256389",NA,"Arvoreta, ca. 2 m alt. Folhas ásperas, glomérulos com brácteas marrons e secas, flores alvas.; Borda de mata.","SPF00222754",NA,"81","81","2014","05","-42.5475","-14.256389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-11-13 11:15:58-03","USP","SPF","219066","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Loeuille, B","Conceição, SF","673","2010","12","12",NA,"Brasil","Bahia","Maracás","Fazenda Arco Verde, propriedade da VERBASA.","-40.4308013916016","-13.4411001205444",NA,NA,"SPF00219066",NA,NA,NA,"2013",NA,NA,NA,NA,"50558","auto",NA,NA,NA,NA,NA,NA,NA
"287","2019-11-13 11:15:58-03","USP","SPF","219115","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Loeuille, B","Conceição, SF","748","2010","12","14",NA,"Brasil","Bahia","Planaltino","Fazenda Bonanza.","-40.3689002990723","-13.2588996887207",NA,NA,"SPF00219115",NA,NA,NA,"2013",NA,NA,NA,NA,"33325","auto",NA,NA,NA,NA,NA,NA,NA
"288","2019-10-07 09:11:02-03","UEFS","HUEFS","103664","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","A.M.Teles","Carvalho, P.D.","258","2005","12","29",NA,"Brasil","Bahia","Maraú","estrada Itacaré-Maraú.","-39.018056","-14.220556",NA,NA,"HUEFS0103664","HUEFS0103664","25","25","2006","06","39W1'5''","14S13'14''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"289","2019-10-07 09:11:02-03","UEFS","HUEFS","126041","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","H.A.Ogasawara","Melo, P.A.de","22","2006","05","12",NA,"Brasil","Bahia","Mundo Novo","Fazenda Jequitibá.","-40.483333","-12.033333",NA,"Beira da estrada","HUEFS0126041","HUEFS0126041","604","604","2013","01","40W29'0''","12S2'0''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"290","2019-10-07 09:11:02-03","UEFS","HUEFS","126188","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","H.A.Ogasawara","Melo, P.A.de","189","2007","03","29",NA,"Brasil","Bahia","Mundo Novo","Fazenda Jequitibá.","-40.483333","-12.033333",NA,"Beira de mata/Capoeira","HUEFS0126188","HUEFS0126188","604","604","2012","06","40W29'0''","12S2'0''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"291","2019-10-07 09:11:02-03","UEFS","HUEFS","12867","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","D.J.N.Hind","Ganev, W.","1602","1992","12","02",NA,"Brasil","Bahia","Abaíra",NA,"-41.783333","-13.333333",NA,NA,"HUEFS0012867","HUEFS0012867","1050","1050","1996","11","41W47'","13S20'",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
