"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","relationshipType","sex"
"513","2021-03-01 11:56:06-03","UFPE","UFP","30242","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Silva, RA; Moura, D","1479","2000","05","03",NA,"Brasil","Alagoas","Olho d' Água do Casado",NA,"-37.836667","-9.539444",NA,"Erva semi-decumbente, flor branca, fruto imaturo de cor verde.","UFP030242",NA,NA,NA,NA,NA,NA,NA,NA,"2010",NA,NA,"-37.836667","-9.539444",NA,NA,NA,NA,NA,NA
"514","2021-03-01 11:56:06-03","UFPE","UFP","63147","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Pinheiro, K","698","2008","05","04",NA,"Brasil","Pernambuco","Mirandiba",NA,"-38.690167","-8.047",NA,"Erva de flor branca, abundante na área.; Caatinga arbustiva-arbórea aberta. Solo podzólico.","UFP063147",NA,NA,"482","482",NA,NA,NA,NA,"2008","05","04","-38.690167","-8.047",NA,NA,NA,NA,NA,NA
"515","2021-03-01 11:56:06-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Siqueira-Filho, JA; Santos, APB; Pequeno, ID; Coelho, MM; Antunes, J; Melo, JM; et al.","2133","2009","07","08",NA,"Brasil","Pernambuco","Custódia",NA,"8.362556","-37.838722",NA,"Erva frequente. Flores inconspícuas azuladas.",NA,NA,"Vital, MT","473","473",NA,NA,NA,NA,"2010","06","19","8.362556","-37.838722",NA,NA,NA,NA,NA,NA
"516","2021-03-01 11:56:06-03","UFPE","UFP","63125","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Siqueira-Filho, JA; Santos, APB; Pequeno, ID; Coelho, MM; Antunes, J; Melo, JM; et al.","2133","2009","07","08",NA,"Brasil","Pernambuco","Custódia",NA,"8.362556","-37.838722",NA,"Erva frequente. Flores inconspícuas azuladas.","UFP063125",NA,"Vital, MT","473","473",NA,NA,NA,NA,"2010","06","19","8.362556","-37.838722",NA,NA,NA,NA,NA,NA
"517","2020-09-25 10:43:27-03","UFPE","UFP","30658","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Silva, RA; Moura, D","652","2009","07","26",NA,"Brasil","Alagoas","Piranhas",NA,"-37.7566986083984","-9.62360954284668",NA,"Erva ereta com ca. 10 cm de altura; flores brancas e frutos imaturos de cor verde.","UFP030658",NA,NA,NA,NA,NA,NA,"32231","auto","2010","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2020-09-12 05:00:02-03","US","US","1777428","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","A. C. Smith","2336","1937","11","1","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Charwair Creek, near mouth, Rupununi R. basin","-59.48","2.58",NA,NA,"US00709134",NA,"Smith, A. C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"519","2020-09-12 05:00:02-03","US","US","2782029","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","16295","1974","2","24","South America - Neotropics","Brazil","Bahia",NA,"4km. North of Senhor do Bonfim, disturbed ground by roadside.","-40.18","-10.45",NA,NA,"US03172018","US03172018_01",NA,"550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"520","2020-09-12 05:00:02-03","US","US","1057480","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","E. Hassler","12641","1913","5",NA,"South America","Paraguay","Central",NA,"Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,NA,NA,"US03172041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"521","2020-09-12 05:00:02-03","US","US","2102491","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","J. Araque Molina & F. A. Barkley","263","1948","8","26","South America - Neotropics","Colombia","Santander",NA,"Departamento de Santander. En suelos secos pedregosos al sur de Bucaramanga.",NA,NA,NA,NA,"US03172037",NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"522","2020-09-12 05:00:02-03","US","US","2570327","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","G. Eiten & L. T. Eiten","4191","1962","4","8","South America - Neotropics","Brazil","Maranhão",NA,"Município de Lorêto: Ilha de Balsas region, between the Rios Balsas and Parnaíba. About 15-20 km south of Loreto. Along trail from Fazenda Trabalhosa to Lorêto, at base of south slope of the plateau, Serra do Penitente & on its stony south slope.","-45.12","-7.2",NA,NA,"US03172006","US03172006_01",NA,"300","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"523","2020-09-12 05:00:02-03","US","US","1473010","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","A. Weberbauer","5983","1912","3",NA,"South America - Neotropics","Peru","Piura",NA,"Serrán (Dep. and Prov. Piura).",NA,NA,NA,NA,"US03172045","US03172045_01",NA,"220","280",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"524","2020-09-12 05:00:02-03","US","US","2570337","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","G. Eiten & L. T. Eiten","3819","1962","3","25","South America - Neotropics","Brazil","Maranhão",NA,"Município de Lorêto: Ilha de Balsas region, between the Rios Balsas and Parnaíba. About 40 km. south of Loreto. Near place called Picada, about 450 m. S of the creek, Riacho da Picada.",NA,NA,NA,NA,"US03172012","US03172012_01",NA,"250","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"525","2020-09-12 05:00:02-03","US","US","3425817","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","M. J. Jansen-Jacobs, B. Welle, V. James & R. Andrew","4782","1995","8","19","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Dadanawa, Rupununi River, Rupununi District","-59.51","2.81",NA,NA,"US00688294",NA,"Jansen-Jacobs, M. J., (U), Nationaal Herbarium Nederland, Utrecht University branch","120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"526","2020-09-12 05:00:02-03","US","US","1773942","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","J. Cuatrecasas","4074","1938","10","23","South America - Neotropics","Colombia",NA,NA,"Los Llanos. Río Orinoco; Puerto Carreño.",NA,NA,NA,NA,"US03172034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"527","2020-09-12 05:00:02-03","US","US","2407269","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Herbert H. Smith","539","1898",NA,NA,"South America - Neotropics","Colombia",NA,NA,"Santa Marta.",NA,NA,NA,NA,"US03172029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"528","2020-09-12 05:00:02-03","US","US","33193","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","-- Burchell","8662-2",NA,NA,NA,"South America","Brazil",NA,NA,"Brasiliæ Tropicæ.",NA,NA,NA,NA,"US03172040","US03172040_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"529","2020-09-12 05:00:02-03","US","US","1774918","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","E. Pérez Arbeláez & J. Cuatrecasas","6399","1939","7","20","South America - Neotropics","Colombia","Valle del Cauca",NA,"Dep. El Valle: hacienda Valparaiso (Zarzal cerca de Bugalagrande), bosque.",NA,NA,NA,NA,"US03172033",NA,NA,"1020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"530","2020-09-12 05:00:02-03","US","US","2570326","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","G. Eiten & L. T. Eiten","3797","1962","3","24","South America - Neotropics","Brazil","Maranhão",NA,"Município de Lorêto: Ilha de Balsas region, between the Rios Balsas and Parnaíba. Ca. 1½ km N of main house of Fazenda Morros, about 35 km. south of Loreto. Along Morros - Picada trail.","-45.07","-7.38",NA,NA,"US03172007","US03172007_01",NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"531","2020-09-12 05:00:02-03","US","US","1709366","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","O. L. Haught","4432","1944","11","11","South America - Neotropics","Colombia","Magdalena",NA,"Dept. Magdalena. Sandy soil near Riohacha.",NA,NA,NA,NA,"US03172024",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"532","2020-09-12 05:00:02-03","US","US","2570317","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","G. Eiten & L. T. Eiten","3967","1962","4","3","South America - Neotropics","Brazil","Maranhão",NA,"Município de Lorêto: Ilha de Balsas region, between the Rios Balsas and Parnaíba. 100 m. NE of main house of Fazenda Morros, about 35 km. south of Loreto, Riacho da Atraca.","-45.07","-7.38",NA,NA,"US03172005","US03172005_01",NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"533","2020-09-12 05:00:02-03","US","US","1540441","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.",NA,"2091","1929","7","25","South America - Neotropics","Brazil","Pernambuco",NA,"Proven. Pernambuco (Tapera).",NA,NA,NA,NA,"US03172043","US03172043_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"534","2020-09-12 05:00:02-03","US","US","2570313","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","G. Eiten & L. T. Eiten","3770","1962","3","24","South America - Neotropics","Brazil","Maranhão",NA,"Município de Lorêto: Ilha de Balsas region, between the Rios Balsas and Parnaíba. Ca. 2 km. north of main house of Fazenda Morros, about 35 km. south of Loreto. Along Morros - Picada trail.","-45.07","-7.37",NA,NA,"US03172010","US03172010_01",NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"535","2020-09-12 05:00:02-03","US","US","1187406","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","H. F. Pittier","10832","1922","11","28","South America - Neotropics","Venezuela",NA,NA,"Dividine, Tranjillo",NA,NA,NA,NA,"US00751095",NA,"Austin, D. F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"536","2020-09-12 05:00:02-03","US","US","1178436","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","K. Fiebrig","4833","1908","2","24","South America","Paraguay",NA,NA,"Feuchten Camp, zwischen Gräserum. [interpreted] N. Paraguay: Zwischen Rio Apa und Rio Aquidaban. Caballero río.",NA,NA,NA,NA,"US03172042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"537","2020-09-12 05:00:02-03","US","US","2577941","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","S. Tavares","636","1961","7","5","South America - Neotropics","Brazil","Pernambuco",NA,"Sôbre rochas, num afloramento à margem esquerda da estrada.",NA,NA,NA,NA,"US03172013","US03172013_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"538","2020-09-12 05:00:02-03","US","US","2059682","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","F. R. Fosberg","19321","1942","12","15","South America - Neotropics","Colombia","Huila",NA,"Cordillera Oriental. Rio Cabrera, 2 km. below confluence of Río Ambicá, 3 km. w.s.w. of Colombia, Dept. del Huila.","-74.83","3.37",NA,NA,"US03172025",NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
