"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","year","month","day","continentOcean","preparationType","previousCatalogNumber","barcode","order","minimumElevationInMeters","imagecode","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","infraspecificEpithet"
"175","2021-01-14 15:27:51-03","MN","R","86291","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","Kieling-Rubio, M.A.","2012","03",NA,"Brade, A.C.","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344","38539",NA,NA,"auto","1950","1929","11","08",NA,NA,NA,"R010055317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-01-14 15:27:51-03","MN","R","21243","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","Brade, A.C.","1960",NA,NA,"Brade, A.C.","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344","38539",NA,NA,"auto","9636","1929","10","08",NA,NA,NA,"R010056081,R010056076,R010056080",NA,"2200",NA,"2200",NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-01-14 15:27:51-03","MN","R","21241","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","Kieling-Rubio, M.A.","2012","03",NA,"Brade, A.C.","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344","38539",NA,NA,"auto","9893","1929","11","07",NA,NA,NA,"R010056087,R010056082,R010056083",NA,"2200",NA,"2200",NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-01-15 14:41:37-03","MN","R","210462","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","Kieling-Rubio, M.A.","2012","03",NA,"Vidal, J.","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344","38539",NA,NA,"auto","II - 673","1952","02",NA,NA,NA,NA,"R010055462",NA,"2100",NA,"2100",NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-01-14 15:27:51-03","MN","R","237364","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","Brade, A.C.",NA,NA,NA,"Smith, L.B. ; Reitz, R.","Brasil","Santa Catarina","Bom Retiro",NA,"-49.489200592041","-27.7971992492676","35974",NA,NA,"auto","10334","1957","01","23",NA,NA,NA,"R010056084",NA,"1650",NA,"1650",NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-01-14 15:27:51-03","MN","R","86262","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore",NA,NA,NA,NA,"Schwacke, C.A.W.","Brasil","Santa Catarina","São Bento do Sul",NA,"-49.3786010742188","-26.2502994537354","23090",NA,NA,"auto",NA,"1885","08","05",NA,NA,NA,"R010055432,R010055433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-01-14 15:27:51-03","MN","R","210455","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","Kieling-Rubio, M.A.","2012","03",NA,"Barcia, J.C.C.","Brasil","Rio de Janeiro","Petrópolis","Correas","-43.1786003112793","-22.5049991607666","36524",NA,NA,"auto","904","1976","01","15",NA,NA,NA,"R010056086",NA,"1300",NA,"1300",NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-01-14 15:27:51-03","MN","R","237362","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","Andrade, E.A.N.; Benevides, T. & Sylvestre, L.S.","2014","05","28","Silva, A.G.O.; Andrade, E.A.N.; Barcelos, F.R.B.; Benevides, T.; Costa, T.V.; Prado, L. & Sylvestre","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia","-44.5633010864258","-22.4960994720459","19648",NA,NA,"auto",NA,"2014","05","21",NA,NA,NA,"R010056310,R010056311,R010056312",NA,"2396",NA,"2396","44°41'30.2","22°22'42.1W",NA,NA,NA,NA,NA,NA
"183","2021-01-14 15:27:51-03","MN","R","18247","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","Brade, A.C.","1962",NA,NA,"Ule, E.H.G.","Brasil","Rio de Janeiro","Itatiaia","Serra do Itatiaia","-44.5633010864258","-22.4960994720459","19648",NA,NA,"auto","248","1894","03",NA,NA,NA,NA,"R010055322,R010055321,R010055320",NA,"2300",NA,"2300",NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-01-14 15:27:51-03","MN","R","680","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","Brade, A.C.","1960",NA,NA,"Dusén, P.K.H.","Brasil","Rio de Janeiro","Itatiaia","Serra do Itatiaia","-44.5633010864258","-22.4960994720459","19648",NA,NA,"auto","575","1902","06","19",NA,NA,NA,"R010055324",NA,"2800",NA,"2800",NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-01-15 14:41:37-03","MN","R","210463","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","Kieling-Rubio, M.A.","2012","03",NA,"Vidal, J.","Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos","-42.9655990600586","-22.4122009277344","38539",NA,NA,"auto","II - 5704","1952","12","18",NA,NA,NA,"R010055323",NA,"2000",NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-01-14 15:27:51-03","MN","R","237955","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","Gonçalves, M.T.A & Azevedo, V.M.","2019","09","10","Gonçalves, M.T.A.; Azevedo, V.M.","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia","-44.66864","-22.39476",NA,NA,NA,NA,NA,"2019","09","05",NA,NA,NA,"R010071341",NA,"2381","R010071341","2381","-44.66864","-22.39476",NA,NA,NA,NA,NA,NA
"187","2021-01-14 15:27:51-03","MN","R","223240","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","Costa, T.V. & Sylvestre, L.S.",NA,NA,NA,"Costa, T.V.; Azevedo, I.H.F.","Brasil","Rio de Janeiro","Petrópolis","Parque Nacional da Serra dos Órgãos","-43.076806","-22.464806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1644",NA,"1644","43º 04' 36.5W","22º 27' 53.3S",NA,NA,NA,NA,NA,NA
"188","2021-01-14 15:27:51-03","MN","R","232885","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","Damasceno, E.R.","2014","11",NA,"Damasceno, E.R.; Campos, I.C.G. 822","Brasil","Rio de Janeiro","Nova Friburgo","Parque Estadual dos Três Picos","-42.5311012268066","-22.2819004058838","33190",NA,NA,"auto",NA,"2014","06","19",NA,NA,NA,"R010043977",NA,NA,"R010043977",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-08-27 13:35:17-03","IAP","PACA-AGP","79052","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","Kieling- Rubio, M. A.","2011","10","07","Sehnem, A.","Brasil","RS","São Leopoldo","Morro das Cabras","-51.1472015380859","-29.7602996826172","10287",NA,"Habitat: ad rupem","auto","13732","1942","07","15",NA,NA,NA,"PACA079052","Polypodiales",NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA
"190","2019-08-27 13:35:17-03","IAP","PACA-AGP","79053","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","Kieling- Rubio, M. A.","2011","10","07","P. Occhioni","Brasil","RJ",NA,"Parque Nacional do Itatiaia - Estrada para Agulhas Negras, KM 10",NA,NA,NA,NA,"Habitat: rupestre",NA,"8683","1979","01","17",NA,NA,NA,"PACA079053","Polypodiales",NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA
"191","2019-08-27 13:35:17-03","IAP","PACA-AGP","79056","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore",NA,NA,NA,NA,"Hatschbach, G.","Brasil","RJ",NA,"Itatiaia - subida do Planalto E. Rio",NA,NA,NA,NA,"Habitat: nas rochas e margens de estrada",NA,"35847","1975","01","26",NA,NA,NA,"PACA079056","Polypodiales",NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA
"192","2019-08-27 13:35:17-03","IAP","PACA-AGP","74490","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","I. Fernandes et R. F. Nevelino",NA,NA,NA,"I. Fernandes","Brasil","RS","Bagé","Casa de Pedra","-54.1068992614746","-31.3313999176025","74087",NA,"Habitat: em paredão exposição sul lugar umido","auto","900","1991","06","30",NA,NA,NA,"PACA074490","Polypodiales",NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA
"193","2019-08-27 13:35:20-03","IAP","PACA-AGP","79265","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","A. Sehnem SJ",NA,NA,NA,"Sehnem, A.","Brasil","RS","Bom Jesus","Passo da Guarda - ad fl. Uruguay","-50.4166984558105","-28.6678009033203","55856",NA,"Habitat: ad rupem","auto","5864","1952","01","16",NA,NA,NA,"PACA079265","Polypodiales","800",NA,"800",NA,NA,"Filicopsida",NA,NA,NA,NA,NA
"194","2019-08-27 13:35:20-03","IAP","PACA-AGP","79261","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","A. Sehnem SJ","1950",NA,NA,"Sehnem, A.","Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203","55856",NA,"Habitat: in humo","auto","4316","1950","01","19",NA,NA,NA,"PACA079261","Polypodiales","1000",NA,"1000",NA,NA,"Filicopsida",NA,NA,NA,NA,NA
"195","2019-08-27 13:35:20-03","IAP","PACA-AGP","118562","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","da Silva, L. V.","2016","05","04","da Silva, L. V.","Brasil","RS","São Francisco de Paula","Rincão dos Kroeff, fragmento pertecente a Unisinos","-50.5835990905762","-29.4480991363525","76715",NA,"Habitat: terricola","auto",NA,"2016","05","04",NA,NA,NA,"PACA118562","Polypodiales",NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA
"196","2019-08-27 13:35:20-03","IAP","PACA-AGP","118564","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","da Silva, L. V.","2016","05","04","da Silva, L. V.","Brasil","RS","São Francisco de Paula","Rincão dos Kroeff, fragmento pertecente a Unisinos","-50.5835990905762","-29.4480991363525","76715",NA,"Habitat: terricola","auto",NA,"2016","05","04",NA,NA,NA,"PACA118564","Polypodiales",NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA
"197","2019-08-27 13:35:20-03","IAP","PACA-AGP","79269","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","A. Sehnem SJ","1961",NA,NA,"Sehnem, A.","Brasil","RS","São Francisco de Paula","Taimbe","-50.5835990905762","-29.4480991363525","76715",NA,"Habitat: epiphytum in silva","auto","7732","1961","01","03",NA,NA,NA,"PACA079269","Polypodiales","900",NA,"900",NA,NA,"Filicopsida",NA,NA,NA,NA,NA
"198","2019-08-27 13:35:20-03","IAP","PACA-AGP","88549","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","Kieling- Rubio, M. A.","2011","10","07","Sehnem, A.","Brasil","RS","São Francisco de Paula","Taimbé.","-50.5835990905762","-29.4480991363525","76715",NA,"HASU 3877 Habitat: In humo.","auto","6785","1956","02","14",NA,NA,NA,"PACA088549","Polypodiales","900",NA,"900",NA,NA,"Filicopsida",NA,NA,NA,NA,NA
"199","2019-08-27 13:35:20-03","IAP","PACA-AGP","108640","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","Kieling- Rubio, M. A.","2011","10","07","C.R. Lehn","Brasil","RS","São Francisco de Paula","Tainhas, Serra do Pinto.","-50.5835990905762","-29.4480991363525","76715",NA,"HASU 13882 Habitat: interior de mata, rupícola","auto","437","2002","06","27",NA,NA,NA,"PACA108640","Polypodiales","975",NA,"975",NA,NA,"Filicopsida",NA,NA,NA,NA,NA
"200","2019-08-27 13:35:20-03","IAP","PACA-AGP","108639","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","Kieling- Rubio, M. A.","2011","10","07","C.R. Lehn","Brasil","RS","São Francisco de Paula","Tainhas, Serra do Pinto.","-50.5835990905762","-29.4480991363525","76715",NA,"HASU 13934 Habitat: interior de mata, epífita","auto","396","2002","06","27",NA,NA,NA,"PACA108639","Polypodiales","975",NA,"975",NA,NA,"Filicopsida",NA,NA,NA,NA,NA
"201","2019-08-27 13:35:20-03","IAP","PACA-AGP","101645","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","Kieling- Rubio, M. A.","2011","10","07","P.G. Windisch","Brasil","RS",NA,"Josafã, perto da Fazenda São José",NA,NA,NA,NA,"HASU s/n Habitat: banhado amarelo",NA,NA,"2006","10","17",NA,NA,NA,"PACA101645","Polypodiales",NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA
"202","2019-08-27 13:35:20-03","IAP","PACA-AGP","101657","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","Kieling- Rubio, M. A.","2011","10","07","P.G. Windisch","Brasil","RS","São Francisco de Paula","próx. a Alpes de São Francisco (entroncamento da estrada de Canela)","-50.5","-29.333333",NA,NA,"HASU 15349 Habitat: na mata Hábito: epífita Ecossistema: FLORESTA OMBRÓFILA MISTA COM ARAUCÁRIA",NA,"9798","2002","10","15",NA,NA,NA,"PACA101657","Polypodiales","960",NA,"960","50°30'W","29°20'S","Filicopsida",NA,NA,NA,NA,NA
"203","2019-08-27 13:35:20-03","IAP","PACA-AGP","105875","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","Fleck, R.","2007","01","06","Schmitt & Fleck","Brasil","RS","São Francisco de Paula","Parque Municipal da Ronda.","-50.55","-29.433333",NA,NA,"Habitat: terrícola",NA,"352","2002","03","07",NA,NA,NA,"PACA105875","Polypodiales",NA,NA,NA,"50°33'W","29°26'S","Filicopsida",NA,NA,NA,NA,NA
"204","2019-08-27 13:35:20-03","IAP","PACA-AGP","114758","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","V. Graeff, T. Padoin, V. Leão","2013","12","20","V. Graeff","Brasil","RS","Caraá","Nascente do Rio dos Sinos","-50.291056","-29.706944",NA,NA,"Habitat: hemicriptófita reptante",NA,"54","2013","07","23",NA,NA,NA,"PACA114758","Polypodiales",NA,NA,NA,"50° 17' 27.8W","29° 42' 25S","Filicopsida",NA,NA,NA,NA,NA
"205","2019-08-27 13:35:20-03","IAP","PACA-AGP","114759","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","V.L. Silva","2013","07",NA,"V. L. Silva","Brasil","RS","São Francisco de Paula","Flona, estrada Macaco Branco","-50.395556","-29.418889",NA,NA,NA,NA,NA,"2013","02",NA,NA,NA,NA,"PACA114759","Polypodiales",NA,NA,NA,"50° 23' 44W","29° 25' 08S","Filicopsida",NA,NA,NA,NA,NA
"206","2019-08-27 13:35:20-03","IAP","PACA-AGP","115422","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","Becker, D.F.P.","2013","09","10","Becker, D.F.P.","Brasil","RS","São Francisco de Paula","Floresta Nacional de Sâo Francisco de Paula","-50.394217","-29.420572",NA,NA,NA,NA,NA,"2013","09","10",NA,NA,NA,"PACA115422","Polypodiales",NA,NA,NA,"50º23'39.18W","29º25'14.06S","Filicopsida",NA,NA,NA,NA,NA
"207","2019-08-27 13:35:20-03","IAP","PACA-AGP","115468","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","Kieling- Rubio, M. A.","2012","09","15","Rocha, L.D.","Brasil","RS","Caraá","nascente do Rio dos Sinos","-50.291056","-29.706944",NA,NA,"Habitat: epífito",NA,"82","2012","09","15",NA,NA,NA,"PACA115468","Polypodiales",NA,NA,NA,"50º17'27,8W","29º42'25,0S","Filicopsida",NA,NA,NA,NA,NA
"208","2019-08-27 13:35:20-03","IAP","PACA-AGP","116488","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","Silva, V. L.",NA,NA,NA,"Mallmann & Silva","Brasil","RS","Cambará do Sul","Parque do Taimbezinho","-50.115147","-29.119564",NA,NA,"Hábito: corticícola",NA,NA,"2015","05","18",NA,NA,NA,"PACA116488","Polypodiales",NA,NA,NA,"50º06'54.53''W","29º07'10.43''S","Filicopsida",NA,NA,NA,NA,NA
"209","2019-08-27 13:35:20-03","IAP","PACA-AGP","116489","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","Silva, V. L.",NA,NA,NA,"Mallmann & Silva","Brasil","RS","Cambará do Sul","Parque do Taimbezinho","-50.104969","-29.132972",NA,NA,"Hábito: corticícola",NA,NA,"2015","05","18",NA,NA,NA,"PACA116489","Polypodiales",NA,NA,NA,"50º06'17.89''W","29º07'58.70''S","Filicopsida",NA,NA,NA,NA,NA
"210","2019-08-27 13:35:20-03","IAP","PACA-AGP","116490","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","Silva, V. L.",NA,NA,NA,"Mallmann & Silva","Brasil","RS","Cambará do Sul","Parque do Taimbezinho","-50.118572","-29.134469",NA,NA,"Hábito: corticícola",NA,NA,NA,NA,NA,NA,NA,NA,"PACA116490","Polypodiales",NA,NA,NA,"50º07'06.86''W","29º08'04.09''S","Filicopsida",NA,NA,NA,NA,NA
"211","2019-08-27 13:35:20-03","IAP","PACA-AGP","116491","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","Silva, V. L.",NA,NA,NA,"Mallmann & Silva","Brasil","RS","Cambará do Sul","Parque do Taimbezinho","-50.118572","-29.134469",NA,NA,"Hábito: terrícola",NA,NA,"2015","05","18",NA,NA,NA,"PACA116491","Polypodiales",NA,NA,NA,"50º07'06.86''W","29º08'04.09''S","Filicopsida",NA,NA,NA,NA,NA
"212","2019-08-27 13:35:20-03","IAP","PACA-AGP","116492","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","Silva, V. L.",NA,NA,NA,"Mallmann & Silva","Brasil","RS","Cambará do Sul","Parque do Taimbezinho","-50.118572","-29.134469",NA,NA,"Hábito: terrícola",NA,NA,"2015","05","18",NA,NA,NA,"PACA116492","Polypodiales",NA,NA,NA,"50º07'06.86''W","29º08'04.09''S","Filicopsida",NA,NA,NA,NA,NA
"213","2019-08-27 13:35:20-03","IAP","PACA-AGP","116493","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","Silva, V. L.",NA,NA,NA,"Mallmann & Silva","Brasil","RS","Cambará do Sul","Parque do Taimbezinho","-50.118572","-29.134469",NA,NA,"Hábito: corticícola",NA,NA,NA,NA,NA,NA,NA,NA,"PACA116493","Polypodiales",NA,NA,NA,"50º07'06.86''W","29º08'04.09''S","Filicopsida",NA,NA,NA,NA,NA
"214","2019-08-27 13:35:20-03","IAP","PACA-AGP","79258","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","A. Sehnem SJ","1973",NA,NA,"Sehnem, A.","Brasil","RS",NA,"Aparados da Serra - Rio dos Touros",NA,NA,NA,NA,NA,NA,"871","1942","01","13",NA,NA,NA,"PACA079258","Polypodiales","900",NA,"900",NA,NA,"Filicopsida",NA,NA,NA,NA,NA
"215","2019-08-27 13:35:20-03","IAP","PACA-AGP","79259","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","A. Sehnem SJ","1973",NA,NA,"Sehnem, A.","Brasil","RS",NA,"Serra da Rocinha - Aparados da Serra",NA,NA,NA,NA,"Habitat: ad rupem",NA,"985","1942","01","14",NA,NA,NA,"PACA079259","Polypodiales","1000",NA,"1000",NA,NA,"Filicopsida",NA,NA,NA,NA,NA
"216","2019-08-27 13:35:20-03","IAP","PACA-AGP","79270","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","A. Sehnem SJ","1961",NA,NA,"Sehnem, A.","Brasil","RS",NA,"Serra da Rocinha - Aparados da Serra",NA,NA,NA,NA,"Habitat: epiphytum ad arborem",NA,"7785","1961","01","17",NA,NA,NA,"PACA079270","Polypodiales","1000",NA,"1000",NA,NA,"Filicopsida",NA,NA,NA,NA,NA
"217","2019-08-27 13:35:20-03","IAP","PACA-AGP","79273","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","A. Sehnem SJ","1976","05","22","Reitz, R.","Brasil","SC","Capetinga","Campo Erê",NA,NA,NA,NA,NA,NA,"4717","1952","01","24",NA,NA,NA,"PACA079273","Polypodiales","1000",NA,"1000",NA,NA,"Filicopsida",NA,NA,NA,NA,NA
"218","2019-08-27 13:35:20-03","IAP","PACA-AGP","79274","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","Kieling- Rubio, M. A.","2011","10","07","Airton Santos","Brasil","AM","Paricachoeira","P. Rio Tiquié",NA,NA,NA,NA,"Habitat: em tronco de árvore",NA,NA,"1970","02",NA,NA,NA,NA,"PACA079274","Polypodiales",NA,NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA
"219","2019-08-27 13:35:20-03","IAP","PACA-AGP","90763","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","Kieling- Rubio, M. A.","2011","10","07","R. Wasum","Brasil","RS","São Francisco de Paula","RS 235, km 68.","-50.646944","-29.373333",NA,NA,"HASU 14627 Habitat: Sobre troncos, interior da mata.",NA,"1234","2001","11","18",NA,NA,NA,"PACA090763","Polypodiales","830",NA,"830","50°38'49''W","29°22'24''S","Filicopsida",NA,NA,NA,NA,NA
"220","2019-08-27 13:35:20-03","IAP","PACA-AGP","79271","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","A. Sehnem SJ","1973",NA,NA,"Hatschbach, G.","Brasil","PR","Campina Grande do Sul","Pico Caratuva","-49.0553016662598","-25.3055992126465","55154",NA,"Habitat: topo de morro","auto","18570","1968","02","08",NA,NA,NA,"PACA079271","Polypodiales","1950",NA,"1950",NA,NA,"Filicopsida",NA,NA,NA,NA,NA
