"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","recordNumber","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"1071","2020-09-02 16:24:36-03","Cenargen","CEN","69631","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.",NA,NA,NA,NA,"E. M. Francisco - UEL","1998","11","06","Brasil","PR","ORTIGUEIRA",NA,"-50.9494018554688","-24.2082996368408",NA,NA,"Botões esverdeados. Próximo á bica. Doação da Universidade Estadual de Londrina. Departamento de Biologia Animal e Vegetal. Herbário FUEL (25,.073).","CEN00069631","CEN00069631",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA,"1",NA,NA
"1072","2020-09-02 16:24:36-03","Cenargen","CEN","10627","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","M. B. R. Caruzo","2007","02",NA,"Francisco das Chagas e Silva","1985","10","30","Brasil","PR","LONDRINA","Floresta dos Irmãos Godoy.","-51.1627998352051","-23.3103008270264",NA,NA,"Botão floral e flores verde acinzentada. Muito frequentada por insetos. Doação da Universidade Estadual de Londrina - Centro de Ciências Biológicas. Departamento de Biologia Geral.","CEN00010627","CEN00010627",NA,"Exsicatas",NA,NA,NA,"930",NA,NA,"63728","auto",NA,NA,NA,"1",NA,NA
"1073","2020-09-02 16:24:36-03","Cenargen","CEN","38016","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","M. C. Dias","2000",NA,NA,"Cristiano Medri","1999","12","22","Brasil","PR","SAO JERONIMO DA SERRA","Salto João Nogueira.","-50.7411003112793","-23.7275009155273",NA,NA,"Doação da Universidade Estadual de Londrina - Departamento de Biologia Animal e Vegetal. Herbário FUEL. Nº 28.388.","CEN00038016","CEN00038016",NA,"Exsicatas",NA,NA,NA,"912",NA,NA,"30511","auto",NA,NA,NA,"1",NA,NA
"1074","2019-12-09 17:29:51-03","UFPR","EFC","4268","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.",NA,NA,NA,NA,"Guapyassu, M.; Abrão, H.","1993","10","28","Brasil","Paraná","Maringá","Parque do Ingá","-51.9312","-23.4275","-51.9312","-23.4275",NA,"EFC004268",NA,NA,NA,NA,NA,NA,"311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1075","2019-12-09 17:29:51-03","UFPR","EFC","11195","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Vieira, R.S.","2012","05","20","Borges, A.D.","2012","05","20","Brasil","Paraná","Campina Grande do Sul","Serra do Capivari","-48.8215","-25.1377","-48.8215","-25.1377","Arbusto 1,5m em campo de altitude, 1600m s.n.m. Flor creme","EFC011195",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1076","2019-10-29 10:07:41-03","UFPR","EFC","17744","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Souza, I.","2019","01","15","Souza, I.","2019","01","15","Brasil","PR","Curitiba","Ciclovia do Bacacheri","-49.243205","-25.416935","-49.243205","-25.416935","Arvoreta 4 m, frutos verde-amarelados. Na arborização da ciclovia.","EFC017744",NA,NA,NA,NA,NA,NA,"368","915","915",NA,NA,NA,NA,NA,NA,NA,NA
"1077","2019-12-09 17:29:51-03","UFPR","EFC","16933","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Caxambu, M.G.","2014","04","15","Campanini, T.S. et al.","2013","12","16","Brasil","Paraná","Mandaguaçu","Estrada Paineirinha","-52.1522","-23.3642","-52.1522","-23.3642","Árvore com 6 m; frutos maduros verdes; argissolo __COMMOM_NAME__: Capixingui","EFC016933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1078","2019-12-09 17:29:51-03","UFPR","EFC","1576","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Souza, I.","2018","05","11","Roderjan, C.V.; Urbanetz, A.",NA,NA,NA,"Brasil","Paraná","Centenário do Sul","Parque Florestal de Ibicatu","-51.4914","-22.7832","-51.4914","-22.7832","Árvore frequente em sub-bosque, 450m s.n.m. __COMMOM_NAME__: Capixingui","EFC001576",NA,NA,NA,NA,NA,NA,"717","400","400",NA,NA,NA,NA,NA,NA,NA,NA
"1079","2019-12-09 17:29:51-03","UFPR","EFC","11227","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Saueressig, D.","2011","12","02","Saueressig, D.; Henke, J.M.","2011","07","20","Brasil","Paraná","Irati","Riozinho dos Anciute, saída p/ São Mateus","-50.6511001586914","-25.4671993255615",NA,NA,"borda de floresta __COMMOM_NAME__: vassourão-folha-larga","EFC011227",NA,NA,NA,NA,NA,NA,"1351",NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"1080","2019-12-09 17:29:51-03","UFPR","EFC","9417","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Dias, M.C.","1996","01","01","Cova, G.; et al.","1994","09","23","Brasil","Paraná","Londrina","Horto da UEL- saída para a psicultura","-51.1627998352051","-23.3103008270264",NA,NA,"Árvore, flor verde. Borda da mata.","EFC009417",NA,NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"1081","2021-03-15 18:26:57-03","USP","SPF","116437","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Lima, LR","2000","10",NA,"Souza, VC","1996","02","13","Brasil","São Paulo","Maracaí","São João das Laranjeiras. Cerca de 15 km da cidade em direção a Iepê, próximo à Fazenda Capivari.","-50.863306","-22.627056","-50.863306","-22.627056","Árvore, ca. 7 m alt.; frutos creme.; Mata mesófila.","SPF00116437","SPF00116437",NA,NA,NA,NA,NA,"10883","430","430",NA,NA,NA,NA,NA,NA,NA,NA
"1082","2021-03-15 18:26:57-03","USP","SPF","114855","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Lima, LR","2000","10",NA,"Souza, VC","1996","01","24","Brasil","São Paulo","Avaré",NA,"-48.964694","-23.185194","-48.964694","-23.185194","Ca. 5 km da cidade em direção a Itaí. Entrada para hotéis Península e Berro d#?#Água. Cerradão.; Árvore até 8,0 m alt.; frutos imaturos verdes.","SPF00114855","SPF00114855",NA,NA,NA,NA,NA,"10393","610","610",NA,NA,NA,NA,NA,NA,NA,NA
"1083","2021-03-15 18:26:57-03","USP","SPF","115987","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Mantovani, W","1994","03",NA,"Dislich, R","1994","02","01","Brasil","São Paulo","São Paulo","Reserva da CUASO","-46.716667","-23.55","-46.716667","-23.55","Árvore 14,5 m alt., 80 cm perímetro à altura do peito, no interior da mata, entre o riacho e a rua do Lago, parte sul da reserva.; Mata secundária.","SPF00115987","SPF00115987",NA,NA,NA,NA,NA,"44","735","765",NA,NA,NA,NA,NA,NA,NA,NA
"1084","2021-03-15 18:26:57-03","USP","SPF","115988","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Mantovani, W","1994","03",NA,"Dislich, R","1994","02","01","Brasil","São Paulo","São Paulo","Reserva da CUASO","-46.716667","-23.55","-46.716667","-23.55","Árvore 16 m alt., 91 cm perímetro à altura do peito, no interior da mata, entre o riacho e a rua do Lago, parte sul da reserva.; Mata secundária.","SPF00115988","SPF00115988",NA,NA,NA,NA,NA,"46","735","765",NA,NA,NA,NA,NA,NA,NA,NA
"1085","2021-03-15 18:26:57-03","USP","SPF","115989","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Mantovani, W","1994","03",NA,"Dislich, R","1994","02","01","Brasil","São Paulo","São Paulo","Reserva da CUASO","-46.716667","-23.55","-46.716667","-23.55","Árvore 7,5 m alt., 44 cm perímetro à altura do peito, no interior da mata, entre o riacho e a rua do Lago, parte sul da reserva.; Mata secundária.","SPF00115989","SPF00115989",NA,NA,NA,NA,NA,"47","735","765",NA,NA,NA,NA,NA,NA,NA,NA
"1086","2021-03-15 18:26:57-03","USP","SPF","115990","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Mantovani, W","1994","03",NA,"Dislich, R","1994","02","01","Brasil","São Paulo","São Paulo","Reserva da CUASO","-46.716667","-23.55","-46.716667","-23.55","Árvore 10 m alt., 61 cm perímetro à altura do peito, no interior da mata, entre o riacho e a rua do Lago, parte sul da reserva.; Mata secundária.","SPF00115990","SPF00115990",NA,NA,NA,NA,NA,"48","735","765",NA,NA,NA,NA,NA,NA,NA,NA
"1087","2021-03-15 18:26:57-03","USP","SPF","115991","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Mantovani, W","1994","03",NA,"Dislich, R","1994","02","03","Brasil","São Paulo","São Paulo","Reserva da CUASO","-46.716667","-23.55","-46.716667","-23.55","Árvore 14,5 m alt., 73,5 cm perímetro à altura do peito, no interior da mata, entre o riacho e a rua do Lago, parte sul da reserva.; Mata secundária.","SPF00115991","SPF00115991",NA,NA,NA,NA,NA,"52","735","765",NA,NA,NA,NA,NA,NA,NA,NA
"1088","2021-03-15 18:26:57-03","USP","SPF","115992","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Mantovani, W","1994","03",NA,"Dislich, R","1994","03","07","Brasil","São Paulo","São Paulo","Reserva da CUASO","-46.716667","-23.55","-46.716667","-23.55","Árvore 16 m alt., 66 cm perímetro à altura do peito, no interior da mata, entre o riacho e a rua do lago, parte sul da reserva.; Mata secundária.","SPF00115992","SPF00115992",NA,NA,NA,NA,NA,"58","735","765",NA,NA,NA,NA,NA,NA,NA,NA
"1089","2021-03-15 18:26:57-03","USP","SPF","115993","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Mantovani, W","1994","03",NA,"Dislich, R","1994","03","08","Brasil","São Paulo","São Paulo","Reserva da CUASO","-46.716667","-23.55","-46.716667","-23.55","rvore 12,5 m alt., 80 cm perímetro à altura do peito, no interior da mata, entre o riacho e a rua do lago, parte sul da reserva.; Mata secundária.","SPF00115993","SPF00115993",NA,NA,NA,NA,NA,"64","735","765",NA,NA,NA,NA,NA,NA,NA,NA
"1090","2021-03-15 18:26:57-03","USP","SPF","116634","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Lima, LR","2000","10",NA,"Tozzi, AMGA","1994","11","09","Brasil","São Paulo","Cássia dos Coqueiros",NA,"-47.168","-21.281","-47.168","-21.281","Árvore 10 m, frutos imaturos.","SPF00116634","SPF00116634",NA,NA,NA,NA,NA,"9496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1091","2021-03-15 18:26:57-03","USP","SPF","121035","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Garcia, RJF","1995",NA,NA,"Garcia, RJF","1992","11","13","Brasil","São Paulo","São Paulo","Parque Santo Dias, Trilha do Muro, borda da mata.","-46.7725","-23.663056","-46.7725","-23.663056","Arvoreta, 4 m alt., DAP 15 cm, com líquens e musgos; flores esverdeadas, visitadas por abelas Apis.","SPF00121035","SPF00121035",NA,NA,NA,NA,NA,"223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1092","2021-03-15 18:26:57-03","USP","SPF","147815","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Groppo, M","2001","08",NA,"Groppo, M","2001","08","25","Brasil","São Paulo","Socorro",NA,"-46.516667","-22.583333","-46.516667","-22.583333","Bairro dos Domingues. Capoeira e adjacências na beira da estrada.; Árvore ca. 4 m. Folhas face adaxial glauca, inflorescências esbranquiçadas, folhas velhas alaranjadas.","SPF00147815","SPF00147815",NA,NA,NA,NA,NA,"840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1093","2021-03-15 18:26:57-03","USP","SPF","184823","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Assis, LCS","2004","01","27","Valente, ASM","2001","11","02","Brasil","Minas Gerais",NA,"Mata do Baú.",NA,NA,NA,NA,"Árvore, ca. 15 m. Folhas discolores. Brácteas verdes e botões amarronzados.","SPF00184823","SPF00184823",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094","2019-11-13 11:19:55-03","USP","SPF","197872","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Cordeiro, I; Santos, MF","2008",NA,NA,"Santos, MF","2007","12","18","Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó.","-43.432861","-19.431861","-43.432861","-19.431861",NA,"SPF00197872","SPF00197872",NA,NA,NA,NA,NA,"211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1095","2019-11-13 11:19:55-03","USP","SPF","200277","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Freitas, HS","2009",NA,NA,"Freitas, HS","2008","01","17","Brasil","São Paulo","São José do Barreiro",NA,"-44.661444","-22.638611","-44.661444","-22.638611",NA,"SPF00200277","SPF00200277",NA,NA,NA,NA,NA,"244","482","482",NA,NA,NA,NA,NA,NA,NA,NA
"1096","2021-03-15 18:26:57-03","USP","SPF","203071","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Cordeiro, I","2014","03",NA,"Pirani, JR","2009","02","04","Brasil","Minas Gerais","Congonhas do Norte","Serra Talhada, Setor nordeste da Serra do Cipó, ca. 6 km SW da estrada Congonhas do Norte - Gouveia, entrada a 3.7 km NW de Congonhas do Norte, estrada pelo alto da serra em local denominado localmente Retiro.","-43.739167","-18.813333","-43.739167","-18.813333","Campão de mata montana, cerrado de altitude e campo sujo pedregoso.","SPF00203071","SPF00203071",NA,NA,NA,NA,NA,"5777","1260","1260",NA,NA,NA,NA,NA,NA,NA,NA
"1097","2019-11-13 11:19:55-03","USP","SPF","203471","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Zipparro, VB","2007","12","12","Zipparro, VB","2007","12","12","Brasil","São Paulo","Ubatuba","Parque Estadual da Ilha Anchieta","-45.033333","-23.516667","-45.033333","-23.516667","Trilha do Sul (início), borda da floresta rala, ambiente iluminado.","SPF00203471","SPF00203471",NA,NA,NA,NA,NA,"2307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098","2021-03-15 18:26:57-03","USP","SPF","211798","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Antar, GM","2014","08",NA,"Ceccantini, GCT; Ifanger, ER; Baldaconi, G; Teixeira-Costa, L; Jardim, PCA","2013","12","12","Brasil","São Paulo","Gália","Estação Ecológica dos Caetetus","-49.677333","-22.379469","-49.677333","-22.379469","Estéril. Madeira na xiloteca para estudo de dendrocronologia. H = 19,6 m. CAP = 46 cm. PIM = 6,8 m.","SPF00211798","SPF00211798",NA,NA,NA,NA,NA,"4012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1099","2020-03-04 18:50:28-03","USP","SPF","219555","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Pereira, APN","2020","01","23","El Ottra, JHL","2011","01","23","Brasil","Espírito Santo","Alfredo Chaves","ES-383, trecho não pavimentado entre São Bento de Urânia e Castelinho.","-40.911556","-20.481139","-40.911556","-20.481139",NA,"SPF00219555","SPF00219555",NA,NA,NA,NA,NA,"110","830","830",NA,NA,NA,NA,NA,NA,NA,NA
"1100","2021-03-15 18:26:57-03","USP","SPF","92582","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Lima, LR","2000","08",NA,"Giulietti, AM","1994","01","16","Brasil","Minas Gerais","Tiradentes",NA,"-44.15","-21.083333","-44.15","-21.083333","Caminho para a Serra de São José. Trecho de mata secundária.; Árvore, at#?#3 5 m alt.; frutos imaturos e cálice verde-amarelados.","SPF00092582","SPF00092582",NA,NA,NA,NA,NA,"CFCR13658","1080","1080",NA,NA,NA,NA,NA,NA,NA,NA
"1101","2021-03-15 18:26:57-03","USP","SPF","140231","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Lima, LR","2003","06","27","Santos, TS","1971","01","22","Brasil","Bahia","Camacan",NA,"-39.4958000183105","-15.4191999435425",NA,NA,"Estrada para Canavieiras. Mata litorânea.; Árvore de 7 m atl. Flor creme, cálice verde. Tricomas estrelados na face abaxial.","SPF00140231","SPF00140231",NA,NA,NA,NA,NA,"1395",NA,NA,"22686","auto",NA,NA,NA,NA,NA,NA
"1102","2021-03-15 18:26:57-03","USP","SPF","185380","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Riina, R","2004",NA,NA,"Mattos-Silva, LA","1979","04","03","Brasil","Bahia","Ilhéus","Rod. Ilhéus/Buerarema, km 20.","-39.0494003295898","-14.7889003753662",NA,NA,"Árvore, 10 m X 30 cm. Flores verdes e frutos imaturos, verdes.","SPF00185380","SPF00185380",NA,NA,NA,NA,NA,"321",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA
"1103","2021-03-15 18:26:57-03","USP","SPF","140228","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Lima, LR","2003","06","27","Belém, RP","1967","01","05","Brasil","Bahia","Itacaré",NA,"-38.9967002868652","-14.2775001525879",NA,NA,"Rodovia Ubaitaba - Itacaré. Plantação de cacau.; Árvore 10 m x 20 cm de diam.; flores brancas, anteras amareladas, cálice verde.","SPF00140228","SPF00140228",NA,NA,NA,NA,NA,"2961",NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA
"1104","2021-03-15 18:26:57-03","USP","SPF","140229","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Lima, LR","2000","10",NA,"Belém, RP","1967","01","05","Brasil","Bahia","Itacaré",NA,"-38.9967002868652","-14.2775001525879",NA,NA,"Rod. Ubaitaba - Itacaré. Plantação de cacau.; Árvore 10 m x 15 cm de diam. Flores esverdeadas.","SPF00140229","SPF00140229",NA,NA,NA,NA,NA,"2964",NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA
"1105","2019-11-13 11:19:55-03","USP","SPF","184821","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Haiad, BS","2004","08","24","Krieger, L","1977","12","10","Brasil","Minas Gerais","Chácara","Chácara. Providência.","-43.2216987609863","-21.6721992492676",NA,NA,NA,"SPF00184821","SPF00184821",NA,NA,NA,NA,NA,"s.n.",NA,NA,"11133","auto",NA,NA,NA,NA,NA,NA
"1106","2021-03-15 18:26:57-03","USP","SPF","159159","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Cordeiro, I; Caruzo, MBR","2005","06",NA,"Krieger, L","1977","12","10","Brasil","Minas Gerais","Chácara","Sítio da Div. Providência.","-43.2216987609863","-21.6721992492676",NA,NA,"Árvore mais de 10 m, flores esverdeadas muito atacada por larvas de bezouros.","SPF00159159","SPF00159159",NA,NA,NA,NA,NA,"15600",NA,NA,"11133","auto",NA,NA,NA,NA,NA,NA
"1107","2021-03-15 18:26:57-03","USP","SPF","30535","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Cordeiro, I","1986","12",NA,"Pirani, JR","1982","12","16","Brasil","Minas Gerais","Lagoa Dourada",NA,"-44.0783004760742","-20.914400100708",NA,NA,"Árvore 7 m alt. Flores creme.","SPF00030535","SPF00030535",NA,NA,NA,NA,NA,"309",NA,NA,"18625","auto",NA,NA,NA,NA,NA,NA
"1108","2019-11-13 11:19:55-03","USP","SPF","193592","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Webster, GL","1995","02",NA,"Miranda, AM","1994","02","28","Brasil","Pernambuco","São Benedito do Sul",NA,"-35.9516983032227","-8.80832958221436",NA,NA,NA,"SPF00193592","SPF00193592",NA,NA,NA,NA,NA,"1271",NA,NA,"15839","auto",NA,NA,NA,NA,NA,NA
"1109","2021-03-15 18:26:57-03","USP","SPF","192820","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Souza, A","1998","05",NA,"Giordano, LC","1994","11","26","Brasil","Rio de Janeiro","Paraty","Área de Proteção Ambiental de Cairuçu, Estrada paralela ao Rio Paraty-Mirim, acesso à direita após a entrada para Paraty-Mirim.","-44.7131004333496","-23.2178001403809",NA,NA,"Árvore ca. 6-8 m de alt., heliófila. Folhas membranáceas discolores, ásperas, inflorescências com botões verdes, flores verde-amareladas, levemente aromáticas.","SPF00192820","SPF00192820",NA,NA,NA,NA,NA,"1798",NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"1110","2021-03-15 18:26:57-03","USP","SPF","203944","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Anônimo",NA,NA,NA,"Cavalcanti, DC","1999","12","18","Brasil","São Paulo","Analândia",NA,"-47.6599998474121","-22.1200008392334",NA,NA,"Floresta estacional semidecidual.","SPF00203944","SPF00203944",NA,NA,NA,NA,NA,"441",NA,NA,"14271","auto",NA,NA,NA,NA,NA,NA
"1111","2021-03-15 18:26:57-03","USP","SPF","196753","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Pessoa, SVA",NA,NA,NA,"Pessoa, SVA","1998","12","12","Brasil","São Paulo","Bananal","Estrada para o PN Bocaina, mata na beira do Rio Bananal, mata na propriedade do Sr. Venuti, acima da casa, na cachoeira da Água Branca.","-44.3199996948242","-22.6800003051758",NA,NA,"Árvore, ca. 16 m alt., folhas discolores verdes com pêlos amarelos, botões verdes, flores com cálice verde, estames alvos.","SPF00196753","SPF00196753",NA,NA,NA,NA,NA,"956","900","1050","26795","auto",NA,NA,NA,NA,NA,NA
"1112","2021-03-15 18:26:57-03","USP","SPF","196754","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Pessoa, SVA",NA,NA,NA,"Pessoa, SVA","1998","12","08","Brasil","São Paulo","Bananal","Estrada para o PN Bocaina, mata na beira do Rio Bananal, próximo à Cachoeira da Água Branca, propriedade da D. Sonia.","-44.3199996948242","-22.6800003051758",NA,NA,"Árvore, ca. 9 m de alt., heliófila, folhas face ventral verde, dorsal com pêlos alvo-ferrugíneos, botões florais castanhos.","SPF00196754","SPF00196754",NA,NA,NA,NA,NA,"924","750","750","26795","auto",NA,NA,NA,NA,NA,NA
"1113","2021-03-15 18:26:57-03","USP","SPF","61088","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Souza, VC","1987","09","14","Rossi, L","1984","10","30","Brasil","São Paulo","Cotia","Cemucam, Matinha próxima à churrasqueira.","-46.9099998474121","-23.6000003814697",NA,NA,"Árvore, 6-8 m alt. Flores verdes.","SPF00061088",NA,NA,NA,NA,NA,NA,"363",NA,NA,"23869","auto",NA,NA,NA,NA,NA,NA
"1114","2021-03-15 18:26:57-03","USP","SPF","140042","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Cordeiro, I","2010","03",NA,"Forzza, RC","1999","12","19","Brasil","São Paulo","Cotia","Mata do governo.","-46.9099998474121","-23.6000003814697",NA,NA,"Arvoreta ca. 3 m alt., em borda de mata. Folhas discolores, levemente ferrugíneas na face abaxial. Flores com cálice creme-esverdeado; pétalas e estames cremes.","SPF00140042","SPF00140042",NA,NA,NA,NA,NA,"1447",NA,NA,"23869","auto",NA,NA,NA,NA,NA,NA
"1115","2021-03-15 18:26:57-03","USP","SPF","114576","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Lima, LR","2000","10",NA,"Kinoshita-Gouveia, LS","1994","11","08","Brasil","São Paulo","Divinolândia",NA,"-46.7299995422363","-21.6599998474121",NA,NA,"Árvore 5 m, fruto imaturo verde.","SPF00114576","SPF00114576",NA,NA,NA,NA,NA,"9474",NA,NA,"15684","auto",NA,NA,NA,NA,NA,NA
"1116","2021-03-15 18:26:57-03","USP","SPF","85880","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Mantovani, W",NA,NA,NA,"Ceccantini, GCT","1983","04","10","Brasil","São Paulo","Ilhabela","Estrada para a Praia de Castelhanos.","-45.3499984741211","-23.7700004577637",NA,NA,"Árvore alt. ca. 7 m.","SPF00085880","SPF00085880",NA,NA,NA,NA,NA,"111",NA,NA,"23719","auto",NA,NA,NA,NA,NA,NA
"1117","2021-03-15 18:26:57-03","USP","SPF","98927","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Lima, LR","2000","10",NA,"Tamashiro, JY","1994","09","26","Brasil","São Paulo","Itatinga","Estrada para Avaré km 6, estrada para a Fazenda Aratinga.","-48.6100006103516","-23.1000003814697",NA,NA,"Arvoreta de 7 m., flores creme esverdeados.","SPF00098927","SPF00098927",NA,NA,NA,NA,NA,"604",NA,NA,"28219","auto",NA,NA,NA,NA,NA,NA
"1118","2021-03-15 18:26:57-03","USP","SPF","107562","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Anônimo",NA,NA,NA,"Bernacci, LC","1995","03","16","Brasil","São Paulo","Monte Alegre do Sul","Estação Experimental do IAC, Região montanhosa.","-46.6800003051758","-22.6800003051758",NA,NA,"Árvore ca. 10 m alt., frutos imaturos.","SPF00107562","SPF00107562",NA,NA,NA,NA,NA,"1307",NA,NA,"11114","auto",NA,NA,NA,NA,NA,NA
"1119","2019-11-13 11:19:55-03","USP","SPF","16590","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Rawitscher, FK",NA,NA,NA,"Rawitscher, FK","1945","12","11","Brasil","São Paulo","São Paulo","Campos de Butantã.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"SPF00016590","SPF00016590",NA,NA,NA,NA,NA,"s.n.",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"1120","2019-11-13 11:19:54-03","USP","SPF","10229","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","floribundus","Croton floribundus","Spreng.","Hoehne, W",NA,NA,NA,"Hoehne, W","1932","12","27","Brasil","São Paulo","São Paulo","Cidade Jardim.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"SPF00010229","SPF00010229",NA,NA,NA,NA,NA,"s.n.",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
