"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","typeStatus"
"45","2021-03-15 16:37:00-03","NY","NYBG","612476","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","R. R. Guedes","1984","06","01","South America","Brazil","Rio de Janeiro","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=156792' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612476","Magnoliophyta","Poales","Sw.","E. R. Guaglianone","822","Distrito de Pedro do Rio, Vale das Videiras, Morro do Cuca.","-43.1783","-22.505","1055","1055","NY00612476_01","Petrópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","612482","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","I. Mimura","1962","02","10","South America","Brazil","São Paulo","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=156798' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612482","Magnoliophyta","Poales","Sw.","C. F. S. Muniz","269","Uma área disjuntiva de cerrado, de várias centenas de km2, rodeada antigamente por mata. Ca. 8,0 km SW em linha reta da praça principal de Sao José dos Campos.","-45.88","-23.1703","550","550","NY00612482_01","Sao José dos Campos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","637251","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","M. H. Nee","1988","02","15","South America","Bolivia","Santa Cruz","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=156787' target='other'> <mi>dwc_moreinfo</mi></a>","NY00637251","Magnoliophyta","Poales","Sw.","W. W. Thomas","36305","10 km. S of center of Santa Cruz, 1 km. N of YPFB oil refinery on dirt road to Lomas de Arena.","-63.18","-17.875","425","425",NA,"Andrés Ibáñez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","637249","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","B. Rosengurtt","1944","01","12","South America","Uruguay","Canelones","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=156785' target='other'> <mi>dwc_moreinfo</mi></a>","NY00637249","Magnoliophyta","Poales","Sw.","M. Barros","B-4319","R.O. del Uruguay: Canelones, bañados de Pando.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2017-08-01 16:06:00-03","NY","NYBG","02618963","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","A. C. Araújo","2006","11","24","South America","Brazil","Santa Catarina","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2944351' target='other'> <mi>dwc_moreinfo</mi></a>","NY02618963","Magnoliophyta","Poales",NA,NA,"1689","Enseada do Brito BR 101 para Laguna. Logo após a ponte sobre o Rio.",NA,NA,"419","419","NY02618963_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00939428","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","W. R. Anderson","1973","05","11","South America","Brazil","Goiás","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=973825' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939428","Magnoliophyta","Poales","Sw.",NA,"10099","Serra Dourada, ca. 15 km (straight line) S of Goiás Velho","-50.1333","-16.06885","1000","1000","NY00939428_01","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","612478","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","M. Alves","1999","01","06","South America","Brazil","São Paulo","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=156807' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612478","Magnoliophyta","Poales","Sw.",NA,"1756","Estaçao Ecológica Juréia-Itains, trilha do Imperador.","-47.173377","-24.51031",NA,NA,"NY00612478_01","Peruíbe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-02-18 09:29:11-03","UNESP-IBB","BOTU","10477","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Kummrow, R.","1982","12","21",NA,"Brasil","Paraná",NA,NA,"Campo, depressões úmidas","BOTU010477",NA,NA,"Sw.",NA,"2129",NA,NA,NA,NA,NA,NA,"São José dos Pinhais","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-18 09:29:11-03","UNESP-IBB","BOTU","26144","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Santos, E.P.","1999","01","22",NA,"Brasil","Paraná",NA,NA,"Erva de + ou - 40 cm de altura","BOTU026144",NA,NA,"Sw.","Boldrini, I.","728",NA,NA,NA,NA,NA,NA,"Guaratuba","9999","9999","1999","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-13 09:19:32-03","UFRJ","RFA","12895","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","E. Pereira; Pabst 5871","1961","10","07",NA,"Brasil","Paraná",NA,NA,"in uliginosis e rhizoma rubris radicesque","RFA31152",NA,NA,"Sw.","J.R.Swallen","6044","Estrada Curitiba - Paranaguá, Km 34",NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-13 09:19:32-03","UFRJ","RFA","11051","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","G.G. Hatschbach","1966","11","06",NA,"Brasil","Paraná",NA,NA,NA,"RFA52979",NA,NA,"Sw.","T.M. Pedersen","15068","Tamanduá","-49.6356010437012","-25.5839004516602",NA,NA,NA,"Balsa Nova",NA,NA,"1971",NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:52:17-03","EAO","IAN","101151","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Lanjouw, J; Lindeman, JC","1949","01","06",NA,NA,NA,NA,NA,NA,"IAN101151","Monocotiledônea",NA,"Sw.","Lindeman, JC","1674",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1949","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:52:17-03","EAO","IAN","138722","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Irwin, HS; Harley, RM","1971","01","22","Southern America","Brasil","Minas Gerais",NA,NA,"Culms ascending - divergent, to ca. 25cm tall Wet grount. Lower cut-over slopes , sand slopes, near riacho, ca. 10km W. of barão dos cocais, ca.","IAN138722","Monocotiledônea",NA,"Sw.","Koyama, T","28847","Serra da Caraça.",NA,NA,"1400","1400",NA,NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:52:17-03","EAO","IAN","182836","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Santos, LO; Menezes, MPM; Mehlig, U; Santa Brígida, AB; Silva, WT","2006","08","20","Southern America","Brasil","Pará",NA,NA,"Erva, flor amarelo escuro com frutos brancos","IAN182836","Monocotiledônea",NA,"Sw.","Schneider, LJC","26","Ajuruteua, dunas e campos ao noroeste da vila Bonifácio","-46.618139","-0.832917",NA,NA,NA,"Bragança","-46.618139","-0.832917","2012","02",NA,NA,"24",NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:52:17-03","EAO","IAN","54766","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Black, GA","1950","07","08","Southern America","Brasil","Pará",NA,NA,"Infl. reflexa.","IAN054766","Monocotiledônea",NA,"Sw.",NA,"9922","Rio Camará; Ilha do Marajó, Fazenda Gurupatuba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:52:17-03","EAO","IAN","54785","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Black, GA","1950","07","08","Southern America","Brasil","Pará",NA,NA,"Fruto Branco.","IAN054785","Monocotiledônea",NA,"Sw.",NA,"9903","Rio Camará; Ilha do Marajó, Fazenda Gurupatuba, campina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:52:17-03","EAO","IAN","54830","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Black, GA","1950","07","08","Southern America","Brasil","Pará",NA,NA,"Erva; cariopse branca.","IAN054830","Monocotiledônea",NA,"Sw.",NA,"9988","Rio Camará; Rio Grande, Fazenda Sat. Rita; campina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:52:17-03","EAO","IAN","70412","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Black, GA","1951","08","16","Southern America","Brasil","Rio Branco",NA,NA,NA,"IAN070412","Monocotiledônea",NA,"Sw.",NA,"12596","Boa Vista campo de aviação.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:52:17-03","EAO","IAN","78099","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Fróes, RL","1952","08","15","Southern America","Brasil","Maranhão",NA,NA,"Planta encontrada à beira da linha telegrafica na região de tiriricaí.","IAN078099","Monocotiledônea",NA,"Sw.",NA,"28498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:52:17-03","EAO","IAN","83761","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Black, GA","1954","06","04","Southern America","Brasil","Pará",NA,NA,NA,"IAN083761","Monocotiledônea",NA,"Sw.",NA,"16341","Rio Mojú; Campina da Fábrica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:52:17-03","EAO","IAN","83939","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Black, GA; Pires, JM","1954","07","06","Southern America","Brasil","Maranhão",NA,NA,NA,"IAN083939","Monocotiledônea",NA,"Sw.","Bertelo, A","16541",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:52:17-03","EAO","IAN","55517","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Black, GA; Lobato, LCB","1950","04","19","Southern America","Brasil","Amapá",NA,NA,NA,"IAN055517","Monocotiledônea",NA,"Sw.","Eiten, LT","9475","Fazenda Tacunaré, campo com manchas de campina, apresentando ilhas espalhadas.","-52.916667","-0.916667",NA,NA,NA,NA,"-52.916667","-0.916667","1965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:52:17-03","EAO","IAN","12624","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Baldwin Jr., JT","1944","06","03","Southern America","Brasil","Amapá",NA,NA,NA,"IAN012624","Monocotiledônea",NA,"Sw.","Killip, EP","4058",NA,"-51.0663986206055","-0.366667002439499",NA,NA,"IAN012624 IAN012624_e","Macapá",NA,NA,NA,NA,"225229","auto",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:52:17-03","EAO","IAN","142769","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Pinheiro, SG; Carvalho, VFJ","1974","04","04","Southern America","Brasil","Pará",NA,NA,NA,"IAN142769","Monocotiledônea",NA,"Sw.","Rosa, NA","243",NA,"-49.1178016662598","-5.36860990524292",NA,NA,NA,"Marabá",NA,NA,"1974","12","262883","auto",NA,NA,NA,NA,NA,NA,NA
"69","2019-10-09 11:28:05-03","UFBA","ALCB","82760","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Silva, JM; Barbosa, E; Cordeiro, J","2000","02","25","Southern America","Brasil","Paraná",NA,NA,"solo turfoso e úmido.","ALCB012192","Monocotyledon",NA,"(L.) Urban","Hefler, SM","3270","Serra do Araçatuba","-48.5746994018555","-25.8827991485596","1300","1300","ALCB012192","Guaratuba",NA,NA,"2005",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"70","2020-02-08 10:14:09-03","NBC","NL-BOTANY","U.1286743","PreservedSpecimen","Plantae","Cyperaceae","Hypoporum","hirtellum","Hypoporum hirtellum","Black GA","1951","01","21","Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286743 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286743",NA,"Poales","(Sw.) Nees",NA,NA,"Plantas do Brasil. Estado de São Paulo. Itirapina; Campo Alegre.",NA,NA,NA,NA,"NL-U1286743",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"71","2020-02-08 10:14:57-03","NBC","NL-BOTANY","U.1601509","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Unknown","1962","06","08","Southern America","French Guiana","Cayenne",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1601509 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1601509",NA,"Poales","Sw.","Goetghebeur P",NA,"Route de Sinnamary sablière du 16ème [illegible].","-52.956792","5.376764",NA,NA,"NL-U1601509",NA,"-52.956792","5.376764","1989","04",NA,NA,"01","Magnoliopsidae",NA,NA,NA,NA,NA
"72","2020-02-08 10:14:57-03","NBC","NL-BOTANY","L.1403648","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Smith HH","1898","09","01","Southern America","Colombia",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1403648 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1403648",NA,"Poales","Sw.",NA,NA,"Santa Marta, United States of Colombia.",NA,NA,NA,NA,"NL-L1403648",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"73","2020-02-08 10:14:57-03","NBC","NL-BOTANY","AMD.69192","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Herter","1926","04","01","Southern America","Uruguay",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/AMD.69192 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-AMD69192",NA,"Poales","Sw.",NA,NA,"Dict. Carrasco, Departamento de montevideo.",NA,NA,NA,NA,"NL-AMD69192",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"74","2020-02-08 10:14:57-03","NBC","NL-BOTANY","L.1404246","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Pedersen TM","1965","12","28","Southern America","Paraguay",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1404246 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1404246",NA,"Poales","Sw.",NA,NA,"Plants of Paraguay. Estancia' La Soledad'. Santiago. Dep. Misiones.",NA,NA,NA,NA,"NL-L1404246",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"75","2020-02-08 10:14:57-03","NBC","NL-BOTANY","L.1404247","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Unknown",NA,NA,NA,"Southern America","Guyana",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1404247 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1404247",NA,"Poales","Sw.",NA,NA,"Achenis leavibus in lateribus w basin 4-5 yrares. Guyane. *?",NA,NA,NA,NA,"NL-L1404247",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"76","2020-02-08 10:14:57-03","NBC","NL-BOTANY","L.3777635","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Pedersen TM","1980","01","08","Southern America","Argentina",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3777635 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3777635",NA,"Poales","Sw.",NA,NA,"Carambola. Dep. Concepcion. Prov. Corrientes.",NA,NA,NA,NA,"NL-L3777635",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"77","2020-02-08 10:14:57-03","NBC","NL-BOTANY","U.1286313","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Steinbach J","1925","03","12","Southern America","Bolivia",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286313 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286313",NA,"Poales","Sw.",NA,NA,"Campos enlodachos Buena Vista. Prov. Sara. Depto. Santa Cruz.",NA,NA,NA,NA,"NL-U1286313",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"78","2020-02-08 10:14:57-03","NBC","NL-BOTANY","U.1286314","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Steinbach J","1924","12","24","Southern America","Bolivia",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286314 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286314",NA,"Poales","Sw.",NA,NA,"Campos humedos, Buena Vista. Prov. Sara. Depto. Santa Cruz.",NA,NA,NA,NA,"NL-U1286314",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"79","2020-02-08 10:14:57-03","NBC","NL-BOTANY","U.1286315","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Smith HH","1898","09","01","Southern America","Colombia",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286315 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286315",NA,"Poales","Sw.",NA,NA,"Santa Marta, United States of Colombia.",NA,NA,NA,NA,"NL-U1286315",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"80","2020-02-08 10:14:57-03","NBC","NL-BOTANY","U.1286730","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Black GA; Pires JM; Lima DA","1954","07","06","Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286730 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286730",NA,"Poales","Sw.",NA,NA,"Estado do Maranhãe. Perizas, cape.",NA,NA,NA,NA,"NL-U1286730",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"81","2020-02-08 10:14:57-03","NBC","NL-BOTANY","U.1286731","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Black GA","1950","01","22","Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286731 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286731",NA,"Poales","Sw.",NA,NA,"Plantas da Amazonia, Estado do Pará. Vigia; campina de Caombré. Erecto; espiges acastanhadas.",NA,NA,NA,NA,"NL-U1286731",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"82","2020-02-08 10:14:57-03","NBC","NL-BOTANY","U.1286734","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Dombrowski LT","1975","01","03","Southern America","Brazil","Paraná",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286734 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286734",NA,"Poales","Sw.","Pedersen TM",NA,"Capão da Imbuia (Mun. Curitiba) Paraná.",NA,NA,NA,NA,"NL-U1286734",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0247123",NA,NA,NA,NA
"83","2020-02-08 10:14:57-03","NBC","NL-BOTANY","U.1286738","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Schulz JP","1963","08","12","Southern America","Surinam",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286738 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286738",NA,"Poales","Sw.",NA,NA,"Savanne bij Kayser-vliegveld, Zuid-Riv.",NA,NA,NA,NA,"NL-U1286738",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"84","2020-02-08 10:14:57-03","NBC","NL-BOTANY","U.1286739","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Stoffers AL; Görts-van Rijn ARA; Welle BJH ter; Bonsen KJ","1982","11","20","Southern America","Guyana",NA,NA,NA,"On white sand savanna.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286739 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286739",NA,"Poales","Sw.","Thomas WW",NA,"Near Aishalton Hospital.","-59.25","2.5",NA,NA,"NL-U1286739",NA,"-59.25","2.5",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0186189",NA,NA,NA,NA
"85","2020-02-08 10:14:57-03","NBC","NL-BOTANY","U.1286744","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Lindeman JC; Haas JH de","1967","01","03","Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286744 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286744",NA,"Poales","Sw.",NA,NA,"Flora Brasiliae Australis, Est. Paraná, West of Martinhos; by trail in young capoeira.",NA,NA,NA,NA,"NL-U1286744",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"86","2020-02-08 10:14:57-03","NBC","NL-BOTANY","U.1286745","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Lindeman JC; Haas JH de","1967","01","10","Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286745 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286745",NA,"Poales","Sw.",NA,NA,"Flora Brasiliae Australis. Est. Paraná, Parque S. Maria near Tamandaré, 15 km N. of Curitiba.",NA,NA,NA,NA,"NL-U1286745",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"87","2020-02-08 10:14:57-03","NBC","NL-BOTANY","U.1286746","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Valls JFM; Lindeman JC","1972","03","26","Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286746 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286746",NA,"Poales","Sw.",NA,NA,"Guaiba-Estacao, Experimental Agronmica da UFRGS.",NA,NA,NA,NA,"NL-U1286746",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
