"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"142","2021-04-07 11:40:44-03","UFMS","CGMS","18345","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","G.A. Damasceno-Junior; A. Guglieri; F.J.M. Caporal; F. Macedo-Alves; E.C. Bertazzoni","2006","12","09",NA,"Brasil",NA,NA,NA,"CGMS1047640",NA,NA,"Mart.","G.A. Damasceno-Junior","4439","Mato Grosso do Sul","Campo Grande","APA do Guariroba.","-54.4058333","-20.5322223",NA,NA,NA,"-54,4058333","-20,5322223",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-04-07 11:40:44-03","UFMS","CGMS","40583","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","M.S.S.T.Nascimento; E.R.L.Galvão","2013","11","22",NA,"Brasil",NA,NA,"Fruto maduro verde. Sem insetos, caule marrom escuro. Habitat: Cerrado, relevo plano Habito: Árvore. 2,50m de altura","CGMS1070568",NA,NA,"Mart.","E.R.L.Galvão","4","Mato Grosso do Sul","Campo Grande","Estância Alegria, Estrada das Três Barras 9km, a direita 2,5km.","-54.5325","-20.6472222",NA,NA,NA,"-54,5325","-20,6472222","2013","11","22",NA,NA,NA,NA,NA,NA
"144","2021-04-07 11:40:44-03","UFMS","CGMS","22047","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","W.M. Ramos; F.R.O. Rodrigues","2008","03","17",NA,"Brasil",NA,NA,NA,"CGMS1051459",NA,NA,"Mart.","W.M. Ramos","327","Mato Grosso do Sul","Aquidauana","Distrito de Piraputanga. Fazenda Santa Ana.","-55.4902777","-20.4608333",NA,NA,NA,"-55,4902777","-20,4608333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-04-07 11:40:44-03","UFMS","CGMS","74269","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","E.G. Arguelho; F.M. Alves","2016","01","25",NA,"Brasil",NA,NA,NA,"CGMS1107135",NA,NA,"Mart.",NA,"13","Mato Grosso do Sul","Campo Grande",NA,"-54.6155556","-20.5080556",NA,NA,NA,"-54,6155556","-20,5080556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-04-07 11:40:44-03","UFMS","CGMS","48497","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","A. Pott","2003","07","02",NA,"Brasil",NA,NA,"Flor amarelada clara. Fruto imaturo castanho. Habitat: Pastagem em áreas de cerradão de Brachiaria decumbens. Solo argiloso vermelho. Relevo ondulado. Frequente. Habito: Arbusto (rebrota) a árvore. 1,50 - 5,00 m de altura.","CGMS1078449",NA,NA,"Mart.","A. Pott","11246","Mato Grosso do Sul","Campo Grande","Embrapa Gado de Corte.","-54.6769445","-20.4238889","500","500",NA,"-54,6769445","-20,4238889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-04-07 11:40:44-03","UFMS","CGMS","15031","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","A.S. Penha; T. Ramires; C.S. Campos; M.C. Lescano","2004","10","29",NA,"Brasil",NA,NA,NA,"CGMS1044535",NA,NA,"Mart.","U.M. Resende","212","Mato Grosso do Sul","Costa Rica","Fazenda Fortuna.","-52.9925","-18.4011111",NA,NA,NA,"-52,9925","-18,4011111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-04-07 11:40:44-03","UFMS","CGMS","21643","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","W.M. Ramos; F.F. Fernandes","2007","12","16",NA,"Brasil",NA,NA,NA,"CGMS1051053",NA,NA,"Mart.","W.M. Ramos","276","Mato Grosso do Sul","Aquidauana","Estrada Parque de Piraputanga.","-55.4902777","-20.4616667",NA,NA,NA,"-55,4902777","-20,4616667","2008",NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-04-07 11:40:44-03","UFMS","CGMS","58832","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","A. Pott; V.J. Pott","2002","10","07",NA,"Brasil",NA,NA,NA,"CGMS001516",NA,NA,"Mart.","A. Pott; V.J. Pott","10438","Mato Grosso do Sul","Campo Grande","Reserva da UCDB.","-54.6147222","-20.9161111",NA,NA,NA,"-54,6147222","-20,9161111","2002",NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-04-07 11:40:44-03","UFMS","CGMS","74327","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","E.G. Arguelho; F.M. Alves","2017","10","25",NA,"Brasil",NA,NA,"Presença de flor Habitat: Cerrado Habito: Árvore.","CGMS1107193",NA,NA,"Mart.",NA,"91","Mato Grosso do Sul","Campo Grande",NA,"-54.6155556","-20.5080556",NA,NA,NA,"-54,6155556","-20,5080556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-04-07 11:40:44-03","UFMS","CGMS","66950","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","D.M. Pineda; A.L.B. Sartori; R.C. Oliveira; P.T.A. Ojeda; L.K. Reis","2017","10","24",NA,"Brasil",NA,NA,"Flor amarela clara. Fruto imaturo verde. Habitat: Cerrado stricto sensu. Habito: Arbusto. 3,50 m de altura.","CGMS1099911",NA,NA,"Mart.",NA,"25","Mato Grosso do Sul","Alcinópolis","Parque Estadual das Nascentes do Rio Taquari. Canyons.","-53.3075","-18.2313889","786","786",NA,"-53,3075","-18,2313889","2017","10","24",NA,NA,NA,NA,NA,NA
"152","2021-04-07 11:40:44-03","UFMS","CGMS","21207","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","A.L. Minari","2007","04","19",NA,"Brasil",NA,NA,"Fruto marrom. Habitat: Cerradão. Habito: Árvore. 15,00m de altura.","CGMS1050611",NA,NA,"Mart.","A.L. Minari","39","Mato Grosso do Sul","Campo Grande","Reserva Particular do Patrimônio Natural da Universidade Federal do Mato Grosso do Sul.","-54.6133333","-20.5091667",NA,NA,NA,"-54,6133333","-20,5091667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-04-07 11:40:44-03","UFMS","CGMS","55317","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","A.L.S.Fachardo; P.I.Martins; G.M.Shiroma; G.A. Damasceno","2015","11","19",NA,"Brasil",NA,NA,"Enfrutecencia Habitat: Floresta Estacional Semidecidual, solo areno Habito: Árvore","CGMS001518",NA,NA,"Mart.","P.I.Martins","73","Mato Grosso do Sul","Alcinópolis","Parque Estadual das Nascentes do Rio Taquari.","-53.3052778","-18.2380555","752","752",NA,"-53,3052778","-18,2380555","2016","01","05",NA,NA,NA,NA,NA,NA
"154","2021-04-07 11:40:44-03","UFMS","CGMS","43139","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","A. Pott","1982","12","05",NA,"Brasil",NA,NA,NA,"CGMS1073120",NA,NA,"Mart.",NA,"1283","Mato Grosso do Sul","Corumbá","Fazenda Piracicaba; Paiaguás; Pantanal.","-55.4","-17.7666667","160","160",NA,"-55,4","-17,7666667","2020",NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-04-07 11:40:44-03","UFMS","CGMS","64972","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","S.M.L. de Souza; G.C. Andrella; L.C. Peinado; G.A. Damasceno Junior","2017","10","16",NA,"Brasil",NA,NA,"Flor creme. Habitat: Cerrado. Via de acesso à Trilha do Pôr-do-sol. Habito: Árvore. 8,00 m de altura.","CGMS1097933",NA,NA,"Mart.","G.A. Damasceno Junior","39","Mato Grosso do Sul","Alcinópolis","Monumento Natural Serra do Bom Jardim, Trilha do Pôr-do-Sol.","-53.6763889","-18.1216667","637","637",NA,"-53,6763889","-18,1216667","2017","10","16",NA,NA,NA,NA,NA,NA
"156","2021-04-07 11:40:44-03","UFMS","CGMS","14959","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora",NA,"2004","10","28",NA,"Brasil",NA,NA,"Flor branquicenta. Habitat: Cerrado. Relevo ondulado sem drenagem. Comum. Habito: Árvore. 7,00m de altura.","CGMS1044457",NA,NA,"Mart.","U.M. Resende","140","Mato Grosso do Sul","Costa Rica","Fazenda Pontal.","-53.0033333","-18.3697223",NA,NA,NA,"-53,0033333","-18,3697223",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-04-07 11:40:44-03","UFMS","CGMS","24900","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","M.L. Bueno; A.F. Souza; E.O. Rocha-Junior; D.R.M. Neves","2008","01","19",NA,"Brasil",NA,NA,NA,"CGMS1054324",NA,NA,"Mart.","M.L. Bueno","721","Mato Grosso do Sul","Campo Grande",NA,"-54.6166667","-20.45","556","556",NA,"-54,6166667","-20,45","2008","01","19",NA,NA,NA,NA,NA,NA
"158","2021-04-07 11:40:44-03","UFMS","CGMS","21657","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","W.M. Ramos; F.F. Fernandes","2007","12","16",NA,"Brasil",NA,NA,NA,"CGMS1051069",NA,NA,"Mart.","W.M. Ramos","290","Mato Grosso do Sul","Aquidauana","Estrada Parque de Piraputanga.","-55.4902777","-20.4616667",NA,NA,NA,"-55,4902777","-20,4616667","2008",NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-04-07 11:40:44-03","UFMS","CGMS","47710","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","P.P. Oliveira; F.M.R. Godoy; P.P. Oliveira; S.R. Ramalho; F. Macedo Alves","2014","11","27",NA,"Brasil",NA,NA,"Pétalas carnossa verde-claras. Habitat: Cerrado Sensu Strictu. Habito: Árvore.","CGMS1077668",NA,NA,"Mart.","P.P. Oliveira","245","Mato Grosso do Sul","Aquidauana","Morro do Paxixi.","-55.6255556","-20.4391666","523","523",NA,"-55,6255556","-20,4391666","2014","11","27",NA,NA,NA,NA,NA,NA
"160","2021-04-07 11:40:44-03","UFMS","CGMS","31402","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","V.A. Assunção; A.C.S. Brito; R.H. Silva","2010","01","12",NA,"Brasil",NA,NA,"Flor amarela. Habitat: Cerrado. Cerradão. Solo eutrófico. Relevo escarpado. Habito: Arbusto. 1,50m de altura.","CGMS1060832",NA,NA,"Mart.",NA,"439","Mato Grosso do Sul","Jaraguari","Furnas do Dionísio. Parcela 5.","-54.5666667","-20.1463889",NA,NA,NA,"-54,5666667","-20,1463889","2020",NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-04-07 11:40:44-03","UFMS","CGMS","15220","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","A.S. Penha; T. Ramires; C.S. Campos; M.C. Lescano","2004","11","03",NA,"Brasil",NA,NA,NA,"CGMS1044736",NA,NA,"Mart.","U.M. Resende","401","Mato Grosso do Sul","Paraíso","Fazenda Pedra Branca.","-52.7611111","-19.2641667",NA,NA,NA,"-52,7611111","-19,2641667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-04-07 11:40:44-03","UFMS","CGMS","74278","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","E.G. Arguelho; F.M. Alves","2017","07","17",NA,"Brasil",NA,NA,NA,"CGMS1107144",NA,NA,"Mart.",NA,"28","Mato Grosso do Sul","Campo Grande",NA,"-54.6155556","-20.5080556",NA,NA,NA,"-54,6155556","-20,5080556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-04-07 11:40:44-03","UFMS","CGMS","15011","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","A.S. Penha; T. Ramires; C.S. Campos; M.C. Lescano","2004","10","29",NA,"Brasil",NA,NA,NA,"CGMS1044513",NA,NA,"Mart.","U.M. Resende","192","Mato Grosso do Sul","Costa Rica","Fazenda Fortuna.","-52.9925","-18.4011111",NA,NA,NA,"-52,9925","-18,4011111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-04-07 11:40:44-03","UFMS","CGMS","4092","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Marie; Douglas","1987","10","08",NA,"Brasil",NA,NA,"Flor esverdeada com interior vermelho.","CGMS001512",NA,NA,"Mart.","U.M. Resende","192","Mato Grosso do Sul","Aquidauana",NA,"-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,NA,"1997","03","07","212961","auto",NA,NA,NA,NA
"165","2021-04-07 11:40:44-03","UFMS","CGMS","60004","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Erika Toshie Sato; Rogério R. Faria","2015","10","01",NA,"Brasil",NA,NA,"Flor creme. Fruto imaturo. Coordenadas geográficas: -27.473047 - 55735413; Projeto PIBIC 'Componentes qualitativos e quantitativos do suprimento de pólen para as plantas daninhas de pastagens em uma área de ecótono Cerrado-Pantanal.'","CGMS1095810",NA,NA,"Mart.","V.J. Pott","4","Mato Grosso do Sul","Aquidauana","Sítio São José.","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,NA,"2015",NA,NA,"212961","auto",NA,NA,NA,NA
"166","2021-04-07 11:40:44-03","UFMS","CGMS","24818","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","M.L. Bueno","2008","07","18",NA,"Brasil",NA,NA,NA,"CGMS1054244",NA,NA,"Mart.","M.L. Bueno","650","Mato Grosso do Sul","Campo Grande","APA do Guariroba.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,"2009","01","06","161190","auto",NA,NA,NA,NA
"167","2021-04-07 11:40:44-03","UFMS","CGMS","58831","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","A. Pott","2006","03","01",NA,"Brasil",NA,NA,"Flor castanho amarelado. Fruto ausente. Habitat: Cerrado. Solo argiloso vermelho. Relevo topo de odulado. Habito: Árvore. 8 m de altura. Esparsa.","CGMS001517",NA,NA,"Mart.","A. Pott","14117","Mato Grosso do Sul","Campo Grande","Embrapa Gado de Corte.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA
"168","2021-04-07 11:40:44-03","UFMS","CGMS","3945","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","J. Mendes","1991","03","17",NA,"Brasil",NA,NA,"Flor vermelha. Habitat: Cerrado. Habito: Árvore.","CGMS001513",NA,NA,"Mart.","U.M. Resende","17","Mato Grosso do Sul","Campo Grande","Fazenda Santa Inês.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,"1997","03","07","161190","auto",NA,NA,NA,NA
"169","2021-04-07 11:40:44-03","UFMS","CGMS","3092","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","U.M. Resende; et al.","1989","10","15",NA,"Brasil",NA,NA,"Flor verde e roxa na base das pétalas internamente. Flores comPétalas carnosas. Habitat: Cerrado. Habito: Pequena árvore.","CGMS1017274",NA,NA,"Mart.","U.M. Resende",NA,"Mato Grosso do Sul","Campo Grande","Fazenda Santa Inês.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,"1997","03","07","161190","auto",NA,NA,NA,NA
"170","2021-04-07 11:40:44-03","UFMS","CGMS","3602","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","E. Burkhardt; et al.","1990","10","24",NA,"Brasil",NA,NA,"Flor amarela. Habitat: Cerrado. Solo seco. Habito: Árvore. 9,00m de altura.","CGMS001514",NA,NA,"Mart.","U.M. Resende","188","Mato Grosso do Sul","Campo Grande","Fazenda Santa Inês.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,"1997","03","07","161190","auto",NA,NA,NA,NA
"171","2021-04-07 11:40:44-03","UFMS","CGMS","24","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","E.A.S. Barros","1985","11","03",NA,"Brasil",NA,NA,"Flor branco-esverdeada. Habitat: Cerrado. Habito: Árvore.","CGMS001515",NA,NA,"Mart.",NA,NA,"Mato Grosso do Sul","Campo Grande","Parque dos Poderes.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA
"172","2021-04-07 11:40:44-03","UFMS","CGMS","9450","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","A. Oliveira","1993","01","24",NA,"Brasil",NA,NA,NA,"CGMS001503",NA,NA,"Mart.","U.M. Resende",NA,"Mato Grosso do Sul","Campo Grande","Próximo ao Hipódromo.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA
"173","2021-04-07 11:40:44-03","UFMS","CGMS","32945","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","T.C. Araújo","1999","09","15",NA,"Brasil",NA,NA,NA,"CGMS1062336",NA,NA,"Mart.",NA,NA,"Mato Grosso do Sul","Campo Grande","Reserva Biológica da UCDB.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,"2020",NA,NA,"161190","auto",NA,NA,NA,NA
"174","2021-04-07 11:40:44-03","UFMS","CGMS","39083","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","J.L.S. Tannus; M.C. Daher","1998","12","11",NA,"Brasil",NA,NA,"Flores ocráceas. Doação HRCB. Habitat: Campo cerrado. Habito: Arbusto. 1,50m de altura.","CGMS1068471",NA,NA,"Mart.",NA,"244","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA
"175","2021-04-07 11:40:44-03","UFMS","CGMS","49671","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","V.C. Souza; J.P. Souza; I.D. Sanches; F.F. Mazine","1995","11","10",NA,"Brasil",NA,NA,"Sépalas e pétalas creme. Habitat: Cerrado. Habito: Arvoreta. Até 4,5m de altura.","CGMS1079603",NA,NA,"Mart.","V.C. Souza","9339","São Paulo","São Carlos","Estrada entre Itirapina e a Represa do Lobo. Próximo ao pedágio municipal.","-47.8899993896484","-22.0100002288818",NA,NA,NA,NA,NA,"1995","11","28","45913","auto",NA,NA,NA,NA
"176","2020-07-03 20:52:07-03","UFCG","CSTR","1599","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Arns, K.Y.; Alves, M.; Pinheiro, K.; Cavalcanti, D.; Jesus; B. & Ribeiro, M.","2010","03","18",NA,"Brasil",NA,NA,"Árvore ca 3m alt.; frutos verdes.; Faz. Vale do Rio Grande",NA,NA,NA,"Mart.","Bazante, M.L.","s.n.","Bahia","Côcos","Cerrado arenoso.","-46.133333","-15.65",NA,NA,NA,"-46.133333","-15.65","2017","04","27",NA,NA,NA,NA,NA,NA
"177","2021-03-01 16:21:25-03","UNICAMP","UEC","175415","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Barbosa, TDM; Carmo, JAM; Scatigna, AV","2012","11","02",NA,"Brazil",NA,NA,"Arvoreta, ca. 1,5m, folhas coriáceas.; Cerrado, mata ciliar, solo arenoso, relevo plano.","UEC029549","Magnoliopsida",NA,"Mart.","Barbosa, TDM","1526","Mato Grosso do Sul","Rio Verde","Estrada do Parque.","-54.835","-18.9275","171","171","UEC029549","-54.835","-18.9275","2012","11",NA,NA,NA,NA,NA,NA,NA
"178","2021-03-01 16:21:25-03","UNICAMP","UEC","180469","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Scatigna, AV; Pereira, CG","2012","03","31",NA,"Brazil",NA,NA,"Arvoreta, ca. 1,9m. Corola caramelo. Cálice marrom.; Cerrado/campo rupestre.","UEC086702","Magnoliopsida",NA,"Mart.","Scatigna, AV","55","Minas Gerais","Joaquim Felício","Serra do Cabral, Parque Estadual da Serra do Cabral.","-44.113889","-17.422778","1034","1034","UEC086702","-44.113889","-17.422778","2012","03",NA,NA,NA,NA,NA,NA,NA
"179","2019-08-20 10:02:38-03","UNICAMP","UEC","121090","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Silva, MA; Farias, SC","2000","09","13",NA,"Brazil",NA,NA,"flor, Árvore ca. 5m alt., flores e botões florais verde amarelados, folhas glabras discolores verdes. Cerrado próximo ao campo sujo queimado abaixo da guarita.","UEC080317","Magnoliopsida",NA,"Mart.","Silva, MA","4540","Distrito Federal","Brasília","Reserva Ecológica do IBGE, Projeto Fogo.","-47.883333","-15.933333","1100","1100","UEC080317","-47.883333","-15.933333","2000","10",NA,NA,NA,NA,NA,NA,NA
"180","2021-03-01 16:21:25-03","UNICAMP","UEC","197249","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Arruda, HS; Prado, LG","2017","07","29",NA,"Brazil",NA,NA,"Galhos com folhas, frutos.","UEC124156","Magnoliopsida",NA,"Mart.",NA,"2907","Minas Gerais","Carmo do Paranaíba","fazenda, 1100- msm","-46.280436","-19.077947",NA,NA,"UEC124156","-46.280436","-19.077947",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-03-01 16:21:25-03","UNICAMP","UEC","201284","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Irwin, HS; Fonseca, SF; Sousa, R; Reis dos Santos, R; Ramos, J","1970","02","17",NA,"Brazil",NA,NA,"Shrub ca. 1m tall. Fruit brown (separate).; Cut-over gallery forest and adjacente outcrops.","UEC170296","Magnoliopsida",NA,"Mart.","Pirani, JR","27776","Minas Gerais","Serra Do Espinhaço","Rio Jequiti, ca. 25km E. of Diamantina.",NA,NA,"790","790","UEC170296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-08-20 10:02:38-03","UNICAMP","UEC","43087","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Ratter, JA; Shepherd, GJ; Rocha, DMS; Argent, GCG; Gibbs, PE","1983","11","12",NA,"Brazil",NA,NA,"tree 6m tall, 7cm d.b.h. with slender, straight trunk. Bark with fine pattern of deep fissures. Flowers leathery, c. 2,5 x 2cm, often bored by beetles. K pale chesnut, outer petals marzipan green.","UEC080323","Magnoliopsida",NA,"Mart.",NA,"4833","São Paulo","Angatuba","Floresta de Angatuba. Instituto Floresta, In dense, low cerrado.","-48.416667","-23.45",NA,NA,"UEC080323","-48.416667","-23.45",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-08-20 10:02:38-03","UNICAMP","UEC","43106","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Ratter, JA; Argent, GCG","1983","11","19",NA,"Brazil",NA,NA,"flor, Small tree, 2,5m tall. Collected with flowers open. K russet-brown; exterior of outer petals pale marzipan colour. Note bore-holes made by beetles taking pollen from the buds.","UEC080327","Magnoliopsida",NA,"Mart.",NA,"4903","São Paulo","Angatuba","Floresta de Angatuba. Instituto Floresta, In cerrado.","-48.416667","-23.45",NA,NA,NA,"-48.416667","-23.45",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-08-20 10:02:38-03","UNICAMP","UEC","43146","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Ratter, JA; Shepherd, GJ; Rocha, DMS; Argent, GCG; Gibbs, PE","1983","11","13",NA,"Brazil",NA,NA,"flor, Tree, 5m tall, 11cm d.b.h., with rough, fissured bark. K russet-brown; outer petals pale marzipan outside.","UEC080319","Magnoliopsida",NA,"Mart.",NA,"4853","São Paulo","Angatuba","Floresta de Angatuba. Instituto Floresta, In low cerrado.","-48.416667","-23.45",NA,NA,"UEC080319","-48.416667","-23.45",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-08-20 10:02:38-03","UNICAMP","UEC","43158","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Ratter, JA; Leitão Filho, HF; Semir, J; Macias, L; Argent, GCG; Gibbs, PE","1983","11","16",NA,"Brazil",NA,NA,"Low shrub, 90cm tall. Vegetative ecological voucher.","UEC080325","Magnoliopsida",NA,"Mart.",NA,"4875V","São Paulo","Angatuba","Floresta de Angatuba. Instituto Floresta, In fairly sparse cerrado.","-48.416667","-23.45",NA,NA,"UEC080325","-48.416667","-23.45",NA,NA,NA,NA,NA,NA,NA,NA,NA
