"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","sex"
"244","2019-05-06 11:53:12-03","UFU","HUFU","38039","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Nakajima, J.N.; Romero, R.; Andrade, T.; Cesarotti, S.N.; Machado, A.B. & Rocha, F.A.","3867",NA,"Brasil","Mata da Cachoeira do Alpinista",NA,NA,"Herbácea, ca. 0,7 m. Corola e anteras lilás.; Mata ciliar.","HUFU00057784",NA,NA,"Gardner","Andrade, T.","2004","09","15","Minas Gerais","Delfinópolis","-46.8539009094238","-20.343900680542",NA,NA,"HUFU00057784","41380","auto","2004",NA,NA,"10",NA,NA,NA,NA,NA,NA
"245","2019-08-08 09:59:14-03","UFU","HUFU","78436","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Pedrosa, L.G.","277",NA,"Brasil","Falcão, Curso d'agua sobre afloramento.",NA,NA,"Erva, 10-30 cm. Flores rosadas.","HUFU00075826",NA,NA,"Gardner","Nakajima, J.N.","2018","05","16","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto","2019",NA,NA,"03",NA,"15",NA,NA,NA,NA
"246","2019-05-06 11:53:12-03","UFU","HUFU","9483","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Romero, R.; Nakajima, J.N.; Oliveira, R.C.; Oliveira, P.E.A.M. & Schiavini, I.","2563",NA,"Brasil","Parque Nacional da Serra da Canastra, Cachoeira Casca D'Anta. Trilha da mata da Casca D'Anta.",NA,NA,"Herbácea, ca. 0,4 m. Brácteas verdes, corola púrpura.","HUFU00057783",NA,NA,"Gardner","Nakajima, J.N.","1995","07","17","Minas Gerais","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00057783","57119","auto","1998",NA,NA,"05",NA,NA,NA,NA,NA,NA
"247","2019-05-06 11:53:12-03","UFU","HUFU","40173","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Pereira-Silva, G.; et al.","7463",NA,"Brasil","Fazenda Corumbá, Margem esquerda do rio Corumbá próximo ao eixo da Barragem.",NA,NA,"Erva rosulada, ca. 10 cm. Flores brancas.; Mata de galeria. Relevo acidentado. Solo areno-argiloso.","HUFU00045753",NA,NA,"Gardner","Castro, M.S.","2003","04","08","Goiás","Luziânia","-48.207222","-16.328056","820","820","HUFU00045753",NA,NA,"2015","-48.207222","-16.328056","04",NA,"01",NA,NA,NA,NA
"248","2019-05-06 11:53:12-03","UFU","HUFU","40692","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Pott, A.; Pott, V.J.","11263",NA,"Brasil","Córrego Nascente, Aldeia Limão Verde.",NA,NA,"Erva rosulada com escapo ereto, flor lilás e fruto castanho.; Vegetação ripária, floresta em região de cerrado. Solo litólico-arenito. Relevo vale profundo entre paredões.","HUFU00045754",NA,NA,"Gardner","Nakajima, J.N.","2003","08","16","Mato Grosso do Sul","Aquidauana","-55.674722","-20.325","260","260","HUFU00045754",NA,NA,"2005","-55.674722","-20.325","02",NA,NA,NA,NA,NA,NA
"249","2020-08-04 12:47:41-03","UFU","HUFU","42677","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Romero, R.; Nakajima, J.N.; Arantes, A.A.A.; Rezende, T.M. & Hattori, E.K.O.","7135",NA,"Brasil","Região da Represa de Furnas, Cachoeira Feixo da Serra, Rio Turvo.",NA,NA,"Erva, ca. de 0,1 m. Brácteas verdes.; Mata ciliar.","HUFU00057787",NA,NA,"Gardner","Nakajima, J.N.","2005","09","28","Minas Gerais",NA,NA,NA,NA,NA,"HUFU00057787",NA,NA,"2007",NA,NA,"07",NA,NA,NA,NA,NA,NA
"250","2019-05-06 11:53:12-03","UFU","HUFU","64812","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Bringel, J.B.A.; Rodrigues, A.S.; Pereira, J.B. & Pastore, J.F.B.","141",NA,"Brasil","Sobradinho, Chapada da Contagem, Chapada da Contagem. Estrada depois da Fercal.",NA,NA,"Erva. Flora rosa. Ocasional no local.; Campo sujo, relevo inclinado, solo argiloso claro. Fundo de uma pequena grota que acumulava água.","HUFU00045751",NA,NA,"Gardner","Bringel, J.B.","2004","06","03","Distrito Federal","Brasília","-47.905278","-15.573889",NA,NA,"HUFU00045751",NA,NA,"2008","-47.905278","-15.573889","02",NA,NA,NA,NA,NA,NA
"251","2019-05-06 11:53:12-03","UFU","HUFU","75850","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Pereira-Silva, G.; et al.","10555",NA,"Brasil","Margem direita do rio Custódio.",NA,NA,"Erva ereta com 80 cm de altura. Flor branca.; Mata ciliar perturbada. Relevo plano. Solo arenoso.","HUFU00073971",NA,NA,"Gardner","Bringel, J.B.A.","2006","06","10","Tocantins","Parana","-48.0975","-13.084722","300","300",NA,NA,NA,"2006","-48.0975","-13.084722","12",NA,NA,NA,NA,NA,NA
"252","2019-05-06 11:53:12-03","UFU","HUFU","75930","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Pereira-Silva, G.; et al.","11967",NA,"Brasil","Balsa do Coronel - vila Rosário, km 01, ribeirão Funil.",NA,NA,"Erva ereta com 1 m de altura. Flor lilás.; Mata de galeria. Relevo suave ondulado. Solo arenoso.","HUFU00073970",NA,NA,"Gardner","Bringel, J.B.A.","2007","07","12","Tocantins","Parana","-48.133889","-13.011667","280","280",NA,NA,NA,"2008","-48.133889","-13.011667","03",NA,NA,NA,NA,NA,NA
"253","2020-11-27 11:33:12-03","UFU","HUFU","79741","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Costa, M.T.R.; Lombardi, V.T.","1197",NA,"Brasil","Serra do Lenheiro, Acesso por trilha a partir do bairro Senhor dos Montes.",NA,NA,"Erva 0,2 m de altura, frutos passados.; Campo rupestre.","HUFU00077495",NA,NA,"Gardner","Nakajima, J.N.","2017","10","06","Minas Gerais","São João del-Rei","-44.4575","-21.217778","953","953",NA,NA,NA,"2020","-44.4575","-21.217778","02",NA,NA,NA,NA,NA,NA
"254","2019-05-06 11:53:12-03","UFU","HUFU","64751","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Pastore, J.F.B.; Rodrigues, A.S. & Bringuel, J.B.A.","988",NA,"Brasil","Próximo a GO - 020 (6 Km). Próximo ao rio Caldas. Próximo do Distrito de Roselândia.",NA,NA,"Erva. Flor rosa.; Cerrado sensu stricto, solo argiloso.","HUFU00045752",NA,NA,"Gardner","Bringel, J.B.","2004","06","05","Goiás","Bela Vista de Goiás","-48.9533004760742","-16.9727993011475",NA,NA,"HUFU00045752","39117","auto","2008",NA,NA,"10",NA,NA,NA,NA,NA,NA
"255","2019-05-06 11:53:12-03","UFU","HUFU","52041","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Krieger, L.","1362",NA,"Brasil","Serra do Curral",NA,NA,"Vale úmido do cerrado.","HUFU00045750",NA,NA,"Gardner","Barroso, G.M.","1949","07","27","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"HUFU00045750","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-08-04 12:47:41-03","UFU","HUFU","55304","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Romero, R.; Arantes, A.A.A.; Bernardes, P.H.N.; Silva, M.A.O.; Caixeta, F.; et al.","7836",NA,"Brasil","Região da represa de Furnas, Estrada para Cachoeira Feixo da Serra.",NA,NA,"Erva, ca. 0,4 m. Brácteas involucrais verdes, corola e ramos do estilete lilás.; Borda da cachoeira.","HUFU00057786",NA,NA,"Gardner","Nakajima, J.N.","2006","07","13","Minas Gerais","Capitólio","-46.0499992370605","-20.6152992248535",NA,NA,"HUFU00057786","29474","auto","2007",NA,NA,"08",NA,NA,NA,NA,NA,NA
"257","2020-08-04 12:47:41-03","UFU","HUFU","45680","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Arantes, A.A.A.; Romero, R.; Bernardes, P.H.N.; Silva, M.A.O.; Grisi, P.U.; et al.","2004",NA,"Brasil","Regiao da Represa de Furnas, Trilha de campo rupestre, na estrada da cachoeira Feixo da Serra.",NA,NA,"Erva, ca. 0,4 m. Brácteas verdes, tubo da corola vinho.","HUFU00057788",NA,NA,"Gardner","Melo, K.B.S.","2006","07","13","Minas Gerais","Capitólio","-46.0499992370605","-20.6152992248535",NA,NA,"HUFU00057788","29474","auto","2006",NA,NA,"10",NA,"04",NA,NA,NA,NA
"258","2019-05-06 11:53:12-03","UFU","HUFU","32676","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Romero, R.; Volpi, R.L.; Pacheco, R.A.; Carvalho, S.M.; Alves, A.S.; Cruz, M.P. & Mendonça,","6903",NA,"Brasil","Trilha para Cachoeira do Alpinista",NA,NA,"Herbácea, ca. 0,4 m. Brácteas verdes e corola lilás.; Mata de galeria.","HUFU00057785",NA,NA,"Gardner","Pacheco, R.A.","2003","05","16","Minas Gerais","Delfinópolis","-46.8539009094238","-20.343900680542",NA,NA,"HUFU00057785","41380","auto","2003",NA,NA,"09",NA,"22",NA,NA,NA,NA
"259","2019-05-06 11:53:12-03","UFU","HUFU","33221","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Oliveira, A.C.","214",NA,"Brasil","Próximo a cachoeira das Andorinhas.",NA,NA,"Flores brancas.","HUFU00045755",NA,NA,"Gardner","Nakajima, J.N.","1993","07","05","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,"HUFU00045755","30417","auto","2003",NA,NA,"07",NA,NA,NA,NA,NA,NA
"260","2019-05-06 11:53:12-03","UFU","HUFU","20153","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Faria, P.A.","s.n.",NA,"Brasil","Estrada para Campo Florido",NA,NA,"Erva com flor.; Vereda 2, lado direito, borda.","HUFU00045756",NA,NA,"Gardner",NA,"1999","05","14","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00045756","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2017-09-11 17:07:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Pohl, JBE","561","Southern America","Brazil","loco non addicto",NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P2N0049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2017-09-11 17:07:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Martius, CFP","s.n.","Southern America","Brazil","in campis Serro Frio et ad Ribeirão das Pedras",NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P2N0049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2017-09-11 17:07:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Martius, CFP","s.n.","Southern America","Brazil","prov. Piauhy ad rivulos in saxo granitico prope Piauhy",NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P2N0049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2017-09-11 17:07:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Gardner, G","3806","Southern America","Brazil","ad rupes umbrosas prope Arrayas",NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P2N0049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2017-09-11 17:07:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Regnell, AF","485","Southern America","Brazil","prov. Minas Geraes ad Caldas",NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P2N0049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2017-09-11 17:07:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Regnell, AF","674","Southern America","Brazil","prov. Minas Geraes ad Caldas",NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P2N0049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2017-09-11 17:07:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Burchell, WJ","5390","Southern America","Brazil","IBB/Cubatão, SP, Cubatão to Retiro",NA,NA,NA,NA,NA,NA,"Gardner",NA,"1827","08","27","São Paulo","Cubatão","-46.416667","-23.883333",NA,NA,"P06P2N0049",NA,NA,NA,"-46.416667","-23.883333",NA,NA,NA,NA,NA,NA,NA
"268","2017-09-11 17:07:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Gardner, G","3261","Southern America","Brazil","ad ripas fluminis parvi prope Douro",NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P06P2N0049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2017-09-11 17:07:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Regnell, AF","672","Southern America","Brazil","prov. Minas Geraes ad Caldas",NA,NA,"ex parte",NA,NA,NA,"Gardner",NA,NA,NA,NA,"Minas Gerais","Caldas","-46.3861","-21.9236",NA,NA,"P06P2N0049","25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2017-09-11 17:07:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Burchell, WJ","7202","Southern America","Brazil","IBB/Cidade de Goiás, Goiás, Rio Bacalhão",NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,"Goiás","Cidade de Goiás","-50.133333","-15.933333",NA,NA,"P06P2N0049",NA,NA,NA,"-50.133333","-15.933333",NA,NA,NA,NA,NA,NA,NA
"271","2020-09-17 10:40:19-03","UEPA","MFS","003615","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Bastos, M.N.C.","1899",NA,"Brasil","Serra das Andorinhas, margem do rio Sucupira, sobre pedras.",NA,NA,"Erva de 40cm de altura; inflorescência com flores lilás.","MFS003615",NA,NA,"Gardner",NA,"1995","06","13","Pará","São Geraldo do Araguaia","-48.786944","-6.169167",NA,NA,"MFS003615 MFS003615_e",NA,NA,NA,"-48.786944","-6.169167",NA,NA,NA,NA,NA,NA,NA
"272","2019-11-21 10:00:32-03","IBt","SP","20767","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Regnell","s.n.",NA,"Brasil","Sem procedência e sem data",NA,NA,NA,NA,NA,NA,"Gardner","Hoehne, FC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-11-21 10:00:32-03","IBt","SP","103128","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Irwin, HS; Souza, R; Grear, JW; Reis dos Santos, R","15626",NA,"Brasil","Ca. 15 km NE of Brasília",NA,NA,NA,NA,NA,NA,"Gardner","Sancho, G","1966","05","04","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358","1000","1000",NA,"70570","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-11-21 10:00:32-03","IBt","SP","121034","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Hunt, DR; Ramos, JF","6262",NA,"Brasil","Between Jataí and Caiaponia, 40 km from Caiaponia",NA,NA,NA,NA,NA,NA,"Gardner",NA,"1966","06","28","Goiás","Caiapônia","-51.8102989196777","-16.9566993713379",NA,NA,NA,"77016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-11-21 10:00:32-03","IBt","SP","103177","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Irwin, HS; Souza, R; Grear, JW; Reis dos Santos, R","17935",NA,"Brasil","Ca. 45 km S of Caiapônia, road to Jataí",NA,NA,NA,NA,NA,NA,"Gardner","Barroso, GM","1966","06","28","Goiás","Caiapônia","-51.8102989196777","-16.9566993713379",NA,NA,NA,"77016","auto","1966",NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-11-21 10:00:32-03","IBt","SP","103086","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Irwin, HS; Souza, R; Grear, JW; Reis dos Santos, R","17096",NA,"Brasil","Ca. 20 km S of Xavantina",NA,NA,NA,NA,NA,NA,"Gardner","Barroso, GM","1966","06","13","Mato Grosso","Nova Xavantina","-52.353099822998","-14.6732997894287","400","400",NA,"79739","auto","1966",NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-11-21 10:00:32-03","IBt","SP","103084","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Irwin, HS; Souza, R; Grear, JW; Reis dos Santos, R","17283",NA,"Brasil","ca. 78 km S of Xavantina",NA,NA,NA,NA,NA,NA,"Gardner","Sancho, G","1966","06","16","Mato Grosso","Nova Xavantina","-52.353099822998","-14.6732997894287","500","500",NA,"79739","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-11-21 10:00:32-03","IBt","SP","54923","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Macedo, A","1095",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Gardner",NA,"1948","05","23","Minas Gerais","Ituiutaba","-49.4650001525879","-18.968900680542",NA,NA,NA,"50022","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-11-21 10:00:32-03","IBt","SP","20589","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Hoehne, FC","s.n.",NA,"Brasil","Três Pontes",NA,NA,NA,NA,NA,NA,"Gardner","Sancho, G","1927","05","28","São Paulo","Amparo","-46.7599983215332","-22.7000007629395",NA,NA,NA,"18036","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-11-21 10:00:32-03","IBt","SP","50197","S","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius",NA,"Kuhlmann, M","966",NA,"Brasil","Amparo, margem do Rio Camanducaia",NA,NA,NA,NA,NA,NA,"Gardner","Toledo, JMF","1943","08","26","São Paulo","Monte Alegre do Sul","-46.6800003051758","-22.6800003051758",NA,NA,NA,"11114","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2010-08-16 16:37:14-03","GH","HU-HERB","GH 00006533","PreservedSpecimen","Plantae","Asteraceae","Elephantopus","riparius","Elephantopus riparius","Isotype","George Gardner","3806","South America","Brazil",NA,"Sheet",NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3806",NA,NA,"undetermined"
