"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","typeStatus"
"289","2020-09-12 05:00:02-03","US","US","2101932","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,"B. Rambo","50224","1951","3","26","Brazil",NA,NA,"Brasilia, vila manresa",NA,NA,NA,NA,NA,"US00334117","US00334117_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"290","2020-09-12 05:00:02-03","US","US","2026867","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,"B. Rambo","40628","1949","3","23","Brazil","Rio Grande do Sul",NA,"Esteio",NA,NA,NA,NA,NA,"US00334122","US00334122_01",NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"291","2020-09-12 05:00:02-03","US","US","2027031","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,"B. Rambo","46662","1950","4","5","Brazil","Rio Grande do Sul",NA,"Barra do ribeiro",NA,NA,NA,NA,NA,"US00334119","US00334119_01",NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"292","2020-09-12 05:00:02-03","US","US","1546589","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,"S. Venturi","5834","1928","2","21","Argentina","Santiago del Estero","Pellegrini","Estancia el Remate, on the campus",NA,NA,NA,NA,NA,"US00334112",NA,"500","500","South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"293","2020-09-12 05:00:02-03","US","US","1230555","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,"C. M. Hicken","113","1902","2",NA,"Argentina",NA,NA,"Barracas al sud, near Buenos Aires",NA,NA,NA,NA,NA,"US00334114",NA,NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"294","2020-09-12 05:00:02-03","US","US","2281502","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,"H. S. Irwin","2333","1958","12","30","Brazil","Minas Gerais",NA,"Arboretum, agronomic intitute belo horizonte",NA,NA,NA,NA,NA,"US00334115","US00334115_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"295","2020-09-12 05:00:02-03","US","US","1546632","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,"S. Venturi","2660","1924","1","6","Argentina","Tucumán","Capital","Nio Sali",NA,NA,NA,NA,NA,"US00334113",NA,"450","450","South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"296","2020-09-12 05:00:02-03","US","US","2101943","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,"B. Rambo","50237","1951","3","26","Brazil",NA,NA,"Brasilia, vila manresa",NA,NA,NA,NA,NA,"US00334116","US00334116_01",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"297","2020-09-12 05:00:02-03","US","US","2027032","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,"B. Rambo","46662","1950","4","5","Brazil","Rio Grande do Sul",NA,"Barra do ribeiro",NA,NA,NA,NA,NA,"US00334118","US00334118_01",NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"298","2020-09-12 05:00:02-03","US","US","1233634","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,"P. G. Lorentz","A","1877","1",NA,"Uruguay",NA,NA,"Concepcion",NA,NA,NA,NA,NA,"US00334129",NA,NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"299","2019-11-13 11:23:09-03","USP","SPF","161173","PreservedSpecimen","Plantae","Leguminosae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Romão, GO","Barreto, KD","1801","1994","01","13","Brasil","São Paulo","Itapira","Sítio Santa Terezinha.","-46.716","-22.367","-46.716","-22.367",NA,"SPF00161173",NA,NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-11-13 11:23:09-03","USP","SPF","200838","PreservedSpecimen","Plantae","Leguminosae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Anônimo","Rezende, GSZ","122","2003","04","07","Brasil","Rio de Janeiro","Cabo Frio","Parque Ecológico Municipal do Mico-Leão-Dourado","-42.0186004638672","-22.8794002532959",NA,NA,NA,"SPF00200838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA
"301","2019-11-13 11:23:09-03","USP","SPF","15521","PreservedSpecimen","Plantae","Leguminosae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Pirani, JR","Hoehne, W","s.n.","1955","04","10","Brasil","Rio Grande do Norte","São Vicente",NA,"-36.684398651123","-6.21721982955933",NA,NA,NA,"SPF00015521",NA,NA,NA,NA,NA,NA,NA,NA,"1994",NA,NA,"14392","auto",NA,NA,NA,NA,NA,NA,NA
"302","2019-11-13 11:23:09-03","USP","SPF","62958","PreservedSpecimen","Plantae","Leguminosae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Romão","Hoehne, W","s.n.","1950","03","13","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,"SPF00062958",NA,NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"303","2021-03-25 13:52:17-03","UNIVILLE","JOI","10335","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","O.S. Ribas","C.A. Marchett","43","2010","03","13","Brasil","Paraíba","Bom Jesus",NA,"-38.6500015258789","-6.81699991226196",NA,NA,"; HABITAT: borda da mata","JOI010335",NA,"1000","1000",NA,NA,NA,NA,NA,"2010","08","18","10039","auto",NA,NA,NA,NA,NA,NA,NA
"304","2021-03-25 13:52:17-03","UNIVILLE","JOI","1247","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Hering-Rinnert, C.","Hering-Rinnert, C.","854",NA,NA,NA,"Brasil","Santa Catarina","Joinville","Univille.","-48.8456001281738","-26.3043994903564",NA,NA,NA,"JOI001247",NA,NA,NA,NA,NA,NA,NA,NA,"2005","12","20","37150","auto",NA,NA,NA,NA,NA,NA,NA
"305","2020-05-08 11:09:49-03","UEFS","HUEFS","115175","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","L.P.de Queiroz","Queiroz, L.P.de","12452","2006","11","13","Brasil","Rio Grande do Sul","Caçapava do Sul","ca. 47 km NE de Caçapava do Sul na estrada para Lagoão e Bom Jardim","-53.215","-30.327778","53W12'54''","30S19'40''","Mata ciliar","HUEFS0115175","HUEFS0115175","122","122",NA,NA,NA,"Angiospermae","Fabales","2008","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"306","2020-05-08 11:09:49-03","UEFS","HUEFS","115278","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","L.P.de Queiroz","Queiroz, L.P.de","12556","2006","11","19","Brasil","Rio Grande do Sul","Alegrete","ca. 19 km S de Alegrete na estrada para Caverá","-55.681667","-29.946389","55W40'54''","29S56'47''","Campo com afloramentos de arenito e arroio pedregoso","HUEFS0115278","HUEFS0115278","137","137",NA,NA,NA,"Angiospermae","Fabales","2008","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"307","2020-05-08 11:09:49-03","UEFS","HUEFS","115283","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","L.P.de Queiroz","Queiroz, L.P.de","12561","2006","11","19","Brasil","Rio Grande do Sul","Alegrete","ca. 22 km S de Alegrete na estrada para Caverá","-55.656667","-29.965278","55W39'24''","29S57'55''","Banhado (baixada inundável)","HUEFS0115283","HUEFS0115283","191","191",NA,NA,NA,"Angiospermae","Fabales","2008","05",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"308","2020-05-08 11:09:49-03","UEFS","HUEFS","76557","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","L.P.de Queiroz","Barreto, K.D.","1801","1994","01","13","Brasil","São Paulo","Itapira","Sítio Santa Terezinha.","-46.715833","-22.366944","46W42'57''","22S22'1''",NA,"HUEFS0076557","HUEFS0076557",NA,NA,NA,NA,NA,"Angiospermae","Fabales","2005","06",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"309","2020-05-08 11:09:49-03","UEFS","HUEFS","166334","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby",NA,"Harley, R.M.","55858","2008","04","03","Brasil","Bahia","Rio de Contas","Mato Grosso Em frente de uma casa, proximo ao centro do povoado.","-41.8114013671875","-13.5789003372192",NA,NA,NA,"HUEFS0166334","HUEFS0166334",NA,NA,NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,"49773","auto","Rosanae",NA,NA,NA,NA,NA,NA
"310","2018-04-04 16:24:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,"RRC ID Flag","W. G. F. Herter","368",NA,NA,NA,"Uruguay","Canelones",NA,NA,"-56","-34.5833",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"368 (81879)",NA
"311","2018-04-04 16:24:45-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,"RRC ID Flag","O. L. Bueno","951","1978","3","16","Brazil","Rio Grande do Sul",NA,NA,"-54","-30",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"951",NA
"312","2018-08-11 20:56:15-03","F","FMNH-SEEDPLANTS","V0113387F","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,"O. Del Puerto & E. H. Marchesi","10363","1971","3","12","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,"V0113387F","V0113387F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"313","2018-08-11 20:58:14-03","F","FMNH-SEEDPLANTS","V0113388F","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,"P. G. Lorentz",NA,"1878","4",NA,"Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,"V0113388F","V0113388F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"314","2018-08-11 21:00:48-03","F","FMNH-SEEDPLANTS","V0113389F","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,"C. Diego Legrand","507","1935","3","24","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,"V0113389F","V0113389F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"315","2015-03-07 01:36:53-03","F","FMNH-SEEDPLANTS","V0113390F","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0113390F","V0113390F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"316","2015-03-07 01:36:53-03","F","FMNH-SEEDPLANTS","V0113391F","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0113391F","V0113391F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"317","2020-04-02 15:36:41-03","F","FMNH-SEEDPLANTS","V0113392F","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,"W. G. F. Herter","368","1927","3",NA,"Uruguay","Canelones",NA,NA,"-56","-34.5833",NA,NA,NA,"V0113392F","V0113392F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"318","2015-03-07 01:36:53-03","F","FMNH-SEEDPLANTS","V0113393F","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0113393F","V0113393F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"319","2015-03-07 01:36:53-03","F","FMNH-SEEDPLANTS","V0113394F","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0113394F","V0113394F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"320","2015-03-07 01:36:53-03","F","FMNH-SEEDPLANTS","V0113395F","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0113395F","V0113395F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"321","2015-03-07 01:36:53-03","F","FMNH-SEEDPLANTS","V0113396F","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0113396F","V0113396F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"322","2015-03-07 01:36:53-03","F","FMNH-SEEDPLANTS","V0113397F","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0113397F","V0113397F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"323","2015-03-07 01:36:53-03","F","FMNH-SEEDPLANTS","V0113398F","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0113398F","V0113398F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"324","2015-03-07 01:36:53-03","F","FMNH-SEEDPLANTS","V0113399F","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0113399F","V0113399F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"325","2015-03-07 01:36:53-03","F","FMNH-SEEDPLANTS","V0113400F","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0113400F","V0113400F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"326","2015-03-07 01:36:53-03","F","FMNH-SEEDPLANTS","V0113401F","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0113401F","V0113401F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"327","2015-03-07 01:36:53-03","F","FMNH-SEEDPLANTS","V0113402F","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0113402F","V0113402F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"328","2015-03-07 01:36:53-03","F","FMNH-SEEDPLANTS","V0113403F","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0113403F","V0113403F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"329","2015-03-07 01:36:53-03","F","FMNH-SEEDPLANTS","V0113404F","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0113404F","V0113404F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"330","2019-01-25 15:41:15-02","IAC","IAC","18802","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","L.C. Bernacci","C.M. Hicken","1573",NA,NA,NA,"Argentina","Distrito Federal","Buenos Aires",NA,"-58.5001","-34.6667","-58.5001","-34.6667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002","10","31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-11-12 17:14:55-03","URICER","HPBR","3026","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","MILESI, T. R.","OLUCOSKI, C.",NA,"1988","11","10","Brasil","RS","Capoêre",NA,NA,NA,NA,NA,NA,"HPBR003026",NA,NA,NA,NA,NA,NA,NA,NA,"2013","12","06",NA,NA,NA,NA,"1",NA,NA,NA,NA
"332","2019-11-12 17:14:55-03","URICER","HPBR","730","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","MILESI, T. R.","VANZO, M. A.",NA,"1985","10","29","Brasil","RS","Erechim","FAPES","-52.2738990783691","-27.6341991424561",NA,NA,"Arbusto ou árvore, raiz grossa, folhas pequenas, caule com muitos ramos, flores amarelas-alaranjadas, fruto vagem comprida","HPBR000730",NA,NA,NA,NA,NA,NA,NA,NA,"2013","12","12","46790","auto",NA,NA,"1",NA,NA,NA,NA
"333","2019-02-27 14:02:10-03","UFSJ","HUFSJ","330","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby",NA,"Ferreira, K","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Horto de plantas medicinais #?# UFLA","-44.999698638916","-21.2453002929688",NA,NA,"Flor amarela com odor suave, furo no formato de vagem de forma cilíndrica de cor marrom claro.","HUFSJ000330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA
"334","2019-02-27 14:02:10-03","UFSJ","HUFSJ","331","S","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby",NA,"Santos, R","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Branco","Gerdau Açominas","-43.6918983459473","-20.5207996368408",NA,NA,"Planta de hábito muito variado, variam de árvores a arbustos ou subarbustos, ervas anuais ou perenes e trepadeiras. O fruto é em geral um legume seco, deiscente formado por duas valvas ou do tipo lomento.","HUFSJ000331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA
"335","2019-10-16 14:12:16-03","UEL","FUEL","43901","PreservedSpecimen","Plantae","Leguminosae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Ribas, OS","Wasum, RA","4427","2008","03","18","Brasil","Rio Grande do Sul","Santa Vitória do Palmar - Curr","Grande beira da estrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales","2008","05","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-10-16 14:12:16-03","UEL","FUEL","48061","PreservedSpecimen","Plantae","Leguminosae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Ribas, OS","Marchett, CA","43","2010","03","13","Brasil","Rio Grande do Sul","Bom Jesus","borda da mata","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,"1000","1000",NA,NA,NA,"Tracheophyta","Fabales","2010","08","18","55856","auto",NA,NA,NA,NA,NA,NA,NA
"337","2020-11-12 16:59:41-03","UEL","FUEL","31392","PreservedSpecimen","Plantae","Leguminosae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Garcia, EN","Scherer, C","43","2000","01","25","Brasil","Rio Grande do Sul","Capão do Leão","Campus da UFPEL","-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales",NA,NA,NA,"28605","auto",NA,NA,NA,NA,NA,NA,NA
"338","2019-10-16 14:12:16-03","UEL","FUEL","50932","PreservedSpecimen","Plantae","Leguminosae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Valduga, E","Valduga, E","376","2012","05","26","Brasil","Rio Grande do Sul","Cidreira","Lagoa do Joquei Clube, na margem da lagoa","-50.2056007385254","-30.1811008453369",NA,NA,NA,NA,NA,"10","10",NA,NA,NA,"Tracheophyta","Fabales","2012",NA,NA,"19547","auto",NA,NA,NA,NA,NA,NA,NA
"339","2019-10-16 14:12:16-03","UEL","FUEL","43902","PreservedSpecimen","Plantae","Leguminosae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Ribas, OS","Sartori, M","342","2008","03","16","Brasil","Rio Grande do Sul","Santa Vitória do Palmar","Curral dos Arroios, Borda da Mata","-53.3680992126465","-33.5189018249512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales","2008","05","15","130170","auto",NA,NA,NA,NA,NA,NA,NA
"340","2020-08-20 14:56:13-03","UFSC","FLOR","45848","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Bortoluzzi, R.L.C.","Ritter, M.R.","1368","2001","04","05","Brasil","Rio Grande do Sul","Manoel Viana","a 6 km da cidade, em direção a São Francisco de Assis.","-55.4827995300293","-29.5891990661621",NA,NA,"Subuarbusto, flor amarela","FLOR0045848",NA,NA,NA,NA,NA,NA,NA,"Fabales",NA,NA,NA,"43920","auto",NA,NA,NA,NA,NA,NA,NA
"341","2020-08-20 20:38:56-03","UFSC","FLOR","38675","PreservedSpecimen","Plantae","Fabaceae","Senna","corymbosa","Senna corymbosa","(Lam.) H.S.Irwin & Barneby","Mello, A.","Zank, S.","Z214","2010","06","22","Brasil","Santa Catarina","Imbituba",NA,"-48.6702995300293","-28.2399997711182",NA,NA,"Usado como medicinal contra coceiras.","FLOR0038675",NA,NA,NA,NA,NA,NA,NA,"Fabales","2010",NA,NA,"18719","auto",NA,NA,NA,NA,NA,NA,NA
"342","2020-01-31 10:38:11-03","IFAM","EAFM","13425","PreservedSpecimen","Plantae","Fabaceae-Caesalpinioideae","Cassia","corymbosa","Cassia corymbosa","Lam."," Avila, J.; Valadares, K.; Zank, S.","Avila, J.V.C.; Valadares, K. & Zank, S.","448","2014","02","04","Brasil","Santa Catarina","Garopaba","Comunidade Quilombola, Aldeia","-48.680833","-28.104722","-48.680833","-28.104722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","02","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2017-09-11 17:09:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Cassia","corymbosa","Cassia corymbosa","Lam.",NA,"?","s.n.",NA,NA,NA,"?",NA,NA,"frequens in ditione Buenos Ayres, in Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2017-09-11 17:09:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Cassia","corymbosa","Cassia corymbosa","Lam.",NA,"Sello, HL","s.n.",NA,NA,NA,"Brazil",NA,NA,"Brasilia meridionali prope Guidowald",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
