"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","previousCatalogNumber","individualCount","fieldNumber","typeStatus"
"48","2020-11-04 11:14:20-03","ESALQ","ESA","67653","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Hatschbach, G.","Soares, A. et al.","310.0","1998","10","16","Brasil","Paraná","Bituruna",NA,"-51.5525016784668","-26.1613998413086",NA,NA,NA,"ESA067653",NA,NA,NA,NA,NA,NA,"30743","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-04 11:14:20-03","ESALQ","ESA","36697","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Hatschbach, G.","Ziller, S.R. ; Maschio, W.","1042.0","1995","11","21","Brasil","Paraná","Pato Branco",NA,"-52.6706008911133","-26.2285995483398",NA,NA,NA,"ESA036697","ESA036697",NA,NA,NA,NA,NA,"26000","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:14:20-03","ESALQ","ESA","40747","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(Berg) Burret","Hatschbach, G.","Silva, J.M. ; Saldanha, J.","1789.0","1996","11","02","Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,"ESA040747","ESA040747",NA,NA,NA,NA,NA,"45291","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-04 11:14:20-03","ESALQ","ESA","31276","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","Berg","Jarenkow, J.A.","Jarenkow, J.A.","1446.0","1989","11","19","Brasil","Rio Grande do Sul","Piratini",NA,"-53.1041984558105","-31.4480991363525",NA,NA,NA,"ESA031276","ESA031276",NA,NA,NA,NA,NA,"62286","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:14:20-03","ESALQ","ESA","6305","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Souza, V.C.","Faria, G.N.",NA,"1990","09","02","Brasil","São Paulo","Atibaia",NA,"-46.5499992370605","-23.1100006103516",NA,NA,NA,"ESA006305","ESA006305",NA,NA,NA,NA,NA,"21675","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:14:20-03","ESALQ","ESA","5407","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Kawasaki, M.L.","Schobinger, L.E.",NA,"1989","10","21","Brasil","São Paulo","Cotia",NA,"-46.9099998474121","-23.6000003814697",NA,NA,NA,"ESA005407","ESA005407",NA,NA,NA,NA,NA,"23869","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:14:20-03","ESALQ","ESA","5072","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O.Berg) Burret","Souza, V.C.","Portilho, P.R.L.",NA,"1989","10","15","Brasil","São Paulo","Limeira",NA,"-47.4000015258789","-22.5599994659424",NA,NA,NA,"ESA005072","ESA005072",NA,NA,NA,NA,NA,"20999","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:14:20-03","ESALQ","ESA","6603","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana",NA,"Miguel, M.H.","Miguel, M.H.",NA,"1990","10","13","Brasil","São Paulo","Limeira",NA,"-47.4000015258789","-22.5599994659424",NA,NA,NA,"ESA006603",NA,NA,NA,NA,NA,NA,"20999","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:14:20-03","ESALQ","ESA","55139","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg.) Burret","Pinho-Ferreira, M.A.","Coelho, R.L.G.","126.0","2007","04","03","Brasil","Santa Catarina","Urupema","Fazenda Farofa, trilha do pasto sujo, atrás da sede. Floresta Ombrófila Mista.","-49.8731002807617","-27.9528007507324",NA,NA,"Árvore, 5m. Frutos imaturos.","ESA055139","ESA055139","1400","1400","2007","04","03","23096","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-01-14 15:32:11-03","MN","R","9089","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Faria Junior, J.E.Q.","Glaziou, A.F.M.","6156","1872","09","26","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000009089","R000009089_001",NA,NA,"2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2016-02-02 14:38:41-02","BGBM","B","B 10 0474629","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","Burret",NA,"Sello",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100474629 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100474629","B100474629",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Middle and South America",NA,NA,NA,NA,NA,NA,NA
"59","2016-02-02 14:38:41-02","BGBM","B","B 10 0551260","S","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","Burret",NA,"W. G. F. Herter","3082","1907","05","26","Brazil",NA,NA,"Rio Grande do Sul, Serra de St. anna do Livramento.",NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100551260 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100551260",NA,"300","300",NA,NA,NA,NA,NA,NA,NA,"Middle and South America",NA,NA,NA,NA,NA,NA,NA
"60","2019-08-27 13:31:14-03","IAP","PACA-AGP","70756","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret",NA,"N. R. Bastos","129","1991","04","18","Brasil","RS","Encruzilhada do Sul","Estrada para Passo do Marinheiro.","-52.521900177002","-30.5438995361328",NA,NA,"Habitat: na beira de mata campestre","PACA070756",NA,NA,NA,NA,NA,NA,"62084","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"61","2019-08-27 13:31:14-03","IAP","PACA-AGP","100112","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","M. Ibrahin","Queiroz, L. P. & Machado, M. C","12319","2006","11","10","Brasil","RS","Santana da Boa Vista","36 Km E de Santana da Boa Vista na estrada p/ o Passo do Marinheiro","-53.1152992248535","-30.8719005584717",NA,NA,"Universidade Estadual de Feira de Santana, Herbário nº 115042 Habitat: campos da serra do sudeste do RS","PACA100112",NA,"115","115","2010","10",NA,"47489","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"62","2019-08-27 13:31:14-03","IAP","PACA-AGP","104146","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret",NA,"Jagmin, N.",NA,"1991","11","27","Brasil","RS","Ana Rech","Barragem Faxinal",NA,NA,NA,NA,"Xiloteca nº 381&nf;Altura: 6m; Fuste: 4m.","PACA104146",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"63","2019-08-27 13:31:14-03","IAP","PACA-AGP","102644","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","L. Cappelatti","L. Cappelatti","136","2007","05","05","Brasil","RS","São Francisco de Paula","Parque Municipal da Ronda.","-50.55","-29.433333","50°33'W","29°26'S","Habitat: mata","PACA102644",NA,NA,NA,"2007","05","16",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"64","2019-08-27 13:31:14-03","IAP","PACA-AGP","104119","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret",NA,"Jagmin, N.",NA,"1991","08","14","Brasil","RS","Ana Rech","Barragem do Faxinal",NA,NA,NA,NA,"Xiloteca nº 347&nf;Altura: 6m; Circunferência: 41cm; Fuste: 4m.","PACA104119",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"65","2019-08-27 13:31:14-03","IAP","PACA-AGP","106572","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","S. Dreveck & M. Verdi","S. Dreveck & M. Verdi","260","2008","02","22","Brasil","SC","Curitibanos","Fazenda Maciel","-50.681363","-27.077571","-50,681363","-27,077571","Coleta extra IFFSC [Coord.Orig.UTM: 0531592 S, 7004933]","PACA106572",NA,"886","886","2008","02","22",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"66","2019-08-27 13:31:14-03","IAP","PACA-AGP","114620","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","L. Cappelatti","L. Cappelatti","42a","2007","11","10","Brasil","RS","São Francisco de Paula","Parque Nacional da Ronda.","-50.545578","-29.448672","50°32'44.08W","29°26'55.22S","Habitat: florestal","PACA114620",NA,NA,NA,"2008","02","10",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"67","2019-08-27 13:31:14-03","IAP","PACA-AGP","115611","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Dezevieski, A.","Biegelmeier, J.",NA,"2015","01","21","Brasil","RS","São Leopoldo","Câmpus Unisinos, C1, estacionamento","-51.156189","-29.79461","-51.156189","-29.79461","JBU 96295; coletada com flor e fruto verdes; folhas com glândulas translúcidas Habitat: ambiente antropizado","PACA115611",NA,"40","40","2015","01","28",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"68","2019-08-27 13:31:14-03","IAP","PACA-AGP","116323","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Gasper, A.L.","Gasper, A. L. de","2909","2011","11","12","Brasil","SC","Bom Retiro","Campo Novo - caminho alternativo para o Campo dos Padres","-49.373333","-27.876389","49º22'24''W","27º52'35''S","floresta em estágio avançado&nf;IFFSC - 1/9996/COLETA EXTRA/ARVORETA Habitat: beira de estrada Fenofase: flor vermelha Hábito: arvoreta Ecossistema: Floresta Ombrófila Mista","PACA116323",NA,"104","104","2011","11","12",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"69","2019-08-27 13:31:14-03","IAP","PACA-AGP","118666","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Verdi, M.","Verdi, M.","1141","2008","12","11","Brasil","SC","Capão Alto","fazenda pessegueirinho","-50.760833","-28.17","50º45'39w","28º10'12s","furb 11383&nf;flor petalas brancas, estames vermelhos Habitat: ecótono floresta ombrofila mista e floresta estacional decidual","PACA118666",NA,"762","762","2008","12","11",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"70","2019-08-27 13:31:14-03","IAP","PACA-AGP","118758","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Rubio, A.K.","Rubio, A.K.","1233","2012","12","10","Brasil","RS","Estância Velha","Arroio Estância/Portão","-51.154747","-29.638072","51º9'17.09W","29º38'17.06S","ponto 2 e 3 Habitat: vegetação ciliar-arbórea","PACA118758",NA,"44","44","2013","02",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"71","2019-08-27 13:31:14-03","IAP","PACA-AGP","59941","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret",NA,"Camargo, O. R.","1281","1957","04","12","Brasil",NA,NA,NA,NA,NA,NA,NA,"Sem Estado, município e nem local de coleta. Habitat: in silvula subhumida","PACA059941",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"72","2019-08-27 13:31:14-03","IAP","PACA-AGP","104543","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret",NA,"Jagmin, N.",NA,"1995","07","13","Brasil","RS","Bom Jesus",NA,"-50.4166984558105","-28.6678009033203",NA,NA,"Xiloteca nº 642&nf;Altura: 5m; Fuste: 1m.","PACA104543",NA,NA,NA,NA,NA,NA,"55856","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"73","2019-08-27 13:31:14-03","IAP","PACA-AGP","8801","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret",NA,"Rambo, B.",NA,"1942","01","15","Brasil","RS","Bom Jesus",NA,"-50.4166984558105","-28.6678009033203",NA,NA,"Habitat: in silvula campestri Fenofase: estéril","PACA008801",NA,NA,NA,NA,NA,NA,"55856","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"74","2019-08-27 13:31:14-03","IAP","PACA-AGP","8985","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret",NA,"Rambo, B.",NA,"1942","01","16","Brasil","RS","Bom Jesus",NA,"-50.4166984558105","-28.6678009033203",NA,NA,"Habitat: in silvula campestri Fenofase: fruto semievoluto","PACA008985",NA,NA,NA,NA,NA,NA,"55856","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"75","2019-08-27 13:31:14-03","IAP","PACA-AGP","97040","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","C. Mondin","Mondin, C.","2265","2001","09","29","Brasil","RS","Butiá","Quitéria","-51.9622001647949","-30.1196994781494",NA,NA,"HASU 15726.&nf;Arvoreta com cerca de 3m de altura. Habitat: Em beira de estrada. Hábito: arvoreta","PACA097040",NA,NA,NA,"2001","09",NA,"39953","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"76","2019-08-27 13:31:14-03","IAP","PACA-AGP","36795","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret",NA,"Rambo, B.",NA,"1948","02",NA,"Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,"Habitat: ad araucarietum Fenofase: flor","PACA036795",NA,NA,NA,NA,NA,NA,"30776","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"77","2019-08-27 13:31:14-03","IAP","PACA-AGP","94833","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","G. Paise & J. Larocca","G. Paise",NA,"2000","04","25","Brasil","RS","Cambará do Sul","Parque Nacional Aparados da Serra.","-50.1446990966797","-29.0478000640869",NA,NA,"HASU 15969.&nf;Fruto grande verde, parecido com goiaba. Habitat: Em mata de araucária. Fenofase: fruto verde Hábito: árvore","PACA094833",NA,NA,NA,NA,NA,NA,"30776","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"78","2019-08-27 13:31:14-03","IAP","PACA-AGP","117759","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Ramos, A.J.K.","Padilha, C.",NA,"2007","10",NA,"Brasil","RS","Canela","comunidade entorno da FLONA de Canela","-50.815601348877","-29.3656005859375",NA,NA,NA,"PACA117759",NA,NA,NA,NA,NA,NA,"16452","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"79","2019-08-27 13:31:14-03","IAP","PACA-AGP","44581","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret",NA,"Rambo, B.",NA,"1949","12","03","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,"Sem material. Habitat: in silvula campestri humida Fenofase: flor","PACA044581",NA,NA,NA,NA,NA,NA,"49662","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"80","2019-08-27 13:31:14-03","IAP","PACA-AGP","30811","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret",NA,"Rambo, B.",NA,"1946","01","30","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,"Habitat: ad araucarietum Fenofase: estéril","PACA030811",NA,NA,NA,NA,NA,NA,"49662","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"81","2019-08-27 13:31:14-03","IAP","PACA-AGP","68680","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Daniel Falkenberg","Daniel B. Falkenberg","3167","1985","09","23","Brasil","RS","Encruzilhada do Sul","Amaral Ferrador - Rio dos Ladrões","-52.521900177002","-30.5438995361328",NA,NA,"Estames vermelhos; 2m de altura. Habitat: capoeira Hábito: arbusto","PACA068680",NA,NA,NA,"1985",NA,NA,"62084","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"82","2019-08-27 13:31:14-03","IAP","PACA-AGP","62618","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret",NA,"Camargo, O. R.","2526","1957","11","10","Brasil","RS","Farroupilha",NA,"-51.3478012084961","-29.2250003814697",NA,NA,"Habitat: in silvula Fenofase: flor","PACA062618",NA,NA,NA,NA,NA,NA,"19545","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"83","2019-08-27 13:31:14-03","IAP","PACA-AGP","62443","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret",NA,"Camargo, O. R.","2093","1957","10","15","Brasil","RS","Farroupilha",NA,"-51.3478012084961","-29.2250003814697",NA,NA,"Habitat: in silvula Fenofase: flor","PACA062443",NA,NA,NA,NA,NA,NA,"19545","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"84","2019-08-27 13:31:14-03","IAP","PACA-AGP","62647","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret",NA,"Camargo, O. R.","2470","1957","11","10","Brasil","RS","Farroupilha",NA,"-51.3478012084961","-29.2250003814697",NA,NA,"Habitat: in silvula Fenofase: flor","PACA062647",NA,NA,NA,NA,NA,NA,"19545","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"85","2019-08-27 13:31:14-03","IAP","PACA-AGP","105304","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret",NA,"Jagmin, N.",NA,"1998","09","24","Brasil","RS","Mariano Moro",NA,"-52.1472015380859","-27.3539009094238",NA,NA,"Xiloteca nº 913&nf;Altura: 8,50m; Circunferência: 61cm; Fuste: 1,20.","PACA105304",NA,NA,NA,NA,NA,NA,"9642","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"86","2019-08-27 13:31:14-03","IAP","PACA-AGP","2758","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret",NA,"Rambo, B.",NA,"1935","12","17","Brasil","RS","Montenegro","Kappesberg","-51.4611015319824","-29.6886005401611",NA,NA,"Habitat: in araucarieto Fenofase: flor","PACA002758",NA,NA,NA,NA,NA,NA,"21601","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"87","2019-08-27 13:31:14-03","IAP","PACA-AGP","34292","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret",NA,"E. Friderichs",NA,"1947","12",NA,"Brasil","RS","Montenegro","Kappesberg","-51.4611015319824","-29.6886005401611",NA,NA,"Habitat: in dumetosis subpaludosis Fenofase: flor","PACA034292",NA,NA,NA,NA,NA,NA,"21601","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"88","2019-08-27 13:31:14-03","IAP","PACA-AGP","85972","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","J. Mattos","Sehnem, A.","3951","1949","10","26","Brasil","RS","Montenegro","Linha Pinhal","-51.4611015319824","-29.6886005401611",NA,NA,"Cultivada. Hábito: arbusto","PACA085972",NA,NA,NA,"1998",NA,NA,"21601","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"89","2019-08-27 13:31:14-03","IAP","PACA-AGP","48556","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","J. Mattos","Sehnem, A.","1617","1943","10","10","Brasil","RS","Montenegro","São Salvador","-51.4611015319824","-29.6886005401611",NA,NA,"em cultura. Habitat: in silvula humida Fenofase: flor Hábito: arbusto","PACA048556",NA,NA,NA,"1998",NA,NA,"21601","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"90","2019-08-27 13:31:14-03","IAP","PACA-AGP","6580","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret",NA,"Rambo, B.",NA,"1940","11","10","Brasil","RS","Nova Petrópolis",NA,"-51.1143989562988","-29.3763999938965",NA,NA,"Habitat: in dumetosis subpaludosis Fenofase: flor","PACA006580",NA,NA,NA,NA,NA,NA,"14669","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"91","2019-08-27 13:31:14-03","IAP","PACA-AGP","68914","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret",NA,"Orobaldo Gonçalves da Silva",NA,"1986","11","09","Brasil","RS","Pelotas","Capela da Buena","-52.3424987792969","-31.771900177002",NA,NA,"com ca. 1,5m de altura. Herbário PEL 8265. Habitat: borda de mata Hábito: arbusto","PACA068914",NA,NA,NA,NA,NA,NA,"51462","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"92","2019-08-27 13:31:14-03","IAP","PACA-AGP","54454","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret",NA,"Rambo, B.",NA,"1953","11","12","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,"culta. Fenofase: flor","PACA054454",NA,NA,NA,NA,NA,NA,"29946","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"93","2019-08-27 13:31:14-03","IAP","PACA-AGP","26359","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret",NA,"Rambo, B.",NA,"1945","01",NA,"Brasil","RS","Quaraí","Faz. do Jarau","-56.4514007568359","-30.3875007629395",NA,NA,"Habitat: in silvula campestri Fenofase: fruto semievoluto","PACA026359",NA,NA,NA,NA,NA,NA,"74636","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"94","2019-08-27 13:31:14-03","IAP","PACA-AGP","106985","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","Koch, V.","Koch, V.",NA,"1996","10","09","Brasil","RS","Riozinho","km 45","-50.4524993896484","-29.6410999298096",NA,NA,"Coleção Plantas Medicinais - caixa 4 Habitat: coletada na mata","PACA106985",NA,"430","430",NA,NA,NA,"18583","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"95","2019-08-27 13:31:14-03","IAP","PACA-AGP","97042","PreservedSpecimen","Plantae","Myrtaceae","Acca","sellowiana","Acca sellowiana","(O. Berg) Burret","V. Koch","V. Koch",NA,"1996","10","09","Brasil","RS","Riozinho","Km 45","-50.4524993896484","-29.6410999298096",NA,NA,"HASU 16975.&nf;Planta espontânea. Existe em grande quantidade na mata, em especial na Reserva Indígena, a 920m de altitude. Habitat: Na mata.","PACA097042",NA,"430","430",NA,NA,NA,"18583","auto","Magnoliophyta","Myrtales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
