"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","typeStatus","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem"
"184","2020-12-11 11:37:18-03","UFMG","BHCB","39206","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte","Reserva da COPASA.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-11 11:37:18-03","UFMG","BHCB","17106","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne",NA,"Pequeno, PHA; et al.","182","1989","10","04","Southern America","Brasil","Minas Gerais","Moeda","Serra da Moeda","-44.0527992248535","-20.3330993652344",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14750","auto",NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-11 11:37:18-03","UFMG","BHCB","11698","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne",NA,"Mendes, KVM","s.n.","1987","11","14","Southern America","Brasil","Minas Gerais","Itabirito","Serra de Itabirito.","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA
"187","2012-03-28 15:03:00-03","MO","MOBOT","3164363","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","R.L. Liesner","M. de F. Agra","Agra 1123","1990",NA,NA,"South America","Brazil","Paraíba",NA,"Mun. Campina Grande, Distrito São José da Mata, Fazenda Pedro da Costa Agra, estrada para Soledade, 16 Km Oeste do centro de Campina Grande.","-35.86666","-7.76666","500.00000000","510.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2008-05-27 22:02:00-03","MO","MOBOT","3411430","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne",NA,"Walter","Walter 5098","2002","2","14","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2008-05-27 22:02:00-03","MO","MOBOT","3411454","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne",NA,"Vieira","Vieira 988",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2015-02-07 13:47:00-02","MO","MOBOT","3411093","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne",NA,"G.P. da Silva|et al.","Silva 8372",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2018-01-02 14:45:00-02","MO","MOBOT","100971602","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","S.Graham (MO)","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 21820","1969","1","13","South America","Brazil","Minas Gerais",NA,"Ca. 30 km SW of Diamantina on road to Gouveia.",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"192","2008-05-27 22:02:00-03","MO","MOBOT","1803386","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","S. Graham","Gerrit Davidse|T.P. Ramamoorthy","Davidse 10796","1976","2","28","South America","Brazil","Minas Gerais",NA,"Ca. 50 km N of Congonhas along Highway 135 to Belo Horizonte. Hillside with gravelly, red soil; cerrado.",NA,NA,"1270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1127",NA,NA
"193","2008-05-27 22:02:00-03","MO","MOBOT","2578965","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","S. Graham (MO)","J.R.I. Wood","Wood 11681",NA,NA,NA,"South America","Bolivia","Chuquisaca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2008-05-27 22:02:00-03","MO","MOBOT","3163108","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","R. Duré & J. Molero","Émile Hassler","Hassler 9310","1905",NA,NA,"South America","Paraguay","Caaguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2014-08-23 05:36:00-03","MO","MOBOT","3163228","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","A. Lourteig","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 26780","1970","3","2","South America","Brazil","Minas Gerais",NA,"Cerrado, ca. 15km W. of Corinto.",NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2014-08-23 05:36:00-03","MO","MOBOT","3163355","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","A. Lourteig","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 23110","1969","2","11","South America","Brazil","Minas Gerais",NA,"Serra do Espinhaco. Cerrado on gravelly slopes, ca. 33km N.E. of Francisco Sá, road to Salinas.",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2009-12-05 06:02:00-02","MO","MOBOT","3163439","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","A. Lourteig","Gert G. Hatschbach|Luisa Z. Ahumada","Hatschbach 31664","1973","2","16","South America","Brazil","Minas Gerais",NA,"Curtidor (mun. Felisberto Caldeira).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-03-28 10:43:00-03","MO","MOBOT","3163813","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Lourteig, A.","Renato de Mello-Silva","Mello-Silva 750","1992","11","20","South America","Brazil","Minas Gerais","Grão Mogol","BR-251, extremo N de Serra da Bocaina, proximo a las nacientes del rio Ventania. Borde del camino. Suelo arenoso.","-42.8833333","-16.25","920.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"199","2018-01-02 14:50:00-02","MO","MOBOT","3164023","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","S.Graham (MO)","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 27026","1970","3","6","South America","Brazil","Minas Gerais",NA,"Serra do Cabral. Campo and sparse cerrado on upper slopes, immediately E. of Joaquim Felício.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"200","2009-12-04 15:26:00-02","MO","MOBOT","3164520","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","T.B. Cavalcanti","Gert G. Hatschbach|Maria M. Hatschbach|E.L. Barbosa","Hatschbach 66394","1997",NA,NA,"South America","Brazil","Minas Gerais",NA,"Rodovia Montes Claros a Itacambira, Serra do Catuni (Mun. Juramento).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-03-24 10:23:00-03","MO","MOBOT","3164779","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Shirley A. Graham","Taciana B. Cavalcanti|Shirley A. Graham|G.P. da Silva","Cavalcanti 2297","1997","4","26","South America","Brazil","Minas Gerais",NA,"Municipio Diamantina. Região SE. Pais Brasil. Estrada Diamantina-km 1. Areno-laterítico. Exsicatas, botões sementes.","-43.6186111","-18.1680556","1246.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"202","2020-03-24 10:22:00-03","MO","MOBOT","3166082","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","T.B. Cavalcanti & S. Graham","Taciana B. Cavalcanti|Shirley A. Graham|G.P. da Silva","Cavalcanti 2318","1997","4","29","South America","Brazil","Minas Gerais",NA,"Campo rupestre. Montanhoso. Municipio. Grão Mogol. Região SE. País Brasil. Ribeirão dos Bois. Estrada Grão Mogol-São João da Vacaria, na entrada da cidade de Grão-Mogol.","-42.8872222","-16.5641667","683.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"203","2009-12-04 15:26:00-02","MO","MOBOT","3166127","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","T.B. Cavalcanti","Gert G. Hatschbach|Maria M. Hatschbach|E.L. Barbosa","Hatschbach 67176","1997",NA,NA,"South America","Brazil","Minas Gerais",NA,"Serra do Cabral (Mun. Joaquim Felício).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2008-05-27 22:02:00-03","MO","MOBOT","3166193","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Taciana B. Cavalcanti","Lima","Lima 14228","1935",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Sta. Magda lena, morro da Estacão.",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-03-24 10:21:00-03","MO","MOBOT","3166399","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","T.B. Cavalcanti","Taciana B. Cavalcanti|Shirley A. Graham|G.P. da Silva","Cavalcanti 2261","1997","4","20","South America","Brazil","Minas Gerais",NA,"Cerrado. Exsicatas. Óleos láuricos. Municipio Formoso de Minas. Estado Minas Gerais. Região SE. País. Brasil. Rodovia Goiás Minas-Formoso, km 14. Latossolo vermelho-escuro.","-46.385","-15.0744445","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"206","2020-03-24 10:22:00-03","MO","MOBOT","3166657","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","S. Graham & T.B. Cavalcanti","Taciana B. Cavalcanti","Cavalcanti 2200","1997","4","3","South America","Brazil","Goiás",NA,"Exsicatas, folhas botões. Taxonomia. Cerrado. Relevo: Acidentado. Municipio Alto Paraíso de Goiás. País Brasil. Estrada Alto Paraíso de Goias-Nova Roma, a 6 km de Alto Paraíso. Solo laterítico.","-47.4797223","-14.1025","1603.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"207","2020-03-24 10:17:00-03","MO","MOBOT","3166799","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","T.B. Cavalcanti & S. Graham","Taciana B. Cavalcanti|Shirley A. Graham|G.P. da Silva","Cavalcanti 2274","1997","4","23","South America","Brazil","Minas Gerais",NA,"Exsicatas, sementes. Uso Taxonomia. Cerrado. Montanhoso. Município Santana do Riacho. Região: SE. País Brasil. Serra do Cipó. Rodovia Belo Horizonte-Conceicão do Mato Dentro, km 100. Solo areno-pedregoso.","-43.6","-19.2858333","1174.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"208","2012-04-06 12:04:00-03","MO","MOBOT","3411085","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","T. B. Cavalcanti 01/08/","A.A. dos Santos|et al.","Santos 1679","2002",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2015-02-07 13:47:00-02","MO","MOBOT","3411126","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne",NA,"G.P. da Silva|et al.","Silva 2004","2002","3","27","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-03-28 16:41:00-03","MO","MOBOT","3411160","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","T. B. Cavalcant","PEREIRA-SILVA","PEREIRA-SILVA 6290","2002",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"211","2013-01-20 20:26:00-02","MO","MOBOT","3411201","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne",NA,"Taciana B. Cavalcanti","Cavalcanti 798",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2013-01-20 20:24:00-02","MO","MOBOT","3411261","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne",NA,"Taciana B. Cavalcanti|et al.","Cavalcanti 3106",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2008-05-27 22:02:00-03","MO","MOBOT","3411334","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne",NA,"Cavalcanti","Cavalcanti 3113","2003",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2011-03-18 12:21:00-03","MO","MOBOT","3411362","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","T. B. Cavalcanti","ASSIS","ASSIS 394","1997","1","28","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"215","2020-08-31 09:06:05-03","INPA","INPA","109912","S","Plantae","Dicotyledon Com-Clade","Myrtales","Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","Lourteig, A","Hatschbach, GG","34140","1974","02","13","Southern America","Brasil","Mato Grosso","Rondonópolis","Serra da Petrolina, Serra da Petrolina","-54.818238","-16.361463",NA,NA,NA,NA,"INPA0109912","INPA0109912 INPA0109912_e","1982",NA,NA,NA,NA,NA,"-54.818238","-16.361463",NA,NA,NA,NA,NA
"216","2017-11-24 14:11:14-02","UFLA","ESAL","21960","S","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","Cavalcanti, TB","Savassi-Coutinho, AP; et al.","1021",NA,NA,NA,NA,"Brasil","Minas Gerais","Diamantina","11km de diamantina em direção a gouveia","-43.6002998352051","-18.2493991851807",NA,NA,NA,"arbusto; 1m; ;",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-02-19 08:13:19-03","UFG","UFG","19478","S","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, T.B.","Cavalcanti, T.B.; et al.","258","1989","02","18",NA,"Brasil","Minas Gerais","Gouvea","BR-259 - Gouvea - Curvelo; km 34. Campo rupestre e cerrado (campo pedregoso). Solo arenoso. Relevo montanhoso.","-43.983333","-18.616667","740","740",NA,"Subarbusto até 70cm de altura, flor lilás-claro. Muito frequente.","UFG0019478",NA,"1989","02","18",NA,NA,NA,"-43.983333","-18.616667",NA,NA,NA,NA,NA
"218","2020-02-19 08:13:19-03","UFG","UFG","19479","S","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, T.B.","Cavalcanti, T.B.; Kirkbride, J.; Roath, W. & Silva, G.P.","283","1989","02","22",NA,"Brasil","Minas Gerais","Grão-Mogol","BR-251, Grão Mogol - ribeirão das Mortes. Vegetação ribeirinha. Substrato rochoso. Relevo montanhoso.","-42.9","-16.566667","700","700",NA,"Subarbusto, flor lilás-claro. Ocasional.","UFG0019479",NA,"1989","02","22",NA,NA,NA,"-42.9","-16.566667",NA,NA,NA,NA,NA
"219","2020-04-28 12:33:29-03","UFG","UFG","19477","S","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, T.B.","Cavalcanti, T.B.; et al.","262","1989","02","18",NA,"Brasil","Minas Gerais","Inimutaba","BR-259, à 74km de Gouvea. Cerrado. Solo arenoso. Relevo montanhoso. Aparecendo em área perturbada próximo a cerrado.","-44.333333","-18.7","560","560",NA,"Subarbusto ca. 60cm, flor lilás-claro a rósea, fruto pardacento a vináceo. Ocasional.","UFG0019477","UFG0019477","1989","02","18",NA,NA,NA,"-44.333333","-18.7",NA,NA,NA,NA,NA
"220","2020-02-19 08:13:19-03","UFG","UFG","19487","S","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, T.B.","Cavalcanti, T.B.; Roath, W.; Kirkbride, J.; Scariot, A. & Silva, G.P.","164","1989","02","14",NA,"Brasil","Minas Gerais","Santana do Riacho","Estrada da Usina; cerca de 2 Km da rodovia MG-010 Lagoa Santa-Conceição do Mato Dentro. Campo, solo arenoso e relevo montanhoso.","-43.616667","-19.266667","1000","1000",NA,"Subarbusto ereto, flor lilás-claro, fruto pardacento. Grande população; indivíduos de C. acinos e C. fuscinervis ocorrendo junto. Planta de 50 a 60 cm de altura. Comum. Interesse econômico: óleos láuricos.","UFG0019487",NA,"1989","02","14",NA,NA,NA,"-43.616667","-19.266667",NA,NA,NA,NA,NA
"221","2020-02-19 08:13:19-03","UFG","UFG","19488","S","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, T.B.","Cavalcanti, T.B.; et al.","172","1989","02","15",NA,"Brasil","Minas Gerais","Serro","BR-269, Serro - Datas; km 17. Mata. Solo arenoso. Relevo montanhoso. Local úmido.","-43.55","-18.533333","1100","1100",NA,"Subarbusto ereto cerca de 40 a 60cm de altura, flores lilás a rosa-claro, fruto pardacento, algumas folhas vermelhas. Visçoso. Comida pelas vacas. Frequente.","UFG0019488",NA,"1989","02","15",NA,NA,NA,"-43.55","-18.533333",NA,NA,NA,NA,NA
"222","2020-02-19 08:13:19-03","UFG","UFG","19489","S","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, T.B.","Cavalcanti, T.B.; et al.","197","1989","02","15",NA,"Brasil","Minas Gerais","Diamantina","Datas - Diamantina, Km 13. Campo rupestre e solo arenoso.","-43.683333","-18.266667",NA,NA,NA,"Subarbusto, ca. de 0,30 a 1,0 m de altura. Flor lilás-claro a alva. Fruto pardacento.","UFG0019489",NA,"1989","02","15",NA,NA,NA,"-43.683333","-18.266667",NA,NA,NA,NA,NA
"223","2020-02-19 08:13:19-03","UFG","UFG","19490","S","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, T.B.","Cavalcanti, T.B.; Roath, W.; Kirkbride, J.; Scariot, A. & Silva, G.P.","208","1989","02","16",NA,"Brasil","Minas Gerais","Diamantina","Estrada que passa ao longo de rio saindo da estrada Diamantina - Biriri; 7 Km da cidade. Vegetação de cerrado, solo arenoso muito alvo e relevo montanhoso.","-43.65","-18.2","980","980",NA,"Subarbusto de 0,40 - 1,5 m de altura. Flor lilás-claro. Caule ferrugíneo. Comum.","UFG0019490",NA,"1989","02","16",NA,NA,NA,"-43.65","-18.2",NA,NA,NA,NA,NA
"224","2020-02-19 08:13:19-03","UFG","UFG","19491","S","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, T.B.","Cavalcanti, T.B.; Roath, W.; Kirkbride, J.; Scariot, A. & Silva, G.P.","244","1989","02","17",NA,"Brasil","Minas Gerais","Diamantina","BR-367, Diamantina - Inhai; Km 16. Mata semidecídua, solo arenoso e relevo montanhoso. Planta crescendo na orla da mata a sombra.","-43.566667","-17.983333","700","700",NA,"Subarbusto, flor liás-claro, fruto esverdeado. Ocasional.","UFG0019491",NA,"1989",NA,NA,NA,NA,NA,"-43.566667","-17.983333",NA,NA,NA,NA,NA
"225","2020-02-19 08:13:19-03","UFG","UFG","19549","S","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, T.B.","Cavalcanti, T.B.; Kirkbride, J.; Roath, W. & Silva, G.P.","304","1989","02","24",NA,"Brasil","Bahia","Rio de Contas","Mato Grosso - Rio de Contas; Km 5. Cerrado. Solo arenoso. Relevo ondulado.","-41.883333","-13.316667","1030","1030",NA,"Subarbusto. Flor lilás. Fruto esverdeadao. Rara. Interesse econômico: óleos láuricos.","UFG0019549",NA,"1989","02","24",NA,NA,NA,"-41.883333","-13.316667",NA,NA,NA,NA,NA
"226","2020-02-19 08:13:19-03","UFG","UFG","19548","S","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, T.B.","Cavalcanti, T.B.; Kirkbride, J.; Roath, W. & Silva, G.P.","267","1989","02","18",NA,"Brasil","Minas Gerais","Grão-Mogol","BR-251 - Grão Mogol, Km 50. Cerrado. Solo arenoso pedregoso. Relevo montanhoso.","-42.966667","-16.616667","620","620",NA,"Subarbusto, ca. de 0,50 a 0,70 cm de altura. Flor lilás. Ocasional.","UFG0019548",NA,"1989","02","18",NA,NA,NA,"-42.966667","-16.616667",NA,NA,NA,NA,NA
"227","2020-02-19 08:13:19-03","UFG","UFG","19492","S","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, T.B.","Cavalcanti, T.B.; Roath, W.; Kirkbride, J.; Scariot, A. & Silva, G.P.","245","1989","02","17",NA,"Brasil","Minas Gerais","Diamantina","BR-367, Diamantina - Inhai; Km 11, margem direita do rio das Pedras. Mata semidecídua, solo arenoso e relevo montanhoso.","-43.533333","-18.016667","620","620",NA,"Subarbusto, flor lilás-claro. Ocasional.","UFG0019492",NA,"1989",NA,NA,NA,NA,NA,"-43.533333","-18.016667",NA,NA,NA,NA,NA
"228","2019-06-10 10:11:00-03","FZB-BH","BHZB","8892","S","Plantae",NA,NA,"Lythraceae","Cuphea","cf. lutescens","Cuphea cf. lutescens",NA,NA,"Ordones, J. et al.","1823","2012","04","17",NA,"Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais,","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Folhas maiores com frutos grandes.s/ ponto",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-06-10 10:11:00-03","FZB-BH","BHZB","4275","S","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens",NA,"S.G. Rezende","Rezende, S.G et al.","786","2004","05","12",NA,"Brasil","MG","Vazante",NA,"-46.853056","-17.961111",NA,NA,NA,"Coord. UTM 303750 / 8013125.",NA,NA,NA,NA,NA,NA,NA,NA,"46W 51' 11","17S 57' 40",NA,NA,NA,NA,NA
"230","2021-03-01 11:48:41-03","UFPE","UFP","52205","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","Cano, O","Coelho, D","822","2005","09","23",NA,"Brasil","Sergipe","Canindé de São Francisco",NA,"-37.883667","-9.640806","202","202",NA,"Subarbusto com 1,35m de altura, inflorescência axiliar de cor rósea-claro, estames e estigma branco.Botão floral branco.","UFP052205",NA,"2006","06",NA,NA,NA,NA,"-37.883667","-9.640806",NA,NA,NA,NA,NA
"231","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne",NA,"G. Hatschbach","34140","1974","2","13","South America - Neotropics","Brazil","Mato Grosso","Rondonópolis","Serra da Petrolina","-54.6356010437012","-16.4708003997803",NA,NA,NA,NA,NA,NA,NA,NA,NA,"69781","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"232","2020-09-12 05:00:02-03","US","US","3027177","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne",NA,"R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","15365","1974","1","21","South America - Neotropics","Brazil","Bahia",NA,"About 3 km N of the town of Rio de Contas.",NA,NA,"980",NA,NA,NA,"US01885120","US01885120_01 US01885120_02",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"233","2020-09-12 05:00:02-03","US","US","2862131","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne",NA,"H. S. Irwin, R. R. Santos, R. Souza & S. F. Fonseca","21820","1969","1","13","South America - Neotropics","Brazil","Minas Gerais",NA,"Rocky slopes, ca. 30km S.W. of Diamantina on road to Gouveia.",NA,NA,"1300",NA,NA,NA,"US01885115","US01885115_01 US01885115_02",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
