"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"203","2021-04-07 11:43:45-03","UFMS","CGMS","53406","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.",NA,"V.S.Santos; T.H.Stefanello, A.C.Brito","51","2010","11","18",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Morraria próximo a Porto Murtinho, ao lado da BR167.","-57.5658333","-21.7633333",NA,"Caesalpinoideae Habitat: Transição Cerrado rupestre com chaco. Habito: Arbusto.","CGMS1083369",NA,"143","143",NA,NA,NA,"-57,5658333","-21,7633333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-04-07 11:43:45-03","UFMS","CGMS","28768","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","G.M. Silva","A. Pott; V.J. Pott; P.R. Souza; R.A. Mauro","8924","2001","02","19",NA,"Paraguai",NA,"Bahia Negra","Local Forte Coimbrã, sub-região do Nabileque, borda oeste do Pantanal.",NA,NA,NA,"Caesalpinioideae. Flor esverdeada. Fruto castanho escuro Rebrota após roçadas repetidas. Habitat: Floresta decídual pertubada, 6,00m de altura. Solo litólico seco. Relevo morro fortemente inclinado. Habito: Arbusto. De 1,00m - 4,00m","CGMS1058226",NA,NA,NA,"2001","04","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-04-07 11:43:45-03","UFMS","CGMS","28753","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","R.R. Silva, A. Pott","A. Pott; V.J. Pott; L.C.P. Lima; C.N. da Cunha; E.A. Silveira","9381","2001","09","14",NA,"Brasil","Mato Grosso","Poconé","Morro do Caracará, lado leste, Parque Nacional do Pantanal.","-56.6227989196777","-16.2567005157471",NA,"Caesalpinioideae. Próximo ao ponto MCFD. Habitat: Decídual baixa. Solo litólico. Relevo encosta superior. Habito: Arbusto ereto. Freqüente.","CGMS1058211",NA,NA,NA,"2006","04","10",NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA
"206","2021-04-07 11:43:45-03","UFMS","CGMS","22124","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.",NA,"A.L.B. Sartori; A. Pott; C.N. da Cunha; E.A. Silveira; L. Amorim; V.J. Pott","348","2001","03","21",NA,"Brasil","Mato Grosso","Poconé","PARNA_ face leste da Serra Caracará.","-56.6227989196777","-16.2567005157471",NA,"Caesalpinioideae. Flor verde. Fruto verde imaturo.","CGMS1051535",NA,NA,NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA
"207","2021-04-07 11:43:45-03","UFMS","CGMS","22118","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.",NA,"A.L.B. Sartori; A. Pott; V.J. Pott; L.C.P. Lima; S. Aragaki; U.M. Resende; E. Scremin-Dias; P. Robson; G.A. Damasceno-Júnior","343","2001","03","20",NA,"Brasil","Mato Grosso","Poconé","PARNA_ face leste da Serra Caracará.","-56.6227989196777","-16.2567005157471",NA,"Caesalpinioideae. Fruto verde imaturo. Habitat: Transição entre Campo Rupestre e Mata Decídua Habito: Arbóreo. Cerca de 3,00m de altura.","CGMS1051529",NA,NA,NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA
"208","2021-04-07 11:43:45-03","UFMS","CGMS","45401","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.",NA,"A.L.B. Sartori; A. Pott; V.J. Pott; L.C.P. Lima; S. Aragaki; U.M. Resende; E. Scremin-Dias; P. Robson; G. Damasceno Jr.","343","2001","03","20",NA,"Brasil","Mato Grosso","Poconé","PARNA, face oeste da Serra do Caracará.","-56.6227989196777","-16.2567005157471",NA,"Caesalpinoideae. Flor ausente. Fruto imaturo verde. Habitat: Transição de campo rupreste para Mata. Habito: Árvore. 3m de altura.","CGMS1075366",NA,NA,NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA
"209","2021-04-07 11:43:45-03","UFMS","CGMS","45406","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.",NA,"A.L.B. Sartori; A. Pott; C.N. Cunha; E.A. Silveira; L. Amorim; V.J. Pott","348","2001","03","21",NA,"Brasil","Mato Grosso","Poconé","PARNA, face oeste da Serra do Caracará.","-56.6227989196777","-16.2567005157471",NA,"Caesalpinoideae. Flor ausente. Fruto imaturo verde. Habito: Liana.","CGMS1075371",NA,NA,NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA
"210","2021-04-07 11:43:45-03","UFMS","CGMS","49510","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","G. Hatschbach","G. Hatschbach; M. Hatschbach; J.M. Silva","52450","1988","10","20",NA,"Brasil","Mato Grosso do Sul","Anastácio","Rodovia BR-60.","-55.8069000244141","-20.4836006164551",NA,"Caesalpinioideae. Flor alvacenta. Habitat: Cerrado. Habito: Arbusto. 3,00m de altura.","CGMS1079442",NA,NA,NA,"1989",NA,NA,NA,NA,NA,"80799","auto",NA,NA,NA,NA,NA,NA
"211","2021-04-07 11:43:45-03","UFMS","CGMS","27313","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","G.M. Silva","G.M. Silva","82","2006","07","27",NA,"Brasil","Mato Grosso do Sul","Corumbá",NA,"-57.6533012390137","-19.0091991424561",NA,"Caesalpinioideae.","CGMS1056753",NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"212","2021-04-07 11:43:45-03","UFMS","CGMS","18142","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","U.M. Resende","C.A. Polido","40","2006","11","29",NA,"Brasil","Mato Grosso do Sul","Corumbá","Bancada Laterífica.","-57.6533012390137","-19.0091991424561",NA,"Caesalpinioideae. Fruto verde (imaturo). Habitat: Afloramento rochoso. Habito: Arbusto. 1,50m de altura.","CGMS1047435",NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"213","2021-04-07 11:43:45-03","UFMS","CGMS","15434","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","G.M. Silva","R.C. Teixeira",NA,"2005","06","01",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda Nhumirim.","-57.6533012390137","-19.0091991424561",NA,"Caesalpinioideae. Flor branca. Fruto marrom. Habitat: Cordilheira. Planície Solo arenoso. Habito: Arbusto.","CGMS1044935",NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"214","2021-04-07 11:43:45-03","UFMS","CGMS","19746","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","G.M. Silva","C.R. Lehn",NA,"2007","05","04",NA,"Brasil","Mato Grosso do Sul","Corumbá","Faz. Nhumirim, Panatanal da Nhecolândia,.","-57.6533012390137","-19.0091991424561",NA,"Caesalpinioideae. Habitat: Mata Semidecídua em Cordilheira, interior da mata Habito: arvoreta 5,0 m.","CGMS1049053",NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"215","2021-04-07 11:43:45-03","UFMS","CGMS","28769","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","V.J. Pott; A. Pott","V.J. Pott; A. Pott","4278","2000","12","05",NA,"Brasil","Mato Grosso do Sul","Corumbá","Rua 21 de Setembro, aproximadamente 1700 m próximo à Embrapa.","-57.6533012390137","-19.0091991424561",NA,"Caesalpinioideae. Flor branca. Habitat: Vegetação secundária. Solo calcário. Relevo plano. Ocasional. Habito: Arvoreta. 3,00m de altura.","CGMS1058227",NA,NA,NA,"2000","12","05",NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"216","2021-04-07 11:43:45-03","UFMS","CGMS","19771","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","G.M. Silva","G.M. Silva; A.L.B. Sartori;F.M. Alves","114","2007","05","10",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Estrada do Apa, 5 km do asfalto.","-57.8824996948242","-21.6989002227783",NA,"Caesalpinioideae. Flor estéril. estéril Habitat: Beira de estrada, Cerrado degradadoplano. Habito: arbusto 1,0 m.","CGMS1049077",NA,NA,NA,NA,NA,NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA,NA
"217","2021-04-07 11:43:45-03","UFMS","CGMS","19744","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","G.M. Silva","A.C.M. Cristaldo; F. de M. Alves; A.L.B. Sartori","173","2007","02","15",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Estrada em direção-Faz. Marabá.","-57.8824996948242","-21.6989002227783",NA,"Caesalpinioideae.","CGMS1049051",NA,NA,NA,NA,NA,NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA,NA
"218","2021-04-07 11:43:45-03","UFMS","CGMS","55834","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","D. Corrêa","D. Corrêa; L. Chamorro; H. Sousa; L. Freitas","20","2016","04","19",NA,"Brasil","Mato Grosso do Sul","Rio Negro","BR entre Rio Negro e São Gabriel do Oeste.","-54.9869003295898","-19.4493999481201",NA,"Caesalpinioideae. SemFlor. Fruto verde. Fruto do tipo legume. Coordenadas:19 31 64 S 548395.3 W Habitat: Cerradão. Habito: Arbusto. 0,5 m de altura.","CGMS1085789",NA,NA,NA,"2016","04","21",NA,NA,NA,"35127","auto",NA,NA,NA,NA,NA,NA
"219","2021-04-07 11:43:45-03","UFMS","CGMS","55833","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","D. Corrêa","D. Corrêa; L. Chamorro; H. Sousa; L. Freitas","18","2016","04","19",NA,"Brasil","Mato Grosso do Sul","Rio Negro","BR entre Rio Negro e São Gabriel do Oeste.","-54.9869003295898","-19.4493999481201",NA,"Caesalpinioideae. SemFlor / Botão verde. Sem fruto. Coordenadas:19 31 64 S 548395.3 W Habitat: Cerradão. Habito: Arbusto. 1,00 m de altura.","CGMS1085788",NA,NA,NA,"2016","04","21",NA,NA,NA,"35127","auto",NA,NA,NA,NA,NA,NA
"220","2021-04-07 11:43:48-03","UFMS","CGMS","8733","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","U.M. Resende","U.M. Resende; M.M. Resende","2070","2000","12","11",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Reserva Legal da CESP.","-51.6782989501953","-20.7511005401611",NA,"Caesalpinioideae. Flor alva. Fruto tipo legume. Heliófito.","CGMS1015243",NA,NA,NA,NA,NA,NA,NA,NA,NA,"150618","auto",NA,NA,NA,NA,NA,NA
"221","2019-11-27 13:48:36-03","UFS","ASE","1317","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.)","Fonseca, AMS da","Andrade-Lima, D de; F.A. Carvalho; P.F. de Araújo","ASE1317","1971","12","05","Southern America","Brasil","Bahia","Remanso","5km além da divisa PI-BA . Na estrada Bom Jardim-Remanso (BA-338). Próximo a baixo alagável","-42.0453","-9.3719",NA,"Arboreta.; Arboreta.; Caatinga (solo levemente arenoso)","ASE0010301","ASE0010301",NA,NA,"1992","01","21","-42.0453","-9.3719",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-11-27 13:48:36-03","UFS","ASE","283","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.)","Fonseca, AMS da","Barreto, ACC","ASE283","1975","01","30","Southern America","Brasil","Sergipe","Porto da Folha",NA,"-37.278056","-9.917222",NA,"trepadeira. folhas simples com 2 folíolos, alternas.; trepadeira. folhas simples com 2 folíolos, alternas.; Caatinga","ASE0010299","ASE0010299",NA,NA,"1992","01","21","-37.278056","-9.917222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-05-26 14:30:41-03","UFCG","CSTR","6903","PreservedSpecimen","Plantae",NA,NA,"Fabaceae/Caesalpinioideae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D. Dietr.","Queiroz, R.","Lopes, R.; Queiroz, R.","210","2017","05","12",NA,"Brasil","Paraíba","Patos",NA,"-37.2799987792969","-7.02443981170654",NA,"Arbusto, ca 1,5m de altura, folhas membranáceas",NA,NA,NA,NA,"2017","05","12",NA,NA,NA,"26419","auto",NA,NA,NA,NA,NA,NA
"224","2019-08-20 10:12:15-03","UNICAMP","UEC","112537","S","Plantae","Magnoliopsida",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","Vogel ex D.Dietr.","Souza, VC","Souza, VC; Souza, JP; Mazine, FF; Duarte, AR","14313","1997","03","17",NA,"Brazil","Mato Grosso","São Félix Do Araguaia","Rio Araguaia, Beira do Rio Araguaia, próximo à cidade de São Félix do Araguaia. Arredores do Lago dos Ingleses e da Fazenda CCA.","-50.673056","-11.636389",NA,"Savana Parque. Área arborizada (cerradp em solo arenoso). Arbusto, ca. 2m alt.; botões e frutos imaturos verdes.","UEC145443",NA,"130","130","1997","05",NA,"-50.673056","-11.636389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-08-20 10:12:15-03","UNICAMP","UEC","112538","S","Plantae","Magnoliopsida",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","Vogel ex D.Dietr.","Souza, VC","Souza, VC; Souza, JP; Mazine, FF; Duarte, AR","14242","1997","03","16",NA,"Brazil","Mato Grosso","São Félix Do Araguaia","Rio Araguaia, Beira do Rio Araguaia, entre São Félix do Araguaia e o encontro com o Rio das Mortes. Praia do Gado","-50.670556","-11.6725",NA,"Vegetação herbácea próximo ao rio, sendo substituida por vegetação arbóreo-arbustiva em pontos mais distantes. Arbusto, até 1,6m alt.; filetes alvos.","UEC145444",NA,"130","130","1997","05",NA,"-50.670556","-11.6725",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-03-01 16:29:59-03","UNICAMP","UEC","140814","S","Plantae","Magnoliopsida",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","Vogel ex D.Dietr.","Silva, RR","Silva, RR; Velásquez, JS","916","2004","04","28",NA,"Brazil","Mato Grosso do Sul","Corumbá","Sopé sa serra Santa Cruz, Planalto Residual do Urucum. Borda da floresta Estacional Decidual. Acesso pelo Lago Azul.","-57.5775","-19.281361",NA,"Arbusto de 1,8 m de altura. Frutos imaturos verdes.; Solo minério de ferro.","UEC145457",NA,NA,NA,"2004","04",NA,"-57.5775","-19.281361",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-08-20 10:12:15-03","UNICAMP","UEC","140835","S","Plantae","Magnoliopsida",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","Vogel ex D.Dietr.","Silva, RR","Silva, RR; Silva, MV","359","2003","10","17",NA,"Brazil","Mato Grosso do Sul","Ladário","Serra do Rabichão, Planalto Residual do Urucum. Acesso pela Fazenda Uruba. Bancada Laterítica.","-57.4905","-19.0835",NA,"Arbusto inerme, erecto de 1m de altura. Botões verde-claros. Solo rochoso-ferruginoso.","UEC145459",NA,"216","216","2003","10",NA,"-57.4905","-19.0835",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-08-20 10:12:15-03","UNICAMP","UEC","140967","S","Plantae","Magnoliopsida",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","Vogel ex D.Dietr.","Silva, RR","Silva, RR; Silva, MV","359","2003","10","17",NA,"Brazil","Mato Grosso do Sul","Ladário","Serra do Rabichão, Planalto Residual do Urucum. Acesso pela Fazenda Uruba. Bancada Laterítica.","-57.4905","-19.0835",NA,"Arbusto inerme, erecto de 1m de altura. Botões verde-claros. Solo rochoso-ferruginoso.","UEC145454",NA,"216","216","2003","10",NA,"-57.4905","-19.0835",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-08-20 10:12:15-03","UNICAMP","UEC","141026","S","Plantae","Magnoliopsida",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","Vogel ex D.Dietr.","Silva, RR","Silva, RR; Silva, MV","634","2003","12","10",NA,"Brazil","Mato Grosso do Sul","Ladário","Serra do Rabichão, Planalto Residual do Urucum. Acesso pela Fazenda Uruba. Bancada Laterítica.","-57.489006","-19.080778",NA,"Arbusto de 40cm de altura. Botões e flores verde-amarelados. Solo minério de ferro.","UEC145453",NA,"200","200","2003","12",NA,"-57.489006","-19.080778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-08-20 10:12:15-03","UNICAMP","UEC","141027","S","Plantae","Magnoliopsida",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","Vogel ex D.Dietr.","Silva, RR","Silva, RR; Silva, MV","1095","2004","08","26",NA,"Brazil","Mato Grosso do Sul","Ladário","Serra do Rabichão, Planalto Residual do Urucum. Acesso pela Fazenda Uruba. Bancada Laterítica.","-57.493361","-19.078917",NA,"Arbusto de 3,5m de altura. Frutos maduros castanhos. Solo minério de ferro.","UEC145452",NA,"233","233","2004","08",NA,"-57.493361","-19.078917",NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-08-20 10:12:15-03","UNICAMP","UEC","141247","S","Plantae","Magnoliopsida",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","Vogel ex D.Dietr.","Silva, RR","Silva, RR; Silva, R","1138","2004","09","22",NA,"Brazil","Mato Grosso do Sul","Corumbá","Sopé da Serra Santa Cruz, Planalto Residual do Urucum. &nf;Acesso pela Estrada do Lago Azul. &nf;Borda de Floresta Estacional Decidual.","-57.593611","-19.298333",NA,"Arbusto de 1,0 m de altura. Botões verdes. Frutos imaturos verdes. Solo minério de ferro.","UEC145456",NA,NA,NA,"2004","09",NA,"-57.593611","-19.298333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-08-20 10:12:15-03","UNICAMP","UEC","141468","S","Plantae","Magnoliopsida",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","Vogel ex D.Dietr.","Silva, RR","Silva, RR; Velásquez, JS","931","2004","04","30",NA,"Brazil","Mato Grosso do Sul","Corumbá","Serra São Domingos, Planalto Residual do Urucum. Acesso pelo areão do Sr. Wilson.","-57.842528","-19.230528",NA,"Arbusto de 1,8m de altura. . Botões e floresd verdes. Solo arenoso.","UEC145458",NA,"206","206","2004","04",NA,"-57.842528","-19.230528",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-08-20 10:12:15-03","UNICAMP","UEC","141486","S","Plantae","Magnoliopsida",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","Vogel ex D.Dietr.","Silva, RR","Silva, RR; Velásquez, JS","799","2004","03","22",NA,"Brazil","Mato Grosso do Sul","Corumbá","Serra São Domingos, Planalto Residual do Urucum. Acesso pelo areão do Sr. Wilson. Interior de Floresta Estacional Decidual.","-57.616667","-19.261667",NA,"Arbusto erecto de 1,5m de altura. Flores verdes; frutos imaturos verdes. Solo arenoso.","UEC145461",NA,"373","373","2004","03",NA,"-57.616667","-19.261667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-08-20 10:12:15-03","UNICAMP","UEC","141802","S","Plantae","Magnoliopsida",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","Vogel ex D.Dietr.","Silva, RR","Silva, RR; Velásquez, JS","1127","2004","09","20",NA,"Brazil","Mato Grosso do Sul","Corumbá","Acesso pelo sítio Nossa Senhora Auxiliadora. Interior de Floresta Estacional Decidual. Solo ferruginoso.","-57.837917","-19.225",NA,"Arbusto inerme de 2 m. de altura. Flores verdes; frutos imaturos verdes.","UEC145446",NA,"169","169","2004","09",NA,"-57.837917","-19.225",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-08-20 10:12:15-03","UNICAMP","UEC","141914","S","Plantae","Magnoliopsida",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","Vogel ex D.Dietr.","Silva, RR","Silva, RR; Silva, MV","982","2004","07","22",NA,"Brazil","Mato Grosso do Sul","Ladário","Serra do Rabichão, Planalto Residual do Urucum. Acesso pela Fazenda Uruba. Bancada Laterítica.","-57.492417","-19.093472",NA,"Arbusto de 2m de altura, decídua. Flores verdes; frutos imaturos verdes, maduros castanhos. Solo minério de ferro.","UEC145460",NA,"222","222","2004","07",NA,"-57.492417","-19.093472",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-08-20 10:12:15-03","UNICAMP","UEC","142620","S","Plantae","Magnoliopsida",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","Vogel ex D.Dietr.","Silva, RR","Silva, RR; Velásquez, JS","1052","2004","07","30",NA,"Brazil","Mato Grosso do Sul","Corumbá","Acesso pela Fazenda Dois Corações. Interior de Floresta Estacional Decidual. Solo ferruginoso.","-57.846972","-19.240694",NA,"Arbusto inerme de 1,2 m. de altura, decídua. Frutos imaturos verdes, maduros marrons.","UEC145462",NA,"286","286","2004","07",NA,"-57.846972","-19.240694",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-02-18 09:34:17-03","UNICAMP","UEC","145175","S","Plantae","Magnoliopsida",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","Vogel ex D.Dietr.",NA,"Damasceno Junior, GA; Pott, VJR; Ishii, IH; Assis, EM","2294","2001","05","04",NA,"Brazil","Mato Grosso","Poconé","Morro do Caracará (ilha Fluvial), Parque Nacional do Pantanal.","-57.448056","-17.850556",NA,"Arvoreta; flor; fruto. &nf;Mata decídua, transição para área inundável. Solo litólico; relevo de morro.","UEC145445",NA,NA,NA,NA,NA,NA,"-57.448056","-17.850556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-03-01 16:29:59-03","UNICAMP","UEC","153429","S","Plantae","Magnoliopsida",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","Vogel ex D.Dietr.","Martins, MV","Martins, MV; Polido, CA; Assunção, VA","224","2010","11","18",NA,"Brazil","Mato Grosso do Sul","Porto Murtinho","Morraria, BR 173","-57.616667","-21.72",NA,"Árvore, 3m de altura. Fruto marrom. Cerrado.","UEC145451",NA,NA,NA,"2010","11","18","-57.616667","-21.72",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-02-18 09:34:17-03","UNICAMP","UEC","199945","S","Plantae","Magnoliopsida",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","Vogel ex D.Dietr.",NA,"Damasceno Junior, GA; Pott, VJR; Ishii, IH; Assis, EM","2294","2001","05","04",NA,"Brazil","Mato Grosso","Poconé","Morro do Caracará (ilha Fluvial), Parque Nacional do Pantanal.","-57.448056","-17.850556",NA,"Arvoreta; flor; fruto. &nf;Mata decídua, transição para área inundável. Solo litólico; relevo de morro.","UEC161013","UEC161013",NA,NA,NA,NA,NA,"-57.448056","-17.850556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-08-20 10:12:15-03","UNICAMP","UEC","80970","S","Plantae","Magnoliopsida",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","Vogel ex D.Dietr.","Vaz, AMSF","Pereira-Noronha, MR","MSP 1066","1995","04","11",NA,"Brazil","São Paulo","Andradina","Reserva Biológica da Extação Experimenta","-51.566667","-20.783333",NA,"flor, Mata à margem de pasto. Arvore ca. 3,5m alt., com flores esverdeadas.",NA,NA,"355","355","1997","03",NA,"-51.566667","-20.783333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-08-20 10:12:15-03","UNICAMP","UEC","84840","S","Plantae","Magnoliopsida",NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","Vogel ex D.Dietr.","Vaz, AMSF","Grecco, MDN; Stranghetti, V; Rezende, AA; Cardamone, RB; Sartori, A; Rosa, AM","104","1995","08","23",NA,"Brazil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,"fruto, Mata de planalto; terra roxa. Arbusto de 4m.; fruto maturo acastanhado.",NA,NA,NA,NA,"1997","03",NA,"-49.516667","-19.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA
