"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","continentOcean","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","dayIdentified","infraspecificEpithet","class","relatedCatalogItem","fieldNumber"
"286","2015-09-05 11:45:29-03","MNHN","RECOLNAT_MNHN_P","P06828955","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Gaudichaud",NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Brésil. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828955' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P06828955","P06828955_01",NA,NA,NA,NA,NA,NA,NA,"95"
"287","2015-09-05 11:45:29-03","MNHN","RECOLNAT_MNHN_P","P06828956","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Gaudichaud","1831","1","1","Brasil","Rio de Janeiro",NA,". Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828956' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P06828956","P06828956_01",NA,NA,NA,NA,NA,NA,NA,"1093"
"288","2015-09-05 11:45:29-03","MNHN","RECOLNAT_MNHN_P","P06828957","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Gaudichaud",NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Brésil. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828957' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P06828957","P06828957_01",NA,NA,NA,NA,NA,NA,NA,"1093"
"289","2015-09-05 11:45:29-03","MNHN","RECOLNAT_MNHN_P","P06828958","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Gaudichaud",NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Brésil. Rio Janeiro. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828958' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P06828958","P06828958_01",NA,NA,NA,NA,NA,NA,NA,"1095"
"290","2015-09-05 11:45:29-03","MNHN","RECOLNAT_MNHN_P","P06828959","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Gaudichaud","1831","1","1","Brasil","Rio de Janeiro",NA,"Brésil. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828959' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P06828959","P06828959_01",NA,NA,NA,NA,NA,NA,NA,"1095"
"291","2015-09-05 11:45:29-03","MNHN","RECOLNAT_MNHN_P","P06828960","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Ferreira",NA,NA,NA,"Brasil",NA,NA,"Brésil. Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". s.d. Comm. Geoffrog <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828960' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P06828960","P06828960_01",NA,NA,NA,NA,NA,NA,NA,"4999"
"292","2015-09-05 11:45:29-03","MNHN","RECOLNAT_MNHN_P","P06828961","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Gaudichaud","1833","1","1","Brasil","Rio de Janeiro",NA,"Brésil. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". . Herbier de A. Glaziou., donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828961' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P06828961","P06828961_01",NA,NA,NA,NA,NA,NA,NA,"1094"
"293","2015-09-05 11:45:29-03","MNHN","RECOLNAT_MNHN_P","P06828962","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Gaudichaud","1831","1","1","Brasil","Rio de Janeiro",NA,"Brésil. Rio de Janeiro. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". 1831-33. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828962' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P06828962","P06828962_01",NA,NA,NA,NA,NA,NA,NA,"1094"
"294","2015-09-05 11:45:29-03","MNHN","RECOLNAT_MNHN_P","P06828964","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Gaudichaud","1834","1","1","Brasil","Rio de Janeiro",NA,"Brésil. Rio de J. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828964' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P06828964","P06828964_01",NA,NA,NA,NA,NA,NA,NA,"1094"
"295","2015-09-05 11:45:30-03","MNHN","RECOLNAT_MNHN_P","P06828965","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Gaudichaud",NA,NA,NA,"Brasil","Rio de Janeiro",NA,". Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"Herb. Bres. . Herbier dAdrien de Jussieu, donné au Muséum par ses enfant, en 1857 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828965' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P06828965","P06828965_01",NA,NA,NA,NA,NA,NA,NA,"1094"
"296","2015-09-05 11:45:30-03","MNHN","RECOLNAT_MNHN_P","P06828966","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Gaudichaud",NA,NA,NA,"Brasil","Rio de Janeiro",NA,". Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828966' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P06828966","P06828966_01",NA,NA,NA,NA,NA,NA,NA,"1094"
"297","2015-09-05 11:45:30-03","MNHN","RECOLNAT_MNHN_P","P06828968","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Gay","1829","1","1","Brasil","Rio de Janeiro",NA,"Brasilia. Rio Janeiro. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". . Ex Herb Ad. Brongniart 1861 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828968' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P06828968","P06828968_01",NA,NA,NA,NA,NA,NA,NA,NA
"298","2015-09-05 11:45:30-03","MNHN","RECOLNAT_MNHN_P","P06828969","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Gay","1828","8","1","Brasil","Rio de Janeiro",NA,". Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828969' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P06828969","P06828969_01",NA,NA,NA,NA,NA,NA,NA,NA
"299","2015-09-05 11:45:31-03","MNHN","RECOLNAT_MNHN_P","P06828977","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Miers",NA,NA,NA,"Brasil","Rio de Janeiro",NA,". Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828977' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","P06828977","P06828977_01",NA,NA,NA,NA,NA,NA,NA,"3372"
"300","2015-09-05 11:45:31-03","MNHN","RECOLNAT_MNHN_P","P06828978","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Nadeaud",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","à Catumby. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,"57442",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828978' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb","P06828978","P06828978_01",NA,NA,NA,NA,NA,NA,NA,NA
"301","2015-09-05 11:43:39-03","MNHN","RECOLNAT_MNHN_P","P06822874","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Mello-Silva, R.|Lughadha, E.N.|Stannard, B.L.|Assis, M.C.","1999","2","16","Brasil","Espírito Santo","Piúma","Base do Morro Aguá. Mata de Encosta. Em fazenda com entrada em frente à Praia do Aghá, a mata ca. de 500m a Sudoeste. Piúma, Espírito Santo, Sudeste, Brasil, América do Sul","-40.7219009399414","-20.8377990722656",NA,NA,"11958",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06822874' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb","P06822874","P06822874_01",NA,NA,NA,NA,NA,NA,NA,"1591"
"302","2015-09-05 11:36:41-03","MNHN","RECOLNAT_MNHN_P","P06761057","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","São José & Romaniuc Neto",NA,NA,"Beyrich, H.C.",NA,NA,NA,"Brasil","Rio de Janeiro","Nova Friburgo","Brasilia, New Freiburg. Nova Friburgo, Rio de Janeiro, Sudeste, Brasil, América do Sul","-42.5311012268066","-22.2819004058838",NA,NA,"33190",NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06761057' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb","P06761057","P06761057_01",NA,NA,NA,NA,NA,NA,NA,NA
"303","2015-09-05 11:44:55-03","MNHN","RECOLNAT_MNHN_P","P06828946","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Galvão, R.","1981","2","27","Brasil","Rio de Janeiro","Rio de Janeiro","Brésil. Corcovado. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,"57442",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828946' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb","P06828946","P06828946_01",NA,NA,NA,NA,NA,NA,NA,"509"
"304","2015-09-05 11:44:54-03","MNHN","RECOLNAT_MNHN_P","P06828913","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Weddell, H.A.","1843","1","1","Brasil","Rio de Janeiro","Rio de Janeiro","Brésil; environs de Rio-Janeiro. [Berges] ombragen des chemins a Laranjeiras. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,"57442",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828913' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb","P06828913","P06828913_01",NA,NA,NA,NA,NA,NA,NA,"742"
"305","2015-09-05 11:44:54-03","MNHN","RECOLNAT_MNHN_P","P06828911","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Weddell, H.A.","1843","1","1","Brasil","Rio de Janeiro","Rio de Janeiro","Brésil; environs de Rio-Janeiro (Catumbi). Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,"57442",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828911' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb","P06828911","P06828911_01",NA,NA,NA,NA,NA,NA,NA,"165"
"306","2015-09-05 11:44:54-03","MNHN","RECOLNAT_MNHN_P","P06828907","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Weddell, H.A.","1843","1","1","Brasil","Rio de Janeiro","Rio de Janeiro","Brésil. environs de Rio-Janeiro (Catumbi). Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,"57442",NA,". . Cat 165 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828907' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb","P06828907","P06828907_01",NA,NA,NA,NA,NA,NA,NA,"165"
"307","2015-09-05 11:42:37-03","MNHN","RECOLNAT_MNHN_P","P06828905","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Weddell, H.A.","1843",NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Brésil; environs de Rio-Janeiro. Corcovado. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,"57442",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828905' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb","P06828905","P06828905_01",NA,NA,NA,NA,NA,NA,NA,"291"
"308","2015-09-05 11:44:54-03","MNHN","RECOLNAT_MNHN_P","P06828906","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Weddell, H.A.","1843","1","1","Brasil","Rio de Janeiro","Rio de Janeiro","Brésil, environs de Rio Janeiro, prope Catumbi. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,"57442",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828906' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb","P06828906","P06828906_01",NA,NA,NA,NA,NA,NA,NA,"165"
"309","2015-09-05 11:44:54-03","MNHN","RECOLNAT_MNHN_P","P06828908","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Weddell, H.A.","1828","8","1","Brasil","Rio de Janeiro","Rio de Janeiro","Brésil. Environs de Rio-Janeiro. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,"57442",NA,". Aout 1828. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828908' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb","P06828908","P06828908_01",NA,NA,NA,NA,NA,NA,NA,"165"
"310","2015-09-05 11:44:55-03","MNHN","RECOLNAT_MNHN_P","P06828945","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Gaudichaud",NA,NA,NA,"Brasil","Santa Catarina","Florianópolis","Brésil. Ile Ste Catherine. Florianópolis, Santa Catarina, Sul, Brasil, América do Sul","-48.5491981506348","-27.596700668335",NA,NA,"27000",NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828945' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb","P06828945","P06828945_01",NA,NA,NA,NA,NA,NA,NA,NA
"311","2015-09-05 11:42:37-03","MNHN","RECOLNAT_MNHN_P","P06828900","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Guillemin","1839","1","1","Brasil","Rio de Janeiro","Rio de Janeiro","Brésil Méridional. Corcovado. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,"57442",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828900' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb","P06828900","P06828900_01",NA,NA,NA,NA,NA,NA,NA,"256"
"312","2015-09-05 11:36:41-03","MNHN","RECOLNAT_MNHN_P","P06761055","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","São José & Romaniuc Neto",NA,NA,"Glaziou, A.","1874","7","9","Brasil","Rio de Janeiro","Petrópolis","Brésil. Rio de Janeiro. Petropolis, prés de la cascade d´Itamaraty. Petrópolis, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.1786003112793","-22.5049991607666",NA,NA,"36524",NA,". . donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06761055' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb","P06761055","P06761055_01",NA,NA,NA,NA,NA,NA,NA,"7831"
"313","2015-09-05 11:36:41-03","MNHN","RECOLNAT_MNHN_P","P06761062","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","São José & Romaniuc Neto",NA,NA,"Glaziou, A.","1874","7","9","Brasil","Rio de Janeiro","Petrópolis","Brésil. Rio de Janeiro. Petrópolis, prés de la cascade d´Itamaraty. Petrópolis, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.1786003112793","-22.5049991607666",NA,NA,"36524",NA,". . donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06761062' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb","P06761062","P06761062_01",NA,NA,NA,NA,NA,NA,NA,"7831"
"314","2015-09-05 11:42:37-03","MNHN","RECOLNAT_MNHN_P","P06828901","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Guillemin","1839","1","1","Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,"57442",NA,"Brésil Méridional. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828901' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb","P06828901","P06828901_01",NA,NA,NA,NA,NA,NA,NA,"C 256"
"315","2015-09-05 11:42:37-03","MNHN","RECOLNAT_MNHN_P","P06828904","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Weddell, H.A.","1843","1","1","Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,"57442",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828904' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb","P06828904","P06828904_01",NA,NA,NA,NA,NA,NA,NA,NA
"316","2015-09-05 11:45:30-03","MNHN","RECOLNAT_MNHN_P","P06828975","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Nadeuad","1862","6","1","Brasil","Rio de Janeiro","Rio de Janeiro","Environs de Catumby. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,"57442",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828975' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb","P06828975","P06828975_01",NA,NA,NA,NA,NA,NA,NA,NA
"317","2015-09-05 11:45:30-03","MNHN","RECOLNAT_MNHN_P","P06828967","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Glaziou, A.","1864","3","5","Brasil","Rio de Janeiro","Rio de Janeiro","Floresta da Tijuca. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,"57442",NA,". . donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828967' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb","P06828967","P06828967_01",NA,NA,NA,NA,NA,NA,NA,"779"
"318","2015-09-05 11:45:29-03","MNHN","RECOLNAT_MNHN_P","P06828963","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Glaziou, A.","1864","3","5","Brasil","Rio de Janeiro","Rio de Janeiro","Floresta da Tijuca. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,"57442",NA,". . donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828963' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb","P06828963","P06828963_01",NA,NA,NA,NA,NA,NA,NA,"778"
"319","2015-09-05 11:42:37-03","MNHN","RECOLNAT_MNHN_P","P06828903","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"S.N.",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Habita no Corcovado. Brésil. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,"57442",NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828903' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb","P06828903","P06828903_01",NA,NA,NA,NA,NA,NA,NA,NA
"320","2015-09-05 11:45:30-03","MNHN","RECOLNAT_MNHN_P","P06828971","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Weddell, H.A.","1843","1","1","Brasil","Rio de Janeiro","Rio de Janeiro","M. Corcovado, prope Rio de Janeiro. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,"57442",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06828971' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb","P06828971","P06828971_01",NA,NA,NA,NA,NA,NA,NA,NA
"321","2015-09-05 11:36:41-03","MNHN","RECOLNAT_MNHN_P","P06761060","PreservedSpecimen",NA,NA,NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.","São José & Romaniuc Neto",NA,NA,"Glaziou","1874","7","9","Brasil","Rio de Janeiro","Petrópolis","Prés dela cascada D´ Itamaraty (Envirions). Petrópolis, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.1786003112793","-22.5049991607666",NA,NA,"36524",NA,". . Reçu le 13 juin 1873 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06761060' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb","P06761060","P06761060_01",NA,NA,NA,NA,NA,NA,NA,"7831"
"322","2020-12-11 11:38:52-03","UFMG","BHCB","47206","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-12-11 11:38:52-03","UFMG","BHCB","76007","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Lombardi, JA","2003","01","11","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande, trilha entre as praias da Crena e Abraãozinho","-44.15","-23.133333","-44.15","-23.133333",NA,NA,"Mata na orla da praia. Erva no sub-bosque, folhas papiráceas, inflorescências ocre",NA,"4981","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-12-11 11:38:52-03","UFMG","BHCB","52458","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Costa, LVC",NA,NA,NA,"Brasil","Minas Gerais","Antônio Dias",NA,"-42.872200012207","-19.6527996063232",NA,NA,"31237",NA,NA,"auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-12-11 11:38:52-03","UFMG","BHCB","25745","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Braúnas",NA,"-42.7155990600586","-19.0557994842529",NA,NA,"19086",NA,NA,"auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-12-11 11:38:52-03","UFMG","BHCB","25745","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Braúnas",NA,"-42.7155990600586","-19.0557994842529",NA,NA,"19086",NA,NA,"auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-12-11 11:38:52-03","UFMG","BHCB","78203","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Dorstenia","arifolia","Dorstenia arifolia","Lam.",NA,NA,NA,"Lombardi, JA; Salino, A; Mota, RC da; Carvalho, FA","2003","02","26","Brasil","Espírito Santo","Itarana","Barra de Jatiboca, Fazenda do Stuhr","-40.875301361084","-19.8738994598389",NA,NA,"23320",NA,"Mata pluvial, vale entre morros. Erva, folhas papiráceas, pedúnculo arroxeado, receptáculo verde, ce","auto","5222","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
