"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","identifiedBy","stateProvince","county","coordinatePrecision","geoFlag","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","imagecode","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"206","2020-09-02 16:34:53-03","Cenargen","CEN","33529","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"João Aguiar Nogueira Batista","855","1999","01","10",NA,"Brasil","Exsicatas",NA,"Área aparentemente anteriormente queimada, cobertura graminosa rala e baixa. Observado somente algumas plantas na parte de cima na borda do campo. Doação Flora do Brasil - Brasília - Distrito Federal.","CEN00033529",NA,NA,"(Vell.) Hoehne","Campo do lado direito da pista em direção ao final do Lago Sul, um pouco antes do início da QI-27.","-47.9296989440918","-15.7797002792358",NA,"J. A. N. Batista","DF","BRASILIA","70570","auto",NA,"1999","01",NA,NA,NA,"CEN00033529",NA,NA,NA,"1",NA
"207","2020-09-02 16:34:53-03","Cenargen","CEN","21224","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"João Aguiar Nogueira Batista","487","1995","01","19",NA,"Brasil","Exsicatas",NA,"Doação.","CEN00021224",NA,NA,"(Vell.) Hoehne","Campo próximo as margens do Rib. do Torto, abaixo da ponte na pista Plano Piloto - Sobradinho.","-47.9296989440918","-15.7797002792358",NA,NA,"DF","BRASILIA","70570","auto",NA,NA,NA,NA,NA,NA,"CEN00021224",NA,NA,NA,"1",NA
"208","2020-09-02 16:34:53-03","Cenargen","CEN","21407","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Luciano de Bem Bianchetti","1487","1994","02","02",NA,"Brasil","Exsicatas",NA,"Pseudo-bulbos enterrados.","CEN00021407",NA,NA,"(Vell.) Hoehne","Campo sujo. Fazenda Água Limpa (UnB). Córrego da Onça.","-47.9296989440918","-15.7797002792358","1070","L. B. Bianchetti & J. A. N. Batista","DF","BRASILIA","70570","auto","1070","1994","02",NA,NA,NA,"CEN00021407",NA,NA,NA,"2",NA
"209","2020-09-02 16:34:53-03","Cenargen","CEN","14982","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Luciano de Bem Bianchetti","745","1989","01","05",NA,"Brasil","Exsicatas",NA,"Unicata. Pétalas e sépalas rosa com intensidade mais escura nas extremidades apical e nervura central. Labelo rosa com estrias no interior e calosidade centro-apical pubescente. Segmento central do labelo rosa mais pronunciado. Pseudo-bulbos enterrados.","CEN00014982",NA,NA,"(Vell.) Hoehne","Fazenda Água Limpa (UnB). Córrego do Gama.","-47.9296989440918","-15.7797002792358",NA,"L. B. Bianchetti","DF","BRASILIA","70570","auto",NA,"1989","11",NA,NA,NA,"CEN00014982",NA,NA,NA,"1",NA
"210","2020-09-02 16:34:53-03","Cenargen","CEN","26170","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"João Aguiar Nogueira Batista","736","1997","02","28",NA,"Brasil","Exsicatas",NA,"Área anteriormente queimada. Observado somente um pequeno conjunto de plantas. Doação da Flora do Brasil - Brasília - Distrito Federal.","CEN00026170",NA,NA,"(Vell.) Hoehne","Fazenda da Embrapa (Fazenda Sucupira). Área a direita da pista, anterior a fazenda, a partir da entrada norte, pelo Riacho Fundo.","-47.9296989440918","-15.7797002792358",NA,"J. A. N. Batista & L. B. Bianchetti","DF","BRASILIA","70570","auto",NA,"1997",NA,NA,NA,NA,"CEN00026170",NA,NA,NA,"1",NA
"211","2020-09-02 16:34:53-03","Cenargen","CEN","104953","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Carlos Romero Martins","2879","2018","02","04",NA,"Brasil","Exsicatas",NA,"Doação Flora do Brasil - Distrito Federal.","CEN00104953",NA,NA,"(Vell.) Hoehne","Parque Nacional de Brasília. Atrás do centro de Visitantes, cerca de 3 m de um dreno com água.","-47.9296989440918","-15.7797002792358",NA,"L. B. Bianchetti","DF","BRASILIA","70570","auto",NA,"2018","03",NA,NA,NA,"CEN00104953",NA,NA,NA,"1",NA
"212","2020-09-02 16:34:53-03","Cenargen","CEN","93749","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Carlos Romero Martins","2043","2016","02","07",NA,"Brasil","Unicata",NA,"Doação Flora do Brasil - Distrito Federal.","CEN00093749",NA,NA,"(Vell.) Hoehne","Parque Nacional de Brasília - Campo cerrado entorno da estrada de acesso à Cascalheira do Entroncamento.","-47.9296989440918","-15.7797002792358",NA,"L. B. Bianchetti","DF","BRASILIA","70570","auto",NA,"2016","04",NA,NA,NA,"CEN00093749",NA,NA,NA,"1",NA
"213","2020-09-02 16:34:53-03","Cenargen","CEN","25463","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"João Aguiar Nogueira Batista","662","1997","01","12",NA,"Brasil","Exsicatas",NA,"Área aparentemente não queimada. Cobertura graminosa densa, um pouco alta. Doação Flora do Brasil - Brasília - Distrito Federal.","CEN00025463",NA,NA,"(Vell.) Hoehne","Saia Velha. Campos a esquerda do rio, bem acima da cachoeira da Saia Velha.","-47.9296989440918","-15.7797002792358",NA,"J. A. N. Batista","DF","BRASILIA","70570","auto",NA,"1996",NA,NA,NA,NA,"CEN00025463",NA,NA,NA,"1",NA
"214","2020-09-02 16:34:53-03","Cenargen","CEN","14980","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"João Aguiar Nogueira Batista","142","1990","12","25",NA,"Brasil","Exsicatas",NA,"População com 15 exemplares. Pseudo-bulbos enterrados.","CEN00014980",NA,NA,"(Vell.) Hoehne","Setor de Mansões do Lago Norte.","-47.9296989440918","-15.7797002792358",NA,NA,"DF","BRASILIA","70570","auto",NA,NA,NA,NA,NA,NA,"CEN00014980",NA,NA,NA,"1",NA
"215","2020-09-02 16:34:53-03","Cenargen","CEN","21206","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"João Aguiar Nogueira Batista","469","1995","01","08",NA,"Brasil","Exsicatas",NA,"Doação.","CEN00021206",NA,NA,"(Vell.) Hoehne","Setor de Mansões do Lago Norte. Campo a direita da pista na entrada do MI-9.","-47.9296989440918","-15.7797002792358",NA,NA,"DF","BRASILIA","70570","auto",NA,NA,NA,NA,NA,NA,"CEN00021206",NA,NA,NA,"1",NA
"216","2020-09-02 16:34:53-03","Cenargen","CEN","14981","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"João Aguiar Nogueira Batista","40","1989","12","17",NA,"Brasil","Exsicatas",NA,"Sépalas e pétalas rosa escuro. Labelo claro com borda vinácea. Pseudo-bulbos enterrados.","CEN00014981",NA,NA,"(Vell.) Hoehne","Setor de Mansões do Lago Norte. Entre a MI-10 e MI-11.","-47.9296989440918","-15.7797002792358",NA,"J. A. N. Batista & L. B. Bianchetti","DF","BRASILIA","70570","auto",NA,"1989","12",NA,NA,NA,"CEN00014981",NA,NA,NA,"1",NA
"217","2020-09-02 16:34:53-03","Cenargen","CEN","110896","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"J. Moises Mendoza F.","4751","2015","02","10",NA,"Brasil","Exsicatas",NA,"Erva de caules solitários. Flores com manchas mais escuras no interior (ápice) do lóbulo maior. Pequena população na área. Manchas de cerrado campo sujo misturado com cerrado SS, em área montanhosa e acidentada.","CEN00110896",NA,NA,"(Vell.) Hoehne","BR-158, ca. 44.3 km de Caiapônia, sentido Jataí, entrando 250 m lado esquerdo.","-51.8102989196777","-16.9566993713379","840","L. B. Bianchetti","GO","CAIAPONIA","77016","auto","840","2019","10",NA,NA,NA,"CEN00110896",NA,NA,NA,"2",NA
"218","2020-09-02 16:34:53-03","Cenargen","CEN","58708","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Bruno Machado Teles Walter","4769","2001","01","24",NA,"Brasil","Unicata",NA,"Labelo alvo com extremidades vináceas. Área de influência indireta da futura hidrelétrica de Cana Brava.","CEN00058708",NA,NA,"(Vell.) Hoehne","1 Km após a Balsa da Coterra (Minaçu/Cavalcante) entrando a direita cerca de 4 km na direção do Rio Macacão.","-47.4583015441895","-13.7974996566772","440","Climbiê F. Hall","GO","CAVALCANTE","92497","auto","440","2011","08",NA,NA,NA,"CEN00058708",NA,NA,NA,"1",NA
"219","2020-09-02 16:34:53-03","Cenargen","CEN","58746","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Bruno Machado Teles Walter","4809","2001","01","25",NA,"Brasil","Exsicatas",NA,"Área de influência indireta da futura hidrelétrica de Cana Brava.","CEN00058746",NA,NA,"(Vell.) Hoehne","Cerca de 4 km da Vila Veneno, na direção do Rio São Félix. Cerca de 12 km da Balsa da Coterra.","-47.4583015441895","-13.7974996566772","380","Climbiê F. Hall","GO","CAVALCANTE","92497","auto","380","2011","08",NA,NA,NA,"CEN00058746",NA,NA,NA,"2",NA
"220","2020-09-02 16:34:53-03","Cenargen","CEN","41110","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Glocimar Pereira-Silva","4792","2001","02","22",NA,"Brasil","Exsicatas",NA,"Área de influência da futura Hidrelétrica de Cana Brava, influência indireta.","CEN00041110",NA,NA,"(Vell.) Hoehne","Estrada vila Veneno rio São Félix, km 3 (vereda á esquerda da estrada).","-47.4583015441895","-13.7974996566772","330","L. B. Bianchetti","GO","CAVALCANTE","92497","auto","330","2001","02",NA,NA,NA,"CEN00041110",NA,NA,NA,"5",NA
"221","2020-09-02 16:34:53-03","Cenargen","CEN","44178","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Glocimar Pereira-Silva","5899","2002","02","20",NA,"Brasil","Exsicatas",NA,"Área de Influência da UHE Cana Brava; influência indireta.","CEN00044178",NA,NA,"(Vell.) Hoehne","Estrada Vila Veneno - Serra Branca, km 3,6 (margem direita do rio Macacão).","-47.4583015441895","-13.7974996566772","380","J. A. N. Batista","GO","CAVALCANTE","92497","auto","380","2002","02",NA,NA,NA,"CEN00044178",NA,NA,NA,"4",NA
"222","2020-09-02 16:34:53-03","Cenargen","CEN","14979","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"João Aguiar Nogueira Batista","160","1991","01","16",NA,"Brasil","Exsicatas",NA,"Labelo com rosa mais forte.","CEN00014979",NA,NA,"(Vell.) Hoehne","Campo na região do Morro do Cabeludo.","-48.9592018127441","-15.852499961853",NA,"J. A. N. Batista","GO","PIRENOPOLIS","40887","auto",NA,"1991","01",NA,NA,NA,"CEN00014979",NA,NA,NA,"1",NA
"223","2020-09-02 16:34:53-03","Cenargen","CEN","21274","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"João Aguiar Nogueira Batista","539","1995","02","19",NA,"Brasil","Exsicatas",NA,"Vários exemplares ainda em floração, coletado este afim de documentar os frutos da espécie.","CEN00021274",NA,NA,"(Vell.) Hoehne","Santuário de Vida Silvestre Morro do Cabeludo.","-48.9592018127441","-15.852499961853",NA,NA,"GO","PIRENOPOLIS","40887","auto",NA,NA,NA,NA,NA,NA,"CEN00021274",NA,NA,NA,"1",NA
"224","2020-09-02 16:34:53-03","Cenargen","CEN","100035","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Glocimar Pereira-Silva","14970","2010","01","20",NA,"Brasil","Exsicatas",NA,"Pètalas branca com labelo pintalgado de rosa. Área de influência indireta.","CEN00100035",NA,NA,"(Vell.) Hoehne","Estrada Carolina - Babaçulândia via balsa, km 08. Área úmida às margens da estrada. Kms marcados à partir do bairro Brejinho.","-47.4693984985352","-7.33277988433838","170","L. B. Bianchetti","MA","CAROLINA","99438","auto","170","2010","02",NA,NA,NA,"CEN00100035",NA,NA,NA,"4",NA
"225","2020-09-02 16:34:53-03","Cenargen","CEN","100041","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Glocimar Pereira-Silva","14977","2010","01","21",NA,"Brasil","Exsicatas",NA,"Área de influência indireta.","CEN00100041",NA,NA,"(Vell.) Hoehne","Estrada Carolina - Barra do Ouro, km 07. Área de vereda ao longo da estrada.","-47.4693984985352","-7.33277988433838","170","G. Pereira-Silva","MA","CAROLINA","99438","auto","170","2010","01",NA,NA,NA,"CEN00100041",NA,NA,NA,"3",NA
"226","2020-09-02 16:34:53-03","Cenargen","CEN","99646","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Glocimar Pereira-Silva","14216","2009","04","24",NA,"Brasil","Exsicatas",NA,"Área de influência indireta. Campo úmido sujeito a inundação sazonal.","CEN00099646",NA,NA,"(Vell.) Hoehne","Margem esquerda da ferrovia Norte Sul, estrada vicinal Guaraí - Itupiratins, margeando a ferrovia.","-48.5102996826172","-8.8341703414917","270","J. A. N. Batista","TO","GUARAI","51903","auto","270","2017","12",NA,NA,NA,"CEN00099646",NA,NA,NA,"2",NA
"227","2020-09-02 16:34:53-03","Cenargen","CEN","79808","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Marina de Lourdes Fonseca Resende","6296","2010","03","18",NA,"Brasil","Exsicatas",NA,"Erva terrestre, bulbo aquoso cor branca, flor alva com labelo da borda lilás. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Tocantins. 70606","CEN00079808",NA,NA,"(Vell.) Hoehne","Folha SC-22-Z-A. Bacia do Araguaia. sub-bacia do rio Javaés. (A-3, área 1, pto ), Vegetação Savana parque (cerrado inudável), Paratudal ou Caribal.","-49.6236000061035","-10.7936000823975","176","J. A. N. Batista","TO","LAGOA DA CONFUSAO","144939","auto","176","2017","12",NA,NA,NA,"CEN00079808",NA,NA,NA,"1",NA
"228","2020-09-02 16:34:53-03","Cenargen","CEN","25453","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"João Aguiar Nogueira Batista","651","1996","12","25",NA,"Brasil","Exsicatas",NA,"Área inclinada com pequeno córrego ao fundo. Doação Flora do Brasil - Brasília - Distrito Federal.","CEN00025453",NA,NA,"(Vell.) Hoehne","Próximo a Granja do Ipê.","-47.9296989440918","-15.7797002792358",NA,"J. A. N. Batista","DF","BRASILIA","70570","auto",NA,"1996",NA,NA,NA,NA,"CEN00025453",NA,NA,NA,"1",NA
"229","2020-09-02 16:34:53-03","Cenargen","CEN","14978","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"João Aguiar Nogueira Batista","148","1991","01","14",NA,"Brasil","Exsicatas",NA,"População com cerca de 20 plantas.","CEN00014978",NA,NA,"(Vell.) Hoehne","Setor de Mansões do Lago Norte. ML-4, conj. 01, as margens do Lago Paranoá.","-47.9296989440918","-15.7797002792358",NA,"J. A. N. Batista & L. B. Bianchetti","DF","BRASILIA","70570","auto",NA,"1997",NA,NA,NA,NA,"CEN00014978",NA,NA,NA,"1",NA
"230","2020-09-02 16:34:53-03","Cenargen","CEN","56093","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"José Floriano Barêa Pastore","1249","2004","01","23",NA,"Brasil","Unicata",NA,NA,"CEN00056093",NA,NA,"(Vell.) Hoehne","Serra Dourada.","-50.1403007507324","-15.9343996047974",NA,"Climbiê F. Hall","GO","GOIAS","63502","auto",NA,"2011","08",NA,NA,NA,"CEN00056093",NA,NA,NA,"1",NA
"231","2020-09-02 16:34:53-03","Cenargen","CEN","18124","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"João Aguiar Nogueira Batista","235","1992","01","17",NA,"Brasil","Exsicatas",NA,NA,"CEN00018124",NA,NA,"(Vell.) Hoehne","Área do Morro do Cabeludo.","-48.9592018127441","-15.852499961853",NA,"J. A. N. Batista","GO","PIRENOPOLIS","40887","auto",NA,"1992","01",NA,NA,NA,"CEN00018124",NA,NA,NA,"1",NA
"232","2020-09-02 16:34:53-03","Cenargen","CEN","47594","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Aécio Amaral-Santos","1815","2003","02","17",NA,"Brasil","Exsicatas",NA,"Área de influência da AHE Queimado. Local sendo desmatado.","CEN00047594",NA,NA,"(Vell.) Hoehne","Fazenda São Bento, cerca de 400 m a montante da ponte nova sobre o rio Preto (divisa DF/MG).","-46.9061012268066","-16.3575000762939",NA,"L. B. Bianchetti","MG","UNAI","97926","auto",NA,"2003","02",NA,NA,NA,"CEN00047594",NA,NA,NA,"2",NA
"233","2020-09-02 16:34:53-03","Cenargen","CEN","100957","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Jane Franco",NA,"2017","05","16",NA,"Brasil","Exsicatas",NA,"Doação Embrapa Roraima.","CEN00100957",NA,NA,"(Vell.) Hoehne",NA,"-59.8333015441895","3.35971999168396",NA,"L. B. Bianchetti","RR","BONFIM","155390","auto",NA,"2017","07",NA,NA,NA,"CEN00100957",NA,NA,NA,"1",NA
"234","2020-09-02 16:34:53-03","Cenargen","CEN","17983","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Taciana Barbosa Cavalcanti","1128","1992","03","10",NA,"Brasil","Exsicatas",NA,"No campo limpo úmido. Labelo com margem rosa-magenta e porção central branca.","CEN00017983",NA,NA,"(Vell.) Hoehne","Próximo à área de empréstimo de argila - ME 33.",NA,NA,NA,"L. B. Bianchetti","GO","MINACU",NA,NA,NA,"1992","03",NA,NA,NA,"CEN00017983",NA,NA,NA,"6",NA
"235","2020-09-02 16:34:53-03","Cenargen","CEN","26200","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"João Aguiar Nogueira Batista","695","1997","02","19",NA,"Brasil","Exsicatas",NA,"Área anteriormente queimada.","CEN00026200",NA,NA,"(Vell.) Hoehne","Área cerca de 50 km a Oeste de Natividade (saída para São Valério), próximo ao Rio Manoel Alves da Natividade. Fazenda Santa Maria.",NA,NA,NA,"J. A. N. Batista",NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,"CEN00026200",NA,NA,NA,"1",NA
"236","2020-09-02 16:34:53-03","Cenargen","CEN","26222","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"João Aguiar Nogueira Batista","684","1997","02","16",NA,"Brasil","Exsicatas",NA,"Área anteriormente queimada. Doação Flora do Brasil - Estado do Tocantins.","CEN00026222",NA,NA,"(Vell.) Hoehne","Área a direita da pista, cerca de 18-20 km após Araguaçu, na estrada para Alvorada.",NA,NA,NA,"J. A. N. Batista",NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,"CEN00026222",NA,NA,NA,"2",NA
"237","2020-09-02 16:34:53-03","Cenargen","CEN","27721","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Bruno Machado Teles Walter","3078","1996","02","07",NA,"Brasil","Exsicatas",NA,"Labelo com pintas roxa. Área de influência do AHE Serra da Mesa.","CEN00027721",NA,NA,"(Vell.) Hoehne","Estrada de terra da BR - 153 passando pela vila Água Branca, para a fazenda Porteira Grande, cerca de 6 km após a sede da fazenda.",NA,NA,"400","L. B. Bianchetti","GO","URUACU",NA,NA,"400","1996","02",NA,NA,NA,"CEN00027721",NA,NA,NA,"3",NA
"238","2020-09-02 16:34:53-03","Cenargen","CEN","32599","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"João Aguiar Nogueira Batista","861","1999","01","16",NA,"Brasil","Exsicatas",NA,"Área anteriormente não queimada. Cobertura graminosa bem desenvolvida, densa, alta e com alguns arbustos. Em plena floração. Doação da Flora do Brasil - Estado do Goiás.","CEN00032599",NA,NA,"(Vell.) Hoehne","Campo na margem da GO-118, aproximadamente 5 km S de São Gabriel de Goiás. Ao lado da ponte.",NA,NA,NA,"J. A. N. Batista",NA,NA,NA,NA,NA,"1999","01",NA,NA,NA,"CEN00032599",NA,NA,NA,"1",NA
"239","2020-09-02 16:34:53-03","Cenargen","CEN","37228","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Zenilton de Jesus Gayoso Miranda","67","2001","01","31",NA,"Brasil","Exsicatas",NA,"Também em áreas alagadiças de terra preta. Em início de floração. Doação da Flora do Brasil - Estado de Goiás.","CEN00037228",NA,NA,"(Vell.) Hoehne","Município de Águas Lindas de Goiás. Morada da Serra.",NA,NA,NA,"J. A. N. Batista",NA,NA,NA,NA,NA,"2001","01",NA,NA,NA,"CEN00037228",NA,NA,NA,"1",NA
"240","2020-09-02 16:34:53-03","Cenargen","CEN","49615","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"José Francisco Montenegro Valls","11662","1988","05","05",NA,"Brasil","Exsicatas",NA,"Escapo ereto partindo de bulbo subterrâneo.","CEN00049615",NA,NA,"(Vell.) Hoehne","Campo Experimental do Cerrado, km 45 da rodovia BR - 156 (trecho Macapá - Ferreira Gomes).","-51.0663986206055","-0.366667002439499","40","B. Rabelo","AP","MACAPA","225229","auto","40",NA,NA,NA,NA,NA,"CEN00049615",NA,NA,NA,"7",NA
"241","2020-09-02 16:34:53-03","Cenargen","CEN","21195","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"João Aguiar Nogueira Batista","457","1995","01","04",NA,"Brasil","Exsicatas",NA,NA,"CEN00021195",NA,NA,"(Vell.) Hoehne","Campo as margens do córrego do Gama. Atrás do Aeroporto. Após a QI-17. Lago Sul.","-47.9296989440918","-15.7797002792358",NA,NA,"DF","BRASILIA","70570","auto",NA,NA,NA,NA,NA,NA,"CEN00021195",NA,NA,NA,"1",NA
"242","2020-09-02 16:34:53-03","Cenargen","CEN","33529","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"João Aguiar Nogueira Batista","855","1999","01","10",NA,"Brasil","Exsicatas",NA,"Área aparentemente anteriormente queimada, cobertura graminosa rala e baixa. Observado somente algumas plantas na parte de cima na borda do campo. Doação Flora do Brasil - Brasília - Distrito Federal.","CEN00033529",NA,NA,"(Vell.) Hoehne","Campo do lado direito da pista em direção ao final do Lago Sul, um pouco antes do início da QI-27.","-47.9296989440918","-15.7797002792358",NA,"J. A. N. Batista","DF","BRASILIA","70570","auto",NA,"1999","01",NA,NA,NA,"CEN00033529",NA,NA,NA,"1",NA
"243","2020-09-02 16:34:53-03","Cenargen","CEN","21224","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"João Aguiar Nogueira Batista","487","1995","01","19",NA,"Brasil","Exsicatas",NA,"Doação.","CEN00021224",NA,NA,"(Vell.) Hoehne","Campo próximo as margens do Rib. do Torto, abaixo da ponte na pista Plano Piloto - Sobradinho.","-47.9296989440918","-15.7797002792358",NA,NA,"DF","BRASILIA","70570","auto",NA,NA,NA,NA,NA,NA,"CEN00021224",NA,NA,NA,"1",NA
"244","2020-09-02 16:34:53-03","Cenargen","CEN","21407","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Luciano de Bem Bianchetti","1487","1994","02","02",NA,"Brasil","Exsicatas",NA,"Pseudo-bulbos enterrados.","CEN00021407",NA,NA,"(Vell.) Hoehne","Campo sujo. Fazenda Água Limpa (UnB). Córrego da Onça.","-47.9296989440918","-15.7797002792358","1070","L. B. Bianchetti & J. A. N. Batista","DF","BRASILIA","70570","auto","1070","1994","02",NA,NA,NA,"CEN00021407",NA,NA,NA,"2",NA
"245","2020-09-02 16:34:53-03","Cenargen","CEN","14982","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Luciano de Bem Bianchetti","745","1989","01","05",NA,"Brasil","Exsicatas",NA,"Unicata. Pétalas e sépalas rosa com intensidade mais escura nas extremidades apical e nervura central. Labelo rosa com estrias no interior e calosidade centro-apical pubescente. Segmento central do labelo rosa mais pronunciado. Pseudo-bulbos enterrados.","CEN00014982",NA,NA,"(Vell.) Hoehne","Fazenda Água Limpa (UnB). Córrego do Gama.","-47.9296989440918","-15.7797002792358",NA,"L. B. Bianchetti","DF","BRASILIA","70570","auto",NA,"1989","11",NA,NA,NA,"CEN00014982",NA,NA,NA,"1",NA
"246","2020-09-02 16:34:53-03","Cenargen","CEN","26170","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"João Aguiar Nogueira Batista","736","1997","02","28",NA,"Brasil","Exsicatas",NA,"Área anteriormente queimada. Observado somente um pequeno conjunto de plantas. Doação da Flora do Brasil - Brasília - Distrito Federal.","CEN00026170",NA,NA,"(Vell.) Hoehne","Fazenda da Embrapa (Fazenda Sucupira). Área a direita da pista, anterior a fazenda, a partir da entrada norte, pelo Riacho Fundo.","-47.9296989440918","-15.7797002792358",NA,"J. A. N. Batista & L. B. Bianchetti","DF","BRASILIA","70570","auto",NA,"1997",NA,NA,NA,NA,"CEN00026170",NA,NA,NA,"1",NA
"247","2020-09-02 16:34:53-03","Cenargen","CEN","104953","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Carlos Romero Martins","2879","2018","02","04",NA,"Brasil","Exsicatas",NA,"Doação Flora do Brasil - Distrito Federal.","CEN00104953",NA,NA,"(Vell.) Hoehne","Parque Nacional de Brasília. Atrás do centro de Visitantes, cerca de 3 m de um dreno com água.","-47.9296989440918","-15.7797002792358",NA,"L. B. Bianchetti","DF","BRASILIA","70570","auto",NA,"2018","03",NA,NA,NA,"CEN00104953",NA,NA,NA,"1",NA
"248","2020-09-02 16:34:53-03","Cenargen","CEN","93749","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Carlos Romero Martins","2043","2016","02","07",NA,"Brasil","Unicata",NA,"Doação Flora do Brasil - Distrito Federal.","CEN00093749",NA,NA,"(Vell.) Hoehne","Parque Nacional de Brasília - Campo cerrado entorno da estrada de acesso à Cascalheira do Entroncamento.","-47.9296989440918","-15.7797002792358",NA,"L. B. Bianchetti","DF","BRASILIA","70570","auto",NA,"2016","04",NA,NA,NA,"CEN00093749",NA,NA,NA,"1",NA
