"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","occurrenceRemarks","identifiedBy","recordedBy","recordNumber","country","stateProvince","county","locality","individualCount","yearIdentified","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","year","month","day","continentOcean","preparationType","barcode","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","typeStatus","relatedCatalogItem","previousCatalogNumber","sex"
"257","2020-07-10 09:43:28-03","MBML","MBML-HERBARIO","52356",NA,"Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld","Rupícola, caule ereto, prófilos e catáfilos inteiros e persistentes, pecíolo acgatado com margem obtusa adaxial, arredondado abaxial, folha cartácea, verde, discolor. Mais clara abaxial, pedúnculo verde, roliço, espata verde, membranác","R.T. Valadares/30-09-2013","R.T. Valadares; A. Alvarenga","1446","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante. Vegetação de afloramento rochoso, população com mais de 50 indivíduos",NA,NA,"-40.457222","-18.77",NA,NA,"2013","09","30",NA,NA,"MBML052356","MBML052356",NA,NA,NA,NA,NA,"40W27'26","18S46'12",NA,NA,NA,NA,NA
"258","2020-07-10 09:43:28-03","MBML","MBML-HERBARIO","6007",NA,"Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"R.T. Valadares/23-05-2015","H. Q. Boudet Fernandes; et al","2962","Brasil","Espírito Santo","Ibiraçu","Estação Ecológica, Morro da Vargem",NA,NA,"-40.376944","-19.889444",NA,NA,"1990","05","28",NA,NA,"MBML006007","MBML006007",NA,NA,NA,NA,NA,"40W22'37","19S53'22",NA,NA,NA,NA,NA
"259","2020-07-10 09:43:28-03","MBML","MBML-HERBARIO","34656",NA,"Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld","Erva rupestre na meia sombra. Pecíolo avermelhado, espata e espádice vináceo.","R.T. Valadares/27-03-2018","L. Kollmann; A.P. Fontana & K. Brahim","10801","Brasil","Espírito Santo","Santa Leopoldina",NA,NA,NA,"-40.5297012329102","-20.1005992889404","23799","auto","2008","04","14",NA,NA,"MBML034656","MBML034656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-06-15 15:28:33-03","UNESP-RC","HRCB","25995","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld","Erva terrestre; espata verde com margem arroxeada; espádice vinho-escuro.","Nadruz, M.","Souza, V.C.","11091","Brasil","São Paulo","Itanhaém",NA,NA,"2005","-46.7799987792969","-24.1800003051758","26998","auto","1996","04","11",NA,NA,NA,NA,NA,NA,NA,"01","03",NA,NA,NA,NA,NA,NA,NA
"261","2020-06-15 15:28:33-03","UNESP-RC","HRCB","25411","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld","Erva terrestre; espata verde com margem arroxeada; espádice vinho-escuro.","Nadruz, M.","Souza, V.C.","11082","Brasil","São Paulo","Itanhaém",NA,NA,"2005","-46.7799987792969","-24.1800003051758","26998","auto","1996","04","11",NA,NA,NA,NA,NA,NA,NA,"01","03",NA,NA,NA,NA,NA,NA,NA
"262","2020-06-15 15:28:33-03","UNESP-RC","HRCB","59570","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld","Planta coletada na Floresta Nacional da Tijuca, Rio de Janeiro/RJ, em 22/11/2011. Terrestre, caule verde, ereto, profilo verde, inteiro, catafilo marrom, decompostos na base e inteiros em direção ao á","Coelho, M.A.N.","Poli, L.P.","40","Brasil","São Paulo","Rio Claro","Planta cultivada no Jardim Experimental do Instituto de Biociências de Rio Claro.",NA,"2011","-47.560001373291","-22.4099998474121","21773","auto","2013","01","25",NA,NA,NA,NA,NA,NA,NA,"11","22",NA,NA,NA,NA,NA,NA,NA
"263","2019-06-10 10:10:08-03","FZB-BH","BHZB","2565","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum",NA,"Doação Eduardo Gonçalves. ARA 99106. EGG 293.Cultivado","E.G.Gonçalves","Andrade, I.R.",NA,"Brasil","MG","Belo Horizonte","FZBBH/ Jardim Botânico / Jardim de Folhagens",NA,"2001","-43.937801361084","-19.9207992553711","17082","auto","2000","12","01",NA,NA,NA,NA,NA,NA,NA,"02",NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-06-10 10:10:08-03","FZB-BH","BHZB","2360","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum",NA,"ARA 1995 049. Cultivado","E. G. Gonçalves","Gonçalves, A.P.M.",NA,"Brasil","MG","Belo Horizonte","FZBBH - JB - Coleção de Araceae",NA,"2001","-43.937801361084","-19.9207992553711","17082","auto","2000","01","04",NA,NA,NA,NA,NA,NA,NA,"02",NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-09-12 05:00:02-03","US","US","3177859","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Arales","Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,NA,"G. Hatschbach","28534","Brazil","Guaratuba",NA,"Barra do Sai","1",NA,NA,NA,NA,NA,"1971","12","27","South America - Neotropics",NA,"US01918839","US01918839_01",NA,"3","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-09-12 05:00:02-03","US","US","932082","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Arales","Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,NA,"A. Engler","76","Brazil","Rio de Janeiro",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,"US01918851","US01918851_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-09-12 05:00:02-03","US","US","932081","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Arales","Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,NA,"A. Engler","76","Brazil",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,"US01918852","US01918852_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-09-02 16:20:17-03","Cenargen","CEN","106990","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld","Espata verde com margem arroxeada, espádice vinho-escuro, Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queiroz - ESALQ. Departamento de Botânica - Herbário ESA . Piracicaba.","M. Nadruz","Vinícius Castro Souza","11091","Brasil","SP","ITANHAEM","Ilha da queimada grande","1","2011","-46.7799987792969","-24.1800003051758","26998","auto","1996","04","12",NA,"Exsicatas","CEN00106990","CEN00106990",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-09-04 18:35:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Araceae","Anthurium","insculptum","Anthurium insculptum",NA,NA,NA,"A. Glaziou","9034","Brazil",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA
"270","2019-09-04 19:03:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum",NA,NA,NA,"K. S. Kunth",NA,"Brazil",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA
"271","2019-07-09 09:50:30-03","F","FMNH-SEEDPLANTS","V0461287F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum",NA,NA,NA,"H. A. Kennedy","986","Brazil",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"1971","5","15","South America",NA,"V0461287F","V0461287F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-02-25 12:03:06-03","F","FMNH-SEEDPLANTS","V0461288F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum",NA,NA,NA,"R. de Mello-Silva","863","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"1993","5","15","South America",NA,"V0461288F","V0461288F_01 V0461288F_02",NA,NA,NA,NA,NA,NA,NA,"863",NA,NA,NA,NA
"273","2019-09-04 19:00:31-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Araceae","Anthurium","saxosum","Anthurium saxosum",NA,NA,NA,"G. Peckolt","39","Brazil",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA
"274","2020-07-23 11:57:48-03","CEPLAC","CEPEC","70319","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum",NA,NA,"M. Nadruz","J. G. Jardim","861","Brasil","Bahia","santa luzia","Entrada a 11,3Km a E cidade, estr. p/ Una. Serra da Onça. 4,5Km da entrada.",NA,NA,"-39.3342018127441","-15.4294004440308","33804","auto","1996","07","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/09/2003",NA,NA
"275","2020-07-23 11:57:48-03","CEPLAC","CEPEC","131090","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum",NA,NA,"R. T. Valadares","R. C. Forzza","5376","Brasil","Espírito Santo","cariacica","Localidade de Duas Bocas. Trilha do Pescador.",NA,NA,"-40.478333","-20.278889",NA,NA,"2010","10","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W28'42","20S16'44",NA,NA,"17/03/2016",NA,NA
"276","2020-07-23 11:57:48-03","CEPLAC","CEPEC","2681","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum",NA,NA,"R. T. Valadares","R. P. Belém","1617","Brasil","Bahia","NANUQUE","Margem da Rod. Nanuque/Teófilo Otoni.",NA,NA,NA,NA,NA,NA,"1988","11","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16/03/2016",NA,NA
"277","2020-07-23 11:57:48-03","CEPLAC","CEPEC","2755","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum",NA,NA,"R. T. Valadares","R. P. Belém","1621","Brasil","Bahia","NANUQUE","Margem da Rod. Nanuque/Teofilo Otoni.",NA,NA,NA,NA,NA,NA,"1988","11","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26/03/2016",NA,NA
"278","2020-07-23 11:57:48-03","CEPLAC","CEPEC","58977","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum",NA,NA,"R. T. Valadares","J. G. Jardim","251","Brasil","Bahia","ILHÉUS","5 a 6Km SW Rod. Olivença, na estrada que liga Olivença/Maruim.",NA,NA,"-39.0494003295898","-14.7889003753662","61245","auto","1993","07","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16/03/2016",NA,NA
"279","2020-07-23 11:57:48-03","CEPLAC","CEPEC","62064","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum",NA,NA,"R. T. Valadares","S. C. de Sant'Ana","552","Brasil","Bahia","ILHÉUS","Ca. 20Km ao N da cidade, na estrada Ilhéus/Serra Grande, próx. Às grutas.",NA,NA,"-39.0494003295898","-14.7889003753662","61245","auto","1981","01","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17/03/2016",NA,NA
"280","2016-08-23 11:12:03-03","NHMLondon","NHM-LONDON-BOT","BM000956959","S","Plantae",NA,NA,NA,NA,"Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Livia GodinhoTemponi","Heinrich Gustav Adolf Engler; b.1844; d.1930; Engl.","221","Brasil",NA,NA,NA,NA,"2005","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08",NA,"-53.08982","-10.773109",NA,NA,NA,"NHMUK:ecatalogue:2309240",NA
"281","2016-08-23 11:12:03-03","NHMLondon","NHM-LONDON-BOT","BM000957136","S","Plantae",NA,NA,NA,NA,"Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,NA,"Arthur Hugh Garfit Alston; b.1902; d.1958; Alston","15533","Brasil",NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,"1954","05","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,"NHMUK:ecatalogue:2311671",NA
"282","2017-09-11 17:07:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum aliengenum","Engl.",NA,NA,"Widgren, JF","s.n.Herb,","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"aliengenum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2017-09-11 17:07:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum leptostachyum","(Schott) Engl.",NA,NA,"Schott, HW","s.n.","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"leptostachyum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2017-09-11 17:07:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum vellozianum","(Schott) Engl.",NA,NA,"Luschnath, B","s.n.Herb,","Brazil","Rio de Janeiro","Cabo Frio",NA,NA,NA,"-42.0186","-22.8794","40069","auto",NA,NA,NA,"Southern America",NA,NA,NA,"vellozianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2017-09-11 17:07:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum aliengenum","Engl.",NA,NA,"Widgren, JF","s.n.Herb,","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"aliengenum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2017-09-11 17:07:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum vellozianum","(Schott) Engl.",NA,NA,"Luschnath, B","s.n.Herb,","Brazil","Rio de Janeiro","Cabo Frio",NA,NA,NA,"-42.0186","-22.8794","40069","auto",NA,NA,NA,"Southern America",NA,NA,NA,"vellozianum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-11-21 09:59:10-03","IBt","SP","299824","S","Plantae",NA,NA,NA,"Araceae","Anthurium","insculptum","Anthurium insculptum","Engl.",NA,"Nadruz, M","Silva, EL","139","Brasil","São Paulo","Cubatão","Parque Caminhos do Mar, Margem do rio das Pedras.",NA,"1997","-46.4199981689453","-23.8899993896484","15123","auto","1996","05","28",NA,NA,"SP049159","SP049159",NA,NA,NA,"02","24",NA,NA,NA,NA,NA,NA,NA
"288","2019-11-21 09:59:10-03","IBt","SP","297164","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Nadruz, M","Souza, VC; et al.","11091","Brasil","São Paulo","Itanhaém","Ilha da Queimada Grande",NA,"2011","-46.7799987792969","-24.1800003051758","26998","auto","1996","04",NA,NA,NA,"SP049292","SP049292",NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-11-21 09:59:10-03","IBt","SP","248270","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld","Erva, entre rochas, espádice castanho escuro","Nadruz, M","Rossi, L; Sugiyama, M; Pompéia, SL","436","Brasil","São Paulo","São Sebastião","Ilha de Alcatrazes. Encosta voltada para o Saco do Funil",NA,"2013","-45.4099998474121","-23.7600002288818","41977","auto","1988","09","01",NA,NA,"SP049293","SP049293",NA,NA,NA,"09","23",NA,NA,NA,NA,NA,NA,NA
"290","2018-12-07 10:55:08-02","GH","HU-HERB","GH 01635665","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","insculptum","Anthurium insculptum","Engler",NA,NA,"S. Glaziou",NA,"Brazil",NA,NA,"[no additional data]",NA,NA,NA,NA,NA,NA,"1907",NA,NA,"South America","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
