"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","individualCount","fieldNumber","infraspecificEpithet"
"255","2019-05-06 11:59:49-03","UFU","HUFU","65776","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Barbosa, E.","Costa, E.F.; Barbosa, E. & Cordeiro, J.","2010","08","26","Brasil","Santa Catarina","Campo Alegre","Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,"1400","1400","HUFU00063816","HUFU00063816","2010",NA,NA,"122",NA,NA,NA,"Subarbusto, 90 cm, flores amarelas.; Campo de altitude",NA,NA,"37493","auto",NA,NA,NA,NA,NA
"256","2019-05-06 11:59:49-03","UFU","HUFU","76693","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Rosina, A.","Rosina, A.","2012","09","21","Brasil","Santa Catarina","São Sebastião do Sul","Serra do Espigão",NA,NA,NA,NA,NA,NA,"HUFU00074616",NA,NA,NA,NA,"57",NA,NA,NA,"Porte ereto, 4m. Arbustiva.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-05-06 11:59:49-03","UFU","HUFU","76694","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Romero, R.","Rosina, A.","2012","06","07","Brasil","Santa Catarina","São Sebastião do Sul","Serra do Espigão",NA,NA,NA,NA,NA,NA,"HUFU00074621",NA,"2018","08",NA,"4",NA,NA,NA,"Porte ereto, 4m. Arbórea.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-08-20 14:57:59-03","UFSC","FLOR","57837","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Cordeiro, J.","Cordeiro, J.; et alii","2014","09","30","Brasil","Santa Catarina","Timbé do Sul","Serra da Rocinha.","-49.948333","-28.798889","49º56'54''W","28º47'56''S","720","720","FLOR0057837",NA,"2014","11","28","5312",NA,NA,NA,"Arbusto 1,70m, flor alvacenta, anteras amarelas",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA
"259","2020-08-20 20:40:11-03","UFSC","FLOR","59616","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Funez, L.A.","Funez, L.A.; Trevisan, R.; Ferreira, J.P.R. & Venturi, S.","2014","11","04","Brasil","Santa Catarina","Campo Alegre","Campos do Quiriri.","-48.953333","-26.036667","48º57'12''W","26º2'12''S",NA,NA,"FLOR0059616","FLOR0059616","2014",NA,NA,"4070",NA,NA,NA,"arvoreta 2m alt., pétalas rosadas, androceu amarelo",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA
"260","2020-08-20 14:57:59-03","UFSC","FLOR","54918","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Barboza, E.","Barboza, E.; Cordeiro, J.; Silva, J.M. & Motta, J.T.","2013","10","31","Brasil","Santa Catarina","Garuva","Campos do Quiriri.","-48.979167","-26.032222","48º58'45''W","26º1'56''S","1350","1350","FLOR0054918",NA,"2013","12","03","4055",NA,NA,NA,"arbusto de 2m, brácteas rosadas, flor alva",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA
"261","2020-08-20 20:40:11-03","UFSC","FLOR","27183","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Ribas, O.S.","Silva, J.M.; Ribas, O.S. & Deodato, F.","1996","09","07","Brasil","Paraná","Campina Grande do Sul","Serra Ibitiraquire, subida ao Pico Paraná.","-49.0553016662598","-25.3055992126465",NA,NA,"1400","1400","FLOR0027183",NA,"1997",NA,NA,"1703",NA,NA,NA,"arbusto, flor alva, anteras amarelas, 2m altura",NA,"Myrtales","55154","auto",NA,NA,NA,NA,NA
"262","2020-08-20 20:40:11-03","UFSC","FLOR","28906","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Hatschbach, G.","Silva, J.M.; Cordeiro, J. & Poliquesi, C.B.","1997","09","18","Brasil","Paraná","Tijucas do Sul","Serra Papanduva.","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"FLOR0028906",NA,"1997",NA,NA,"1999",NA,NA,NA,"arbusto, flor alva, antera amarela, 2m altura",NA,"Myrtales","25228","auto",NA,NA,NA,NA,NA
"263","2020-08-20 20:40:11-03","UFSC","FLOR","23336","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Falkenberg, D.B.","Abruzzi, M.L.","1986","11","17","Brasil","Rio Grande do Sul","Cambará do Sul","5 km da saída do Parque Nacional de Aparados da Serra.","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"FLOR0023336",NA,"1994",NA,NA,"1147",NA,NA,NA,"arvoreta, flor branca de base rosada",NA,"Myrtales","30776","auto",NA,NA,NA,NA,NA
"264","2020-08-20 20:40:11-03","UFSC","FLOR","21403","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Falkenberg, D.B.","Falkenberg, D.B.","1984","11","16","Brasil","Rio Grande do Sul","Cambará do Sul","Estrada de Praia Grande ao Itaimbezinho.","-50.1446990966797","-29.0478000640869",NA,NA,"800","800","FLOR0021403",NA,"1984",NA,NA,"1856",NA,NA,NA,"arbusto, flor comjovem, 1,5m altura",NA,"Myrtales","30776","auto",NA,NA,NA,NA,NA
"265","2020-08-20 20:40:11-03","UFSC","FLOR","7874","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Souza, M.L.","Guerra, I.; et alii","1985","04","20","Brasil","Rio Grande do Sul","Cambará do Sul","Fortaleza.","-50.1446990966797","-29.0478000640869",NA,NA,"1100","1100","FLOR0007874",NA,"1985",NA,NA,"s.n.",NA,NA,NA,"arbusto",NA,"Myrtales","30776","auto",NA,NA,NA,NA,NA
"266","2020-08-20 20:40:11-03","UFSC","FLOR","7086","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Falkenberg, D.B.; Souza, M.L.","Falkenberg, D.B.; Berry, P.E.","1985","01","31","Brasil","Santa Catarina","Bom Jardim da Serra",NA,"-49.624698638916","-28.3369007110596",NA,NA,"1400","1400","FLOR0007086",NA,"1985",NA,NA,"2299",NA,NA,NA,"arbusto, flor roxo, 2m altura",NA,"Myrtales","32577","auto",NA,NA,NA,NA,NA
"267","2020-08-20 20:40:11-03","UFSC","FLOR","16413","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Falkenberg, D.B.; Souza, M.L.","Falkenberg, D.B.; Souza, M.L.","1986","11","08","Brasil","Santa Catarina","Bom Jardim da Serra","Beira do planalto no topo da Serra do Rio Rastro.","-49.624698638916","-28.3369007110596",NA,NA,"1400","1400","FLOR0016413",NA,"1986",NA,NA,"3988",NA,NA,NA,"arbusto, 1,5m altura",NA,"Myrtales","32577","auto",NA,NA,NA,NA,NA
"268","2020-08-20 20:40:11-03","UFSC","FLOR","17606","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Falkenberg, D.B.","Falkenberg, D.B.","1987","11","07","Brasil","Santa Catarina","Bom Jardim da Serra","Topo da Serra do Rio do Rastro.","-49.624698638916","-28.3369007110596",NA,NA,"1400","1400","FLOR0017606",NA,"1987",NA,NA,"4556",NA,NA,NA,"arbusto, flor hexâmera, pétalas brancas, filetes e anteras amarelas, 1,5m altura. As flores eram visitadas por abelhas, ao meio dia",NA,"Myrtales","32577","auto",NA,NA,NA,NA,NA
"269","2020-08-20 20:40:11-03","UFSC","FLOR","36806","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Hatschbach, G.","Silva, J.M.; Ribas, O.S.; Cordeiro, J. & Barbosa, E.","1998","12","29","Brasil","Santa Catarina","Campo Alegre","Serra do Quiriri.","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"FLOR0036806",NA,"1999",NA,NA,"2790",NA,NA,NA,"arbusto, flor vinoso, 3m altura. Duplicata de MBM",NA,"Myrtales","37493","auto",NA,NA,NA,NA,NA
"270","2020-08-20 14:57:59-03","UFSC","FLOR","29279","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Sobral, M.","Boff, V.P.","1995","09","07","Brasil","Santa Catarina","Lauro Muller","Serra do Rio do Rastro.","-49.3967018127441","-28.3927993774414",NA,NA,NA,NA,"FLOR0029279",NA,NA,NA,NA,"130",NA,NA,NA,"árvore, flor branca e amarela, 9m altura",NA,"Myrtales","15992","auto",NA,NA,NA,NA,NA
"271","2020-08-20 14:57:59-03","UFSC","FLOR","2771","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"Smith, L.B.; Klein, R.M.","1971","11","29","Brasil","Santa Catarina","Lebon Régis","1Km south of São Sebastião.","-50.6953010559082","-26.9288997650146",NA,NA,NA,NA,"FLOR0002771",NA,NA,NA,NA,"15516",NA,NA,NA,NA,NA,"Myrtales","33793","auto",NA,NA,NA,NA,NA
"272","2020-08-20 14:57:59-03","UFSC","FLOR","796","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"Reitz, R.; Klein, R.M.","1962","10","27","Brasil","Santa Catarina","Matos Costa",NA,"-51.1483001708984","-26.4731006622314",NA,NA,"1200","1200","FLOR0000796",NA,NA,NA,NA,"13709",NA,NA,NA,"arbusto, flor branca, estames amarelos, 2m altura. Abundante.",NA,"Myrtales","17656","auto",NA,NA,NA,NA,NA
"273","2020-08-20 20:40:11-03","UFSC","FLOR","25290","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Falkenberg, D.B.","Falkenberg, D.B.","1995","03","28","Brasil","Santa Catarina","Urubici","Topo da Serra do Corvo Branco, via trilha no alto da SC 439 junto ao corte no morro.","-49.5917015075684","-28.0149993896484",NA,NA,"1380","1380","FLOR0025290",NA,"1995",NA,NA,"7381",NA,NA,NA,"arbusto, pétalas brancas, anteras amarelas, hipanto vináceo, 1,5m altura",NA,"Myrtales","30102","auto",NA,NA,NA,NA,NA
"274","2021-03-04 15:45:04-03","IF","SPSF","26681","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi",NA,"M.Sobral","M.M.Los","1985","03","21","Brasil","PR","Colombo","Floresta Ombrófila Mista","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,NA,NA,NA,"127","América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Myrtales","13536","auto","Magnoliopsida",NA,NA,NA,NA
"275","2021-03-04 15:45:04-03","IF","SPSF","19633","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi",NA,NA,"G. Hatschbach & O.S.Ribas","1994","11","24","Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61347","América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Myrtales","30776","auto","Magnoliopsida",NA,NA,NA,NA
"276","2021-03-04 15:45:04-03","IF","SPSF","35659","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"G. Hatschbach & A.C.Cervi & E.Barbosa","2004","11","20","Brasil","RS","São José dos Ausentes","serra da Rocinha","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,NA,NA,NA,NA,NA,"78265","América do Sul",NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: campo limpo, borda de matinha nebular&nf;;","Magnoliophyta","Myrtales","42598","auto","Magnoliopsida",NA,NA,NA,NA
"277","2021-03-04 15:45:04-03","IF","SPSF","49982","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","E.Barboza","J.M.Silva & L.M.Martins","2013","09","19","Brasil","PR","Curitiba","Jardim Botânico","-49.239167","-25.440833",NA,NA,"915","915",NA,NA,"2013","09","20","8350","América do Sul",NA,NA,"COLETA: Arbusto de 1 m de altura, antéras amarelas. Cultivada.;","Magnoliophyta","Myrtales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"278","2021-03-04 15:45:04-03","IF","SPSF","21424","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi",NA,NA,"J.M.Silva","1996","09","07","Brasil","PR","Campina Grande do Sul","matinha nebular","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1703","América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Myrtales","55154","auto","Magnoliopsida",NA,NA,NA,NA
"279","2021-03-04 15:45:04-03","IF","SPSF","47740","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","D.Legrand","E.Barbosa","E.F.Costa & E.Barbosa & J.Cordeiro","2010","08","26","Brasil","SC","Campo Alegre","Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"122","América do Sul",NA,NA,"COLETA: Subarbusto, 90 cm, flores amarelas. Campo de altitude. Alt: 1400m.;","Magnoliophyta","Myrtales","37493","auto","Magnoliopsida",NA,NA,NA,NA
"280","2014-03-18 09:18:23-03","CAS","CAS-BOT","346723","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"Hatschbach, G.; Ribas, O. S.","1990","11",NA,"Brazil","Paraná",NA,"Rio Chopim, 7 km abaixo da nascente (mun. Palmas). Zona de campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54814","South America",NA,NA,"Arbusto ramoso, 1,5m. Frutos vinosos.","Magnoliophyta","Myrtales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"281","2014-03-18 09:27:21-03","CAS","CAS-BOT","346724","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"Rambo, R.","1950","12",NA,"Brazil","Rio Grande do Sul","Sao Francisco De Paula","Itaimbesinho.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49403","South America",NA,NA,NA,"Magnoliophyta","Myrtales","76715","auto","Magnoliopsida",NA,NA,NA,NA
"282","2014-03-18 09:07:34-03","CAS","CAS-BOT","346720","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"Silva, J. M.; Ribas, O. S.; Deodato, F.","1996","9",NA,"Brazil","Paraná",NA,"Serra Ibitiraquire, subida ao Pico Paraná (mun. Campina Grande do Sul) Paraná.",NA,NA,NA,NA,"1400",NA,NA,NA,NA,NA,NA,"1703","South America",NA,NA,"Arbusto, 2m, flor alva, anteras amarelas.","Magnoliophyta","Myrtales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"283","2014-03-13 12:25:43-03","CAS","CAS-BOT","346719","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"Fritsch, P. W.; Filho, J. L. M. Aranha; Barbosa, E.","2005","10",NA,"Brazil",NA,NA,"Paraná: Mun. Antonina. Trail to Pico Caratuva, ca. 8 km from Fazenda Pico Paraná. The Fazenda is ca. 5km from BR-160","-48.8298611111","-25.2452777778","48° 49' 47.5 W","25° 14' 43 S","1628",NA,NA,NA,NA,NA,NA,"1829","South America",NA,NA,"Shrub 2 m tall. Corolla white, anthers yellow. Common along trail.","Magnoliophyta","Myrtales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"284","2014-03-18 09:14:51-03","CAS","CAS-BOT","346722","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"Wasum, R","1992","9",NA,"Brazil","Rio Grande do Sul","Cambara Do Sul","Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,"1050",NA,NA,NA,NA,NA,NA,"8675","South America",NA,NA,"Arvoreta.","Magnoliophyta","Myrtales","30776","auto","Magnoliopsida",NA,NA,NA,NA
"285","2014-03-18 09:11:02-03","CAS","CAS-BOT","346721","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"Ribas, O. S.; Hatschbach, G.","1994","11",NA,"Brazil","Rio Grande do Sul","Cambara Do Sul","Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,"1000",NA,NA,NA,NA,NA,NA,"61315","South America",NA,NA,"Arbusto, 3m, fruto preto.","Magnoliophyta","Myrtales","30776","auto","Magnoliopsida",NA,NA,NA,NA
"286","2021-02-08 12:43:34-03","UFRGS","ICN","159254","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Hatschbach, G","Ribas, OS; Costa, EF; Silva, JM; Barbosa, E","2001","09","29","Brasil","SC","Serra do Quiriri","Mun. Campo Alegre",NA,NA,NA,NA,"1400","1400",NA,NA,NA,NA,NA,"3651","América do Sul",NA,NA,"Arbusto, 3m, pétalas alvas, estames amarelos.; Campo de altitude","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"287","2021-02-08 12:43:34-03","UFRGS","ICN","162958","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Grings, M","Grings, M; Lunkes, AMZ","2009","10","25","Brasil","RS","São José dos Ausentes","Serra da Rocinha começo da descida S 28°47'58.9 W 049°57'01.6","-49.950278","-28.799444","-49.950278","-28.799444",NA,NA,NA,NA,NA,NA,NA,"784","América do Sul",NA,NA,"arvoreta de 4 m com flores brancas e anteras amarelas; em borda de mata nebular","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-02-08 12:43:34-03","UFRGS","ICN","181705","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Barboza, E","Barboza, E; Cordeiro, J; Silva, JM; Motta, JT","2013","10","31","Brasil","SC","Garuva","Campos do Quiriri","-48.979167","-26.032222","-48.979167","-26.032222","1350","1350",NA,NA,"2013","12","03","4055","América do Sul",NA,NA,"Doação do MBM; Arbusto, 2m, brácteas rosadas, flor alva; Refúgio Vegetacional Altomontano (campo de altitude)","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"289","2021-02-08 12:43:34-03","UFRGS","ICN","182548","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Molz, M","Molz, M; Martins, EM","2011","05","04","Brasil","RS","Cambará do Sul","Parque Nacional da Serra Geral Cânion Fortaleza 601311/ 6784236","-49.959167","-29.066111","-49.959167","-29.066111",NA,NA,NA,NA,NA,NA,NA,"s.n.","América do Sul",NA,NA,"arvoreta com 5m altura, corola branca","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-02-08 12:43:34-03","UFRGS","ICN","193307","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Cordeiro, J","Cordeiro, J; Barboza, E; Daniel, V; Ariati, V","2014","09","30","Brasil","SC","Timbé do Sul","Serra da Rocinha","-49.948333","-28.798889","-49.948333","-28.798889","72","72",NA,NA,"2014","11","28","5312","América do Sul",NA,NA,"Arbusto de 1,70 m de altura; flor alvacenta; anteras amarelas.; Paredões rochosos","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-02-08 12:43:34-03","UFRGS","ICN","131277","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Kinupp, VF","Kinupp, VF","2004","01","03","Brasil","RS","Cambará do Sul","Parque Nacional da Serra Geral","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2838","América do Sul",NA,NA,"Arvoreta; 2,0 m; frutos maduros roxos e com sabor doce, palatáveis, mas causando gases e cólicas logo após a ingestão in natura ao menos.; Próximo à Pedra do Segredo.","Dicotyledon",NA,"30776","auto",NA,NA,NA,NA,NA
"292","2021-02-08 12:43:34-03","UFRGS","ICN","152237","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Schneider, AA","Schneider, AA","2007","11","19","Brasil","RS","São José dos Ausentes","estrada para o Monte Negro","-50.0657997131348","-28.7483005523682",NA,NA,"1000","1000",NA,NA,NA,NA,NA,"1553","América do Sul",NA,NA,"borda de Rio","Dicotyledon",NA,"42598","auto",NA,NA,NA,NA,NA
"293","2021-02-08 12:43:34-03","UFRGS","ICN","158046","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Grings, M; Pedrollo, CT","Pedrollo, CT","2007","11","16","Brasil","RS","São José dos Ausentes","Pico Montenegro","-50.0657997131348","-28.7483005523682",NA,NA,"1250","1250",NA,NA,NA,NA,NA,"12","América do Sul",NA,NA,"Mata","Dicotyledon",NA,"42598","auto",NA,NA,NA,NA,NA
"294","2021-02-08 12:43:34-03","UFRGS","ICN","110101","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Meyer, FS","Ritter, MR","1994","10","21","Brasil","RS","São José dos Ausentes","Serra da Rocinha","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,NA,NA,"2014","04","23","774","América do Sul",NA,NA,NA,"Dicotyledon",NA,"42598","auto",NA,NA,NA,NA,NA
"295","2020-08-26 10:49:46-03","MCN-FZBRS","HAS","70817","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Meyer, F.S,","Neves, M.","1994","02",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"HAS0070817",NA,"2014","04","24","1847",NA,NA,NA,"Mata na beira. Flores brancas. Numeroso e disperso.","Magnoliophyta",NA,"30776","auto",NA,NA,NA,NA,NA
"296","2020-08-26 10:49:46-03","MCN-FZBRS","HAS","11007","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Meyer, F.S.","Waechter, J.L.","1979","10",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Parque Nacional Aparatos da Serra","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"HAS0011007",NA,"2014","04","25","1415",NA,NA,NA,"árvore; 5 m; corola branca; filetos avermelhados e anteras amarelas","Magnoliophyta",NA,"30776","auto",NA,NA,NA,NA,NA
"297","2019-11-21 10:10:15-03","IBt","SP","330357","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Hatschbach, G","Silva, JM; Cordeiro, J; Poliquesi, CB","1997","09","18","Brasil","Paraná","Tijucas do Sul","Serra Papanduva","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,"1997",NA,NA,"1999",NA,NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA
"298","2019-11-21 10:10:15-03","IBt","SP","332964","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Mamede, MCH","Hatschbach, G; Ribas, OS","1994","11","24","Brasil","Rio Grande do Sul","Cambará do Sul","Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,"1000","1000",NA,NA,"2011","03",NA,"61315",NA,NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA
"299","2019-11-21 10:10:15-03","IBt","SP","382600","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Hatschbach, G","Hatschbach, G; Cervi, AC; Barbosa, E","2004","11","20","Brasil","Rio Grande do Sul","São José dos Ausentes","Serra da Rocinha","-50.0657997131348","-28.7483005523682",NA,NA,"1100","1100",NA,NA,"2004",NA,NA,"78265",NA,NA,NA,NA,NA,NA,"42598","auto",NA,NA,NA,NA,NA
"300","2019-11-21 10:10:15-03","IBt","SP","114429","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Chagas, ECO","Mattos, J","1964","11","10","Brasil","Santa Catarina","Lages","Pedra Branca. No bordo de uma capoeira","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,NA,"2011","07","05","11980",NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA
"301","2019-11-21 10:10:15-03","IBt","SP","114425","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Chiea, SAC","Mattos, J","1964","11","09","Brasil","Santa Catarina","Matos Costa",NA,"-51.1483001708984","-26.4731006622314",NA,NA,NA,NA,NA,NA,"1984","02",NA,"11962",NA,NA,NA,NA,NA,NA,"17656","auto",NA,NA,NA,NA,NA
"302","2019-11-21 10:10:15-03","IBt","SP","141305","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Wurdack, JJ","Hatschbach, G","1972","11","18","Brasil","Santa Catarina","Matos Costa","Entre S. Miguel e Matos Costa","-51.1483001708984","-26.4731006622314",NA,NA,NA,NA,NA,NA,"1973",NA,NA,"30698",NA,NA,NA,NA,NA,NA,"17656","auto",NA,NA,NA,NA,NA
"303","2019-11-21 10:10:15-03","IBt","SP","57507","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Wurdack, JJ","Reitz, R; Klein, RM","1957","10","24","Brasil","Santa Catarina","São José","Serra da Boa Vista","-48.627498626709","-27.6152992248535",NA,NA,"1200","1200",NA,NA,"1960",NA,NA,"5392",NA,NA,NA,NA,NA,NA,"12814","auto",NA,NA,NA,NA,NA
