"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","stateProvince","typeStatus","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber"
"45","2016-11-07 11:37:00-02","NY","NYBG","01068214","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides",NA,"J. D. Mitchell","T. B. Cavalcanti","1990","08","17","Brazil","Posse","BR-020. Alvorada- Formosa; km 158","-46.3692","-14.0933",NA,NA,"950","950","NY01068214","NY01068214_01","782","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1222100' target='other'> <mi>dwc_moreinfo</mi></a>","Goiás",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2016-10-28 15:25:00-02","NY","NYBG","1030753","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides",NA,"J. D. Mitchell","D. Alvarenga","1989","01","12","Brazil","Silvânia","Estação Florestal Experimental.","-48.65","-16.6",NA,NA,NA,NA,"NY01030753","NY01030753_01","123","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121189' target='other'> <mi>dwc_moreinfo</mi></a>","Goiás",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2016-10-28 15:24:00-02","NY","NYBG","1030762","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides",NA,"J. D. Mitchell","K. Deguchi","1987","09","27","Brazil","Uberlândia",NA,"-48.2769","-18.9186",NA,NA,"600","600","NY01030762","NY01030762_01","B-1584","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121266' target='other'> <mi>dwc_moreinfo</mi></a>","Minas Gerais",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2016-11-01 14:59:00-02","NY","NYBG","437871","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides",NA,"J. C. Lindeman","J. C. Lindeman","1966","10","15","Brazil",NA,"Road to Jaguariaíva, km 174 D.E.R. Capoeirao.",NA,NA,NA,NA,NA,NA,"NY00437871","NY00437871_01","3026","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=16791' target='other'> <mi>dwc_moreinfo</mi></a>","Paraná",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-10-28 15:25:00-02","NY","NYBG","1030750","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides",NA,"V. V. Mecenas","V. V. Mecenas","1995","07","26","Brazil","Brasília","Área de Proteção Ambiental (APA) de Cafuringa, Fazenda Palestina. Árvore no. 22; de altitude e 12° de inclinação.","-48.17","-15.52",NA,NA,"790","790","NY01030750","NY01030750_01","81","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121182' target='other'> <mi>dwc_moreinfo</mi></a>","Distrito Federal",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2016-11-01 14:59:00-02","NY","NYBG","437876","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides",NA,"M. C. Dias","E. M. Francisco","1998","09","25","Brazil","Tibagi","Tibagi-cidade.","-50.41093","-24.515889",NA,NA,NA,NA,"NY00437876","NY00437876_01","1712","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=16784' target='other'> <mi>dwc_moreinfo</mi></a>","Paraná",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2016-10-28 15:25:00-02","NY","NYBG","1030751","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides",NA,"J. D. Mitchell","H. E. Strang","1962","04","29","Brazil",NA,"Fragária.",NA,NA,NA,NA,NA,NA,"NY01030751","NY01030751_01","397","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121187' target='other'> <mi>dwc_moreinfo</mi></a>","Minas Gerais",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2016-09-29 23:19:00-03","NY","NYBG","1030765","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides",NA,"J. de D. Muñoz","R. S. Santos","1963","09","10","Brazil","Varjao de Minas","Faz. S. José, Pr. Varjão.","-46.0317","-18.3781",NA,NA,NA,NA,"NY01030765",NA,"24092","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121273' target='other'> <mi>dwc_moreinfo</mi></a>","Minas Gerais",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","437870","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","S. F. Smith; L. B. Smith","G. G. Hatschbach","1966","11","06","Brazil","Balsa Nova","Tamandua.","-49.769797","-25.530491",NA,NA,NA,NA,"NY00437870","NY00437870_01","15061","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=16783' target='other'> <mi>dwc_moreinfo</mi></a>","Paraná",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","1030756","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","G. T. Prance","H. S. Irwin","1964","09","13","Brazil","Brasília","ca. 55 km. E. of Brasília, on rd. to Planaltina.","-47.55","-15.53",NA,NA,"700","1000","NY01030756","NY01030756_01","6187","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121213' target='other'> <mi>dwc_moreinfo</mi></a>","Distrito Federal",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2016-11-01 14:59:00-02","NY","NYBG","437873","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides",NA,NA,"P. von Luetzelburg","1916","08",NA,"Brazil","Ventania","Campos-Waco.","-50.2428","-24.2458",NA,NA,NA,NA,"NY00437873","NY00437873_01","6795","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=16803' target='other'> <mi>dwc_moreinfo</mi></a>","Paraná",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2016-10-28 15:25:00-02","NY","NYBG","1030748","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides",NA,"J. D. Mitchell","Alfeu","1994","10","20","Brazil",NA,"Parque Ecológico Terra Ronca/Pico São Mateus",NA,NA,NA,NA,NA,NA,"NY01030748","NY01030748_01","8","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121175' target='other'> <mi>dwc_moreinfo</mi></a>","Goiás",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1030768","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","J. de D. Muñoz","E. P. Heringer","1961","08","04","Brazil","Brasília","Horto do Guará.","-47.9294","-15.7797",NA,NA,NA,NA,"NY01030768","NY01030768_01","8528","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121283' target='other'> <mi>dwc_moreinfo</mi></a>","Distrito Federal",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2016-10-28 15:24:00-02","NY","NYBG","1030770","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides",NA,"J. D. Mitchell","E. P. Heringer","1979","09","01","Brazil","Paraopeba","Coleta realizada na Estação Experimentação Florestal.","-44.4042","-19.2744",NA,NA,NA,NA,"NY01030770","NY01030770_01","17480","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121291' target='other'> <mi>dwc_moreinfo</mi></a>","Minas Gerais",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","1030774","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","G. T. Prance","E. P. Heringer","1961","08","04","Brazil","Brasília","Hôrto do Guará, Brasília","-47.9294","-15.7797",NA,NA,NA,NA,"NY01030774","NY01030774_01","8528/722","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121322' target='other'> <mi>dwc_moreinfo</mi></a>","Distrito Federal",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-10-28 15:24:00-02","NY","NYBG","1030766","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides",NA,"B. A. S. Pereira","V. V. Mecenas","1991","09","05","Brazil","Brasília","Área de Proteção Ambiental (APA) de Cafuringa. Faz. Palestina. Faz. Palestina. Parcela III; 8° de inclinação.","-48.15","-15.5",NA,NA,"810","810","NY01030766","NY01030766_01","18","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121274' target='other'> <mi>dwc_moreinfo</mi></a>","Distrito Federal",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01081336","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","J. D. Mitchell","L. P. de Queiroz","2006","11","13","Brazil","Caçapava do Sul","ca. 13 km S do entroncamento para Vila Nova com a BR-290, na estrada para Cerca do Pedra. Campos da Serra do Sudeste do Rio Grande do Sul com afloramentos de granito.","-53.8514","-30.4264",NA,NA,"390","390","NY01081336","NY01081336_01","12461","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1225083' target='other'> <mi>dwc_moreinfo</mi></a>","Rio Grande do Sul",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","437875","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","G. G. Hatschbach","G. G. Hatschbach","1968","09","21","Brazil","Guarapuava","Lagoa Seca.","-51.925602","-25.447968",NA,NA,NA,NA,"NY00437875",NA,"19780","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=16798' target='other'> <mi>dwc_moreinfo</mi></a>","Paraná",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2016-11-07 11:38:00-02","NY","NYBG","01081335","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides",NA,"J. D. Mitchell","F. Nascimento","1999","07","31","Brazil","Rio de Contas","Sítio de Esso. Próximo ao Pico do Itobira.","-41.7","-13.3833",NA,NA,"1550","1650","NY01081335","NY01081335_01","212","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1225082' target='other'> <mi>dwc_moreinfo</mi></a>","Bahia",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2016-11-01 14:59:00-02","NY","NYBG","437882","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides",NA,"J. D. Mitchell","A. M. V. de Carvalho","1996","08","08","Brazil","Caetité","Ca. 24 km na estrada de Caetité para Brejinho das Ametistas.","-42.47","-14.06",NA,NA,NA,NA,"NY00437882","NY00437882_01","6275","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=16794' target='other'> <mi>dwc_moreinfo</mi></a>","Bahia",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2016-11-07 11:37:00-02","NY","NYBG","01068212","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides",NA,"J. D. Mitchell","F. Ehrendorfer","1973","08","28","Brazil","Botucatu","Botucatu, Rubiao Junior, near (and W) of railway station","-48.4397","-22.88",NA,NA,"900","900","NY01068212","NY01068212_01","73828-14.5","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1222088' target='other'> <mi>dwc_moreinfo</mi></a>","São Paulo",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","1030772","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","G. T. Prance","E. P. Heringer","1961","11","10","Brazil","Brasília","Hôrto do Guará, Brasília","-47.9294","-15.7797",NA,NA,NA,NA,"NY01030772","NY01030772_01","8787/981","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121296' target='other'> <mi>dwc_moreinfo</mi></a>","Distrito Federal",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2016-11-01 14:59:00-02","NY","NYBG","437872","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides",NA,NA,"P. von Luetzelburg","1916","08",NA,"Brazil","Ventania","Campos-Waco.","-50.2428","-24.2458",NA,NA,NA,NA,"NY00437872","NY00437872_01","6795","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=16802' target='other'> <mi>dwc_moreinfo</mi></a>","Paraná",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2016-09-28 12:42:00-03","NY","NYBG","437883","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides",NA,"J. D. Mitchell","C. A. Pendry","1999","04","11","Bolivia",NA,"Campero: 10 km from Pasorapa on the road to Quinori.","-64.62","-18.33",NA,NA,"2300","2300","NY00437883",NA,"726","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=16801' target='other'> <mi>dwc_moreinfo</mi></a>","Cochabamba",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","1030742","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","G. G. Hatschbach","G. G. Hatschbach","1980","08","16","Brazil","Ipameri","Rio Castelhano","-48.1594","-17.7219",NA,NA,NA,NA,"NY01030742","NY01030742_01","43154","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121160' target='other'> <mi>dwc_moreinfo</mi></a>","Goiás",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","1030758","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","G. T. Prance","H. S. Irwin","1970","03","15","Brazil",NA,"Serra do Espinhaço, Ca. 22 km E. of Diamantina","-43.50525","-18.1705",NA,NA,"900","900","NY01030758","NY01030758_01","27609a","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121223' target='other'> <mi>dwc_moreinfo</mi></a>","Minas Gerais",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2016-11-01 14:59:00-02","NY","NYBG","437869","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides",NA,"F. C. Hoehne","O. Handro","1931","09","18","Brazil","Sao Paulo","Jardim Botânico.","-46.618358","-23.646109",NA,NA,NA,NA,"NY00437869","NY00437869_01","28263","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=16797' target='other'> <mi>dwc_moreinfo</mi></a>","São Paulo",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2016-11-07 11:37:00-02","NY","NYBG","01068211","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides",NA,"J. D. Mitchell","G. K. Gottsberger","1970","09","27","Brazil","Botucatu","Botucatu, Rubiao Junior, along the old road to Botucatu","-48.38","-22.9",NA,NA,"800","800","NY01068211","NY01068211_01","12-27970","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1222081' target='other'> <mi>dwc_moreinfo</mi></a>","São Paulo",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","437880","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","S. F. Smith","R. A. Wasum","1997","12","12","Brazil","Caçapava do Sul","Minas de Camaqua, junto ao caminho.","-53.4914","-30.5122",NA,NA,"300","300","NY00437880","NY00437880_01","12233","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=16787' target='other'> <mi>dwc_moreinfo</mi></a>","Rio Grande do Sul",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2016-11-07 11:38:00-02","NY","NYBG","01081334","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides",NA,"J. D. Mitchell","G. Gottsberger","1970","09","27","Brazil","Botucatu","Rubiao Junior, along the old road to Botucatu.","-48.3833","-22.9",NA,NA,"800","800","NY01081334","NY01081334_01","12-27970","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1225081' target='other'> <mi>dwc_moreinfo</mi></a>","São Paulo",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","437878","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","J. D. Mitchell","R. M. Harley","1988","12","09","Brazil","Rio de Contas","Pico das Almas. Vertente leste. 1 km da Faz. Silvina, estrada para Faz. Brumadinho.","-41.92","-13.53",NA,NA,"1300","1300","NY00437878",NA,"27079","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=16793' target='other'> <mi>dwc_moreinfo</mi></a>","Bahia",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2016-09-28 12:42:00-03","NY","NYBG","437884","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides",NA,"M. E. Múlgura de Romero","O. Morrone","1996","10","10","Argentina","Apóstoles","Ruta Prov. 94,7 km de Garruchos camino a Azara, Rio Chimiray.","-55.7","-28.08",NA,NA,"91","91","NY00437884",NA,"1127","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=16790' target='other'> <mi>dwc_moreinfo</mi></a>","Misiones",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2016-10-28 15:25:00-02","NY","NYBG","1030755","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides",NA,"J. de D. Muñoz","E. P. Heringer","1954","07","25","Brazil","Paraopeba","Hôrto Florestal de Paraopeba","-44.4042","-19.2744",NA,NA,NA,NA,"NY01030755","NY01030755_01","3483","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121192' target='other'> <mi>dwc_moreinfo</mi></a>","Minas Gerais",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2016-11-01 14:59:00-02","NY","NYBG","437879","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides",NA,NA,"H. de F. Leitão Filho","1981","09","08","Brazil","Itirapina","Rod. p/ Brotas.","-47.8197","-22.25",NA,NA,NA,NA,"NY00437879","NY00437879_01","12921","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=16805' target='other'> <mi>dwc_moreinfo</mi></a>","São Paulo",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","438038","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","J. de D. Muñoz","F. C. Hoehne","1932","01","18","Brazil","Sao Paulo","Jardim Botânico.","-46.618358","-23.646109",NA,NA,NA,NA,"NY00438038","NY00438038_01","28723pp","South America","sheet",NA,"Arvore viva, No. 209. [Mixed collection: part b)] <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=16785' target='other'> <mi>dwc_moreinfo</mi></a>","São Paulo",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2016-11-01 14:59:00-02","NY","NYBG","437881","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides",NA,"A. C. Cervi","A. C. Cervi","1997","09","16","Brazil","Ponta Grossa","Parque Estadual Vila Velha.","-49.97","-25.42",NA,NA,NA,NA,"NY00437881","NY00437881_01","6339","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=16796' target='other'> <mi>dwc_moreinfo</mi></a>","Paraná",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","778755","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","S. F. Smith","M. Rossato","2002","11","10","Brazil","Cacapava do Sul",NA,"-53.4869444","-30.5413889",NA,NA,"350","350","NY00778755","NY00778755_01","145","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=798138' target='other'> <mi>dwc_moreinfo</mi></a>","Rio Grande do Sul",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
