"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1324","2020-08-31 09:02:54-03","INPA","INPA","134580","S","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata","Müll.Arg.","Huft, MJ",NA,NA,NA,"Silva, MFF da","1983","04","22","Brasil","Maranhão","Grajaú","Rodovia Grajaú-Arame. Chapada, terra firme, arenosa.","-46.138599395752","-5.81943988800049",NA,NA,NA,"INPA0134580","INPA0134580 INPA0134580_e","64236","auto","1182","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1325","2020-08-31 09:02:54-03","INPA","INPA","220055","S","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata","Müll.Arg.","Ramos, JF","2007",NA,NA,"Sasaki, D","2006","12","13","Brasil","Mato Grosso","Alta Floresta","Propriedade particular de preservação ambiental delimitada pelo Parque Estadual do Cristalino e pelos rios Teles Pires e Cristalino. Trilha da serra. Afloramento rochoso com ilhas de solo. Presença de: gravatás, Costus, Spondias.","-55","-9","-55","-9",NA,"INPA0220055","INPA0220055 INPA0220055_e",NA,NA,"1194","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","325","325",NA,NA,NA,NA,NA,NA
"1326","2020-08-31 09:02:54-03","INPA","INPA","126208","S","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata","Müll.Arg.","Cordeiro, I dos R.","2005","09",NA,"Plowman, T","1982","12","11","Brasil","Amazonas","Tefé","Northwest shore. Banks of Lago Tefé and forest margin.","-64.833333","-3.333333","-64.833333","-3.333333",NA,"INPA0126208","INPA0126208 INPA0126208_e",NA,NA,"12476","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1327","2020-08-31 09:02:54-03","INPA","INPA","119263","S","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata","Müll.Arg.","Cordeiro, I dos R.","2005","09",NA,"Miranda, MC de C.","1984","06","23","Brasil","Amazonas","Manaus","Conjunto Petro, Conjunto petro. Beira de igarapé.","-59.966667","-3.083333","-59.966667","-3.083333",NA,"INPA0119263","INPA0119263 INPA0119263_e",NA,NA,"300","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1328","2020-08-31 09:02:54-03","INPA","INPA","135386","S","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata","Müll.Arg.","Silva, MG da","1980",NA,NA,"Silva, MG da","1980","06","07","Brasil","Pará","Tucuruí","Estrada para Repartimento, km 25, Estrada para REpartimento, Km 25.","-49.7","-3.9","-49.7","-3.9",NA,"INPA0135386","INPA0135386 INPA0135386_e",NA,NA,"5409","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1329","2020-08-31 09:02:54-03","INPA","INPA","136220","S","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata","Müll.Arg.","Rosa, NA","1981",NA,NA,"Rosa, NA","1981","04","07","Brasil","Pará",NA,"Rodovia Tucuruí, km 41 à 45, Margem direita da Rodovia Tucuruí. Repartmento Km 41 à 45, capoeira de terra firme.","-49.819334","-4.075477","-49.819334","-4.075477",NA,"INPA0136220","INPA0136220 INPA0136220_e",NA,NA,"4058","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1330","2020-08-31 09:02:54-03","INPA","INPA","152446","S","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata","Müll.Arg.","Huft, MJ",NA,NA,NA,"Hopkins, MJG","1986","06","17","Brasil","Roraima","Alto Alegre","Ilha de Maracá. Road between Estação and Boa Vista, Ilha de Maracá. On road between SEMA Estação and Boa Vista, 14 km from Island. Open grazed grassland. Sparsely vegetated, soil very sandy.","-61.333333","3.3","-61.333333","3.3",NA,"INPA0152446","INPA0152446 INPA0152446_e INPA0152446_nd",NA,NA,"841","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1331","2020-08-31 09:02:54-03","INPA","INPA","156613","S","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata","Müll.Arg.","Cordeiro, I dos R.","2005","09",NA,"Ferreira, CAC","1989","06","27","Brasil","Amazonas","Parintins","Estrada do novo aeroporto da cidade, km 10. Areial, Estrada do novo Aeroporto da cidade, km 10. Lugar de nome Areial, antigo Campo Grande. Campina aberta, perturbada, arenoso úmida.","-56.73","-2.62","-56.73","-2.62",NA,"INPA0156613","INPA0156613 INPA0156613_e",NA,NA,"10011","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1332","2020-08-31 09:02:54-03","INPA","INPA","161311","S","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata","Müll.Arg.","Pinto, GCP; Lima, MPM de","1987",NA,NA,"Ferreira, MC","1987","07","02","Brasil","Acre","Cruzeiro do Sul","Igarapé Preto, Igarapé Preto ± 5 Km do Aeroporto. Pastagem em vegetação secundária de Floresta aberta com Palmeiras, solo podzólico vermelho-Amarelo, textura médio-argiloso, relevo ondulado.","-72.3675","-7.431666","-72.3675","-7.431666",NA,"INPA0161311","INPA0161311 INPA0161311_e",NA,NA,"25","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1333","2020-08-31 09:02:54-03","INPA","INPA","122760","S","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata","Müll.Arg.","Cordeiro, I dos R.","2005","09",NA,"Plowman, T","1980","02","27","Brasil","Goiás","Tocantinópolis","Ribeirão do Côrrego, 55 Km. southwest of Estreito along Belém-Brasília highway (BR 153). Cerrado among sandstone mesas with rocky and sandy soil.","-47.816667","-6.816667","-47.816667","-6.816667",NA,"INPA0122760","INPA0122760 INPA0122760_e",NA,NA,"9255","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","480","480",NA,NA,NA,NA,NA,NA
"1334","2020-08-31 09:02:54-03","INPA","INPA","104458","S","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata","Müll.Arg.","Huft, MJ","1992",NA,NA,"Teixeira, LOA","1982","05","24","Brasil","Rondônia","Santa Bárbara","Rodovia BR 364, Km 120,. Capoeira em beira de estrada.","-63.116667","-9.166667","-63.116667","-9.166667",NA,"INPA0104458","INPA0104458 INPA0104458_e INPA0104458_nd",NA,NA,"721","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1335","2021-01-10 20:45:40-03","INPA","INPA","177570","S","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata","Müll.Arg.","Cordeiro, I dos R.","1995","05",NA,"Costa, MAS","1995","02","10","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Margem direita da entrada da reserva.","-59.966667","-2.883333","-59.966667","-2.883333",NA,"INPA0177570","INPA0177570 INPA0177570_e",NA,NA,"141","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1336","2020-08-31 09:02:54-03","INPA","INPA","193396","S","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata","Müll.Arg.","Mitja, D","1998",NA,NA,"Mitja, D","1998","03","03","Brasil","Amazonas","Manacapuru","Propriedade de Sr. Manoel Julião. Sistema agroflorestal.","-60.551944","-3.281944","-60.551944","-3.281944",NA,"INPA0193396","INPA0193396 INPA0193396_e",NA,NA,"4592","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1337","2020-08-31 09:02:54-03","INPA","INPA","193397","S","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata","Müll.Arg.","Mitja, D","1998",NA,NA,"Mitja, D","1998","02","26","Brasil","Amazonas","Manacapuru","Propriedade de Sr. Atadeu Pereira. Sistema agroflorestal.","-60.495833","-3.303889","-60.495833","-3.303889",NA,"INPA0193397",NA,NA,NA,"4466","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1338","2021-01-10 20:45:40-03","INPA","INPA","210517","S","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata","Müll.Arg.",NA,NA,NA,NA,"Vicentini, A","1998",NA,NA,"Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Entrada da Reserva","-59.966667","-2.883333","-59.966667","-2.883333",NA,"INPA0210517","INPA0210517 INPA0210517_e",NA,NA,"1253","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1339","2020-08-31 09:02:54-03","INPA","INPA","211755","S","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata","Müll.Arg.","Major, J","2002","08",NA,"Major, J","2002","08","01","Brasil","Amazonas",NA,"Rio Urubu, perto da estação de dendê da EMBRAPA, Rio Urubu, perto da estação de dendê da EMBRAPA, área cultivada com Terra Preta.",NA,NA,NA,NA,NA,"INPA0211755","INPA0211755_e",NA,NA,"39","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1340","2020-08-31 09:02:54-03","INPA","INPA","212263","S","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata","Müll.Arg.","Ramos, JF","2002","10",NA,"Bautista, HP","1997","01","03","Brasil","Bahia","Mucugê","Unidade de Manejo Sustentável, área em torno da toca do administrador da Unidade, próximo à confluência do Rio Mucugê com o Rio Combuca.","-41.35","-12.983333","-41.35","-12.983333",NA,"INPA0212263","INPA0212263 INPA0212263_e",NA,NA,"UMS23","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","970","970",NA,NA,NA,NA,NA,NA
"1341","2020-08-31 09:02:54-03","INPA","INPA","268462","S","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata","Müll.Arg.","Rocha, AES de","2008","02",NA,"Santos, LO","2007","03","11","Brasil","Pará","Bragança","Península de Ajuruteua, Salinas dos Roques/Jabuti, área ruderal próximo à casa demolida da antiga fazenda","-46.682111","0.914528","-46.682111","0.914528",NA,"INPA0268462",NA,NA,NA,"240","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1342","2020-08-31 09:02:54-03","INPA","INPA","35071","S","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata","Müll.Arg.",NA,NA,NA,NA,"Maas, PJM","1971","11","22","Brasil","Amazonas","Manaus","Parque 10, Parque 10, valley with secondary vegetation.","-60.016667","-3.066667","-60.016667","-3.066667",NA,"INPA0035071","INPA0035071 INPA0035071_e INPA0035071_e1",NA,NA,"521","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1343","2020-08-31 09:02:54-03","INPA","INPA","71456","S","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata","Müll.Arg.","Albuquerque, JM de","1977",NA,NA,"Albuquerque, JM de","1977","08","08","Brasil","Amazonas","Manaus","Embrapa, EMBRAPA, Estrada Manaus-Itacoatiara, Km 30. Capoeira nova de terra firme, solo argiloso, textura pesada.","-59.9","-2.7","-59.9","-2.7",NA,"INPA0071456","INPA0071456 INPA0071456_e",NA,NA,"50a","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1344","2020-08-31 09:02:54-03","INPA","INPA","7648","S","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata","Müll.Arg.","Oliveira, AS de","1982",NA,NA,"Rodrigues, WA","1959","09","29","Brasil","Amazonas","Manaus","Campo do Dr. Vieiralves., Campo do Dr. Vieiralves. Beco do Macedo. Terra firme, arenoso, morro descampado.","-60.016667","-3.05","-60.016667","-3.05",NA,"INPA0007648","INPA0007648 INPA0007648_e INPA0007648_e1",NA,NA,"1319","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1345","2020-08-31 09:02:54-03","INPA","INPA","89547","S","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata","Müll.Arg.","Webster, GL","1987",NA,NA,"Poole, JM","1979","06","28","Brasil","Amazonas","Barcelos","São Luiz., São Luis, secondary growth.","-63","-0.166667","-63","-0.166667",NA,"INPA0089547","INPA0089547 INPA0089547_e INPA0089547_nd",NA,NA,"1701","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1346","2020-08-31 09:02:54-03","INPA","INPA","95293","S","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata","Müll.Arg.","Coêlho, LF; Janssen, AS",NA,NA,NA,"Janssen, AS","1979","12","28","Brasil","Amazonas","Humaitá","Humaitá, Campo I, 500m ao norte da BR 230, Km 2.","-63.166667","-7.516667","-63.166667","-7.516667",NA,"INPA0095293","INPA0095293 INPA0095293_e",NA,NA,"104","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1347","2020-08-31 09:02:54-03","INPA","INPA","99312","S","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata","Müll.Arg.","Cordeiro, I dos R.","2005",NA,NA,"Lowe, J","1980","09","13","Brasil","Amazonas",NA,"Praia Dourada, Praia Dourada, c. 12 Km NW of Manaus.","-60.160283","-3.037128","-60.160283","-3.037128",NA,"INPA0099312","INPA0099312 INPA0099312_e",NA,NA,"3978","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1348","2020-08-31 09:02:54-03","INPA","INPA","173166","S","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata","Müll.Arg.","Soares, E","1991",NA,NA,"Soares, E","1990",NA,NA,"Brasil","Pará",NA,"Porto Trombetas, Mineração Rio do Norte, Porto Trombetas - Mineração rio do Norte.","-56.3","-1.4","-56.3","-1.4",NA,"INPA0173166","INPA0173166 INPA0173166_e",NA,NA,"826","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1349","2020-08-31 09:02:54-03","INPA","INPA","182577","S","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata","Müll.Arg.","Pinto, GCP; Lima, MPM de","1988","08",NA,"Pinto, GCP","1983","11","13","Brasil","Bahia","Itaberaba","Fazenda Monte Verde, Serra do Orobó","-40.3069000244141","-12.5275001525879",NA,NA,NA,"INPA0182577","INPA0182577 INPA0182577_e","39857","auto","387","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1350","2020-08-31 09:02:54-03","INPA","INPA","149143","S","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata","Müll.Arg.",NA,NA,NA,NA,"Pires, MJ","1986","06","19","Brasil","Pará","Almeirim","Monte Dourado, Monte Dourado, Mungubá, área 22. Plantação de Eucalyptus (com 40-60cm) em segunda rotação após Gmelina arbórea.","-52.755286","-1.523367","-52.755286","-1.523367",NA,"INPA0149143","INPA0149143 INPA0149143_e",NA,NA,"1240","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1351","2020-08-31 09:02:54-03","INPA","INPA","108263","S","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata","Müll.Arg.",NA,NA,NA,NA,"Stavinski, MNR","1982","03","30","Brasil","Alagoas","Marechal Deodoro","Depois da 1ª Ponte, sobre a lagoa Mundaú Al-101. Restinga, solo arenoso.","-35.8950004577637","-9.710280418396",NA,NA,NA,"INPA0108263","INPA0108263 INPA0108263_e","15565","auto","231","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1352","2020-08-31 09:02:54-03","INPA","INPA","163703","S","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata oligophylla","Müll.Arg.","Sanaiotti, TM","1993",NA,NA,"Sanaiotti, TM","1991","07","15","Brasil","Pará","Santarém","Alter do Chão, Penísula em frente a Alter-do-Chão.","-54.95","-2.483333","-54.95","-2.483333",NA,"INPA0163703","INPA0163703 INPA0163703_e",NA,NA,"149","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,"oligophylla",NA,NA,NA,NA,NA
"1353","2020-08-31 09:02:54-03","INPA","INPA","163704","S","Plantae","Euphorbiaceae","Sebastiania","corniculata","Sebastiania corniculata oligophylla","Müll.Arg.","Sanaiotti, TM","1993",NA,NA,"Sanaiotti, TM","1991","07","11","Brasil","Pará","Santarém","Alter do Chão, Penísula em frente a Alter-do-Chão.","-54.95","-2.483333","-54.95","-2.483333",NA,"INPA0163704","INPA0163704 INPA0163704_e",NA,NA,"150","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,"oligophylla",NA,NA,NA,NA,NA
"1354","2021-01-10 20:45:40-03","INPA","INPA","213070","S","Plantae","Euphorbiaceae","Sebastiania","glandulosa","Sebastiania glandulosa","(Sw.) Müll.Arg.",NA,NA,NA,NA,"Vidal, AJ","1958","01",NA,"Brasil","Minas Gerais","Belo Horizonte","Serra do Cural, altitude pouco mais de 1000m.","-43.937801361084","-19.9207992553711",NA,NA,NA,"INPA0213070","INPA0213070 INPA0213070_e","17082","auto","198","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1355","2021-01-10 20:45:40-03","INPA","INPA","213105","S","Plantae","Euphorbiaceae","Sebastiania","glandulosa","Sebastiania glandulosa","(Sw.) Müll.Arg.",NA,NA,NA,NA,"Vidal, AJ","1958","01",NA,"Brasil","Minas Gerais","Belo Horizonte","Serra do Curral.","-43.937801361084","-19.9207992553711",NA,NA,NA,"INPA0213105","INPA0213105 INPA0213105_e INPA0213105_e1","17082","auto","230","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1356","2020-08-31 09:02:54-03","INPA","INPA","4898","S","Plantae","Euphorbiaceae","Sebastiania","glandulosa","Sebastiania glandulosa","(Sw.) Müll.Arg.","Oliveira, AS de","1983",NA,NA,"Pires, JM","1951","01","16","Brasil","Minas Gerais",NA,"Serra do Cipó.",NA,NA,NA,NA,NA,"INPA0004898","INPA0004898 INPA0004898_e INPA0004898_e1",NA,NA,"3316","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1357","2020-08-31 09:02:54-03","INPA","INPA","212549","S","Plantae","Euphorbiaceae","Sebastiania","glandulosa","Sebastiania glandulosa","(Sw.) Müll.Arg.",NA,NA,NA,NA,"Souza, A de",NA,NA,NA,"Brasil","Rio Grande do Sul","Maricá","Itaipuaçú. Restinga.",NA,NA,NA,NA,NA,"INPA0212549","INPA0212549 INPA0212549_e",NA,NA,"MN162943","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1358","2020-08-31 09:02:54-03","INPA","INPA","212568","S","Plantae","Euphorbiaceae","Sebastiania","glandulosa","Sebastiania glandulosa","(Sw.) Müll.Arg.",NA,NA,NA,NA,"Souza, A de","1979","07","28","Brasil","Minas Gerais",NA,"Serra da Piedade.",NA,NA,NA,NA,NA,"INPA0212568","INPA0212568 INPA0212568_e",NA,NA,"MN159568","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","1000","1000",NA,NA,NA,NA,NA,NA
"1359","2020-08-31 09:02:54-03","INPA","INPA","212598","S","Plantae","Euphorbiaceae","Sebastiania","glandulosa","Sebastiania glandulosa","(Sw.) Müll.Arg.",NA,NA,NA,NA,"Souza, A de","1978","02","03","Brasil","Espírito Santo",NA,"BR, mais ou menos, Km 23 da estrada ES 060. Restinga.",NA,NA,NA,NA,NA,"INPA0212598","INPA0212598 INPA0212598_e",NA,NA,"162","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1360","2020-08-31 09:02:54-03","INPA","INPA","213009","S","Plantae","Euphorbiaceae","Sebastiania","glandulosa","Sebastiania glandulosa","(Sw.) Müll.Arg.",NA,NA,NA,NA,"Souza, A de","1978","02","03","Brasil","Espírito Santo",NA,"Restinga, próximo a estrada.",NA,NA,NA,NA,NA,"INPA0213009","INPA0213009 INPA0213009_e",NA,NA,"164","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1361","2020-08-31 09:02:54-03","INPA","INPA","213034","S","Plantae","Euphorbiaceae","Sebastiania","glandulosa","Sebastiania glandulosa","(Sw.) Müll.Arg.",NA,NA,NA,NA,"Souza, A de","1984","10","28","Brasil","Rio de Janeiro",NA,"Barra da Tijuca. Árvore das Américas. Terreno baldios, latescentes.",NA,NA,NA,NA,NA,"INPA0213034","INPA0213034 INPA0213034_e",NA,NA,"316","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1362","2020-08-31 09:02:54-03","INPA","INPA","213043","S","Plantae","Euphorbiaceae","Sebastiania","glandulosa","Sebastiania glandulosa","(Sw.) Müll.Arg.",NA,NA,NA,NA,"Souza, A de","1978","08","23","Brasil","Rio de Janeiro",NA,"Recreio dos Bandeirantes.",NA,NA,NA,NA,NA,"INPA0213043","INPA0213043 INPA0213043_e",NA,NA,"MN154804","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1363","2020-08-31 09:02:54-03","INPA","INPA","218701","S","Plantae","Euphorbiaceae","Sebastiania","glandulosa","Sebastiania glandulosa","(Sw.) Müll.Arg.","Punt, W","2003",NA,NA,"Hatschbach, GG","1988","10","21","Brasil","Mato Grosso do Sul","Nioaque","Rodovia BR-060. Campo cerrado.","-55.8300018310547","-21.1352996826172",NA,NA,NA,"INPA0218701","INPA0218701 INPA0218701_e","49299","auto","52416","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1364","2020-08-31 09:02:54-03","INPA","INPA","111658","S","Plantae","Euphorbiaceae","Sebastiania","glandulosa","Sebastiania glandulosa","(Sw.) Müll.Arg.","Pessoal do Kew","1982",NA,NA,"Carvalho, AMV de","1981","12","20","Brasil","Bahia","Lençóis","Ca. 8 Km NW de Lençois. Estrada por Barro Branco.","-41.3899993896484","-12.563099861145",NA,NA,NA,"INPA0111658","INPA0111658 INPA0111658_e","47385","auto","1034","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA
"1365","2020-08-31 09:02:54-03","INPA","INPA","212565","S","Plantae","Euphorbiaceae","Sebastiania","glandulosa","Sebastiania glandulosa parvifolia","(Sw.) Müll.Arg.",NA,NA,NA,NA,"Souza, A de","1976","10","10","Brasil","Rio de Janeiro",NA,"Mais ou menos 800 m da Pedra de Itauna. Recreio dos Bandeirantes.",NA,NA,NA,NA,NA,"INPA0212565","INPA0212565 INPA0212565_e",NA,NA,"73","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,"parvifolia",NA,NA,NA,NA,NA
