"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"35","2021-03-15 16:37:00-03","NY","NYBG","542278","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","lanceolata","Aegiphila lanceolata","A. Löfgren","s.n.","1900","01","22","South America","Brazil","sheet",NA,"Ex. Herv. Comm. Geogr. e Geol. de S. Paulo s./n° <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=450862' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542278","Magnoliophyta","Lamiales","Moldenke","H. N. Moldenke","São Paulo","Sao Paulo","Horto Botanico","-46.63","-23.5403","NY00542278_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-03-15 16:37:00-03","NY","NYBG","103795","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","mattogrossensis","Aegiphila mattogrossensis","F. C. Hoehne","5702","1914","01",NA,"South America","Brazil","sheet",NA,"Expedicao Cientifica Roosevelt-Rondon <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=270099' target='other'> <mi>dwc_moreinfo</mi></a>","NY00103795","Magnoliophyta","Lamiales","Moldenke","H. N. Moldenke","Mato Grosso",NA,"Tapirapôan",NA,NA,"NY00103795_01","type fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","103799","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","microcalycina","Aegiphila microcalycina","G. T. Prance","10907","1971","03","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=665041' target='other'> <mi>dwc_moreinfo</mi></a>","NY00103799","Magnoliophyta","Lamiales","Moldenke","H. N. Moldenke","Roraima",NA,"Indian trail from Surucucu to Uaicá; vicinity of Uaicá airstrip, Rio Uraricoeira; margin of airstrip","-63.18","3.55","NY00103799_01","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","01857451","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","microcalycina","Aegiphila microcalycina","G. T. Prance","9838","1969","02","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2086173' target='other'> <mi>dwc_moreinfo</mi></a>","NY01857451","Magnoliophyta","Lamiales","Moldenke",NA,"Roraima",NA,"Vicinity of Auaris. 4-6 km south of Auaris","-64.37","4.05","NY01857451_01",NA,"800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","01857450","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","microcalycina","Aegiphila microcalycina","P. A. C. L. Assunção","441","1996","12","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2086171' target='other'> <mi>dwc_moreinfo</mi></a>","NY01857450","Magnoliophyta","Lamiales","Moldenke",NA,"Amazonas",NA,"area 12 pröximo ao igarapé.","-59.966667","-2.883333","NY01857450_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","584655","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","J. S. Blanchet","904.1294",NA,NA,NA,"South America","Brazil","sheet",NA,"No. 904.1294? see label <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=495407' target='other'> <mi>dwc_moreinfo</mi></a>","NY00584655","Magnoliophyta","Lamiales","Klotzsch",NA,NA,NA,"Probably Bahia",NA,NA,"NY00584655_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","542269","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","M. G. Vieira","694","1979","10","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=495396' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542269","Magnoliophyta","Lamiales","Klotzsch","H. N. Moldenke","Rondônia",NA,"A 29 km de Vilhena","-60.17","-12.75","NY00542269_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","542267","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","A. C. Brade","11403","1932","02","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=495402' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542267","Magnoliophyta","Lamiales","Klotzsch","H. N. Moldenke","Rio de Janeiro","Rio de Janeiro","D. F. - Taquara - Estrada Curicica","-43.2075","-22.9031","NY00542267_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","584653","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","J. S. Blanchet","3269","1841",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=495397' target='other'> <mi>dwc_moreinfo</mi></a>","NY00584653","Magnoliophyta","Lamiales","Klotzsch","H. N. Moldenke","Bahia","Jacobina","Igreja Velha","-40.5181","-11.1808","NY00584653_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","542268","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","D. Hans","s.n.","1944","04",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=495403' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542268","Magnoliophyta","Lamiales","Klotzsch","H. N. Moldenke","Rio de Janeiro","Rio de Janeiro","D. F. - Quinta da Bôa Vista","-43.2075","-22.9031","NY00542268_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","542262","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","W. Bello","591","1889",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=495398' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542262","Magnoliophyta","Lamiales","Klotzsch","H. N. Moldenke","Espírito Santo",NA,"Cachoeira",NA,NA,"NY00542262_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00955597","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","G. G. Hatschbach","40614","1977","12","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032549' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955597","Magnoliophyta","Lamiales","Klotzsch","H. N. Moldenke","Mato Grosso do Sul","Iguatemi","Porto Frangeli; margens rio Paraná.","-54.5608","-23.6806","NY00955597_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00955596","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","G. Schüch","s.n.",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032547' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955596","Magnoliophyta","Lamiales","Klotzsch","H. N. Moldenke",NA,NA,"Brasilia",NA,NA,"NY00955596_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01857516","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","N. A. Rosa","4418","1982","06","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2086262' target='other'> <mi>dwc_moreinfo</mi></a>","NY01857516","Magnoliophyta","Lamiales","Klotzsch ex Walp.",NA,"Amapá",NA,"Região do Ariramba quadrícula SA-22-VB",NA,NA,"NY01857516_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1018173","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","C. M. Vieira","511","1994","01","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1249586' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018173","Magnoliophyta","Lamiales","Klotzsch",NA,"Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, Area entre a BR-101 e Rio Pau-Preto.","-42.3917","-22.6508","NY01018173_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","542266","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","A. J. de Sampaio","7946","1939","03",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=495401' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542266","Magnoliophyta","Lamiales","Klotzsch","H. N. Moldenke","Rio de Janeiro","Campos dos Goytacazes","Campos (à margem da Lagôa de Cima)","-41.3242","-21.7544","NY00542266_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","542263","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","M. Rosa","s.n.","1944","01",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=495399' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542263","Magnoliophyta","Lamiales","Klotzsch","H. N. Moldenke","Rio de Janeiro","Rio de Janeiro","D. F. - Quinta da Bôa Vista","-43.2075","-22.9031","NY00542263_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","584654","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","J. S. Blanchet","3269",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=495406' target='other'> <mi>dwc_moreinfo</mi></a>","NY00584654","Magnoliophyta","Lamiales","Klotzsch",NA,"Bahia","Jacobina","Dela Moritiba","-40.5181","-11.1808","NY00584654_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","542264","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","A. J. de Sampaio","8199","1939","04",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=495400' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542264","Magnoliophyta","Lamiales","Klotzsch","H. N. Moldenke","Rio de Janeiro","Sao Joao da Barra","Atafona","-41.0508","-21.6406","NY00542264_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00980632","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","H. S. Irwin","26809","1970","03","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1094090' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980632","Magnoliophyta","Lamiales","Klotzsch","F. França","Minas Gerais","Corinto","Rio Bicudo, ca. 20 km W of Corinto","-44.6088","-18.30355","NY00980632_01",NA,"525","525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1183661","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","D. C. Zappi","1195","2008","02","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1452109' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183661","Magnoliophyta","Lamiales","Klotzsch","F. França; D. C. Zappi","Mato Grosso","Novo Mundo","Parque Estadual Cristalino. Acampamento 35 km acima da pousada.","-55.47633","-9.482247","NY01183661_01",NA,"257","257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","584652","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Bertoni","1362","1945","05","16","South America","Paraguay","sheet",NA,"Leg: Ber[?]. Collector is probably Bertoni, who has used labels from Inst Miguel Lillo and collected in 1945 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=495404' target='other'> <mi>dwc_moreinfo</mi></a>","NY00584652","Magnoliophyta","Lamiales","Klotzsch","H. N. Moldenke","Alto Paraná",NA,"[Sta?] Franco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01132172","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","M. N. S. Stapf","464","2005","06","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1291487' target='other'> <mi>dwc_moreinfo</mi></a>","NY01132172","Magnoliophyta","Lamiales","Klotzsch","F. França","Bahia","Mucuri","Vale do rio Mucurí, BR-101.","-39.8933","-18.0978","NY01132172_01",NA,"41","41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01857515","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","D. G. Campbell","21979","1974","04","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2086261' target='other'> <mi>dwc_moreinfo</mi></a>","NY01857515","Magnoliophyta","Lamiales","Klotzsch ex Walp.",NA,"Amazonas",NA,"Rio Cuieiras, 50 km upstream, near farm of Sr. Nemerio.","-60.3236344","-2.6235947","NY01857515_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01857514","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","C. A. Cid Ferreira","1168","1980","06","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2086260' target='other'> <mi>dwc_moreinfo</mi></a>","NY01857514","Magnoliophyta","Lamiales","Klotzsch ex Walp.",NA,"Pará","Oriximiná","Inicio da estrada da Cachoeira Porteira no km 2, lado direito a 400 m da estrada","-57.0441699","-1.069635","NY01857514_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","1187591","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","D. C. Daly","7785","1993","04","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=334419' target='other'> <mi>dwc_moreinfo</mi></a>","NY01187591","Magnoliophyta","Lamiales","Klotzsch","F. França","Acre","Marechal Thaumaturgo","Reserva Extrativista do Alto Juruá, left bank, Igarapé Ceará","-72.73","-9.2","NY01187591_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","542265","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","A. C. Brade","10588","1931","01","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=495405' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542265","Magnoliophyta","Lamiales","Klotzsch","H. N. Moldenke","Rio de Janeiro","Rio de Janeiro","D. F. - Bispo","-43.2075","-22.9031","NY00542265_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","103859","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora egleri","H. S. Irwin","47162","1960","07","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=339898' target='other'> <mi>dwc_moreinfo</mi></a>","NY00103859","Magnoliophyta","Lamiales","Moldenke","H. N. Moldenke","Amapá",NA,"Rio Oiapoque; River banks between Oiapoque and Santo Antonio",NA,NA,"NY00103859_01","type",NA,NA,NA,NA,"egleri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","103860","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora egleri","H. S. Irwin","47162","1960","07","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=339899' target='other'> <mi>dwc_moreinfo</mi></a>","NY00103860","Magnoliophyta","Lamiales","Moldenke","H. N. Moldenke","Amapá",NA,"Rio Oiapoque; River banks between Oiapoque and Santo Antonio",NA,NA,"NY00103860_01","type",NA,NA,NA,NA,"egleri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","103859","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora egleri","H. S. Irwin","47162","1960","07","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=339898' target='other'> <mi>dwc_moreinfo</mi></a>","NY00103859","Magnoliophyta","Lamiales","Moldenke","H. N. Moldenke","Amapá",NA,"Rio Oiapoque; River banks between Oiapoque and Santo Antonio",NA,NA,"NY00103859_01","type",NA,NA,NA,NA,"egleri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","103860","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora egleri","H. S. Irwin","47162","1960","07","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=339899' target='other'> <mi>dwc_moreinfo</mi></a>","NY00103860","Magnoliophyta","Lamiales","Moldenke","H. N. Moldenke","Amapá",NA,"Rio Oiapoque; River banks between Oiapoque and Santo Antonio",NA,NA,"NY00103860_01","type",NA,NA,NA,NA,"egleri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-13 09:20:01-03","UFRJ","RFA","9283","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","chrysantha","Aegiphila chrysantha","G.G. Hatschbach","19157","1968","04","25",NA,"Brasil",NA,NA,"Trepadeira, flor creme-esverdeada. Fruto vermelho","RFA50459",NA,NA,"Hayek","N.S. Troncoso","Paraná","Marechal Cândido Rondon","Dois Irmãos","-54.0567016601562","-24.5561008453369",NA,NA,NA,NA,"27823","auto",NA,"1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-13 09:20:01-03","UFRJ","RFA","9355","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","chrysantha","Aegiphila chrysantha","G.G. Hatschbach","19047","1968","04","18",NA,"Brasil",NA,NA,"Trepadeira, lenhosa, flor amarela","RFA50457",NA,NA,"Hayek","N.S. Troncoso","Paraná","Umuarama","Ivaté","-53.3250007629395","-23.7663993835449",NA,NA,NA,NA,"46517","auto",NA,"1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-06-29 11:30:53-03","UFRJ","RFA","12124","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","cuspidata","Aegiphila cuspidata","H. Strang; A. Castellanos (26200)","911","1967","01","11",NA,"Brasil",NA,NA,NA,"RFA50460",NA,NA,"Mart. ex Schauer",NA,"Rio de Janeiro","Itaperuna","Fazenda São José","-41.8877983093262","-21.2049999237061",NA,NA,NA,NA,"32377","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-13 09:20:01-03","UFRJ","RFA","19744","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","G.G. Hatschbach","40614","1977","12","14",NA,"Brasil",NA,NA,"Trepadeira, flor creme; Xiloteca","RFA50482",NA,NA,"Walp.","H.N. Moldenke","Mato Grosso do Sul","Iguatemi","Porto Frangeli; Margens do Rio Paraná","-54.5611000061035","-23.6802997589111",NA,NA,NA,NA,"71460","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-06-29 11:30:53-03","UFRJ","RFA","34976","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","C. M. Vieira; C. E. G. Jamel","1459","1999","08","31",NA,"Brasil",NA,NA,"Arbusto escandente. Folhas verdes discolores. Frutos imaturos alaranjados","RFA22505",NA,NA,"Walp.","C. M. Vieira","Rio de Janeiro","Bom Jesus do Itabapoana","Proximidades da barra do Rio Pirapetinga","-41.6796989440918","-21.1338996887207",NA,NA,NA,NA,"30210","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-13 09:20:01-03","UFRJ","RFA","27738","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","F. B. Pereira","16/92","2001","05","11",NA,"Brasil",NA,NA,"Trepadeira, folha verde, fruto de cor abóbora, comum no local","RFA29817",NA,NA,"Walp.","J. M. A. Braga","Rio de Janeiro","Silva Jardim","Distrito de Gaviões, Fazenda Novo Horizonte e Águas Claras","-42.526389","-22.550556",NA,NA,"33","33",NA,NA,NA,"2001","08","22","42º31'35''W","22º33'2''S",NA,NA,NA,NA,NA,NA
"72","2020-06-29 11:30:53-03","UFRJ","RFA","34798","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","C. M. Vieira; M. A. Louzada","1294","2003","11","04",NA,"Brasil",NA,NA,"Arbusto a arvoreta, ocasional na cobertura arbórea remanescente. Folhas verdes levemente discolores. Frutos imaturos amarelos, maduros vermelhos","RFA22369",NA,NA,"Walp.","C.M. Vieira","Rio de Janeiro","Itaocara","Proximidades da ilha do Capixete","-42.235278","-21.725278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42º14'7''W","21º43'31''S",NA,NA,NA,NA,NA,NA
"73","2019-11-19 15:45:13-03","UNEB","HUNEB","8609","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Mattos Silva, L.A.","4567","2002","06","15",NA,"Brasil",NA,NA,NA,"HUNEB0008609","Angiospermae","Florideophycidae","Walp.",NA,"Bahia","Buerarema","Assentamento'Dois Irmãos","-39.2997016906738","-14.959400177002",NA,NA,NA,NA,"14251","auto",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"74","2021-03-30 12:50:10-03","EAO","IAN","32332","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","chrysantha","Aegiphila chrysantha","Fróes, RL","22543","1947","10","07","Southern America","Brasil",NA,NA,NA,"IAN032332","Dicotiledônea",NA,"Hayek","Moldenke, HN","Amazonas",NA,"Rio Negro, Padauiry, Castanha.",NA,NA,"IAN032332 IAN032332_e IAN032332_e1",NA,NA,NA,NA,NA,NA,"1950","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:50:13-03","EAO","IAN","71278","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Pires, JM","3662","1951","12","30","Southern America","Brasil",NA,NA,"Cipozinho, flores creme.","IAN071278","Dicotiledônea",NA,"Klotzsch","França, F","Pará",NA,"Barra do Rio Juruena, margem esquerda.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:50:13-03","EAO","IAN","71278","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Pires, JM","3662","1951","12","30","Southern America","Brasil",NA,NA,"Cipozinho, flores creme.","IAN071278","Dicotiledônea",NA,"Klotzsch","França, F","Pará",NA,"Barra do Rio Juruena, margem esquerda.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:50:13-03","EAO","IAN","84488","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Moraes, JC de","1166","1954","05","08","Southern America","Brasil",NA,NA,"Sub-arbustiva.","IAN084488","Dicotiledônea",NA,"Klotzsch","França, F","Pernambuco",NA,"Lugares baixos e úmidos na margem de um rio, Nazaré da mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:50:13-03","EAO","IAN","84488","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","vitelliniflora","Aegiphila vitelliniflora","Moraes, JC de","1166","1954","05","08","Southern America","Brasil",NA,NA,"Sub-arbustiva.","IAN084488","Dicotiledônea",NA,"Klotzsch","França, F","Pernambuco",NA,"Lugares baixos e úmidos na margem de um rio, Nazaré da mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
