"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","monthIdentified","class","dayIdentified","typeStatus","fieldNumber","individualCount","previousCatalogNumber","sex"
"233","2019-07-31 14:33:09-03","CPATSA","HTSA","3955","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia",NA,NA,NA,"S.R. Slusarski","2003","06","13","Brasil","Paraná","Londrina","Fazenda Figueira Paiquerê","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"244",NA,NA,"Herbácea 0,5m; pétalas amarelas; Fragmento 1.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-09-12 05:00:02-03","US","US","3008568","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"T. C. Plowman, G. Davidse, N. A. Rosa, C. S. Rosário & M. R. Santos","1980","2","8","Brazil","Pará","Conceição do Araguaia","Range of low hills, 20km west of Redenção, near São João and Troncamento Santa Teresa.","-50.17","-8.05",NA,NA,"US01853741","US01853741_01 US01853741_02",NA,"Geraniales","8465","South America - Neotropics",NA,NA,"620",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"235","2020-09-12 05:00:02-03","US","US","2700201","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"G. Eiten & L. T. Eiten","1970","2","3","Brazil","Maranhão","Loreto","Ilha de Balsas region between the Balsas & Parnaíba Rivers. 35km south of Loreto at main house of Fazenda Morros","-45.07","-7.38",NA,NA,"US01853743","US01853743_01 US01853743_02",NA,"Geraniales","10451","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"236","2020-09-12 05:00:02-03","US","US","2993970","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"G. Eiten & L. T. Eiten","1962","4","4","Brazil","Maranhão","Loreto","Ca. 35km S of city of Loreto. Fazenda Morros, 3 km W of main house","-45.08","-7.37",NA,NA,"US01853747","US01853747_01 US01853747_02",NA,"Geraniales","3979","South America - Neotropics",NA,NA,"300",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"237","2020-09-12 05:00:02-03","US","US","2572968A","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"G. T. Prance, E. Forero, B. L. Wrigley, J. F. Ramos & L. G. Farias","1968","8","3","Brazil","Rondônia",NA,"Rio Pacaás Novos, 4km above mouth.",NA,NA,NA,NA,"US01853745","US01853745_01 US01853745_02",NA,"Geraniales","6756","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"238","2020-09-12 05:00:02-03","US","US","2701744","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"G. Eiten & L. T. Eiten","1970","2","3","Brazil","Maranhão","Loreto","Ilha de Balsas, Parnaíba Rivers; 35 km south of Loreto, at maisn hause of Fazenda Morros","-45.07","-7.38",NA,NA,"US01853742","US01853742_01 US01853742_02",NA,"Geraniales","10451","South America - Neotropics",NA,NA,"300",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"239","2020-09-12 05:00:02-03","US","US","2687173","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"G. Eiten & L. T. Eiten","1962","4","3","Brazil","Maranhão","Loreto","Ilha de Balsas region, between the Balsas and parnaíba rivers. 150meters NE of main house of Fazenda Morros, 35 km south of Loreto.","-45.07","-7.38",NA,NA,"US01853748","US01853748_01 US01853748_02",NA,"Geraniales","3949","South America - Neotropics",NA,NA,"300",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"240","2020-09-12 05:00:02-03","US","US","2569974A","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"H. S. Irwin, R. R. Santos, R. Souza & S. F. Fonseca","1969","2","20","Brazil","Minas Gerais",NA,"15km west of Grão Mogol, road to Cristália.",NA,NA,NA,NA,"US01853744","US01853744_01 US01853744_02",NA,"Geraniales","23600","South America - Neotropics",NA,NA,"950",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"241","2020-09-12 05:00:02-03","US","US","3009402","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"T. C. Plowman, G. Davidse, N. A. Rosa, C. S. Rosário & M. R. Santos","1980","3","1","Brazil","Pará","Paragominas","Belém-Brasília highway (BR-010) 17km south of Ligação do Pará, near kilometer maker 1509.","-47.53","-4.28",NA,NA,"US01853740","US01853740_01 US01853740_02",NA,"Geraniales","9421","South America - Neotropics",NA,NA,"250",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"242","2020-09-12 05:00:02-03","US","US","3357332","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"F. M. Villarouco & E. Menezes","1995","4","12","Brazil","Pernambuco","Bezerros","Parque Municipal de Serra Negra;","-35.7969017028809","-8.23332977294922",NA,NA,"US01853739","US01853739_01 US01853739_02",NA,"Geraniales","37","South America - Neotropics",NA,NA,NA,NA,"25699","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"243","2020-09-12 05:00:02-03","US","US","2470564","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"G. Eiten & L. T. Eiten","1962","5","25","Brazil","Maranhão","Loreto","Ilha de Basas region, between the Rios Balsas and Parnaíba. Santa Bárbara, due SSE of Loreto, on shore of Rio Parnaíba.Flat river plain, less than 1km wide. Property of Dona Luzia.","-45.05","-7.5",NA,NA,"US01853746","US01853746_01 US01853746_02",NA,"Geraniales","4695","South America - Neotropics",NA,NA,"140",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"244","2020-09-12 05:00:02-03","US","US","1932513","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"V. Assis","1945","12","13","Brazil","Minas Gerais","Santa Luzia","Fazenda da Chicaca.","-43.8513984680176","-19.7696990966797",NA,NA,"US01853750","US01853750_01 US01853750_02",NA,"Geraniales","199","South America - Neotropics",NA,NA,"1100",NA,"19939","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"245","2020-09-12 05:00:02-03","US","US","2993971","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"G. Eiten & L. T. Eiten","1962","3","21","Brazil","Maranhão","Loreto","Ilha de Balsas region, between the Rio Balsas and Parnaíba, 100m SE of main house of Fazenda Morros, about 35km south of Loreto.","-45.07","-7.38",NA,NA,"US01853749","US01853749_01 US01853749_02",NA,"Geraniales","3723","South America - Neotropics",NA,NA,"300",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"246","2020-09-12 05:00:02-03","US","US","1044676","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","melilotoides","Oxalis melilotoides","Zucc.",NA,NA,"A. Pachano","1919","3",NA,"Ecuador","Tungurahua",NA,"Cusatagua. Vicinity of Ambato.",NA,NA,NA,NA,"US03295829",NA,NA,"Geraniales","204","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"247","2020-09-12 05:00:02-03","US","US","2976972","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","melilotoides","Oxalis melilotoides","Zucc.",NA,NA,"H. Teppner","1979","5","30","Peru","Junin",NA,"Cerro, ca. 12 km NW von Oxapampa.",NA,NA,NA,NA,"US03295830","US03295830_01",NA,"Geraniales","18?","South America - Neotropics",NA,NA,"1800",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"248","2020-09-12 05:00:02-03","US","US","2028183","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","melilotoides","Oxalis melilotoides","Zucc.",NA,NA,"R. A. Ferreyra","1950","2","11","Peru","Huánuco",NA,"Carpish, bajando a Acomayo, Dep. de Huánuco.",NA,NA,NA,NA,"US03295831",NA,NA,"Geraniales","6859","South America - Neotropics",NA,NA,"2600","2700",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"249","2020-09-02 16:35:30-03","Cenargen","CEN","72242","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cf. hedysarifolia","Oxalis cf. hedysarifolia","Raddi","B. M. T. Walter","2012","João Benedito Pereira","2008","02","26","Brasil","TO","PALMEIROPOLIS","Fazenda do Sr. José Novato dos Santos. Torre 136.","-48.258611","-12.9425","-48.258611","-12.9425","CEN00072242","CEN00072242",NA,NA,"22",NA,"Exsicatas",NA,"1256","1256",NA,NA,"01",NA,NA,NA,NA,"4",NA,NA
"250","2020-09-02 16:35:31-03","Cenargen","CEN","68328","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","M. C. Abreu","2010","Glocimar Pereira-Silva","2008","01","18","Brasil","MA","CAROLINA","Estrada Carolina - Barra do Ouro, km 4. Margem esquerda do rio Lages.","-47.465833","-7.3758333","-47.465833","-7.3758333","CEN00068328","CEN00068328",NA,NA,"12768",NA,"Exsicatas","Local muito perturbado. Área de influência direta (lago).","150","150",NA,NA,"01",NA,NA,NA,NA,"4",NA,NA
"251","2020-09-02 16:35:31-03","Cenargen","CEN","66536","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","M. C. Abreu","2010","Glocimar Pereira-Silva","2005","02","19","Brasil","TO","TOCANTINOPOLIS","Margem esquerda do rio Tocantins, canteiro de obras da AHE Estreito.","47.4708333","6.58166666","47.4708333","6.58166666","CEN00066536","CEN00066536",NA,NA,"9382",NA,"Unicata","Área de influência indireta.","160","160",NA,NA,"01",NA,NA,NA,NA,"1",NA,NA
"252","2020-09-02 16:35:31-03","Cenargen","CEN","66550","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","M. C. Abreu","2010","Glocimar Pereira-Silva","2005","02","19","Brasil","TO","TOCANTINOPOLIS","Próximo ao pátio da Ferrovia Norte - Sul, lado esquerdo.","47.4205555","6.57944444","47.4205555","6.57944444","CEN00066550","CEN00066550",NA,NA,"9397",NA,"Exsicatas","Área de influência indireta.","150","150",NA,NA,"01",NA,NA,NA,NA,"2",NA,NA
"253","2020-09-02 16:35:31-03","Cenargen","CEN","62940","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","M. C. Abreu","2010","Glocimar Pereira-Silva","2006","06","12","Brasil","TO","SAO SALVADOR DO TOCANTINS","Canteiro de obras do UHE São Salvador, margem esquerda do Rio Tocantins.","-48.237777","-12.819166","-48.237777","-12.819166","CEN00062940","CEN00062940",NA,NA,"10631",NA,"Exsicatas","Área de influência direta (canteiro).","260","260",NA,NA,"01",NA,NA,NA,NA,"4",NA,NA
"254","2020-09-02 16:35:30-03","Cenargen","CEN","48594","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","M. C. Abreu","2010","Glocimar Pereira-Silva","2003","02","18","Brasil","GO","ALEXANIA","Cerca de 300 m a Oeste da BR-060, na direção Corumbá/GO. (Estrada de terra à 500 m da ponte sobre o rio Corumbá).","-48.5071983337402","-16.0821990966797","-4860333.0","-1614250.0","CEN00048594","CEN00048594",NA,NA,"7152",NA,"Exsicatas","Área de Influência Indireta.","880","880","32626","auto","01",NA,NA,NA,NA,"3",NA,NA
"255","2020-09-02 16:35:30-03","Cenargen","CEN","43954","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","M. C. Abreu","2010","Glocimar Pereira-Silva","2001","10","17","Brasil","GO","CAVALCANTE","Balsa Morro Branco (rio Tocantins) Vila Veneno, cerca de 500 m da balsa (entrada á direita).","-47.4583015441895","-13.7974996566772","-4810556.0","-1357833.0","CEN00043954","CEN00043954",NA,NA,"5668",NA,"Exsicatas","Área de influência da futura Hidrelétrica de Cana Brava. Influência direta (lago).","320","320","92497","auto","01",NA,NA,NA,NA,"4",NA,NA
"256","2020-09-02 16:35:30-03","Cenargen","CEN","24165","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","M. C. Abreu","2010","Glocimar Pereira-Silva","1992","07","07","Brasil","GO","NIQUELANDIA","3 km sudoeste da sede da fazenda Água Quente. Região de garimpo.","-48.4597015380859","-14.4738998413086","-4896667.0","-1463333.0","CEN00024165","CEN00024165",NA,NA,"1187",NA,"Exsicatas","Pétalas amarelas; cálice verde e folhas rosas discolor; planta freqüente em locais arenosos as margens do rio.","400","400","74171","auto","01",NA,NA,NA,NA,"3",NA,NA
"257","2019-11-13 11:27:52-03","USP","SPF","141058","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Conceição, AA","2005","Fiaschi, P","2000","03","22","Brasil","Minas Gerais","Grão Mogol",NA,"-42.866667","-16.566667","-42.866667","-16.566667","SPF00141058",NA,NA,NA,"173",NA,NA,NA,NA,NA,NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"258","2019-11-13 11:27:52-03","USP","SPF","174898","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Fiaschi, P","2010","Fonseca, ML","2005","03","30","Brasil","Goiás","Goianápolis","Parque Estadual Altamiro de Moura Pacheco","-49.157056","-16.566417","-49.157056","-16.566417","SPF00174898",NA,NA,NA,"5721",NA,NA,NA,"790","790",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"259","2019-11-25 11:58:01-03","USP","SPF","230606","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Fiaschi, P","2018","Costa, IG","2015","06","27","Brasil","Rio de Janeiro","São Fidélis",NA,"-41.923056","-21.823889","-41.923056","-21.823889","SPF00230606",NA,NA,NA,"679",NA,NA,NA,"584","584",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"260","2019-11-13 11:27:52-03","USP","SPF","19262","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Conceição, AA","1996","Hatschbach, G","1978","04","22","Brasil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,"SPF00019262",NA,NA,NA,"41392",NA,NA,NA,NA,NA,"67219","auto","02",NA,NA,NA,NA,NA,NA,NA
"261","2019-11-13 11:27:52-03","USP","SPF","163080","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Lourteig, A","1956","Krieger, L","1948","02",NA,"Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,"SPF00163080",NA,NA,NA,"1154",NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-11-13 11:27:52-03","USP","SPF","147204","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Fiaschi, P","2001","Krieger, L","1969","09","05","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,"SPF00147204",NA,NA,NA,"7558",NA,NA,NA,NA,NA,"36144","auto","08",NA,NA,NA,NA,NA,NA,NA
"263","2019-11-13 11:27:52-03","USP","SPF","153047","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Fiaschi, P","2004","Pifano, DS","2001","11","22","Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,NA,"SPF00153047",NA,NA,NA,"148",NA,NA,NA,NA,NA,"36144","auto","08",NA,NA,NA,NA,NA,NA,NA
"264","2019-11-13 11:27:52-03","USP","SPF","166846","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Fiaschi, P","2001","Krieger, L","1973","10","25","Brasil","Minas Gerais","Juiz de Fora","Rio dos Peixes.","-43.3502998352051","-21.7642002105713",NA,NA,"SPF00166846",NA,NA,NA,"13150",NA,NA,NA,NA,NA,"36144","auto","08",NA,NA,NA,NA,NA,NA,NA
"265","2019-11-13 11:27:52-03","USP","SPF","92678","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Conceição, AA","2005","Giulietti, AM","1994","01","16","Brasil","Minas Gerais","São João Del Rei",NA,"-44.2616996765137","-21.1355991363525",NA,NA,"SPF00092678",NA,NA,NA,"CFCR13722",NA,NA,NA,"1271","1271","39093","auto","07",NA,NA,NA,NA,NA,NA,NA
"266","2019-11-13 11:27:52-03","USP","SPF","201628","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Fiaschi, P","2011","Félix, LP","2006","02","25","Brasil","Pernambuco","Brejo da Madre de Deus",NA,"-36.3711013793945","-8.14583015441895",NA,NA,"SPF00201628",NA,NA,NA,"10941",NA,NA,NA,NA,NA,"34231","auto",NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-11-13 11:27:52-03","USP","SPF","201629","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Fiaschi, P","2011","Félix, LP","2005","12","13","Brasil","Pernambuco","Brejo da Madre de Deus",NA,"-36.3711013793945","-8.14583015441895",NA,NA,"SPF00201629",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"34231","auto",NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-11-13 11:27:52-03","USP","SPF","151913","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Fiaschi, P","2002","Fiaschi, P","2002","03","25","Brasil","Rio de Janeiro","Santa Maria Madalena","Parque Estadual do Desengano","-42.0080986022949","-21.9552993774414",NA,NA,"SPF00151913",NA,NA,NA,"1029",NA,NA,NA,NA,NA,"30526","auto",NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-11-13 11:27:52-03","USP","SPF","165716","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Fiaschi, P","2004","Silva, DS","1985","10","24","Brasil","São Paulo","Jacareí",NA,"-45.9599990844727","-23.2999992370605",NA,NA,"SPF00165716",NA,NA,NA,"18",NA,NA,NA,NA,NA,"19066","auto","08",NA,NA,NA,NA,NA,NA,NA
"270","2019-11-13 11:27:52-03","USP","SPF","140661","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Fiaschi, P","2002","Silva, DS","1985","10","24","Brasil","São Paulo","Jacareí",NA,"-45.9599990844727","-23.2999992370605",NA,NA,"SPF00140661",NA,NA,NA,"18",NA,NA,NA,NA,NA,"19066","auto",NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-10-07 09:36:19-03","UEFS","HUEFS","140840","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Slusarski, S.R.","2003","02","28","Brasil","Paraná","Londrina","Fazenda Figueira -Paiquerê.","-51.1627998352051","-23.3103008270264",NA,NA,"HUEFS0140840","HUEFS0140840","Angiospermae","Oxalidales","242",NA,NA,NA,NA,NA,"63728","auto",NA,"Rosanae",NA,NA,NA,NA,NA,NA
"272","2019-09-04 19:17:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cearensis","Oxalis cearensis",NA,NA,NA,"G. Gardner",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Spermatophyta",NA,"1507","South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA,NA
"273","2019-06-11 13:51:05-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","melilotoides","Oxalis melilotoides",NA,"RRC ID Flag",NA,"D. N. Smith","1984","1","22","Peru","Pasco",NA,"Oxapampa","-75.4","-10.5667",NA,NA,NA,NA,"Spermatophyta",NA,"5820","South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"5820",NA,NA,NA
"274","2019-06-11 16:01:05-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","melilotoides","Oxalis melilotoides",NA,"A. Lourteig",NA,"M. O. Dillon","1981","7","14","Peru","Huánuco","Huánuco","ca. 47 km NNE of Huánuco on road to Tingo María",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"2601","South America",NA,NA,"2500","2600",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"275","2019-06-11 13:52:21-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","melilotoides","Oxalis melilotoides",NA,"RRC ID Flag",NA,"B. Boyle","1997","6","8","Peru","Junín",NA,NA,"-75","-11.5",NA,NA,NA,NA,"Spermatophyta",NA,"4190","South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"4190",NA,NA,NA
"276","2019-06-11 13:49:30-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","melilotoides","Oxalis melilotoides",NA,"RRC ID Flag",NA,"K. Young","1986","2","11","Peru","San Martín",NA,NA,"-76.8333","-7",NA,NA,NA,NA,"Spermatophyta",NA,"2674","South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"2674",NA,NA,NA
"277","2019-09-05 16:01:34-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","melilotoides","Oxalis melilotoides",NA,NA,NA,"T. Haenke",NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA,NA
"278","2019-06-11 13:49:30-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","melilotoides","Oxalis melilotoides",NA,"RRC ID Flag",NA,"K. Young","1985","7","23","Peru","San Martín",NA,NA,"-76.8333","-7",NA,NA,NA,NA,"Spermatophyta",NA,"1273","South America",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"1273",NA,NA,NA
"279","2016-08-23 11:00:03-03","NHMLondon","NHM-LONDON-BOT","BM000797252","S","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,"1957","George Gardner; b.1812; d.1849; Gardner","1838","10",NA,"Brasil","Ceará",NA,NA,"-39.3206","-5.4983","-39.3206","-5.4983",NA,NA,NA,NA,"1507",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/c596220bc2c6db36f66edc01894d85caa7bbca1a/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,"NHMUK:ecatalogue:4990099",NA
"280","2020-11-05 13:53:54-03","UNIRIO","HUNI","2973","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","A.C.C. Silva",NA,"L.M.S. Melo; R.M. Deda; G.S. Freire; L.P. Rocha","2013","03","14","Brasil","Sergipe","Capela","Mata do Junco. Refúgio da vida silvestre da Mata do Junco.","-37.052222","-10.532222","37º3'8''W","10º31'56''S","HUNI00002973",NA,NA,NA,"106",NA,NA,"Material doado pelo ASE. Herbácea com aproximadamente 50 cm. Flores amarelas. Habitat: Mata Atlântica Habito: Erva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2019-11-01 15:07:35-03","UnB","UB","138934","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Abreu, MC","2010","Duarte, AP","1961","07","26","Brasil","Rio de Janeiro",NA,"Caixa D#?#água dos Macacos",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"5627","Southern America",NA,NA,NA,NA,NA,NA,"01",NA,"15",NA,NA,NA,NA,NA
"282","2019-11-01 15:07:35-03","UnB","UB","138937","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Abreu, MC","2010","Duarte, A","1948","08","08","Brasil","Ceará",NA,"Base da Serra do Araripe, junto a represa da usina do Crato",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"1370","Southern America",NA,"Flores amarelas.",NA,NA,NA,NA,"01",NA,"12",NA,NA,NA,NA,NA
"283","2019-11-01 15:07:35-03","UnB","UB","138939","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Lourteig, A","1974","Eiten, G; Eiten, LT","1970","02","03","Brasil","Maranhão","Loreto","35km south of Loreto at main house of Fazenda Morros","-45.066667","-7.383333","-45.066667","-7.383333",NA,NA,"Dicotyledoneae",NA,"10451","Southern America",NA,"Herb. Flowers yellow.; Secondary forest scrub of low trees and shrubs covered with vines; ground shaded, with 100% cover of small Olyra and herbs.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2019-11-01 15:07:35-03","UnB","UB","192575","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Lourteig, A","1956","Lofgren, A","1909","11","06","Brasil",NA,NA,"Lag. Veado",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"451","Southern America",NA,"Arbusto erecto, piloso, 3 folíolos toment., fl. amarela.; Caapão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-11-01 15:07:35-03","UnB","UB","192574","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Lourteig, A","1956","Lima, S; Brade, AC","1934","02","28","Brasil","Rio de Janeiro","Santa Maria Madalena","Pedra Dubois.","-42.0080986022949","-21.9552993774414",NA,NA,NA,NA,"Dicotyledoneae",NA,"13284","Southern America",NA,"Fl. amarelas.",NA,NA,"30526","auto",NA,NA,NA,NA,NA,NA,NA,NA
