"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","typeStatus","individualCount","previousCatalogNumber"
"44","2020-02-08 09:13:53-03","NBC","NL-BOTANY","U 0278836","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Southern America","Brazil","Paraná","Cêrro Azul",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200278836 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0278836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13477",NA,NA,NA,NA,NA
"45","2020-02-08 09:13:53-03","NBC","NL-BOTANY","U 0278863","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Lindeman JC; Haas JH de",NA,"1966","08","10","Southern America","Brazil","Paraná","Est. Paraná. Cerro Azul; ridge above valley of Rio Pontagrossa S of the town.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200278863 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0278863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13617",NA,NA,NA,NA,NA
"46","2020-02-08 09:13:53-03","NBC","NL-BOTANY","U.1244309","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Mendonça Filho CV","Lindeman JC; Haas JH de",NA,"1966","08","10","Southern America","Brazil","Paraná","Est. Paraná. W. of Cerro Azul. Rio Pontagrossa.",NA,NA,NA,"Forest on top and sides of ridge above valley of Rio Pontagrossa.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1244309 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1244309","NL-U1244309",NA,NA,NA,NA,NA,NA,NA,"2002","05","01","Magnoliopsidae","U 0073582",NA,NA,NA,NA,NA
"47","2020-02-08 09:13:53-03","NBC","NL-BOTANY","U.1244310","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Mendonça Filho CV","Lindeman JC; Haas JH de",NA,"1967","03","18","Southern America","Brazil","Paraná","Est. Paraná. Campo near Rio Reserva, 80 km SW of Guarapuava.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1244310 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1244310","NL-U1244310",NA,NA,NA,NA,NA,NA,NA,"2002","05","01","Magnoliopsidae","U 0073563",NA,NA,NA,NA,NA
"48","2020-02-08 09:13:53-03","NBC","NL-BOTANY","U.1244311","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Lindeman JC; Haas JH de",NA,"1966","08","10","Southern America","Brazil","Paraná","Est. Paraná. Cerro Azul; ridge above valley of Rio Pontagrossa S of the town.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1244311 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1244311","NL-U1244311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0073565",NA,NA,NA,NA,NA
"49","2020-02-08 09:13:53-03","NBC","NL-BOTANY","U.1244312","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Lindeman JC; Haas JH de",NA,"1966","08","05","Southern America","Brazil","Paraná","Est. Parana. E. of Cerro Azul.",NA,NA,NA,"Forest on top and northern flank of steep ridge; dry, sandy soil overlying soft bedrock.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1244312 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1244312","NL-U1244312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0073603",NA,NA,NA,NA,NA
"50","2020-02-08 09:13:53-03","NBC","NL-BOTANY","U.1244313","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Lindeman JC; Haas JH de",NA,"1966","08","15","Southern America","Brazil","Paraná","Est. Parana. Near Casa Branca, c. 10 km W. of Cerro Azul.",NA,NA,NA,"Forest on top and sides of ridge.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1244313 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1244313","NL-U1244313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0073587",NA,NA,NA,NA,NA
"51","2020-02-08 09:13:53-03","NBC","NL-BOTANY","U.1244314","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Lindeman JC; Haas JH de",NA,"1966","08","06","Southern America","Brazil","Paraná","Est. Paraná. E. of Cerro Azul.",NA,NA,NA,"Forest on top and northern flank of steep ridge; dry sandy soil overlying soft bedrock.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1244314 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1244314","NL-U1244314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0073586",NA,NA,NA,NA,NA
"52","2020-02-08 09:13:53-03","NBC","NL-BOTANY","U.1244315","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Lindeman JC; Haas JH de",NA,"1966","08","08","Southern America","Brazil","Paraná","Est. Parana. Near Cerro Azul. Rio Pontagrossa.",NA,NA,NA,"Secondary wood on slope of valley of Rio Pontagrossa.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1244315 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1244315","NL-U1244315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0073593",NA,NA,NA,NA,NA
"53","2020-02-08 09:13:53-03","NBC","NL-BOTANY","WAG0368011","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG0368011 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG0368011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"54","2020-02-08 09:13:53-03","NBC","NL-BOTANY","L.1939602","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Machaerium","scleroxylum","Machaerium scleroxylum","Allemão","Mendonça Filho CV","Unknown",NA,"1837","01","01","Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1939602 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1939602","NL-L1939602",NA,NA,NA,NA,NA,NA,NA,"2002","05","01","Magnoliopsidae","L 0245485",NA,NA,NA,NA,NA
"55","2020-11-04 11:09:45-03","ESALQ","ESA","126375","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","pedicellatum","Machaerium pedicellatum",NA,NA,"Ribeiro, R.D. ; Dantas, H.G.","112.0","1905","06","26",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"ESA126375",NA,"Búzios",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:09:45-03","ESALQ","ESA","126371","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","pedicellatum","Machaerium pedicellatum",NA,NA,"Ribeiro, R.D. ; Dantas, H.G.","102.0","1905","06","26",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"ESA126371",NA,"Búzios",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:09:48-03","ESALQ","ESA","4284","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Catharino, E.L.M.","624.0","1986","01","07",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"ESA004284","ESA004284","Piracicaba","-47.6399993896484","-22.7199993133545","44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 10:55:48-03","ESALQ","ESA","133112","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Souza, V. C.; Rodrigues, R. R.; Ivanauskas, N. M. & Tamashiro, J. Y.","Orlandini, P.; Volet; Lima, K.; Mansur, A.L.; Santini-Jr., L.; Gios, B.R.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","229.0","2015","07","08",NA,"Brasil","São Paulo","Estação Ecológica de Ibicatu. Floresta Estacional Semidecidual, próxima à área de agropecuária.","553","553",NA,"Árvore.","ESA133112",NA,"Piracicaba","-47.82393","-22.7782",NA,NA,"-47.82393","-22.7782","2015","07","09",NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 10:55:48-03","ESALQ","ESA","132994","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Barroso, R. M.","Barroso, R.M.; Kochanovski, F.J.; Montebeller,C.; Leme, F.M.; Bacci, L.F.; Marcelo-Peña, J.L.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","88.0","2015","07","02",NA,"Brasil","São Paulo","Estação Ecológica de Ibicatu. Floresta Estacional Semidecidual.","545","545",NA,"Árvore, ca. 3,5m.","ESA132994",NA,"Piracicaba","-47.82555","-22.77873",NA,NA,"-47.82555","-22.77873","2015","07","02",NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:09:48-03","ESALQ","ESA","6413","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Guidetti, J.C.S.",NA,"1990","09","03",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"ESA006413","ESA006413","Tupi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:09:48-03","ESALQ","ESA","5867","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Dias, M.C. et al.",NA,"1989","07","17",NA,"Brasil","Paraná",NA,NA,NA,NA,NA,"ESA005867","ESA005867","Ibiporã","-51.0480995178223","-23.2691993713379","20625","auto",NA,NA,"1990","01","01",NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:09:48-03","ESALQ","ESA","52500","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Dias, M.C.","Francisco, E.M. et al.","19.0","2000","02","09",NA,"Brasil","Paraná",NA,NA,NA,NA,NA,"ESA052500","ESA052500","Londrina","-51.1627998352051","-23.3103008270264","63728","auto",NA,NA,"2000","01","01",NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:09:48-03","ESALQ","ESA","4285","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Catharino, E.L.M.","789.0","1986","06","04",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"ESA004285","ESA004285","Piracicaba","-47.6399993896484","-22.7199993133545","44778","auto",NA,NA,"1988","09","19",NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:09:48-03","ESALQ","ESA","10291","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Barreto, K.D.","379.0","1993","04","30",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"ESA010291","ESA010291","Charqueada","-47.7700004577637","-22.5100002288818","12465","auto",NA,NA,"1994","02","04",NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:09:48-03","ESALQ","ESA","5956","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Ivanauskas, N.M.","7.0","1990","04","20",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"ESA005956","ESA005956","Piracicaba","-47.6399993896484","-22.7199993133545","44778","auto",NA,NA,"1990","05","14",NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:09:48-03","ESALQ","ESA","6177","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Kampf, E.","250.0","1990","06","08",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"ESA006177","ESA006177","Piracicaba","-47.6399993896484","-22.7199993133545","44778","auto",NA,NA,"1994","02","04",NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:09:48-03","ESALQ","ESA","7449","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Ivanauskas, N.M.","105.0","1991","04","02",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"ESA007449","ESA007449","Piracicaba","-47.6399993896484","-22.7199993133545","44778","auto",NA,NA,"1991","04","02",NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:09:48-03","ESALQ","ESA","69043","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Catharino, E.L.M.","624.0","1986","01","07",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"ESA069043","ESA069043","Piracicaba","-47.6399993896484","-22.7199993133545","44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:09:48-03","ESALQ","ESA","19925","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Barreto, K.D.","2539.0","1994","05","24",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"ESA019925","ESA019925","São Pedro","-47.9099998474121","-22.5400009155273","19379","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:09:48-03","ESALQ","ESA","134646","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Rodrigues, R. R.","Toledo, C.A.P.; Rodrigues, M. C.; Vidal, C. Y.; Bochorny, T.; Pereira, L. C. S. M.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","141.0","2015","06","07",NA,"Brasil","São Paulo","Mata do Pinheirinho. Fragmento de Floresta Estacional Semidecidual conservado.","567","567",NA,"Plântula, 0,4 cm, interior da mata.","ESA134646",NA,"Mombuca","-47.66202","-22.92409",NA,NA,"-47.66202","-22.92409","2015","06","07",NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:09:48-03","ESALQ","ESA","130555","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Souza, V.C.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","35758.0","2013","02","26",NA,"Brasil","Rio de Janeiro","Fragmento 47 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","480","480",NA,"Árvore","ESA130555",NA,"Resende","-22.5182","-44.5022",NA,NA,"-22.5182","-44.5022","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:09:48-03","ESALQ","ESA","130980","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Souza, V.C.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36183.0","2013","02","19",NA,"Brasil","São Paulo","Fragmento 4 (TAV). Floresta Estacional Semidecidual","725","725",NA,"Árvore","ESA130980",NA,"Itupeva","-23.075","-47.0586",NA,NA,"-23.075","-47.0586","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:09:48-03","ESALQ","ESA","76469","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Hatschbach, G.","69948.0","2000","01","14",NA,"Brasil","Paraná",NA,NA,NA,NA,NA,"ESA076469","ESA076469","Jundiaí do Sul","-50.247501373291","-23.4367008209229","17300","auto",NA,NA,"1999","01","01",NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:09:48-03","ESALQ","ESA","70862","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon",NA,NA,"Bessa, M.M.A. et al.","4.0","1998","01","29",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"ESA070862","ESA070862","Piracicaba","-47.6399993896484","-22.7199993133545","44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:09:48-03","ESALQ","ESA","69042","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Barreto, K.D.","2539.0","1994","05","24",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"ESA069042","ESA069042","São Pedro","-47.9099998474121","-22.5400009155273","19379","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 10:55:48-03","ESALQ","ESA","134082","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon",NA,NA,"Faraco, A.G.; Silveira, G.A.R.; Silva, K.F.; Moura, T.M.; Mineiro-Matos, L.M., Rodrigues, R.R.","528.0","2009","04","19",NA,"Brasil","Paraná","Trilha da Ciclovia",NA,NA,NA,"árvore, 25 m","ESA134082",NA,"Telêmaco Borba","-50.6156005859375","-24.3239002227783","35037","auto","50?35' 40,1''","24? 17' 10''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:09:48-03","ESALQ","ESA","25678","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Barreto, K.D.","3463.0","1995","01","04",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"ESA025678","ESA025678","Anhembi","-48.1199989318848","-22.7800006866455","25656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:09:48-03","ESALQ","ESA","10510","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Barreto, K.D.","399.0","1993","05","04",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"ESA010510","ESA010510","Charqueada","-47.7700004577637","-22.5100002288818","12465","auto",NA,NA,"1993","05","14",NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:09:48-03","ESALQ","ESA","128922","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon",NA,"Colletta, G.D.","Colletta, G.D.","1302.0","2013","09","12",NA,"Brasil","São Paulo","Campus da esalq, proximo ao departamento de solos",NA,NA,NA,"Árvore, 8m, frutos maduros amarronzados","ESA128922",NA,"Piracicaba","-47.6399993896484","-22.7199993133545","44778","auto",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 10:55:48-03","ESALQ","ESA","133269","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Barroso, R.M.; Kochanovski, F.J.; Montebeller,C.; Leme, F.M.; Bacci, L.F.; Marcelo-Peña, J.L.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","200.0","2015","07","07",NA,"Brasil","São Paulo","Mata do Pinheirinho. Usina Rosana","564","564",NA,"Árvore, 3m.","ESA133269",NA,"Mombuca","-47.560001373291","-22.9200000762939","13659","auto","-47,659,360","-22,926,685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-01-14 15:29:46-03","MN","R","21440","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","pedicellatum","Machaerium pedicellatum","Vogel","Kuhlmann, J.G.","Costa, J.A.F.","s.n.","1849","01","11",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-01-14 15:29:46-03","MN","R","23972","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","pedicellatum","Machaerium pedicellatum","Vogel","Kuhlmann, J.G.","Kuhlmann, J.G.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"Serviço Florestal do Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-01-14 15:29:46-03","MN","R","29448","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","pedicellatum","Machaerium pedicellatum","Vogel","Rudd, V.E.","Glaziou, A.F.M.",NA,"1892","04","30",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R000029448","R000029448_001","Cabo Frio","-42.0186004638672","-22.8794002532959","40069","auto",NA,NA,"1975","11",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-01-14 15:29:46-03","MN","R","69567","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","pedicellatum","Machaerium pedicellatum","Vogel","Rudd, V.E.","s.col.","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"Herbier de J. de Saldanha",NA,NA,"Paraíba do Sul","-43.2928009033203","-22.1618995666504","22368","auto",NA,NA,"1972","11",NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-01-14 15:29:46-03","MN","R","23964","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","pedicellatum","Machaerium pedicellatum","Vogel","Kuhlmann, J.G.","s.col.","s.n.","1927","03","29",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"Serviço Florestal do Brasil",NA,NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-01-14 15:29:46-03","MN","R","69551","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","pedicellatum","Machaerium pedicellatum","Vogel","Oliveira, R.F.","Schwacke, C.A.W.","s.n.","1881","09",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"São Pedro da Aldeia","-42.1027984619141","-22.8391990661621","20879","auto",NA,NA,"1965","05","21",NA,NA,NA,NA,NA,NA,NA
"87","2021-01-14 15:29:46-03","MN","R","24112","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","pedicellatum","Machaerium pedicellatum","Vogel","Kuhlmann, J.G.","Nunez, G.M.","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Avelar",NA,NA,NA,NA,NA,NA,"Paty do Alferes","-43.4185981750488","-22.4286003112793","18359","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-01-14 15:29:46-03","MN","R","69980","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","pedicellatum","Machaerium pedicellatum","Vogel","Rudd, V.E.","s.col.","s.n.","1847","04",NA,NA,"Brasil","Rio de Janeiro","Botafogo",NA,NA,NA,NA,NA,NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232","57442","auto",NA,NA,"1975","11",NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-01-14 15:29:46-03","MN","R","66411","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","pedicellatum","Machaerium pedicellatum","Vogel","Rudd, V.E.","Costa, A.S.F.P.O.","s.n.","1934","08",NA,NA,"Brasil","Rio de Janeiro","Campo Grande",NA,NA,NA,NA,NA,NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232","57442","auto",NA,NA,"1975","11",NA,NA,NA,NA,NA,NA,NA,NA
