"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"268","2009-08-21 06:48:00-03","MO","MOBOT","3198349","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Howard S. Irwin|Thomas R. Soderstrom","Irwin 6887","South America","Brazil","Mato Grosso",NA,"Vicinity of Barro do Garças. Cerrado, ca. 50km N. of Barra do Garças on road to Xavantina. Occasional.","-52.25","-15.88333",NA,NA,NA,NA,"R. Barneby & J. Grimes","1964","10","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2011-12-08 05:05:00-02","MO","MOBOT","3200884","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Robert R. Brooks","Brooks 102","South America","Brazil","Goiás",NA,"Crominia-Mairipotaba, Site 2A. Campo on N-facing slope, probably arising from burning of cerrado. Serpentinitic.","-49.4","-17.33333",NA,NA,NA,NA,"R. Barneby","1988","4","14","800.00000000","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2009-08-21 06:48:00-03","MO","MOBOT","3201079","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Howard S. Irwin|Thomas R. Soderstrom","Irwin 5518","South America","Brazil","Minas Gerais",NA,"Cut-over woods. Locally common.",NA,NA,NA,NA,NA,NA,"R. Barneby & J. Grimes","1964","8","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2012-05-01 10:49:00-03","MO","MOBOT","3201228","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"A. Webber|A. Maciel","Webber 96","South America","Brazil","Mato Grosso",NA,"Poconé; cerrado de terra firme.",NA,NA,NA,NA,NA,NA,"R. Fortunato","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2014-08-23 05:36:00-03","MO","MOBOT","3201648","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 23703","South America","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Cerrado on red clay, ca. 25km west of Montes Claros, road to Agua Boa.",NA,NA,NA,NA,NA,NA,"A. Burkart","1969","2","23","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2009-08-05 16:35:00-03","MO","MOBOT","3201692","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Erich Werdermann","Werdermann 2231","South America","Bolivia","Beni",NA,"Rio Chaparé-Mamoré.",NA,NA,NA,NA,NA,NA,"R.L. Liesner","1926",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2009-10-20 18:59:00-02","MO","MOBOT","3201797","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"F.W.H.A. von Humboldt","Humboldt s.n.","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2014-08-23 05:36:00-03","MO","MOBOT","3201943","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 26995","South America","Brazil","Minas Gerais",NA,"Serra do Cabral. Pastured meadow, ca. 3km N. of Joaquim Felício, E. Base.",NA,NA,NA,NA,NA,NA,"A. Burkart","1970","3","5","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2015-02-17 11:28:00-02","MO","MOBOT","3582770","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"D. Villarroel","Villarroel Segarra 1831","South America","Bolivia","Santa Cruz","Florida","Bella Vista, Salida del sendero ecológico el Cañadón, Cerrado, arbustos de 2 m de altura, elementos arbóreos muy escasos, achaparrados simpódicos, pajonales medianos y ralos.","-63.69111","-18.2525",NA,NA,NA,NA,"M. Nee","2007","12","14","1437.00000000","1564.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2008-05-27 22:02:00-03","MO","MOBOT","86091","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"James C. Solomon","Solomon 8880","South America","Bolivia","La Paz","Nor Yungas","12.4 km below Yolosa on road to Caranavi. Heavily disturbed hillsides along Río Santa Barbara.","-67.71666","-16.15",NA,NA,NA,NA,"R. Liesner (MO)","1982","11","13","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-38","5",NA
"278","2013-01-28 05:13:00-02","MO","MOBOT","968085","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"René Guillén V.|R. Choré","Guillén Villarroel 3457","South America","Bolivia","Santa Cruz","Velasco","Reserva Ecológica El Refugio, a 2500 m al NE del campamento Refugio hacia la Serranía de Huanchaca, en el potrero 1. Pampa termitera. Suelos arcillo-arenosos.","-61.015","-14.7425",NA,NA,NA,NA,"R. Fortunato (BAB)","1995","5","2","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"279","2013-09-05 16:59:00-03","MO","MOBOT","968238","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Alfredo F. Fuentes","Fuentes Claros 1133","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Estancia San Miguelito, 200 km NE de Santa Cruz; campamento La Pascana WCS. 2 km al NO del campamento. Bosque bajo semideciduo (Cerrado), con Qualea grandiflora y Callisthene fasciculata, en cima de serranía.","-61.7833333","-17.0833333",NA,NA,NA,NA,"R. Fortunato (BAB)","1995","10","24","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"280","2012-04-12 05:10:00-03","MO","MOBOT","968319","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Alfredo F. Fuentes","Fuentes Claros 549","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Estancia San Miguelito, 200 km NE de la ciudad de Santa Cruz; Campamento La Pascana WCS. Campo cerrado en cima de serranía. 2 km al NE del campamento.","-61.7833333","-17.0833333",NA,NA,NA,NA,"R. Fortunato (BAB)","1995","3","28","380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"281","2011-03-03 17:06:00-03","MO","MOBOT","3197019","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens lancifolia","(Benth.) Burkart",NA,"George Gardner","Gardner 3664","South America","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"M.S. Taylor","1842",NA,NA,NA,NA,"lancifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2011-03-03 17:06:00-03","MO","MOBOT","3197019","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens lancifolia","(Benth.) Burkart",NA,"George Gardner","Gardner 3664","South America","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"M.S. Taylor","1842",NA,NA,NA,NA,"lancifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-06-22 14:18:01-03","UNESP-IBILCE","SJRP","04683","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kenth",NA,"Eurides M. Menezes",NA,"América do Sul","Brasil","São Paulo","Nova Odessa","Instituto de Zootecnia","-47.2900009155273","-22.7700004577637",NA,"Muitas formigas visitam essa planta;",NA,NA,"H.C. de Lima",NA,NA,NA,NA,NA,NA,"8440","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"284","2020-06-22 14:18:01-03","UNESP-IBILCE","SJRP","04686","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kenth",NA,"Eurides M. Menezes",NA,"América do Sul","Brasil","São Paulo","Nova Odessa","Instituto de Zootecnia","-47.2900009155273","-22.7700004577637",NA,NA,NA,NA,"H.C. de Lima",NA,NA,NA,NA,NA,NA,"8440","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"285","2020-06-22 14:18:01-03","UNESP-IBILCE","SJRP","04687","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kenth",NA,"Eurides M. Menezes",NA,"América do Sul","Brasil","São Paulo","Nova Odessa","Instituto de Zootecnia","-47.2900009155273","-22.7700004577637",NA,NA,NA,NA,"H.C. de Lima",NA,NA,NA,NA,NA,NA,"8440","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"286","2020-08-31 09:16:02-03","INPA","INPA","134959","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Silva, MG da","4146","Southern America","Brasil","Rondônia","Vilhena","Arredores do Aeroporto, Arredores do aeroporto. Campo cerrado.","-60.1458015441895","-12.7405996322632",NA,NA,"INPA0134959","INPA0134959 INPA0134959_e","Barneby, RC","1979","01","04",NA,NA,NA,"196523","auto","1980",NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-08-31 09:16:02-03","INPA","INPA","177104","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Macêdo, M","3235","Southern America","Brasil","Mato Grosso","Várzea Grande","Várzea Grande, Loteamento 13 de Setembro.","-56.1","-15.6",NA,NA,"INPA0177104","INPA0177104 INPA0177104_e INPA0177104_e1 INPA0177104_num","Queiróz, LP de","1993","09","09",NA,NA,NA,NA,NA,"2008","11","-56.1","-15.6",NA,NA,NA,NA,NA
"288","2020-08-31 09:16:02-03","INPA","INPA","177069","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Macêdo, M","3184","Southern America","Brasil","Mato Grosso","Várzea Grande","Várzea Grande, Loteamento 13 de Setembro.","-56.1","-15.6",NA,NA,"INPA0177069","INPA0177069 INPA0177069_e INPA0177069_e1","Queiróz, LP de","1993","08","26",NA,NA,NA,NA,NA,"2008","11","-56.1","-15.6",NA,NA,NA,NA,NA
"289","2019-12-13 08:11:38-03","ICAUFMG","MCCA","100","S","Plantae",NA,NA,"Leguminosae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"XAVIER, M.V.B.","71",NA,"Brasil","Minas Gerais","Montes Claros",NA,"-43.8616981506348","-16.7350006103516",NA,"Local aberto","MCCA02127","MCCA02127","XAVIER, M.V.B.","2018","07","02",NA,NA,NA,"72568","auto","2018","07",NA,NA,NA,"11",NA,NA,NA
"290","2020-02-19 08:13:15-03","UFG","UFG","12627","S","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Brooks, R.R.; Reeves, R.D.; Baker, A.J.M.; et al.","102",NA,"Brasil","Goiás","Cromínia","Próximo da mina de cromita que fica 5 Km da cidade de Cromínia. Local 2A. Cerrado.","-49.4","-17.333333",NA,NA,"UFG012627",NA,"Brooks, R.R.","1988","04","14","800","800",NA,NA,NA,"1988","05","-49.4","-17.333333",NA,"14",NA,NA,NA
"291","2020-02-19 08:13:15-03","UFG","UFG","42757","S","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Hashimoto, M.Y.; et al.","2913",NA,"Brasil","Mato Grosso","Alto Taquari",NA,"-53.2175","-17.604722",NA,NA,"UFG0042757",NA,"Ferreira, H.D.","2009","09","04",NA,NA,NA,NA,NA,"2009","10","-53.2175","-17.604722",NA,"02",NA,NA,NA
"292","2020-02-19 08:13:15-03","UFG","UFG","6793","S","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Rizzo, J.A.","6793",NA,"Brasil","Goiás","Goiânia","À esquerda da estrada da GO-1, de Goiânia a Leopoldo de Bulhões, 9 km de Goiânia. Campo limpo de cerrado.","-49.2538986206055","-16.6786003112793",NA,"Subarbusto cerca de 80 cm de altura, corola vermelha. Presenã de alguns frutos.","UFG006793",NA,NA,"1970","05","14",NA,NA,NA,"25250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-02-19 08:13:15-03","UFG","UFG","6966","S","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Rizzo, J.A.","6966",NA,"Brasil","Goiás","Cromínia","À esquerda da estrada da GO-1, de Goiânia para Leopoldo de Bulhões, 9 Km de Goiânia. Campo limpo de cerrado.","-49.3814010620117","-17.2866992950439",NA,"Subarbusto cerca de 80 cm de altura, corola vermelha e estames brancos.","UFG006966",NA,"Rizzo, J.A.","1971","01","26",NA,NA,NA,"18335","auto","1971","01",NA,NA,NA,"26",NA,NA,NA
"294","2020-02-19 08:13:15-03","UFG","UFG","25364","S","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Silva, G.P.; Gripp, A.","269",NA,"Brasil","Mato Grosso","Canarana","Reserva Indígena Pimentel Bueno, Posto Indígena rio das Mortes. Cerradão. Solo arenoso. Relevo plano.","-52.2682991027832","-13.5522003173828",NA,"Ereto. Ocasional.","UFG025364",NA,"Silva, G.P.","1981","08","03",NA,NA,NA,"125411","auto","1981","08",NA,NA,NA,"03",NA,NA,NA
"295","2020-02-19 08:13:15-03","UFG","UFG","6781","S","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Rizzo, J.A.","6781",NA,"Brasil","Goiás","Goiânia","À esquerda da estrada da GO-1, de Goiânia a cidade de Leopoldo de Bulhões, 9 km de Goiânia. Campo limpo de cerrado.","-49.2538986206055","-16.6786003112793",NA,"Arbusto cerca de 60cm de altura, corola vermelha com folhas, comum.","UFG006781",NA,NA,"1970","05","14",NA,NA,NA,"25250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-02-19 08:13:15-03","UFG","UFG","6746","S","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Rizzo, J.A.","6746",NA,"Brasil","Goiás","Cromínia","À esquerda da estrada da GO-1, de Goiânia para Leopoldo de Bulhões, 9 Km de Goiânia. Campo limpo de cerrado.","-49.3814010620117","-17.2866992950439",NA,"Subarbusto cerca de 1 m de altura, corola vermelha, coriácea. Nativa. Comum.","UFG006746",NA,"Rizzo, J.A.","1970","04","02",NA,NA,NA,"18335","auto","1970","04",NA,NA,NA,"02",NA,NA,NA
"297","2020-02-19 08:13:15-03","UFG","UFG","17446","S","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Ferreira, H.D.; Campos, I.F.P.","3060",NA,"Brasil","Goiás","Cromínia","Cerrado sensu strictu, cerca de 8 Km do centro da cidade.","-49.3814010620117","-17.2866992950439",NA,"Subarbusto cerca de 1,50 m de altura, frutos verdes.","UFG017446",NA,"Ferreira, H.D.","1995","11","10",NA,NA,NA,"18335","auto","1995","11",NA,NA,NA,"11",NA,NA,NA
"298","2020-02-19 08:13:15-03","UFG","UFG","16577","S","Plantae",NA,NA,"Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Ferreira, H.D.; et al.","2854",NA,"Brasil","Goiás","Silvânia","Estação Florestal e Experimental - EFLEX","-48.6081008911133","-16.658899307251",NA,"Caule marrom escuro, folha: face superior verde escuro e inferior verde claro piloso.","UFG016577",NA,"Ferreira, H.D.","1995","05","24",NA,NA,NA,"46044","auto","1995","05",NA,NA,NA,"24",NA,NA,NA
"299","2019-06-10 10:10:49-03","FZB-BH","BHZB","4155","S","Plantae",NA,NA,"Fabaceae - Papilionoideae","Galactia","glaucescens","Galactia glaucescens",NA,NA,"Rezende, S.G et al.","800",NA,"Brasil","MG","Vazante",NA,"-46.853056","-17.961111",NA,"Coord. UTM 303750 / 8013125.",NA,NA,"S.G. Rezende & L.P.Queiroz","2005","07","20",NA,NA,NA,NA,NA,"2010","04","46W 51' 11","17S 57' 40",NA,NA,NA,NA,NA
"300","2021-02-04 10:28:54-03","UFRPE","HST","6352","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"L.P.Félix","7772",NA,"Brasil","Piauí","Gilbués",NA,"-45.3438987731934","-9.83166980743408",NA,"Subarbusto de ramos volúveis; flores roxas","HST006352",NA,"L.P.de Queiroz","1997","05","19",NA,NA,NA,"69776","auto","2006","05",NA,NA,NA,NA,NA,NA,NA
"301","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Capt. Page","s.n.","South America","Paraguay",NA,NA,"La Plata",NA,NA,NA,NA,NA,NA,NA,"1859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"302","2020-09-12 05:00:02-03","US","US","2646235","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"J. M. Pires & G. A. Black","2087","South America - Neotropics","Brazil","Maranhão",NA,"Estado do Maranhao, Ilha dos Botes, Rio Tocantins, perto de Carolina",NA,NA,NA,NA,"US02342236","US02342236_01",NA,"1950","5","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"303","2020-09-12 05:00:02-03","US","US","1706881","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"O. L. Haught","2700","South America - Neotropics","Colombia","Boyacá",NA,"On R. Guana palo, between Trinidad and Orocue, Boyaca (Eastern)",NA,NA,NA,NA,"US02342250","US02342250_01",NA,"1939","3","23","160",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"304","2020-09-12 05:00:02-03","US","US","2046026","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"O. L. Haught","6430","South America - Neotropics","Colombia","Tolima",NA,"Department of Tolima",NA,NA,NA,NA,"US02342246",NA,NA,"1949","5","11","450",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"305","2020-09-12 05:00:02-03","US","US","1177190","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"O. Buchtien","3784","South America - Neotropics","Bolivia",NA,NA,"Polo-Polo bei Coroico, Nordyungas",NA,NA,NA,NA,"US02342224",NA,NA,"1912","10",NA,"1100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"306","2020-09-12 05:00:02-03","US","US","2465379","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"F. J. Breteler","4210","South America - Neotropics","Venezuela","Merida",NA,"6 km from Barinas along road to Barinitas, roadside",NA,NA,NA,NA,"US02342255",NA,NA,"1964","9","4","220",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"307","2020-09-12 05:00:02-03","US","US","922369","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"O. Buchtien","3784","South America - Neotropics","Bolivia",NA,NA,"Polo-Polo bei Coroico, Nordyungas",NA,NA,NA,NA,"US02342225","US02342225_01",NA,"1912","10",NA,"1100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"308","2020-09-12 05:00:02-03","US","US","1097521","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"O. Buchtien","4601","South America - Neotropics","Bolivia",NA,NA,"MIlluguayi in Nord-Yungas",NA,NA,NA,NA,"US02342223",NA,NA,"1917","12",NA,"1800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"309","2020-09-12 05:00:02-03","US","US","701939","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"O. Kuntze","s.n.","South America - Neotropics","Bolivia",NA,NA,"Bolivia: Op Velasco",NA,NA,NA,NA,"US02342226","US02342226_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"310","2020-09-12 05:00:02-03","US","US","1797058","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"J. Cuatrecasas","7668","South America - Neotropics","Colombia","Guaviare",NA,"Rio Guaviare: San Jose del Guaviare, sabana",NA,NA,NA,NA,"US02342249","US02342249_01",NA,"1939","11","11","240",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"311","2020-09-12 05:00:02-03","US","US","254922","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Riedel, --","2048","South America","Brazil",NA,NA,"Brasilia, in camp",NA,NA,NA,NA,"US02342242","US02342242_01",NA,"1837","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"312","2020-09-12 05:00:02-03","US","US","1858719","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"T. A. Sprague","66","South America - Neotropics","Colombia",NA,NA,"Colombianae et Venezuelanae, Cabuyaro, Rio Meta",NA,NA,NA,NA,"US02342254","US02342254_01",NA,"1899","1","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"313","2020-09-12 05:00:02-03","US","US","1593903","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"D. Cochran","29215","South America - Neotropics","Brazil","Minas Gerais",NA,"Minas Gerais: Lassance, Piraposa",NA,NA,NA,NA,"US02342239","US02342239_01",NA,"1935","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"314","2020-09-12 05:00:02-03","US","US","1879137","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"F. J. Hermann","s.n.","South America - Neotropics","Colombia","Meta",NA,"Intendencia del Meta, ½ km. NE. San Martin",NA,NA,NA,NA,"US02342248",NA,NA,"1944","2","1","405",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"315","2020-09-12 05:00:02-03","US","US","1796871","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"J. Cuatrecasas","3720","South America - Neotropics","Colombia","Boyacá",NA,"Rio Meta; Orocue; sabana, los llanos",NA,NA,NA,NA,"US02342252",NA,NA,"1933","10","16","140",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"316","2020-09-12 05:00:02-03","US","US","1232649","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"H. F. Pittier","11742","South America - Neotropics","Venezuela","Portuguesa",NA,"Llanos de Araure, in savannas",NA,NA,NA,NA,"US02342256",NA,NA,"1925","4","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"317","2020-09-12 05:00:02-03","US","US","3180007","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"E. Matuda","5502","South America - Neotropics","Brazil",NA,NA,"Faz. Lajeados, Campina Verde",NA,NA,NA,NA,"US02342229","US02342229_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"318","2020-09-12 05:00:02-03","US","US","2775972","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"J. M. Idrobo","2586","South America - Neotropics","Colombia","Meta",NA,"Meta: alrededores de La Macarena; Sabanas de San Juan de Arama, Hacienda Los Micos",NA,NA,NA,NA,"US02342245","US02342245_01",NA,"1957","4","15","500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"319","2020-09-12 05:00:02-03","US","US","1284185","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"-. Rusby & -. White","1354","South America - Neotropics","Bolivia",NA,NA,"The Amazon Basin, Reyes, Bolivia",NA,NA,NA,NA,"US02342221",NA,NA,"1921","10",NA,"305",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"320","2020-09-12 05:00:02-03","US","US","254923","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Galactia","glaucescens","Galactia glaucescens","Kunth",NA,"Riedel, --","784","South America","Brazil",NA,NA,"Brasilia in camp",NA,NA,NA,NA,"US02342243","US02342243_01",NA,"1827","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
